name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
TotalCapitalization,"73,212,000","86,440,000","95,780,000","110,836,000","121,489,000","114,891,000","110,262,000","104,836,000","135,666,000","153,312,000","167,194,000","187,300,000","211,560,000","240,438,000","271,231,000","309,433,000","364,462,000","408,042,000","468,599,000","207,320,000","262,095,000","307,178,000","352,392,000","389,874,000","426,176,000","461,285,000","488,532,000","207,720,000","228,964,000","87,858,000","45,689,000","60,047,000","-2,215,000","-277,301,000","-255,889,000","-228,420,000","-202,188,000","-187,656,000","-161,559,000","-139,034,000","-127,243,000","-110,724,000","-102,112,000","-89,771,000","-94,270","-84,127","-58,849","-52,811","-47,056","-37,345","-32,332","-26,008","-19,385"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252,802,000","224,861,000","220,113,000","174,231,000","170,649,000",,,,"156,658,000",,,,,,,,,,,
CommonStockEquity,"-265,947,000","-252,304,000","-242,549,000","-227,077,000","-216,010,000","-123,659,000","-108,581,000","-109,419,000","-74,153,000","-42,279,000","-24,250,000","-134,000","28,004,000","60,632,000","95,051,000","136,759,000","195,178,000","242,036,000","305,840,000","207,320,000","262,095,000","307,178,000","352,392,000","389,874,000","426,176,000","461,285,000","488,532,000","188,096,000","206,948,000","63,464,000","23,394,000","39,748,000","-2,215,000","-277,301,000","-260,258,000","-235,627,000","-212,214,000","-200,661,000","-176,765,000","-156,117,000","-135,156,000","-276,268,000","-106,571,000","-94,648,000","-94,270","-84,127","-58,849","-52,811","-47,056","-37,345","-32,332","-26,008","-19,385"
CapitalLeaseObligations,"981,000","928,000","1,089,000","1,382,000","5,386,000","6,008,000","6,260,000","6,787,000","7,311,000","6,779,000","6,585,000","7,149,000","7,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-270,734,000","-257,290,000","-247,735,000","-232,462,000","-221,595,000","-129,444,000","-114,565,000","-115,603,000","-80,537,000","-48,862,000","-31,033,000","-7,116,000","20,822,000","53,250,000","87,470,000","128,978,000","187,197,000","233,856,000","297,460,000","198,741,000","262,095,000","307,178,000","352,392,000","389,874,000","426,176,000","461,285,000","488,532,000","188,096,000","206,948,000","63,464,000","23,394,000","39,748,000","-2,215,000","-277,301,000","-260,258,000","-235,627,000","-212,214,000","-200,661,000","-176,765,000","-156,117,000","-135,156,000","-119,610,000","-106,571,000","-94,648,000","-94,270","-84,127","-58,849","-52,811","-47,056","-37,345","-32,332","-26,008","-19,385"
WorkingCapital,"65,306,000","78,292,000","87,437,000","102,783,000","114,285,000","107,375,000","101,717,000","94,211,000","124,637,000","141,799,000","155,645,000","175,076,000","198,484,000","228,604,000","216,383,000","209,188,000","218,378,000","216,079,000","452,568,000","191,776,000","255,698,000","302,084,000","348,186,000","386,481,000","421,148,000","459,128,000","487,326,000","206,518,000","218,936,000","86,774,000","44,647,000","59,735,000","2,275,000","-22,675,000","-6,479,000","11,758,000","-12,352,000","8,026,000","27,276,000","42,609,000","46,801,000","56,607,000","17,143,000","23,502,000","-94,270","-84,127","-58,849","-52,811","-47,056","-37,345","-32,332","-26,008","-19,385"
InvestedCapital,"73,212,000","86,440,000","95,780,000","110,836,000","121,489,000","114,891,000","110,262,000","104,836,000","135,666,000","153,312,000","167,194,000","187,300,000","211,560,000","240,438,000","271,231,000","309,433,000","364,462,000","408,042,000","468,599,000","207,320,000","262,095,000","307,178,000","352,392,000","389,874,000","426,176,000","461,285,000","488,532,000","212,626,000","231,410,000","87,858,000","47,716,000","60,047,000","7,946,000","-264,296,000","-245,052,000","-218,544,000","-193,265,000","-179,856,000","-154,743,000","-133,198,000","-123,773,000","-264,502,000","-100,778,000","-88,920,000","-6,650","-7,257","-58,849","-52,811","-47,056","-37,345","-32,332","-26,008","-19,385"
TangibleBookValue,"-270,734,000","-257,290,000","-247,735,000","-232,462,000","-221,595,000","-129,444,000","-114,565,000","-115,603,000","-80,537,000","-48,862,000","-31,033,000","-7,116,000","20,822,000","53,250,000","87,470,000","128,978,000","187,197,000","233,856,000","297,460,000","198,741,000","262,095,000","307,178,000","352,392,000","389,874,000","426,176,000","461,285,000","488,532,000","188,096,000","206,948,000","63,464,000","23,394,000","39,748,000","-2,215,000","-277,301,000","-260,258,000","-235,627,000","-212,214,000","-200,661,000","-176,765,000","-156,117,000","-135,156,000","-276,268,000","-106,571,000","-94,648,000","-94,270","-84,127","-58,849","-52,811","-47,056","-37,345","-32,332","-26,008","-19,385"
TotalDebt,"340,140,000","339,672,000","339,418,000","339,295,000","342,885,000","244,558,000","225,103,000","221,042,000","217,130,000","202,370,000","198,029,000","194,583,000","191,280,000","179,806,000","176,180,000","172,674,000","169,284,000","166,006,000","162,759,000",,,,,,,,"0","24,530,000","24,462,000","24,394,000","24,322,000","20,299,000","10,161,000","13,005,000","15,206,000","17,083,000","18,949,000","20,805,000","22,022,000","22,919,000","11,383,000","11,766,000","5,793,000","5,728,000","87,620","76,870",,,,,,,
NetDebt,"267,544,000","227,211,000","228,770,000","238,740,000","223,375,000","147,114,000","137,013,000","158,016,000","169,096,000","125,705,000","102,519,000","120,533,000","112,052,000","120,485,000","114,166,000","121,233,000","113,196,000","47,442,000",,,,,,,,,,,,,"7,856,000",,,"702,000",,,"5,544,000","2,152,000","1,573,000","4,087,000",,,,,"87,520","76,770",,,,,,,
ShareIssued,"47,564,764","47,359,573","47,325,993","47,255,094","47,241,098","46,779,479","46,548,201","46,448,491","46,387,437","46,189,870","46,173,170","46,125,197","45,967,080","45,563,693","45,539,516","45,476,455","45,214,387","44,616,586","44,531,913","43,502,335","43,245,804","43,141,134","43,109,927","43,060,593","43,014,243","42,984,243","42,822,549","37,936,611","37,882,967","32,924,535","29,747,797","29,726,194","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899"
OrdinarySharesNumber,"47,564,764","47,359,573","47,325,993","47,255,094","47,241,098","46,779,479","46,548,201","46,448,491","46,387,437","46,189,870","46,173,170","46,125,197","45,967,080","45,563,693","45,539,516","45,476,455","45,214,387","44,616,586","44,531,913","43,502,335","43,245,804","43,141,134","43,109,927","43,060,593","43,014,243","42,984,243","42,822,549","37,936,611","37,882,967","32,924,535","29,747,797","29,726,194","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899","28,938,899"
