name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,01/31/2004
				OtherPayable,,"6,482,000",,,,"6,715,000",,,,"4,886,000",,,,"5,626,000",,,,"5,497,000",,,,"4,189,000",,,,"4,485,000",,,,"4,993,000",,,,"7,026,000",,,,"6,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"19,334,000","38,616,000","27,436,000","23,371,000","24,784,000","27,911,000","25,603,000","17,816,000","13,173,000","23,653,000","21,929,000","15,582,000","15,302,000","21,015,000","21,724,000","15,640,000","15,132,000","20,650,000","15,782,000","15,684,000","11,410,000","14,914,000","12,000,000","12,754,000","10,074,000","13,533,000","9,765,000","11,391,000","9,168,000","13,047,000","10,131,000","10,899,000","8,070,000","11,831,000","8,198,000","9,674,000","6,745,000","11,057,000",,,"7,086,000",,,"6,074,000","6,232,000","7,580,000","8,194,000","5,572,000","5,998,000","15,716,000","14,448,000","12,182,000","11,588,000","12,339,000","11,394,000","12,168,000","11,678,000","14,157,000","10,565,000","9,893,000","9,977,000","11,350,000","8,558,000","11,177,000","10,670,000","4,388,000","6,158,000","7,309,000","5,004,000","8,111,000","3,761,000"
		CurrentProvisions,,"3,521,000",,,,"3,635,000",,,,"3,100,000",,,,"3,304,000",,,,"2,563,000",,,,"2,189,000",,,,"1,978,000",,,,"1,986,000",,,,"1,582,000",,,,"1,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,996,000","7,637,000",,"9,062,000","8,489,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"69,327,000","63,577,000","64,389,000","65,844,000","67,433,000","66,993,000","72,526,000","74,558,000","70,584,000","61,800,000","59,742,000","58,646,000","54,469,000",,,"5,623,000","4,696,000",,"11,391,000",,,,"11,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,047,000",,,"7,384,000",,,,,,,,,,,"13,120,000","429,000","5,308,000"
			CurrentDebt,,,,,,,,,,,,,,,,"5,623,000","4,696,000",,"11,391,000",,,,"11,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,047,000",,,"7,384,000",,,,,,,,,,,"13,120,000","429,000","5,308,000"
				LineOfCredit,,,,,,,,,,,,"0",,,,"5,623,000","4,696,000",,"11,391,000",,,,"11,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"69,327,000","63,577,000","64,389,000","65,844,000","67,433,000","66,993,000","72,526,000","74,558,000","70,584,000","61,800,000","59,742,000","58,646,000","54,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"6,640,000",,,,"5,732,000",,,,"5,075,000","0","0","0","13,935,000","7,790,000","7,895,000","7,873,000","17,048,000","8,468,000","8,393,000","8,425,000","18,823,000","8,276,000","8,384,000","8,229,000","17,170,000","8,040,000","7,796,000","7,448,000","15,695,000","7,176,000","7,091,000","6,574,000","12,565,000","5,760,000","5,633,000","5,252,000","9,169,000","4,797,000","4,579,000","4,350,000","4,230,000","4,225,000","4,138,000","3,852,000","3,719,000","3,695,000","3,614,000","3,442,000","3,248,000","3,368,000","3,227,000","2,968,000",,,,,,,,,"1,377,000",,,,"900,000","1,223,000","960,000","932,000","1,045,000","319,000"
			CurrentDeferredRevenue,,"6,640,000",,,,"5,732,000",,,,"5,075,000",,,,"6,446,000",,,,"8,975,000",,,,"10,479,000",,,,"9,054,000",,,,"8,612,000",,,,"6,087,000",,,,"4,268,000",,,,,,,,,,,,,,,,,,,,,,,,"1,377,000",,,,"900,000","1,223,000","960,000","932,000","1,045,000","319,000"
		OtherCurrentLiabilities,"24,528,000","2,377,000","30,112,000","28,270,000","21,721,000","1,543,000","25,327,000","30,374,000","19,197,000","2,086,000","18,815,000","21,150,000","19,675,000","1,745,000","24,645,000","21,274,000","21,194,000","2,711,000","22,065,000","23,657,000","22,501,000","1,126,000","21,582,000","22,089,000","20,863,000","855,000","20,896,000","31,577,000","29,276,000","4,290,000","25,357,000","26,247,000","20,471,000","1,739,000","21,076,000","20,546,000","16,307,000","2,530,000","18,929,000","18,566,000","14,452,000","14,706,000","12,410,000","12,611,000","11,518,000","13,683,000","10,406,000","12,429,000","9,554,000",,,,,"2,973,000","7,321,000","7,562,000","3,545,000","2,183,000","2,071,000","1,817,000","4,340,000","12,681,000","4,305,000","1,180,000","1,049,000","7,687,000",,,"100,000","2,611,000","1,846,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"212,920,000","209,255,000","228,806,000","231,293,000","242,777,000","250,316,000","259,041,000","263,270,000","273,398,000","288,462,000","290,857,000","296,922,000","296,811,000","40,626,000","40,946,000","43,046,000","43,985,000","44,348,000","44,850,000","45,908,000","46,070,000","46,035,000","47,554,000","48,536,000","48,732,000","48,596,000","52,374,000","53,566,000","54,972,000","52,734,000","47,552,000","50,430,000","49,888,000","46,375,000","52,700,000","51,988,000","50,258,000","48,478,000","49,370,000","46,039,000","36,105,000","34,304,000","34,448,000","33,400,000","31,257,000","29,435,000","29,886,000","29,805,000","28,961,000","27,802,000","28,942,000","27,192,000","25,922,000","24,177,000","24,121,000","22,657,000","20,475,000","18,097,000","17,657,000","15,470,000","14,311,000","12,910,000","11,904,000","11,033,000","9,438,000","9,129,000","8,726,000","6,976,000","5,779,000","5,576,000","2,613,000"
		LongTermDebtAndCapitalLeaseObligation,"207,953,000","204,309,000","220,524,000","223,043,000","238,553,000","246,123,000","255,160,000","259,412,000","269,608,000","284,717,000","287,400,000","293,450,000","293,375,000",,,,,,,,,,,,,,,,,"4,443,000","2,666,000","3,977,000","4,022,000","4,068,000","7,907,000","7,062,000","6,321,000","6,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,443,000","2,666,000","3,977,000","4,022,000","4,068,000","7,907,000","7,062,000","6,321,000","6,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"207,953,000","204,309,000","220,524,000","223,043,000","238,553,000","246,123,000","255,160,000","259,412,000","269,608,000","284,717,000","287,400,000","293,450,000","293,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","37,076,000","37,631,000","38,265,000","39,217,000","39,275,000","39,869,000","40,795,000","41,181,000","41,066,000","42,715,000","43,721,000","43,932,000","43,779,000","47,676,000","49,043,000","49,303,000","48,291,000","44,886,000","46,453,000","45,866,000","42,307,000","44,793,000","44,926,000","43,937,000","42,472,000","42,597,000","41,585,000","34,045,000","32,321,000","32,506,000","31,501,000","29,452,000","27,629,000","28,085,000","28,046,000","27,520,000","26,375,000","27,632,000","27,192,000","25,922,000",,,,,,,,"227,000","841,000","602,000","807,000","1,252,000","1,534,000","1,452,000","1,182,000","1,059,000","1,511,000","1,336,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,293,000","4,339,000","4,542,000","5,738,000","1,622,000","2,826,000","3,871,000","4,649,000","2,984,000","3,567,000","5,074,000","5,544,000","5,407,000","5,256,000",,,,,,,,,,,,,,,,,,,,,"227,000","841,000","602,000","807,000","1,252,000","1,534,000","1,452,000","1,182,000","1,059,000","1,511,000","1,336,000"
		OtherNonCurrentLiabilities,"4,967,000","4,946,000","8,282,000","8,250,000","4,224,000","4,193,000","3,881,000","3,858,000","3,790,000","3,745,000","3,457,000","3,472,000","3,436,000","3,550,000","3,315,000","4,781,000","4,768,000","5,073,000","4,981,000","5,113,000","4,889,000","4,969,000","4,839,000","4,815,000","4,800,000","4,817,000","4,698,000","4,523,000","5,669,000",,,,,,,,,,"6,773,000","4,454,000","2,060,000","1,983,000","1,942,000","1,899,000","1,805,000","1,806,000","1,801,000","1,759,000","1,441,000","1,427,000","1,310,000",,,,,,,,,,"14,084,000","12,069,000","11,302,000","10,226,000","8,186,000","7,595,000","7,274,000","5,794,000","4,720,000","4,065,000","1,277,000"
TotalEquityGrossMinorityInterest,"376,897,000","468,318,000","531,742,000","594,296,000","581,781,000","552,596,000","499,186,000","470,026,000","431,154,000","466,086,000","426,839,000","404,207,000","393,960,000","400,456,000","368,772,000","355,039,000","352,485,000","355,915,000","326,583,000","314,505,000","305,569,000","307,051,000","289,431,000","280,247,000","289,300,000","296,957,000","299,530,000","305,118,000","364,426,000","359,524,000","344,200,000","332,606,000","324,139,000","335,654,000","325,194,000","309,415,000","301,241,000","303,421,000","300,359,000","282,437,000","280,419,000","272,277,000","251,713,000","236,487,000","231,330,000","226,735,000","208,514,000","194,419,000","194,038,000","192,676,000","182,696,000","175,650,000","177,475,000","177,951,000","169,823,000","161,538,000","157,103,000","154,602,000","140,673,000","125,223,000","115,778,000","104,812,000","89,966,000","81,278,000","76,514,000","73,684,000","66,864,000","59,253,000","25,947,000","25,799,000","18,438,000"
	StockholdersEquity,"376,897,000","468,318,000","531,742,000","594,296,000","581,781,000","552,596,000","499,186,000","470,026,000","431,154,000","466,086,000","426,839,000","404,207,000","393,960,000","400,456,000","368,772,000","355,039,000","352,485,000","355,915,000","326,583,000","314,505,000","305,569,000","307,051,000","289,431,000","280,247,000","289,300,000","296,957,000","299,530,000","305,118,000","364,426,000","359,524,000","344,200,000","332,606,000","324,139,000","335,654,000","325,194,000","309,415,000","301,241,000","303,421,000","300,359,000","282,437,000","280,419,000","272,277,000","251,713,000","236,487,000","231,330,000","226,735,000","208,514,000","194,419,000","194,038,000","192,676,000","182,696,000","175,650,000","177,475,000","177,951,000","169,823,000","161,538,000","157,103,000","154,602,000","140,673,000","125,223,000","115,778,000","104,812,000","89,966,000","81,278,000","76,514,000","73,684,000","66,864,000","59,253,000","25,947,000","25,799,000","18,438,000"
		CapitalStock,"182,899,000","180,824,000","179,049,000","176,951,000","174,921,000","171,628,000","167,119,000","165,056,000","163,349,000","161,458,000","159,251,000","156,625,000","155,104,000","153,066,000","151,658,000","149,961,000","148,591,000","146,523,000","145,230,000","143,682,000","142,460,000","140,984,000","139,758,000","137,102,000","136,028,000","135,013,000","133,803,000","132,379,000","131,715,000","129,094,000","121,703,000","120,060,000","116,111,000","114,983,000","115,595,000","113,569,000","110,784,000","108,360,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34,770,000","34,753,000","32,460,000","44,000","44,000","44,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0",,,,,,,,,,,,,,,,,,
			CommonStock,"182,899,000","180,824,000","179,049,000","176,951,000","174,921,000","171,628,000","167,119,000","165,056,000","163,349,000","161,458,000","159,251,000","156,625,000","155,104,000","153,066,000","151,658,000","149,961,000","148,591,000","146,523,000","145,230,000","143,682,000","142,460,000","140,984,000","139,758,000","137,102,000","136,028,000","135,013,000","133,803,000","132,379,000","131,715,000","129,094,000","121,703,000","120,060,000","116,111,000","114,983,000","115,595,000","113,569,000","110,784,000","108,360,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34,770,000","34,753,000","32,460,000","44,000","44,000","44,000"
		AdditionalPaidInCapital,,,,,,,,,,,"159,251,000","156,625,000","155,104,000","153,066,000","151,658,000","149,961,000","148,591,000","146,523,000","145,230,000","143,682,000","142,460,000","140,984,000","139,758,000","137,102,000","136,028,000","135,013,000","133,803,000","132,379,000","131,715,000","129,094,000","121,703,000","120,060,000","116,111,000","114,983,000","115,595,000","113,569,000","110,784,000","108,360,000","106,509,000","104,862,000","102,971,000","99,412,000","97,647,000","96,468,000","93,986,000","91,373,000","88,102,000","86,345,000","84,753,000","81,399,000","80,227,000","78,259,000","77,072,000","75,789,000","74,234,000","72,544,000","70,739,000","69,297,000","68,195,000","60,983,000","54,657,000","45,311,000","41,734,000","39,885,000","36,780,000",,,,,,
		RetainedEarnings,"217,272,000","300,957,000","358,560,000","419,489,000","406,414,000","380,029,000","337,232,000","308,093,000","282,701,000","317,219,000","279,335,000","260,156,000","251,131,000","256,614,000","227,002,000","213,179,000","208,802,000","209,357,000","189,420,000","177,499,000","178,107,000","182,555,000","164,371,000","155,947,000","163,532,000","177,191,000","179,647,000","186,741,000","244,478,000","241,708,000","224,195,000","208,468,000","201,017,000","215,961,000","204,468,000","192,608,000","187,869,000","189,051,000","192,010,000","179,343,000","177,257,000","172,730,000","153,993,000","139,856,000","137,265,000","135,379,000","120,374,000","108,062,000","109,276,000","111,176,000","102,374,000","97,301,000","100,387,000","102,045,000","95,748,000","88,930,000","86,203,000","84,841,000","72,399,000","64,250,000","61,132,000","59,515,000","48,236,000","41,409,000","39,767,000","38,659,000","31,895,000","26,616,000","25,768,000","25,808,000","18,541,000"
		GainsLossesNotAffectingRetainedEarnings,"-23,274,000","-13,463,000","-5,867,000","-2,144,000","446,000","939,000","-5,165,000","-3,123,000","-14,896,000","-12,591,000","-11,747,000","-12,574,000","-12,275,000","-9,224,000","-9,888,000","-8,101,000","-4,908,000","35,000","-8,067,000","-6,676,000","-14,998,000","-16,488,000","-14,698,000","-12,802,000","-10,260,000","-15,247,000","-13,920,000","-14,002,000","-11,767,000","-11,278,000","-1,698,000","4,078,000","7,011,000","4,710,000","5,131,000","3,238,000","2,588,000","6,010,000","1,840,000","-1,768,000","191,000","135,000","73,000","163,000","79,000","-17,000","38,000","12,000","9,000","101,000","95,000","90,000","16,000","117,000","-159,000","64,000","161,000","464,000","79,000","-10,000","-11,000","-14,000","-4,000","-16,000","-33,000","255,000","216,000","177,000","135,000","-53,000","-147,000"
TotalCapitalization,"376,897,000","468,318,000","531,742,000","594,296,000","581,781,000","552,596,000","499,186,000","470,026,000","431,154,000","466,086,000","426,839,000","404,207,000","393,960,000","400,456,000","368,772,000","355,039,000","352,485,000","355,915,000","326,583,000","314,505,000","305,569,000","307,051,000","289,431,000","280,247,000","289,300,000","296,957,000","299,530,000","305,118,000","364,426,000","363,967,000","346,866,000","336,583,000","328,161,000","339,722,000","333,101,000","316,477,000","307,562,000","309,427,000","300,359,000","282,437,000","280,419,000","272,277,000","251,713,000","236,487,000","231,330,000","226,735,000","208,514,000","194,419,000","194,038,000","192,676,000","182,696,000","175,650,000","177,475,000","177,951,000","169,823,000","161,538,000","157,103,000","154,602,000","140,673,000","125,223,000","115,778,000","104,812,000","89,966,000","81,278,000","76,514,000","73,684,000","66,864,000","59,253,000","25,947,000","25,799,000","18,438,000"
CommonStockEquity,"376,897,000","468,318,000","531,742,000","594,296,000","581,781,000","552,596,000","499,186,000","470,026,000","431,154,000","466,086,000","426,839,000","404,207,000","393,960,000","400,456,000","368,772,000","355,039,000","352,485,000","355,915,000","326,583,000","314,505,000","305,569,000","307,051,000","289,431,000","280,247,000","289,300,000","296,957,000","299,530,000","305,118,000","364,426,000","359,524,000","344,200,000","332,606,000","324,139,000","335,654,000","325,194,000","309,415,000","301,241,000","303,421,000","300,359,000","282,437,000","280,419,000","272,277,000","251,713,000","236,487,000","231,330,000","226,735,000","208,514,000","194,419,000","194,038,000","192,676,000","182,696,000","175,650,000","177,475,000","177,951,000","169,823,000","161,538,000","157,103,000","154,602,000","140,673,000","125,223,000","115,778,000","104,812,000","89,966,000","81,278,000","76,514,000","73,684,000","66,864,000","59,253,000","25,947,000","25,799,000","18,438,000"
CapitalLeaseObligations,"277,280,000","267,886,000","284,913,000","288,887,000","305,986,000","313,116,000","327,686,000","333,970,000","340,192,000","346,517,000","347,142,000","352,096,000","347,844,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"307,481,000","396,060,000","456,808,000","518,227,000","504,478,000","475,097,000","424,317,000","394,224,000","360,082,000","394,423,000","354,487,000","332,229,000","321,426,000","326,383,000","294,950,000","280,233,000","275,698,000","276,307,000","251,394,000","238,545,000","233,992,000","236,440,000","217,611,000","213,160,000","220,830,000","230,946,000","233,000,000","238,708,000","296,488,000","290,610,000","268,602,000","252,275,000","240,904,000","253,489,000","242,445,000","227,617,000","219,605,000","218,365,000","218,605,000","203,507,000","267,265,000","259,123,000","238,559,000","223,333,000","218,176,000","213,581,000","195,360,000","181,258,000","180,865,000","179,490,000","169,498,000","162,439,000","164,252,000","164,715,000","156,575,000","148,384,000","143,949,000","141,448,000","127,519,000","112,069,000","102,874,000","91,908,000","77,200,000","69,643,000","76,514,000","73,684,000","66,864,000","59,253,000","25,947,000","25,799,000","18,438,000"
WorkingCapital,"170,496,000","263,210,000","329,293,000","392,684,000","373,605,000","339,825,000","289,748,000","257,604,000","218,714,000","252,878,000","212,241,000","192,000,000","184,673,000","234,067,000","201,187,000","186,906,000","183,355,000","179,916,000","148,052,000","135,764,000","130,258,000","137,766,000","112,214,000","108,951,000","116,497,000","129,755,000","131,514,000","141,314,000","201,846,000","198,316,000","168,195,000","156,218,000","152,456,000","168,472,000","162,145,000","150,608,000","147,058,000","146,115,000","146,015,000","132,782,000","201,395,000","197,927,000","178,804,000","165,396,000","161,945,000","155,400,000","137,886,000","122,362,000","126,088,000","134,875,000","121,194,000","112,174,000","111,128,000","112,092,000","98,790,000","91,545,000","89,737,000","92,161,000","77,544,000","64,851,000","61,711,000","54,929,000","40,174,000","35,229,000","48,537,000","47,357,000","42,810,000","35,375,000","3,748,000","4,756,000","2,975,000"
InvestedCapital,"376,897,000","468,318,000","531,742,000","594,296,000","581,781,000","552,596,000","499,186,000","470,026,000","431,154,000","466,086,000","426,839,000","404,207,000","393,960,000","400,456,000","368,772,000","360,662,000","357,181,000","355,915,000","337,974,000","314,505,000","305,569,000","307,051,000","301,218,000","280,247,000","289,300,000","296,957,000","299,530,000","305,118,000","364,426,000","363,967,000","346,866,000","336,583,000","328,161,000","339,722,000","333,101,000","316,477,000","307,562,000","309,427,000","300,359,000","282,437,000","280,419,000","272,277,000","251,713,000","236,487,000","231,330,000","226,735,000","208,514,000","194,419,000","194,038,000","192,676,000","182,696,000","175,650,000","177,475,000","177,951,000","173,870,000","161,538,000","157,103,000","161,986,000","140,673,000","125,223,000","115,778,000","104,812,000","89,966,000","81,278,000","76,514,000","73,684,000","66,864,000","59,253,000","39,067,000","26,228,000","23,746,000"
TangibleBookValue,"307,481,000","396,060,000","456,808,000","518,227,000","504,478,000","475,097,000","424,317,000","394,224,000","360,082,000","394,423,000","354,487,000","332,229,000","321,426,000","326,383,000","294,950,000","280,233,000","275,698,000","276,307,000","251,394,000","238,545,000","233,992,000","236,440,000","217,611,000","213,160,000","220,830,000","230,946,000","233,000,000","238,708,000","296,488,000","290,610,000","268,602,000","252,275,000","240,904,000","253,489,000","242,445,000","227,617,000","219,605,000","218,365,000","218,605,000","203,507,000","267,265,000","259,123,000","238,559,000","223,333,000","218,176,000","213,581,000","195,360,000","181,258,000","180,865,000","179,490,000","169,498,000","162,439,000","164,252,000","164,715,000","156,575,000","148,384,000","143,949,000","141,448,000","127,519,000","112,069,000","102,874,000","91,908,000","77,200,000","69,643,000","76,514,000","73,684,000","66,864,000","59,253,000","25,947,000","25,799,000","18,438,000"
TotalDebt,"277,280,000","267,886,000","284,913,000","288,887,000","305,986,000","313,116,000","327,686,000","333,970,000","340,192,000","346,517,000","347,142,000","352,096,000","347,844,000",,,"5,623,000","4,696,000",,"11,391,000",,,,"11,787,000",,,,,,,"4,443,000","2,666,000","3,977,000","4,022,000","4,068,000","7,907,000","7,062,000","6,321,000","6,006,000",,,,,,,,,,,,,,,,,"4,047,000",,,"7,384,000",,,,,,,,,,,"13,120,000","429,000","5,308,000"
NetDebt,,,,,,,,,,,,,,,,,,,"731,000",,,,,,,,,,,,,,,,"2,592,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,835,000",,"4,730,000"
ShareIssued,"19,459,000","21,215,000","23,319,000","25,559,000","25,780,000","25,599,000","25,472,000","25,450,000","25,431,000","25,828,000","25,805,000","25,770,000","25,741,000","25,521,000","25,532,000","25,520,000","25,470,000","25,249,000","25,252,000","25,231,000","25,196,000","24,945,000","24,899,000","24,931,000","25,330,000","25,708,000","26,683,000","27,377,000","29,535,000","29,418,000","29,225,000","29,204,000","29,030,000","29,619,000","30,282,000","30,251,000","30,163,000","30,114,000","31,352,000","31,353,000","31,324,000","31,170,000","31,129,000","31,094,000","31,007,000","30,835,000","30,669,000","30,600,000","30,564,339","30,250,661","30,254,949","30,155,034","30,116,063","29,533,067","29,578,967","29,399,608","29,306,632","29,002,852","29,002,852","28,688,861","28,381,694","27,880,512","27,640,664","27,553,420","27,357,481","27,259,298","27,222,654","26,914,660","26,360,522","26,360,522","26,360,522"
OrdinarySharesNumber,"19,459,000","21,215,000","23,319,000","25,559,000","25,780,000","25,599,000","25,472,000","25,450,000","25,431,000","25,828,000","25,805,000","25,770,000","25,741,000","25,521,000","25,532,000","25,520,000","25,470,000","25,249,000","25,252,000","25,231,000","25,196,000","24,945,000","24,899,000","24,931,000","25,330,000","25,708,000","26,683,000","27,377,000","29,535,000","29,418,000","29,225,000","29,204,000","29,030,000","29,619,000","30,282,000","30,251,000","30,163,000","30,114,000","31,352,000","31,353,000","31,324,000","31,170,000","31,129,000","31,094,000","31,007,000","30,835,000","30,669,000","30,600,000","30,564,339","30,250,661","30,254,949","30,155,034","30,116,063","29,533,067","29,578,967","29,399,608","29,306,632","29,002,852","29,002,852","28,688,861","28,381,694","27,880,512","27,640,664","27,553,420","27,357,481","27,259,298","27,222,654","26,914,660","26,360,522","26,360,522","26,360,522"
