name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
			DeferredIncomeTax,"-8,200,000","-5,000,000","0","-3,600,000","400,000","-3,500,000","-17,700,000","-9,800,000","4,700,000","2,600,000","-54,400,000","-11,000,000","-8,800,000","-13,700,000","-16,900,000","-11,100,000","-14,700,000","-13,400,000","-117,500,000","-14,900,000","-21,200,000","-19,100,000","-22,400,000","-24,900,000","-24,900,000","-25,000,000","-22,500,000","13,200,000","-22,600,000","-22,600,000","-21,900,000","-22,800,000","-22,300,000","-22,100,000","-27,400,000","2,200,000","-9,400,000","-14,100,000","-8,200,000","-16,100,000","-15,400,000","-16,600,000",,,"-9,400,000","-8,100,000","40,400,000","-15,400,000","-14,700,000","-14,600,000","-37,300,000",,,"-10,047,000","-1,624,000",,,,,,,"2,217,000","0","0","0","642,000","0","249,000","882,000","-2,828,000","-1,000","87,000","1,296,000","-4,434,000","616,000","0","380,000","-2,894,000","8,000","89,000","931,000","-2,273,000","600,000","0","100,000","-820,000",,,,"-1,551,000","0","0","200,000",,,,,,,,,,,,,"-400,000","0"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,700,000","4,000,000","4,500,000","4,500,000","4,500,000","4,500,000","4,300,000","-6,000","-4,000","-21,000","-37,000","-49,000","-42,000","-74,000","-36,000","19,000","38,000","64,000","57,000","106,000","165,000","243,000","289,000","258,000","241,000","211,000","124,000","151,000","213,000","182,000","-77,000","-126,000","-160,000","-584,000","-851,000","-696,000","-799,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-2,400,000","1,700,000","1,900,000","-1,300,000","-4,700,000","-1,300,000","500,000","3,300,000","-2,100,000","29,200,000",,,,,,,,,,"100,000","-2,100,000","2,300,000",,,,,,"300,000",,,"0","0",,,,,,"0",,,,"400,000",,,,,"0","0","0","-1,300,000","-1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"77,900,000","21,100,000","19,300,000","16,900,000","20,600,000","15,800,000","16,500,000","11,600,000","5,600,000","8,800,000","10,800,000","12,800,000","12,200,000","12,700,000","10,800,000","10,800,000","11,000,000","8,100,000","10,100,000","10,000,000","11,500,000","12,100,000","11,100,000","10,000,000","9,700,000","8,400,000","11,200,000","7,800,000","7,500,000","4,700,000","4,900,000","3,900,000","4,300,000","3,300,000","2,300,000","40,300,000","2,100,000","1,900,000","4,100,000","6,500,000","5,800,000","5,700,000",,,"4,100,000","4,000,000","4,100,000","-1,000,000","4,100,000","4,300,000","3,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-21,900,000","4,800,000","9,300,000","-2,400,000","-33,600,000","2,600,000","3,700,000","31,600,000","5,400,000","1,400,000","3,800,000","18,800,000","3,600,000","2,800,000","2,200,000","3,600,000","4,000,000","1,100,000","1,500,000","600,000","500,000","3,000,000","2,000,000","1,600,000","1,700,000","1,600,000","4,100,000","1,600,000","1,600,000","1,500,000","2,000,000","1,700,000","1,600,000","1,600,000","3,200,000","1,900,000","2,300,000","3,000,000","1,900,000","2,800,000","3,000,000","5,900,000",,,"0","-600,000",,,,,,"-2,366,000","-481,000","808,000","1,386,000","1,708,000","-5,200,000","458,000","3,384,000","5,438,000","5,219,000","2,681,000","389,000","2,315,000","14,546,000","6,267,000","4,017,000","18,261,000","8,516,000","7,734,000","1,408,000","9,119,000","53,354,000","7,972,000","42,499,000","-2,259,000","17,087,000","20,463,000","7,063,000","7,850,000","45,139,000","10,532,000","3,900,000","3,300,000","3,100,000","440,000","2,500,000","2,000,000","2,300,000","3,629,000","300,000","600,000","700,000","10,890,000","900,000","1,700,000","1,000,000","1,100,000","1,300,000","1,000,000","1,000,000","1,300,000","800,000","800,000","600,000","600,000","900,000"
		ChangeInWorkingCapital,"-448,200,000","36,600,000","-149,100,000","-32,600,000","-303,100,000","53,200,000","258,000,000","-139,700,000","-35,100,000","-78,300,000","129,500,000","-22,700,000","-106,500,000","33,400,000","81,300,000","17,200,000","-129,500,000","32,800,000","183,900,000","-127,700,000","-188,800,000","192,900,000","-50,400,000","8,500,000","-282,200,000","300,800,000","-158,800,000","40,700,000","-223,200,000","65,400,000","-40,000,000","38,500,000","-195,500,000","155,200,000","-103,100,000","28,200,000","-105,200,000","133,000,000","-140,700,000","-22,200,000","-1,300,000","154,800,000",,,"-121,700,000","143,400,000","-72,700,000","75,100,000","-115,200,000","281,300,000","-150,200,000","-48,445,000","68,113,000","-38,349,000","-5,690,000","-41,317,000","23,024,000","-12,289,000","-15,020,000","-65,770,000","87,649,000","-64,171,000","-59,656,000","-22,802,000","49,852,000","-67,609,000","-33,562,000","-15,179,000","11,582,000","-15,550,000","29,200,000","45,711,000","-99,634,000","50,075,000","-48,041,000","26,332,000","28,289,000","6,013,000","-50,497,000","13,032,000","-75,191,000","-41,304,000","-17,700,000","-13,400,000","-26,200,000","-24,498,000","-21,900,000","-1,100,000","-22,300,000","2,489,000","-23,700,000","10,900,000","-27,700,000","-6,063,000","1,900,000","-2,600,000","-12,100,000","-3,000,000","-3,700,000","-300,000","-7,700,000","-1,800,000","-3,300,000","-1,500,000","-5,300,000","1,500,000","-400,000"
			ChangeInReceivables,"-726,100,000","-125,000,000","-293,300,000","-183,000,000","-124,800,000","-15,700,000","78,500,000","-224,500,000","128,600,000","-209,000,000","-73,000,000","58,300,000","-242,000,000","11,900,000","-30,800,000","-39,100,000","-355,700,000","60,500,000","-8,000,000","35,900,000","-340,900,000","184,600,000","-162,000,000","57,000,000","-312,500,000","237,600,000","-164,200,000","-20,700,000","-263,100,000","105,400,000","-91,400,000","49,500,000","-188,900,000","113,200,000","-142,900,000","81,000,000","-127,700,000","18,800,000","9,900,000","-40,100,000","-141,100,000","160,900,000",,,"-100,300,000","14,200,000","29,700,000","-400,000","-147,500,000","36,700,000","-39,200,000","-73,902,000","14,648,000","-37,353,000","-42,252,000","-29,920,000","-22,669,000","31,761,000","-39,785,000","-57,846,000","8,986,000","-33,915,000","-31,095,000","-42,890,000","-27,968,000","11,530,000","-96,187,000","-19,165,000","-1,901,000","29,029,000","-6,204,000","-10,768,000","-27,736,000","25,714,000","-29,259,000","11,916,000","8,148,000","10,532,000","-42,991,000","-20,602,000","-56,873,000","11,310,000","-28,100,000","-27,900,000","-36,000,000","-17,255,000","-17,800,000","-20,700,000","-12,200,000","-3,457,000","-20,100,000","-1,000,000","-5,600,000","-4,404,000","-4,800,000","-5,300,000","-6,900,000","-1,100,000","-6,300,000","-4,300,000","-4,300,000","-400,000","-3,600,000","-2,500,000","-5,000,000","1,300,000","-1,800,000"
				ChangesInAccountReceivables,"-726,100,000","-125,000,000","-293,300,000","-183,000,000","-124,800,000","-15,700,000","78,500,000","-224,500,000","128,600,000","-209,000,000","-73,000,000","58,300,000","-242,000,000","11,900,000","-30,800,000","-39,100,000","-355,700,000","60,500,000","-8,000,000","35,900,000","-340,900,000","184,600,000","-162,000,000","57,000,000","-312,500,000","237,600,000","-164,200,000","-20,700,000","-263,100,000","105,400,000","-91,400,000","49,500,000","-188,900,000","113,200,000","-142,900,000","81,000,000","-127,700,000","18,800,000","9,900,000","-40,100,000","-141,100,000","160,900,000",,,"-100,300,000","14,200,000","29,700,000","-400,000","-147,500,000","36,700,000","-39,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,100,000","-27,900,000","-36,000,000",,"-17,800,000","-20,700,000","-12,200,000",,"-20,100,000","-1,000,000","-5,600,000",,"-4,800,000","-5,300,000","-6,900,000","-1,100,000","-6,300,000","-4,300,000","-4,300,000","-400,000","-3,600,000","-2,500,000","-5,000,000","1,300,000","-1,800,000"
			ChangeInInventory,"-296,700,000","-130,300,000","-63,500,000","40,400,000","-143,300,000","15,400,000","-37,200,000","55,100,000","-22,900,000","-66,400,000","-1,900,000","46,200,000","-63,100,000","-134,200,000","25,300,000","95,600,000","-95,300,000","-72,400,000","99,000,000","-32,700,000","-17,500,000","-40,300,000","-3,900,000","34,400,000","-30,800,000","-68,200,000","23,300,000","44,100,000","-79,200,000","-19,700,000","85,900,000","25,900,000","-61,100,000","-6,500,000","-28,300,000","24,800,000","-20,100,000","-43,900,000","32,200,000","-25,200,000","25,100,000","-25,000,000",,,"-40,200,000","-15,800,000","12,100,000","7,700,000","-46,000,000","-8,700,000","3,300,000","-7,655,000","-21,102,000","23,420,000","-27,762,000","519,000","-13,990,000","15,156,000","-43,789,000","-9,518,000","7,809,000","1,229,000","-25,539,000","-16,349,000","11,327,000","6,060,000","-26,359,000","-17,214,000","20,488,000","-24,185,000","26,683,000","-15,605,000","-18,561,000","17,721,000","-16,071,000","32,530,000","-43,095,000","55,742,000","-13,195,000","-18,817,000","-7,715,000","-39,025,000","-6,100,000","-600,000","-16,100,000","-9,151,000","-6,300,000","21,200,000","-8,200,000","1,521,000","-16,400,000","15,100,000","-20,700,000","4,560,000","-8,100,000","-9,900,000","-600,000","6,500,000","-9,100,000","-1,600,000","-100,000","-2,900,000","-4,100,000","3,200,000","-10,100,000","600,000","-700,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,630,000","3,597,000","-7,395,000","-2,562,000","-1,080,000","1,028,000","1,241,000","-1,895,000","-2,152,000","207,000","933,000","1,476,000","-825,000","-1,495,000","1,062,000","-1,000,000","3,006,000","20,489,000","-23,252,000","22,015,000","-22,822,000","284,000","28,000","-1,275,000","16,415,000","6,793,000","-24,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"499,500,000","87,800,000","194,800,000","72,200,000","144,700,000","-37,200,000","146,900,000","108,900,000","-159,500,000","157,400,000","-69,900,000","-150,900,000","298,900,000","116,000,000","-29,400,000","-86,200,000","416,600,000","-29,800,000","91,300,000","-171,600,000","322,200,000","-10,400,000","83,600,000","-77,800,000","128,300,000","91,000,000","-125,500,000","74,100,000","158,900,000","-7,000,000","-71,400,000","-31,300,000","124,900,000","21,500,000","-8,700,000","-99,000,000","129,600,000","124,200,000","-171,900,000","2,200,000","167,500,000","3,000,000",,,"121,900,000","72,700,000","-22,000,000","-4,400,000","125,000,000","173,900,000","-136,000,000","30,314,000","71,541,000","10,532,000","59,018,000","1,706,000","32,391,000","-60,564,000","62,571,000","17,156,000","43,147,000","-23,925,000","-15,229,000","43,772,000","53,267,000","-87,526,000","70,858,000","48,156,000","-13,726,000","-7,342,000","-24,143,000","21,850,000","10,193,000","-23,290,000","30,400,000","-18,398,000","63,208,000","-58,986,000","-10,726,000","34,905,000","24,180,000","-22,737,000","20,500,000","14,800,000","22,300,000","-1,986,000","-800,000","7,200,000","-4,900,000","-645,000","19,100,000","-12,200,000","3,800,000","-1,294,000","12,000,000","12,500,000","-6,000,000","-13,800,000","13,800,000","6,700,000","-3,500,000","-300,000","3,100,000","-1,600,000","8,000,000","800,000","1,200,000"
				ChangeInPayable,"499,500,000","87,800,000","194,800,000","72,200,000","144,700,000","-37,200,000","146,900,000","108,900,000","-159,500,000","157,400,000","-69,900,000","-150,900,000","298,900,000","116,000,000","-29,400,000","-86,200,000","416,600,000","-29,800,000","91,300,000","-171,600,000","322,200,000","-10,400,000","83,600,000","-77,800,000","128,300,000","91,000,000","-125,500,000","74,100,000","158,900,000","-7,000,000","-71,400,000","-31,300,000","124,900,000","21,500,000","-8,700,000","-99,000,000","129,600,000","124,200,000","-171,900,000","2,200,000","167,500,000","3,000,000",,,"121,900,000","72,700,000","-22,000,000","-4,400,000","125,000,000","173,900,000","-136,000,000","28,182,000","52,229,000","-45,322,000","54,805,000","1,464,000","35,202,000","-53,876,000","60,832,000","8,896,000","45,051,000","-23,461,000","-14,736,000","36,374,000","57,776,000","-90,365,000","64,858,000","47,608,000","-8,916,000","-10,496,000","-25,432,000","16,510,000","15,396,000","-23,719,000","29,833,000","-21,237,000","65,850,000","-51,891,000","-15,119,000","22,484,000","34,950,000","-33,301,000","20,500,000","14,800,000","22,300,000","-4,593,000","-800,000","7,200,000","-4,900,000","-2,891,000","19,100,000","-12,200,000","3,800,000","-1,294,000","12,000,000","12,500,000","-6,000,000","-13,800,000","13,800,000","6,700,000","-3,500,000","-300,000","3,100,000","-1,600,000","8,000,000","800,000","1,200,000"
					ChangeInAccountPayable,"499,500,000","87,800,000","194,800,000","72,200,000","144,700,000","-37,200,000","146,900,000","108,900,000","-159,500,000","157,400,000","-69,900,000","-150,900,000","298,900,000","116,000,000","-29,400,000","-86,200,000","416,600,000","-29,800,000","91,300,000","-171,600,000","322,200,000","-10,400,000","83,600,000","-77,800,000","128,300,000","91,000,000","-125,500,000","74,100,000","158,900,000","-7,000,000","-71,400,000","-31,300,000","124,900,000","21,500,000","-8,700,000","-99,000,000","129,600,000","124,200,000","-171,900,000","2,200,000","167,500,000","3,000,000",,,"121,900,000","72,700,000","-22,000,000","-4,400,000","125,000,000","173,900,000","-136,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,500,000","14,800,000","22,300,000",,"-800,000","7,200,000","-4,900,000",,"19,100,000","-12,200,000","3,800,000",,"12,000,000","12,500,000","-6,000,000","-13,800,000","13,800,000","6,700,000","-3,500,000","-300,000","3,100,000","-1,600,000","8,000,000","800,000","1,200,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,132,000","19,312,000","55,854,000","4,213,000","242,000","-2,811,000","-6,688,000","1,739,000","8,260,000","-1,904,000","-464,000","-493,000","7,398,000","-4,509,000","2,839,000","6,000,000","548,000","-4,810,000","3,154,000","1,289,000","5,340,000","-5,203,000","429,000","567,000","2,839,000","-2,642,000","-7,095,000","4,393,000","12,421,000","-10,770,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-74,700,000","24,300,000","-42,200,000","-18,600,000","-38,200,000","-35,800,000","28,900,000","-29,600,000","83,000,000","-63,700,000","71,300,000","27,400,000","-77,700,000","-31,900,000","91,300,000","-3,900,000","-77,600,000","15,400,000","62,900,000","-58,400,000","-100,700,000","-20,200,000","51,100,000","-56,800,000","-53,800,000","9,400,000","30,500,000","-81,600,000","3,000,000","-23,100,000","51,000,000","-50,200,000","6,200,000","-25,700,000","62,100,000","-5,000,000","-47,600,000","-19,600,000","39,400,000","2,100,000","-23,000,000","-22,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","300,000","100,000",,"0","100,000","-200,000",,"-500,000","0","-300,000",,"-100,000","-500,000","-700,000",,"-3,200,000","1,000,000","-900,000",,,"0","200,000","0","-100,000"
