name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
TotalExpenses,"3,128,161,000","852,787,000","790,369,000","738,844,000","746,161,000","741,198,000","679,800,000","649,868,000","650,317,000","714,781,000","711,197,000","697,145,000","709,522,000","727,888,000","627,522,000","595,984,000","605,012,000","614,637,000","588,687,000","551,523,000","552,181,000","552,040,000","492,827,000","508,246,000","533,274,000","542,414,000","514,908,000","503,756,000","496,161,000","557,635,000","540,458,000","564,297,000","560,592,000","582,251,000","565,992,000","506,723,000","534,268,000","513,403,000","493,807,000","490,032,000","523,285,000","525,539,000","519,029,000","503,798,000","520,104,000","492,950,000","458,522,000","425,597,000","396,766,000","413,336,000","381,618,000","338,992,000","317,212,000","359,015,000","421,876,000","481,885,000","552,740,000","542,893,000","520,917,000","429,485,000","400,809,000","391,264,000","356,695,000","329,188,000","333,468,000","329,495,000","302,100,000","288,577,000","286,195,000","268,449,000","256,845,000","241,422,000","240,746,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"143,911,000","28,092,000","36,264,000","35,626,000","43,929,000","33,836,000","38,624,000","35,731,000","35,183,000","-1,523,000","27,305,000","62,698,000","48,636,000","18,538,000","48,417,000","47,424,000","45,860,000","54,018,000","-25,847,000","43,222,000","48,201,000","33,770,000","36,235,000","45,636,000","44,573,000","9,260,000","38,478,000","40,025,000","48,387,000","26,451,000","49,252,000","56,316,000","49,169,000","12,842,000","55,300,000","41,339,000","40,847,000","37,730,000","39,184,000","43,790,000","45,804,000","45,359,000","36,859,000","28,289,000","33,496,000","30,091,000","33,759,000","26,549,000","23,027,000","17,829,000","23,159,000","12,905,000","8,411,000","3,309,000","30,591,000","25,194,000","25,493,000","19,504,000","16,040,000","16,759,000","7,393,000","10,619,000","10,979,000","11,453,000","12,159,000","11,680,000","7,767,000","2,520,000","8,759,000","10,154,000","6,818,000","6,384,000","9,027,000","763,000","-10,399,000","8,672,000","5,800,000","8,120,000","6,574,000","5,176,000","2,982,000"
NormalizedIncome,"156,926,326","29,953,339.676","38,384,976","38,174,444","50,507,880","55,268,259.773","52,011,676","38,394,626","36,356,402","32,948,330","35,196,446","67,283,860","50,604,760","42,573,484.44","50,277,770","48,336,494","47,256,417","59,966,374.55","-24,762,200","44,612,608","48,861,569","50,384,418.644","47,850,851","49,247,034","45,553,532","38,379,200","40,977,120","44,333,370","45,967,510","41,288,791.757","51,113,868","46,003,555","50,535,263","66,073,750","70,955,635","42,155,870","41,150,962","40,329,222.059","41,895,168","44,722,400","46,066,330","45,733,797.644","38,831,828.519","28,929,352.722","34,740,111.086","38,698,996.68","34,867,022.276","29,256,226.941","23,488,357.596","16,120,806.527","25,010,512.652","15,670,504.999","12,112,141.519","29,283,650","21,760,581.032","26,486,347.349","27,357,445.868","20,974,283.28","18,158,817.805","17,591,604.622","15,066,694.584","10,890,199.948","11,754,086.497","11,413,386.785","10,752,184.82","11,990,199.037","9,453,629.562","6,517,735.645","7,779,786.02","8,078,001.035","7,595,940.477","9,522,404.251","9,477,752.768","763,000","-10,399,000","8,672,000","5,800,000","8,120,000","6,574,000","5,176,000","2,982,000"
InterestExpense,"37,777,000","9,353,000","9,744,000","9,573,000","9,107,000","9,091,000","9,351,000","9,829,000","10,165,000","11,589,000","11,089,000","10,097,000","10,898,000","10,857,000","7,082,000","6,413,000","6,516,000","6,289,000","6,469,000","6,509,000","5,734,000","5,377,000","5,646,000","5,513,000","5,661,000","5,647,000","5,329,000","5,020,000","6,347,000","5,452,000","4,947,000","4,362,000","4,884,000","4,118,000","4,597,000","4,119,000","4,271,000","4,433,000","4,612,000","4,942,000","4,732,000","4,179,000","4,808,000","4,083,000","3,414,000","4,361,000","5,610,000","6,040,000","6,027,000","5,991,000","5,667,000","5,622,000","5,378,000",,,"5,765,000",,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-37,777,000","-9,353,000","-9,744,000","-9,573,000","-9,107,000","-9,091,000","-9,351,000","-9,829,000","-10,165,000","-11,589,000","-11,089,000","-10,097,000","-10,898,000","-10,857,000","-7,082,000","-6,413,000","-6,516,000","-6,289,000","-6,469,000","-6,509,000","-5,734,000","-5,377,000","-5,646,000","-5,513,000","-5,661,000","-5,647,000","-5,329,000","-5,020,000","-6,347,000","-5,452,000","-4,947,000","-4,362,000","-4,884,000","-4,118,000","-4,597,000","-4,119,000","-4,271,000","-4,433,000","-4,612,000","-4,942,000","-4,732,000","-4,179,000","-4,808,000","-4,083,000","-3,414,000","-4,361,000","-5,610,000","-6,040,000","-6,027,000","-5,991,000","-5,667,000","-5,622,000","-5,378,000",,,"-5,765,000",,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"211,716,000","48,246,000","52,578,000","49,496,000","61,396,000","52,298,000","53,210,000","51,305,000","51,758,000","18,921,000","43,690,000","58,511,000","69,488,000","34,540,000","50,006,000","64,682,000","63,851,000","66,022,000","68,997,000","61,608,000","66,700,000","50,432,000","56,270,000","63,491,000","64,699,000","22,807,000","54,319,000","58,812,000","68,342,000","45,314,000","69,549,000","83,460,000","70,661,000","9,365,000","50,747,000","60,490,000","60,250,000","56,802,000","58,466,000","64,679,000","69,005,000","65,126,000","52,656,000","42,473,000","47,488,000","43,817,000","48,661,000","43,433,000","37,571,000","30,811,000","37,125,000","24,325,000","17,652,000","11,750,000","39,002,000","42,961,000","39,328,000","38,994,000","32,512,000","31,976,000","29,054,000","22,371,000","21,186,000","24,736,000","25,566,000","23,703,000","19,693,000","15,855,000","17,647,000","17,132,000","16,862,000","19,891,000","22,515,000","-639,056,000","253,296,000","222,139,000","218,265,000","-573,934,000","212,878,000","207,632,000","208,400,000"
EBITDA,"307,594,000"
ReconciledCostOfRevenue,"2,607,351,000","712,474,000","659,668,000","613,535,000","621,674,000","616,238,000","561,755,000","530,842,000","529,947,000","581,007,000","578,457,000","564,820,000","578,718,000","594,337,000","515,476,000","499,582,000","505,596,000","516,038,000","491,970,000","457,415,000","459,528,000","459,689,000","407,813,000","414,753,000","434,269,000","450,933,000","427,691,000","414,195,000","411,653,000","471,368,000","454,313,000","467,387,000","471,533,000","487,249,000","475,909,000","424,497,000","457,158,000","433,104,000","413,622,000","415,873,000","445,604,000","447,291,000","443,370,000","432,745,000","447,258,000","423,445,000","390,696,000","362,122,000","338,355,000","354,040,000","322,929,000","278,708,000","262,804,000","302,845,000","359,342,000","417,780,000","479,466,000","476,072,000","455,947,000","369,447,000","343,287,000","334,160,000","300,970,000","276,215,000","281,921,000","276,725,000","252,209,000","240,233,000","237,300,000","218,370,000","213,342,000","200,192,000","186,381,000",,,,,,,,
ReconciledDepreciation,"95,878,000","23,556,000","23,982,000","23,907,000","24,433,000","23,890,000","23,133,000","23,402,000","23,657,000","21,556,000","24,735,000","20,328,000","20,725,000","20,837,000","15,209,000","13,606,000","13,696,000","13,997,000","13,696,000","13,425,000","13,199,000","13,477,000","13,329,000","13,371,000","13,768,000","14,079,000","14,064,000","14,236,000","13,615,000","14,916,000","13,758,000","14,075,000","14,291,000","15,069,000","13,583,000","12,713,000","12,607,000","12,723,000","12,709,000","12,620,000","12,450,000","13,338,000","12,769,000","12,131,000","12,122,000","11,172,000","10,776,000","11,269,000","11,176,000","10,205,000","12,115,000","11,606,000","10,925,000","11,427,000","11,647,000","12,982,000","13,039,000","12,635,000","12,311,000","12,204,000","12,065,000","12,235,000","11,874,000","11,798,000","11,451,000","10,790,000","11,161,000","10,623,000","10,696,000","10,565,000","10,562,000","10,236,000","10,178,000",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"143,911,000","28,092,000","36,264,000","35,626,000","43,929,000","33,836,000","38,624,000","35,731,000","35,183,000","-1,523,000","27,305,000","62,698,000","48,636,000","18,538,000","48,417,000","47,424,000","45,860,000","54,018,000","-25,847,000","43,222,000","48,201,000","33,770,000","36,235,000","45,636,000","44,573,000","9,260,000","38,478,000","40,025,000","48,387,000","26,451,000","49,252,000","56,316,000","49,169,000","12,842,000","55,300,000","41,339,000","40,847,000","37,730,000","39,184,000","43,790,000","45,804,000","45,359,000","36,859,000","28,289,000","33,496,000","30,091,000","33,759,000","26,549,000","23,027,000","17,829,000","23,159,000","12,905,000","8,411,000","3,309,000","30,591,000","25,194,000","25,493,000","19,504,000","16,040,000","16,759,000","7,393,000","10,619,000","10,979,000","11,453,000","12,159,000","11,680,000","7,767,000","2,520,000","8,759,000","10,154,000","6,818,000","6,384,000","9,027,000","763,000","-10,399,000","8,672,000","5,800,000","8,120,000","6,574,000","5,176,000","2,982,000"
TotalUnusualItemsExcludingGoodwill,"-15,738,000","-2,577,000","-2,472,000","-2,857,000","-7,832,000","-27,368,000","-15,196,000","-3,119,000","-1,387,000","-47,221,000","-9,417,000","-6,282,000","-2,372,000","-30,693,000","-2,549,000","-1,121,000","-1,739,000","-6,563,000","-1,808,000","-1,776,000","-833,000","-22,202,000","-15,847,000","-4,893,000","-1,297,000","-48,532,000","-3,204,000","-5,830,000","3,130,000","-22,295,000","-2,437,000","14,423,000","-1,829,000","-81,895,000","-18,099,000","-1,119,000","-421,000","-3,610,000","-3,776,000","-1,295,000","-370,000","-504,000","-2,561,000","-869,000","-1,637,000","-11,287,000","-1,413,000","-3,813,000","-632,000","2,378,000","-2,515,000","-4,008,000","-5,401,000","-39,961,000","13,380,000","-1,908,000","-2,488,000","-2,230,000","-2,932,000","-1,176,000","-11,154,000","-392,000","-928,000","58,000","2,064,000","-447,000","-2,380,000","-5,857,000","1,489,000","3,160,000","-1,200,000","-4,626,000","-717,000",,,,,,,,
TotalUnusualItems,"-15,738,000","-2,577,000","-2,472,000","-2,857,000","-7,832,000","-27,368,000","-15,196,000","-3,119,000","-1,387,000","-47,221,000","-9,417,000","-6,282,000","-2,372,000","-30,693,000","-2,549,000","-1,121,000","-1,739,000","-6,563,000","-1,808,000","-1,776,000","-833,000","-22,202,000","-15,847,000","-4,893,000","-1,297,000","-48,532,000","-3,204,000","-5,830,000","3,130,000","-22,295,000","-2,437,000","14,423,000","-1,829,000","-81,895,000","-18,099,000","-1,119,000","-421,000","-3,610,000","-3,776,000","-1,295,000","-370,000","-504,000","-2,561,000","-869,000","-1,637,000","-11,287,000","-1,413,000","-3,813,000","-632,000","2,378,000","-2,515,000","-4,008,000","-5,401,000","-39,961,000","13,380,000","-1,908,000","-2,488,000","-2,230,000","-2,932,000","-1,176,000","-11,154,000","-392,000","-928,000","58,000","2,064,000","-447,000","-2,380,000","-5,857,000","1,489,000","3,160,000","-1,200,000","-4,626,000","-717,000",,,,,,,,
NormalizedEBITDA,"323,332,000","74,379,000","79,032,000","76,260,000","93,661,000","103,556,000","91,539,000","77,826,000","76,802,000","87,698,000","77,842,000","85,121,000","92,585,000","86,070,000","67,764,000","79,409,000","79,286,000","86,582,000","84,501,000","76,809,000","80,732,000","86,111,000","85,446,000","81,755,000","79,764,000","85,418,000","71,587,000","78,878,000","78,827,000","82,525,000","85,744,000","83,112,000","86,781,000","106,329,000","82,429,000","74,322,000","73,278,000","73,135,000","74,951,000","78,594,000","81,825,000","78,968,000","67,986,000","55,473,000","61,247,000","66,276,000","60,850,000","58,515,000","49,379,000","38,638,000","51,755,000","39,939,000","33,978,000","63,138,000","37,269,000","57,851,000","54,855,000","53,859,000","47,755,000","45,356,000","52,273,000","34,998,000","33,988,000","36,476,000","34,953,000","34,940,000","33,234,000","32,335,000","26,854,000","24,537,000","28,624,000","34,753,000","33,410,000","-639,056,000","253,296,000","222,139,000","218,265,000","-573,934,000","212,878,000","207,632,000","208,400,000"
TaxRateForCalcs,"0.173","0.278","0.142","0.108","0.16","0.217","0.119","0.146","0.154","0.27","0.162","0.27","0.17","0.217","0.27","0.186","0.197","0.094","0.4","0.217","0.207","0.252","0.267","0.262","0.244","0.4","0.22","0.261","0.227","0.334","0.236","0.285","0.253","0.35","0.135","0.27","0.278","0.28","0.282","0.28","0.291","0.256","0.23","0.263","0.24","0.237","0.216","0.29","0.27","0.282","0.264","0.31","0.315","0.35","0.34","0.323","0.251","0.341","0.277","0.292","0.312","0.308","0.165","0.317","0.318","0.306","0.291","0.317","0.342","0.343","0.352","0.322","0.371","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-2,722,674","-715,660.324","-351,024","-308,556","-1,253,120","-5,935,740.227","-1,808,324","-455,374","-213,598","-12,749,670","-1,525,554","-1,696,140","-403,240","-6,657,515.56","-688,230","-208,506","-342,583","-614,625.45","-723,200","-385,392","-172,431","-5,587,581.356","-4,231,149","-1,281,966","-316,468","-19,412,800","-704,880","-1,521,630","710,510","-7,457,208.243","-575,132","4,110,555","-462,737","-28,663,250","-2,443,365","-302,130","-117,038","-1,010,777.941","-1,064,832","-362,600","-107,670","-129,202.356","-588,171.481","-228,647.278","-392,888.914","-2,679,003.32","-304,977.724","-1,105,773.059","-170,642.404","669,806.527","-663,487.348","-1,242,495.001","-1,699,858.481","-13,986,350","4,549,581.032","-615,652.651","-623,554.132","-759,716.72","-813,182.195","-343,395.378","-3,480,305.416","-120,800.052","-152,913.503","18,386.785","657,184.82","-136,800.963","-693,370.438","-1,859,264.355","509,786.02","1,084,001.035","-422,059.523","-1,487,595.749","-266,247.232","0","0","0","0","0","0","0","0"
