name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-6,495,000","-6,273,000","0","0"
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-6,495,000","-6,273,000","0","0"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,099,000","13,551,000","5,950,000","2,799,000","4,259,000","6,960,000","5,218,000","11,351,000","11,155,000","1,386,000","2,070,000","912,000","273,000","723,000","168,000","758,000"
		NetOtherFinancingCharges,"-193,800,000","-65,800,000","-49,800,000","-43,000,000","-35,200,000","-43,300,000","-21,800,000","-28,700,000","-21,100,000","-37,900,000","-20,300,000","-19,500,000","-24,500,000","-32,000,000","-19,200,000","-15,500,000","-13,300,000","-19,200,000","-9,268,000","-9,974,000","-12,202,000","-13,693,000","-8,380,000","-12,528,000","-7,917,000","-9,441,000","-5,882,000","-11,627,000","-4,762,000","-6,600,000","-6,417,000","-1,103,000","-24,000","-3,054,000","-16,000","-356,000","441,000","1,453,000","2,458,000","4,453,000","2,838,000","2,320,000","10,565,000","4,773,000","3,376,000","1,115,000","1,590,000","539,000","1,985,000","795,000","1,461,000",,,,,
EndCashPosition,"923,900,000","923,500,000","1,319,100,000","1,852,100,000","1,879,300,000","1,860,200,000","1,061,800,000","882,300,000","916,400,000","626,100,000","1,222,500,000","1,175,500,000","1,022,100,000","1,216,900,000","1,112,400,000","1,169,300,000","972,100,000","835,600,000","811,004,000","905,794,000","853,137,000","823,249,000","709,003,000","647,513,000","596,380,000","568,008,000","543,277,000","540,712,000","481,393,000","386,352,000","283,254,000","258,096,000","203,947,000","172,968,000","115,873,000","144,546,000","123,468,000","97,384,000","122,975,000","75,466,000","81,226,000","74,783,000","71,990,000","66,630,000","78,019,000","68,981,000","66,859,000","77,139,000","116,435,000","174,255,000","212,458,000","74,233,000","51,819,000","49,515,000","56,571,000","65,196,000"
	ChangesInCash,"-936,300,000","-395,300,000","-532,700,000","-27,400,000","19,100,000","798,400,000","179,500,000","-34,100,000","290,300,000","-596,400,000","47,000,000","153,400,000","-194,800,000","104,500,000","-56,900,000","197,200,000","136,500,000","24,600,000","-94,790,000","52,657,000","29,888,000","114,246,000","61,490,000","51,133,000","28,372,000","24,731,000","2,565,000","59,319,000","95,041,000","103,098,000","25,158,000","54,149,000","31,024,000","57,650,000","-28,349,000","21,274,000","26,452,000","-25,150,000","47,600,000","-5,967,000","7,588,000","2,090,000","5,085,000","-9,339,000","8,750,000","1,317,000","-10,676,000","-40,860,000","-56,925,000","-37,847,000","138,295,000","20,738,000","1,560,000","-6,816,000","-7,064,000","-35,427,000"
	EffectOfExchangeRateChanges,"-400,000","-300,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-45,000","-555,000","-324,000","-196,000","-368,000","-441,000","-91,000","207,000","-1,145,000","703,000","275,000","-2,050,000","288,000","805,000","396,000","1,564,000","-895,000","-356,000","-70,000","1,676,000","744,000","-240,000","-1,561,000","772,000"
	BeginningCashPosition,"1,860,200,000","1,319,100,000","1,852,100,000","1,879,300,000","1,860,200,000","1,061,800,000","882,300,000","916,400,000","626,100,000","1,222,500,000","1,175,500,000","1,022,100,000","1,216,900,000","1,112,400,000","1,169,300,000","972,100,000","835,600,000","811,000,000","905,794,000","853,137,000","823,249,000","709,003,000","647,513,000","596,380,000","568,008,000","543,277,000","540,712,000","481,393,000","386,352,000","283,254,000","258,096,000","203,947,000","172,968,000","115,873,000","144,546,000","123,468,000","97,384,000","122,975,000","75,466,000","81,226,000","74,783,000","71,990,000","66,630,000","78,019,000","68,981,000","66,859,000","77,139,000","116,435,000","174,255,000","212,458,000","74,233,000","51,819,000","49,515,000","56,571,000","65,196,000","99,851,000"
IncomeTaxPaidSupplementalData,"122,600,000","18,800,000","57,500,000","21,600,000",,,,,,,,,,,,,,,,,,,"6,074,000","34,207,000","-19,247,000","5,574,000","34,165,000","-5,195,000","-16,575,000","6,498,000","1,796,000","70,168,000","-53,549,000","22,136,000","5,724,000","8,081,000","3,061,000","8,579,000",,,,,,,"250,000","767,000",,,,"302,000","224,000",,,"1,289,000","-9,088,000",
CapitalExpenditure,"-366,400,000","-122,600,000","-151,300,000","-69,000,000","-23,500,000","-52,100,000","-32,300,000","-35,100,000","-30,900,000","-27,600,000","-47,200,000","-17,500,000","-17,300,000","-10,200,000","-11,600,000","-18,200,000","-11,600,000","-11,600,000","-13,671,000","-21,753,000","-86,362,000","-13,526,000","-16,863,000","-5,920,000","-14,443,000","-29,956,000","-8,345,000","-13,325,000","-10,761,000","-4,927,000","-5,395,000","-5,780,000","-9,704,000","-11,318,000","-7,148,000","-3,160,000","-2,035,000","-1,534,000","-1,800,000","-16,428,000","-2,231,000","-1,624,000","-839,000","-1,335,000","-756,000","-694,000","-876,000","-671,000","-1,215,000","-1,014,000","-336,000","-1,242,000","-386,000","-2,625,000","-1,850,000",
IssuanceOfCapitalStock,"27,100,000","11,000,000","5,300,000","4,900,000","5,900,000","9,900,000","3,900,000","2,500,000","8,300,000","7,400,000","7,700,000","2,200,000","5,000,000","34,600,000","4,900,000","24,900,000","11,600,000","45,100,000","14,033,000","20,004,000","12,317,000","29,515,000","2,569,000","19,320,000","5,187,000","17,785,000","3,771,000","20,896,000","13,692,000","28,955,000","14,795,000","18,011,000","8,047,000","14,471,000","1,114,000","8,880,000","1,126,000","14,464,000","2,081,000",,,"13,551,000",,,,,,,,,,,,,,
IssuanceOfDebt,"0","0","0","0","0","989,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,,,"-17,300,000",,,,"0",,,,"-3,700,000","0",,,"-600,000","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-1,433,000,000","-691,200,000","-571,800,000","-78,400,000","-91,600,000","0","-34,100,000","0","-156,100,000","-889,900,000","-27,500,000","-23,400,000","-33,800,000","-60,400,000","-94,700,000","0","-1,600,000","-115,500,000","-322,377,000","-90,802,000","-33,154,000","0","-35,828,000","-25,000,000","0","-50,000,000","-60,000,000","0","0","0","-5,742,000","-11,068,000","-14,862,000","-12,305,000","-33,529,000",,,,,,,,"0","0","0","0","0","0","872,000","-872,000","0","0","-7,721,000","-8,042,000","0","0"
FreeCashFlow,"1,213,500,000","273,500,000","215,500,000","329,800,000","394,700,000","263,800,000","264,200,000","185,700,000","216,100,000","291,800,000","143,200,000","203,700,000","177,800,000","191,100,000","168,600,000","158,500,000","130,700,000","128,100,000","143,871,000","140,590,000","58,409,000","116,223,000","84,174,000","70,219,000","53,498,000","70,635,000","60,213,000","51,740,000","73,544,000","59,692,000","29,969,000","50,738,000","34,094,000","49,584,000","39,520,000","22,224,000","35,186,000","36,577,000","48,493,000","24,342,000","42,054,000","46,894,000","21,720,000","34,704,000","33,312,000","39,482,000","30,548,000","31,522,000","16,735,000","20,802,000","15,879,000","14,621,000","13,936,000","12,946,000","16,730,000","3,509,000"
