name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
			OtherReceivables,"87,000,000","85,000,000","111,000,000","105,000,000","61,000,000","65,000,000","71,000,000","76,000,000","65,000,000","63,000,000","56,000,000","91,000,000","74,000,000","79,000,000","84,000,000","74,000,000","98,000,000","70,000,000","85,000,000","77,000,000","67,000,000","63,000,000","49,000,000","65,000,000","56,000,000","98,000,000","113,000,000","112,000,000","100,000,000","81,000,000","117,000,000","213,000,000","201,000,000","196,000,000","109,000,000","75,000,000","70,000,000","95,000,000","82,000,000","69,000,000","65,000,000","69,000,000","147,000,000","249,000,000","291,000,000","231,000,000","395,000,000","208,000,000","319,000,000",,"182,000,000","337,000,000","318,000,000",,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0","0","0",,,,,"0",,,,,,"0",,,,,,,,,"0",,,
		Inventory,"520,000,000","592,000,000","595,000,000","527,000,000","467,000,000","521,000,000","557,000,000","514,000,000","471,000,000","494,000,000","488,000,000","433,000,000","402,000,000","483,000,000","525,000,000","475,000,000","453,000,000","522,000,000","547,000,000","512,000,000","467,000,000","527,000,000","551,000,000","515,000,000","483,000,000","538,000,000","548,000,000","500,000,000","449,000,000","524,000,000","561,000,000","491,000,000","424,000,000","526,000,000","581,000,000","511,000,000","461,000,000","704,000,000","756,000,000","686,000,000","625,000,000","712,000,000","734,000,000","654,000,000","572,000,000","707,000,000","746,000,000","676,000,000","635,000,000","782,000,000","857,000,000","733,000,000","657,000,000","842,000,000","956,000,000","719,000,000","556,000,000","735,000,000","757,000,000","612,000,000","489,000,000","647,000,000","710,000,000","549,000,000","423,000,000","572,000,000","840,000,000","649,000,000","563,000,000","623,000,000","605,000,000","458,000,000","412,000,000","487,000,000","476,000,000","420,000,000","354,000,000","299,000,000","280,000,000","263,000,000","258,000,000","295,122,000","276,631,000","268,258,000","204,359,000","227,050,000","249,326,000","236,731,000","224,000,000","253,200,000","257,900,000","255,700,000","242,500,000","245,800,000","238,400,000","233,800,000","232,900,000","227,600,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,"273,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"244,000,000","319,000,000","359,000,000","484,000,000","501,000,000","109,000,000",,"82,000,000","91,000,000","69,000,000","74,000,000","107,000,000","113,000,000","134,000,000","72,000,000","104,000,000","130,000,000","144,000,000","75,000,000","95,000,000","118,000,000","149,000,000","107,000,000","146,000,000","215,000,000","260,000,000","163,000,000","223,000,000","265,000,000","295,000,000","199,000,000","202,000,000","220,000,000","156,000,000","173,000,000","192,000,000","196,000,000","247,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"225,000,000","286,000,000","331,000,000","352,000,000","301,000,000","177,000,000","95,000,000","106,000,000","43,000,000","157,000,000","80,000,000","171,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"225,000,000","286,000,000","331,000,000","352,000,000","301,000,000","177,000,000","95,000,000","106,000,000","43,000,000","157,000,000","80,000,000","171,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,"15,000,000","15,000,000","14,000,000","14,000,000","14,000,000","17,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","165,000,000","1,395,000,000","1,486,000,000","1,500,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"137,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,000,000","125,000,000","134,000,000","156,000,000","167,000,000","115,000,000","94,000,000","159,000,000","137,000,000","129,000,000",,,,"121,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"193,000,000","229,000,000","285,000,000","165,000,000","114,000,000","135,000,000","210,000,000","131,000,000","127,000,000","118,000,000","106,000,000","90,000,000","70,000,000","63,000,000","83,000,000","72,000,000","84,000,000","98,000,000","96,000,000","97,000,000","105,000,000","98,000,000","76,000,000","68,000,000","63,000,000","88,000,000","103,000,000","95,000,000","91,000,000","86,000,000","66,000,000","68,000,000","70,000,000","85,000,000","108,000,000","104,000,000","60,000,000","95,000,000","348,000,000","335,000,000","381,000,000","347,000,000","316,000,000","288,000,000","315,000,000","376,000,000","409,000,000","394,000,000","358,000,000","208,000,000","273,000,000","251,000,000","353,000,000","360,000,000","617,000,000","924,000,000","587,000,000","460,000,000","202,000,000","178,000,000","130,000,000","203,000,000","263,000,000","110,000,000","112,000,000","185,000,000","59,000,000","70,000,000","98,000,000","74,000,000","159,000,000","82,000,000","117,000,000","172,000,000","188,000,000","44,000,000","103,000,000","83,000,000","42,000,000","29,000,000","32,000,000","40,939,000","35,152,000","32,160,000","30,888,000","37,210,000","39,684,000","36,850,000","272,063,000","39,800,000","53,300,000","27,700,000","19,200,000","22,900,000","252,000,000","28,900,000","39,200,000","54,900,000"
	TotalNonCurrentAssets,"34,166,000,000","33,767,000,000","32,461,000,000","31,800,000,000","30,966,000,000","30,377,000,000","28,927,000,000","28,396,000,000","27,808,000,000","27,502,000,000","27,051,000,000","26,589,000,000","26,087,000,000","25,682,000,000","25,319,000,000","24,954,000,000","24,512,000,000","24,333,000,000","24,036,000,000","23,683,000,000","23,361,000,000","23,106,000,000","22,535,000,000","22,199,000,000","21,927,000,000","21,723,000,000","21,476,000,000","21,161,000,000","20,891,000,000","20,630,000,000","19,934,000,000","19,623,000,000","19,326,000,000","19,070,000,000","19,112,000,000","18,868,000,000","18,656,000,000","19,466,000,000","21,092,000,000","20,826,000,000","20,775,000,000","21,350,000,000","20,676,000,000","20,788,000,000","20,614,000,000","20,621,000,000","20,511,000,000","21,085,000,000","21,030,000,000","20,948,000,000","20,814,000,000","20,526,000,000","20,314,000,000","20,142,000,000","18,932,000,000","18,879,000,000","18,455,000,000","18,248,000,000","18,064,000,000","17,966,000,000","17,766,000,000","17,704,000,000","17,093,000,000","16,905,000,000","16,851,000,000","16,344,000,000","16,107,000,000","15,926,000,000","15,895,000,000","15,852,000,000","15,622,000,000","13,025,000,000","12,952,000,000","12,916,000,000","12,227,000,000","12,280,000,000","12,298,000,000","10,047,000,000","9,754,000,000","9,734,000,000","9,621,000,000","9,537,061,000","9,294,855,000","9,152,082,000","8,894,731,000","8,793,248,000","8,615,775,000","8,532,898,000","8,450,750,000","8,298,600,000","8,108,200,000","8,095,500,000","8,057,400,000","8,076,200,000","8,046,600,000","8,081,500,000","8,112,800,000","8,116,300,000"
		NetPPE,"29,578,000,000","29,261,000,000","28,559,000,000","28,020,000,000","27,307,000,000","26,807,000,000","25,541,000,000","25,081,000,000","24,678,000,000","24,376,000,000","23,894,000,000","23,479,000,000","23,044,000,000","22,810,000,000","22,379,000,000","21,998,000,000","21,666,000,000","21,466,000,000","20,906,000,000","20,589,000,000","20,298,000,000","20,113,000,000","19,647,000,000","19,324,000,000","19,000,000,000","18,799,000,000","18,307,000,000","17,986,000,000","17,700,000,000","17,424,000,000","16,991,000,000","16,726,000,000","16,425,000,000","16,205,000,000","15,834,000,000","15,601,000,000","15,408,000,000","16,096,000,000","17,833,000,000","17,690,000,000","17,535,000,000","18,127,000,000","17,873,000,000","17,945,000,000","17,888,000,000","17,853,000,000","17,655,000,000","17,747,000,000","17,671,000,000","17,610,000,000","17,272,000,000","17,006,000,000","16,781,000,000","16,567,000,000","15,977,000,000","15,566,000,000","15,294,000,000","15,069,000,000","14,729,000,000","14,538,000,000","14,353,000,000","14,286,000,000","14,028,000,000","13,920,000,000","13,854,000,000","13,572,000,000","13,402,000,000","13,397,000,000","13,332,000,000","13,297,000,000","13,052,000,000","11,052,000,000","10,963,000,000","10,917,000,000","10,152,000,000","10,197,000,000","10,182,000,000","8,914,000,000","8,689,000,000","8,624,000,000","8,478,000,000","8,426,562,000","8,225,397,000","8,057,790,000","7,816,819,000","7,705,672,000","7,528,343,000","7,426,793,000","7,294,892,000","7,165,200,000","6,996,500,000","6,957,200,000","6,910,600,000","6,928,000,000","6,924,400,000","6,949,800,000","6,961,300,000","6,987,100,000"
			GrossPPE,,"43,475,000,000",,,,"40,580,000,000",,,,"37,382,000,000",,,,"35,083,000,000",,,,"33,099,000,000",,,,"31,074,000,000",,,,"29,146,000,000",,,,"27,183,000,000",,,,"24,849,000,000",,,,"24,919,000,000",,,,"27,556,000,000",,,,"27,047,000,000",,,,"26,397,000,000",,,,"25,066,000,000","24,392,000,000","23,981,000,000","23,709,000,000","23,484,000,000","22,456,000,000","22,265,000,000","22,080,000,000","22,013,000,000","21,256,000,000","21,148,000,000",,"20,800,000,000","20,396,000,000","20,391,000,000","20,326,000,000","20,291,000,000","19,646,000,000","17,646,000,000","17,557,000,000","17,511,000,000","17,227,000,000","17,272,000,000","17,156,000,000","15,745,000,000","15,497,000,000","15,332,000,000","15,106,000,000","14,962,255,000","14,680,326,000","14,420,975,000","14,106,530,000","13,910,039,000","13,687,483,000","13,486,565,000","13,262,014,000","13,056,500,000","12,836,000,000","12,728,600,000","12,599,500,000","12,530,800,000","12,452,100,000","12,390,300,000","12,323,200,000","12,272,500,000"
				OtherProperties,,"3,613,000,000",,,,"2,705,000,000",,,,"2,402,000,000",,,,"2,101,000,000",,,,"1,921,000,000",,,,"1,837,000,000",,,,,,,,,,,,"-8,644,000,000",,,,,,,,"26,468,000,000",,,,"24,493,000,000",,,,"24,475,000,000",,,,"23,130,000,000",,,,"22,319,000,000",,,,"21,441,000,000",,,,"20,405,000,000",,,,"19,560,000,000",,,,"17,004,000,000",,"17,201,000,000","16,573,000,000","15,271,000,000","14,940,000,000","14,781,000,000","14,413,000,000","14,301,304,000","13,948,421,000","13,771,093,000","13,362,642,000","13,291,326,000","13,226,261,000","12,955,807,000","12,743,359,000","12,637,600,000","12,482,600,000","12,417,800,000","12,337,000,000","12,275,100,000","12,224,200,000","12,173,700,000","12,073,100,000","12,006,200,000"
				ConstructionInProgress,,"1,269,000,000",,,,"861,000,000",,,,"730,000,000",,,,"1,081,000,000",,,,"1,072,000,000",,,,"956,000,000",,,,"1,543,000,000",,,,"985,000,000",,,,"1,148,000,000",,,,"1,010,000,000",,,,"1,088,000,000",,,,"893,000,000",,,,"1,922,000,000",,,,"1,936,000,000",,,,"1,165,000,000",,,,"572,000,000",,,,"395,000,000",,,,"731,000,000",,,,"507,000,000",,"71,000,000","583,000,000","474,000,000","557,000,000","551,000,000","693,000,000","660,951,000","731,905,000","649,882,000","743,888,000","618,713,000","461,222,000","530,758,000","518,655,000","418,900,000","353,400,000","310,800,000","262,500,000","255,700,000","227,900,000","216,600,000","250,100,000","266,300,000"
			AccumulatedDepreciation,,"-14,214,000,000",,,,"-13,773,000,000",,,,"-13,006,000,000",,,,"-12,273,000,000",,,,"-11,633,000,000",,,,"-10,961,000,000",,,,"-10,347,000,000",,,,"-9,759,000,000",,,,"-8,644,000,000",,,,"-8,823,000,000",,,,"-9,429,000,000",,,,"-9,194,000,000",,,,"-8,787,000,000",,,,"-8,499,000,000","-8,415,000,000","-8,415,000,000","-8,415,000,000","-8,415,000,000","-7,727,000,000","-7,727,000,000","-7,727,000,000","-7,727,000,000","-7,228,000,000","-7,228,000,000",,"-7,228,000,000","-6,994,000,000","-6,994,000,000","-6,994,000,000","-6,994,000,000","-6,594,000,000","-6,594,000,000","-6,594,000,000","-6,594,000,000","-7,075,000,000","-7,075,000,000","-6,974,000,000","-6,831,000,000","-6,808,000,000","-6,708,000,000","-6,628,000,000","-6,535,693,000","-6,454,929,000","-6,363,185,000","-6,289,711,000","-6,204,367,000","-6,159,140,000","-6,059,772,000","-5,967,122,000","-5,891,300,000","-5,839,500,000","-5,771,400,000","-5,688,900,000","-5,602,800,000","-5,527,700,000","-5,440,500,000","-5,361,900,000","-5,285,400,000"
		GoodwillAndOtherIntangibleAssets,"411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","431,000,000","430,000,000","428,000,000","433,000,000","430,000,000","429,000,000","427,000,000","427,000,000","425,000,000","423,000,000","420,000,000","418,000,000","417,000,000","415,000,000","418,000,000","418,000,000","420,000,000","944,000,000","955,000,000","960,000,000","969,000,000","981,000,000","991,000,000","998,000,000","998,000,000","1,008,000,000","1,020,000,000","1,029,000,000","1,028,000,000","1,037,000,000","1,041,000,000","1,047,000,000","1,204,000,000","1,226,000,000","1,240,000,000","1,222,000,000","957,000,000","934,000,000","927,000,000","940,000,000","979,000,000","565,000,000","565,000,000","574,000,000","630,000,000","620,000,000","621,000,000",,,,,,,"336,882,000",,,,,,,,,,,,,,
			Goodwill,"411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","411,000,000","831,000,000","831,000,000","831,000,000","831,000,000","831,000,000","831,000,000","831,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000","19,000,000","17,000,000","22,000,000","19,000,000","18,000,000","16,000,000","16,000,000","14,000,000","12,000,000","9,000,000","7,000,000","6,000,000","4,000,000","7,000,000","7,000,000","9,000,000","113,000,000","124,000,000","129,000,000","138,000,000","150,000,000","160,000,000","167,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
