name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
	CashFlowFromContinuingInvestingActivities,"-1,342,154,000","-477,754,000","-374,264,000","-269,606,000","-220,530,000","14,842,000","238,263,000","261,165,000","-234,934,000","44,927,000","-96,011,000","-43,975,000","47,806,000","-90,733,000","-184,307,000","-71,010,000","-191,718,000","-139,466,000","-54,638,000","-142,640,000","-39,962,000","-29,928,000","-55,510,000","-45,084,000","6,670,000","61,183,000","-128,578,000","86,798,000"
		NetPPEPurchaseAndSale,"-4,653,000","-601,000","-909,000","-4,025,000","882,000","-2,050,000","-3,282,000","2,175,000","-1,813,000","-3,014,000","-2,760,000","-2,056,000","-94,000","-627,000","-1,520,000","-1,670,000","-5,893,000","-704,000","-1,647,000","-1,164,000","-1,236,000","-459,000","-1,055,000","-1,168,000","-862,000","-1,653,000","-2,989,000","-976,000"
			PurchaseOfPPE,"-4,653,000","-601,000","-909,000","-4,025,000","882,000","-2,050,000","-3,282,000","2,175,000","-1,813,000","-3,014,000","-2,760,000","-3,041,000","-100,000","-911,000","-1,536,000","-2,011,000","-5,893,000","-704,000","-1,647,000","-1,164,000","-1,275,000","-459,000","-1,101,000","-1,168,000","-862,000","-1,653,000","-2,990,000","-981,000"
			SaleOfPPE,,,,,,,"0","0","0","0","0","985,000","6,000","284,000","16,000","341,000",,,"0","0",,,"46,000","0",,,"1,000","5,000"
		NetIntangiblesPurchaseAndSale,,,,,,,"0","0","0","0","0","0","0","29,160,000","0","39,428,000",,,"-266,000","0",,,,,,,,
			SaleOfIntangibles,,,,,,,"0","0","0","0","0","0","0","29,160,000","0","39,428,000",,,"-266,000","0",,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","0","0","0","8,000","252,666,000","0","-4,227,000","0","0",,,"0",,,,"0",,,,"0",,,,"0",
			PurchaseOfBusiness,,,,,"0","0",,,"0","-4,227,000",,,,,"0",,,,"0",,,,,,,,,
			SaleOfBusiness,,,"0",,,,"8,000",,,,,"0",,,,,,,,,,,"0",,,,"0",
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,"1,442,000","1,142,000","854,000","1,148,000","716,000","1,153,000","1,457,000","777,000","1,432,000","1,356,000","1,152,000","702,000","2,228,000","138,000","3,044,000","1,954,000","1,560,000","1,569,000","447,000"
			SaleOfInvestmentProperties,,,,,,,,,,"1,442,000","1,142,000","854,000","1,148,000","716,000","1,153,000","1,457,000","777,000","1,432,000","1,356,000","1,152,000","702,000","2,228,000","138,000","3,044,000","1,954,000","1,560,000","1,569,000","447,000"
		NetInvestmentPurchaseAndSale,"-584,523,000","-112,650,000","-121,330,000","-213,915,000","-136,628,000","-70,228,000","-12,146,000","-58,158,000","14,351,000","-1,975,000","-25,209,000","13,593,000","-669,000","-1,624,000","-44,942,000","3,285,000","-21,113,000","-65,266,000","-3,735,000","69,345,000","16,631,000","14,493,000","-45,971,000","-5,302,000","40,321,000","70,084,000","-74,331,000","127,676,000"
			PurchaseOfInvestment,"-886,037,000","-170,093,000","-201,554,000","-290,896,000","-223,494,000","-131,268,000","-210,686,000","-154,301,000","-30,352,000","-29,632,000","-59,366,000","-37,841,000","-30,022,000","-24,196,000","-65,953,000","-16,783,000","-39,118,000","-81,990,000","-23,912,000","-34,556,000","-17,898,000","-4,987,000","-72,163,000","-41,459,000","-150,688,000","-52,074,000","-23,574,000","-57,489,000"
			SaleOfInvestment,"301,514,000","57,443,000","80,224,000","76,981,000","86,866,000","61,040,000","198,540,000","96,143,000","44,703,000","27,657,000","34,157,000","51,434,000","29,353,000","22,572,000","21,011,000","20,068,000","18,005,000","16,724,000","20,177,000","103,901,000","34,529,000","19,480,000","26,192,000","36,157,000","191,009,000","122,158,000","-50,757,000","185,165,000"
		NetOtherInvestingChanges,"4,346,000","-2,095,000","-4,054,000","5,983,000","4,512,000","1,970,000","1,376,000","2,072,000","1,532,000","1,442,000","1,142,000","854,000","-1,396,000","716,000","1,153,000","1,535,000","-452,000","1,432,000","1,356,000",,,,,,,,,
FinancingCashFlow,"675,124,000","135,177,000","751,519,000","-156,990,000","-54,582,000","734,575,000","144,487,000","77,940,000","573,472,000","249,184,000","5,618,000","125,659,000","-33,308,000","128,364,000","56,572,000","86,285,000","191,471,000","45,570,000","82,597,000","77,953,000","176,566,000","-124,134,000","94,044,000","250,665,000","29,337,000","-57,500,000","41,086,000","29,432,000"
	CashFlowFromContinuingFinancingActivities,"675,124,000","135,177,000","751,519,000","-156,990,000","-54,582,000","734,575,000","144,487,000","77,940,000","573,472,000","249,184,000","5,618,000","125,659,000","-33,308,000","128,364,000","56,572,000","86,285,000","191,471,000","45,570,000","82,597,000","77,953,000","176,566,000","-124,134,000","94,044,000","250,665,000","29,337,000","-57,500,000","41,086,000","29,432,000"
		NetIssuancePaymentsOfDebt,"-19,745,000","97,000","79,000","-19,903,000","-18,000","-55,158,000","-201,772,000","50,000,000","0","15,000,000","0","65,000,000","1,833,000","1,402,000","16,808,000","-130,222,000","48,604,000","-55,009,000","137,003,000","67,678,000","-762,000","-150,340,000","69,601,000","69,506,000","-416,000","-18,415,000","-150,116,000","60,005,000"
			NetLongTermDebtIssuance,"-19,745,000","97,000","79,000","-19,903,000","-18,000","-55,158,000","-201,772,000","50,000,000","0","15,000,000","0","65,000,000","1,833,000","1,402,000","16,808,000","-132,700,000","-211,000","-3,716,000","-231,000","31,145,000","-762,000","-340,000","-399,000","-10,494,000","-416,000","-415,000","-937,000","-435,000"
				LongTermDebtIssuance,,"97,000","0",,,,"-1,772,000","100,000,000","0","15,000,000",,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-19,842,000","0","79,000","-19,903,000","-18,000","-55,158,000","-200,000,000",,,"0",,,,,,,"-211,000","-3,716,000",,,"-762,000","-340,000","-399,000","-10,494,000","-416,000","-415,000","-937,000","-435,000"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,"48,815,000","-51,293,000","137,234,000","36,533,000","0","-150,000,000","70,000,000","80,000,000","0","-18,000,000","-149,179,000","60,440,000"
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,"48,815,000","-51,293,000",,,,,,,,,,
		NetCommonStockIssuance,"-12,464,000","-5,516,000","-7,159,000","211,000","0","833,000","0","532,000","0","446,000","0","440,000","0","364,000","0","527,000","0","669,000","0","635,000",,,"529,000",,,,,
			CommonStockIssuance,"1,334,000","687,000","0","647,000","0","833,000","0","532,000","0","446,000","0","440,000","0","364,000","0","527,000","0","669,000","0","635,000",,,"529,000",,,,,
			CommonStockPayments,"-13,798,000","-6,203,000","-7,159,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-22,579,000","-6,265,000","-5,259,000","-5,832,000","-5,223,000","-5,269,000","-4,239,000","-4,274,000","-2,913,000","-2,838,000","-2,558,000","-2,506,000","-2,478,000","-2,503,000","-2,453,000","-1,845,000",,,,"0","0","0","0","-60,000,000","-4,300,000","-5,000,000","-4,250,000","-10,700,000"
			CommonStockDividendPaid,,,,,,,"-4,239,000","-4,274,000","-2,913,000","-2,838,000","-2,558,000","-2,506,000","-2,478,000","-2,503,000","-2,453,000","-1,845,000",,,,"0","0","0","0","-60,000,000","-4,300,000","-5,000,000","-4,250,000","-10,700,000"
		ProceedsFromStockOptionExercised,"-9,931,000","-1,488,000","-116,000","-8,102,000","-225,000","-1,715,000","-242,000","-106,000","-324,000","-838,000","-2,545,000","-1,042,000","-137,000","-2,373,000","-27,000","-82,000","-278,000","-2,277,000",,,,,,,,,,
		NetOtherFinancingCharges,,,"9,000","0",,,"1,446,000","-1,996,000","-324,000","-838,000","-2,545,000","-1,042,000","-137,000","-2,373,000","-27,000","-82,000","-278,000","-2,277,000",,,,,,,,,,
EndCashPosition,"1,743,311,000","1,743,311,000","1,797,740,000","1,324,564,000","1,717,097,000","1,895,133,000","1,317,898,000","1,062,391,000","717,592,000","425,094,000","232,681,000","242,997,000","164,336,000","195,414,000","125,356,000","181,630,000","104,417,000","73,700,000","119,751,000","97,165,000","186,278,000","129,552,000","136,327,000","117,297,000","88,919,000","114,561,000","97,723,000","76,723,000"
	ChangesInCash,"-151,822,000","-54,429,000","473,176,000","-392,533,000","-178,036,000","577,235,000","255,507,000","344,799,000","292,498,000","192,413,000","-10,316,000","78,661,000","-31,078,000","70,058,000","-56,274,000","77,213,000","30,717,000","-46,051,000","22,586,000","-89,113,000","56,726,000","-6,775,000","19,030,000","28,378,000","-25,642,000","16,838,000","21,000,000","-9,810,000"
	BeginningCashPosition,"1,895,133,000","1,797,740,000","1,324,564,000","1,717,097,000","1,895,133,000","1,317,898,000","1,062,391,000","717,592,000","425,094,000","232,681,000","242,997,000","164,336,000","195,414,000","125,356,000","181,630,000","104,417,000","73,700,000","119,751,000","97,165,000","186,278,000","129,552,000","136,327,000","117,297,000","88,919,000","114,561,000","97,723,000","76,723,000","86,533,000"
IncomeTaxPaidSupplementalData,"46,648,000","72,000","6,084,000","10,274,000","30,218,000","15,117,000","3,970,000","14,859,000","1,485,000","105,000","4,543,000","8,554,000","12,746,000","77,000","5,250,000","25,000","19,081,000","31,000","1,162,000","3,008,000","18,091,000","31,000","0","0","510,000","797,000","0","416,000"
InterestPaidSupplementalData,"35,075,000","8,631,000","6,696,000","9,931,000","9,817,000","14,794,000","12,181,000","13,417,000","12,084,000","10,997,000","13,588,000","17,594,000","13,049,000","10,820,000","10,302,000","8,421,000","7,203,000","6,066,000","5,818,000","4,044,000","3,278,000","2,330,000","2,433,000","2,361,000","2,319,000","2,361,000","2,254,000","2,277,000"
CapitalExpenditure,"-4,653,000","-601,000","-909,000","-4,025,000",,"-2,050,000","-3,282,000",,"-1,813,000","-3,014,000","-2,760,000","-3,041,000","-100,000","-911,000","-1,536,000","-2,011,000","-5,893,000","-704,000","-1,647,000","-1,164,000","-1,275,000","-459,000","-1,101,000","-1,168,000","-862,000","-1,653,000","-2,990,000","-981,000"
IssuanceOfCapitalStock,"1,334,000","687,000","0","647,000","0","833,000","0","532,000","0","446,000","0","440,000","0","364,000","0","527,000","0","669,000","0","635,000",,,"529,000",,,,,
IssuanceOfDebt,,"97,000","0",,,,"-1,772,000","100,000,000","0","15,000,000",,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-19,842,000","0","79,000","-19,903,000","-18,000","-55,158,000","-200,000,000",,,"0",,,,,,,"48,604,000","-55,009,000",,,"-150,762,000","-340,000","-399,000","7,506,000","-18,416,000","-415,000","-937,000","565,000"
RepurchaseOfCapitalStock,"-13,798,000","-6,203,000","-7,159,000",,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"510,555,000","287,547,000","95,012,000","30,038,000","97,958,000","-174,232,000","-130,525,000","7,869,000","-47,853,000","-104,712,000","77,317,000","-6,064,000","-45,676,000","31,516,000","69,925,000","59,927,000","25,071,000","47,141,000","-7,020,000","-25,590,000","-81,153,000","146,828,000","-20,605,000","-178,371,000","-62,511,000","11,502,000","105,502,000","-127,021,000"
