name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
		DepreciationAndAmortizationInIncomeStatement,"9,414,000","3,110,000","2,049,000","2,095,000","2,160,000","2,145,000","2,193,000","2,433,000","2,192,000","3,174,000","3,189,000","3,083,000","3,727,000","3,802,000","3,860,000","3,905,000","4,343,000","4,713,000","4,909,000","4,911,000","4,438,000","4,543,000","4,693,000","4,728,000","4,875,000","4,586,000","4,736,000","4,672,000","4,494,000","10,189,000","4,303,000","4,509,000","4,352,000","4,133,000","3,647,000","3,468,000","3,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,671,000","1,522,000","1,674,000","1,574,000","4,995,000","2,300,000","2,300,000","2,100,000","1,500,000","1,200,000","1,100,000","1,100,000","500,000","600,000","600,000","400,000","300,000","400,000","400,000","300,000","400,000","400,000",,"300,000","300,000","800,000",,,,,,
			Amortization,"9,414,000","3,110,000","2,049,000","2,095,000","2,160,000","2,145,000","2,193,000","2,433,000","2,192,000","3,174,000","3,189,000","3,083,000","3,727,000","3,802,000","3,860,000","3,905,000","4,343,000","4,713,000","4,909,000","4,911,000","4,438,000","4,543,000","4,693,000","4,728,000","4,875,000","4,586,000","4,736,000","4,672,000","4,494,000","10,189,000","4,303,000","4,509,000","4,352,000","4,133,000","3,647,000","3,468,000","3,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,671,000","1,522,000","1,674,000","1,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"9,414,000","3,110,000","2,049,000","2,095,000","2,160,000","2,145,000","2,193,000","2,433,000","2,192,000","3,174,000","3,189,000","3,083,000","3,727,000","3,802,000","3,860,000","3,905,000","4,343,000","4,713,000","4,909,000","4,911,000","4,438,000","4,543,000","4,693,000","4,728,000","4,875,000","4,586,000","4,736,000","4,672,000","4,494,000","10,189,000","4,303,000","4,509,000","4,352,000","4,133,000","3,647,000","3,468,000","3,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,671,000","1,522,000","1,674,000","1,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"151,101,000","36,843,000","35,110,000","29,334,000","48,338,000","53,538,000","44,152,000","37,579,000","48,574,000","43,774,000","23,340,000","14,068,000","16,784,000","33,273,000","13,958,000","-9,535,000","37,022,000","38,924,000","44,539,000","37,329,000","56,775,000","49,150,000","41,508,000","14,212,000","65,450,000","74,708,000","90,220,000","61,121,000","77,299,000","64,492,000","74,403,000","30,411,000","63,652,000","70,392,000","64,193,000","42,068,000","47,067,000","52,915,000","55,019,000","32,917,000","39,258,000","41,146,000","40,144,000","24,606,000","27,696,000","28,900,000","30,388,000","19,956,000","17,136,000","19,341,000","22,718,000","19,244,000","-3,289,000","12,836,000","19,511,000","14,896,000","11,758,000","17,431,000","29,262,000","18,305,000","17,340,000","23,550,000","25,791,000","17,296,000","13,760,000","17,239,000","21,721,000","12,754,000","-2,388,000","11,728,000","18,058,000","10,790,000","8,464,000","9,019,000","17,052,000","11,343,000","10,421,000","13,804,000","13,796,000","7,703,000","-15,358,000","8,531,000","9,960,000","9,107,000","4,273,000","6,561,000","16,938,000","11,549,000","-20,015,000","9,129,000","9,300,000","7,600,000","8,000,000","6,700,000","5,700,000","4,400,000","3,400,000","2,900,000","2,500,000","1,200,000","800,000","400,000","1,100,000","1,100,000","1,400,000","1,300,000","18,100,000","1,000,000","1,000,000","1,200,000","14,800,000","13,600,000","-2,500,000","1,600,000","0","-200,000"
NetNonOperatingInterestIncomeExpense,"-9,506,000","-3,224,000","-2,592,000","-1,856,000","-1,834,000","-2,030,000","-2,337,000","-2,453,000","-3,190,000","-4,037,000","-4,737,000","-6,294,000","-10,166,000","-9,390,000","-8,817,000","-7,705,000","-7,382,000","-6,782,000","-6,513,000","-6,315,000","-5,657,000","-5,439,000","-5,097,000","-5,081,000","3,370,000","-7,298,000","-9,365,000","-11,868,000","-1,075,000","-8,640,000","-8,814,000","-3,926,000","-4,304,000","-5,946,000","-5,955,000","-3,938,000","-5,390,000","-7,913,000","-3,295,000","-3,892,000","-5,027,000","-4,172,000","-4,623,000","-3,521,000","-4,165,000","-2,851,000","-3,527,000","-2,457,000","3,212,000","2,024,000","3,515,000","-3,042,000","3,083,000","-1,072,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,"1,715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"9,506,000","3,224,000","2,592,000","1,856,000","1,834,000","2,030,000","2,337,000","2,453,000","3,190,000","4,037,000","4,737,000","6,294,000","10,166,000","9,390,000","8,817,000","7,705,000","7,382,000","6,782,000","6,513,000","6,315,000","5,657,000","5,439,000","5,097,000","5,081,000","-3,370,000","7,298,000","9,365,000","11,868,000","1,075,000","8,640,000","8,814,000","3,926,000","4,304,000","5,946,000","5,955,000","3,938,000","5,390,000","7,913,000","3,295,000","3,892,000","5,027,000","4,172,000","4,623,000","3,521,000",,,"3,527,000","2,457,000",,"2,024,000",,,"-3,083,000","1,072,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,"3,190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,521,000","-3,464,000","2,851,000","3,527,000","2,457,000","-3,212,000","-2,024,000","-3,515,000","3,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"2,982,000","-967,000","5,981,000","-2,999,000","2,443,000","-5,527,000","-30,150,000","-32,926,000","-24,957,000","-24,379,000","-15,393,000","-12,941,000","-15,026,000","-10,476,000","-29,718,000","-15,169,000","-23,802,000","-8,110,000","-7,486,000","-2,709,000","-48,369,000","-4,155,000","1,245,000","51,000","-145,091,000","3,312,000","-2,498,000","-3,653,000","-2,587,000","-4,298,000","-391,000","-1,584,000","-3,629,000","-6,763,000","120,000","-2,296,000","-7,334,000","-1,856,000","-3,775,000","-641,000","14,154,000","-549,000","-5,206,000","-1,746,000","667,000","1,920,000","-676,000","-1,413,000","-4,403,000","653,000","-1,021,000","-2,775,000","-63,000","-52,567,000",,,,,,,,,,,,,,,,,,,,,,,"875,000",,"-440,000",,,,,,"484,000","915,000","865,000","-435,000","-8,188,000","619,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173,000","-46,000","653,000","136,000","-996,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-16,803,000","-1,679,000","-3,089,000","-3,787,000","-6,772,000","-3,961,000","-31,195,000","-34,299,000","-23,313,000","-24,639,000","-14,149,000","-11,613,000","-16,044,000","-9,408,000","-29,345,000","-14,569,000","-20,442,000","-9,670,000","-8,246,000","-5,846,000","-48,188,000","-2,083,000","-108,000","-461,000","-129,287,000","-5,701,000","-2,498,000","-3,653,000","-2,587,000","-4,298,000","-391,000","-1,584,000","-3,629,000","-6,763,000","120,000","-2,296,000","-7,334,000","-1,856,000","-3,775,000","-641,000","14,154,000","-549,000","-5,206,000","-1,746,000","667,000","1,920,000","-676,000","-1,413,000","-4,357,000","0","-1,157,000","-1,779,000","-63,000","-52,567,000",,,,,,,,,,,,,,,,,,,,,,,"875,000",,"-440,000",,,,,,"484,000","915,000","865,000","-435,000","-8,188,000","619,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"16,452,000","1,679,000","2,786,000","3,983,000","6,528,000","4,553,000","6,016,000","1,802,000","10,840,000","11,514,000",,,,,,,"6,999,000","4,831,000","4,797,000","5,846,000","7,736,000","2,083,000","108,000","461,000","5,015,000","5,701,000","2,498,000","3,653,000","2,587,000","4,298,000","391,000","1,584,000","3,629,000","6,763,000","-120,000","2,296,000","7,334,000","1,856,000","3,775,000","641,000","-14,154,000","549,000","5,206,000","1,746,000","34,000","-1,920,000","676,000","1,413,000","4,357,000","0","1,157,000","1,779,000",,,,,,,,,,,,,,,,,,,,,,,,,"-875,000",,"440,000",,,,,,"0",,,"1,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"547,000","0","303,000","0","244,000","0","25,179,000","32,497,000","12,473,000","13,525,000","1,889,000","0","10,010,000","0","19,473,000","4,236,000","13,443,000","4,839,000","3,449,000",,"40,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"63,000","52,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"-196,000",,,"-196,000","0","-592,000",,"1,802,000","0","-400,000","12,260,000","11,613,000","6,034,000","9,408,000","9,872,000","10,333,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-484,000",,,"-597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"19,785,000","712,000","9,070,000","788,000","9,215,000","-1,566,000","1,045,000","1,373,000","-1,644,000","260,000","-1,244,000","-1,328,000","1,018,000","-1,068,000","-373,000","-600,000","-3,360,000","1,560,000","760,000","3,137,000","-181,000","-2,072,000","1,353,000","512,000","-15,804,000","9,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"144,577,000","32,652,000","38,499,000","24,479,000","48,947,000","45,981,000","11,665,000","2,200,000","20,427,000","15,358,000","3,210,000","-5,167,000","-8,408,000","13,407,000","-24,577,000","-32,409,000","5,838,000","24,032,000","30,540,000","28,305,000","2,749,000","39,556,000","37,656,000","9,182,000","-76,271,000","70,722,000","78,357,000","45,600,000","73,637,000","51,554,000","65,198,000","24,901,000","55,719,000","57,683,000","58,358,000","35,834,000","34,343,000","43,146,000","47,949,000","28,384,000","48,385,000","36,425,000","30,315,000","19,339,000","24,198,000","27,969,000","26,185,000","16,086,000","9,613,000","16,664,000","17,910,000","13,427,000","-269,000","-40,803,000","13,227,000","11,327,000","9,246,000","13,903,000","24,950,000","17,346,000","17,321,000","20,258,000","24,037,000","15,476,000","11,608,000","15,657,000","20,412,000","11,886,000","-3,675,000","10,546,000","17,505,000","10,135,000","8,047,000","8,087,000","16,702,000","10,552,000","10,861,000","12,620,000","13,150,000","7,533,000","-20,602,000","8,231,000","8,396,000","8,778,000","4,616,000","7,313,000","17,699,000","11,043,000","-30,213,000","8,732,000","9,100,000","4,900,000","6,100,000","5,700,000","4,600,000","3,200,000","2,900,000","2,400,000","1,900,000","900,000","500,000",,"700,000","600,000","900,000","900,000",,"700,000","900,000","900,000",,,,,,
TaxProvision,"27,321,000","7,738,000","7,145,000","4,542,000","7,896,000","11,797,000","8,438,000","12,962,000","15,958,000","-10,242,000","1,020,000","-531,000","-1,018,000","3,114,000","4,690,000","-9,483,000","10,629,000","-1,310,000","-16,369,000","8,470,000","2,520,000","8,051,000","10,509,000","762,000","13,595,000","21,576,000","21,379,000","14,382,000","2,739,000","18,147,000","20,931,000","6,066,000","21,852,000","19,748,000","19,748,000","8,751,000","8,554,000","1,610,000","16,302,000","7,858,000","10,091,000","12,384,000","11,028,000","7,717,000","8,707,000","11,076,000","10,361,000","7,164,000","2,922,000","14,008,000","6,728,000","5,337,000","-1,534,000","347,000","5,087,000","4,305,000","2,742,000","5,588,000","9,368,000","6,526,000","6,057,000","7,842,000","9,269,000","6,442,000","4,321,000","5,909,000","7,743,000","4,523,000","-987,000","2,848,000","6,827,000","3,953,000","2,967,000","3,073,000","6,330,000","4,010,000","4,100,000","4,764,000","4,964,000","2,844,000","-7,788,000","3,094,000","3,191,000","3,335,000","1,939,000","3,072,000","7,433,000","4,638,000","-6,319,000","3,929,000","4,100,000","2,200,000","2,600,000","2,500,000","2,000,000","1,400,000","1,200,000","1,000,000","800,000","400,000","200,000",,"300,000","300,000","400,000","400,000",,"300,000","400,000","400,000",,,,,,
EarningsFromEquityInterestNetOfTax,"-1,940,000","-383,000","-465,000","-526,000","-566,000","70,000","-1,076,000","-19,000","-770,000","-564,000","-338,000","-317,000","-264,000","-205,000","-11,000","-175,000","235,000","-101,000","194,000","11,000","84,000","-177,000","38,000","184,000","61,000","-161,000","-31,000","84,000","174,000","-13,000","308,000","20,000","1,857,000","83,000","1,473,000","572,000","144,000","293,000","596,000","-738,000","293,000","28,000","751,000","68,000","-2,643,000","-121,000","443,000","173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
