name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997
InvestingCashFlow,"-324,399,000","-62,522,000","-59,058,000","-172,949,000","-29,870,000","-31,277,000","-37,812,000","-30,759,000","-46,517,000","-24,944,000","-28,842,000","-74,637,000","-54,575,000","-19,408,000","-54,281,000","-52,057,000","-29,816,000","-28,043,000","-26,398,000","-20,012,000","-20,038,000","-9,999,000","-19,310,000","-15,348,000","-18,317,000","-9,989,000","-21,307,000","-15,881,000","-11,313,000","-283,000","-20,206,000","-17,637,000","-8,568,000","-14,236,000","-16,582,000","-18,354,000","-14,426,000","-33,088,000","-20,035,000","-23,001,000","-11,769,000","-20,479,000","-21,147,000","-17,892,000","114,511,000","-14,074,000","-17,545,000","-8,542,000","-17,734,000","-9,708,000","-15,370,000","-18,921,000","-8,444,000","-15,662,000","-19,667,000","-21,643,000","-24,301,000","-18,156,000","-20,631,000","-22,049,000","-19,928,000","-22,582,000","-28,284,000","-28,645,000","-72,677,000","7,543,000","-49,634,000","-35,450,000","-26,214,000","-17,338,000","-25,117,000","-35,086,000","-43,914,000","-44,248,000","-11,401,000","-24,095,000","-28,352,000","-11,543,000","-10,586,000","-10,727,000","-11,592,000","-7,385,000","13,345,000","-3,901,000","10,621,000","-15,880,000","-23,205,000","-27,101,000","-65,543,000","-40,200,000","-30,900,000","-19,700,000","-22,000,000","-21,100,000","-26,000,000","-19,400,000","-17,200,000","-24,400,000","-5,400,000","-9,500,000"
	CashFlowFromContinuingInvestingActivities,"-324,399,000","-62,522,000","-59,058,000","-172,949,000","-29,870,000","-31,277,000","-37,812,000","-30,759,000","-46,517,000","-24,944,000","-28,842,000","-74,637,000","-54,575,000","-19,408,000","-54,281,000","-52,057,000","-29,816,000","-28,043,000","-26,398,000","-20,012,000","-20,038,000","-9,999,000","-19,310,000","-15,348,000","-18,317,000","-9,989,000","-21,307,000","-15,881,000","-11,313,000","-283,000","-20,294,000","-17,725,000","-8,654,000","-14,320,000","-16,582,000","-18,354,000","-13,065,000","-33,088,000","-20,035,000","-23,001,000","-11,769,000","-20,479,000","-21,872,000","-17,892,000","-17,508,000","-11,713,000","-17,775,000","-8,768,000","-20,287,000","-9,988,000","-15,370,000","-18,921,000","-8,444,000","-15,662,000","-19,667,000","-21,643,000","-24,589,000","-18,156,000","-20,893,000","-22,049,000","-19,277,000","-22,582,000","-28,284,000","-28,645,000","-72,677,000","7,543,000","-49,634,000","-35,450,000","-26,214,000","-17,338,000","-25,117,000","-35,086,000","-43,914,000","-44,248,000","-11,401,000","-24,095,000","-28,352,000","-11,543,000","-10,586,000","-10,727,000","-11,592,000","-7,385,000","13,345,000","-3,901,000","10,621,000","-15,880,000","-23,205,000","-27,101,000","-65,543,000","-40,200,000","-30,900,000","-19,700,000","-22,000,000","-21,100,000","-26,000,000","-19,400,000","-17,200,000","-24,400,000","-5,400,000","-9,500,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-108,563,000","-12,765,000","-41,523,000","-25,318,000","-28,957,000","-26,709,000","-30,734,000","-25,471,000","-31,570,000","-19,800,000","-26,959,000","-29,160,000","-28,110,000","-18,186,000","-21,130,000","-16,209,000","-26,447,000","-8,576,000","-21,396,000","-18,589,000","-15,558,000","-8,608,000","-16,472,000","-13,863,000","-13,052,000","-9,489,000","-18,878,000","-14,350,000","-11,697,000","-4,355,000","-18,488,000","-16,763,000","-9,012,000","-8,928,000","-12,300,000","-14,195,000","-10,204,000","-10,189,000","-15,252,000","-18,233,000","-10,870,000","-15,881,000","-21,587,000","-16,527,000","-14,156,000","-11,713,000","-17,775,000","-16,301,000","-19,313,000","-9,899,000","-15,451,000","-18,990,000","-12,692,000","-11,331,000","-15,421,000","-21,880,000","-13,357,000","-15,410,000","-20,218,000","-21,555,000","-27,598,000","-17,477,000","-27,692,000","-31,811,000","-51,075,000","-7,660,000","-29,845,000","-34,292,000","-26,507,000","-9,719,000","-18,826,000","-22,720,000","-20,838,000","-8,587,000","-10,725,000","-17,679,000","-9,745,000","-10,641,000","-9,100,000","-11,227,000","-37,173,000","-9,565,000","11,500,000","-498,000","-4,183,000","-16,625,000","-17,150,000","-21,262,000","18,862,000","-39,400,000","-29,900,000","-17,700,000","-17,800,000","-20,400,000","-22,400,000","-19,800,000","-19,400,000","-25,100,000","-5,400,000","-9,300,000"
			PurchaseOfPPE,"-109,373,000","-12,910,000","-41,718,000","-25,508,000","-29,237,000","-26,832,000","-30,837,000","-25,701,000","-31,719,000","-19,851,000","-27,167,000","-29,339,000","-28,416,000","-18,243,000","-21,391,000","-16,349,000","-26,574,000","-8,918,000","-21,450,000","-18,864,000","-15,856,000","-8,692,000","-16,765,000","-13,975,000","-13,650,000","-9,848,000","-18,957,000","-14,727,000","-11,867,000","-4,444,000","-18,667,000","-16,926,000","-9,288,000","-9,247,000","-12,945,000","-14,479,000","-10,292,000","-10,427,000","-15,544,000","-18,498,000","-11,025,000","-16,048,000","-22,558,000","-16,726,000","-14,484,000","-11,789,000","-18,022,000","-16,609,000","-20,965,000","-10,184,000","-17,365,000","-19,573,000","-13,258,000","-11,384,000","-15,768,000","-22,428,000","-14,059,000","-16,125,000","-20,629,000","-22,361,000","-28,819,000","-18,094,000","-27,985,000","-32,270,000","-48,606,000","-11,045,000","-30,283,000","-34,616,000","-23,910,000","-13,721,000","-19,525,000","-22,908,000","-20,893,000","-8,759,000","-10,945,000","-17,738,000","-9,763,000","-11,495,000","-9,330,000","-11,337,000","-9,279,000","-6,401,000","-12,852,000","-9,142,000","-4,530,000","-16,956,000","-18,202,000","-21,830,000","18,645,000","-39,800,000","-30,600,000","-17,700,000","-18,200,000","-20,400,000","-22,500,000","-19,900,000","-19,500,000","-26,000,000","-5,600,000","-9,300,000"
			SaleOfPPE,"810,000","145,000","195,000","190,000","280,000","123,000","103,000","230,000","149,000","51,000","208,000","179,000","306,000","57,000","261,000","140,000","127,000","342,000","54,000","275,000","298,000","84,000","293,000","112,000","598,000","359,000","79,000","377,000","170,000","89,000","179,000","163,000","276,000","319,000","645,000","284,000","88,000","238,000","292,000","265,000","155,000","167,000","971,000","199,000","328,000","76,000","247,000","308,000","1,652,000","285,000","1,914,000","583,000","566,000","53,000","347,000","548,000","702,000","715,000","411,000","806,000","1,221,000","617,000","293,000","459,000","-2,469,000","3,385,000","438,000","324,000","-2,597,000","4,002,000","699,000","188,000","55,000","172,000","220,000","59,000","18,000","854,000","230,000","110,000","-27,894,000","-3,164,000","24,352,000","8,644,000","347,000","331,000","1,052,000","568,000","217,000","400,000",,,"400,000","0","100,000","100,000","100,000","900,000",,
		NetBusinessPurchaseAndSale,"-215,836,000","-49,757,000","-17,535,000","-147,631,000","-913,000","-4,568,000","-7,078,000","-5,288,000","-14,947,000","-5,144,000","-1,883,000","-45,809,000","-26,465,000","-1,222,000","-30,742,000","-38,807,000","-411,000","-18,958,000","-1,493,000","-869,000","-2,280,000","-414,000","-400,000","0","-2,439,000","0","0","0","785,000","4,550,000","-314,000","0","214,000","-5,656,000","-2,793,000","-2,177,000","-2,326,000","-21,471,000","-1,485,000","-3,150,000","0","-1,387,000","0","-715,000",,"0",,,"-864,000","0","0","0","-198,000","-2,408,000","282,000","-70,000","-8,763,000","-652,000","-83,000","-10,000","6,720,000","-1,053,000","-402,000","-632,000","-13,205,000","9,021,000","-14,463,000","-1,044,000","-3,027,000","-1,446,000","-1,458,000","-3,582,000","-32,281,000","-25,791,000","-71,000","-6,027,000","-15,579,000","-1,003,000",,,"-3,096,000","-1,194,000",,,"-1,520,000","0","-4,050,000","-3,761,000",,,,,,,,,,,,
			PurchaseOfBusiness,"-215,836,000","-49,757,000","-17,535,000","-147,631,000","-913,000","-4,568,000","-7,078,000","-5,288,000","-14,947,000","-5,144,000","-1,883,000","-45,809,000","-26,465,000","-1,222,000","-30,742,000","-38,807,000","-411,000","-18,958,000","-1,493,000","-869,000","-2,280,000","-414,000","-400,000","0",,,"0",,,,"-314,000","0","214,000","-5,656,000","-2,793,000","-2,177,000","-2,326,000","-21,471,000",,,,,"0","-715,000",,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","785,000","4,550,000",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","597,000",,,,,,"0","-1,000,000","-899,000","-3,211,000","-285,000","-650,000","0",,,,"-29,000","-20,000",,,,,"-3,180,000","670,000","-49,000","-22,000","-20,000","-65,000","-2,050,000","-1,658,000","-49,000","-621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,,,,,,"0","-1,000,000","-899,000","-3,211,000","-285,000","-650,000","0",,,,"-29,000","-20,000",,,,,,,"-49,000","-22,000","-20,000","-65,000","-2,050,000","-1,658,000","-49,000","-621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,"597,000",,,,,,,,,,,,,,,,,,,,,,,"670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"332,000",,,,,,,,,,"0",,,,"-2,409,000","2,959,000","-2,958,000","-509,000","-3,509,000","-554,000","-2,200,000","-977,000","-2,438,000","-1,485,000","-2,826,000","-500,000","-2,429,000","-1,531,000","-401,000","-478,000","-1,492,000","-962,000","-453,000","-2,581,000","-1,489,000","-1,982,000","-535,000","-1,810,000","-3,298,000","-618,000",,,,,"0",,,"7,533,000",,"-69,000","81,000","69,000","6,976,000","-4,433,000","-1,348,000","-363,000","-2,420,000","-2,072,000","-572,000","-419,000","3,651,000","-2,394,000","-141,000","4,419,000","-5,350,000","6,182,000","-5,326,000","-114,000","3,320,000","-6,173,000","-4,833,000","-8,784,000","9,205,000","-9,870,000","-605,000","-389,000","-3,028,000","101,000","0","500,000","25,147,000","3,374,000","2,156,000","-3,403,000","16,324,000","745,000","-2,005,000","-2,078,000","-2,567,000","-800,000","-1,000,000","-2,000,000","-4,200,000","-700,000","-3,600,000","400,000","2,200,000","700,000","0","-200,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","88,000","88,000","86,000","84,000","0","0","-1,361,000",,,,"0","0","725,000","0","132,019,000","-2,361,000","230,000","226,000","2,553,000",,,,,,,,"288,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"9,134,000","16,593,000","-2,262,000","-2,823,000","-2,374,000","-2,657,000","143,020,000","-609,000","-24,333,000","32,903,000","-18,049,000","43,264,000","4,322,000","30,560,000","24,288,000","11,210,000","-5,769,000","15,646,000","-2,348,000","-19,461,000","-8,836,000","-995,000","-6,070,000","-3,959,000","-14,810,000","7,601,000","-8,377,000","-1,899,000","-18,170,000","6,830,000","11,092,000","4,187,000","-3,644,000","2,436,000","10,058,000","158,000","2,771,000","24,148,000","3,577,000","14,451,000","1,139,000","8,925,000","-4,228,000","4,393,000","-115,853,000","1,969,000","-2,914,000","-4,502,000","-4,195,000","2,483,000","-114,000","-5,981,000","-19,587,000","4,118,000","562,000","1,780,000","3,447,000","2,846,000","3,307,000","-6,232,000","-4,407,000","9,364,000","9,354,000","9,490,000","59,178,000","-32,654,000","36,457,000","11,024,000","6,465,000","-6,295,000","10,338,000","10,784,000","19,166,000","26,531,000","1,226,000","-808,000","-3,092,000","15,304,000","-2,117,000","-2,485,000","-9,515,000","2,048,000","-26,742,000","-35,856,000","-24,143,000","6,743,000","23,948,000","12,217,000","53,490,000","38,900,000","15,800,000","11,200,000","9,500,000","13,800,000","20,700,000","7,200,000","8,500,000","19,300,000","2,900,000","6,900,000"
	CashFlowFromContinuingFinancingActivities,"9,134,000","16,593,000","-2,262,000","-2,823,000","-2,374,000","-2,657,000","143,020,000","-609,000","-24,333,000","32,903,000","-18,049,000","43,264,000","4,322,000","30,560,000","24,288,000","11,210,000","-5,769,000","15,646,000","-2,348,000","-19,461,000","-8,836,000","-995,000","-6,070,000","-3,959,000","-14,810,000","7,601,000","-8,377,000","-1,899,000","-18,170,000","6,830,000","11,092,000","4,187,000","-3,644,000","2,436,000","10,058,000","158,000","2,771,000","24,148,000","3,577,000","14,451,000","1,139,000","8,925,000","-4,228,000","4,393,000","-115,840,000","5,361,000","-2,914,000","-4,502,000","-4,195,000","2,483,000","-114,000","-5,981,000","-19,587,000","4,118,000","562,000","1,780,000","3,447,000","2,846,000","3,307,000","-6,232,000","-4,407,000","9,364,000","9,354,000","9,490,000","59,178,000","-32,654,000","36,457,000","11,024,000","6,465,000","-6,295,000","10,338,000","10,784,000","19,166,000","26,531,000","1,226,000","-808,000","-3,092,000","15,304,000","-2,117,000","-2,485,000","-9,515,000","-3,247,000","-25,660,000","-31,643,000","-25,649,000","6,743,000","23,948,000","12,217,000","53,490,000","38,900,000","15,800,000","11,200,000","9,500,000","13,800,000","20,700,000","7,200,000","8,500,000","19,300,000","2,900,000","6,900,000"
		NetIssuancePaymentsOfDebt,"12,751,000","16,586,000","1,413,000","-2,874,000","-2,374,000","-2,769,000","-1,770,000","911,000","-24,333,000","32,814,000","-17,300,000","39,567,000","2,305,000","-70,146,000","24,288,000","11,143,000","-290,000","15,336,000","-2,622,000","-19,606,000","-8,505,000","-733,000","8,075,000","-4,707,000","-13,068,000","6,352,000","-11,355,000","3,200,000","-18,703,000","11,091,000","11,644,000","3,986,000","-3,786,000","2,452,000","10,024,000","580,000","1,474,000","4,865,000","-4,472,000","13,621,000","2,227,000","8,513,000","-4,107,000","4,061,000","-115,911,000","5,104,000","-3,031,000","-4,662,000","-4,195,000","-11,672,000","-40,000","7,840,000","-19,244,000","3,945,000","-357,000","1,253,000","3,857,000","1,821,000","78,227,000","-6,397,000","-3,716,000","8,688,000","9,354,000","8,449,000","59,368,000","-33,660,000","35,841,000","11,024,000","9,485,000","-7,693,000","10,354,000","10,544,000","20,846,000","25,514,000","-758,000","-861,000","-2,778,000","26,423,000","-2,117,000","-2,912,000","-9,685,000","-4,919,000","-25,987,000","-33,034,000","-23,128,000","5,222,000","-31,495,000","11,660,000","52,155,000","38,800,000","15,300,000","11,000,000","9,800,000","14,000,000","18,200,000","-47,000,000","8,500,000","-26,800,000","3,100,000","7,000,000"
			NetLongTermDebtIssuance,"12,751,000","16,586,000","1,413,000","-2,874,000","-2,374,000","-2,769,000","-1,770,000","911,000","-24,333,000","32,814,000","-17,300,000","39,567,000","2,305,000","-70,146,000","24,288,000","11,143,000","-290,000","15,336,000","-2,622,000","-19,606,000","-8,505,000","-733,000","8,075,000","-4,707,000","-13,068,000","6,352,000","-11,355,000","3,200,000","-18,703,000","11,091,000","11,644,000","3,986,000","-3,786,000","2,452,000","10,024,000","580,000","1,474,000","4,865,000","-4,472,000","13,621,000","2,227,000","8,513,000","-4,107,000","4,061,000","-115,911,000","5,104,000","-3,031,000","-4,662,000","-4,195,000","-11,672,000","-40,000","7,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"29,301,000","25,600,000","3,201,000","0","500,000","0","2,600,000","63,200,000","17,700,000","73,500,000","76,300,000","80,100,000","30,800,000","10,600,000","67,900,000","37,900,000","462,200,000","66,700,000","39,100,000","29,400,000","45,800,000","71,200,000","464,150,000","14,700,000","61,700,000","64,300,000","58,300,000","65,201,000","34,137,000","197,591,000","42,400,000","38,300,000","40,760,000","37,700,000","53,300,000","29,890,000","41,849,000","98,320,000","173,867,000","62,310,000","35,600,000","45,800,000","33,600,000","48,500,000","249,657,000","57,200,000","44,000,000","32,900,000","41,700,000","37,500,000","39,100,000","374,044,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-16,550,000","-9,014,000","-1,788,000","-2,874,000","-2,874,000","-2,769,000","-4,370,000","-62,289,000","-42,033,000","-40,686,000","-93,600,000","-40,533,000","-28,495,000","-80,746,000","-43,612,000","-26,757,000","-462,490,000","-51,364,000","-41,722,000","-49,006,000","-54,305,000","-71,933,000","-456,075,000","-19,407,000","-74,768,000","-57,948,000","-69,655,000","-62,001,000","-52,840,000","-186,500,000","-30,756,000","-34,314,000","-44,546,000","-35,248,000","-43,276,000","-29,310,000","-40,375,000","-93,455,000","-178,339,000","-48,689,000","-33,373,000","-37,287,000","-37,707,000","-44,439,000","-365,568,000","-52,096,000","-47,031,000","-37,562,000","-45,895,000","-49,172,000","-39,140,000","-366,204,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,"144,790,000",,"0","0","0","2,619,000","0","100,446,000",,,,,,,,,,,,,,,,,,,"0","0",,,"0","35,000",,,"0","161,000","0","176,000",,,,,,,,,,"173,000","793,000","496,000","152,000","930,000","-74,936,000","165,000","36,000","672,000","0","900,000","578,000","1,006,000",,,"31,000","1,398,000","-16,000","240,000","297,000","1,672,000","1,984,000","53,000","33,000","0","0","427,000","170,000","1,672,000","327,000","1,391,000","-1,015,000","15,000","55,912,000","88,000","1,335,000","100,000","500,000","200,000","-700,000","0","2,500,000","54,200,000","-500,000","46,600,000",,
			CommonStockIssuance,,,,,,,"144,790,000",,"0","0","0","2,619,000","0","100,446,000",,,,,,,,,,,,,,,,,,,"0","0",,,"0","35,000","42,149,000","0","0","161,000","0","176,000",,,,,,,,,,"173,000","793,000","496,000","151,000","930,000","121,000","165,000","36,000","672,000","0","900,000","578,000","1,006,000",,,"31,000","1,398,000","-16,000","240,000","297,000","1,672,000","1,984,000","53,000","33,000","0","0","427,000","170,000","1,672,000","327,000","1,391,000","-1,015,000","15,000","55,912,000","88,000","1,335,000","100,000","500,000","200,000","-700,000","0","2,500,000","54,200,000","0","49,100,000",,
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-500,000","-2,500,000",,
		ProceedsFromStockOptionExercised,"79,000","19,000","9,000","51,000","0","112,000","0","0","0","100,000","0","1,078,000","2,017,000","260,000","0","73,000","88,000","310,000","275,000","145,000","500,000","358,000",,,,,"0","161,000",,,"0","143,000",,,,,"0",,,,,,,,,"252,000","0","160,000","0","175,000","0","85,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,"-12,000",,,,,"0","-1,520,000","0","-11,000",,,,,"0","-6,000",,,"-1,000","0","-831,000","-620,000","-14,273,000","748,000","-1,742,000","1,249,000","2,978,000","-5,260,000","533,000","-4,261,000","-552,000","58,000","-1,000","-16,000","34,000","-422,000","1,297,000","19,248,000","-34,100,000","830,000","-1,088,000","251,000","-121,000","156,000","483,000","5,000",,,,,"-74,000","-13,906,000","-343,000","0","126,000","31,000","-562,000","95,000",,,"-727,000","4,000","0","141,000",,,,,,,,,"-1,977,000",,,,"-347,000",,,,,,,,,,,"469,000",,,,,"300,000",,,,,,,"-100,000"
	CashFromDiscontinuedFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,082,000","-4,213,000",,,,,,,,,,,,,,,,
CashFlowFromDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,000","88,000",,,"-35,000","-166,000","-2,398,000",,,,"0","0","79,000","646,000",,"-5,295,000","230,000","226,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"12,594,000","12,594,000","33,809,000","46,481,000","167,177,000","152,555,000","154,342,000","21,127,000","3,073,000","26,221,000","3,471,000","5,028,000","3,157,000","19,936,000","4,007,000","3,083,000","2,092,000","2,392,000","1,995,000","2,303,000","2,685,000","2,226,000","2,544,000","3,561,000","2,382,000","1,648,000","2,312,000","2,019,000","3,158,000","3,057,000","2,734,000","2,595,000","2,464,000","2,712,000","4,953,000","2,919,000","1,755,000","1,112,000","1,901,000","3,505,000","4,534,000","1,131,000","4,421,000","2,904,000","1,817,000","5,531,000","4,044,000","2,295,000","2,035,000","2,171,000","2,004,000","1,637,000","1,838,000","2,982,000","3,110,000","2,785,000","2,814,000","2,898,000","2,168,000","4,378,000","12,363,000","11,929,000","8,744,000","6,667,000","7,429,000","7,361,000","7,579,000","6,773,000","8,578,000","7,361,000","4,772,000","3,418,000","8,007,000","9,295,000","3,594,000","5,737,000","15,652,000","18,922,000","10,276,000","995,000","4,298,000","9,405,000","6,372,000","4,400,000","22,001,000","27,564,000","16,230,000","15,600,000","8,864,000","10,200,000","4,800,000","4,900,000","3,900,000","0","0","0","1,900,000","0","1,500,000","0"
	ChangesInCash,"-139,961,000","-21,215,000","-12,672,000","-120,696,000","14,622,000","-1,787,000","133,215,000","18,054,000","-23,148,000","22,750,000","-1,557,000","1,871,000","-16,779,000","15,929,000","924,000","991,000","-300,000","397,000","-308,000","-382,000","459,000","-318,000","-1,017,000","1,179,000","734,000","-664,000","293,000","-1,139,000","101,000","852,000","139,000","131,000","-248,000","-2,241,000","2,034,000","1,164,000","643,000","-789,000","-1,604,000","-1,029,000","3,403,000","-3,290,000","1,517,000","1,087,000","-3,714,000","1,487,000","1,749,000","260,000","-136,000","167,000","367,000","-201,000","-1,144,000","-128,000","325,000","-29,000","-84,000","730,000","-2,213,000","-7,985,000","438,000","3,185,000","2,077,000","-762,000","-503,000","353,000","806,000","-1,805,000","1,217,000","2,589,000","1,354,000","-4,589,000","-1,288,000","5,701,000","-2,143,000","-9,915,000","-3,270,000","8,646,000","9,281,000","-3,303,000","-5,107,000","3,033,000","1,972,000","-17,601,000","-4,487,000","11,334,000","630,000","6,736,000","-1,268,000","5,400,000","-200,000","700,000","2,700,000","-1,800,000","-700,000","600,000","300,000","100,000","-400,000","500,000"
	BeginningCashPosition,"152,555,000","33,809,000","46,481,000","167,177,000","152,555,000","154,342,000","21,127,000","3,073,000","26,221,000","3,471,000","5,028,000","3,157,000","19,936,000","4,007,000","3,083,000","2,092,000","2,392,000","1,995,000","2,303,000","2,685,000","2,226,000","2,544,000","3,561,000","2,382,000","1,648,000","2,312,000","2,019,000","3,158,000","3,057,000","2,205,000","2,595,000","2,464,000","2,712,000","4,953,000","2,919,000","1,755,000","1,112,000","1,901,000","3,505,000","4,534,000","1,131,000","4,421,000","2,904,000","1,817,000","5,531,000","4,044,000","2,295,000","2,035,000","2,171,000","2,004,000","1,637,000","1,838,000","2,982,000","3,110,000","2,785,000","2,814,000","2,898,000","2,168,000","4,378,000","12,363,000","11,929,000","8,744,000","6,667,000","7,429,000","7,361,000","7,579,000","6,773,000","8,578,000","7,361,000","4,772,000","3,418,000","8,007,000","9,295,000","3,594,000","5,737,000","15,652,000","18,922,000","10,276,000","995,000","4,298,000","9,405,000","6,372,000","4,400,000","22,001,000","27,564,000","16,230,000","15,600,000","8,864,000","10,200,000","4,800,000","4,900,000","4,200,000","0","0","0","1,900,000","0","1,500,000","0","1,400,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,800,000","500,000","-2,500,000","2,400,000",,,"-1,900,000"
IncomeTaxPaidSupplementalData,"1,421,000","221,000","841,000","186,000","173,000","238,000",,,"103,000","84,000",,"68,000","-35,000","51,000","21,000","0","48,000","36,000","-102,000","59,000","135,000","54,000","32,000","39,000","102,000","101,000","251,000","-24,000","25,000","30,000","14,000","61,000","-117,000","27,000","-98,000","720,000",,"26,000","45,000","26,000","-266,000","33,000","3,122,000","2,159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"18,845,000","4,840,000","4,647,000","4,677,000","4,681,000","5,020,000","4,878,000","4,506,000","5,361,000","5,372,000","5,983,000","5,528,000","5,954,000","5,718,000","6,573,000","5,527,000","5,876,000","5,547,000","5,612,000","5,338,000","6,034,000","8,045,000","8,989,000","15,329,000","2,272,000","16,122,000","1,868,000","16,301,000","1,727,000","15,336,000","15,571,000","1,868,000","15,656,000","1,929,000","15,675,000","1,902,000","14,415,000","4,355,000","11,187,000","11,391,000","9,291,000","11,421,000","9,342,000","11,189,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
