name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,12/31/2003
			OtherReceivables,"38,842,000","22,066,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,624,000",,"-2,436,000","-2,160,000","-1,955,000",,"-3,250,000","-2,401,000","-2,987,000","-2,797,000","-2,691,000","-2,376,000","-2,214,000","-2,067,000","-2,109,000","-2,177,000","-2,945,000",,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,"10,130,000","8,522,000","8,068,000","9,443,000","7,330,000","13,130,000","17,753,000","18,931,000","10,447,000","11,508,000","11,685,000","18,297,000","19,599,000","18,009,000","12,500,000","9,394,000","11,934,000","11,555,000","13,986,000","39,778,000","42,842,000","40,362,000","42,457,000","38,977,000","43,929,000","44,050,000",,,,,,"56,928,000","59,836,000",,"61,550,000","35,814,000",,,"36,813,000","30,676,000",,,"45,397,000",,"37,448,000","41,302,000","38,716,000","32,605,000","27,830,000","28,144,000","24,477,000","22,658,000","18,045,000","22,123,000","29,025,000","24,961,000","13,773,000","14,207,000","10,212,000",,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301,535,000","279,971,000","261,197,000","246,815,000","231,825,000","218,318,000","203,708,000","190,067,000","178,456,000","164,994,000","155,633,000","145,550,000","134,458,000","122,823,000","110,913,000","99,957,000","88,909,000","81,545,000",,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,"0","0","0","0","10,981,000","0","229,934,000","967,527,000",,"0","0","0",,"41,707,000","139,538,000","132,818,000","87,882,000","56,154,000","56,097,000","55,915,000","222,304,000","145,087,000","180,139,000","173,461,000","171,990,000","81,667,000","120,471,000","0",,"25,070,000",,"11,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"35,748,001,000","35,555,141,000","35,121,228,000","35,400,652,000","34,664,255,000","35,364,679,000","33,878,522,000","32,803,733,000","32,339,121,000","22,442,879,000","21,893,336,000","23,075,617,000","22,890,179,000","23,331,852,000","21,099,091,000","21,102,104,000","21,201,182,000","20,975,279,000","20,630,859,000","12,220,925,000","12,052,591,000","11,910,514,000","11,986,893,000","10,852,666,000","11,045,699,000","11,018,668,000","9,134,060,000","9,218,739,000","9,164,501,000","9,217,506,000","9,531,030,000","9,628,032,000","9,485,807,000","9,407,412,000","9,125,736,000","8,961,775,000","8,707,482,000","8,550,597,000","7,988,923,000","6,292,756,000","6,039,489,000","5,720,540,000","5,465,208,000","5,328,515,000","5,210,277,000","5,057,360,000","4,842,641,000","3,941,241,000","3,887,054,000","3,481,103,000","3,311,404,000","3,212,374,000","3,123,841,000","3,067,270,000","2,974,189,000","2,922,072,000",,,,,,,,,,,,,,,,,
		NetPPE,"1,361,942,000","1,405,441,000","1,442,661,000","1,452,633,000","1,495,869,000","1,386,959,000","1,363,285,000","1,375,427,000","1,364,621,000","628,681,000","634,085,000","648,952,000","660,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,"7,265,228,000","5,752,846,000","5,513,880,000","5,218,539,000","4,983,239,000","4,834,365,000","4,716,742,000","4,566,842,000","4,331,813,000","3,541,405,000","3,494,100,000","3,150,801,000","2,988,935,000","2,897,013,000","2,808,802,000","2,738,017,000","2,627,889,000","2,566,122,000","2,387,446,000","2,340,456,000","2,067,786,000","1,902,639,000","1,843,983,000","1,784,094,000","1,532,567,000","1,319,211,000","1,215,026,000","1,194,106,000","1,119,076,000","1,054,601,000","852,112,000","787,412,000","650,207,000","797,624,000","394,231,000"
			GrossPPE,"1,361,942,000","1,405,441,000","1,442,661,000","1,452,633,000","1,495,869,000","1,535,359,000","1,363,285,000","1,375,427,000","1,364,621,000","680,381,000","671,785,000","648,952,000","660,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,"8,381,828,000","6,785,974,000","6,484,049,000","6,118,583,000","5,821,273,000","5,616,236,000","5,437,352,000","5,227,542,000","4,935,888,000","4,087,239,000","3,996,241,000","3,610,322,000","3,407,729,000","3,275,536,000","3,146,465,000","3,040,853,000","2,897,905,000","2,808,086,000","2,602,166,000","2,528,555,000","2,231,886,000","2,044,661,000","1,967,653,000","1,896,573,000","1,626,979,000","1,399,752,000","1,289,226,000","1,258,510,000","1,173,332,000","1,099,699,000","889,803,000","818,392,000","675,204,000","797,624,000","407,257,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"621,279,000","596,771,000","580,411,000","555,113,000","522,309,000","498,522,000","480,788,000","478,629,000","479,227,000","408,024,000","400,787,000","382,763,000","364,010,000","341,719,000","314,077,000","316,318,000","321,104,000","329,557,000",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,363,430,000","5,838,885,000","5,552,398,000","5,253,754,000","5,001,137,000","4,820,275,000","4,662,458,000","4,459,047,000","4,167,114,000","3,404,143,000","3,318,299,000","2,952,330,000","2,770,434,000","2,666,148,000","2,577,169,000","2,465,984,000","2,321,245,000","2,274,652,000",,,,,,,,,,,,,,,,,
				OtherProperties,"1,361,942,000","1,405,441,000","1,442,661,000","1,452,633,000","1,495,869,000","1,535,359,000","1,363,285,000","1,375,427,000","1,364,621,000","680,381,000","671,785,000","648,952,000","660,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,354,000","8,338,000",,,"2,743,000",,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397,119,000","350,318,000","351,240,000","309,716,000","297,827,000","297,439,000","294,106,000","289,866,000","289,547,000","275,072,000","277,155,000","275,229,000","273,285,000","267,669,000","255,219,000","258,551,000","255,556,000","203,877,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,"-148,400,000",,,,"-51,700,000","-37,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,116,600,000","-1,033,128,000","-970,169,000","-900,044,000","-838,034,000","-781,871,000","-720,610,000","-660,700,000","-604,075,000","-545,834,000","-502,141,000","-459,521,000","-418,794,000","-378,523,000","-337,663,000","-302,836,000","-270,016,000","-241,964,000","-214,720,000","-188,099,000","-164,100,000","-142,022,000","-123,670,000","-112,479,000","-94,412,000","-80,541,000","-74,200,000","-64,404,000","-54,256,000","-45,098,000","-37,691,000","-30,980,000","-24,997,000",,"-13,026,000"
		GoodwillAndOtherIntangibleAssets,"10,443,235,000","10,672,926,000","10,934,536,000","11,141,958,000","11,182,951,000","11,497,194,000","11,168,750,000","10,977,197,000","11,032,667,000","5,633,209,000","5,667,500,000","5,947,576,000","6,045,131,000","7,612,161,000","6,242,627,000","6,351,684,000","6,499,244,000","6,572,776,000","6,614,861,000","2,292,661,000","2,280,113,000","2,297,529,000","2,331,216,000","1,688,724,000","1,729,111,000","1,755,021,000","436,441,000","458,165,000","469,674,000","495,567,000","503,720,000","517,801,000","529,461,000","541,720,000","538,891,000","549,194,000","553,463,000","560,260,000","425,641,000","272,747,000","272,223,000","262,611,000","251,577,000","262,010,000","278,045,000","294,519,000","313,137,000","219,316,000","230,850,000","250,077,000","240,494,000","244,100,000","248,866,000","253,741,000","261,577,000","276,872,000",,,,,,,,,,,,,,,,,
			Goodwill,"7,802,440,000","7,937,440,000","8,062,914,000","8,185,931,000","8,125,706,000","8,330,996,000","8,012,256,000","7,791,522,000","7,466,046,000","3,363,070,000","3,338,168,000","3,353,538,000","3,358,463,000","4,348,007,000","3,373,342,000","3,378,325,000","3,405,110,000","3,389,595,000","3,384,394,000","778,862,000","757,444,000","752,970,000","780,099,000","330,664,000","330,664,000","330,664,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"2,640,795,000","2,735,486,000","2,871,622,000","2,956,027,000","3,057,245,000","3,166,198,000","3,156,494,000","3,185,675,000","3,566,621,000","2,270,139,000","2,329,332,000","2,594,038,000","2,686,668,000","3,264,154,000","2,869,285,000","2,973,359,000","3,094,134,000","3,183,181,000","3,230,467,000","1,513,799,000","1,522,669,000","1,544,559,000","1,551,117,000","1,358,060,000","1,398,447,000","1,424,357,000","436,441,000","458,165,000","469,674,000","495,567,000","503,720,000","517,801,000","529,461,000","541,720,000","538,891,000","549,194,000","553,463,000","560,260,000","425,641,000","272,747,000","272,223,000","262,611,000","251,577,000","262,010,000","278,045,000","294,519,000","313,137,000","219,316,000","230,850,000","250,077,000",,"244,100,000",,"253,741,000",,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"20,932,965,000","20,762,241,000","20,581,993,000","20,782,348,000","20,210,798,000","20,582,954,000","19,402,536,000","18,587,274,000","18,124,893,000","14,230,575,000","13,905,846,000","14,849,483,000","14,611,728,000","14,904,618,000","14,055,778,000","13,967,180,000","13,922,362,000","13,677,709,000","13,354,026,000","9,252,715,000","9,076,095,000","8,889,960,000","8,946,497,000","8,539,496,000","8,722,512,000","8,664,105,000","8,039,563,000","8,107,837,000","8,054,525,000","8,108,558,000","8,396,338,000","8,481,461,000","8,360,289,000","8,313,582,000","8,064,346,000","7,884,464,000","7,650,063,000","7,536,502,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"2,044,074,000","1,807,689,000","1,292,325,000","1,119,026,000","970,703,000","1,148,158,000","1,059,978,000","1,033,235,000","1,064,009,000","1,287,109,000","1,035,861,000","979,350,000","930,326,000","175,108,000","169,919,000","167,306,000","167,564,000","163,477,000","106,374,000","103,881,000","112,856,000","106,402,000","105,819,000","105,673,000","106,008,000","106,107,000","103,703,000","103,410,000","103,475,000","94,729,000","94,497,000","92,619,000","81,411,000","70,504,000","53,066,000","74,047,000","72,930,000","66,634,000","48,882,000","42,952,000","27,661,000","23,976,000","18,423,000","18,145,000","17,962,000","17,635,000","17,652,000","7,237,000","7,282,000","6,392,000","8,354,000","8,338,000","8,597,000","8,481,000","7,370,000","8,172,000",,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"2,044,074,000","1,807,689,000","1,292,325,000","1,119,026,000","970,703,000","1,148,158,000","1,059,978,000","1,033,235,000","1,064,009,000","1,287,109,000","1,035,861,000","979,350,000","930,326,000","175,108,000","169,919,000","167,306,000","167,564,000","163,477,000","106,374,000","103,881,000","112,856,000","106,402,000","105,819,000","105,673,000","106,008,000","106,107,000","103,703,000","103,410,000","103,475,000","94,729,000","94,497,000","92,619,000","81,411,000","70,504,000","53,066,000","74,047,000","72,930,000","66,634,000","48,882,000","42,952,000","27,661,000","23,976,000","18,423,000","18,145,000","17,962,000","17,635,000","17,652,000","7,237,000","7,282,000","6,392,000","8,354,000","8,338,000","8,597,000","8,481,000","7,370,000","8,172,000",,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,882,000",,,"23,976,000","18,423,000",,,"17,635,000","17,652,000","7,237,000","7,282,000","6,392,000","8,354,000","8,338,000","8,597,000","8,481,000","7,370,000","8,172,000",,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"2,044,074,000","1,807,689,000","1,292,325,000","1,119,026,000","970,703,000","1,148,158,000","1,059,978,000","1,033,235,000","1,064,009,000","1,287,109,000","1,035,861,000","979,350,000","930,326,000","175,108,000","169,919,000","167,306,000","167,564,000","163,477,000","106,374,000","103,881,000","112,856,000","106,402,000","105,819,000","105,673,000","106,008,000","106,107,000","103,703,000","103,410,000","103,475,000","94,729,000","94,497,000","92,619,000","81,411,000","70,504,000","53,066,000","74,047,000","72,930,000","66,634,000",,"42,952,000","27,661,000",,,"18,145,000","17,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"545,666,000","547,385,000","552,850,000","539,379,000","524,200,000","528,180,000","510,627,000","496,684,000","484,179,000","478,744,000","471,516,000","491,486,000","479,640,000","463,248,000","454,412,000","445,766,000","442,887,000","430,026,000","420,348,000","423,188,000","418,858,000","412,269,000","412,977,000","408,193,000","412,579,000","438,531,000","504,969,000","497,465,000","484,077,000","478,464,000","476,119,000","473,357,000","449,810,000","429,979,000","409,111,000","392,469,000","374,146,000","352,336,000","167,184,000","153,823,000","136,465,000","132,320,000","118,292,000","117,110,000","110,837,000","103,211,000","101,175,000","92,342,000","92,197,000","21,073,000","21,357,000","21,938,000","14,787,000","16,621,000","17,781,000","15,820,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"420,119,000","359,459,000","316,863,000","365,308,000","279,734,000","221,234,000","373,346,000","333,916,000","268,752,000","184,561,000","178,528,000","158,770,000","162,768,000","176,717,000","176,355,000","170,168,000","169,125,000","131,291,000","135,250,000","148,480,000","164,669,000","204,354,000","190,384,000","110,580,000","75,489,000","54,904,000","49,384,000","51,862,000","52,750,000","40,188,000","60,356,000","62,794,000","64,836,000","51,627,000","60,322,000","61,601,000","56,880,000","34,865,000","81,988,000","70,388,000","89,260,000","83,094,000","93,677,000","96,885,000","86,691,000","75,153,000","78,864,000","80,941,000","62,625,000","52,760,000","52,264,000","40,985,000","42,789,000","50,410,000","59,572,000","55,086,000",,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"18,429,102,000","17,845,778,000","18,040,367,000","17,945,483,000","17,157,070,000","17,587,944,000","16,995,581,000","16,139,405,000","15,896,733,000","12,418,566,000","12,942,820,000","12,939,027,000","12,341,890,000","12,892,653,000","10,681,095,000","10,561,690,000","10,595,502,000","10,300,993,000","9,994,566,000","7,548,277,000","7,259,103,000","7,060,288,000","7,102,387,000","6,966,733,000","6,976,765,000","6,914,765,000","5,465,362,000","5,695,816,000","5,550,565,000","5,612,546,000","5,618,447,000","5,775,950,000","5,929,674,000","6,039,233,000","5,745,472,000","5,601,589,000","5,589,544,000","5,320,830,000","4,985,042,000","3,978,929,000","3,785,077,000","3,518,155,000","3,249,532,000","3,524,591,000","3,498,272,000","3,274,820,000","3,122,030,000","2,469,143,000","2,499,081,000","2,110,258,000","1,878,259,000","1,773,344,000","1,705,537,000","1,716,568,000","1,548,110,000","1,623,801,000","1,444,294,000","1,687,637,000","1,580,786,000","1,384,223,000","1,481,575,000","1,338,031,000","1,247,351,000","990,613,000","935,039,000","880,228,000","792,538,000","856,617,000","829,985,000","839,091,000","593,699,000","528,431,000","328,303,000"
	CurrentLiabilities,"2,515,682,000","2,280,524,000","2,174,186,000","2,393,608,000","1,756,928,000","2,043,103,000","2,311,678,000","1,893,020,000","2,335,419,000","1,479,186,000","2,795,786,000","2,402,487,000","1,765,546,000","3,029,485,000","1,649,644,000","1,498,765,000","1,966,378,000","1,735,958,000","1,167,531,000","1,416,614,000","1,371,908,000","1,170,880,000","979,914,000","700,237,000","1,253,495,000","1,708,947,000","1,209,404,000","1,300,686,000","1,354,082,000","1,252,657,000","1,133,337,000","1,011,424,000","1,408,755,000","1,489,864,000","1,150,802,000","1,228,094,000","1,160,186,000","1,463,590,000","616,042,000","372,974,000","313,968,000","390,588,000","289,560,000","284,284,000","265,714,000","288,841,000","221,209,000","196,491,000","165,615,000","188,233,000","153,072,000","127,279,000","139,606,000","197,268,000","151,851,000","147,132,000",,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"1,572,357,000","1,882,352,000","1,341,864,000","1,367,240,000","1,305,921,000","1,511,198,000","2,187,596,000","1,828,290,000","1,732,318,000","1,242,381,000","938,740,000","984,812,000","922,571,000","1,381,750,000","1,059,355,000","1,031,794,000","1,012,490,000","1,179,979,000","1,024,394,000","850,602,000","804,371,000","969,072,000","823,905,000","598,610,000","570,652,000","735,268,000","513,555,000","516,232,000","523,948,000","720,942,000","648,314,000","636,783,000","614,645,000","765,196,000","652,720,000","617,766,000","613,537,000","739,861,000","616,042,000","372,974,000","313,968,000","390,588,000","289,560,000","284,284,000","265,714,000","288,841,000","221,209,000","196,491,000","165,615,000","188,233,000","153,072,000","127,279,000","139,606,000","197,268,000","151,851,000","147,132,000","136,416,000","176,143,000","104,795,000","70,591,000","66,655,000","88,698,000","54,209,000","43,326,000","43,222,000","52,508,000","36,900,000","24,416,000","13,513,000","21,065,000","9,721,000",,"7,117,000"
			Payables,"1,572,357,000","1,882,352,000","1,341,864,000","1,367,240,000","1,305,921,000","1,511,198,000","2,187,596,000","1,828,290,000","1,732,318,000","1,242,381,000","938,740,000","984,812,000","922,571,000","1,381,750,000","1,059,355,000","1,031,794,000","1,012,490,000","1,179,979,000","1,024,394,000","850,602,000","804,371,000","969,072,000","823,905,000","598,610,000","570,652,000","735,268,000","513,555,000","516,232,000","523,948,000","720,942,000","648,314,000","636,783,000","614,645,000","765,196,000","652,720,000","617,766,000","613,537,000","739,861,000","616,042,000","372,974,000","313,968,000","390,588,000","289,560,000","284,284,000","265,714,000","288,841,000","221,209,000","196,491,000","165,615,000","188,233,000","153,072,000","127,279,000","139,606,000","197,268,000","151,851,000","147,132,000","136,416,000","153,798,000","79,971,000","45,965,000","43,770,000","69,312,000","34,157,000","43,326,000","43,222,000","36,869,000","36,900,000","24,416,000","13,513,000","12,789,000",,,
				AccountsPayable,"1,572,357,000","1,543,623,000","1,341,864,000","1,367,240,000","1,305,921,000","1,186,812,000","2,187,025,000","1,828,290,000","1,732,318,000","1,007,761,000","938,740,000","984,812,000","922,571,000","1,164,509,000","1,059,355,000","1,031,794,000","1,012,490,000","980,218,000","1,024,394,000","850,602,000","804,371,000","824,878,000","823,905,000","598,610,000","570,652,000","608,343,000","513,555,000","516,232,000","523,948,000","605,923,000","648,314,000","636,783,000","614,645,000","662,687,000","652,720,000","617,766,000","613,537,000","646,427,000","616,042,000","372,974,000","313,968,000","315,133,000","289,560,000","284,284,000","265,714,000","237,631,000","221,209,000","196,491,000","165,615,000","151,229,000","153,072,000","127,279,000","139,606,000","171,176,000","151,851,000","147,132,000",,,,,,,,,,,,,,,,,
				DividendsPayable,"0","338,729,000","0","0","0","324,386,000","571,000","0","0","234,620,000","0","0","0","217,241,000","0",,"0","199,761,000","0","0","0","144,194,000",,"0","0","126,925,000","0","0","0","115,019,000","0","0","0","102,509,000","0","0","0","93,434,000","0","0","0","75,455,000","0","0","0","51,210,000","0","0","0","37,004,000","0","0","0","26,092,000","0","0",,,,,,,,,,,,,,,,,
