name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,"-42,193,000","-17,130,000",,,,,,,,,"-1,151,000","-1,197,000","-1,164,000","-1,061,000","-1,099,000","-1,142,000","-1,080,000","-1,496,000","-1,625,000","-1,636,000","-1,515,000","-1,377,000","-1,656,000","-1,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,"88,218,000","87,977,000","97,441,000","96,959,000","96,531,000","96,281,000","102,896,000","104,000,000","94,594,000","95,920,000","99,844,000","99,718,000","99,593,000","99,468,000","80,000,000",,,,,,,,,,,,,,,,,,,"0","0","0","282,307,000","282,491,000","282,206,000","282,416,000","281,177,000",,"276,375,000","276,375,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","270,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","106,313,000","104,816,000","102,122,000","98,866,000","95,126,000","89,854,000",,,"75,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"280,442,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"1,243,395,000","1,226,745,000","1,203,840,000","1,172,411,000","1,145,066,000","1,122,502,000","1,111,078,000","1,069,004,000","1,059,677,000","1,038,788,000","1,003,033,000","973,167,000","954,063,000","934,896,000","926,274,000","912,652,000","888,907,000","861,575,000","835,415,000","820,022,000","812,124,000","799,138,000","785,569,000","776,816,000","767,864,000","754,883,000","737,145,000","730,797,000","713,874,000","691,999,000","689,885,000","673,587,000","661,730,000","651,603,000","641,041,000","625,654,000","612,041,000","598,199,000","681,675,000","559,646,000","541,153,000","522,675,000","84,782,000","491,878,000","463,117,000","442,683,000","421,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,"-269,794,000","-268,120,000",,,,,,,,,"-1,612,000","-2,775,000","-1,558,000","-1,219,000","-1,126,000","-1,499,000","-7,397,000","-6,756,000","-3,448,000","-3,636,000","-3,382,000","-3,641,000","-1,589,000","-1,571,000",,"-1,834,000","-1,370,000","-1,766,000",,"-1,798,000","-1,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"128,472,000","57,811,000","97,560,000","46,946,000","129,102,000","33,840,000","106,524,000","56,768,000","136,730,000","41,685,000","110,308,000","68,701,000","131,472,000","80,943,000","133,443,000","85,972,000","147,256,000","77,971,000","144,817,000","93,985,000","150,905,000","129,666,000","176,693,000","144,222,000","136,799,000","185,118,000","143,476,000","117,993,000","165,985,000","164,432,000","219,074,000","133,035,000","178,488,000","184,477,000","238,688,000","179,741,000","71,756,000","90,610,000",,"0","0","0",,"0","0",,,,,,"41,977,000",,,,,,,"30,566,000",,"47,174,000","63,896,000","40,868,000","72,033,000","79,174,000","91,646,000","41,261,000","63,859,000","43,042,000","63,073,000","38,630,000","57,302,000","33,388,000","56,001,000","39,350,000","57,012,000","22,090,000","30,144,000","18,015,000","38,752,000","16,081,000","30,235,000","20,996,000","46,303,000","47,962,000","73,539,000","41,154,000","49,519,000","39,074,000","24,407,000","42,912,000",,,,"26,058,000",,,,"20,225,000",,
		RestrictedCash,"46,072,000","48,466,000","79,193,000","79,973,000","251,814,000","50,587,000","50,006,000","300,608,000","197,845,000","46,936,000","53,555,000","75,923,000","72,207,000","95,832,000","101,282,000","254,505,000","160,558,000","70,602,000","83,779,000","47,345,000","51,244,000","63,174,000","63,980,000","65,654,000","71,349,000","73,790,000","90,379,000","252,558,000","588,218,000","487,321,000","153,161,000","59,248,000","54,240,000","57,201,000","53,499,000","54,829,000","55,410,000","55,181,000","32,253,000","31,381,000","30,697,000","40,332,000","36,759,000","302,439,000","305,692,000","308,031,000","300,771,000","25,382,000","20,848,000","21,867,000","20,681,000","22,289,000","19,420,000","21,970,000","34,311,000","59,644,000","57,640,000","186,839,000","17,835,000","22,665,000","20,334,000","25,784,000","21,436,000","894,244,000","23,715,000","25,618,000","27,552,000","29,077,000","25,613,000","24,755,000","24,137,000","27,888,000","25,666,000","21,321,000","27,992,000","18,187,000","20,804,000","41,906,000","28,200,000","22,776,000","45,216,000","23,000,000","20,901,000","31,577,000","29,861,000","85,561,000","29,509,000","33,025,000","30,085,000","40,254,000",,,,"19,014,000",,,,"14,178,000",,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"401,054,000","376,942,000",,"353,709,000","340,123,000","331,237,000",,"316,411,000","326,149,000","202,429,000",,"196,594,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183,800,000","148,200,000","135,800,000","93,779,000","108,800,000","145,700,000"
	TotalNonCurrentAssets,"20,477,074,000","20,421,381,000","20,306,779,000","20,046,856,000","19,842,399,000","19,808,827,000","19,797,598,000","19,696,805,000","19,590,688,000","19,303,819,000","19,168,470,000","18,876,038,000","18,791,716,000","18,415,350,000","18,475,495,000","18,171,819,000","18,019,246,000","17,835,132,000","17,671,702,000","17,739,288,000","17,576,403,000","17,410,203,000","17,268,076,000","16,712,368,000","16,520,381,000","16,544,082,000","16,555,810,000","16,614,677,000","16,598,830,000","16,733,341,000","16,923,166,000","16,944,739,000","16,867,725,000","16,844,369,000","16,889,812,000","16,927,790,000","13,510,227,000","13,219,491,000","12,865,763,000","12,581,780,000","12,594,040,000","11,937,069,000","12,462,992,000","11,898,607,000","11,909,539,000","11,710,051,000","10,665,417,000","10,282,189,000","10,253,483,000","10,504,717,000","10,123,000,000","10,039,339,000","10,028,966,000","10,297,832,000","10,123,301,000","9,557,534,000","9,026,209,000",,"8,731,307,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,226,800,000","2,355,900,000","1,969,800,000","1,502,321,000","1,147,600,000","814,400,000"
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,534,066,000","11,365,172,000","11,352,574,000","10,746,486,000","10,639,176,000","10,584,621,000","10,597,044,000","10,441,117,000","9,529,710,000","9,175,766,000","9,112,760,000","9,065,881,000","9,020,214,000","8,960,285,000","8,898,077,000","8,849,559,000","8,791,304,000","8,619,040,000","8,527,908,000","8,718,188,000","8,315,692,000","8,337,015,000","8,308,750,000","8,160,403,000","7,935,166,000","7,685,466,000","7,840,270,000","7,886,102,000","7,943,894,000","7,885,352,000","8,164,971,000","8,147,858,000","8,142,913,000","8,169,504,000","8,075,498,000","7,981,825,000","7,821,703,000","7,632,837,000","7,534,808,000","7,847,778,000","7,929,782,000","6,811,733,000","6,784,552,000","6,738,052,000","6,614,951,000","6,518,096,000","5,668,035,000","5,526,060,000","5,228,622,000","5,176,503,000","5,346,587,000","5,141,667,000","5,064,100,000","4,715,800,000","4,635,200,000","4,559,809,000","3,226,800,000","2,356,000,000","1,969,800,000","1,502,282,000","1,147,900,000","814,400,000"
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,377,233,000","14,146,390,000","14,075,179,000","13,389,472,000","13,197,796,000","13,052,786,000","13,008,422,000","12,764,935,000","11,772,975,000","11,349,066,000","11,216,034,000","11,099,558,000","10,986,994,000","10,861,843,000","10,733,360,000","10,618,344,000","10,502,179,000","10,266,185,000","10,117,594,000","10,249,895,000","9,803,769,000","9,811,786,000","9,723,607,000","9,552,458,000","9,307,992,000","8,999,938,000","9,160,982,000","9,151,175,000","9,181,363,000","9,075,817,000","9,360,619,000","9,291,227,000","9,294,809,000","9,269,219,000","9,123,409,000","8,983,260,000","8,774,457,000","8,526,083,000","8,380,810,000","8,670,711,000","8,766,200,000","7,607,585,000","7,539,708,000","7,457,906,000","7,297,980,000","7,165,977,000","6,284,655,000","6,112,779,000","5,782,961,000","5,701,704,000","5,848,141,000","5,612,258,000",,,,"4,917,193,000","3,562,600,000","2,675,400,000","2,276,100,000","1,796,500,000","1,433,400,000","1,091,300,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273,922,000","270,169,000","268,030,000","2,623,344,000","266,834,000","284,115,000","759,786,000","2,974,324,000","754,120,000","732,006,000","730,201,000","2,701,589,000","241,617,000","240,377,000","239,765,000","2,204,789,000","253,891,000","253,313,000","266,555,000",,"212,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,658,468,000",,,,"7,602,704,000",,"9,984,329,000","9,823,024,000","6,888,421,000",,"9,687,069,000",,"6,698,316,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,359,000",,,,"24,043,000",,,,"23,679,000",,,,"22,929,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,165,836,000","13,143,487,000","12,937,143,000","1,262,616,000","12,031,660,000","11,786,353,000","11,567,294,000","1,090,462,000","10,015,347,000","9,984,329,000","9,823,024,000","922,224,000","9,768,619,000","9,687,069,000","9,577,375,000","862,315,000","9,434,884,000","9,277,500,000","9,231,874,000",,"8,961,830,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"937,475,000","732,734,000","870,006,000","818,685,000","899,302,000","982,318,000","681,342,000","1,073,402,000","1,003,508,000","632,731,000","662,809,000","563,645,000","976,758,000","934,397,000","916,220,000","829,995,000","813,404,000","735,372,000","619,165,000",,"629,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,843,167,000","-2,781,218,000","-2,722,605,000","-2,642,986,000","-2,558,620,000","-2,468,165,000","-2,411,378,000","-2,323,818,000","-2,243,265,000","-2,173,300,000","-2,103,274,000","-2,033,677,000","-1,966,780,000","-1,901,558,000","-1,835,283,000","-1,768,785,000","-1,710,875,000","-1,647,145,000","-1,589,686,000","-1,531,707,000","-1,488,077,000","-1,474,771,000","-1,414,857,000","-1,392,055,000","-1,372,826,000","-1,314,472,000","-1,320,712,000","-1,265,073,000","-1,237,469,000","-1,190,465,000","-1,195,648,000","-1,143,369,000","-1,151,896,000","-1,099,715,000","-1,047,911,000","-1,001,435,000","-952,754,000","-893,246,000","-846,002,000","-822,933,000","-836,418,000","-795,852,000","-755,156,000","-719,854,000","-683,029,000","-647,881,000","-616,620,000","-586,719,000","-554,339,000","-525,201,000","-501,554,000","-470,591,000",,,,"-357,384,000","-335,800,000","-319,400,000","-306,300,000","-294,218,000","-285,500,000","-276,900,000"
		InvestmentProperties,"18,313,215,000","18,275,954,000","18,268,933,000","18,072,453,000","17,873,023,000","17,818,807,000","17,741,337,000","17,668,420,000","17,518,173,000","17,622,212,000","17,511,072,000","17,229,710,000","17,116,764,000","16,752,119,000","16,849,143,000","16,780,930,000","16,641,806,000","16,507,008,000","16,374,447,000","16,234,920,000","16,089,977,000","15,925,028,000","15,789,203,000","15,740,152,000","15,569,424,000","15,555,641,000","15,569,008,000","15,612,331,000","15,575,438,000","15,688,744,000","15,886,276,000","15,894,949,000","15,860,776,000","15,817,194,000","15,826,599,000","15,835,914,000","12,270,705,000","11,959,168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"1,554,654,000","1,526,629,000","1,415,039,000","1,347,065,000","1,346,727,000","1,349,935,000","1,412,225,000","1,372,572,000","1,405,439,000","992,394,000","967,630,000","970,246,000","1,008,632,000","984,507,000","956,807,000","712,570,000","696,071,000","649,086,000","639,781,000","846,149,000","819,749,000","799,012,000","798,681,000","274,393,000","256,981,000","255,604,000","237,174,000","230,927,000","216,924,000","212,853,000","198,983,000","195,866,000","145,382,000","142,725,000","144,415,000","152,201,000","666,632,000","672,088,000","664,690,000","670,653,000","667,377,000","669,722,000","770,466,000","772,502,000","762,522,000","767,252,000","792,434,000","794,650,000","798,161,000","763,636,000","772,167,000","772,319,000","781,336,000","782,760,000","973,396,000","606,696,000","176,346,000","81,672,000","102,488,000","92,944,000","91,955,000","83,711,000","83,485,000","96,962,000","98,836,000","90,207,000","133,811,000","107,810,000","79,855,000","80,955,000","88,276,000","83,950,000","83,555,000","88,786,000","88,632,000","93,904,000","101,794,000","101,905,000","101,819,000","100,804,000","98,071,000","98,485,000","90,160,000","94,155,000","92,456,000","89,871,000","73,118,000","69,486,000","36,541,000","36,415,000",,,,"46,787,000",,,,"3,143,000",,
			LongTermEquityInvestment,"1,518,622,000","1,482,997,000","1,373,522,000","1,305,589,000","1,307,725,000","1,310,478,000","1,377,291,000","1,339,724,000","1,377,338,000","955,647,000","933,255,000","936,835,000","976,580,000","956,309,000","925,431,000","682,507,000","666,718,000","619,925,000","611,800,000","819,368,000","793,932,000","775,198,000","775,659,000","252,618,000","235,904,000","235,224,000","217,529,000","209,974,000","196,188,000","193,394,000","180,149,000","176,939,000","127,356,000","126,084,000","129,038,000","137,975,000","652,807,000","659,916,000",,"670,653,000","667,377,000","669,722,000",,"772,502,000","762,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"1,518,622,000","1,482,997,000","1,373,522,000","1,305,589,000","1,307,725,000","1,310,478,000","1,377,291,000","1,339,724,000","1,377,338,000","955,647,000","933,255,000","936,835,000","976,580,000","956,309,000","925,431,000","682,507,000","666,718,000","619,925,000","611,800,000","819,368,000","793,932,000","775,198,000","775,659,000","252,618,000","235,904,000","235,224,000","217,529,000","209,974,000","196,188,000","193,394,000","180,149,000","176,939,000","127,356,000","126,084,000","129,038,000","137,975,000","652,807,000","659,916,000",,"670,653,000","667,377,000","669,722,000",,"772,502,000","762,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"36,032,000","43,632,000","41,517,000","41,476,000","39,002,000","39,457,000","34,934,000","32,848,000","28,101,000","36,747,000","34,375,000","33,411,000","32,052,000","28,198,000","31,376,000","30,063,000","29,353,000","29,161,000","27,981,000","26,781,000","25,817,000","23,814,000","23,022,000","21,775,000","21,077,000","20,380,000","19,645,000","20,953,000","20,736,000","19,459,000","18,834,000","18,927,000","18,026,000","16,641,000","15,377,000","14,226,000","13,825,000","12,172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"376,942,000",,,"340,123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
