name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
			Goodwill,"222,223,000","222,223,000","222,223,000","222,223,000","222,223,000","222,223,000","222,223,000","222,223,000"
			OtherIntangibleAssets,"88,110,000","89,110,000","90,110,000","91,110,000","92,110,000","93,110,000","94,110,000","97,110,000"
		NonCurrentDeferredAssets,"15,955,000","18,737,000","19,149,000","21,342,000","30,810,000","36,216,000","33,934,000","35,428,000"
			NonCurrentDeferredTaxesAssets,"15,955,000","18,737,000","19,149,000","21,342,000","30,810,000","36,216,000","33,934,000","35,428,000"
		NonCurrentPrepaidAssets,"23,071,000","20,346,000","23,226,000","19,493,000","18,855,000","22,584,000","22,378,000","28,266,000"
		OtherNonCurrentAssets,"5,226,000","5,495,000","5,828,000","6,137,000","6,502,000","6,357,000","6,602,000","2,129,000"
TotalLiabilitiesNetMinorityInterest,"926,301,000","889,833,000","859,433,000","845,731,000","834,242,000","769,450,000","753,531,000","724,152,000"
	CurrentLiabilities,"301,476,000","281,651,000","241,620,000","250,806,000","237,640,000","253,743,000","259,026,000","353,551,000"
		PayablesAndAccruedExpenses,"88,472,000","81,068,000","66,276,000","67,609,000","61,443,000","56,286,000","51,122,000","74,250,000"
			Payables,"63,988,000","52,541,000","44,558,000","49,754,000","44,573,000","39,918,000","35,234,000","57,629,000"
				AccountsPayable,"49,890,000","39,805,000","35,676,000","36,847,000","34,171,000","34,035,000","32,032,000","43,900,000"
				TotalTaxPayable,"14,098,000","12,736,000","8,882,000","12,907,000","10,402,000","5,883,000","3,202,000","13,729,000"
			CurrentAccruedExpenses,"24,484,000","28,527,000","21,718,000","17,855,000","16,870,000","16,368,000","15,888,000","16,621,000"
		CurrentDebtAndCapitalLeaseObligation,"76,023,000","58,348,000","46,928,000","47,635,000","59,899,000","72,070,000","80,264,000","136,126,000"
			CurrentDebt,"34,741,000","29,412,000","19,835,000","19,795,000","29,232,000","26,118,000","31,332,000","13,197,000"
				OtherCurrentBorrowings,"34,741,000","29,412,000","19,835,000","19,795,000","29,232,000","26,118,000","31,332,000","13,197,000"
			CurrentCapitalLeaseObligation,"41,282,000","28,936,000","27,093,000","27,840,000","30,667,000","45,952,000","48,932,000","122,929,000"
		OtherCurrentLiabilities,"136,981,000","142,235,000","128,416,000","135,562,000","116,298,000","125,387,000","127,640,000","143,175,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"624,825,000","608,182,000","617,813,000","594,925,000","596,602,000","515,707,000","494,505,000","370,601,000"
		LongTermDebtAndCapitalLeaseObligation,"505,443,000","487,274,000","495,026,000","471,183,000","445,242,000","464,762,000","439,055,000","320,636,000"
			LongTermDebt,"242,544,000","248,014,000","266,985,000","267,684,000","274,109,000","256,345,000","220,654,000","73,720,000"
			LongTermCapitalLeaseObligation,"262,899,000","239,260,000","228,041,000","203,499,000","171,133,000","208,417,000","218,401,000","246,916,000"
		TradeandOtherPayablesNonCurrent,,,"95,400,000","96,500,000","115,200,000",,,
		DerivativeProductLiabilities,,,,,,,"128,000",
		OtherNonCurrentLiabilities,"119,382,000","120,908,000","122,787,000","123,742,000","151,360,000","50,945,000","55,322,000","49,965,000"
TotalEquityGrossMinorityInterest,"493,291,000","486,811,000","482,880,000","464,233,000","409,960,000","283,817,000","290,069,000","283,724,000"
	StockholdersEquity,"493,291,000","486,811,000","482,880,000","464,233,000","409,960,000","283,817,000","290,069,000","283,724,000"
		CapitalStock,"580,000","579,000","576,000","572,000","572,000","239,162,000","239,162,000","239,141,000"
			PreferredStock,"0","0",,,,,,
			CommonStock,"580,000","579,000","576,000","572,000","572,000","239,162,000","239,162,000","239,141,000"
		AdditionalPaidInCapital,"488,480,000","485,638,000","481,108,000","476,368,000","473,848,000","9,831,000","8,041,000","5,855,000"
		RetainedEarnings,"4,231,000","594,000","1,196,000","-12,707,000","-64,460,000","38,324,000","46,366,000","42,228,000"
		OtherEquityInterest,,,,,,"-3,500,000","-3,500,000","-3,500,000"
TotalCapitalization,"735,835,000","734,825,000","749,865,000","731,917,000","684,069,000","540,162,000","510,723,000","357,444,000"
CommonStockEquity,"493,291,000","486,811,000","482,880,000","464,233,000","409,960,000","283,817,000","290,069,000","283,724,000"
CapitalLeaseObligations,"304,181,000","268,196,000","255,134,000","231,339,000","201,800,000","254,369,000","267,333,000","369,845,000"
NetTangibleAssets,"182,958,000","175,478,000","170,547,000","150,900,000","95,627,000","-31,516,000","-26,264,000","-35,609,000"
WorkingCapital,"47,767,000","93,792,000","104,821,000","120,440,000","90,519,000","-127,003,000","-157,247,000","-241,026,000"
InvestedCapital,"770,576,000","764,237,000","769,700,000","751,712,000","713,301,000","566,280,000","542,055,000","370,641,000"
TangibleBookValue,"182,958,000","175,478,000","170,547,000","150,900,000","95,627,000","-31,516,000","-26,264,000","-35,609,000"
TotalDebt,"581,466,000","545,622,000","541,954,000","518,818,000","505,141,000","536,832,000","519,319,000","456,762,000"
NetDebt,"4,883,000",,"11,488,000",,"33,742,000","220,435,000","207,698,000","35,911,000"
ShareIssued,"57,964,320","57,872,452","57,551,741","57,158,467","57,153,467","55,789,831","55,789,831","55,789,831"
OrdinarySharesNumber,"57,964,320","57,872,452","57,551,741","57,158,467","57,153,467","55,789,831","55,789,831","55,789,831"
