name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
OperatingIncome,"-45,273,000","-25,364,000","-16,188,000","5,951,000","-9,672,000","-18,705,000","-7,192,000","-2,036,000","-3,326,000","-7,337,000","-4,737,000","-7,861,000","-5,978,000","-9,323,000","-8,424,000","-5,021,000","-8,831,000","-7,560,000","-5,708,000","-13,205,000","-7,852,000","-8,295,000","-8,709,000","-7,167,000","-8,259,000","-9,799,000","-9,963,000","-9,842,000"
NetNonOperatingInterestIncomeExpense,"-48,464,000","-929,000","-16,075,000","-15,879,000","-15,581,000","-14,710,000","-5,611,000","-5,266,000","-4,656,000","-3,276,000","-3,106,000","-845,000","734,000","695,000","662,000","578,000","507,000","385,000","320,000","275,000","241,000","220,000","-2,798,000","-1,294,000","-979,000","-861,000","-749,000","-822,000"
	InterestIncomeNonOperating,"1,124,000","518,000","288,000","231,000","87,000","94,000","360,000","648,000","1,085,000","2,409,000","2,538,000","2,161,000","734,000","695,000","662,000","578,000","507,000","389,000","320,000","281,000","244,000","224,000",,,"0","4,000",,
	InterestExpenseNonOperating,"49,588,000","1,447,000","16,363,000","16,110,000","15,668,000","14,804,000","5,971,000","5,914,000","5,741,000","5,685,000","5,644,000","3,006,000","0","0","0","0",,"4,000","0","6,000","3,000","4,000",,,"979,000","865,000",,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,"2,798,000","1,294,000",,,"749,000","822,000"
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,"0",,"-2,490,000","-1,000,000","-6,180,000",,"300,000",,"-250,000","80,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,"0",,"-2,490,000","-1,000,000","-6,180,000",,"300,000",,"-250,000","80,000"
PretaxIncome,"-93,737,000","-26,293,000","-32,263,000","-9,928,000","-25,253,000","-33,415,000","-12,803,000","-7,302,000","-7,982,000","-10,613,000","-7,843,000","-8,706,000","-5,244,000","-8,628,000","-7,762,000","-4,443,000","-8,324,000","-7,175,000","-5,388,000","-12,930,000","-10,101,000","-9,075,000","-17,687,000","-8,461,000","-8,938,000","-10,660,000","-10,962,000","-10,584,000"
TaxProvision,"-12,536,000","-12,862,000","213,000","-210,000","323,000","-191,000","-169,000","555,000","-41,000","357,000","1,168,000","206,000","146,000","205,000","32,000","17,000","133,000","-20,000","457,000","162,000","13,000","-65,000","-2,023,000","-1,842,000","-1,397,000","-1,325,000","-3,755,000","-3,849,000"
NetIncomeCommonStockholders,"-86,208,000","-10,011,000","-37,010,000","-13,741,000","-25,446,000","-38,964,000","-16,985,000","-8,751,000","-8,332,000","-12,843,000","-9,485,000","-9,242,000","-5,225,000","-8,583,000","-7,732,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-10,114,000","-9,010,000","-15,664,000","-6,619,000","-7,541,000","-9,335,000","-7,207,000","-6,735,000"
	NetIncome,"-86,208,000","-10,011,000","-37,010,000","-13,741,000","-25,446,000","-38,964,000","-16,985,000","-8,751,000","-8,332,000","-12,843,000","-9,485,000","-9,242,000","-5,225,000","-8,583,000","-7,732,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-10,114,000","-9,010,000","-15,664,000","-6,619,000","-7,541,000","-9,335,000","-7,207,000","-6,735,000"
		NetIncomeIncludingNoncontrollingInterests,"-81,201,000","-13,431,000","-32,476,000","-9,718,000","-25,576,000","-33,224,000","-12,634,000","-7,857,000","-7,941,000","-10,970,000","-9,011,000","-8,912,000","-5,390,000","-8,833,000","-7,794,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-10,114,000","-9,010,000","-15,664,000","-6,619,000","-7,541,000","-9,335,000","-7,207,000","-6,735,000"
			NetIncomeContinuousOperations,"-81,201,000","-13,431,000","-32,476,000","-9,718,000","-25,576,000","-33,224,000","-12,634,000","-7,857,000","-7,941,000","-10,970,000","-9,011,000","-8,912,000","-5,390,000","-8,833,000","-7,794,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-10,114,000","-9,010,000","-15,664,000","-6,619,000","-7,541,000","-9,335,000","-7,207,000","-6,735,000"
		MinorityInterests,"-5,007,000","3,420,000","-4,534,000","-4,023,000","130,000","-5,740,000","-4,351,000","-894,000","-391,000","-1,873,000","-474,000","-330,000","165,000","250,000","62,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-86,208,000","-10,011,000","-37,010,000","-13,741,000","-25,446,000","-38,964,000","-16,985,000","-8,751,000","-8,332,000","-12,843,000","-9,485,000","-9,242,000","-5,225,000","-8,583,000","-7,732,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-10,114,000","-9,010,000","-15,664,000","-6,619,000","-7,541,000","-9,335,000","-7,207,000","-6,735,000"
BasicEPS,,"-0.17","-0.63","-0.23","-0.44","-0.67","-0.3","-0.15","-0.15","-0.23","-0.16","-0.17","-0.09","-0.16","-0.14","-0.08","-0.16","-0.13","-0.11","-0.25","-0.2","-0.18","-0.33","-0.134","-0.153","-0.189",,"-0.137"
DilutedEPS,,"-0.17","-0.63","-0.23","-0.44","-0.67","-0.3","-0.15","-0.15","-0.23","-0.16","-0.17","-0.09","-0.16","-0.14","-0.08","-0.16","-0.13","-0.11","-0.25","-0.2","-0.18","-0.33","-0.134","-0.153","-0.189",,"-0.137"
BasicAverageShares,,"59,123,000","58,810,000","58,508,000","58,214,000","57,860,000","57,468,000","57,063,000","56,614,000","56,174,000","55,781,000","55,480,000","55,171,000","54,835,000","54,659,000","54,263,000","53,555,000","53,151,000","52,906,000","52,592,000","51,842,000","51,282,000","47,716,366","49,331,079","49,331,079","49,331,079",,"49,331,079"
DilutedAverageShares,,"59,123,000","58,810,000","58,508,000","58,214,000","57,860,000","57,468,000","57,063,000","56,614,000","56,174,000","55,781,000","55,480,000","55,171,000","54,835,000","54,659,000","54,263,000","53,555,000","53,151,000","52,906,000","52,592,000","51,842,000","51,282,000","47,716,366","49,331,079","49,331,079","49,331,079",,"49,331,079"
TotalOperatingIncomeAsReported,"-45,273,000","-25,364,000","-16,188,000","5,951,000","-9,672,000","-18,705,000","-7,192,000","-2,036,000","-3,326,000","-7,337,000","-4,737,000","-7,861,000","-5,978,000","-9,323,000","-8,424,000","-5,021,000","-8,831,000","-7,560,000","-5,708,000","-13,205,000","-7,852,000","-8,295,000","-8,709,000","-7,167,000","-8,259,000","-9,799,000","-9,963,000","-9,842,000"
TotalExpenses,"492,359,000","145,600,000","131,514,000","103,451,000","111,794,000","117,561,000","102,902,000","92,193,000","86,598,000","89,935,000","84,995,000","82,786,000","75,642,000","73,452,000","70,740,000","63,755,000","64,285,000","58,844,000","55,941,000","59,076,000","50,145,000","46,929,000","44,049,000","39,363,000","37,285,000","36,360,000","34,437,000","31,503,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-86,208,000","-10,011,000","-37,010,000","-13,741,000","-25,446,000","-38,964,000","-16,985,000","-8,751,000","-8,332,000","-12,843,000","-9,485,000","-9,242,000","-5,225,000","-8,583,000","-7,732,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-10,114,000","-9,010,000","-15,664,000","-6,619,000","-7,541,000","-9,335,000","-7,207,000","-6,735,000"
NormalizedIncome,"-86,208,000","-10,011,000","-37,010,000","-13,741,000","-25,446,000","-38,964,000","-16,985,000","-8,751,000","-8,332,000","-12,843,000","-9,485,000","-9,242,000","-5,225,000","-8,583,000","-7,732,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-8,620,000","-8,017,000","-10,190,854.752","-6,619,000","-7,794,110.316","-9,335,000","-7,042,636.745","-6,785,880"
InterestIncome,"1,124,000","518,000","288,000","231,000","87,000","94,000","360,000","648,000","1,085,000","2,409,000","2,538,000","2,161,000","734,000","695,000","662,000","578,000","507,000","389,000","320,000","281,000","244,000","224,000",,,"0","4,000",,
InterestExpense,"49,588,000","1,447,000","16,363,000","16,110,000","15,668,000","14,804,000","5,971,000","5,914,000","5,741,000","5,685,000","5,644,000","3,006,000","0","0","0","0",,"4,000","0","6,000","3,000","4,000",,,"979,000","865,000",,
NetInterestIncome,"-48,464,000","-929,000","-16,075,000","-15,879,000","-15,581,000","-14,710,000","-5,611,000","-5,266,000","-4,656,000","-3,276,000","-3,106,000","-845,000","734,000","695,000","662,000","578,000","507,000","385,000","320,000","275,000","241,000","220,000","-2,798,000","-1,294,000","-979,000","-861,000","-749,000","-822,000"
EBIT,"-44,149,000","-24,846,000","-15,900,000","6,182,000","-9,585,000","-18,611,000","-6,832,000","-1,388,000","-2,241,000","-4,928,000","-2,199,000","-5,700,000","-5,244,000","-8,628,000","-7,762,000","-4,443,000","-8,831,000","-7,171,000","-5,388,000","-12,924,000","-10,098,000","-9,071,000","-8,709,000","-7,167,000","-7,959,000","-9,795,000","-9,963,000","-9,842,000"
EBITDA,"-14,416,000"
ReconciledCostOfRevenue,"106,654,000","30,673,000","27,972,000","24,437,000","23,572,000","21,890,000","19,182,000","16,982,000","16,743,000","16,065,000","15,121,000","15,292,000","14,944,000","13,618,000","13,885,000","13,517,000","11,866,000","11,606,000","10,981,000","10,898,000","10,375,000","9,232,000","8,667,000","7,541,000","7,063,000","6,940,000","6,347,000","5,943,000"
ReconciledDepreciation,"29,733,000","9,147,000","6,953,000","6,743,000","6,890,000","6,542,000","6,277,000","5,178,000","4,867,000","4,570,000","4,471,000","5,327,000","5,787,000","5,689,000","5,569,000","5,836,000","5,537,000","5,394,000","5,185,000","5,087,000","4,908,000","4,791,000","4,734,000","4,356,000","4,223,000","4,111,000","4,109,000","3,701,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-86,208,000","-10,011,000","-37,010,000","-13,741,000","-25,446,000","-38,964,000","-16,985,000","-8,751,000","-8,332,000","-12,843,000","-9,485,000","-9,242,000","-5,225,000","-8,583,000","-7,732,000","-4,460,000","-8,457,000","-7,155,000","-5,845,000","-13,092,000","-10,114,000","-9,010,000","-15,664,000","-6,619,000","-7,541,000","-9,335,000","-7,207,000","-6,735,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,"0",,"-2,490,000","-1,000,000","-6,180,000",,"300,000",,"-250,000","80,000"
TotalUnusualItems,,,,,,,,,,,,,,,,,,,"0",,"-2,490,000","-1,000,000","-6,180,000",,"300,000",,"-250,000","80,000"
NormalizedEBITDA,"-14,416,000","-15,699,000","-8,947,000","12,925,000","-2,695,000","-12,069,000","-555,000","3,790,000","2,626,000","-358,000","2,272,000","-373,000","543,000","-2,939,000","-2,193,000","1,393,000","-3,294,000","-1,777,000","-203,000","-7,837,000","-2,700,000","-3,280,000","2,205,000","-2,811,000","-4,036,000","-5,684,000","-5,604,000","-6,221,000"
TaxRateForCalcs,"0.134","0.4","0.27","0.021","0.27","0.006","0.013","0.27","0.005","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.003","0.4","0.4","0.4","0.007","0.114","0.218","0.156","0.124","0.343","0.364"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-996,000","-7,000","-706,854.752","0","46,889.684","0","-85,636.745","29,120"
