name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
NormalizedIncome,"79,180,000","25,514,000","19,328,000","18,141,000","16,197,000","11,601,000","17,695,000","3,773,000","2,030,000","26,923,000","278,558,000","22,488,000","33,966,000","28,701,000","25,635,000","30,561,000","31,684,000","28,206,000","29,536,000","25,614,000","20,244,000","19,049,000","19,702,800","24,613,800","17,967,200","16,237,800","14,845,000","12,161,800","13,566,800","18,873,000","11,286,900","7,487,800","13,363,000","12,994,200","8,891,100","10,939,500","13,679,200","12,195,750","4,555,700","5,362,450","7,149,700","5,874,150","3,805,750","3,387,900","-5,104,000","475,200","-4,650,350","-2,884,600","-7,469,350","-7,469,300","-9,831,350","-7,568,400","-6,098,800","-5,048,750","-6,369,000","-9,668,050","-9,428,000","-2,500,000","-5,690,000","-2,785,000","-1,260,000","-3,273,000","-29,068,000","-25,706,000","-4,747,800","-8,473,800","12,557,000","16,317,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,000","60,000","2,914,000",,,"123,000",,,,"372,000",,,,"1,327,000",,,
InterestExpense,"147,193,000","34,902,000","37,478,000","38,878,000","35,935,000","35,205,000","36,095,000","36,167,000","35,190,000","35,420,000","35,555,000","40,397,000","34,063,000","33,293,000","33,513,000","33,721,000","33,268,000","32,900,000","34,768,000","35,454,000","38,000,000","36,954,000","36,306,000","36,479,000","37,703,000","35,660,000","33,932,000","32,705,000","35,177,000","33,639,000","32,619,000","32,098,000","31,952,000","31,838,000","32,716,000","32,601,000","32,399,000","32,832,000","35,697,000","36,844,000","36,591,000","37,561,000","38,210,000","37,717,000","40,852,000","31,676,000","37,599,000","38,498,000","45,676,000","45,134,000","45,643,000","45,326,000","44,606,000","49,222,000","48,147,000","52,586,000","51,791,000",,,,"38,313,000",,,,"30,001,000",,,
NetInterestIncome,"-147,193,000","-34,902,000","-37,478,000","-38,878,000","-35,935,000","-35,205,000","-36,095,000","-36,167,000","-35,190,000","-35,420,000","-35,555,000","-40,397,000","-34,063,000","-33,293,000","-33,513,000","-33,721,000","-33,268,000","-32,900,000","-34,768,000","-35,454,000","-38,000,000","-36,954,000","-36,306,000","-36,479,000","-37,703,000","-35,660,000","-33,932,000","-32,705,000","-35,177,000","-33,639,000","-32,619,000","-32,098,000","-31,952,000","-31,838,000","-32,716,000","-32,601,000","-32,399,000","-32,832,000","-35,697,000","-36,844,000","-36,591,000","-37,561,000","-38,210,000","-37,717,000","-40,852,000","-31,676,000","-37,599,000","-38,498,000","-45,676,000","-45,134,000","-48,673,000","-45,270,000","-44,546,000","-46,308,000","-44,567,000","-52,586,000","-51,668,000",,,,"-37,941,000",,,,"-28,674,000",,,
EBIT,"221,995,000","61,161,000","56,293,000","54,624,000","49,917,000","42,793,000","52,265,000","34,308,000","29,718,000","65,134,000","358,184,000","63,818,000","73,923,000","66,081,000","57,045,000","69,137,000","70,301,000","65,531,000","66,754,000","63,962,000","60,153,000","58,734,000","58,772,000","72,277,000","59,483,000","51,706,000","50,538,000","46,864,000","51,071,000","55,735,000","45,417,000","40,779,000","47,869,000","47,296,000","43,220,000","45,344,000","47,377,000","47,444,000","40,855,000","43,545,000","44,666,000","45,014,000","41,452,000","42,107,000","34,643,000","32,599,000","32,081,000","35,311,000","36,712,000","35,923,000","35,977,000","36,062,000","37,156,000","39,163,000","36,997,000","40,229,000","39,455,000","37,553,000","34,278,000","37,292,000","36,511,000","33,523,000","7,178,000","23,592,000","62,968,000","41,459,000","42,528,000","32,241,000"
EBITDA,"589,852,000"
ReconciledCostOfRevenue,"317,683,000","79,344,000","81,301,000","81,855,000","75,183,000","74,603,000","82,309,000","82,234,000","73,472,000","83,276,000","81,003,000","81,884,000","76,416,000","75,124,000","76,467,000","78,350,000","74,869,000","73,206,000","69,644,000","73,323,000","68,049,000","65,024,000","67,134,000","67,977,000","63,732,000","57,218,000","55,835,000","58,252,000","55,612,000","59,819,000","56,272,000","56,309,000","53,304,000","52,040,000","52,970,000","55,588,000","51,632,000","50,372,000","51,984,000","53,919,000","56,711,000","45,877,000","51,212,000","54,182,000","57,600,000","45,353,000","47,131,000","48,037,000","41,632,000","40,682,000","43,164,000","43,251,000","40,951,000","44,829,000",,"44,153,000","40,695,000",,,,"54,933,000",,,,"37,097,000",,,
ReconciledDepreciation,"359,633,000","87,568,000","89,615,000","90,941,000","91,509,000","89,683,000","90,412,000","90,987,000","94,450,000","93,521,000","105,122,000","86,276,000","74,328,000","75,753,000","85,138,000","69,119,000","67,236,000","66,346,000","65,904,000","65,160,000","64,509,000","63,182,000","62,184,000","58,726,000","57,558,000","52,248,000","48,730,000","49,363,000","48,106,000","40,034,000","45,685,000","46,699,000","47,396,000","46,648,000","46,100,000","43,465,000","44,123,000","41,970,000","41,647,000","41,919,000","37,392,000","45,797,000","40,828,000","40,816,000","46,433,000","57,153,000","57,156,000","57,621,000","54,921,000","55,332,000","54,288,000","55,529,000","55,729,000","61,074,000","65,534,000","63,611,000","63,496,000","57,111,000","55,406,000","71,348,000","30,557,000","51,121,000","42,757,000","32,536,000","26,901,000","25,783,000","29,461,000","26,037,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"79,180,000","25,514,000","19,328,000","18,141,000","16,197,000","11,601,000","17,695,000","3,773,000","2,030,000","26,923,000","278,558,000","22,488,000","33,966,000","28,701,000","25,635,000","30,561,000","31,684,000","28,206,000","29,536,000","25,614,000","20,244,000","19,049,000","19,701,000","31,848,000","18,482,000","15,366,000","14,167,000","12,070,000","13,448,000","18,699,000","10,893,000","7,389,000","13,363,000","12,976,000","8,843,000","10,751,000","13,635,000","12,082,000","5,974,000","5,055,000","6,527,000","5,386,000","3,419,000","3,397,000","-5,016,000","-349,000","-5,249,000","-3,896,000","-8,991,000","-8,287,000","-8,909,000","-8,806,000","-7,482,000","-1,867,000","-6,369,000","-9,696,000","-9,428,000","-2,500,000","-5,690,000","-2,785,000","-1,260,000","-3,273,000","-29,068,000","-25,706,000","9,354,000","12,492,000","12,557,000","16,317,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,"6,393,000",,,,,,,,"-272,000",,,,,,,,"-3,000","12,057,000","858,000","-1,453,000","-1,130,000","-153,000","-198,000","-290,000","-606,000","-152,000","0","-28,000","-74,000","-290,000","-68,000","-175,000","2,182,000","-473,000","-958,000","-751,000","-595,000","14,000","88,000","-1,268,000","-921,000","-1,556,000","-2,341,000","-1,258,000","1,419,000","-1,904,000","-2,128,000","4,895,000",,"-43,000",,,,,"0","0",,,"23,503,000","34,943,000",,
TotalUnusualItems,,,,,,,"6,393,000",,,,,,,,"-272,000",,,,,,,,"-3,000","12,057,000","858,000","-1,453,000","-1,130,000","-153,000","-198,000","-290,000","-606,000","-152,000","0","-28,000","-74,000","-290,000","-68,000","-175,000","2,182,000","-473,000","-958,000","-751,000","-595,000","14,000","88,000","-1,268,000","-921,000","-1,556,000","-2,341,000","-1,258,000","1,419,000","-1,904,000","-2,128,000","4,895,000",,"-43,000",,,,,"0","0",,,"23,503,000","34,943,000",,
NormalizedEBITDA,"589,852,000","150,526,000","147,781,000","147,728,000","143,817,000","135,590,000","146,019,000","129,260,000","128,483,000","162,911,000","467,051,000","154,097,000","152,647,000","145,954,000","146,965,000","143,204,000","143,680,000","138,029,000","137,374,000","133,936,000","128,946,000","126,108,000","125,742,000","124,047,000","121,193,000","108,711,000","103,692,000","99,246,000","102,515,000","105,859,000","97,286,000","91,042,000","98,808,000","97,523,000","93,117,000","93,036,000","95,536,000","93,643,000","84,451,000","90,564,000","92,352,000","91,562,000","87,604,000","87,965,000","91,669,000","91,020,000","90,158,000","94,488,000","93,974,000","92,513,000","88,846,000","93,495,000","95,013,000","95,342,000","102,531,000","103,883,000","103,313,000","94,664,000","91,627,000","108,640,000","87,005,000","84,644,000","49,935,000","56,128,000","67,298,000","32,299,000","71,989,000","58,278,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0","0","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0","0.35","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1,200","4,822,800","343,200","-581,200","-452,000","-61,200","-79,200","-116,000","-212,100","-53,200","0","-9,800","-25,900","-101,500","-23,800","-61,250","763,700","-165,550","-335,300","-262,850","-208,250","4,900","0","-443,800","-322,350","-544,600","-819,350","-440,300","496,650","-666,400","-744,800","1,713,250","0","-15,050","0","0","0","0","0","0","0","0","9,401,200","13,977,200","0","0"
