name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
			CurrentCapitalLeaseObligation,"2,756,000","2,736,000","2,716,000","2,608,000","2,341,000","2,079,000","1,822,000","1,088,000","1,080,000","1,072,000","1,064,000","1,046,000","1,038,000",,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,"689,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"205,720,000","138,808,000","136,953,000","135,151,000","133,402,000","208,556,000","192,318,000","191,439,000","69,621,000","68,180,000","47,418,000","38,873,000","38,609,000","38,520,000","24,154,000","171,328,000","575,000","217,000"
		LongTermDebtAndCapitalLeaseObligation,"205,720,000","138,808,000","136,953,000","135,151,000","133,402,000","208,354,000","192,040,000","191,112,000","67,775,000","67,157,000","46,930,000","38,457,000","38,163,000","38,071,000","23,714,000","23,317,000",,
			LongTermDebt,"194,894,000","127,512,000","125,194,000","122,951,000","120,775,000","195,308,000","178,582,000","182,597,000","59,125,000","58,374,000","38,016,000","37,463,000","36,940,000","38,071,000","23,714,000","23,317,000",,
			LongTermCapitalLeaseObligation,"10,826,000","11,296,000","11,759,000","12,200,000","12,627,000","13,046,000","13,458,000","8,515,000","8,650,000","8,783,000","8,914,000","994,000","1,223,000",,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","147,528,000","0","0"
		OtherNonCurrentLiabilities,,,,,,"202,000","278,000","327,000","1,846,000","1,023,000","488,000","416,000","446,000","449,000","440,000","483,000","575,000","217,000"
TotalEquityGrossMinorityInterest,"-90,300,000","218,000","1,902,000","34,929,000","61,561,000","108,871,000","160,773,000","230,980,000","198,461,000","263,883,000","311,623,000","346,844,000","160,609,000","194,525,000","219,071,000","-132,271,000","39,101,000","59,219,000"
	StockholdersEquity,"-90,300,000","218,000","1,902,000","34,929,000","61,561,000","108,871,000","160,773,000","230,980,000","198,461,000","263,883,000","311,623,000","346,844,000","160,609,000","194,525,000","219,071,000","-132,271,000","39,101,000","59,219,000"
		CapitalStock,"55,000","55,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","49,000","43,000","42,000","42,000","2,000","28,000","28,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147,528,000","0",
			CommonStock,"55,000","55,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","49,000","43,000","42,000","42,000","2,000","28,000","28,000"
		AdditionalPaidInCapital,"737,685,000","810,618,000","762,317,000","755,654,000","748,712,000","742,555,000","739,247,000","731,358,000","641,571,000","632,647,000","621,923,000","612,883,000","390,508,000","386,830,000","383,419,000","3,005,000","149,030,000","148,590,000"
		RetainedEarnings,"-827,663,000","-810,364,000","-760,388,000","-720,713,000","-687,160,000","-633,798,000","-578,956,000","-501,291,000","-443,121,000","-369,007,000","-310,836,000","-266,717,000","-230,091,000","-192,194,000","-164,350,000","-135,252,000","-109,890,000","-89,386,000"
		GainsLossesNotAffectingRetainedEarnings,"-377,000","-91,000","-77,000","-62,000","-41,000","64,000","432,000","863,000","-39,000","193,000","486,000","629,000","149,000","-153,000","-40,000","-26,000","-67,000","-13,000"
TotalCapitalization,"104,594,000","127,730,000","127,096,000","157,880,000","182,336,000","304,179,000","339,355,000","413,577,000","257,586,000","322,257,000","349,639,000","384,307,000","197,549,000","232,596,000","242,785,000","-108,954,000","39,101,000","59,219,000"
PreferredStockEquity,,,,,,,,,,,,,,,,"147,528,000",,
CommonStockEquity,"-90,300,000","218,000","1,902,000","34,929,000","61,561,000","108,871,000","160,773,000","230,980,000","198,461,000","263,883,000","311,623,000","346,844,000","160,609,000","194,525,000","219,071,000","-132,271,000","39,101,000","59,219,000"
CapitalLeaseObligations,"13,582,000","14,032,000","14,475,000","14,808,000","14,968,000","15,125,000","15,280,000","9,603,000","9,730,000","9,855,000","9,978,000","2,040,000","2,261,000",,,,,
NetTangibleAssets,"-90,300,000","218,000","1,902,000","34,929,000","61,561,000","108,871,000","160,773,000","230,980,000","198,461,000","263,883,000","311,623,000","346,844,000","160,609,000","194,525,000","219,071,000","-132,271,000","39,101,000","59,219,000"
WorkingCapital,"103,001,000","116,056,000","125,443,000","156,159,000","180,515,000","279,757,000","279,476,000","362,882,000","237,652,000","272,979,000","305,952,000","370,485,000","195,240,000","229,543,000","241,901,000","31,286,000","36,009,000","58,286,000"
InvestedCapital,"104,594,000","127,730,000","127,096,000","157,880,000","182,336,000","304,179,000","353,069,000","420,361,000","257,586,000","322,257,000","349,639,000","384,307,000","197,549,000","232,596,000","242,785,000","-108,954,000","62,042,000","59,219,000"
TangibleBookValue,"-90,300,000","218,000","1,902,000","34,929,000","61,561,000","108,871,000","160,773,000","230,980,000","198,461,000","263,883,000","311,623,000","346,844,000","160,609,000","194,525,000","219,071,000","-132,271,000","39,101,000","59,219,000"
TotalDebt,"208,476,000","141,544,000","139,669,000","137,759,000","135,743,000","210,433,000","207,576,000","198,984,000","68,855,000","68,229,000","47,994,000","39,503,000","39,201,000","38,071,000","23,714,000","23,317,000","22,941,000",
NetDebt,"177,182,000","106,399,000","108,206,000","100,086,000","80,265,000","57,451,000","162,584,000","147,481,000","48,570,000","39,800,000","7,648,000","12,666,000","15,012,000","899,000",,"17,529,000","10,375,000",
ShareIssued,"55,397,158","55,363,461","50,447,578","50,428,734","50,272,725","50,210,779","50,184,240","50,039,587","49,913,232","49,763,176","49,531,916","49,276,445","42,676,106","42,148,247","42,100,323","40,189,449","38,789,449","38,789,449"
OrdinarySharesNumber,"55,397,158","55,363,461","50,447,578","50,428,734","50,272,725","50,210,779","50,184,240","50,039,587","49,913,232","49,763,176","49,531,916","49,276,445","42,676,106","42,148,247","42,100,323","40,189,449","38,789,449","38,789,449"
