name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
		NetOtherInvestingChanges,"-46,751,000","-29,381,000","-5,760,000","-11,237,000","-373,000","-3,473,000","1,117,000","-4,741,000","1,396,000","-866,000","5,686,000","-3,444,000","3,579,000","-1,382,000","3,954,000","-1,078,000","11,776,000","-10,817,000","42,563,000","-17,214,000","2,929,000","83,620,000","54,768,000","-35,901,000","-646,000","-9,493,000","26,015,000"
FinancingCashFlow,"696,450,000","-81,517,000","303,610,000","586,228,000","-111,871,000","-118,979,000","-237,399,000","-111,571,000","70,366,000","132,571,000","-240,247,000","-142,786,000","-198,286,000","-256,783,000","-275,836,000","-277,368,000","-73,705,000","-53,896,000","-11,796,000","-38,606,000","-92,846,000","-188,064,000","-122,186,000","-24,662,000","77,579,000","-2,519,000","161,172,000"
	CashFlowFromContinuingFinancingActivities,"696,450,000","-81,517,000","303,610,000","586,228,000","-111,871,000","-118,979,000","-237,399,000","-111,571,000","70,366,000","132,571,000","-240,247,000","-142,786,000","-198,286,000","-256,783,000","-275,836,000","-277,368,000","-73,705,000","-53,896,000","-11,796,000","-38,606,000","-92,846,000","-188,064,000","-122,186,000","-24,662,000","77,579,000","-2,519,000","161,172,000"
		NetIssuancePaymentsOfDebt,"179,358,000","-4,835,000","195,915,000","-1,389,000","-10,333,000","-13,022,000","-276,835,000","-26,114,000","-294,391,000","162,613,000","-199,006,000","-89,032,000","-125,107,000","-180,812,000","-202,994,000","-217,708,000","17,289,000","23,302,000","35,641,000","-3,610,000","-56,121,000","-1,852,056,000","-117,611,000","-24,557,000","76,084,000","-130,357,000","18,103,000"
			NetLongTermDebtIssuance,"179,358,000","-4,835,000","195,915,000","-1,389,000","-10,333,000","-13,022,000","-276,835,000","-26,114,000","-24,391,000","-107,387,000","-199,006,000","-89,032,000","-125,107,000","-180,812,000","-202,994,000","-217,708,000","32,289,000","43,302,000","641,000","-3,610,000","-56,121,000","-1,852,056,000","-117,611,000","-24,557,000","76,084,000","-130,357,000","18,103,000"
				LongTermDebtIssuance,,,"998,462,000","639,574,000",,,"2,500,000,000","0","0","320,000,000","0","0","403,464,000","0","960,304,000","0","2,357,608,000","916,571,000","865,027,000","0","996,420,000","1,500,000,000","0","661,000","172,745,000","11,276,000","4,202,000"
				LongTermDebtPayments,"-1,758,678,000","-4,835,000","-802,547,000","-640,963,000","-310,333,000","-13,022,000","-2,776,835,000","-26,114,000","-24,391,000","-107,387,000","-199,006,000","-89,032,000","-528,571,000","-180,812,000","-1,163,298,000","-217,708,000","-2,325,319,000","-873,269,000","-864,386,000","-3,610,000","-1,052,541,000","-3,352,056,000","-117,611,000","-25,218,000","-96,661,000","-141,633,000","13,901,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","0","-270,000,000","270,000,000","0","0","0","0","0","0","-15,000,000","-20,000,000",,,,,,,,,
				ShortTermDebtIssuance,,,"0","100,000,000","300,000,000","0","0","0","0","320,000,000","270,000,000","80,000,000","115,000,000","20,000,000","75,000,000","110,000,000",,,,,,,,,,,
				ShortTermDebtPayments,,,"0","-100,000,000","-300,000,000","0","0","0","-270,000,000","-50,000,000","-270,000,000","-80,000,000","-115,000,000","-20,000,000","-75,000,000","-110,000,000","-115,000,000","-20,000,000",,,,,,,,,
		NetCommonStockIssuance,"1,017,749,000","83,959,000","240,345,000","693,445,000","0","0","182,925,000","0","447,877,000","55,921,000","37,526,000",,,,"0",,,"0","0","0","0","1,692,058,000","0","0","10,000,000","128,002,000","201,765,000"
			CommonStockIssuance,"1,017,749,000","83,959,000","240,345,000","693,445,000","0","0","182,925,000","0","447,877,000","55,921,000","37,526,000",,,,"0",,,"0","0","0","0","1,692,058,000","0","0","10,000,000","128,002,000","201,765,000"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,153,000",,,"0","0",
			PreferredStockPayments,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,153,000",,,"0","0",
		CashDividendsPaid,"-431,407,000","-134,825,000","-101,702,000","-98,283,000","-96,597,000","-97,230,000","-84,500,000","-84,195,000","-81,682,000","-81,774,000","-69,917,000","-70,465,000","-68,334,000","-67,965,000","-57,518,000","-57,563,000","-57,559,000","-57,432,000","-25,091,000","-25,090,000",,,"-136,000","0",,,"-51,134,000"
			CommonStockDividendPaid,,,,,,,"-84,500,000","-84,195,000","-81,682,000","-81,774,000","-69,917,000","-70,465,000","-68,334,000","-67,965,000","-57,518,000","-57,563,000","-57,559,000","-57,432,000","-25,091,000","-25,090,000",,,"0","0",,,"-50,998,000"
		NetOtherFinancingCharges,"-69,250,000","-25,816,000","-30,948,000","-7,545,000","-4,941,000","-8,727,000","-58,989,000","-1,262,000","-1,438,000","-4,189,000","-8,850,000","-1,026,000","-4,845,000","-8,006,000","-15,324,000","-2,097,000","-33,435,000","-19,766,000","-22,346,000","-9,906,000","-17,909,000","-26,913,000","-4,439,000","-105,000","-8,505,000","-164,000","-7,562,000"
EndCashPosition,"683,149,000","683,149,000","818,858,000","821,150,000","368,144,000","410,821,000","411,768,000","808,908,000","795,613,000","515,795,000","286,245,000","326,413,000","319,455,000","351,418,000","359,991,000","383,640,000","409,922,000","390,748,000","179,878,000","134,441,000","158,934,000","192,450,000","198,119,000","274,140,000","299,554,000","269,480,000","274,818,000"
	ChangesInCash,"272,328,000","-135,709,000","-2,292,000","453,006,000","-42,677,000","-947,000","-397,140,000","13,295,000","279,818,000","229,550,000","-40,168,000","6,958,000","-31,963,000","-8,573,000","-23,649,000","-26,282,000","19,174,000","-25,814,000","45,437,000","-24,493,000","-33,516,000","-5,669,000","-76,021,000","-25,414,000","30,074,000","-5,338,000","-1,969,000"
	BeginningCashPosition,"410,821,000","818,858,000","821,150,000","368,144,000","410,821,000","411,768,000","808,908,000","795,613,000","515,795,000","286,245,000","326,413,000","319,455,000","351,418,000","359,991,000","383,640,000","409,922,000","390,748,000","416,562,000","134,441,000","158,934,000","192,450,000","198,119,000","274,140,000","299,554,000","269,480,000","274,818,000","276,787,000"
IncomeTaxPaidSupplementalData,"878,000","400,000","202,000","106,000","170,000","331,000","0","317,000","605,000","362,000","461,000","621,000","833,000","866,000","500,000","196,000","702,000","671,000","538,000","0",,,,,,,
InterestPaidSupplementalData,"273,559,000","66,229,000","64,217,000","72,198,000","70,915,000","78,171,000","76,362,000","83,563,000","75,825,000","77,326,000","73,000,000","84,319,000","81,450,000","83,316,000","76,966,000","84,092,000","87,118,000","87,797,000","62,252,000","53,493,000","56,916,000","53,645,000","388,724,000","-275,755,000","52,872,000","57,396,000","-49,987,000"
CapitalExpenditure,"-168,827,000","-40,850,000","-45,508,000","-45,264,000","-37,205,000","-34,855,000","-44,582,000","-43,677,000","-43,805,000","-40,220,000","-45,821,000","-48,262,000","-40,669,000","-29,492,000","-37,367,000","-45,600,000","-31,486,000","-31,262,000","-25,723,000","-14,192,000","-11,557,000","-11,070,000","-10,666,000","-15,309,000","-13,145,000","-10,673,000","-9,987,000"
IssuanceOfCapitalStock,"1,017,749,000","83,959,000","240,345,000","693,445,000","0","0","182,925,000","0","447,877,000","55,921,000","37,526,000",,,,"0",,,"0","0","0","0","1,692,058,000","0","0","10,000,000","128,002,000","201,765,000"
IssuanceOfDebt,,,"998,462,000","739,574,000","600,000,000","0","2,500,000,000","0","0","320,000,000","270,000,000","80,000,000","518,464,000","20,000,000","1,035,304,000","110,000,000","2,457,608,000","916,571,000","1,000,027,000","0","996,420,000","1,500,000,000","0","661,000","172,745,000","11,276,000","4,202,000"
RepaymentOfDebt,"-2,158,678,000","-4,835,000","-802,547,000","-740,963,000","-610,333,000","-13,022,000","-2,776,835,000","-26,114,000","-294,391,000","-157,387,000","-469,006,000","-169,032,000","-643,571,000","-200,812,000","-1,238,298,000","-327,708,000","-2,440,319,000","-893,269,000","-964,386,000","-3,610,000","-1,052,541,000","-3,352,056,000","-117,611,000","-25,218,000","-96,661,000","-141,633,000","13,901,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,153,000",,,"0","0",
FreeCashFlow,"733,279,000","194,184,000","79,838,000","266,949,000","192,308,000","205,733,000","26,458,000","186,060,000","174,409,000","137,501,000","25,461,000","167,244,000","141,490,000","163,691,000","10,793,000","157,146,000","148,769,000","98,818,000","-33,201,000","85,849,000","84,808,000","59,791,000","-8,249,000","76,275,000","65,649,000","66,658,000","-8,602,000"
