name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
		NetOtherInvestingChanges,"-45,500,000","-13,300,000","-4,000,000","8,200,000","-36,400,000","6,900,000","-9,200,000","-72,400,000","400,000","26,700,000","-900,000","-1,100,000","7,500,000","-5,000,000","30,200,000","-5,700,000","2,300,000","-10,400,000","-6,400,000","34,400,000","0","6,400,000","1,500,000","-4,200,000","9,800,000","-1,700,000","6,800,000","13,700,000","4,100,000","-7,500,000","-108,100,000",,"-196,200,000","-158,400,000","-32,401,000","-14,104,000","6,301,000","-14,396,000","-221,217,000","36,248,000","-55,196,000","-1,561,000","-89,125,000","-14,257,000","23,154,000","-16,831,000","-4,532,000","32,677,000","-43,524,000","-11,527,000","-16,295,000","0","0","0","417,499","591,193","1,284,039","680,226",,
FinancingCashFlow,"490,800,000","251,400,000","-12,800,000","603,000,000","-350,800,000","392,600,000","-236,600,000","-31,700,000","155,000,000","-93,300,000","93,400,000","1,800,000","-58,100,000","-122,900,000","-8,000,000","-137,000,000","-462,900,000","79,100,000","-873,900,000","28,300,000","368,500,000","-88,200,000","-116,100,000","262,900,000","247,000,000","26,000,000","339,700,000","-31,200,000","240,500,000","569,800,000","702,200,000","437,300,000","14,700,000","2,009,200,000","38,504,000","92,286,000","114,422,000","126,188,000","303,511,000","67,304,000","26,673,000","-9,070,000","53,745,000","-4,660,000","203,785,000","19,747,000","-3,576,000","-8,940,000","106,361,000","-2,685,000","-15,707,000","0","0","0","0","0","0","-38,216","246,965,801","-246,927,585"
	CashFlowFromContinuingFinancingActivities,"490,800,000","251,400,000","-12,800,000","603,000,000","-350,800,000","392,600,000","-236,600,000","-31,700,000","155,000,000","-93,300,000","93,400,000","1,800,000","-58,100,000","-122,900,000","-8,000,000","-137,000,000","-462,900,000","79,100,000","-873,900,000","28,300,000","368,500,000","-88,200,000","-116,100,000","262,900,000","247,000,000","26,000,000","339,700,000","-31,200,000","240,500,000","569,800,000","702,200,000","437,300,000","14,700,000","2,009,200,000","38,504,000","92,286,000","114,422,000","126,188,000","303,511,000","67,304,000","26,673,000","-9,070,000","53,745,000","-4,660,000","203,785,000","19,747,000","-3,576,000","-8,940,000","106,361,000","-2,685,000","-15,707,000","0","0","0","0","0","0","-38,216","246,965,801","-246,927,585"
		NetIssuancePaymentsOfDebt,"468,700,000","26,400,000","72,600,000","677,200,000","-307,500,000","460,100,000","-190,500,000","38,700,000","190,900,000","-28,600,000","-166,400,000","33,700,000","108,900,000","34,800,000","49,300,000","-111,700,000","-198,200,000","140,400,000","-57,100,000","49,500,000","448,700,000","-32,500,000","55,300,000","297,300,000","343,900,000","135,100,000","394,800,000","42,600,000","372,400,000","472,000,000","270,100,000","471,700,000","90,900,000","487,500,000","39,591,000","-26,529,000","97,859,000","-121,000","317,989,000","-34,189,000","34,189,000","0","-7,469,000","0","162,019,000","21,760,000","-372,000","-26,073,000","6,184,000","-608,000",,,,,,,,,,
			NetLongTermDebtIssuance,"517,900,000","101,400,000","-2,400,000","965,700,000","-546,800,000","610,100,000","-190,500,000","38,700,000","-9,100,000","-28,600,000","-16,400,000","8,700,000","58,900,000","34,800,000","174,300,000","-111,700,000","-198,200,000","240,400,000","-7,100,000","49,500,000","98,700,000","-32,500,000","55,300,000","397,300,000","293,900,000","85,100,000","394,800,000","42,600,000","372,400,000","597,000,000","145,100,000","471,700,000","90,900,000","487,500,000","39,591,000","3,471,000","67,859,000","-121,000","317,989,000","0","0","0","-7,469,000","-24,783,000","236,357,000","-45,000","-18,122,000","-20,449,000","-2,000","-46,000",,,,,,,,,,
				LongTermDebtIssuance,"1,797,200,000","102,700,000","306,200,000","1,062,300,000","326,000,000","1,254,700,000","153,100,000","57,200,000","64,600,000","22,700,000","43,900,000","77,100,000","70,700,000","296,900,000","246,300,000","31,500,000","349,200,000","344,600,000","590,000,000","91,500,000","142,800,000","24,000,000","256,300,000","706,900,000","350,300,000","126,200,000","455,700,000","57,800,000","730,800,000","843,600,000","808,700,000","529,900,000","99,400,000","493,000,000","40,215,000","3,955,000","118,330,000","35,000,000","317,989,000","0","0","0","-1,000","0",,,"-37,250,000",,,,,,,,,,,,,
				LongTermDebtPayments,"-1,279,300,000","-1,300,000","-308,600,000","-96,600,000","-872,800,000","-644,600,000","-343,600,000","-18,500,000","-73,700,000","-51,300,000","-60,300,000","-68,400,000","-11,800,000","-262,100,000","-72,000,000","-143,200,000","-547,400,000","-104,200,000","-597,100,000","-42,000,000","-44,100,000","-56,500,000","-201,000,000","-309,600,000","-56,400,000","-41,100,000","-60,900,000","-15,200,000","-358,400,000","-246,600,000","-663,600,000","-58,200,000","-8,500,000","-5,500,000","-624,000","-484,000","-471,000","-121,000","0","0","0","0","-7,468,000","-24,783,000","-30,064,000","-45,000","19,128,000","-81,965,000","-2,000","-46,000",,,,,,,,,,
			NetShortTermDebtIssuance,"-49,200,000","-75,000,000","75,000,000","-288,500,000","239,300,000","-150,000,000","0","0",,,"-150,000,000","25,000,000","50,000,000","0","-125,000,000","0","0","-100,000,000","-50,000,000","0","350,000,000","0","0","-100,000,000","50,000,000","50,000,000","0","0","0","-125,000,000","125,000,000","0","0","0","0","-30,000,000","30,000,000","0","0","-34,189,000","34,189,000","0","0","24,783,000","-74,338,000","21,805,000",,,"6,186,000","-562,000",,,,,,,,,,
				ShortTermDebtIssuance,"489,300,000","175,000,000","75,000,000","0",,,"0","0",,,"0","50,000,000","75,000,000","0","0","0","150,000,000","75,000,000","400,000,000","0","400,000,000","0","0","25,000,000","50,000,000","50,000,000","20,000,000","0","50,000,000","25,000,000","125,000,000","0","0","90,000,000","0","40,000,000","50,000,000","35,000,000","40,811,000","0","45,000,000","0","55,000,000","0","-5,076,000","24,076,000",,,"49,607,000","4,081,000",,,,,,,,,,
				ShortTermDebtPayments,"-538,500,000","-250,000,000","0","-288,500,000","0","-150,000,000","0","0",,,"-150,000,000","-25,000,000","-25,000,000","0","-125,000,000","0","-150,000,000","-175,000,000","-450,000,000","0",,,"0","-125,000,000","0","0","-20,000,000","0","-50,000,000","-150,000,000","0","0","0","-90,000,000","0","-70,000,000","-20,000,000","-35,000,000","-40,811,000","-34,189,000","-10,811,000","0","-55,000,000","24,783,000","-69,262,000","-2,271,000",,,"-43,421,000","-4,643,000",,,,,,,,,,
		NetCommonStockIssuance,"-100,200,000","-31,300,000","-37,500,000","-24,900,000","-6,500,000","-14,300,000","-11,100,000","-20,000,000","-700,000","-25,600,000","-3,900,000","-1,800,000","-7,100,000","-7,900,000","-17,800,000","-4,500,000","-133,600,000","-22,000,000","-32,100,000","0","-6,400,000","-29,200,000","-21,400,000","-600,000","-29,700,000","-13,100,000","0","-100,000","19,700,000","184,000,000","470,800,000","-400,000","200,000","1,539,000,000","-3,884,000","122,113,000","20,069,000","133,802,000","-28,000","106,274,000","-6,000","-41,000","71,229,000","0","51,355,000","-31,000","-1,121,000","-10,180,000","0","0","-3,631,000","0",,,,,,,"255,249,906","-249,999,906"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","27,900,000","187,100,000","476,100,000","-100,000","300,000","1,541,500,000","-84,000","122,113,000","20,069,000","133,802,000","-28,000","106,274,000",,,"71,740,000","0",,,"0","0",,,"59,000","0",,,,,,,"255,250,000","-250,000,000"
			CommonStockPayments,"-100,200,000","-31,300,000","-37,500,000","-24,900,000","-6,500,000","-14,300,000","-11,100,000","-20,000,000","-700,000","-25,600,000","-3,900,000","-1,800,000","-7,100,000","-7,900,000","-17,800,000","-4,500,000","-133,600,000","-22,000,000","-32,100,000","0","-6,400,000","-29,200,000","-21,400,000","-600,000","-29,700,000","-13,100,000","0","-100,000","-8,200,000","-3,100,000","-5,300,000","-300,000","-100,000","-2,500,000","-3,800,000","0","0","0","0","0","-6,000","-41,000","-511,000","0","-5,000","-31,000","-1,121,000","-10,180,000","0","0","-3,690,000",,,,,,,,,
		NetPreferredStockIssuance,"297,900,000","297,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","32,451,000",,,,,,,,,,,,
			PreferredStockIssuance,"297,900,000","297,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","32,451,000",,,,,,,,,,,,
		CashDividendsPaid,"-144,200,000","-40,400,000","-33,800,000","-34,200,000","-35,800,000","-36,900,000","-35,100,000","-34,800,000","-34,900,000","-34,900,000","-29,300,000","-28,400,000","-29,500,000","-30,300,000","-27,000,000","-26,700,000","-28,200,000","-46,500,000","-2,100,000","-19,200,000","-19,400,000","-18,500,000","-17,300,000","-16,500,000","-16,700,000","-14,300,000","-14,100,000","-14,100,000","-12,900,000","-10,700,000","-10,500,000","-10,300,000","-10,300,000","-7,800,000","-7,752,000","-7,204,000","-2,025,000","-7,119,000","-8,402,000","-4,781,000","-4,616,000","-4,098,000","-3,824,000","-3,824,000","-2,025,000","-2,025,000","-2,025,000","-1,788,000","-720,000","0",,,,,,,,,,
			CommonStockDividendPaid,"-127,000,000","-36,100,000","-29,500,000","-29,900,000","-31,500,000","-32,600,000","-33,400,000","-30,500,000","-30,600,000","-31,600,000","-26,700,000","-28,400,000","-29,500,000","-30,300,000","-27,000,000","-26,700,000","-28,200,000","-46,500,000","-2,100,000","-19,200,000","-19,400,000","-18,500,000","-17,300,000","-16,500,000","-16,700,000","-14,300,000","-14,100,000","-14,100,000","-12,900,000","-10,700,000","-10,500,000","-10,300,000","-10,300,000","-7,800,000","-7,752,000","-7,204,000","-2,025,000","-7,119,000",,,,,,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,"-17,200,000","-4,300,000","-4,300,000","-4,300,000","-4,300,000","-4,300,000","-1,700,000","-4,300,000","-4,300,000","-3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"10,677,000","4,716,000",,,"-215,000",,,,"-3,698,000",,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-31,400,000","-1,200,000","-14,100,000","-15,100,000","-1,000,000","-16,300,000","100,000","-15,600,000","-300,000","-4,200,000","-2,200,000","-1,700,000","-130,400,000","-119,500,000","-12,500,000","5,900,000","-102,900,000","7,200,000","-782,600,000","-2,000,000","-54,400,000","-8,000,000","-132,700,000","-17,300,000","-50,500,000","-81,700,000","-41,000,000","-59,600,000","-138,700,000","-75,500,000","-28,200,000","-23,700,000","-66,100,000","-9,500,000","-128,000","-810,000","-88,000","-374,000","-5,833,000","1,395,000","-2,894,000","-4,931,000","-2,493,000","1,598,000","-7,564,000","43,000","11,442,000","-3,350,000","1,054,000","-2,077,000","-12,076,000",,,,"0","0","0","-38,216","-8,084,105","8,122,321"
EndCashPosition,"479,600,000","462,100,000","524,800,000","840,800,000","686,500,000","1,438,600,000","965,100,000","727,200,000","734,700,000","665,600,000","573,900,000","385,800,000","404,000,000","442,900,000","488,000,000","419,400,000","447,100,000","433,000,000","351,300,000","1,232,700,000","1,264,800,000","808,300,000","885,700,000","975,200,000","856,000,000","898,100,000","731,600,000","541,600,000","992,600,000","669,900,000","937,700,000","787,000,000","599,700,000","1,573,100,000","178,200,000","181,371,000","139,651,000","198,448,000","120,855,000","126,804,000","86,494,000","122,317,000","115,926,000","147,414,000","191,218,000","35,493,000","46,968,000","50,713,000","92,201,000","43,729,000","57,784,000","548,696","9,425","68,861","28,678","4,884","5,000","42,764","58,075","142,227"
	ChangesInCash,"-959,000,000","-53,800,000","-316,100,000","165,300,000","-754,400,000","468,900,000","212,800,000","-19,300,000","68,000,000","110,100,000","189,700,000","-12,400,000","-53,100,000","-47,200,000","73,800,000","-20,800,000","31,100,000","73,300,000","-858,000,000","-52,100,000","433,800,000","-86,200,000","-54,900,000","126,800,000","-1,400,000","165,500,000","175,300,000","-436,600,000","313,700,000","-239,000,000","190,300,000","195,700,000","-993,300,000","1,395,600,000","-6,919,000","39,290,000","-60,154,000","81,683,000","-5,775,000","40,023,000","-35,221,000","6,430,000","-23,609,000","-51,244,000","152,124,000","-8,799,000","-5,991,000","-46,295,000","44,822,000","-14,055,000","31,432,982","539,271","-59,436","40,183","23,794","-116","-37,764","-15,311","-84,152","137,227"
	EffectOfExchangeRateChanges,"-17,500,000","-8,900,000","100,000","-11,000,000","2,300,000","4,600,000","25,100,000","11,900,000","1,000,000","-18,400,000","-1,600,000","-5,800,000","14,200,000","2,100,000","-5,200,000","-6,900,000","-17,000,000","8,400,000","-23,400,000","20,000,000","22,700,000","8,800,000","-34,600,000","-7,600,000","-40,700,000","1,000,000","14,700,000","-14,400,000","9,000,000","-28,800,000","-39,600,000","-8,400,000","19,900,000","-700,000","3,703,000","2,430,000","1,357,000","-4,090,000","-174,000","287,000","-602,000","-39,000","-7,879,000","7,440,000","3,601,000","-2,676,000","2,246,000","4,807,000",,,,,,,,,,,,
	BeginningCashPosition,"1,438,600,000","524,800,000","840,800,000","686,500,000","1,438,600,000","965,100,000","727,200,000","734,700,000","665,600,000","573,900,000","385,800,000","404,000,000","442,900,000","488,000,000","419,400,000","447,100,000","433,000,000","351,300,000","1,232,700,000","1,264,800,000","808,300,000","885,700,000","975,200,000","856,000,000","898,100,000","731,600,000","541,600,000","992,600,000","669,900,000","937,700,000","787,000,000","599,700,000","1,573,100,000","178,200,000","181,371,000","139,651,000","198,448,000","120,855,000","126,804,000","86,494,000","122,317,000","115,926,000","147,414,000","191,218,000","35,493,000","46,968,000","50,713,000","92,201,000","43,729,000","57,784,000","548,696","9,425","68,861","28,678","4,884","5,000","42,764","58,075","142,227","5,000"
IncomeTaxPaidSupplementalData,,,"1,300,000","10,900,000","2,100,000","2,200,000","2,100,000","8,400,000","100,000","2,000,000","7,800,000","8,900,000","500,000","3,400,000","-400,000","4,000,000","-900,000","3,900,000","500,000","6,600,000","500,000","8,500,000",,,"100,000","7,600,000","0","300,000","2,300,000","400,000","200,000","0","100,000","0","19,000","0",,,,,,,,,,,,,,,"4,130,000","0","0","0",,,,,,
InterestPaidSupplementalData,"216,100,000","68,600,000","42,700,000","53,400,000","51,400,000","36,200,000","83,200,000","23,200,000","80,400,000","22,900,000","102,700,000","22,100,000","60,100,000","26,200,000","79,900,000","51,000,000","66,700,000","27,700,000","79,100,000","28,300,000","75,500,000","23,800,000",,,"56,800,000","23,400,000","50,500,000","23,300,000","22,400,000","37,300,000","24,700,000","39,500,000","11,200,000","23,500,000","5,585,000","20,010,000","4,995,000","19,110,000",,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-118,500,000","-26,600,000","-37,700,000","-32,900,000","-21,300,000","-47,300,000","-79,500,000","-35,900,000","-41,200,000","-37,500,000","-46,200,000","-47,800,000","-40,200,000","-56,900,000",,,,"-190,200,000","-339,300,000","-190,100,000","-237,900,000","-47,000,000","-201,200,000","-300,900,000","-345,300,000","-102,200,000","-393,600,000","-547,300,000","-229,600,000","-757,100,000","-424,000,000",,"-922,100,000","-367,700,000","-149,000","-7,539,000","-92,714,000","-15,607,000","-102,787,000","-355,000","-403,000","-15,414,000","-750,000","-1,041,000",,,"-5,186,000","-14,735,000","-3,662,000","-181,000",,,,,,,,,,
IssuanceOfCapitalStock,"297,900,000","297,900,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","27,900,000","187,100,000","476,100,000","-100,000","300,000","1,541,500,000","-84,000","122,113,000","20,069,000","133,802,000","-28,000","106,274,000",,,"71,740,000","0",,,"0","32,451,000",,,"59,000","0",,,,,,,"255,250,000","-250,000,000"
IssuanceOfDebt,"2,286,500,000","277,700,000","381,200,000","1,062,300,000","565,300,000","1,254,700,000","153,100,000","57,200,000","264,600,000","22,700,000","43,900,000","127,100,000","145,700,000","296,900,000","246,300,000","31,500,000","499,200,000","419,600,000","990,000,000","91,500,000","542,800,000","24,000,000","256,300,000","731,900,000","400,300,000","176,200,000","475,700,000","57,800,000","780,800,000","868,600,000","933,700,000","529,900,000","99,400,000","583,000,000","40,215,000","43,955,000","118,330,000","35,000,000","358,800,000","0","45,000,000","0","54,999,000","0","261,345,000","24,076,000","11,000,000","7,828,000","49,607,000","4,081,000",,,,,,,,,,
RepaymentOfDebt,"-1,817,800,000","-251,300,000","-308,600,000","-385,100,000","-872,800,000","-794,600,000","-343,600,000","-18,500,000","-73,700,000","-51,300,000","-210,300,000","-93,400,000","-36,800,000","-262,100,000","-197,000,000","-143,200,000","-697,400,000","-279,200,000","-1,047,100,000","-42,000,000","-94,100,000","-56,500,000","-201,000,000","-434,600,000","-56,400,000","-41,100,000","-80,900,000","-15,200,000","-408,400,000","-396,600,000","-663,600,000","-58,200,000","-8,500,000","-95,500,000","-624,000","-70,484,000","-20,471,000","-35,121,000","-40,811,000","-34,189,000","-10,811,000","0","-62,468,000","0","-99,326,000","-2,316,000","-11,372,000","-33,901,000","-43,423,000","-4,689,000",,,,,,,,,,
RepurchaseOfCapitalStock,"-100,200,000","-31,300,000","-37,500,000","-24,900,000","-6,500,000","-14,300,000","-11,100,000","-20,000,000","-700,000","-25,600,000","-3,900,000","-1,800,000","-7,100,000","-7,900,000","-17,800,000","-4,500,000","-133,600,000","-22,000,000","-32,100,000","0","-6,400,000","-29,200,000","-21,400,000","-600,000","-29,700,000","-13,100,000","0","-100,000","-8,200,000","-3,100,000","-5,300,000","-300,000","-100,000","-2,500,000","-3,800,000","0","0","0","0","0","-6,000","-41,000","-511,000","0","-5,000","-31,000","-1,121,000","-10,180,000","0","0","-3,690,000",,,,,,,,,
FreeCashFlow,"-131,100,000","-85,500,000","16,700,000","-51,300,000","-11,000,000","-123,900,000","-86,700,000","24,500,000","-70,400,000","-74,100,000","-26,200,000","-55,400,000","-47,000,000","-82,000,000","1,300,000","32,100,000","10,900,000","48,800,000","-56,600,000","61,400,000","57,000,000","11,200,000","24,500,000","67,900,000","19,400,000","-8,900,000","64,000,000","76,900,000","53,900,000","-16,600,000","12,400,000","20,600,000","102,000,000","-36,900,000","48,237,000","5,519,000","3,709,000","-27,565,000","20,104,000","-7,421,000","21,396,000","-27,312,000","7,708,000","-2,634,000","-1,718,000","-12,047,000","-2,062,000","-7,601,000","-8,462,000","-3,482,000","-24,398,219","-313,528","-309,436","-204,817","-393,705","-591,309","-1,321,803","-657,321","-49,953","2,029,077"
