name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
TotalEquityGrossMinorityInterest,"457,653,000","409,222,000","378,998,000","471,814,000","353,997,000","341,599,000","7,173,000","-13,028,000","334,619,000"
	StockholdersEquity,"457,653,000","409,222,000","378,998,000","471,814,000","353,997,000","341,599,000","7,173,000","-13,028,000","334,619,000"
		CapitalStock,"2,851,000","2,825,000","2,820,000","2,812,000","2,737,000","2,722,000","2,622,000","2,592,000","2,548,000"
			PreferredStock,"0","0","0","0","0","0",,,
			CommonStock,"2,851,000","2,825,000","2,820,000","2,812,000","2,737,000","2,722,000","2,622,000","2,592,000","2,548,000"
		AdditionalPaidInCapital,"957,498,000","937,805,000","921,410,000","910,951,000","732,635,000","741,113,000","441,723,000","415,883,000","408,667,000"
		RetainedEarnings,"-427,372,000","-439,634,000","-463,352,000","-387,063,000","-345,981,000","-376,003,000","-407,961,000","-403,099,000","-52,669,000"
		GainsLossesNotAffectingRetainedEarnings,"-75,324,000","-91,774,000","-81,880,000","-54,886,000","-35,394,000","-26,233,000","-29,211,000","-28,404,000","-23,927,000"
TotalCapitalization,"2,329,180,000","1,840,214,000","1,681,843,000","1,741,656,000","1,026,596,000","587,599,000","596,756,000","583,555,000","568,369,000"
CommonStockEquity,"457,653,000","409,222,000","378,998,000","471,814,000","353,997,000","341,599,000","7,173,000","-13,028,000","334,619,000"
CapitalLeaseObligations,"51,870,000","52,756,000","50,586,000","54,662,000","43,755,000","48,377,000","48,184,000","50,141,000",
NetTangibleAssets,"-2,088,954,000","-1,425,089,000","-1,464,868,000","-1,384,090,000","-322,456,000","-285,202,000","-581,626,000","-592,795,000","-191,759,000"
WorkingCapital,"-198,729,000","21,957,000","-149,331,000","-164,059,000","255,353,000","-125,297,000","-83,349,000","-77,299,000","-38,855,000"
InvestedCapital,"2,334,180,000","1,845,214,000","1,681,843,000","1,741,656,000","1,026,596,000","587,599,000","596,756,000","583,555,000","568,369,000"
TangibleBookValue,"-2,088,954,000","-1,425,089,000","-1,464,868,000","-1,384,090,000","-322,456,000","-285,202,000","-581,626,000","-592,795,000","-191,759,000"
TotalDebt,"1,928,397,000","1,488,748,000","1,353,431,000","1,324,504,000","716,354,000","294,377,000","637,767,000","646,724,000","233,750,000"
NetDebt,"1,746,910,000","1,106,655,000","1,147,090,000","1,138,688,000","103,063,000","123,994,000","451,985,000","471,067,000","112,649,000"
ShareIssued,"285,134,093","282,526,719","282,038,564","281,189,127","273,722,483","272,154,504","262,227,036","261,234,727","261,234,727"
OrdinarySharesNumber,"285,134,093","282,526,719","282,038,564","281,189,127","273,722,483","272,154,504","262,227,036","261,234,727","261,234,727"
