name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
				AllowanceForDoubtfulAccountsReceivable,,"-7,012,000",,,,"-6,519,000",,,,"-3,543,000",,,,"-3,490,000",,,,"-4,991,000",,,,"-3,708,000",,,,"-4,366,000",,,,"-4,798,000",,,,"-4,431,000",,,,"-4,870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"307,892,000","289,243,000","236,733,000","211,023,000","197,179,000","194,012,000","209,558,000","209,928,000","208,493,000","200,410,000","206,727,000","206,851,000","204,710,000","194,146,000","192,412,000","193,417,000","193,273,000","184,592,000","184,641,000","186,155,000","194,878,000","193,608,000","196,391,000","194,585,000","192,054,000","185,197,000","189,992,000","187,411,000","177,980,000","173,052,000","170,862,000","167,294,000","170,257,000","172,109,000","178,904,000","185,278,000","188,591,000","169,990,000","155,273,000","148,989,000","140,408,000","131,995,000","132,554,000","141,571,000","134,408,000","117,765,000","101,532,000","95,983,000","89,826,000","86,515,000","88,726,000","95,269,000","102,618,000","107,358,000","99,734,000","95,674,000","89,879,000","82,675,000","77,313,000","75,452,000","77,062,000","77,138,000","79,515,000","82,421,000","72,961,000","62,827,000","54,868,000","56,141,000","55,931,000","54,043,000","59,198,000","60,431,000","51,506,000","38,813,000","38,448,000","35,896,000","37,570,000","39,247,000","39,622,000","32,510,000","30,807,000","32,607,000","34,994,000","35,073,000","34,795,000","33,292,000","31,621,000","27,486,000","25,467,000","26,200,000","20,700,000","18,700,000","16,300,000","16,500,000","16,400,000","16,700,000","15,500,000","15,500,000","13,800,000","13,700,000","11,600,000","11,800,000","11,400,000","13,300,000","13,500,000","15,300,000","17,700,000","12,200,000","9,100,000"
			RawMaterials,"196,514,000","181,676,000","131,725,000","115,838,000","103,128,000","99,942,000","110,773,000","112,248,000","113,539,000","110,078,000","107,270,000","102,962,000","102,186,000","98,346,000","100,603,000","98,499,000","98,502,000","91,513,000","93,023,000","93,345,000","95,189,000","92,906,000","97,174,000","96,697,000","96,770,000","94,816,000","98,253,000","96,154,000","89,397,000","79,376,000","79,128,000","77,152,000","79,092,000","81,574,000","86,741,000","89,767,000","88,860,000","78,244,000","68,728,000","64,002,000","63,113,000","56,139,000","58,666,000","64,871,000","62,239,000","55,218,000","48,054,000","47,794,000","43,524,000","42,121,000","41,745,000","42,696,000","45,120,000","48,004,000","44,006,000","42,260,000","39,016,000","40,521,000","38,001,000","36,581,000","38,010,000","38,270,000","40,285,000","42,338,000","34,213,000","28,497,000","22,755,000","24,964,000","24,736,000","23,817,000","23,595,000","27,237,000","24,619,000","17,513,000","17,842,000","17,555,000","17,400,000","21,127,000","20,811,000","16,723,000","13,863,000","15,394,000","17,755,000","16,919,000",,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"16,247,000","14,573,000","11,458,000","9,884,000","10,014,000","11,307,000","12,235,000","10,920,000","10,844,000","10,613,000","11,589,000","10,147,000","9,708,000","9,306,000","10,291,000","10,059,000","9,413,000","8,938,000","9,095,000","7,805,000","8,601,000","9,125,000","9,059,000","10,357,000","10,205,000","10,819,000","8,898,000","8,564,000","6,831,000","6,675,000","5,747,000","6,667,000","4,217,000","4,958,000","6,231,000","8,263,000","10,433,000","8,566,000","6,898,000","5,863,000","4,860,000","5,708,000","5,425,000","4,766,000","4,675,000","6,359,000","4,351,000","3,567,000","2,603,000","2,042,000","2,422,000","2,087,000","2,109,000","4,150,000","4,836,000","4,172,000","3,996,000","3,511,000","3,199,000","2,476,000","3,906,000","4,321,000","4,402,000","3,969,000","4,642,000","4,634,000","3,593,000","3,063,000","2,015,000","2,320,000","3,489,000","3,322,000","2,169,000","1,625,000","1,518,000","1,115,000","2,256,000","1,324,000","1,855,000","929,000","739,000","824,000","716,000","954,000",,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"95,131,000","92,994,000","93,550,000","85,301,000","84,037,000","82,763,000","86,550,000","86,760,000","84,110,000","79,719,000","87,868,000","93,742,000","92,816,000","86,494,000","81,518,000","84,859,000","85,358,000","84,141,000","82,523,000","85,005,000","91,088,000","91,577,000","90,158,000","87,531,000","85,079,000","79,562,000","82,841,000","82,693,000","81,752,000","87,001,000","85,987,000","83,475,000","86,948,000","85,577,000","85,932,000","87,248,000","89,298,000","83,180,000","79,647,000","79,124,000","72,435,000","70,148,000","68,463,000","71,934,000","67,494,000","56,188,000","49,127,000","44,622,000","43,699,000","42,352,000","44,559,000","50,486,000","55,389,000","55,204,000","50,892,000","49,242,000","46,867,000","38,643,000","36,113,000","36,395,000","35,146,000","34,547,000","34,828,000","36,114,000","34,106,000","29,696,000","28,520,000","28,114,000","29,180,000","27,906,000","32,114,000","29,872,000","24,718,000","19,675,000","19,088,000","17,226,000","17,914,000","16,796,000","16,956,000","14,858,000","16,205,000","16,389,000","16,523,000","17,200,000",,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"109,764,000","89,925,000","89,152,000","80,121,000","75,674,000","68,470,000","72,956,000","65,817,000","64,972,000","65,477,000","66,313,000","66,021,000","66,434,000","54,337,000","62,447,000","56,740,000","65,701,000","48,621,000","50,325,000","52,568,000","45,970,000","53,953,000","55,281,000","63,502,000","65,523,000","65,381,000","58,410,000","80,885,000","72,575,000","70,075,000","71,735,000","75,709,000","51,723,000","49,001,000","66,412,000","68,202,000","58,462,000","48,009,000","49,668,000","56,089,000","32,911,000","38,082,000","46,068,000","42,007,000","25,459,000","36,239,000","42,132,000","41,928,000","34,937,000","36,523,000","40,721,000","43,496,000","45,827,000","43,062,000","40,377,000","25,684,000","29,846,000","23,312,000","25,846,000","20,479,000","17,527,000","11,393,000","16,574,000","18,043,000","16,509,000",,"13,369,000","16,561,000","11,835,000","10,253,000","20,897,000","14,961,000","12,325,000","9,742,000","9,918,000","11,632,000","11,088,000","13,756,000","14,805,000","17,687,000","21,889,000","20,608,000","20,830,000","22,175,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","33,675,000","30,016,000","31,406,000","31,171,000","28,425,000","29,832,000","35,324,000","33,393,000","26,464,000","30,197,000","28,361,000","27,479,000","21,563,000","19,588,000","27,767,000","26,304,000","16,122,000","13,919,000","19,792,000","18,838,000","15,449,000","12,811,000","15,222,000","16,522,000","21,875,000","23,989,000","22,430,000","21,435,000","20,459,000","21,080,000","20,780,000","19,264,000","20,922,000","19,913,000","21,478,000","20,851,000","16,334,000","15,989,000","15,177,000",,"13,696,000","13,865,000","13,853,000","14,088,000",,"11,551,000","10,736,000","9,927,000","8,281,000","7,155,000","7,734,000","8,104,000","7,708,000","8,126,000","7,587,000","6,408,000","7,118,000","6,519,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","33,675,000","30,016,000","31,406,000","31,171,000","28,425,000","29,832,000","35,324,000","33,393,000","26,464,000","30,197,000","28,361,000","27,479,000","21,563,000","19,588,000","27,767,000","26,304,000","16,122,000","13,919,000","19,792,000","18,838,000","15,449,000","12,811,000","15,222,000","16,522,000","21,875,000","23,989,000","22,430,000","21,435,000","20,459,000","21,080,000","20,780,000","19,264,000","20,922,000","19,913,000","21,478,000","20,851,000","16,334,000","15,989,000","15,177,000",,"13,696,000","13,865,000","13,853,000","14,088,000",,"11,551,000","10,736,000","9,927,000","8,281,000","7,155,000","7,734,000","8,104,000","7,708,000","8,126,000","7,587,000","6,408,000","7,118,000","6,519,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,"28,036,000",,,,,"11,411,000",,,,,,,,,,,,,,"29,547,000","21,761,000","21,538,000","19,547,000","21,461,000","17,700,000","14,400,000","76,100,000","65,400,000","60,800,000","64,300,000","62,200,000","64,200,000","64,400,000","59,600,000","59,300,000","58,200,000","56,200,000","49,000,000","44,900,000","45,600,000","44,600,000","44,500,000","38,800,000","4,700,000"
	TotalNonCurrentAssets,"1,197,990,000","1,183,436,000","1,002,633,000","1,017,713,000","1,013,142,000","1,034,982,000","1,056,566,000","753,995,000","692,371,000","704,531,000","698,787,000","704,383,000","705,119,000","649,015,000","653,184,000","665,249,000","675,816,000","672,344,000","675,568,000","667,199,000","661,390,000","661,917,000","662,121,000","652,635,000","662,787,000","654,116,000","534,277,000","529,522,000","526,837,000","507,671,000","514,391,000","519,964,000","516,719,000","514,956,000","522,978,000","524,112,000","523,388,000","517,069,000","461,472,000","449,980,000","436,877,000","434,745,000","426,444,000","423,426,000","314,568,000","308,964,000","292,872,000","290,165,000","289,879,000","280,851,000","298,056,000","304,477,000","303,364,000","303,568,000","303,058,000","307,314,000","299,539,000","273,602,000","251,919,000","250,376,000","248,156,000","244,126,000","241,789,000","241,902,000","242,300,000","246,030,000","234,843,000","232,894,000","200,941,000","190,111,000","192,983,000","193,183,000","193,833,000","194,026,000","191,491,000","189,230,000","186,055,000","180,748,000","175,988,000","169,587,000","163,937,000","160,861,000","143,801,000","123,591,000","113,844,000","104,791,000","98,141,000","96,561,000","91,499,000","87,800,000","87,200,000","73,700,000","74,000,000","75,400,000","73,500,000","73,500,000","62,600,000","55,300,000","46,300,000","38,700,000","38,000,000","37,600,000","37,200,000","37,300,000","36,000,000","36,400,000","36,300,000","33,300,000","29,900,000"
		NetPPE,"314,907,000","312,309,000","305,356,000","308,573,000","313,798,000","322,073,000","322,468,000","311,443,000","311,411,000","314,124,000","302,906,000","304,699,000","299,025,000","245,201,000","245,898,000","249,834,000","248,799,000","249,715,000","254,918,000","256,761,000","260,208,000","260,456,000","261,859,000","257,868,000","256,961,000","257,853,000","260,775,000","264,146,000","263,322,000","264,086,000","261,622,000","263,709,000","262,518,000","260,568,000","262,966,000","263,915,000","259,123,000","249,721,000","223,144,000","205,754,000","192,944,000","190,148,000","182,300,000","171,506,000","164,288,000","160,410,000","151,667,000","150,905,000","152,567,000","153,265,000","150,532,000","150,620,000","150,793,000","154,477,000","155,251,000","154,455,000","152,694,000","151,462,000","148,702,000","146,697,000","146,046,000","145,425,000","142,290,000","142,355,000","142,680,000","144,330,000","146,479,000","148,698,000","148,589,000","149,783,000","150,623,000","150,462,000","150,768,000","151,612,000","151,126,000","150,395,000","150,711,000","152,133,000","150,720,000","145,145,000","141,042,000","137,360,000","120,358,000","103,593,000","94,231,000","84,694,000","77,668,000","76,269,000","73,164,000","69,800,000","69,400,000","65,300,000","65,300,000","66,100,000","66,600,000","66,800,000","54,500,000","46,800,000","39,100,000","33,300,000","32,300,000","32,200,000","32,300,000","32,300,000","31,900,000","32,600,000","32,700,000","29,400,000","26,700,000"
			GrossPPE,"314,907,000","760,869,000","305,356,000","308,573,000","313,798,000","739,999,000","322,468,000","311,443,000","311,411,000","717,462,000","302,906,000","304,699,000","299,025,000","639,358,000",,,,"618,656,000",,,,"596,651,000",,,,"561,336,000",,,,"544,866,000",,,,"512,428,000",,,,"472,043,000",,,,"386,604,000",,,,"335,236,000",,,,"310,001,000",,,,"288,991,000","273,003,000","272,207,000","270,446,000","269,214,000","246,380,000","244,375,000","243,724,000","243,103,000","220,546,000","220,611,000","220,936,000","222,586,000","268,336,000","270,555,000","270,446,000","271,640,000","258,330,000","258,169,000","258,475,000","259,319,000","240,329,000","239,598,000","239,914,000","241,336,000","223,879,000","218,304,000","214,201,000","210,519,000","180,910,000","164,145,000","154,783,000","145,246,000","125,468,000","124,069,000","123,884,000","117,600,000","111,900,000","108,300,000","105,900,000","104,800,000","97,500,000","97,700,000","85,400,000","77,700,000","64,600,000","58,800,000","57,800,000","57,700,000","50,900,000","50,900,000","50,500,000","51,200,000","45,800,000","42,500,000","39,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"12,390,000",,,,"12,424,000",,,,"12,366,000",,,,"32,967,000",,,,"33,016,000",,,,"32,928,000",,,,"32,949,000",,,,"32,861,000",,,,"32,959,000",,,,"27,751,000",,,,"23,730,000",,,,"17,760,000",,,,"17,076,000",,,,"7,210,000",,,,"7,248,000",,,,"7,165,000",,,,"7,085,000",,,,"5,869,000",,,,"5,805,000",,,,"5,850,000",,,,"5,665,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"238,949,000",,,,"232,094,000",,,,"219,473,000",,,,"218,289,000",,,,"217,533,000",,,,"210,188,000",,,,"207,977,000",,,,"213,352,000",,,,"206,674,000",,,,"203,879,000",,,,"156,317,000",,,,"142,037,000",,,,"138,367,000",,,,"136,802,000",,,,"134,609,000",,,,"125,228,000",,,,"124,428,000",,,,"126,878,000",,,,"126,019,000",,,,"121,320,000",,,,"66,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"450,889,000",,,,"427,807,000",,,,"415,216,000",,,,"388,102,000",,,,"368,107,000",,,,"353,535,000",,,,"320,410,000",,,,"298,653,000",,,,"272,795,000",,,,"240,413,000",,,,"206,557,000",,,,"175,439,000",,,,"154,558,000",,,,"144,979,000",,,,"127,357,000",,,,"110,710,000",,,,"91,073,000",,,,"138,893,000",,,,"127,495,000",,,,"114,166,000",,"218,304,000","214,201,000","93,608,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"314,907,000","58,641,000","305,356,000","308,573,000","313,798,000","67,674,000","322,468,000","311,443,000","311,411,000","70,407,000","302,906,000","304,699,000","299,025,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
