name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
			OtherReceivables,"302,200,000","354,000,000","150,500,000","188,400,000","208,400,000","220,300,000","154,300,000","145,500,000","95,700,000","254,200,000","182,500,000","186,800,000","191,700,000","247,700,000","167,600,000","177,100,000","183,900,000","228,100,000","163,800,000","158,600,000","175,600,000","224,200,000","160,600,000","164,700,000","128,400,000","207,100,000","132,300,000","146,700,000","151,700,000","155,600,000","111,800,000","131,600,000","131,900,000","140,900,000","100,700,000","118,600,000","116,200,000","129,400,000",,,,,,,,,,,,,,,,"63,800,000","63,200,000","94,600,000","103,800,000","121,053,000",,"117,136,000","115,720,000","126,012,000",,"102,696,000",,"122,250,000","81,961,000","112,432,000","101,838,000","105,360,000","87,145,000","96,363,000","97,373,000","93,881,000","86,380,000","102,573,000","88,936,000","91,190,000","80,603,000","85,160,000","86,217,000"
			ReceivablesAdjustmentsAllowances,"-1,400,000","-1,600,000","-1,500,000","-1,500,000","-1,400,000","-1,200,000","-1,300,000","-1,300,000","-1,500,000","-1,400,000","-1,500,000","-1,400,000","-1,400,000","-1,300,000","-1,200,000","-1,400,000","-1,600,000","-1,600,000","-1,600,000","-1,500,000","-1,500,000","-1,900,000","-1,400,000","-1,100,000","-1,200,000","-1,300,000","-1,100,000",,"-1,000,000","-1,200,000",,"-1,100,000","-900,000","-1,000,000","-1,000,000","-900,000","-800,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"701,100,000","718,400,000","413,800,000","560,200,000","769,600,000","875,200,000","828,700,000","636,400,000","1,059,700,000","985,000,000","1,030,100,000","1,100,800,000","1,167,800,000","1,067,600,000","962,800,000","967,400,000","912,800,000","826,000,000","843,500,000","930,400,000","969,100,000","894,900,000","892,400,000","989,500,000","997,900,000","917,200,000","887,600,000","928,500,000","870,500,000","886,000,000","784,600,000","793,100,000","772,300,000","767,700,000","734,500,000","712,500,000","703,900,000","648,500,000","588,400,000","595,200,000","583,900,000","519,500,000","457,100,000","482,900,000","566,600,000","542,900,000","525,600,000","517,200,000","498,300,000","499,700,000","426,300,000","529,300,000","556,500,000","666,600,000","696,800,000","756,800,000","803,000,000","769,992,000","745,428,000","808,235,000","780,491,000","775,313,000","715,458,000","779,817,000","776,679,000","709,791,000","623,444,000","722,160,000","800,479,000","761,557,000","692,300,000","746,284,000","707,513,000","650,397,000","560,268,000","642,375,000","622,436,000","604,791,000","498,445,000","526,108,000","510,799,000"
			RawMaterials,"116,100,000","109,900,000","55,500,000","51,600,000","48,600,000","46,700,000","46,300,000","37,100,000","40,600,000","42,300,000","43,500,000","43,500,000","42,100,000","41,500,000","40,300,000","40,000,000","39,300,000","43,600,000","41,600,000","42,800,000","42,400,000","41,600,000","41,100,000","44,500,000","43,300,000","43,900,000","44,100,000","46,000,000","44,100,000","44,800,000","42,500,000","42,500,000","41,500,000","40,700,000","39,600,000","39,700,000","37,700,000","36,500,000","36,500,000","38,300,000","37,200,000","37,500,000","37,500,000","37,600,000","36,300,000",,"43,200,000","43,100,000","41,600,000","41,400,000","41,200,000","43,700,000","43,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"585,000,000","608,500,000","358,300,000","508,600,000","721,000,000","828,500,000","782,400,000","599,300,000","1,019,100,000","942,700,000","986,600,000","1,057,300,000","1,125,700,000","1,026,100,000","922,500,000","927,400,000","873,500,000","782,400,000","801,900,000","887,600,000","926,700,000","853,300,000","851,300,000","945,000,000","954,600,000","873,300,000","843,500,000","882,500,000","826,400,000","841,200,000","742,100,000","750,600,000","730,800,000","727,000,000","694,900,000","672,800,000","666,200,000","612,000,000","551,900,000","556,900,000","546,700,000","482,000,000","419,600,000","445,300,000","530,300,000",,"482,400,000","474,100,000","456,700,000","458,300,000","385,100,000","485,600,000","512,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,"18,800,000",,,,"21,600,000",,,,"21,500,000",,,,"15,000,000",,,,"24,700,000",,,,"8,500,000",,,,"4,300,000",,,,"23,400,000",,,,"14,300,000",,,,,,,,,,,,,,,,,,,,,,,,"9,276,000","76,120,000","70,691,000","69,328,000","4,462,000","59,698,000","57,390,000","61,528,000","56,506,000","57,950,000","58,512,000","47,669,000","49,526,000","45,518,000","47,363,000","45,719,000","36,417,000","38,840,000","37,515,000","21,912,000","24,556,000","26,234,000","26,550,000","30,416,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"12,200,000","11,700,000","10,500,000","11,800,000","11,700,000","10,800,000","13,800,000","10,200,000","8,400,000","8,900,000","9,500,000","9,400,000","13,200,000","11,800,000","10,900,000","10,900,000","9,600,000","10,200,000","11,600,000","9,600,000","9,300,000","9,900,000","10,600,000","7,600,000","5,800,000","7,200,000","7,900,000","8,600,000","8,800,000","8,900,000","10,900,000","10,900,000","14,100,000","12,000,000","12,400,000","12,291,000","13,961,000","13,961,000","13,961,000","13,961,000","19,825,000","19,825,000","19,825,000","19,825,000","15,570,000","15,576,000","15,576,000","15,576,000","10,792,000","8,811,000","8,766,000","8,811,000","8,565,000","7,331,000","7,353,000","9,044,000","11,740,000","8,838,000","8,264,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"12,200,000","11,700,000","10,500,000","11,800,000","11,700,000","10,800,000","13,800,000","10,200,000","8,400,000","8,900,000","9,500,000","9,400,000","13,200,000","11,800,000","10,900,000","10,900,000","9,600,000","10,200,000","11,600,000","9,600,000","9,300,000","9,900,000","10,600,000","7,600,000","5,800,000","7,200,000","7,900,000","8,600,000","8,800,000","8,900,000","10,900,000","10,900,000","14,100,000","12,000,000","12,400,000","12,291,000","13,961,000","13,961,000","13,961,000","13,961,000","19,825,000","19,825,000","19,825,000","19,825,000","15,570,000","15,576,000","15,576,000","15,576,000","10,792,000","8,811,000","8,766,000","8,811,000","8,565,000","7,331,000","7,353,000","9,044,000","11,740,000","8,838,000","8,264,000"
		AssetsHeldForSaleCurrent,"198,200,000","375,100,000","15,800,000","31,600,000","31,500,000","28,300,000","49,600,000","28,700,000","28,700,000","154,200,000","26,100,000","19,500,000","55,300,000","26,300,000","28,300,000","28,300,000","28,300,000","30,300,000","16,200,000","18,300,000","18,300,000","16,100,000","94,300,000","35,000,000","35,000,000","27,600,000","46,600,000","57,300,000","53,900,000","6,400,000","7,500,000","7,500,000","11,700,000","9,100,000","9,200,000","9,200,000","9,100,000","27,600,000","27,400,000","3,000,000","6,700,000","2,800,000","5,400,000","3,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"225,500,000","157,700,000","183,400,000","179,700,000","182,100,000","141,800,000","170,100,000","110,600,000","122,100,000","90,400,000","128,900,000","128,400,000","120,600,000","92,500,000","125,500,000","130,700,000","119,200,000","94,600,000","117,700,000","129,200,000","103,900,000","88,500,000","93,700,000","97,200,000","94,600,000","84,100,000","96,100,000","100,100,000","95,400,000","85,200,000","79,900,000","79,600,000","76,000,000","66,100,000","75,200,000","70,200,000","66,000,000","69,500,000","156,700,000","160,400,000","167,800,000","170,200,000","115,600,000","123,500,000","149,200,000","202,900,000","138,300,000","135,700,000","152,800,000","143,600,000","149,800,000","147,400,000","171,900,000","104,600,000","84,400,000","91,900,000","96,100,000","93,626,000","20,228,000","18,976,000","22,359,000","70,389,000","12,451,000","19,677,000","49,310,000","51,498,000","60,538,000","44,660,000","16,065,000","33,553,000","46,517,000","131,786,000","44,040,000",,,,,,,,
	TotalNonCurrentAssets,"6,046,200,000","6,073,200,000","2,420,900,000","2,392,400,000","2,264,700,000","2,270,600,000","2,232,600,000","1,342,700,000","1,316,000,000","1,308,700,000","1,368,500,000","1,284,500,000","1,276,300,000","1,142,400,000","1,140,800,000","1,134,900,000","1,102,800,000","1,054,600,000","1,049,100,000","1,049,000,000","1,051,100,000","1,003,700,000","989,400,000","992,600,000","966,200,000","962,900,000","961,400,000","967,000,000","893,300,000","915,300,000","834,300,000","812,400,000","787,500,000","780,000,000","764,700,000","683,600,000","673,400,000","675,000,000","625,300,000","635,200,000","630,500,000","626,900,000","638,700,000","627,900,000","622,500,000","609,000,000","563,100,000","570,100,000","568,400,000","585,300,000","571,000,000","605,000,000","620,900,000","634,600,000","1,085,100,000","1,067,800,000","860,200,000","823,878,000","777,337,000","763,794,000","740,544,000","737,773,000","742,579,000","743,317,000","745,912,000","745,620,000","772,662,000","772,114,000","764,967,000","754,453,000","754,621,000","750,418,000","812,086,000","802,270,000","819,595,000","761,439,000","745,634,000","755,861,000","739,240,000","727,418,000","704,517,000"
		NetPPE,"2,240,800,000","2,251,000,000","1,412,700,000","1,390,600,000","1,261,300,000","1,273,600,000","1,232,300,000","1,013,000,000","986,500,000","975,300,000","1,020,500,000","997,800,000","988,800,000","886,100,000","877,600,000","871,900,000","854,500,000","834,200,000","823,000,000","822,300,000","824,100,000","815,400,000","800,300,000","803,500,000","776,700,000","772,800,000","761,600,000","765,200,000","726,100,000","741,600,000","700,100,000","677,500,000","656,100,000","651,500,000","634,300,000","578,600,000","566,000,000","565,800,000","520,100,000","527,700,000","518,700,000","510,800,000","509,500,000","493,000,000","480,700,000","458,400,000","444,700,000","441,900,000","440,900,000","449,100,000","438,400,000","468,900,000","468,100,000","476,700,000","479,900,000","460,800,000","251,200,000","238,581,000","210,688,000","209,471,000","204,782,000","202,584,000","201,053,000","198,825,000","194,621,000","193,457,000","206,900,000","205,982,000","201,154,000","195,788,000","191,078,000","183,099,000","270,451,000","266,991,000","259,553,000","258,602,000","277,735,000","286,930,000","273,350,000","262,803,000","258,379,000"
			GrossPPE,"2,240,800,000","2,578,900,000","1,412,700,000","1,390,600,000","1,261,300,000","1,569,200,000","1,232,300,000","1,013,000,000","986,500,000","1,246,500,000","1,020,500,000","997,800,000","988,800,000","1,143,800,000","877,600,000","871,900,000","854,500,000","1,072,500,000","823,000,000","822,300,000","824,100,000","1,026,200,000","800,300,000","803,500,000","776,700,000","978,100,000","761,600,000","765,200,000","726,100,000","933,700,000","700,100,000","677,500,000","656,100,000","831,600,000","634,300,000","578,600,000","566,000,000","729,800,000",,,,"654,100,000",,,,"589,700,000",,,,"575,100,000",,,,"582,000,000","578,239,000","559,139,000","349,539,000","336,920,000","295,831,000","294,614,000","289,925,000","287,727,000","274,476,000","272,248,000","268,044,000","266,880,000","276,981,000","276,063,000","271,235,000","265,869,000","264,605,000","256,626,000","343,978,000","340,518,000","321,913,000","320,962,000","340,095,000","349,290,000","303,806,000","293,259,000","288,835,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"7,800,000",,,,"7,000,000",,,,"9,700,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,,"704,300,000",,,,"350,500,000",,,,"343,800,000",,,,"330,400,000",,,,"303,900,000",,,,"307,700,000",,,,"294,100,000",,,,"290,200,000",,,,"263,800,000",,,,"227,700,000",,,,"208,000,000",,,,"171,900,000",,,,"164,500,000",,,,"164,600,000",,,,"57,168,000",,,,"41,955,000",,,,"37,713,000",,,,"37,085,000",,,,"68,988,000",,,,"81,470,000",,,
				BuildingsAndImprovements,,"1,338,500,000",,,,"691,600,000",,,,"622,900,000",,,,"617,500,000",,,,"582,000,000",,,,"530,200,000",,,,"503,000,000",,,,"502,900,000",,,,"439,700,000",,,,"386,600,000",,,,"343,400,000",,,,"316,300,000",,,,"299,100,000",,,,"305,800,000",,,,"168,893,000",,,,"141,041,000",,,,"131,716,000",,,,"132,886,000",,,,"187,639,000",,,,"179,595,000",,,
				MachineryFurnitureEquipment,,"228,200,000",,,,"189,800,000",,,,"171,800,000",,,,"165,800,000",,,,"164,200,000",,,,"150,500,000",,,,"147,800,000",,,,"140,600,000",,,,"128,100,000",,,,"115,500,000",,,,"94,900,000",,,,"94,500,000",,,,"101,800,000",,,,"111,600,000",,,,"110,859,000",,,,"104,731,000",,,,"97,451,000",,,,"95,898,000",,,,"74,992,000",,,,"64,021,000",,,
				OtherProperties,"2,240,800,000","261,000,000","1,412,700,000","1,390,600,000","1,261,300,000","317,400,000","1,232,300,000","1,013,000,000","986,500,000","65,600,000","1,020,500,000","997,800,000","988,800,000",,"877,600,000","871,900,000","854,500,000",,"823,000,000","822,300,000","824,100,000",,"800,300,000","803,500,000","776,700,000",,"761,600,000","765,200,000","726,100,000",,"700,100,000","677,500,000","656,100,000",,"634,300,000","578,600,000","566,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,899,000",,,,"24,204,000",,,
				ConstructionInProgress,,"46,900,000",,,,"19,900,000",,,,"42,400,000",,,,"30,100,000",,,,"22,400,000",,,,"37,800,000",,,,"33,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-327,900,000",,,,"-295,600,000",,,,"-271,200,000",,,,"-257,700,000",,,,"-238,300,000",,,,"-210,800,000",,,,"-205,300,000",,,,"-192,100,000",,,,"-180,100,000",,,,"-164,000,000",,,,"-143,300,000",,,,"-131,300,000",,,,"-126,000,000",,,,"-105,300,000","-98,339,000","-98,339,000","-98,339,000","-98,339,000","-85,143,000","-85,143,000","-85,143,000","-85,143,000","-73,423,000","-73,423,000","-73,423,000","-73,423,000","-70,081,000","-70,081,000","-70,081,000","-70,081,000","-73,527,000","-73,527,000","-73,527,000","-73,527,000","-62,360,000","-62,360,000","-62,360,000","-62,360,000","-30,456,000","-30,456,000","-30,456,000"
		GoodwillAndOtherIntangibleAssets,"3,570,300,000","3,607,400,000","994,700,000","988,400,000","988,400,000","987,400,000","990,500,000","319,700,000","319,700,000","323,400,000","337,900,000","279,000,000","279,000,000","247,000,000","250,700,000","250,700,000","236,500,000","210,400,000","215,500,000","215,500,000","215,500,000","176,600,000","176,500,000","178,700,000","178,700,000","178,700,000","130,200,000","131,200,000","102,900,000","104,000,000","61,900,000","61,900,000","58,100,000","54,500,000","52,800,000","28,400,000","28,400,000","28,400,000","18,700,000","18,700,000","18,700,000","18,700,000","18,800,000","18,800,000","18,800,000","18,900,000",,,,,,,,,"499,800,000","499,700,000","500,000,000","483,301,000","468,123,000","456,416,000","447,021,000","487,514,000","449,785,000","450,362,000","456,008,000","500,258,000","467,188,000","464,947,000","461,189,000","461,650,000","455,184,000","457,162,000","430,625,000","404,143,000","464,763,000","434,596,000","400,666,000","402,133,000","399,198,000","396,223,000","392,287,000"
			Goodwill,"2,234,600,000","2,271,700,000","569,500,000","563,200,000","563,200,000","562,200,000","888,600,000","206,500,000","206,500,000","201,700,000","272,100,000","213,200,000","213,200,000","181,200,000","181,200,000","181,200,000","176,100,000","160,800,000","160,800,000","160,800,000","160,700,000","128,100,000","128,000,000","130,200,000","130,200,000","130,200,000","130,200,000","131,200,000","102,900,000","104,000,000","61,900,000","61,900,000","58,100,000","54,500,000","52,800,000","28,400,000","28,400,000","28,400,000","18,700,000","18,700,000","18,700,000","18,700,000","18,800,000","18,800,000","18,800,000","18,900,000",,,,,,,,,"499,800,000","499,700,000","500,000,000","483,301,000","468,123,000","456,416,000","447,021,000","447,996,000","449,785,000","450,362,000","456,008,000","457,405,000","467,188,000","464,947,000","461,189,000","461,650,000","455,184,000","457,162,000","430,625,000","404,143,000","464,763,000","434,596,000","400,666,000",,,"396,223,000",
			OtherIntangibleAssets,"1,335,700,000","1,335,700,000","425,200,000","425,200,000","425,200,000","425,200,000","101,900,000","113,200,000","113,200,000","121,700,000","65,800,000","65,800,000","65,800,000","65,800,000","69,500,000","69,500,000","60,400,000","49,600,000","54,700,000","54,700,000","54,800,000","48,500,000","48,500,000","48,500,000","48,500,000","48,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,518,000",,,,"42,853,000",,,,,,,,,,,,"402,133,000","399,198,000",,"392,287,000"
		InvestmentsAndAdvances,"115,400,000","123,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"59,300,000","69,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,400,000","11,800,000","12,500,000","13,300,000","25,700,000","18,100,000","22,600,000","26,300,000","27,500,000","32,100,000","34,300,000","37,800,000","41,400,000","49,000,000","51,800,000","57,200,000","61,500,000","68,900,000","78,500,000","77,400,000","84,400,000","87,300,000","85,100,000","99,900,000","103,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
