name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
	OtherOperatingExpenses,,,"2,313,000","2,546,000","-7,242,000","-2,113,000",,,,,"-1,792,000","-3,345,000","-1,617,000","-4,232,758","-9,055,896","-619,563","-1,004,198","309","-473,788","269,685","268,234","265,864",,,,,
OperatingIncome,"125,384,920",,,,,,,,,,,"37,257,000","36,157,000","27,556,034","18,591,762",,"17,803,422","13,063,310","7,826,250","5,932,009","3,101,819","1,288,974",,"-858,399","0","0","0"
NetNonOperatingInterestIncomeExpense,"-50,199,227",,,,,,,,,,,"-19,427,000","-16,619,000","-10,545,687","-3,607,370",,"-5,325,222","-4,288,897","-3,007,881","-330,097","-307,429","-299,322",,"0","0","0","0"
	InterestExpenseNonOperating,,,,,,,,,,,,"19,427,000","16,619,000","10,545,687","1,170,188",,"5,325,222","4,288,897","3,481,669","60,412","39,195","33,458",,"0","0","0","0"
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,"-473,788","269,685","268,234","265,864",,,,,
OtherIncomeExpense,"-4,057,541",,,,,,,,,,,"369,000","-316,000","22,302,188","-20,590,310",,"-6,311,087","2,584,692","2,096,794","1,600,027","775,941","622,857",,,,,
	GainOnSaleOfSecurity,"-11,771,000","2,660,000","2,495,000","-3,374,000","-13,551,000","11,884,000","843,000","-24,393,000","5,149,000","-8,951,000","-2,092,000","373,000","6,757,000","2,783,143","1,720,695","-2,997,811","-1,659,333","-3,059,683","-28,854","48,735","-307,537","120,132",,"0","0","0","0"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"0","0",,,"-71,825","-725,768",,,"0"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,"0","0",,,"71,825","725,768",,,"0"
	OtherNonOperatingIncomeExpenses,"12,429,657",,,,,,,,,,,"3,345,000","1,617,000","4,232,758","9,055,896",,"1,004,198",,,,,,,,,,
PretaxIncome,"121,869,000","33,681,000","22,413,000","23,342,000","42,433,000","31,753,000","39,728,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,414","6,920,045","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
TaxProvision,,,,,,,,,,,,,,"0","0","0","0","309",,,,,,,,,"0"
NetIncomeCommonStockholders,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
	NetIncome,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
		NetIncomeIncludingNoncontrollingInterests,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
			NetIncomeContinuousOperations,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
DilutedNIAvailtoComStockholders,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
BasicEPS,,"0.52",,"0.36","0.66","0.49",,"0.8","0.4","-1.992",,"0.345","0.365","0.749",,"0.364","0.311","0.573",,"0.363","0.18","0.081",,"-0.043","0","0","0"
DilutedEPS,,"0.52",,"0.36","0.657","0.49",,"0.8","0.4","-1.992",,"0.345","0.365","0.749",,"0.364","0.311","0.573",,"0.363","0.18","0.081",,"-0.043","0","0","0"
BasicAverageShares,,"64,562,265",,"64,562,265","64,562,265","64,562,265",,"64,562,265","53,778,239","52,378,435",,"52,378,435","52,357,881","52,208,395",,"52,208,395","19,823,801","19,823,801",,"19,823,801","19,823,801","19,823,801",,"19,823,801","19,823,801","19,823,801","19,823,801"
DilutedAverageShares,,"64,562,265",,"64,562,265","64,562,265","64,562,265",,"64,562,265","53,778,239","52,378,435",,"52,378,435","52,357,881","52,208,395",,"52,208,395","19,823,801","19,823,801",,"19,823,801","19,823,801","19,823,801",,"19,823,801","19,823,801","19,823,801","19,823,801"
TotalExpenses,,,,,,,,,,,,"15,431,000","14,441,000","12,333,789","15,155,739",,"3,622,084","4,395,257","2,190,196","1,885,091","1,427,353","953,442",,"858,399","0","0","0"
NetIncomeFromContinuingAndDiscontinuedOperation,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
NormalizedIncome,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,510,469","-132,631","0","0","0"
InterestIncome,"163,402,000","38,033,000","42,357,000","43,259,000","39,755,000","44,339,000","45,118,000","44,329,000","44,885,000","48,643,000","53,335,000","51,491,000","45,073,000","30,494,915","24,461,037","20,366,710","15,898,321","12,636,585","9,935,970","7,817,100","4,440,184","2,242,416","868,550","0","0","0","0"
InterestExpense,"50,155,000","10,643,000","14,230,000","12,265,000","13,017,000","11,833,000","13,695,000","14,426,000","17,312,000","17,876,000","19,738,000","19,427,000","16,619,000","10,545,687","7,873,328","6,523,738","5,325,222","4,288,897","3,481,669","60,412","39,195","33,458","10,644","0","0","0","0"
NetInterestIncome,"113,247,000","27,390,000","28,127,000","30,994,000","26,738,000","32,506,000","31,423,000","29,903,000","27,573,000","30,767,000","33,597,000","32,064,000","28,454,000","19,949,228","16,587,709","13,842,972","10,573,099","8,347,688","6,454,301","7,756,688","4,400,989","2,208,958","857,906","0","0","0","0"
EBIT,"118,890,197",,,,,,,,,,,"37,626,000","35,841,000","49,858,222","-4,435,730",,"11,492,335","15,648,002","10,396,832","7,262,351","3,609,526","1,645,967",,"-858,399","0","0","0"
EBITDA,"118,890,197"
ReconciledCostOfRevenue,"44,961,661",,,,,,,,,,,"13,240,000","12,473,000","10,837,040","14,234,634",,"2,789,165","3,628,329","1,558,553","1,096,263","698,523","360,012",,"0","0","0","0"
NetIncomeFromContinuingOperationNetMinorityInterest,"121,735,000","33,681,000","22,279,000","23,342,000","42,433,000","31,753,000","39,496,000","51,457,000","21,772,000","-104,447,000","21,351,000","18,199,000","19,222,000","39,312,535","-9,871,876","18,990,852","6,167,113","11,359,105","6,915,163","7,201,939","3,570,331","1,612,509","1,467,374","-858,399","0","0","0"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,"-2,976,000","-1,933,000","18,069,430","-29,646,206",,"-7,315,285","2,584,692","0","0","775,941","622,857","-71,825","-725,768",,,"0"
TotalUnusualItems,"-16,487,198",,,,,,,,,,,"-2,976,000","-1,933,000","18,069,430","-29,646,206",,"-7,315,285","2,584,692","0","0","775,941","622,857","-71,825","-725,768",,,"0"
NormalizedEBITDA,"135,377,395",,,,,,,,,,,"40,602,000","37,774,000","31,788,792","25,210,476",,"18,807,620","13,063,310","8,300,038","5,662,324","2,833,585","1,023,110",,"-858,399","0","0","0"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0.27","0.27","0.27","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-28,730","0","0","0","0"
