name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
			OtherReceivables,,"35,293,000",,,,"33,059,000",,,,"33,761,000",,,,"31,337,000",,,,"22,226,000",,,,"30,504,000",,,,"37,071,000",,,,"39,552,000",,,,"34,316,000",,,,"30,866,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,"-1,590,000",,,,"-1,605,000",,,,"-1,424,000",,,,"-1,416,000",,,,"-826,000",,,,"-663,000",,,,"-611,000",,,,"-779,000",,,,"-1,240,000",,,,"-984,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,111,067,000","1,020,136,000","754,006,000","813,773,000","877,876,000","858,291,000","937,878,000","1,004,624,000","1,190,319,000","1,326,080,000","1,385,132,000","1,512,445,000","1,465,442,000","1,339,923,000","1,270,941,000","1,126,613,000","1,044,710,000","1,033,294,000","960,962,000","916,601,000","872,907,000","840,304,000","911,669,000","1,038,598,000","1,029,587,000","1,061,198,000","1,114,831,000","1,078,169,000","1,124,953,000","1,024,104,000","928,802,000","865,500,000","865,685,000","802,220,000","772,196,000","752,195,000","676,594,000","690,953,000","715,868,000","829,002,000","808,135,000","649,626,000","524,397,000","451,887,000","385,384,000","321,933,000","335,995,000","308,891,000","294,269,000","269,955,000","274,758,000","298,031,000","325,985,000","362,234,000","360,011,000","366,466,000","353,817,000","365,947,000","386,036,000","478,627,000","486,691,000","484,696,000","443,418,000","415,553,000","355,626,000","338,212,000","323,235,000","311,144,000","278,697,000","189,792,000","161,686,000","135,878,000","153,948,000","137,423,000","134,938,000","120,488,000","109,945,000","115,333,000","145,753,000","122,282,000","111,419,000","114,305,000","122,846,000","134,529,000","155,210,000","177,415,000","187,490,000","176,999,000","193,325,000","173,565,000","144,300,000","138,800,000","123,900,000","107,100,000","93,000,000","84,600,000","88,200,000","66,800,000","36,200,000","34,600,000","30,200,000","36,700,000","42,100,000","39,300,000","41,400,000","36,500,000"
			RawMaterials,,"290,007,000",,,,"238,195,000",,,,"273,185,000",,,,"259,396,000",,,,"205,534,000",,,,"187,419,000",,,,"201,868,000",,,,"186,208,000",,,,"157,873,000",,,,"141,936,000",,,,"107,745,000",,,,"83,215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,"712,276,000",,,,"619,311,000",,,,"1,052,395,000",,,,"1,072,590,000",,,,"824,019,000",,,,"647,308,000",,,,"857,821,000",,,,"834,587,000",,,,"642,127,000",,,,"548,126,000",,,,"536,827,000",,,,"242,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,"26,232,000",,,,"16,175,000",,,,"17,763,000",,,,"19,573,000",,,,"15,924,000",,,,"15,564,000",,,,"15,341,000",,,,"19,020,000",,,,"14,031,000",,,,"11,073,000",,,,"10,084,000",,,,,,,,"276,317,000",,,,"368,033,000",,,,"371,016,000",,,,"487,735,000",,,,,,,,,,,,,,,,,,,,"115,103,000",,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,"-8,379,000",,,,"-15,390,000",,,,"-17,263,000",,,,"-11,636,000",,,,"-12,183,000",,,,"-9,987,000",,,,"-13,832,000",,,,"-15,711,000",,,,"-11,811,000",,,,"-10,182,000",,,,"-5,030,000",,,,"-3,331,000",,,,"-6,362,000",,,,"-5,799,000",,,,"-5,069,000",,,,"-3,039,000",,,,,,,,,,,,,,,,,,,,"-798,000",,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"16,225,000","15,986,000","15,013,000","16,161,000","15,635,000","14,906,000","13,315,000","15,482,000","14,726,000","20,728,000","24,419,000","15,788,000","11,425,000","10,491,000","10,281,000","12,494,000","13,809,000","11,969,000","7,330,000","9,557,000","9,367,000","8,798,000","8,790,000","11,117,000","11,569,000","32,953,000","8,799,000","11,153,000","16,463,000","28,312,000","8,419,000","10,397,000","13,067,000","14,341,000","9,490,000","6,889,000","10,026,000","12,088,000","4,159,000","4,831,000","6,443,000","12,158,000","5,338,000","7,350,000","9,592,000","14,104,000","3,754,000","3,109,000","3,917,000","3,650,000","2,270,000","2,350,000","2,460,000","3,369,000","2,650,000","2,267,000","2,199,000","1,699,000","2,094,000","2,247,000","2,548,000","2,128,000","1,981,000","1,999,000","1,640,000","1,829,000","1,686,000","1,392,000","1,241,000","1,418,000","1,237,000","1,591,000","1,373,000","1,122,000","1,228,000","1,511,000","1,542,000","1,764,000","1,053,000","1,133,000","1,208,000","1,244,000","1,249,000","1,378,000","1,624,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,929,000","18,346,000","18,569,000","18,387,000",,,,,,,,,"12,253,000","12,180,000","11,896,000","12,286,000","10,843,000","11,025,000","10,657,000","10,281,000","9,670,000","9,195,000","9,687,000","11,414,000","9,112,000","9,495,000","7,271,000","6,730,000","6,639,000","8,277,000","6,695,000","7,028,000","7,894,000","7,790,000","8,069,000","7,496,000","6,646,000","4,557,000","4,220,000","3,856,000","3,390,000","2,351,000","1,750,000","1,544,000","2,838,000","2,790,000","2,811,000","2,863,000","2,969,000","3,292,000","4,268,000","4,375,000","747,000","1,186,000","1,072,000",,"1,254,000","1,395,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,929,000","18,346,000","18,569,000","18,387,000",,,,,,,,,"12,253,000","12,180,000","11,896,000","12,286,000","10,843,000","11,025,000","10,657,000","10,281,000","9,670,000","9,195,000","9,687,000","11,414,000","9,112,000","9,495,000","7,271,000","6,730,000","6,639,000","8,277,000","6,695,000","7,028,000","7,894,000","7,790,000","8,069,000","7,496,000","6,646,000","4,557,000","4,220,000","3,856,000","3,390,000","2,351,000","1,750,000","1,544,000","2,838,000","2,790,000","2,811,000","2,863,000","2,969,000","3,292,000","4,268,000","4,375,000","747,000","1,186,000","1,072,000",,"1,254,000","1,395,000",,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,"0","0","0","419,000","419,000","419,000","419,000","2,269,000","2,269,000","4,827,000","6,622,000","7,645,000","9,505,000","10,319,000","11,714,000","12,932,000","13,955,000","15,676,000","20,186,000","19,302,000","0","5,053,000","5,053,000","5,053,000","5,053,000","16,929,000","16,249,000","15,567,000","16,277,000","16,482,000","15,249,000","13,037,000","14,630,000",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,929,000",,,,,,,,,,,,,,,,,,,,,,,"8,848,000","9,060,000","8,946,000","8,824,000","9,346,000","9,305,000","9,862,000","16,962,000",,,,"1,508,000",,,,"3,800,000","914,000","1,223,000","948,000","736,000","400,000","600,000","600,000","600,000","500,000","600,000","400,000","300,000","400,000","500,000","700,000","1,500,000","500,000","300,000","600,000","300,000"
	TotalNonCurrentAssets,"1,797,973,000","1,795,523,000","1,599,336,000","1,605,844,000","1,611,671,000","1,627,667,000","1,644,276,000","1,666,262,000","1,685,057,000","1,694,778,000","1,676,479,000","1,648,154,000","1,602,569,000","1,513,406,000","1,508,568,000","1,503,853,000","1,498,399,000","1,515,041,000","1,484,618,000","1,470,822,000","1,476,016,000","1,491,599,000","1,508,634,000","1,510,154,000","1,501,425,000","1,525,422,000","1,439,398,000","1,377,158,000","1,312,093,000","1,248,748,000","1,196,419,000","1,164,287,000","1,139,177,000","1,014,362,000","966,688,000","904,797,000","880,011,000","875,507,000","808,204,000","774,548,000","754,098,000","737,696,000","688,042,000","663,010,000","654,688,000","609,126,000","576,514,000","567,010,000","505,148,000","504,314,000","485,657,000","477,978,000","476,939,000","475,197,000","465,248,000","450,878,000","417,140,000","421,127,000","418,996,000","415,895,000","410,498,000","398,091,000","353,501,000","337,756,000","313,116,000","299,795,000","286,168,000","276,256,000","264,586,000","184,708,000","168,641,000","165,302,000","161,207,000","157,765,000","160,227,000","159,154,000","159,615,000","156,378,000","171,197,000","170,979,000","173,375,000","174,899,000","166,402,000","166,179,000","165,583,000","168,417,000","160,746,000","155,144,000","149,287,000","141,624,000","97,100,000","86,600,000","81,700,000","71,000,000","60,800,000","55,800,000","53,700,000","47,700,000","36,700,000","34,200,000","32,600,000","26,400,000","24,800,000","24,000,000","22,800,000","20,800,000"
		NetPPE,"1,331,275,000","1,347,215,000","1,230,636,000","1,241,337,000","1,247,949,000","1,264,296,000","1,284,810,000","1,309,142,000","1,332,049,000","1,337,128,000","1,317,742,000","1,288,779,000","1,248,968,000","1,184,053,000","1,176,746,000","1,166,814,000","1,151,646,000","1,159,595,000","1,133,309,000","1,118,758,000","1,124,746,000","1,135,805,000","1,152,320,000","1,157,252,000","1,150,117,000","1,172,824,000","1,090,712,000","1,028,685,000","976,303,000","923,080,000","874,160,000","842,198,000","819,704,000","739,663,000","696,873,000","652,078,000","627,261,000","622,112,000","572,203,000","537,870,000","516,445,000","499,667,000","458,178,000","475,385,000","467,922,000","445,919,000","414,754,000","410,098,000","355,636,000","354,749,000","343,545,000","335,832,000","333,907,000","332,147,000","321,781,000","307,333,000","295,015,000","299,013,000","296,312,000","293,908,000","288,370,000","278,690,000","239,253,000","224,729,000","200,525,000","196,161,000","180,073,000","173,735,000","163,386,000","138,953,000","124,231,000","120,862,000","117,737,000","114,477,000","117,164,000","116,026,000","117,610,000","117,859,000","129,535,000","129,215,000","131,239,000","132,196,000","128,165,000","128,902,000","128,095,000","130,532,000","122,560,000","117,449,000","111,364,000","103,426,000","79,100,000","68,900,000","63,700,000","54,400,000","44,600,000","41,700,000","39,600,000","34,200,000","27,800,000","25,200,000","23,600,000","23,200,000","21,600,000","20,800,000","19,700,000","17,600,000"
			GrossPPE,"1,331,275,000","2,052,890,000","1,230,636,000","1,241,337,000","1,247,949,000","1,904,873,000","1,284,810,000","1,309,142,000","1,332,049,000","1,943,631,000","1,317,742,000","1,288,779,000","1,248,968,000","1,760,398,000",,,,"1,674,524,000",,,,"1,589,326,000",,,,"1,576,643,000",,,,"1,250,273,000",,,,"999,214,000",,,,"839,945,000",,,,"681,514,000",,,,"614,255,000",,,,"498,636,000",,,,"456,744,000","421,932,000","407,484,000","395,166,000","399,164,000","377,019,000","374,615,000","369,077,000","359,397,000","309,950,000","295,426,000","271,222,000","266,858,000","239,425,000","233,087,000","222,738,000","198,305,000","182,517,000","179,148,000","176,023,000","172,763,000","165,053,000","163,915,000","165,499,000","165,748,000","167,956,000","167,636,000","169,660,000","170,617,000","155,071,000","155,808,000","155,001,000","157,438,000","146,245,000","138,468,000","130,014,000","120,007,000","94,100,000","82,400,000","75,700,000","65,000,000","54,300,000","50,500,000","47,500,000","39,800,000","33,900,000","31,300,000","29,300,000","29,800,000","25,900,000","25,100,000","24,000,000","21,900,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"156,169,000",,,,"136,024,000",,,,"137,416,000",,,,"134,873,000",,,,"129,805,000",,,,"126,123,000",,,,"134,246,000",,,,"98,033,000",,,,"81,196,000",,,,"69,965,000",,,,"68,147,000",,,,"60,032,000",,,,"45,432,000",,,,"44,523,000",,,,"37,333,000",,,,"36,117,000",,,,"23,744,000",,,,"19,696,000",,,,"15,698,000",,,,"15,582,000",,,,"16,817,000",,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"552,965,000",,,,"495,808,000",,,,"474,106,000",,,,"434,049,000",,,,"404,679,000",,,,"377,070,000",,,,"313,706,000",,,,"233,742,000",,,,"205,778,000",,,,"174,953,000",,,,"162,118,000",,,,"143,989,000",,,,"93,755,000",,,,"105,192,000",,,,"93,062,000",,,,"85,918,000",,,,"72,874,000",,,,"57,054,000",,,,"51,292,000",,,,"52,233,000",,,,"61,361,000",,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"281,101,000",,,,"265,243,000",,,,"255,567,000",,,,"233,293,000",,,,"210,327,000",,,,"214,626,000",,,,"208,417,000",,,,"154,476,000",,,,"133,002,000",,,,"120,677,000",,,,"427,074,000",,,,"351,557,000",,,,"84,963,000",,,,"274,169,000",,,,"252,207,000",,,,"232,549,000",,,,"169,345,000",,,,"115,763,000",,,,"103,485,000",,,,"95,531,000",,,,"32,063,000",,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"1,331,275,000","1,016,326,000","1,230,636,000","1,241,337,000","1,247,949,000","966,042,000","1,284,810,000","1,309,142,000","1,332,049,000","1,025,318,000","1,317,742,000","1,288,779,000","1,248,968,000","914,708,000",,,,"894,905,000",,,,"832,661,000",,,,"825,787,000",,,,"697,147,000",,,,"547,557,000",,,,"443,035,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,784,000",,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"6,664,000",,,,"2,989,000",,,,"16,874,000",,,,"16,310,000",,,,"8,043,000",,,,"11,921,000",,,,"66,338,000",,,,"39,775,000",,,,"6,000,000",,,,"6,605,000",,,,"2,441,000",,,,"37,513,000",,,,"46,082,000",,,,"32,860,000",,,,"16,562,000",,,,"4,813,000",,,,"895,000",,,,"5,792,000",,,,"2,288,000",,,,"2,402,000",,,,"592,000",,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"39,665,000",,,,"38,767,000",,,,"34,350,000",,,,"27,165,000",,,,"26,765,000",,,,"26,925,000",,,,"28,149,000",,,,"27,100,000",,,,"25,681,000",,,,"24,710,000",,,,"21,734,000",,,,"21,164,000",,,,"228,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-705,675,000",,,,"-640,577,000",,,,"-606,503,000",,,,"-576,345,000",,,,"-514,929,000",,,,"-453,521,000",,,,"-403,819,000",,,,"-327,193,000",,,,"-259,551,000",,,,"-217,833,000",,,,"-181,847,000",,,,"-168,336,000",,,,"-143,887,000",,,,"-124,597,000","-100,151,000","-100,151,000","-100,151,000","-100,151,000","-80,707,000","-80,707,000","-80,707,000","-80,707,000","-70,697,000","-70,697,000","-70,697,000","-70,697,000","-59,352,000","-59,352,000","-59,352,000","-59,352,000","-58,286,000","-58,286,000","-58,286,000","-58,286,000","-47,889,000","-47,889,000","-47,889,000","-47,889,000","-38,421,000","-38,421,000","-38,421,000","-38,421,000","-26,906,000","-26,906,000","-26,906,000","-26,906,000","-23,685,000","-21,019,000","-18,650,000","-16,581,000","-15,000,000","-13,500,000","-12,000,000","-10,600,000","-9,700,000","-8,800,000","-7,900,000","-5,600,000","-6,100,000","-6,100,000","-5,700,000","-6,600,000","-4,300,000","-4,300,000","-4,300,000","-4,300,000"
