name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,011,649","2,750,063","4,736,393","-8,244,376","-8,244,376",,,"647,364","448,164","852,293","852,293","4,129","356,495",,,,"-618,620",,,,
		OtherEquityInterest,,,,,,,,,,,,,,"-321,978,246",,,"-90,184,196",,,,,,,,,,"-19,333,224","-34,789,836","-49,259,661",,,,,,,,,,"7,501,895",,,"6,847,486",,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"2,792,614,000","2,114,676,315","1,781,751,266","1,786,802,962","1,713,208,658","1,661,800,897","1,216,750,676","1,058,790,384","1,075,440,328","1,240,027,602","1,203,243,755","1,215,021,158","1,204,161,314","1,132,967,287","820,981,943","1,078,855,291","1,176,649,564","1,207,075,284","1,180,838,301","1,242,187,837","1,228,831,631","1,146,313,080","1,118,544,481","1,057,703,066","1,007,819,276","1,022,415,691","1,018,819,187","985,597,454","989,298,037","967,726,318","932,436,660","819,906,399","792,322,176","799,798,587","795,641,322","773,785,451","764,962,140","780,439,823","697,261,857","698,074,317","695,014,398","573,524,459","555,637,869","480,950,267","463,825,742","382,944,025","317,450,287","288,309,358","251,603,360","251,009,192","219,326,187","209,390,362","202,918,740","206,535,163","188,279,327","184,116,293","141,287,744",,"131,000,059","128,402,671","126,530,636",
CommonStockEquity,"1,317,556,000","741,930,763","744,821,565","744,127,561","727,882,747","717,804,524","525,976,941","490,473,194","445,744,908","570,874,709","572,444,980","583,079,705","584,161,314","562,967,287","610,981,943","658,306,493","641,511,702","641,275,374","630,393,416","707,944,974","729,207,289","611,156,258","619,355,209","498,250,672","504,347,914","508,367,755","515,733,677","514,816,781","519,615,448","530,826,629","547,449,576","445,774,416","438,631,024","445,792,130","441,265,505","431,092,029","422,313,302","417,335,244","418,702,605","415,159,557","412,143,265","334,286,955","331,444,475","256,800,333","249,218,498","180,479,159","178,428,821","133,809,358","129,693,360","129,099,192","104,216,187","94,280,362","87,808,740","91,425,163","95,169,327","95,006,293","94,237,744","93,472,353","95,200,059","92,602,671","90,730,636","1,397"
NetTangibleAssets,"1,317,556,000","741,930,763","744,821,565","744,127,561","727,882,747","717,804,524","525,976,941","490,473,194","445,744,908","570,874,709","572,444,980","583,079,705","584,161,314","562,967,287","610,981,943","658,306,493","641,511,702","641,275,374","630,393,416","707,944,974","729,207,289","611,156,258","619,355,209","498,250,672","504,347,914","508,367,755","515,733,677","514,816,781","519,615,448","530,826,629","547,449,576","445,774,416","438,631,024","445,792,130","441,265,505","431,092,029","422,313,302","417,335,244","418,702,605","415,159,557","412,143,265","334,286,955","331,444,475","256,800,333","249,218,498","180,479,159","178,428,821","133,809,358","129,693,360","129,099,192","104,216,187","94,280,362","87,808,740","91,425,163","95,169,327","95,006,293","94,237,744","93,472,353","95,200,059","92,602,671","90,730,636","1,397"
InvestedCapital,"2,792,614,000","2,114,676,315","1,781,751,266","1,786,802,962","1,713,208,658","1,661,800,897","1,216,750,676","1,058,790,384","1,075,440,328","1,240,027,602","1,203,243,755","1,215,021,158","1,204,161,314","1,132,967,287","820,981,943","1,078,855,291","1,176,649,564","1,207,075,284","1,180,838,301","1,242,187,837","1,228,831,631","1,146,313,080","1,118,544,481","1,057,703,066","1,007,819,276","1,022,415,691","1,018,819,187","985,597,454","989,298,037","967,726,318","932,436,660","819,906,399","792,322,176","799,798,587","795,641,322","773,785,451","764,962,140","780,439,823","697,261,857","698,074,317","695,014,398","573,524,459","555,637,869","480,950,267","463,825,742","382,944,025","317,450,287","288,309,358","251,603,360","251,009,192","219,326,187","209,390,362","202,918,740","206,535,163","193,379,327","184,116,293","141,287,744","93,472,353","131,000,059","128,402,671","126,530,636","1,397"
TangibleBookValue,"1,317,556,000","741,930,763","744,821,565","744,127,561","727,882,747","717,804,524","525,976,941","490,473,194","445,744,908","570,874,709","572,444,980","583,079,705","584,161,314","562,967,287","610,981,943","658,306,493","641,511,702","641,275,374","630,393,416","707,944,974","729,207,289","611,156,258","619,355,209","498,250,672","504,347,914","508,367,755","515,733,677","514,816,781","519,615,448","530,826,629","547,449,576","445,774,416","438,631,024","445,792,130","441,265,505","431,092,029","422,313,302","417,335,244","418,702,605","415,159,557","412,143,265","334,286,955","331,444,475","256,800,333","249,218,498","180,479,159","178,428,821","133,809,358","129,693,360","129,099,192","104,216,187","94,280,362","87,808,740","91,425,163","95,169,327","95,006,293","94,237,744","93,472,353","95,200,059","92,602,671","90,730,636","1,397"
TotalDebt,"1,475,058,000","1,372,745,552","1,036,929,701","1,042,675,401","985,325,911","943,996,373","690,773,735","568,317,190","629,695,420","669,152,893","630,798,775","631,941,453","620,000,000","570,000,000","210,000,000","420,548,798","535,137,862","565,799,910","550,444,885","534,242,863","499,624,342","535,156,822","499,189,272","559,452,394","503,471,362","514,047,936","503,085,510","470,780,673","469,682,589","436,899,689","384,987,084","374,131,983","353,691,152","354,006,457","354,375,817","342,693,422","342,648,838","363,104,579","278,559,252","282,914,760","282,871,133","239,237,504","224,193,394","224,149,934","214,607,244","202,464,866","139,021,466","154,500,000","121,910,000","121,910,000","115,110,000","115,110,000","115,110,000","115,110,000","98,210,000","89,110,000","47,050,000","37,010,000","35,800,000","35,800,000","35,800,000",
NetDebt,"1,320,627,000","1,288,491,952","995,544,129","1,011,971,767","948,299,223","854,997,248","675,986,377","549,863,686","622,236,691","647,161,328","617,960,672","619,014,851","616,943,391","557,573,018","93,321,024","204,061,012","327,225,949","373,950,213","469,441,129","469,243,347","409,021,066","428,069,159","330,852,449","434,522,661","439,308,748","461,432,518","450,051,203","353,233,634","357,918,631","358,140,663","300,974,943","294,538,898","262,852,905","220,702,111","194,355,379","225,562,359","305,607,164","290,804,156","218,448,473","189,187,139","140,356,975","172,369,164","138,744,317","155,907,385","141,186,533","147,644,644","64,934,253","109,614,527","78,637,310","66,709,579","81,695,705","79,191,300","97,677,762","87,916,713","82,278,912","70,403,339","31,438,989",,"10,276",,,
ShareIssued,"111,095,334","65,316,085","65,316,085","65,316,085","65,316,085","65,316,085","47,961,753","47,961,753","48,288,822","48,950,803","49,418,542","50,314,275","50,690,659","51,284,064","51,284,064","48,050,720","48,024,614","47,740,832","47,740,832","47,745,674","47,681,397","40,401,292","40,405,403","33,630,195","33,576,436","33,375,126","33,321,349","33,272,167","33,225,627","32,950,288","32,906,347","27,939,795","27,903,696","27,697,483","27,678,286","27,600,250","27,563,375","27,284,798","27,320,385","27,289,134","27,263,151","22,774,726","22,714,851","18,625,238","18,569,856","14,928,987","14,885,134","12,074,184","11,934,594","11,702,511","9,827,942","8,332,942","8,247,663","6,917,363","6,917,363","6,917,363","6,803,863","6,803,863","6,803,863","6,732,862","6,686,760","6,686,760"
OrdinarySharesNumber,"111,095,334","65,316,085","65,316,085","65,316,085","65,316,085","65,316,085","47,961,753","47,961,753","48,288,822","48,950,803","49,418,542","50,314,275","50,690,659","51,284,064","51,284,064","48,050,720","48,024,614","47,740,832","47,740,832","47,745,674","47,681,397","40,401,292","40,405,403","33,630,195","33,576,436","33,375,126","33,321,349","33,272,167","33,225,627","32,950,288","32,906,347","27,939,795","27,903,696","27,697,483","27,678,286","27,600,250","27,563,375","27,284,798","27,320,385","27,289,134","27,263,151","22,774,726","22,714,851","18,625,238","18,569,856","14,928,987","14,885,134","12,074,184","11,934,594","11,702,511","9,827,942","8,332,942","8,247,663","6,917,363","6,917,363","6,917,363","6,803,863","6,803,863","6,803,863","6,732,862","6,686,760","6,686,760"
