name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,06/30/2000,03/31/2000
			CommonStockPayments,"-51,428,000","-8,237,000","-6,348,000","-22,140,000","-14,703,000","-10,130,000","-10,298,000","0",,,"-116,000","-5,634,000",,,"0",,,,,"0","0","0","-64,000","-13,000","-1,134,000","-990,000","-480,000","-5,548,000","-24,956,000","-17,462,000","-31,108,000","-31,482,000","-37,349,000","-38,763,000","-348,000","-3,280,000","0","0","0","0","-2,628,000","-1,716,000","-9,579,000","-15,404,000","-7,511,000","-5,327,000","-2,866,000","0","-2,593,000","-2,754,000","-6,948,000","-4,874,000","-4,306,000","-3,801,000",,,,,,,,,,
		CashDividendsPaid,"-24,953,000","-6,101,000","-6,150,000","-6,310,000","-6,392,000","-5,447,000","-5,571,000","-5,586,000","-5,168,000","-5,151,000","-5,132,000","-5,141,000","-5,198,000","-4,727,000","-4,692,000","-4,687,000","-4,653,000","-4,641,000","-4,612,000","-3,686,000","-3,682,000","-3,666,000","-3,631,000","-3,633,000","-3,635,000","-3,175,000","-2,974,000","-2,993,000","-3,066,000","-3,151,000","-3,202,000","-3,098,000","-3,289,000","-3,295,000","-3,288,000","-3,295,000","-16,996,000","-3,280,000","0","-6,000","2,000","-1,718,000","-896,000","-959,000","-998,000","-848,000","-898,000","-829,000","-809,000","-772,000","-634,000","-801,000","-754,000","-774,000",,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"-5,571,000","-5,586,000","-5,168,000","-5,151,000","-5,132,000","-5,141,000","-5,198,000","-4,727,000","-4,692,000","-4,687,000","-4,653,000","-4,641,000","-4,612,000","-3,686,000","-3,682,000","-3,666,000","-3,631,000","-3,633,000","-3,635,000","-3,175,000","-2,974,000","-2,993,000","-3,066,000","-3,151,000","-3,202,000","-3,098,000","-3,289,000","-3,295,000","-3,288,000","-3,295,000","-16,996,000","-3,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"2,832,000","231,000","1,147,000","447,000","1,007,000","808,000","0","0","0","175,000","195,000","4,546,000","34,000","995,000","170,000","427,000","766,000","725,000","0","8,000","0","92,000","0","20,000","100,000","0","277,000","-248,000","0","129,000","-63,000","97,000","0","178,000","0","0","0","-14,203,000","0","16,000","0","0","10,000","0","0","5,000","0","0","0","137,000",,,,,,,,,,,,,,
		NetOtherFinancingCharges,"6,005,000","5,123,000","1,413,000","-707,000","176,000","4,350,000","2,348,000","-2,553,000","-2,562,000","2,399,000","1,294,000","-2,066,000","94,000","2,716,000","1,008,000","-1,010,000","-197,000","3,408,000","533,000","-1,028,000","-16,000","2,978,000","1,011,000","346,000","-1,175,000","2,799,000","-100,000","1,269,000","-336,000","2,359,000","39,000","-87,000","-853,000","2,642,000","-242,000","1,010,000","-271,000","2,876,000","-507,000","818,000","-540,000","1,720,000","-917,000","1,032,000","-456,000","1,818,000","-64,000","0","0","231,000","-1,706,000","256,000","-161,000","-1,455,000","1,846,000","607,000","-126,508,000","127,035,000","18,374,000","-23,670,000","36,000","1,320,000","262,024","193,655"
EndCashPosition,"135,514,000","135,514,000","91,068,000","173,694,000","193,184,000","127,570,000","87,544,000","350,839,000","110,900,000","114,699,000","147,818,000","69,652,000","46,907,000","85,825,000","77,762,000","58,735,000","58,733,000","52,574,000","57,839,000","103,241,000","50,299,000","51,306,000","96,085,000","36,136,000","60,522,000","114,653,000","51,853,000","85,988,000","75,785,000","93,081,000","76,709,000","66,866,000","35,783,000","61,117,000","61,239,000","93,653,000","25,353,000","65,919,000","128,761,000","32,011,000","34,381,000","45,837,000","65,269,000","33,504,000","62,907,000","92,671,000","43,852,000","36,044,000","28,862,000","50,811,000","42,544,000","86,179,000","77,118,000","104,392,000","50,128,000","49,819,000","16,931,000","22,145,000","25,088,000","250,890,000","51,675,000","48,793,000","1,004,118","552,332"
	ChangesInCash,"7,944,000","44,446,000","-82,626,000","-19,490,000","65,614,000","40,026,000","-263,295,000","239,939,000","-3,799,000","-33,119,000","78,166,000","22,745,000","-38,918,000","8,063,000","19,027,000","2,000","6,159,000","-5,265,000","-45,402,000","52,942,000","-1,007,000","-44,779,000","59,949,000","-24,386,000","-54,131,000","62,800,000","-34,135,000","10,203,000","-17,296,000","16,372,000","9,843,000","31,083,000","-25,334,000","-122,000","-32,414,000","68,300,000","-40,566,000","-62,842,000","96,750,000","-2,370,000","-11,456,000","-19,432,000","31,765,000","-29,403,000","-29,764,000","48,819,000","7,808,000","7,182,000","-21,949,000","8,267,000","-43,635,000","9,061,000","-27,274,000","54,264,000","309,000","32,888,000","-5,214,000","-2,943,000","-225,802,000","199,215,000","2,882,000","-11,831,000","451,786","-727,621"
	BeginningCashPosition,"127,570,000","91,068,000","173,694,000","193,184,000","127,570,000","87,544,000","350,839,000","110,900,000","114,699,000","147,818,000","69,652,000","46,907,000","85,825,000","77,762,000","58,735,000","58,733,000","52,574,000","57,839,000","103,241,000","50,299,000","51,306,000","96,085,000","36,136,000","60,522,000","114,653,000","51,853,000","85,988,000","75,785,000","93,081,000","76,709,000","66,866,000","35,783,000","61,117,000","61,239,000","93,653,000","25,353,000","65,919,000","128,761,000","32,011,000","34,381,000","45,837,000","65,269,000","33,504,000","62,907,000","92,671,000","43,852,000","36,044,000","28,862,000","50,811,000","42,544,000","86,179,000","77,118,000","104,392,000","50,128,000","49,819,000","16,931,000","22,145,000","25,088,000","250,890,000","51,675,000","48,793,000","60,624,000","552,332","1,279,953"
IncomeTaxPaidSupplementalData,"28,807,000","827,000","1,386,000","7,990,000","18,604,000","496,000","3,259,000","4,535,000","6,825,000","550,000",,,"5,331,000","401,000",,,,"667,000","7,375,000","1,000,000","1,600,000","2,900,000","5,079,000","3,301,000","5,020,000","1,015,000","4,102,000","1,101,000",,,"966,000","4,145,000","7,532,000","4,053,000","2,655,000","4,092,000","5,353,000","4,096,000","2,657,000","1,105,000","4,125,000","104,000",,"1,724,000","5,105,000","1,024,000","1,937,000","2,311,000","3,963,000","1,565,000","3,408,000","2,056,000","4,704,000","183,000",,,,,,,,,,
InterestPaidSupplementalData,"15,827,000","3,418,000","3,786,000","3,832,000","4,791,000","5,042,000","6,116,000","8,623,000","11,842,000","13,003,000",,,"13,247,000","11,683,000",,,,"6,895,000","6,713,000","6,125,000","5,421,000","5,506,000","5,308,000","5,741,000","5,245,000","5,743,000","5,167,000","4,992,000","4,709,000","4,870,000","3,874,000","3,824,000","3,621,000","3,683,000","4,095,000","4,217,000","4,085,000","4,780,000","5,507,000","5,749,000","5,752,000","5,989,000",,"6,473,000","6,576,000","6,010,000","5,838,000","6,082,000","5,898,000","6,645,000","6,869,000","7,105,000","7,109,000","8,251,000",,,,,,,,,,
CapitalExpenditure,"-1,710,000","-365,000","-345,000","-268,000","-732,000","-293,000","-1,483,000","-353,000","-417,000","-806,000","-945,000","-1,041,000","-1,260,000","-377,000","-1,135,000","-903,000","-534,000","-307,000","-1,022,000","-402,000","-530,000","-111,000","-226,000","-297,000","-248,000","-161,000","-69,000","-86,000","-61,000","-586,000","-492,000",,"-165,000","-240,000","-175,000","-349,000","-936,000","-1,456,000","-1,873,000","-1,668,000","-1,672,000","-2,822,000","-2,313,000","-1,309,000","-1,662,000","-798,000","-2,037,000","-1,372,000","-1,090,000","-870,000","-1,661,000","-1,326,000","-1,568,000","-901,000","-661,000","-765,000","-1,174,000","-62,000",,,,,,"-4,147"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","54,648,000",,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,244,000",,"54,883,000","95,208,000","317,773,000",,"59,094,000","106,518,000","70,961,000",,"10,015,000","72,000,000","20,000,000",,"-49,999,000","69,999,000","11,300,000",,,,,,
RepaymentOfDebt,,,,,,,"0","0","0","0","0","0","0","-44,000","-67,000","-64,000","-64,000","-60,000","-58,000","-57,000","-55,000","-54,000","-51,000","-55,000","-50,000","-48,000","-47,000","-44,000","-45,000","-43,000","-135,000","21,000","-79,000","-79,000","-75,000","-74,000","-72,000","-68,000","-65,000","-64,000","68,937,000","-69,059,000",,"-45,059,000","-140,051,000","-219,645,000","172,631,000","-73,047,000","-43,727,000","-56,044,000","150,459,000","-72,041,000","-7,511,000","-71,067,000","-35,000","-36,000","-33,000","-32,000",,,,,,
RepurchaseOfCapitalStock,"-51,428,000","-8,237,000","-6,348,000","-22,140,000","-14,703,000","-10,130,000","-10,298,000","0",,,"-116,000","-5,634,000",,,"0",,,,,"0","0","0","-64,000","-13,000","-1,134,000","-990,000","-480,000","-5,548,000","-24,956,000","-17,462,000","-31,108,000","-31,482,000","-37,349,000","-38,763,000","-348,000","-3,280,000","0","0","0","0","-2,628,000","-1,716,000","-9,579,000","-15,404,000","-7,511,000","-5,327,000","-2,866,000","0","-2,593,000","-2,754,000","-6,948,000","-4,874,000","-4,306,000","-3,801,000",,,,,,,,,,
FreeCashFlow,"62,449,000","19,233,000","21,011,000","18,147,000","4,058,000","19,905,000","23,649,000","2,944,000","14,419,000","11,143,000","16,290,000","16,816,000","5,171,000","9,252,000","9,535,000","15,178,000","11,902,000","13,295,000","8,176,000","13,929,000","9,770,000","9,684,000","13,837,000","11,065,000","6,293,000","5,574,000","7,614,000","10,112,000","4,232,000","9,551,000","7,936,000","7,847,000","2,560,000","6,558,000","8,394,000","7,056,000","67,000","11,575,000","6,459,000","2,986,000","-1,828,000","12,325,000","7,920,000","5,429,000","1,552,000","6,477,000","3,081,000","6,000,000","5,806,000","5,319,000","-404,000","6,252,000","1,770,000","2,090,000","2,909,000","2,990,000","3,819,000","-7,047,000","4,556,000","1,913,000","2,729,000","2,214,000","46,709","71,027"
