name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,12/31/2015
			AccumulatedDepreciation,"-12,109,000","-11,021,000","-10,009,000","-9,043,000","-8,236,000","-7,392,000","-6,603,000","-9,196,000","-8,515,000","-7,931,000","-7,339,000","-6,803,000","-6,376,000","-5,849,000","-5,401,000","-5,241,000","-4,799,000","-4,460,000","-4,044,000","-5,716,000","-5,340,000","-4,580,000","-4,154,000","-3,745,000","-7,041,000"
		GoodwillAndOtherIntangibleAssets,"758,636,000","773,202,000","627,382,000","640,314,000","382,440,000","317,502,000","298,423,000","258,129,000","239,990,000","172,808,000","175,422,000","90,558,000","83,414,000","84,472,000","87,866,000","88,377,000","49,784,000","49,967,000","50,514,000","50,630,000","50,751,000","22,408,000","19,532,000","19,883,000","20,136,000"
			Goodwill,"525,264,000","531,163,000","403,626,000","405,223,000","234,779,000","187,411,000","183,548,000","156,114,000","141,727,000","91,421,000","90,706,000","51,466,000","48,395,000","48,382,000","53,132,000","53,048,000","31,077,000","31,328,000","31,343,000","31,052,000","30,932,000","9,676,000","7,839,000","7,839,000","7,839,000"
			OtherIntangibleAssets,"233,372,000","242,039,000","223,756,000","235,091,000","147,661,000","130,091,000","114,875,000","102,015,000","98,263,000","81,387,000","84,716,000","39,092,000","35,019,000","36,090,000","34,734,000","35,329,000","18,707,000","18,639,000","19,171,000","19,578,000","19,819,000","12,732,000","11,693,000","12,044,000","12,297,000"
		NonCurrentDeferredAssets,"36,268,000","35,750,000","36,621,000","37,214,000","32,188,000","31,481,000","31,944,000","30,810,000","31,602,000","27,715,000","26,423,000","10,692,000","10,575,000","10,348,000","8,747,000","7,792,000","7,478,000",,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,"0",,,,"83,000",,,,,,,,,,,
		NonCurrentPrepaidAssets,"1,591,000","1,916,000","1,561,000","1,795,000","1,574,000","1,943,000","2,437,000","2,372,000","2,707,000","2,009,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"867,000","843,000","3,778,000","3,785,000","3,788,000","3,792,000","3,558,000","3,354,000","3,353,000","3,350,000","3,347,000","18,211,000","14,221,000","195,000","253,000","242,000","247,000","189,000","190,000","232,000","121,000","108,000","55,000","84,000","133,000"
TotalLiabilitiesNetMinorityInterest,"1,150,559,000","1,016,326,000","958,699,000","969,695,000","931,623,000","708,639,000","684,576,000","652,350,000","653,571,000","616,984,000","268,610,000","239,039,000","242,193,000","220,022,000","206,865,000","198,608,000","186,348,000","180,422,000","82,945,000","80,311,000","75,934,000","65,970,000","62,760,000","69,747,000","69,560,000"
	CurrentLiabilities,"311,353,000","304,330,000","261,788,000","277,691,000","259,333,000","236,228,000","207,263,000","185,531,000","192,558,000","169,366,000","152,527,000","124,751,000","129,261,000","120,047,000","105,699,000","101,806,000","92,270,000","86,962,000","80,363,000","77,660,000","73,997,000","63,783,000","61,044,000","54,450,000","53,619,000"
		PayablesAndAccruedExpenses,"61,338,000","66,611,000","47,868,000","48,059,000","46,482,000","44,618,000","44,560,000","39,442,000","41,503,000","34,552,000","33,987,000","24,262,000","28,740,000","25,392,000","21,762,000","21,158,000","21,751,000","15,382,000","15,004,000","13,692,000","13,471,000","11,847,000","12,935,000","9,988,000","11,043,000"
			Payables,"9,990,000","16,002,000","7,634,000","10,964,000","8,829,000","9,698,000","10,232,000","10,279,000","6,971,000","7,808,000","8,832,000","5,126,000","5,927,000","2,719,000","4,141,000","4,154,000","3,029,000","2,446,000","3,223,000","3,175,000","2,630,000","2,434,000","2,967,000","2,504,000","3,521,000"
				AccountsPayable,"9,990,000","16,002,000","7,634,000","10,964,000","8,829,000","9,698,000","10,232,000","10,279,000","6,971,000","7,808,000","8,832,000","5,126,000","5,927,000","2,719,000","4,141,000","4,154,000","3,029,000","2,446,000","3,223,000","3,175,000","2,630,000","2,434,000","2,967,000","2,504,000","3,521,000"
			CurrentAccruedExpenses,"51,348,000","50,609,000","40,234,000","37,095,000","37,653,000","34,920,000","34,328,000","29,163,000","34,532,000","26,744,000","25,155,000","19,136,000","22,813,000","22,673,000","17,621,000","17,004,000","18,722,000","12,936,000","11,781,000","10,517,000","10,841,000","9,413,000","9,968,000","7,484,000","7,522,000"
		CurrentDebtAndCapitalLeaseObligation,"8,000","8,000",,,,,,,,,,,"367,000","427,000","432,000","440,000",,,,,,,,"1,662,000","2,848,000"
			CurrentDebt,"8,000","8,000",,,,,,,,,,,"367,000","427,000","432,000","440,000",,,,,,,,"1,662,000","2,848,000"
				CurrentNotesPayable,,,,,,,,,,"0","0","0","367,000","427,000","432,000","440,000",,,,,,"0",,,"2,018,000"
				OtherCurrentBorrowings,"8,000","8,000",,,,,,,,,,,,,,,,,,,,,,"1,662,000","830,000"
		CurrentDeferredLiabilities,"235,726,000","223,579,000","202,800,000","196,481,000","178,822,000","165,389,000","144,341,000","134,409,000","141,858,000","129,995,000","112,058,000","95,046,000","95,325,000","92,738,000","82,263,000","79,417,000","68,514,000","70,090,000","63,040,000","58,039,000","54,496,000","51,388,000","47,556,000","42,259,000","39,159,000"
			CurrentDeferredRevenue,"235,726,000","223,579,000","202,800,000","196,481,000","178,822,000","165,389,000","144,341,000","134,409,000","141,858,000","129,995,000","112,058,000","95,046,000","95,325,000","92,738,000","82,263,000","79,417,000","68,514,000","70,090,000","63,040,000","58,039,000","54,496,000","51,388,000","47,556,000","42,259,000","39,159,000"
		OtherCurrentLiabilities,"14,281,000","14,132,000","11,120,000","33,151,000","34,029,000","26,221,000","18,362,000","11,680,000","9,197,000","4,819,000","6,482,000","5,443,000","4,829,000","1,490,000","1,242,000","791,000","2,005,000","1,490,000","2,319,000","5,929,000","6,030,000","548,000","553,000","541,000","569,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"839,206,000","711,996,000","696,911,000","692,004,000","672,290,000","472,411,000","477,313,000","466,819,000","461,013,000","447,618,000","116,083,000","114,288,000","112,932,000","99,975,000","101,166,000","96,802,000","94,078,000","93,460,000","2,582,000","2,651,000","1,937,000","2,187,000","1,716,000","15,297,000","15,941,000"
		LongTermDebtAndCapitalLeaseObligation,"809,690,000","665,695,000","656,183,000","646,533,000","638,165,000","441,514,000","445,915,000","441,231,000","435,718,000","430,282,000","97,764,000","96,521,000","95,298,000","94,097,000","92,916,000","91,755,000","90,615,000","89,481,000",,,,,,"13,800,000","14,122,000"
			LongTermDebt,"809,690,000","665,695,000","656,183,000","646,533,000","638,165,000","441,514,000","445,915,000","441,231,000","435,718,000","430,282,000","97,764,000","96,521,000","95,298,000","94,097,000","92,916,000","91,755,000","90,615,000","89,481,000",,,,,,"13,800,000","14,122,000"
		NonCurrentDeferredLiabilities,"15,153,000","30,343,000","23,802,000","27,531,000","19,245,000","14,803,000","15,132,000","9,066,000","9,145,000","5,473,000","5,568,000","4,098,000","4,135,000","3,930,000","7,261,000","3,968,000","2,998,000","3,464,000","2,049,000","2,097,000","1,883,000","1,740,000","1,610,000","1,355,000","1,653,000"
			NonCurrentDeferredTaxesLiabilities,"5,070,000","16,082,000","12,531,000","14,022,000","13,608,000","10,065,000","10,343,000","4,720,000","5,472,000","2,002,000","1,197,000","1,105,000","1,057,000","1,032,000","885,000","922,000","512,000","482,000","594,000","574,000","501,000","494,000","94,000","94,000","345,000"
			NonCurrentDeferredRevenue,"10,083,000","14,261,000","11,271,000","13,509,000","5,637,000","4,738,000","4,789,000","4,346,000","3,673,000","3,471,000","4,371,000","2,993,000","3,078,000","2,898,000","6,376,000","3,046,000","2,486,000","2,982,000","1,455,000","1,523,000","1,382,000","1,246,000","1,516,000","1,261,000","1,308,000"
		OtherNonCurrentLiabilities,"14,363,000","15,958,000","16,926,000","17,940,000","14,880,000","16,094,000","16,266,000","16,522,000","16,150,000","11,863,000","12,751,000","13,669,000","13,499,000","1,948,000","989,000","1,079,000","465,000","515,000","533,000","554,000","54,000","447,000","106,000","142,000","166,000"
TotalEquityGrossMinorityInterest,"307,739,000","462,689,000","398,782,000","405,329,000","356,580,000","252,305,000","245,977,000","234,146,000","233,508,000","220,312,000","211,098,000","185,540,000","184,430,000","42,158,000","47,723,000","52,837,000","60,498,000","55,991,000","47,174,000","46,747,000","38,025,000","42,352,000","44,031,000","-20,855,000","-16,051,000"
	StockholdersEquity,"307,739,000","462,689,000","398,782,000","405,329,000","356,580,000","252,305,000","245,977,000","234,146,000","233,508,000","220,312,000","211,098,000","185,540,000","184,430,000","42,158,000","47,723,000","52,837,000","60,498,000","55,991,000","47,174,000","46,747,000","38,025,000","42,352,000","44,031,000","-20,855,000","-16,051,000"
		CapitalStock,"40,000","39,000","39,000","38,000","38,000","35,000","35,000","34,000","34,000","34,000","34,000","33,000","33,000","30,000","29,000","29,000","29,000","28,000","28,000","28,000","27,000","27,000","27,000","20,000","20,000"
			PreferredStock,"0","0","0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","8,000"
			CommonStock,"40,000","39,000","39,000","38,000","38,000","35,000","35,000","34,000","34,000","34,000","34,000","33,000","33,000","30,000","29,000","29,000","29,000","28,000","28,000","28,000","27,000","27,000","27,000","20,000","12,000"
		AdditionalPaidInCapital,"675,984,000","853,664,000","777,998,000","752,773,000","671,434,000","542,776,000","521,141,000","488,561,000","471,046,000","425,945,000","404,676,000","364,149,000","351,247,000","194,866,000","187,909,000","184,654,000","173,013,000","164,995,000","150,614,000","146,153,000","134,080,000","132,246,000","131,307,000","63,865,000","62,274,000"
		RetainedEarnings,"-360,023,000","-388,112,000","-377,604,000","-348,926,000","-315,105,000","-293,316,000","-268,730,000","-244,525,000","-225,305,000","-199,920,000","-186,788,000","-173,867,000","-161,804,000","-147,670,000","-137,865,000","-129,415,000","-112,497,000","-109,252,000","-103,488,000","-99,257,000","-95,820,000","-89,618,000","-86,990,000","-84,361,000","-78,332,000"
		GainsLossesNotAffectingRetainedEarnings,"-8,262,000","-2,902,000","-1,651,000","1,444,000","213,000","2,810,000","-6,469,000","-9,924,000","-12,267,000","-5,747,000","-6,824,000","-4,775,000","-5,046,000","-5,068,000","-2,350,000","-2,431,000","-47,000","220,000","20,000","-177,000","-262,000","-303,000","-313,000","-379,000","-13,000"
TotalCapitalization,"1,117,429,000","1,128,384,000","1,054,965,000","1,051,862,000","994,745,000","693,819,000","691,892,000","675,377,000","669,226,000","650,594,000","308,862,000","282,061,000","279,728,000","136,255,000","140,639,000","144,592,000","151,113,000","145,472,000","47,174,000","46,747,000","38,025,000","42,352,000","44,031,000","-7,055,000","-1,929,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,"8,000"
CommonStockEquity,"307,739,000","462,689,000","398,782,000","405,329,000","356,580,000","252,305,000","245,977,000","234,146,000","233,508,000","220,312,000","211,098,000","185,540,000","184,430,000","42,158,000","47,723,000","52,837,000","60,498,000","55,991,000","47,174,000","46,747,000","38,025,000","42,352,000","44,031,000","-20,855,000","-16,059,000"
NetTangibleAssets,"-450,897,000","-310,513,000","-228,600,000","-234,985,000","-25,860,000","-65,197,000","-52,446,000","-23,983,000","-6,482,000","47,504,000","35,676,000","94,982,000","101,016,000","-42,314,000","-40,143,000","-35,540,000","10,714,000","6,024,000","-3,340,000","-3,883,000","-12,726,000","19,944,000","24,499,000","-40,738,000","-36,187,000"
WorkingCapital,"337,062,000","350,789,000","415,579,000","404,658,000","600,379,000","362,224,000","379,674,000","399,086,000","409,762,000","455,764,000","115,960,000","174,333,000","183,175,000","42,468,000","49,105,000","50,506,000","94,586,000","96,499,000","-3,792,000","-4,388,000","-13,597,000","19,100,000","23,032,000","-28,649,000","-23,999,000"
InvestedCapital,"1,117,437,000","1,128,392,000","1,054,965,000","1,051,862,000","994,745,000","693,819,000","691,892,000","675,377,000","669,226,000","650,594,000","308,862,000","282,061,000","280,095,000","136,682,000","141,071,000","145,032,000","151,113,000","145,472,000","47,174,000","46,747,000","38,025,000","42,352,000","44,031,000","-5,393,000","911,000"
TangibleBookValue,"-450,897,000","-310,513,000","-228,600,000","-234,985,000","-25,860,000","-65,197,000","-52,446,000","-23,983,000","-6,482,000","47,504,000","35,676,000","94,982,000","101,016,000","-42,314,000","-40,143,000","-35,540,000","10,714,000","6,024,000","-3,340,000","-3,883,000","-12,726,000","19,944,000","24,499,000","-40,738,000","-36,195,000"
TotalDebt,"809,698,000","665,703,000","656,183,000","646,533,000","638,165,000","441,514,000","445,915,000","441,231,000","435,718,000","430,282,000","97,764,000","96,521,000","95,665,000","94,524,000","93,348,000","92,195,000","90,615,000","89,481,000",,,,,,"15,462,000","16,970,000"
NetDebt,"317,644,000","177,668,000","109,661,000","86,682,000",,,,,,,,,,"34,546,000","17,077,000",,,,,,,,,"14,414,000","8,392,000"
ShareIssued,"39,504,354","39,389,733","38,549,185","38,288,685","37,612,199","35,449,447","34,946,958","34,463,801","34,348,008","33,848,627","33,778,616","33,150,319","32,882,089","29,700,192","29,625,465","29,259,367","28,723,250","28,330,460","28,203,369","27,990,297","27,235,785","27,150,674","27,148,042","26,923,604","26,923,604"
OrdinarySharesNumber,"39,504,354","39,389,733","38,549,185","38,288,685","37,612,199","35,449,447","34,946,958","34,463,801","34,348,008","33,848,627","33,778,616","33,150,319","32,882,089","29,700,192","29,625,465","29,259,367","28,723,250","28,330,460","28,203,369","27,990,297","27,235,785","27,150,674","27,148,042","26,923,604","26,923,604"
