name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
InterestExpense,"97,786,000","24,776,000","25,611,000","24,252,000","23,147,000","22,185,000","13,604,000","12,406,000","7,482,000","7,938,243","7,653,000",,,,,,,
NetInterestIncome,"-97,786,000","-24,776,000","-25,611,000","-24,252,000","-23,147,000","-22,185,000","-13,604,000","-12,406,000","-7,482,000","-7,938,243","-43,618,049","1,367,434","1,482,088","1,464,039","1,423,241","1,204,828","1,156,639","364,909"
EBIT,"341,915,000","72,609,000","59,106,000","94,665,000","115,535,000","16,848,000","-62,967,000","7,943,000","16,470,000","9,310,588","31,010,947","-1,245,246","-1,848,965","-341,358","-482,033","-444,751","-234,405","-72,527"
EBITDA,"629,792,000"
ReconciledCostOfRevenue,"1,987,272,000","536,177,000","531,475,000","474,749,000","444,871,000","362,872,000","274,215,000","222,093,000","180,180,154","151,041,373","123,212,000",,,,,,,
ReconciledDepreciation,"287,877,000","77,030,000","77,226,000","69,828,000","63,793,000","47,206,000","24,584,000","22,747,000","18,373,846","16,740,154","630,000",,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"201,891,000","41,750,000","22,942,000","58,092,000","79,107,000","-3,966,000","-65,867,000","-2,489,000","4,033,000","-158,162","-14,999,532","-154,473","-667,488","825,598","657,614","518,317","689,830","220,333"
TotalUnusualItemsExcludingGoodwill,"86,678,000","25,517,000","-8,839,000","18,503,000","51,797,000","1,220,000","-98,717,000","-5,316,000","0","0","0",,,,,,,
TotalUnusualItems,"86,678,000","25,517,000","-8,839,000","18,503,000","51,797,000","1,220,000","-98,717,000","-5,316,000","0","0","0",,,,,,,
NormalizedEBITDA,"543,114,000","124,122,000","145,171,000","145,990,000","127,531,000","62,834,000","60,334,000","36,006,000","34,843,846","26,050,742","31,010,947","-1,245,246","-1,848,965","-341,358","-482,033","-444,751","-234,405","-72,527"
TaxRateForCalcs,"0.164","0.117","0.299","0.173","0.133","0.318","0.186","0.143","0.202","0.27","0.27","0.27","0.27","0.265","0.301","0.318","0.252","0.246"
TaxEffectOfUnusualItems,"14,238,924.962","2,988,977.296","-2,645,234.692","3,191,966.554","6,912,770.165","387,464.868","-18,364,964.086","-757,556.8","0","0","0","0","0","0","0","0","0","0"
