name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
		LongTermDebtAndCapitalLeaseObligation,"676,293,000","679,485,000","677,523,000","665,663,000","668,789,000","621,067,000","623,238,000","630,241,000","651,156,000","580,862,000","561,794,000","532,109,000","526,013,000","515,975,000","511,750,000","509,653,000","512,263,000","521,912,000","474,944,000","447,303,000","432,471,000","470,170,000","469,414,000","466,491,000","475,547,000","485,770,000","482,912,000","487,339,000","469,048,000","459,299,000","460,358,000","456,237,000","426,847,000","422,602,000","409,762,000","359,240,000","361,035,000","359,185,000","343,431,000","314,769,000","282,065,000","304,050,000","275,108,000","275,324,000","280,932,000","287,869,463","273,481,740","287,753,252","252,117,127","253,009,337","253,372,911","253,950,925","254,520,292","255,111,173","3,833,069","3,748,440","225,067","226,520,471","206,416,801","182,124,367","168,074,478","154,494,438","154,176,249","148,350,395","130,818,267","105,118,961","65,968,247","25,147,529","3,150,000",,,,,,,,
			LongTermDebt,"670,833,000","673,976,000","671,952,000","660,059,000","663,143,000","615,380,000","617,510,000","624,473,000","645,348,000","575,015,000","555,908,000","526,185,000","520,065,000","515,975,000","511,750,000","509,653,000","512,263,000","521,912,000","474,944,000","447,303,000","432,471,000","470,170,000","469,414,000","466,491,000","475,547,000","485,770,000","482,912,000","487,339,000","469,048,000","459,299,000","460,358,000","456,237,000","426,847,000","422,602,000","409,762,000","359,240,000","361,035,000","359,185,000","343,431,000","314,769,000","282,065,000","304,050,000","275,108,000","275,324,000","280,932,000","287,869,463","273,481,740","287,753,252","252,117,127","252,761,651","253,372,911","253,950,925","254,520,292","255,111,173","3,600,768","3,519,217",,"226,520,471","206,416,801","182,124,367","168,074,478","154,494,438","154,176,249","148,350,395","130,818,267","105,118,961","65,968,247","25,147,529","3,150,000",,,,,,,,
			LongTermCapitalLeaseObligation,"5,460,000","5,509,000","5,571,000","5,604,000","5,646,000","5,687,000","5,728,000","5,768,000","5,808,000","5,847,000","5,886,000","5,924,000","5,948,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247,686",,,,,"232,301","229,223","225,067",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"29,297,000","26,770,000","22,459,000","19,371,000","20,126,000","20,633,000","19,773,000","20,966,000","20,679,000","19,322,000","19,754,000","19,312,000","17,771,000","17,305,000","15,350,000","15,278,000","15,778,000","16,250,000","15,554,000","14,581,000","12,316,000","12,647,000","11,275,000","8,964,000","9,163,000","9,657,000","9,014,000","9,278,000","8,374,000","8,594,000","5,861,000","5,703,000","5,862,000","6,015,000","6,117,000","5,104,000","5,221,000","5,379,000","5,659,000","3,440,000","3,593,000",,"3,144,000","3,042,000",,"2,276,033",,"2,738,784",,"3,213,195",,"2,754,690",,"3,147,472",,,"3,736,644","3,933,035","4,129,426","4,325,817","4,522,208","4,718,599","4,914,989","5,111,381","3,698,616",,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,276,033",,,,"3,213,195",,,,"3,147,472",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,220","78,105",,,,
		PreferredSecuritiesOutsideStockEquity,,"170,261,000",,"170,278,000","159,286,000","159,286,000","157,751,000","154,140,000","152,193,000","152,153,000","85,598,000","85,598,000","85,598,000","85,598,000","85,598,000","85,598,000","84,366,000","83,432,000","81,978,000","77,612,000","72,965,000","70,743,000","67,213,000","38,956,000","38,192,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000","38,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"16,711,000","16,788,000","16,554,000","15,000,000","15,193,000","17,068,000","16,275,000","16,959,000","16,488,000","12,920,000","9,190,000","8,396,000","6,902,000","7,292,000","5,692,000","6,386,000","7,716,000","6,554,000","7,803,000","6,805,000","7,488,000","6,667,000","8,076,000","7,523,000","7,250,000","7,436,000","7,644,000","7,699,000","7,558,000","7,612,000","6,987,000","6,908,000","6,495,000","8,259,000","9,874,000","5,688,000","5,374,000","4,705,000","4,382,000","4,102,000","4,465,000","3,499,000","4,363,000","3,686,000","2,646,000","5,440,511","3,726,929","3,321,442",,"5,691,918",,"4,194,849",,"6,171,093",,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"384,831,000","202,562,000","371,806,000","375,002,000","213,163,000","216,037,000","200,811,000","208,633,000","223,464,000","211,037,000","258,253,000","264,085,000","258,291,000","254,419,000","247,124,000","251,216,000","259,033,000","266,798,000","267,032,000","238,804,000","234,604,000","239,877,000","225,915,000","226,555,000","227,558,000","233,871,000","230,427,000","230,874,000","227,157,000","217,672,000","189,196,000","190,550,000","169,850,000","183,146,000","164,857,000","166,382,000","123,648,000","122,365,000","124,007,000","127,638,000","131,671,000","135,314,000","139,292,000","139,860,000","123,422,000","111,374,307","112,060,003","111,908,838","115,104,008","118,450,542","121,321,060","124,239,364","127,355,835","130,495,260","133,579,613","136,673,470","139,549,493","142,368,068","144,981,092","147,497,107","149,672,598","152,224,176","117,855,369","118,520,246","120,433,182","98,948,536","100,199,696","101,172,679","101,848,026","102,692,693","102,612,814","102,847,815","103,632,580","104,750,655","105,118,286","41,346","-549"
	StockholdersEquity,"383,523,000","201,303,000","370,523,000","373,664,000","211,747,000","213,183,000","198,049,000","205,741,000","220,354,000","208,134,000","253,771,000","259,420,000","253,629,000","249,744,000","247,124,000","251,216,000","259,033,000","266,798,000","267,032,000","238,804,000","234,604,000","239,877,000","225,915,000","226,555,000","227,558,000","233,871,000","230,427,000","230,874,000","227,157,000","217,672,000","189,196,000","190,550,000","169,850,000","183,146,000","164,857,000","166,382,000","123,648,000","122,365,000","124,007,000","127,638,000","131,671,000","135,314,000","139,292,000","139,860,000","123,422,000","111,374,307","112,060,003","111,908,838","115,104,008","118,450,542","121,321,060","124,239,364","127,355,835","130,495,260","133,579,613","136,673,470","139,549,493","142,368,068","144,981,092","147,497,107","149,672,598","152,224,176","117,855,369","118,520,246","120,433,182","98,948,536","100,199,696","101,172,679","101,848,026","102,692,693","102,612,814","102,847,815","103,632,580","104,750,655","105,118,286","41,346","-549"
		CapitalStock,"170,300,000","38,000","170,302,000","170,315,000","37,000","36,000","35,000","35,000","35,000","33,000","34,000","34,000","33,000","32,000","32,000","32,000","31,000","31,000","31,000","29,000","28,000","28,000","27,000","26,000","26,000","25,000","25,000","24,000","23,000","23,000","21,000","20,000","18,000","18,000","16,000","16,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","13,000","12,000","10,934","10,807","10,697","10,695","10,713","10,713","10,713","10,713","10,713","10,715","10,715","10,715","10,715","10,715","10,715","10,715","10,715","8,851","8,817","8,672","7,672","7,672","7,672","7,667","7,667","7,667","7,642","7,642","7,642","7,642","52","52"
			PreferredStock,"170,261,000","0","170,264,000","170,278,000",,"0",,,,"0","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","1,000","1,000","1,000",,,,,,,,,,,,
			CommonStock,"39,000","38,000","38,000","37,000","37,000","36,000","35,000","35,000","35,000","33,000","32,000","32,000","31,000","30,000","30,000","30,000","29,000","29,000","29,000","27,000","26,000","26,000","25,000","24,000","24,000","23,000","23,000","22,000","21,000","21,000","19,000","18,000","16,000","16,000","14,000","14,000","11,000","11,000","11,000","11,000","11,000","11,000","11,000","11,000","10,000","8,784","8,657","8,547","8,545","8,563","8,563","8,563","8,563","8,563","8,565","8,565","8,565","8,565","8,565","8,565","8,565","8,565","7,851","7,817","7,672","7,672","7,672","7,672","7,667","7,667","7,667","7,642","7,642","7,642","7,642","52","52"
		AdditionalPaidInCapital,"692,795,000","671,134,000","656,790,000","648,112,000","639,053,000","626,533,000","604,707,000","599,741,000","599,232,000","571,205,000","599,956,000","592,706,000","573,868,000","559,977,000","544,895,000","538,276,000","535,399,000","534,790,000","520,143,000","481,322,000","465,790,000","463,436,000","440,136,000","429,608,000","421,466,000","418,897,000","408,401,000","399,420,000","387,392,000","369,748,000","339,083,000","332,850,000","305,994,000","298,751,000","274,159,000","269,554,000","221,578,000","215,470,000","212,542,000","212,014,000","211,755,000","211,553,000","211,508,000","208,664,000","188,819,000","174,260,531","172,023,461","170,404,393","170,378,699","170,622,581","170,622,581","170,622,581","170,622,581","170,622,581","170,640,979","170,640,979","170,640,979","170,640,979","170,640,979","170,640,979","170,640,979","170,640,979","132,448,681","131,590,977","129,245,756","105,502,544","105,502,544","105,502,544","105,427,549","105,427,549","105,427,549","105,052,573","105,052,574","105,060,304","105,225,506","51,948","51,948"
		RetainedEarnings,"-482,493,000","-468,523,000","-454,494,000","-442,122,000","-425,422,000","-409,041,000","-401,834,000","-388,900,000","-374,259,000","-360,978,000","-343,736,000","-331,461,000","-319,402,000","-310,117,000","-298,866,000","-287,910,000","-276,927,000","-268,058,000","-253,314,000","-242,726,000","-231,214,000","-223,587,000","-214,248,000","-203,079,000","-193,934,000","-185,051,000","-177,999,000","-168,570,000","-159,883,000","-151,724,000","-149,533,000","-141,945,000","-135,787,000","-115,248,000","-108,943,000","-102,813,000","-97,568,000","-92,708,000","-88,138,000","-83,973,000","-79,676,000","-75,830,000","-71,803,000","-68,386,000","-64,977,000","-61,933,725","-58,458,249","-56,245,666","-53,023,831","-49,877,753","-2,551,601","-43,804,965","-2,590,215","-37,542,148",,,"-28,332,410","-25,513,703","-22,869,878","-20,353,407","-17,802,786","-15,226,196","-12,343,127","-10,820,512","-8,388,964","-6,129,398","-4,877,614","-3,903,748","-3,212,398","-2,367,523","-2,447,402","-2,212,400","-1,427,636","-317,291","-114,862","-10,654","-10,549"
		GainsLossesNotAffectingRetainedEarnings,"2,921,000","-1,346,000","-2,075,000","-2,641,000","-1,921,000","-4,345,000","-4,859,000","-5,135,000","-4,654,000","-2,126,000","-2,483,000","-1,859,000","-870,000","-148,000","1,063,000","818,000","530,000","35,000","172,000","179,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-46,760,633",,"-40,687,244",,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-375,000","-375,000","-375,000","-375,000","-375,000","-375,000","-375,000","-375,000","-375,000","-410,000","-410,000","-416,000","-421,000","-422,000","-426,000","-431,000","-432,000","-963,433","-1,516,016","-2,260,586","-2,261,555","-2,304,999",,"-2,588,965",,"-2,595,886","-37,072,081","-33,978,224","-2,769,791","-2,769,923","-2,800,724","-2,801,180","-3,176,310","-3,201,322","-2,259,036","-2,259,036","-432,282","-432,282","-432,906","-433,789","-374,792","-375,000","-375,000",,,,,,"-42,000"
	MinorityInterest,"1,308,000","1,259,000","1,283,000","1,338,000","1,416,000","2,854,000","2,762,000","2,892,000","3,110,000","2,903,000","4,482,000","4,665,000","4,662,000","4,675,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,054,356,000","875,279,000","1,042,475,000","1,033,723,000","874,890,000","828,563,000","815,559,000","830,214,000","865,702,000","783,149,000","809,679,000","785,605,000","773,694,000","765,719,000","758,874,000","760,869,000","771,296,000","788,710,000","741,976,000","686,107,000","667,075,000","710,047,000","695,329,000","693,046,000","703,105,000","719,641,000","713,339,000","718,213,000","696,205,000","676,971,000","649,554,000","646,787,000","596,697,000","605,748,000","574,619,000","525,622,000","484,683,000","481,550,000","467,438,000","442,407,000","413,736,000","439,364,000","414,400,000","415,184,000","404,354,000","399,243,770","385,541,743","399,662,090","367,221,135","371,212,193","374,693,971","378,190,289","381,876,127","385,606,433","137,180,381","140,192,687","139,549,493","368,888,539","351,397,893","329,621,474","317,747,076","306,718,614","272,031,618","266,870,641","251,251,449","204,067,497","166,167,943","126,320,208","104,998,026","102,692,693","102,612,814","102,847,815","103,632,580","104,750,655","105,118,286","41,346","-549"
PreferredStockEquity,"170,261,000",,"170,264,000","170,278,000",,,,,,,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","2,150","1,000","1,000","1,000",,,,,,,,,,,,
CommonStockEquity,"213,262,000","201,303,000","200,259,000","203,386,000","211,747,000","213,183,000","198,049,000","205,741,000","220,354,000","208,134,000","253,769,000","259,418,000","253,627,000","249,742,000","247,122,000","251,214,000","259,031,000","266,796,000","267,030,000","238,802,000","234,602,000","239,875,000","225,913,000","226,553,000","227,556,000","233,869,000","230,425,000","230,872,000","227,155,000","217,670,000","189,194,000","190,548,000","169,848,000","183,144,000","164,855,000","166,380,000","123,646,000","122,363,000","124,005,000","127,636,000","131,669,000","135,312,000","139,290,000","139,858,000","123,420,000","111,372,157","112,057,853","111,906,688","115,101,858","118,448,392","121,318,910","124,237,214","127,353,685","130,493,110","133,577,463","136,671,320","139,547,343","142,365,918","144,978,942","147,494,957","149,670,448","152,222,026","117,854,369","118,519,246","120,432,182","98,948,536","100,199,696","101,172,679","101,848,026","102,692,693","102,612,814","102,847,815","103,632,580","104,750,655","105,118,286","41,346","-549"
CapitalLeaseObligations,"5,460,000","5,509,000","5,571,000","5,604,000","5,646,000","5,687,000","5,728,000","5,768,000","5,808,000","5,847,000","5,886,000","5,924,000","5,948,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,841","250,764","247,686","244,609","241,532","238,455",,"232,301","229,223","225,067",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"270,868,000","86,809,000","258,741,000","262,580,000","97,690,000","95,804,000","83,807,000","88,635,000","98,318,000","92,669,000","143,574,000","148,346,000","145,582,000","138,296,000","137,781,000","139,238,000","142,732,000","147,871,000","151,822,000","137,769,000","132,529,000","134,324,000","123,150,000","124,872,000","125,987,000","128,957,000","124,464,000","123,981,000","124,349,000","118,858,000","94,554,000","98,421,000","91,566,000","103,514,000","89,512,000","105,585,000","66,492,000","65,111,000","75,659,000","81,712,000","91,793,000","97,644,000","107,501,000","107,056,000","93,991,000","84,627,315","86,711,439","85,661,934","87,853,555","90,273,081","92,358,699","94,348,779","96,765,811","98,961,417","101,112,422","106,419,926","108,469,754","113,378,512","117,373,606","121,458,816","123,714,128","128,807,480","93,656,807","93,984,596","97,839,890","85,001,052","89,137,586","95,809,829","97,824,711","99,462,547","100,365,875","101,857,984","103,288,147","104,392,635","105,118,286","-257,469","-549"
WorkingCapital,"-19,007,000","-23,235,000","14,794,000","16,461,000","13,868,000","-27,012,000","-12,557,000","-17,280,000","-9,180,000","-37,373,000","-25,339,000","-41,284,000","-25,020,000","-36,068,000","-23,372,000","-22,817,000","-23,200,000","-2,962,000","-34,272,000","-26,759,000","-55,832,000","-24,176,000","-21,813,000","-48,514,000","-30,721,000","-30,546,000","-24,285,000","-24,745,000","-23,679,000","-23,659,000","-26,800,000","-15,591,000","1,044,000","-5,869,000","-13,528,000","361,000","-13,313,000","-14,818,000","31,634,000","20,554,000","21,613,000","12,007,000","19,173,000","16,919,000","21,462,000","18,696,225","10,268,097","16,760,031","-27,536,334","-14,454,409","-22,214,150","-13,745,771","-16,264,299","-12,413,407",,,,,,,,,,,,,,,,,,,,,,,
InvestedCapital,"918,645,000","908,829,000","874,311,000","863,445,000","874,890,000","881,875,000","858,708,000","872,624,000","886,548,000","834,728,000","844,592,000","836,188,000","806,027,000","815,801,000","789,206,000","793,675,000","803,359,000","809,423,000","785,907,000","723,583,000","730,870,000","749,270,000","742,099,000","753,273,000","745,568,000","764,939,000","768,837,000","763,411,000","737,503,000","720,269,000","695,152,000","672,435,000","620,795,000","630,146,000","603,517,000","536,820,000","511,081,000","506,548,000","467,436,000","442,405,000","413,734,000","439,362,000","414,398,000","415,182,000","404,352,000","399,241,620","385,539,593","399,659,940","402,118,985","404,410,043","407,763,587","409,988,139","413,323,649","417,104,283","424,035,178","407,409,216","400,333,393","595,406,860","351,395,743","329,619,324","317,744,926","306,716,464","272,030,618","266,869,641","251,250,449","204,067,497","166,167,943","126,320,208","104,998,026","102,692,693","102,612,814","102,847,815","103,632,580","104,750,655","105,118,286","41,346","-549"
TangibleBookValue,"100,607,000","86,809,000","88,477,000","92,302,000","97,690,000","95,804,000","83,807,000","88,635,000","98,318,000","92,669,000","143,572,000","148,344,000","145,580,000","138,294,000","137,779,000","139,236,000","142,730,000","147,869,000","151,820,000","137,767,000","132,527,000","134,322,000","123,148,000","124,870,000","125,985,000","128,955,000","124,462,000","123,979,000","124,347,000","118,856,000","94,552,000","98,419,000","91,564,000","103,512,000","89,510,000","105,583,000","66,490,000","65,109,000","75,657,000","81,710,000","91,791,000","97,642,000","107,499,000","107,054,000","93,989,000","84,625,165","86,709,289","85,659,784","87,851,405","90,270,931","92,356,549","94,346,629","96,763,661","98,959,267","101,110,272","106,417,776","108,467,604","113,376,362","117,371,456","121,456,666","123,711,978","128,805,330","93,655,807","93,983,596","97,838,890","85,001,052","89,137,586","95,809,829","97,824,711","99,462,547","100,365,875","101,857,984","103,288,147","104,392,635","105,118,286","-257,469","-549"
TotalDebt,"710,843,000","713,035,000","679,623,000","665,663,000","668,789,000","674,379,000","666,387,000","672,651,000","672,002,000","632,441,000","596,709,000","582,694,000","558,348,000","566,059,000","542,084,000","542,461,000","544,328,000","542,627,000","518,877,000","484,781,000","496,268,000","509,395,000","516,186,000","526,720,000","518,012,000","531,070,000","538,412,000","532,539,000","510,348,000","502,599,000","505,958,000","481,887,000","450,947,000","447,002,000","438,662,000","370,440,000","387,435,000","384,185,000","343,431,000","314,769,000","282,065,000","304,050,000","275,108,000","275,324,000","280,932,000","287,869,463","273,481,740","288,007,093","287,267,891","286,209,337","286,689,286","285,992,457","286,208,419","286,611,173","290,690,016","270,967,119","261,011,117","453,040,942","206,416,801","182,124,367","168,074,478","154,494,438","154,176,249","148,350,395","130,818,267","105,118,961","65,968,247","25,147,529","3,150,000",,,,,,,,
NetDebt,"695,798,000","699,570,000","663,822,000","645,427,000","653,272,000","657,676,000","650,289,000","657,320,000","656,341,000","619,745,000","584,648,000","569,180,000","548,086,000","559,468,000","539,614,000","537,909,000","540,205,000","535,944,000","514,590,000","479,767,000","492,163,000","504,737,000","507,439,000","522,727,000","513,002,000","525,918,000","534,682,000","529,242,000","504,588,000","494,000,000","500,721,000","479,520,000","445,134,000","438,456,000","434,131,000","366,417,000","380,156,000","378,639,000","328,649,000","310,496,000","276,376,000","300,721,000","272,698,000","273,009,000","266,609,000","280,807,959","270,251,269","284,440,843","283,689,759","282,865,053","283,657,279","282,830,314","283,496,114","282,107,595","287,393,040","268,962,622","259,450,166","451,684,534","204,592,007","172,442,482","160,987,884","118,488,752","153,561,465","147,418,835","129,538,229","103,378,802","65,603,965","24,931,095",,,,,,,,,
ShareIssued,"38,548,992","37,473,587","36,880,119","36,638,029","36,224,499","35,331,970","34,183,869","33,960,707","33,930,020","32,593,651","31,220,465","30,878,146","29,957,594","29,254,899","28,926,468","28,578,654","28,423,908","28,384,016","27,694,624","25,754,876","25,003,842","24,882,758","23,601,153","22,983,604","22,550,111","22,485,607","21,743,779","21,143,986","20,459,687","19,589,606","17,907,652","17,715,958","16,081,365","15,662,414","14,258,492","14,017,648","11,396,448","11,083,584","10,945,379","10,945,379","10,945,379","10,945,379","10,945,379","10,771,379","9,571,379","8,724,613","8,605,264","8,545,264","8,545,264","8,563,264","8,563,264","8,563,264","8,563,264","8,563,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","7,850,901","7,816,972","7,672,000","7,672,000","7,672,000","7,672,000","7,667,000","7,667,000","7,667,000","7,642,000","7,642,000","7,642,000","7,642,000","7,642,000","7,642,000"
OrdinarySharesNumber,"38,548,992","37,473,587","36,880,119","36,638,029","36,224,499","35,331,970","34,183,869","33,960,707","33,930,020","32,593,651","31,220,465","30,878,146","29,957,594","29,254,899","28,926,468","28,578,654","28,423,908","28,384,016","27,694,624","25,754,876","25,003,842","24,882,758","23,601,153","22,983,604","22,550,111","22,485,607","21,743,779","21,143,986","20,459,687","19,589,606","17,907,652","17,715,958","16,081,365","15,662,414","14,258,492","14,017,648","11,396,448","11,083,584","10,945,379","10,945,379","10,945,379","10,945,379","10,945,379","10,771,379","9,571,379","8,724,613","8,605,264","8,545,264","8,545,264","8,563,264","8,563,264","8,563,264","8,563,264","8,563,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","8,565,264","7,850,901","7,816,972","7,672,000","7,672,000","7,672,000","7,672,000","7,667,000","7,667,000","7,667,000","7,642,000","7,642,000","7,642,000","7,642,000","7,642,000","7,642,000"
PreferredSharesNumber,,,,,,,,,,"12,539,110","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","8,037,555","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000","2,150,000",,,,,,,,,,,,,,,
