name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
TotalExpenses,"1,967,845,000","538,323,000","425,489,000","418,612,000","585,420,000","470,225,000","379,540,000","366,010,000","449,689,000","298,759,000","288,540,000","295,558,000","354,752,000","293,360,000","232,951,000","291,643,000","334,656,000","259,971,000","227,918,000","242,885,000","304,574,000","238,740,000","220,832,000","219,911,000","321,015,000","193,998,000","166,874,000","182,914,000","215,858,000","170,500,000","156,766,000","157,991,000","201,847,000","137,516,000","111,964,000","143,478,000","161,996,000","158,458,000","102,216,000","137,996,000","145,699,000","140,608,000","94,783,000","124,528,000","149,312,000","119,407,000","96,049,000","125,688,000","114,169,000","115,541,000","108,107,000","240,413,000","157,873,000","146,254,000","115,383,000","180,235,000","383,146,000","234,981,000","220,335,000","299,065,000","354,789,000","313,072,000","234,549,000","297,061,000","386,318,000","268,900,000","177,308,000","209,948,000","281,378,000","214,289,000","177,204,000","168,787,000","201,293,000","192,379,000","151,574,000","149,966,000","172,747,000","152,192,000","98,122,000","125,355,000","157,592,000","128,085,000","100,671,000","102,026,000","151,691,000","86,982,000","85,507,000","115,347,000","156,870,000","147,873,000","91,500,000","113,600,000","147,000,000","89,000,000","68,300,000","92,700,000","75,800,000",,
NetIncomeFromContinuingAndDiscontinuedOperation,"181,894,000","53,507,000","35,943,000","32,826,000","59,618,000","38,935,000","23,600,000","25,583,000","34,927,000","5,065,000","9,059,000","6,685,000","19,087,000","5,303,000","4,910,000","11,540,000","17,376,000","6,184,000","4,212,000","3,911,000","14,244,000","2,749,000","2,643,000","5,210,000","14,061,000","2,422,000","889,000","32,838,000","14,850,000","390,000","214,000","5,117,000","11,503,000","-1,979,000","-3,369,000","5,206,000","13,637,000","344,000","-4,162,000","-1,598,000","4,613,000","2,297,000","-4,213,000","-5,689,000","3,355,000","-4,487,000","-4,702,000","-1,830,000","512,000","-6,338,000","10,153,000","-32,983,000","-9,180,000","-20,269,000","-14,340,000","-11,089,000","-113,257,000","-3,509,000","-6,419,000","6,626,000","13,897,000","3,332,000","-3,786,000","12,607,000","17,523,000","8,588,000","664,000","10,156,000","13,835,000","7,006,000","2,829,000","8,013,000","10,406,000","5,650,000","2,230,000","7,616,000","8,452,000","4,093,000","-480,000","6,169,000","7,703,000","3,349,000","-156,000","4,646,000","8,215,000","3,136,000","-648,000","6,987,000","10,307,000","3,622,000","500,000","7,000,000","8,500,000","2,500,000","300,000","7,000,000","4,700,000","-6,200,000","-6,200,000"
NormalizedIncome,"181,894,000","53,507,000","35,943,000","32,826,000","59,618,000","38,935,000","23,600,000","25,583,000","34,927,000","5,065,000","9,059,000","6,685,000","19,087,000","5,303,000","4,910,000","11,540,000","17,376,000","6,184,000","4,212,000","3,911,000","14,244,000","2,749,000","2,643,000","5,210,000","14,061,000","2,422,000","889,000","32,838,000","14,850,000","390,000","214,000","5,117,000","11,503,000","-1,979,000","-3,369,000","5,206,000","13,637,000","344,000","-4,162,000","-1,598,000","4,613,000","2,297,000","-4,213,000","-5,689,000","3,355,000","-4,487,000","-4,702,000","-1,830,000","512,000","-6,338,000","10,153,000","-32,983,000","-9,180,000","-20,269,000","-14,340,000","-11,089,000","5,298,998.997","-3,509,000","-6,419,000","6,626,000","13,897,000","3,332,000","-3,786,000","12,607,000","17,523,000","8,588,000","664,000","10,156,000","13,835,000","7,006,000","2,829,000","8,013,000","10,406,000","5,650,000","2,230,000","7,616,000","8,452,000","4,093,000","-480,000","6,169,000","7,703,000","3,349,000","-156,000","4,646,000","8,215,000","3,136,000","-648,000","6,987,000","10,307,000","3,622,000","500,000","7,000,000","8,500,000","2,500,000","300,000","7,000,000","4,700,000","-6,200,000","-6,200,000"
InterestExpense,"2,596,000","654,000","637,000","666,000","639,000","1,092,000","1,268,000","785,000","2,133,000","3,013,000","3,344,000","3,094,000","2,936,000","3,033,000","2,516,000","2,022,000","2,499,000","2,840,000","2,542,000","1,970,000","1,897,000","2,045,000","1,569,000","1,180,000","1,473,000","1,582,000","1,227,000","914,000","1,141,000","1,253,000","1,146,000","886,000","1,051,000","1,078,000","997,000","863,000","1,193,000","1,166,000","997,000","1,009,000","1,018,000","1,203,000","1,217,000","972,000","837,000","836,000","843,000","703,000","702,000","1,059,000","1,462,000","2,848,000","3,380,000","3,774,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-2,596,000","-654,000","-637,000","-666,000","-639,000","-1,092,000","-1,268,000","-785,000","-2,133,000","-3,013,000","-3,344,000","-3,094,000","-2,936,000","-3,033,000","-2,516,000","-2,022,000","-2,499,000","-2,840,000","-2,542,000","-1,970,000","-1,897,000","-2,045,000","-1,569,000","-1,180,000","-1,473,000","-1,582,000","-1,227,000","-914,000","-1,141,000","-1,253,000","-1,146,000","-886,000","-1,051,000","-1,078,000","-997,000","-863,000","-1,193,000","-1,166,000","-997,000","-1,009,000","-1,018,000","-1,203,000","-1,217,000","-972,000","-837,000","-836,000","-843,000","-703,000","-702,000","-1,059,000","-1,462,000","-2,848,000","-3,380,000","-3,774,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"243,591,000","71,783,000","47,202,000","43,698,000","80,908,000","52,870,000","31,984,000","32,752,000","48,615,000","9,716,000","15,632,000","12,578,000","28,742,000","10,226,000","8,986,000","16,948,000","26,598,000","10,634,000","9,003,000","7,733,000","25,235,000","6,278,000","6,043,000","7,444,000","24,577,000","5,568,000","2,663,000","6,338,000","15,991,000","1,643,000","1,360,000","6,094,000","12,554,000","-901,000","-2,372,000","6,204,000","13,760,000","1,550,000","-3,165,000","-649,000","5,631,000","3,384,000","-2,996,000","-4,751,000","3,859,000","-3,651,000","-3,859,000","-1,296,000","1,214,000","-5,425,000","-7,658,000","-33,174,000","-6,359,000","-16,646,000","-15,159,000","-14,642,000","-111,869,000","-1,719,000","-5,067,000","16,335,000","24,991,000","12,995,000","189,000","26,561,000","35,030,000","18,487,000","3,876,000","18,686,000","24,763,000","14,095,000","6,984,000","14,516,000","18,436,000","10,887,000","5,085,000","13,324,000","14,426,000","6,871,000","-147,000","10,386,000","13,003,000","5,709,000","-86,000","8,350,000","14,003,000","56,242,000","-730,000","12,004,000","17,676,000","7,367,000","2,000,000","12,100,000","14,600,000","4,500,000","1,000,000","10,200,000","9,000,000","51,800,000","51,800,000"
EBITDA,"261,020,000"
ReconciledCostOfRevenue,"1,459,696,000","404,791,000","305,492,000","287,758,000","461,654,000","366,289,000","288,123,000","282,296,000","374,851,000","229,699,000","224,154,000","220,694,000","285,784,000","229,384,000","178,459,000","229,587,000","270,567,000","201,312,000","177,672,000","184,292,000","245,017,000","183,959,000","173,737,000","170,870,000","266,690,000","150,539,000","127,923,000","141,180,000","174,809,000","129,943,000","120,671,000","121,167,000","160,195,000","101,829,000","79,682,000","109,564,000","128,949,000","122,358,000","72,773,000","104,306,000","111,040,000","109,614,000","66,213,000","89,743,000","114,088,000","88,961,000","68,608,000","94,316,000","80,829,000","85,910,000","78,478,000","194,612,000","118,898,000","109,894,000","76,521,000","123,862,000","209,432,000","178,783,000","167,144,000","234,772,000","291,248,000","252,554,000","177,677,000","230,044,000","321,089,000","218,812,000","136,836,000","163,937,000","235,475,000","173,368,000","140,064,000","130,203,000","164,691,000","158,110,000","121,559,000","117,118,000","143,469,000","124,822,000","74,320,000","98,569,000","130,466,000","106,233,000","80,868,000","79,525,000","127,301,000","111,759,000","63,493,000","91,240,000","131,381,000","121,541,000","71,900,000","91,300,000","122,800,000","69,600,000","52,100,000","74,600,000","64,100,000",,
ReconciledDepreciation,"17,429,000","4,808,000","4,496,000","4,027,000","4,098,000","3,667,000","3,814,000","3,318,000","3,304,000","3,143,000","3,007,000","3,131,000","2,890,000","2,801,000","2,775,000","2,820,000","2,740,000","2,652,000","2,461,000","2,487,000","2,456,000","2,266,000","2,155,000","2,061,000","2,027,000","1,982,000","1,894,000","1,999,000","2,006,000","1,955,000","1,898,000","1,870,000","1,888,000","1,761,000","1,762,000","1,647,000","1,727,000","1,728,000","1,675,000","1,735,000","1,576,000","1,580,000","1,588,000","1,653,000","1,641,000","1,584,000","1,737,000","1,667,000","1,787,000","1,954,000","1,949,000","3,897,000","2,783,000","2,142,000","2,147,000","3,751,000","2,735,000","2,267,000","2,337,000","1,968,000","2,673,000","2,360,000","2,349,000","2,732,000","2,124,000","2,054,000","1,697,000","2,408,000","1,258,000","1,244,000","1,208,000","1,440,000","1,219,000","1,178,000","1,436,000","1,180,000","1,062,000","1,169,000","1,029,000","1,099,000","996,000","747,000","772,000","1,064,000","1,014,000","959,000","947,000","680,000","543,000","920,000","900,000","-200,000","900,000","1,300,000","600,000","1,000,000","300,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"181,894,000","53,507,000","35,943,000","32,826,000","59,618,000","38,935,000","23,600,000","25,583,000","34,927,000","5,065,000","9,059,000","6,685,000","19,087,000","5,303,000","4,910,000","11,540,000","17,376,000","6,184,000","4,212,000","3,911,000","14,244,000","2,749,000","2,643,000","5,210,000","14,061,000","2,422,000","889,000","32,838,000","14,850,000","390,000","214,000","5,117,000","11,503,000","-1,979,000","-3,369,000","5,206,000","13,637,000","344,000","-4,162,000","-1,598,000","4,613,000","2,297,000","-4,213,000","-5,689,000","3,355,000","-4,487,000","-4,702,000","-1,830,000","512,000","-6,338,000","10,153,000","-32,983,000","-9,180,000","-20,269,000","-14,340,000","-11,089,000","-113,257,000","-3,509,000","-6,419,000","6,626,000","13,897,000","3,332,000","-3,786,000","12,607,000","17,523,000","8,588,000","664,000","10,156,000","13,835,000","7,006,000","2,829,000","8,013,000","10,406,000","5,650,000","2,230,000","7,616,000","8,452,000","4,093,000","-480,000","6,169,000","7,703,000","3,349,000","-156,000","4,646,000","8,215,000","3,136,000","-648,000","6,987,000","10,307,000","3,622,000","500,000","7,000,000","8,500,000","2,500,000","300,000","7,000,000","4,700,000","-6,200,000","-6,200,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-122,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-122,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,
NormalizedEBITDA,"261,020,000","76,591,000","51,698,000","47,725,000","85,006,000","56,537,000","35,798,000","36,070,000","51,919,000","12,859,000","18,639,000","15,709,000","31,632,000","13,027,000","11,761,000","19,768,000","29,338,000","13,286,000","11,464,000","10,220,000","27,691,000","8,544,000","8,198,000","9,505,000","26,604,000","7,550,000","4,557,000","8,337,000","17,997,000","3,598,000","3,258,000","7,964,000","14,442,000","860,000","-610,000","7,851,000","15,487,000","3,278,000","-1,490,000","1,086,000","7,207,000","4,964,000","-1,408,000","-3,098,000","5,500,000","-2,067,000","-2,122,000","371,000","3,001,000","-3,471,000","-5,709,000","-29,277,000","-3,576,000","-14,504,000","-13,012,000","-10,891,000","12,957,000","548,000","-2,730,000","18,303,000","27,664,000","15,355,000","2,538,000","29,293,000","37,154,000","20,541,000","5,573,000","21,094,000","26,021,000","15,339,000","8,192,000","15,956,000","19,655,000","12,065,000","6,521,000","14,504,000","15,488,000","8,040,000","882,000","11,485,000","13,999,000","6,456,000","686,000","9,414,000","15,017,000","57,201,000","217,000","12,684,000","18,219,000","8,287,000","2,900,000","11,900,000","15,500,000","5,800,000","1,600,000","11,200,000","9,300,000","51,800,000","51,800,000"
TaxRateForCalcs,"0.245","0.248","0.228","0.237","0.257","0.248","0.232","0.2","0.249","0.244","0.263","0.295","0.26","0.263","0.241","0.227","0.279","0.207","0.348","0.321","0.39","0.351","0.4","0.168","0.391","0.392","0.381","0.4","0","0","0","0.017","0","0","0","0.025","0.35","0.104","0","0.036","0","0.35","0","0.006","0.35","0","0","0.085","0","0.023","0.35","0.084","0.057","0.007","0.254","0.39","0.029","0.35","0.35","0.394","0.207","0.388","0.4","0.397","0.398","0.395","0.4","0.394","0.385","0.385","0.385","0.378","0.378","0.385","0.385","0.385","0.385","0.385","0.385","0.385","0.385","0.385","0.383","0.385","0.381","0.391","0.364","0.39","0.381","0.395","0.4","0.391","0.393","0.4","0.4","0.307","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3,535,001.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
