name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
		NetPPE,"158,600,000","155,800,000","149,000,000","150,300,000","142,300,000","127,400,000","114,000,000","116,700,000","115,200,000","116,278,000","102,289,000","88,708,000","85,965,000","33,869,000","28,618,000","18,775,000","11,825,000","10,811,000","9,140,000","6,954,000","7,144,000","6,271,000","6,180,000","5,811,000","3,897,000","3,432,000","2,874,000","2,802,000","2,543,000","2,507,000","2,292,000","2,239,000","1,798,000","1,771,000","1,739,000","1,876,000","1,784,000","1,900,000","2,034,000","1,861,000","1,837,000","1,586,000","1,687,000","1,263,000","1,309,000","1,532,000","1,827,000","2,085,000","2,236,000","2,695,000","3,395,000","4,183,000","5,075,000","6,191,000","77,309,000","79,434,000","80,672,000","82,598,000","84,631,000","86,524,000","88,882,000","91,378,000","93,868,000","96,693,000","97,363,000","99,307,000","98,937,000","99,811,000","101,238,000","102,166,000","98,985,000","93,957,000","79,044,000","56,236,000","58,289,000","48,407,000","14,372,000","14,102,000","13,708,000","13,037,000","11,723,000","12,088,000","12,653,000","12,141,000","11,510,000","11,300,000","11,166,000","11,371,000","11,195,000","11,200,000","11,500,000","11,100,000","10,900,000","10,900,000","7,300,000","9,900,000","8,900,000","8,800,000","5,300,000","5,500,000","3,800,000","3,500,000","3,500,000","3,100,000","2,700,000"
			GrossPPE,"158,600,000","207,700,000","149,000,000","150,300,000","142,300,000","169,100,000","114,000,000","116,700,000","115,200,000","149,837,000","102,289,000","88,708,000","85,965,000","62,140,000",,,,"38,391,000",,,,"32,221,000",,,,"30,293,000",,,,"31,253,000",,,,"30,103,000",,,,"36,223,000",,,,"36,473,000",,,,"38,082,000",,,,"40,025,000",,,,"45,156,000","123,389,000","125,514,000","126,752,000","128,678,000","122,108,000","124,001,000","126,359,000","128,855,000","121,238,000","124,063,000","124,733,000","126,677,000","117,451,000","118,325,000","119,752,000","120,680,000","113,221,000","108,193,000","93,280,000","70,472,000","69,033,000","59,151,000","25,116,000","24,846,000","21,836,000","21,165,000","19,851,000","20,216,000","12,653,000","20,187,000","19,556,000","19,346,000","17,166,000","17,371,000","17,195,000","17,200,000","17,000,000","16,100,000","15,600,000","15,100,000","11,400,000","13,600,000","11,900,000","11,800,000","7,300,000","7,500,000","5,800,000","5,500,000","4,800,000","4,400,000","4,000,000"
				Properties,,"0",,,"0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,370,000",,,,"25,370,000",,,,"25,370,000",,,,"25,370,000",,,,"17,387,000",,,,"4,290,000",,,,"4,661,000",,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,"97,000,000",,"71,000,000","72,100,000","73,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,118,000",,,,"1,118,000",,,,"1,118,000",,,,"1,108,000",,,,"56,919,000",,,,"56,884,000",,,,"56,765,000",,,,"57,080,000",,,,,,,,"1,386,000",,,,"1,238,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"24,000,000",,,,"17,600,000",,,,"15,648,000",,,,"14,120,000",,,,"1,303,000",,,,"942,000",,,,"837,000",,,,"819,000",,,,"819,000",,,,"819,000",,,,"35,355,000",,,,"36,964,000",,,,"38,907,000",,,,"44,048,000",,,,"46,389,000",,,,"46,601,000",,,,"44,542,000",,,,"38,230,000",,,,"26,059,000",,,,"19,010,000",,,,"14,317,000","12,653,000",,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"158,600,000","148,800,000","149,000,000","150,300,000","45,300,000","122,000,000","43,000,000","44,600,000","41,900,000","107,847,000","102,289,000","88,708,000","85,965,000","28,163,000",,,,"35,069,000",,,,"29,749,000",,,,"28,121,000",,,,"29,208,000",,,,"28,089,000",,,,"34,209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,386,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,640,000",,,,"160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"34,900,000",,,,"29,500,000",,,,"26,342,000",,,,"19,857,000",,,,"2,019,000",,,,"1,530,000",,,,"1,335,000",,,,"1,226,000",,,,"1,195,000",,,,"1,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-51,900,000",,,,"-41,700,000",,,,"-33,559,000",,,,"-28,271,000",,,,"-27,580,000",,,,"-25,950,000",,,,"-26,861,000",,,,"-28,746,000",,,,"-28,332,000",,,,"-34,323,000",,,,"-34,887,000",,,,"-36,550,000",,,,"-37,330,000",,,,"-38,965,000","-46,080,000","-46,080,000","-46,080,000","-46,080,000","-37,477,000","-37,477,000","-37,477,000","-37,477,000","-27,370,000","-27,370,000","-27,370,000","-27,370,000","-18,514,000","-18,514,000","-18,514,000","-18,514,000","-14,236,000","-14,236,000","-14,236,000","-14,236,000","-10,744,000","-10,744,000","-10,744,000","-10,744,000","-8,128,000","-8,128,000","-8,128,000","-8,128,000",,"-8,046,000","-8,046,000","-8,046,000","-6,000,000","-6,000,000","-6,000,000","-6,000,000","-5,500,000","-5,000,000","-4,700,000","-4,200,000","-4,100,000","-3,700,000","-3,000,000","-3,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-1,300,000","-1,300,000","-1,300,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,000","121,000","155,000","188,000",,"284,000","323,000","362,000",,,,"600,000",,,,"1,000,000",,"1,100,000","1,100,000","1,200,000","1,300,000","1,400,000","1,400,000","1,400,000","1,300,000","1,300,000","1,000,000"
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,000","121,000","155,000","188,000",,"284,000","323,000","362,000",,,,"600,000",,,,"1,000,000",,"1,100,000","1,100,000","1,200,000","1,300,000","1,400,000","1,400,000","1,400,000","1,300,000","1,300,000","1,000,000"
		InvestmentsAndAdvances,"632,300,000","624,400,000","549,000,000","376,700,000","288,500,000","265,300,000","225,100,000","245,900,000","275,300,000","355,522,000","253,708,000","223,868,000","233,089,000","216,028,000","185,257,000","249,388,000","276,319,000","247,361,000","210,258,000","205,768,000","37,686,000","43,490,000","30,207,000","27,178,000","49,460,000","82,488,000","101,986,000","114,172,000","115,452,000","37,492,000","67,148,000","65,282,000","51,320,000","0","675,000","12,749,000","17,410,000","480,000","8,865,000","14,634,000","19,024,000","0","5,087,000","0","0","3,739,000","10,181,000","2,869,000","2,988,000","6,411,000","6,602,000","21,242,000","19,609,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"632,300,000","624,400,000","549,000,000","376,700,000","288,500,000","265,300,000","225,100,000","245,900,000","275,300,000","355,522,000","253,708,000","223,868,000","233,089,000","216,028,000","185,257,000","249,388,000","276,319,000","247,361,000","210,258,000","205,768,000","37,686,000","43,490,000","30,207,000","27,178,000","49,460,000","82,488,000","101,986,000","114,172,000","115,452,000","37,492,000","67,148,000","65,282,000","51,320,000","0","675,000","12,749,000","17,410,000","480,000",,,,,,,,"3,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				TradingSecurities,,,,,,,,,,"299,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"632,300,000","624,400,000","549,000,000","376,700,000","288,500,000","265,300,000","225,100,000","245,900,000","275,300,000","55,868,000","253,708,000","223,868,000","233,089,000","216,028,000","185,257,000","249,388,000","276,319,000","247,361,000","210,258,000","205,768,000","37,686,000","43,490,000","30,207,000","27,178,000","49,460,000","82,488,000","101,986,000","114,172,000","115,452,000","37,492,000","67,148,000","65,282,000","51,320,000",,"675,000","12,749,000","17,410,000","480,000",,,,,,,,"3,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"325,300,000","315,100,000","310,400,000","316,100,000","325,600,000","319,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"325,300,000","315,100,000","310,400,000","316,100,000","325,600,000","319,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"10,100,000","4,400,000","3,200,000","3,200,000","4,600,000","6,400,000","6,600,000","6,800,000","3,200,000","3,206,000","4,706,000","5,477,000","5,477,000","5,477,000","5,477,000","5,477,000","4,500,000","4,500,000","4,613,000","4,613,000","5,083,000","4,883,000","4,883,000","4,883,000","4,991,000","4,791,000","4,791,000","4,815,000","4,831,000","4,831,000","4,443,000","4,443,000","4,443,000","4,443,000","4,335,000","4,335,000","4,335,000","4,335,000","4,334,000","4,334,000","4,306,000","4,306,000","6,128,000","6,104,000","6,104,000","6,102,000","6,333,000","6,329,000","6,327,000","6,325,000","7,721,000","7,660,000","9,140,000","30,568,000","31,614,000","32,607,000","11,009,000","11,108,000","104,687,000","104,745,000","104,520,000","104,641,000","105,483,000","105,223,000","105,318,000","104,506,000","104,404,000","104,176,000","104,096,000","103,236,000","116,976,000","116,468,000","116,575,000","26,910,000","29,739,000","10,057,000","6,863,000","4,343,000","3,721,000","3,611,000","2,801,000","2,559,000","2,632,000","2,360,000","2,120,000","1,895,000","2,476,000","3,435,000","3,184,000","2,600,000","2,600,000","3,000,000","3,300,000","3,000,000","11,700,000","6,000,000","5,200,000","5,500,000","4,800,000","4,500,000","1,400,000","1,000,000","1,100,000","600,000","500,000"
TotalLiabilitiesNetMinorityInterest,"753,400,000","698,500,000","671,300,000","677,200,000","640,800,000","608,500,000","698,300,000","684,400,000","661,600,000","669,117,000","605,420,000","583,155,000","548,448,000","512,386,000","486,233,000","463,881,000","441,873,000","445,453,000","424,984,000","408,848,000","42,223,000","50,209,000","47,510,000","48,800,000","46,373,000","50,331,000","45,493,000","44,265,000","43,049,000","34,334,000","33,714,000","32,694,000","32,239,000","34,266,000","36,675,000","38,797,000","38,971,000","41,607,000","49,946,000","57,354,000","66,307,000","78,287,000","91,279,000","101,847,000","111,003,000","125,079,000","133,286,000","142,632,000","63,162,000","66,864,000","74,833,000","79,521,000","81,917,000","81,408,000","144,086,000","145,829,000","145,218,000","157,957,000","72,544,000","72,815,000","72,012,000","74,961,000","77,655,000","80,771,000","93,573,000","93,019,000","97,229,000","103,493,000","111,648,000","125,390,000","140,055,000","134,938,000","151,864,000","163,835,000","165,573,000","162,793,000","147,831,000","42,285,000","38,812,000","34,136,000","34,352,000","35,957,000","32,421,000","20,759,000","19,545,000","22,754,000","14,825,000","11,055,000","14,361,000","12,800,000","9,000,000","7,300,000","6,600,000","8,500,000","8,200,000","5,100,000","6,100,000","8,700,000","6,400,000","6,600,000","5,700,000","5,200,000","4,000,000","4,900,000","3,900,000"
