name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
BasicEPS,,"0.28","0.29","-0.09","-0.07","0.11","0.18","-0.15","-0.1","0.58","0.18","0.14","0.07","0.21","0.34","-0.02","0.33","0.19","0.28","-0.01","-0.02","0.25","0.19","0.07","0.14","0.37","0.25","0.01","0.14","0.63","0.25","-0.06","0.13","0.27","0.26","0.45","0.07","0.2","0.23","0","0.16","0.27","0.22","0.02","0.31","0.26",,"0.06","0.01","-0.05",,"-0.11","-0.11","0.01",,"-0.31","-0.04","0.18",,"-0.1","-0.03","-0.2",,"-0.09","-0.12","0.21",,"-0.04","-0.14","0.65",,"-0.413","0.015","0.126",,"-0.128"
DilutedEPS,,"0.27","0.29","-0.09","-0.07","0.11","0.18","-0.15","-0.1","0.58","0.18","0.14","0.07","0.21","0.34","-0.02","0.33","0.18","0.28","-0.01","-0.02","0.25","0.19","0.07","0.14","0.36","0.25","0.01","0.14","0.62","0.25","-0.06","0.12","0.27","0.26","0.45","0.07","0.2","0.23","0","0.16","0.26","0.22","0.02","0.31","0.25",,"0.06","0.01","-0.05",,"-0.11","-0.11","0.01",,"-0.31","-0.04","0.18",,"-0.1","-0.03","-0.2",,"-0.09","-0.12","0.21",,"-0.04","-0.14","0.65",,"-0.413","0.015","0.125",,"-0.128"
BasicAverageShares,,"139,237,447","139,156,803","139,068,939","138,048,659","137,711,965","137,632,091","137,632,091","137,613,560","137,477,169","137,404,752","137,403,842","137,268,696","137,101,535","137,031,547","137,022,012","136,677,255","136,525,557","136,426,506","136,421,198","134,614,418","133,052,444","132,175,589","130,786,985","130,456,923","123,445,985","112,343,835","112,323,520","112,308,114","110,955,099","105,414,388","104,968,616","104,918,131","104,821,669","104,782,817","104,781,431","104,779,159","104,697,433","100,517,983","89,169,868","74,718,934","74,216,854","71,295,963","70,008,276","68,655,732","66,956,764",,"59,165,472","52,335,642","52,235,644",,"52,195,869","47,897,196","42,377,638",,"42,314,175","35,692,653","27,331,896",,"23,563,651","23,271,223","22,942,737",,"18,218,128","17,221,896","17,209,779",,"17,005,462","12,626,118","12,622,145",,"12,100,000","12,100,000","12,100,000",,"12,100,000"
DilutedAverageShares,,"140,536,609","140,273,133","139,068,939","138,048,659","139,008,642","138,725,378","137,632,091","137,613,560","138,587,513","138,372,433","138,375,527","138,243,388","138,152,378","137,903,783","137,022,012","137,576,366","137,499,963","137,238,418","136,421,198","134,614,418","133,986,322","132,950,306","131,568,371","131,240,667","124,266,312","113,001,039","112,980,208","112,983,939","112,974,505","106,024,960","104,968,616","105,609,561","105,525,765","105,386,079","104,781,431","105,390,682","105,364,769","102,248,249","89,751,495","75,305,780","74,864,447","72,746,157","70,561,514","69,211,856","67,554,918",,"60,794,968","52,853,003","52,805,966",,"53,516,117","49,198,944","44,031,602",,"43,577,493","37,098,977","29,161,145",,"25,320,144","25,259,335","25,241,190",,"20,535,276","19,542,559","18,176,189",,"17,126,462","12,747,118","12,769,939",,"12,221,000","12,221,000","12,221,000",,"12,221,000"
TotalOperatingIncomeAsReported,"184,154,000","73,995,000","73,387,000","17,335,000","19,437,000","46,401,000","51,111,000","8,235,000","12,512,000","115,486,000","55,743,000","27,307,000","37,841,000","58,999,000","109,834,000","21,501,000","30,854,000","50,406,000","63,134,000","17,575,000","12,610,000","49,219,000","51,724,000","29,278,000","39,106,000","53,035,000","53,725,000","18,551,000","34,452,000","50,176,000","52,704,000","18,854,000","35,433,000","47,995,000","48,606,000","15,195,000","26,219,000","42,538,000","40,810,000","15,502,000","26,451,000","33,846,000","30,409,000","16,171,000","21,019,000","32,665,000","28,596,000","16,775,000","17,814,000","23,757,000","25,054,000","11,908,000","11,105,000","17,845,000","15,407,000","4,924,000","7,264,000","12,631,000","13,978,000","5,793,000","6,221,000","1,175,000","11,362,000","5,447,000","5,063,000","9,298,000","7,884,000","3,661,000","2,960,000","6,066,000","5,863,000","-889,000",,"5,976,000","4,890,389","2,905,000"
RentExpenseSupplemental,"20,603,000","6,138,000","5,528,000","5,502,000","3,435,000","3,208,000","3,480,000","3,071,000","2,893,000","4,069,000","4,151,000","3,215,000","3,236,000","3,549,000","3,329,000","2,951,000","2,733,000","2,842,000","3,062,000","2,329,000","2,465,000","2,357,000","2,431,000","1,965,000","2,467,000","2,304,000","2,391,000","1,782,000","1,961,000","2,098,000","2,046,000","2,206,000","1,582,000","1,563,000","1,653,000","1,386,000","1,160,000","1,203,000","1,387,000","1,093,000","804,000","964,000","984,000","810,000",,,,"888,000","753,000","571,000","629,000","474,000","452,000",,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"794,746,000","199,751,000","194,369,000","211,542,000","189,084,000","186,321,000","181,847,000","194,440,000","173,035,000","182,443,000","186,308,000","200,398,000","179,248,000","179,931,000","178,353,000","191,968,000","170,205,000","170,003,000","164,429,000","179,363,000","151,081,000","143,719,000","147,353,000","167,133,000","146,877,000","146,960,000","148,473,000","162,265,000","143,422,000","142,317,000","144,049,000","160,705,000","136,544,000","135,188,000","132,213,000","143,836,000","128,209,000","123,105,000","114,876,000","103,305,000","80,511,000","77,906,000","72,017,000","81,105,000","69,200,000","68,976,000","69,539,000","71,856,000","58,868,000","57,786,000","55,081,000","66,537,000","62,165,000","59,343,000","62,883,000","67,210,000","36,284,000","28,810,000","28,323,000","30,725,000","27,145,000","33,775,000","22,154,000","25,412,000","24,174,000","18,791,000","18,165,000","18,216,000","17,047,000","13,475,000","12,072,000","14,594,000","-9,601,000","9,376,000","13,143,084","10,433,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"59,054,000","39,183,000","40,712,000","-11,439,000","-9,402,000","15,618,000","24,807,000","-19,515,000","-13,344,000","80,855,000","24,720,000","20,223,000","10,386,000","29,640,000","47,504,000","-2,345,000","46,009,000","25,927,000","39,062,000","-1,312,000","-2,762,000","34,050,000","25,392,000","9,644,000","18,438,000","45,587,000","28,359,000","1,855,000","15,580,000","70,197,000","26,850,000","-5,847,000","13,438,000","28,398,000","27,829,000","47,176,000","8,049,000","21,590,000","23,655,000","627,000","12,328,000","20,026,000","15,835,000","1,641,000","21,740,000","17,413,000","13,726,000","3,905,000","768,000","-2,189,000","-2,003,000","-5,804,000","-5,310,000","331,000","-3,420,000","-13,094,000","-1,450,000","4,909,000","6,146,000","-2,369,000","-785,000","-4,678,000","22,611,000","-1,611,000","-2,067,000","3,664,000","3,858,000","-596,000","-1,792,000","8,192,000","3,340,000","-5,208,000","181,000","1,530,000","-377,488","-1,544,000"
NormalizedIncome,"63,454,219.941","39,183,000","45,175,615.61","-11,439,000","-9,402,000","15,618,000","24,807,000","-19,515,000","-13,344,000","37,357,892.067","38,230,118.004","-443,020.671","10,659,586.089","32,804,281.104","38,901,886.48","-2,345,000","6,280,145.086","25,927,000","39,062,000","-1,312,000","6,807,400","34,050,000","39,278,114.125","9,644,000","18,438,000","28,307,013.726","28,359,000","-2,179,599.055","13,014,953.784","26,729,685.755","27,211,189.939","-4,258,400","13,438,000","25,678,000","26,278,000","-6,022,000","5,275,000","20,164,000","21,207,000","1,399,791.209","13,210,296.421","20,580,412.774","16,874,958.777","2,795,182.208","8,379,356.751","18,069,926.117","13,128,999.58","1,332,047.056","1,720,902.012","8,137,630.713","7,175,742.691","-4,665,200","-4,750,350","1,838,240.683","-1,725,500","-13,294,900","-1,542,000","5,341,123.675","6,653,462.334","-2,158,400","-785,000","-4,383,666.94","3,609,562.947","-1,555,000","-1,678,000","4,019,000","3,367,428.953","-405,200","-1,530,770.199","2,134,507.2","2,284,218.169","-4,659,791.155","181,000","1,729,000","-378,379","-1,314,000"
InterestIncome,"1,714,000","560,000","415,000","387,000","352,000","220,000","363,000","855,000","870,000","851,000","831,000","960,000","969,000","926,000","1,094,000","1,274,000","1,243,000","1,223,000","1,222,000","1,259,000","1,232,000","1,232,000","1,455,000","1,272,000","1,475,000","1,279,000","1,125,000","1,099,000","1,085,000","1,112,000","1,045,000","1,055,000","1,037,000","1,031,000","840,000","792,000","947,000","427,000","402,000","429,000","414,000","516,000","209,000","166,000","159,000","50,000","112,000","42,000","16,000","17,000","19,000","21,000","40,000","40,000","83,000","244,000","642,000",,,,,,,,,,,,,,,,,,,
InterestExpense,"118,877,000","30,061,000","30,305,000","29,271,000","29,240,000","28,977,000","28,500,000","29,056,000","27,168,000","27,783,000","28,855,000","28,303,000","27,068,000","27,061,000","27,021,000","25,185,000","23,338,000","23,684,000","23,178,000","18,654,000","14,573,000","14,717,000","16,925,000","19,016,000","20,119,000","22,627,000","24,162,000","21,053,000","20,586,000","21,988,000","24,489,000","23,794,000","20,989,000","21,090,000","20,965,000","19,819,000","19,603,000","17,641,000","16,986,000","13,812,000","12,808,000","13,282,000","12,820,000","13,203,000","12,178,000","14,013,000","15,150,000","15,242,000","14,961,000","15,301,000","15,626,000","15,789,000","15,446,000","15,886,000","15,713,000","17,854,000","9,181,000",,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-123,282,000","-31,115,000","-31,507,000","-30,354,000","-30,306,000","-30,076,000","-29,505,000","-29,550,000","-27,553,000","-28,219,000","-29,371,000","-28,658,000","-27,317,000","-27,267,000","-26,999,000","-25,027,000","-24,309,000","-23,875,000","-23,378,000","-18,541,000","-14,364,000","-14,513,000","-16,752,000","-19,088,000","-19,996,000","-23,890,000","-24,555,000","-21,269,000","-20,839,000","-22,255,000","-24,859,000","-24,282,000","-21,413,000","-21,558,000","-21,590,000","-20,440,000","-20,072,000","-18,528,000","-21,066,000","-13,383,000","-12,394,000","-12,766,000","-12,611,000","-13,037,000","-12,019,000","-13,963,000","-15,038,000","-15,200,000","-14,945,000","-15,284,000","-15,607,000","-15,768,000","-15,406,000","-15,846,000","-15,630,000","-17,610,000","-8,539,000",,,,,,,,,,,,,,,,,,,
EBIT,"180,257,000","73,121,000","72,356,000","16,252,000","18,528,000","45,302,000","53,349,000","8,005,000","12,127,000","110,223,000","55,227,000","47,944,000","37,592,000","58,793,000","76,924,000","22,229,000","71,413,000","50,215,000","62,934,000","17,688,000","12,187,000","49,423,000","42,844,000","29,206,000","39,229,000","69,181,000","53,332,000","23,380,000","36,814,000","93,566,000","52,219,000","18,299,000","35,009,000","47,527,000","47,981,000","14,708,000","25,750,000","38,851,000","40,174,000","14,995,000","25,884,000","33,683,000","28,709,000","15,069,000","19,836,000","31,473,000","29,422,000","19,471,000","16,104,000","21,318,000","23,904,000","10,177,000","10,284,000","16,530,000","12,482,000","4,728,000","7,777,000","12,631,000","13,978,000","5,793,000","6,221,000","1,175,000","11,362,000","5,447,000","5,063,000","9,298,000","7,884,000","3,661,000","2,960,000","6,066,000","5,863,000","-889,000","24,402,000","5,976,000","4,890,389","2,905,000"
EBITDA,"458,289,000"
ReconciledCostOfRevenue,"452,689,000","112,763,000","109,658,000","126,286,000","103,982,000","102,668,000","102,332,000","115,362,000","93,934,000","102,047,000","105,125,000","121,088,000","99,082,000","100,312,000","98,786,000","115,703,000","93,410,000","95,683,000","89,617,000","107,225,000","82,891,000","82,305,000","87,338,000","107,726,000","84,581,000","85,631,000","86,226,000","103,149,000","84,141,000","85,103,000","85,933,000","104,116,000","81,534,000","81,029,000","78,844,000","93,137,000","74,714,000","71,125,000","72,353,000","64,595,000","48,765,000","49,003,000","52,323,000","52,722,000","41,187,000","41,249,000","147,572,000","6,500,000","38,813,000","35,531,000","155,590,000","0","38,936,000","36,493,000",,"42,086,000",,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"278,032,000","70,552,000","69,294,000","69,445,000","68,741,000","68,117,000","67,724,000","67,369,000","66,441,000","66,169,000","68,546,000","68,930,000","68,815,000","68,755,000","68,756,000","66,131,000","63,537,000","64,779,000","65,564,000","61,125,000","55,943,000","52,323,000","51,901,000","52,067,000","53,703,000","53,716,000","54,685,000","52,248,000","51,582,000","50,273,000","51,294,000","49,576,000","48,450,000","48,222,000","47,416,000","45,379,000","47,709,000","46,971,000","39,083,000","28,526,000","24,482,000","24,399,000","22,690,000","22,205,000","22,104,000","22,272,000","21,972,000","19,979,000","16,686,000","18,931,000","15,894,000","20,952,000","20,400,000","20,102,000","19,577,000","18,879,000","11,070,000","8,029,000","7,909,000","7,797,000","7,768,000","6,970,000","6,194,000","6,852,000","7,178,000","5,275,000","4,328,000","4,269,000","4,450,000","3,424,000","2,908,000","2,685,000",,"2,346,000","2,323,996","2,209,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"59,054,000","39,183,000","40,712,000","-11,439,000","-9,402,000","15,618,000","24,807,000","-19,515,000","-13,344,000","80,855,000","24,720,000","20,223,000","10,386,000","29,640,000","47,504,000","-2,345,000","46,009,000","25,927,000","39,062,000","-1,312,000","-2,762,000","34,050,000","25,392,000","9,644,000","18,438,000","45,587,000","28,359,000","1,855,000","15,580,000","70,197,000","26,850,000","-5,847,000","13,438,000","25,678,000","26,278,000","-6,022,000","5,275,000","20,164,000","21,207,000","607,000","12,241,000","19,466,000","15,545,000","1,627,000","7,075,000","16,850,000","13,726,000","3,905,000","832,000","5,740,000","8,065,000","-5,804,000","-5,310,000","331,000","-3,396,000","-12,979,000","-1,542,000","4,909,000","6,146,000","-2,369,000","-785,000","-4,678,000","3,324,000","-1,889,000","-2,067,000","3,664,000","3,858,000","-596,000","-1,792,000","2,311,000","2,792,000","-5,104,000","181,000","1,585,000","-479,488","-1,454,000"
TotalUnusualItemsExcludingGoodwill,"-4,500,000",,"-4,500,000","0","0","0","0","0","0","43,698,000","-13,784,000","20,992,000","-282,000","-3,201,000","8,651,000","0","41,530,000",,"0","0","-15,949,000",,"-13,948,000","0","0","17,409,000","0","4,657,000","2,615,000","43,657,000","-367,000","-2,444,000",,,,,,,,"-936,000","-981,000","-1,123,000","-1,335,000","-1,226,000","-1,329,000","-1,230,000","603,000","2,663,000","-1,015,000","-2,456,000","904,000","-1,752,000","-861,000","-1,907,000","-2,570,000","486,000",,"-437,000","-512,000","-324,000","0","-298,000","-287,000","-334,000","-389,000","-355,000","513,000","-318,000","-276,000","184,000","513,000","-509,000",,"-144,000","-168,515","-140,000"
TotalUnusualItems,"-4,500,000",,"-4,500,000","0","0","0","0","0","0","43,698,000","-13,784,000","20,992,000","-282,000","-3,201,000","8,651,000","0","41,530,000",,"0","0","-15,949,000",,"-13,948,000","0","0","17,409,000","0","4,657,000","2,615,000","43,657,000","-367,000","-2,444,000",,,,,,,,"-936,000","-981,000","-1,123,000","-1,335,000","-1,226,000","-1,329,000","-1,230,000","603,000","2,663,000","-1,015,000","-2,456,000","904,000","-1,752,000","-861,000","-1,907,000","-2,570,000","486,000",,"-437,000","-512,000","-324,000","0","-298,000","-287,000","-334,000","-389,000","-355,000","513,000","-318,000","-276,000","184,000","513,000","-509,000",,"-144,000","-168,515","-140,000"
NormalizedEBITDA,"462,789,000","143,673,000","146,150,000","85,697,000","87,269,000","113,419,000","121,073,000","75,374,000","78,568,000","132,694,000","137,557,000","95,882,000","106,689,000","130,749,000","137,029,000","88,360,000","93,420,000","114,994,000","128,498,000","78,813,000","84,079,000","101,746,000","108,693,000","81,273,000","92,932,000","105,488,000","108,017,000","70,971,000","85,781,000","100,560,000","103,880,000","70,319,000","83,459,000","95,749,000","95,397,000","60,087,000","73,459,000","85,822,000","79,257,000","44,457,000","51,347,000","59,205,000","52,734,000","38,500,000","43,269,000","54,975,000","50,791,000","36,788,000","34,914,000","42,705,000","40,069,000","32,881,000","31,545,000","38,539,000","35,316,000","23,121,000","18,891,000","21,097,000","22,399,000","13,914,000","13,989,000","8,443,000","17,843,000","12,633,000","12,630,000","14,928,000","11,699,000","8,248,000","7,686,000","9,306,000","8,258,000","2,305,000","24,402,000","8,466,000","7,641,900","5,254,000"
TaxRateForCalcs,"0.022","0.008","0.008","0.27","0.27","0.021","0.009","0.27","0.27","0.005","0.02","0.016","0.03","0.011","0.006","0.074","0.043","0.011","0.005","0.4","0.4","0.007","0.004","0.034","0.018","0.007","0.011","0.134","0.019","0.004","0.016","0.35","0.021","0.011","0.009","0.35","0.041","0.012","0.01","0.153","0.012","0.008","0.004","0.047","0.019","0.008","0.01","0.034","0.124","0.024","0.016","0.35","0.35","0.21","0.35","0.35","0.35","0.011","0.009","0.35","0.35","0.012","0.005","0","0","0","0.044","0.4","0.054","0.041","0.01","0.127","0.4","0","0.4","0"
TaxEffectOfUnusualItems,"-99,780.059","0","-36,384.39","0","0","0","0","0","0","200,892.067","-273,881.996","325,979.329","-8,413.911","-36,718.896","48,886.48","0","1,801,145.086","0","0","0","-6,379,600","0","-61,885.875","0","0","129,013.726","0","622,400.945","49,953.784","189,685.755","-5,810.061","-855,400","0","0","0","0","0","0","0","-143,208.791","-11,703.579","-8,587.226","-5,041.223","-57,817.792","-24,643.249","-10,073.883","5,999.58","90,047.056","-126,097.988","-58,369.287","14,742.691","-613,200","-301,350","-399,759.317","-899,500","170,100","0","-4,876.325","-4,537.666","-113,400","0","-3,666.94","-1,437.053","0","0","0","22,428.953","-127,200","-14,770.199","7,507.2","5,218.169","-64,791.155","0","0","-67,406","0"
