name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,03/31/1990
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,174,000","-1,731,000","-1,259,000","-1,469,000","-2,060,000","-1,518,000","-1,477,000","-1,676,000","-2,051,000","-3,092,000","-2,335,000","-2,902,000","-3,950,000","-3,254,000","-3,416,000","-4,032,000","-3,473,000","-3,907,000","-2,997,000","-3,268,000","-2,526,000","-2,509,000","-2,589,000","-2,585,000","-3,042,000","-2,043,000","-2,628,000","-1,211,000","-1,074,000","-937,000","-907,000","-599,000","-579,000","-551,000","-425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,174,000","-1,731,000","-1,259,000","-1,469,000","-2,060,000","-1,518,000","-1,477,000","-1,676,000","-2,051,000","-3,092,000","-2,335,000","-2,902,000","-3,950,000","-3,254,000","-3,416,000","-4,032,000","-3,473,000","-3,907,000","-2,997,000","-3,268,000","-2,526,000","-2,509,000","-2,589,000","-2,585,000","-3,042,000","-2,043,000","-2,628,000","-1,211,000","-1,074,000","-937,000","-907,000","-599,000","-579,000","-551,000","-425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"460,000","545,000","3,241,000","5,816,000","1,069,000","308,000","1,835,000","2,400,000","4,959,000","1,307,000","2,422,000","1,958,000","2,313,000","2,109,000","-299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"100,595,000","707,000","19,001,000","82,736,000","-1,849,000","0","0","0","133,000","7,474,000","8,938,000","0","0","0","0","-707,000","0","21,396,000","-312,000","0",,,"77,000","6,270,000","0","0","-1,318,000","-127,000","124,000","956,000","-278,000","1,691,000","1,542,000","146,000","3,977,000","0","0","-1,100,000","6,921,000","0","0","-1,138,000","900,000","72,162,000","20,589,000","9,916,000","36,474,000","191,000","3,552,000","1,803,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,090,000","44,000","508,000","104,000","434,000","68,000","468,000","369,000","588,000","53,000","179,000","2,000","181,000","50,000","611,000","660,000","500,000","502,000","500,000","453,000","447,000","315,000","234,000","333,000","410,000","221,000","244,000","426,000","484,000","309,000","472,000","425,000","497,000","591,000","384,000","202,000","493,000","493,000","773,000","584,000","1,119,000","350,000","698,000","807,000","712,000","1,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"2,705,000","542,000","534,000","583,000","1,046,000","880,000","970,000","767,000","972,000","1,014,000","1,039,000","1,035,000","1,028,000","1,015,000","962,000","964,000","863,000","974,000","859,000","860,000","900,000","933,000","785,000","805,000","830,000","510,000","736,000","727,000","901,000","804,000","1,102,000","818,000","821,000","790,000","1,009,000","1,144,000","827,000","721,000",,,,"921,000",,"779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"40,000","-123,000","14,000","207,000","-58,000","-38,000","29,000","357,000","1,016,000","-165,000","-263,000","-723,000","-393,000","-427,000","-757,000","-824,000","-2,156,000","-622,000","-200,000","-591,000","-535,000","-521,000","-193,000","-429,000","-418,000","29,000","-491,000","-410,000","-517,000","-602,000","-589,000","-864,000","-752,000","-720,000","-849,000","-873,000","-838,000","-1,023,000","-4,265,000","1,149,000",,,"267,000","-73,000","-297,000","1,539,000","-884,000","2,337,000","-1,313,000","1,162,000","-871,000","-321,000","2,052,000","-640,000","-6,547,000","1,430,000","1,626,000","615,000","-3,859,000","-1,725,000","-2,844,000","-2,496,000","-2,634,000","-7,743,000","-353,000","-340,000","-371,000","-2,280,000","2,315,000","-292,000","1,352,000","-1,050,000","-2,351,000","1,307,000","13,260,000","-436,000","-707,000","-684,000","-2,730,832","-799,095","473,563","1,286,364","988,529","90,357","-63,428","-105,722","315,542","-146,479","-207,482","107,420","224,678","0","300,000","-200,000","248,398","-100,000","-300,000","200,000","-128,610","300,000",,,"-112,690","200,000","100,000","-200,000","-111,919","300,000","-300,000","100,000",,"0",,,"0","0","0","-100,000",,,"0","-100,000","-300,000","300,000","0","-200,000","0","100,000"
		ChangeInWorkingCapital,"-621,000","349,000","947,000","-4,742,000","2,825,000","-2,785,000","2,274,000","-10,602,000","3,000","-6,636,000","2,463,000","-5,806,000","5,360,000","-4,488,000","2,563,000","-6,675,000","854,000","-5,584,000","-1,080,000","-5,129,000","2,832,000","-4,724,000","3,160,000","-3,646,000","1,001,000","-1,946,000","3,522,000","-3,832,000","1,444,000","-4,619,000","2,388,000","-4,133,000","123,000","-4,777,000","2,210,000","-4,229,000","921,000","-2,597,000","194,000","-3,288,000","1,033,000","-990,000","4,024,000","-4,652,000","945,000","-9,043,000","8,088,000","-8,330,000","1,319,000","-9,174,000","3,997,000","-5,359,000","900,000","-4,695,000","9,583,000","-4,018,000","1,594,000","-2,015,000","732,000","-1,649,000","2,107,000","-2,891,000","3,883,000","-486,000","-1,507,000","-3,111,000","4,362,000","2,769,000","-2,698,000","-3,560,000","1,907,000","-986,000","4,160,000","-3,112,000","21,000","-321,000","846,000","-532,000","2,048,348","1,165,454","-665,176","-1,697,626","-966,059","-47,838","-167,265","215,103","-641,621","421,248","477,095","42,595","19,202","200,000","-200,000","200,000","-160,464","0","600,000","-400,000","-2,435","-200,000",,,"-44,089","-200,000","0","200,000","7,737","-200,000","400,000","-200,000",,"0","200,000","0","-200,000","200,000","0","200,000",,"0","0","200,000",,"-200,000","0","200,000","0",
			ChangeInReceivables,"-590,000","-1,169,000","-404,000","-271,000","1,254,000","-1,845,000","570,000","-746,000","-1,682,000","-953,000","1,256,000","-2,206,000","1,711,000","-1,573,000","-378,000","-1,629,000","936,000","-2,831,000","-355,000","-1,646,000","1,582,000","-3,048,000","891,000","-1,004,000","1,634,000","-2,463,000","1,841,000","-901,000","1,489,000","-3,775,000","2,092,000","-2,151,000","150,000","-3,080,000","1,295,000","-1,196,000","249,000","-1,954,000","1,028,000","-1,172,000","417,000","-580,000","1,692,000","-661,000","-3,000","-4,402,000","952,000","-1,643,000","1,043,000","-3,918,000","-217,000","-980,000","949,000","-2,307,000","2,043,000","-941,000","2,377,000","-1,657,000","2,718,000","-5,813,000","1,133,000","-1,522,000","1,084,000","-797,000","1,733,000","-2,023,000","-460,000","50,000","-1,227,000","-655,000","1,284,000","-1,727,000","1,067,000","-505,000","-2,129,000","-362,000","534,000","-1,082,000","773,967","-15,122","-306,436","-889,409","-960,850","40,835","60,797","22,431","-69,630","-32,907","59,165","43,372",,,,,,,"200,000","-100,000","100,065",,,,"100,061",,,,"102,096",,,"-100,000",,,,"-100,000",,,,,,,,,,,,,,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"630,000","-1,657,000","2,718,000","-5,813,000","1,817,000","-2,206,000","2,568,000","-5,086,000","3,141,000","-2,760,000","-407,000","-3,005,000","-928,000","-2,254,000","-86,000","-1,727,000","1,067,000","-505,000","-2,129,000","-362,000","534,000","-1,082,000","773,967","-15,122","-306,436","-889,409","-960,850","40,835","60,797","22,431","-233,903","-32,907","59,165","43,372",,,,,,,"200,000","-100,000","0",,,,"0",,,,,,,"-100,000",,,,"-100,000",,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-1,398,000","-923,000","2,062,000","-6,047,000","3,510,000","-2,234,000","3,064,000","-12,240,000","2,467,000","-2,507,000","2,751,000","-7,027,000","2,760,000","-1,521,000","2,616,000","-8,139,000","1,588,000","-2,656,000","1,439,000","-6,006,000","869,000","-599,000","3,131,000","-5,427,000","1,692,000","-814,000","1,782,000","-5,508,000","2,280,000","-483,000","1,710,000","-5,521,000","2,541,000","-1,190,000","1,758,000","-5,771,000","1,297,000","20,000","1,767,000","-7,663,000","5,466,000","-7,000","3,069,000","-5,460,000","825,000","-1,208,000","4,906,000","-8,275,000","2,369,000","-1,029,000","-450,000",,,,,,,,,,,,,,,,,,,,,,,,,"-646,000","375,000","-732,000","270,406","-85,504","-160,812","-389,090","15,404","-60,834","9,544","6,049","-6,304","-45,107","33,563","19,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"1,367,000","2,441,000","-711,000","1,576,000","-1,939,000","1,294,000","-1,360,000","2,384,000","-782,000","-3,176,000","-1,544,000","3,427,000","889,000","-1,394,000","325,000","3,093,000","-1,670,000","-97,000","-2,164,000","2,523,000","381,000","-1,077,000","-862,000","2,785,000","-2,325,000","1,331,000","-101,000","2,577,000","-2,325,000","-361,000","-1,414,000","3,539,000","-2,568,000","-507,000","-843,000","2,738,000","-625,000","-663,000","-2,601,000","5,547,000","-4,850,000","-403,000","-1,114,000","1,972,000","228,000","-3,664,000","-158,000","2,545,000","-1,140,000","-2,754,000","4,664,000","1,848,000","-2,500,000","-1,446,000","2,288,000","938,000","-1,056,000","-86,000","2,279,000","4,164,000","290,000","-685,000","1,315,000","3,990,000","-4,044,000","-345,000","4,769,000","3,295,000","709,000","-1,306,000","1,993,000","1,265,000","1,013,000","-1,051,000","1,969,000","464,000","311,000","302,000","78,602","605,798","-28,541","235,141","304,991","-63,272","-117,710","82,096","-90,385","269,376","151,908","-26,338","93,432","0","0","100,000","-89,962",,,"-100,000","-73,968","0",,,,"0","0","100,000",,"0",,,,"0","0","100,000",,"100,000","0","100,000",,"0","0","100,000",,"0","0","100,000",,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,056,000","-86,000","2,279,000","4,164,000","290,000","-685,000","1,315,000","3,990,000","-4,044,000","-345,000","4,769,000","3,295,000","709,000","-1,306,000","1,993,000","1,265,000","1,013,000","-1,051,000","1,969,000","464,000","311,000","302,000","78,602","605,798","-28,541","235,141","304,991","-63,272","-117,710","82,096","-90,385","269,376","151,908","-26,338","93,432","0","0","100,000","-89,962",,,"-100,000","-73,968","0",,,,"0","0","100,000",,"0",,,,"0","0","100,000",,"100,000","0","100,000",,"0","0","100,000",,"0","0","100,000",,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,000","-461,000","73,000",,"-77,569","-262,294","399,756",,"91,107","-56,284","11,539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,000","-461,000","73,000",,"-77,569","-262,294","399,756",,"91,107","-56,284","11,539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,056,000","-86,000","2,279,000","4,164,000","290,000","-685,000","1,315,000","4,600,000","-4,648,000","-351,000","4,769,000","3,295,000","709,000","-1,306,000","1,993,000","1,265,000","1,013,000","-1,051,000","1,307,000","585,000","677,000","477,000","151,406","675,404","137,049","235,141","757,616","-127,772","-180,693","82,096","-241,399","262,793","173,294","-36,831","93,432","0","0","100,000",,,,"-100,000","0","0",,,,"0","0","100,000",,"0",,,,"0","0","100,000",,"100,000","0","100,000",,"0","0","100,000",,"0","0","100,000",,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,657,000","2,718,000","-5,813,000","1,817,000","-2,206,000","2,568,000","-5,086,000","3,141,000","-2,760,000","-407,000","-3,005,000","-928,000","-2,254,000","-86,000","-1,727,000","1,067,000","-505,000","-2,129,000","-362,000","534,000","-1,082,000","773,967","-15,122","-306,436","-889,409","-960,850","40,835","60,797","22,431","-233,903","-32,907","59,165","43,372",,,,,,,"200,000","-100,000","0",,,,,,,,,,,"-100,000",,,,"-100,000",,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000","2,279,000","4,164,000","290,000","-685,000","1,315,000","4,600,000","-4,648,000","-351,000","4,769,000","3,295,000","709,000","-1,306,000","1,993,000","1,265,000","1,013,000","-1,051,000","1,307,000","585,000","677,000","477,000","151,406","675,404","137,049","235,141","757,616","-127,772","-180,693","82,096","-241,399","262,793","173,294","-36,831","93,432","0","0","100,000",,,,"-100,000","0","0",,,,"0","0","100,000",,"0",,,,"0","0","100,000",,"100,000","0","100,000",,"0","0","100,000",,"0","0","100,000",,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-503,000","-105,000","231,000","2,388,000","-957,000","-953,000","-1,473,000",,"-6,227,000","2,451,000","-942,000","4,167,000","-4,015,000","-1,470,000","1,471,000","-9,262,000","1,649,000","-1,423,000","2,207,000","-2,399,000","-3,193,000","2,311,000","2,368,000","-4,309,000",,,"1,961,000","-3,277,000",,,,,,,"1,585,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
