name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
			DeferredIncomeTax,,,,,"496,000,000",,,,"-961,000,000",,,,"-83,000,000",,,,"-1,012,000,000",,,,"291,000,000",,,,"87,000,000",,,,"219,000,000",,,,"26,000,000",,,,"21,000,000",,,,"158,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"1,768,000,000","474,000,000","1,295,000,000","-2,000,000","1,000,000","69,000,000","0","9,000,000","0","-1,000,000","7,000,000","1,000,000","5,000,000","11,000,000","8,000,000","-509,000,000","1,355,000,000","-6,000,000","67,000,000","7,000,000","-1,000,000","4,000,000","12,000,000","3,000,000","4,000,000","0","17,000,000",,"0","-1,000,000","-18,000,000",,"5,000,000","1,000,000","9,000,000","0","832,000,000","21,000,000","5,000,000","1,000,000","1,600,000","17,000,000","1,100,000","1,300,000","400,000","4,600,000","1,700,000","1,900,000","900,000","4,200,000","400,000","23,600,000","11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"62,000,000","21,000,000","13,000,000","12,000,000","16,000,000","14,000,000","19,000,000","16,000,000","20,000,000","39,000,000","18,000,000","29,000,000","29,000,000","19,000,000","19,000,000","21,000,000","35,000,000","27,000,000","24,000,000","25,000,000","17,000,000","17,000,000","22,000,000","7,000,000","22,000,000","16,000,000","18,000,000","17,000,000","10,000,000","16,000,000","14,000,000","12,000,000","11,000,000","2,000,000","17,000,000","12,000,000","13,000,000","9,000,000","8,000,000","1,000,000","15,300,000","5,000,000","800,000","900,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"70,000,000","23,000,000","18,000,000","24,000,000","5,000,000","33,000,000","23,000,000","28,000,000","22,000,000","27,000,000","21,000,000","20,000,000","18,000,000","23,000,000","22,000,000","19,000,000","21,000,000","24,000,000","23,000,000","17,000,000","23,000,000","26,000,000","24,000,000","23,000,000","29,000,000","26,000,000","26,000,000","30,000,000","30,000,000","27,000,000","28,000,000","25,000,000","24,000,000","24,000,000","24,000,000","24,000,000","25,000,000","22,000,000","22,000,000","24,000,000","21,900,000","21,600,000","21,700,000","19,800,000","19,100,000","18,000,000","21,000,000","21,400,000","20,500,000","36,900,000","20,100,000","22,000,000","30,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,"0","-2,000,000",,,"-5,000,000",,,,"0","-2,000,000","-13,000,000","-1,000,000","8,000,000",,,,,,,,,,,,"-17,800,000",,,"900,000",,"14,400,000","5,100,000","2,700,000",,"11,800,000","9,100,000","12,300,000","8,500,000","-42,900,000","80,300,000","16,200,000","46,800,000","46,500,000","10,800,000","30,900,000","37,000,000","51,700,000","38,900,000","53,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","-155,900,000","88,500,000","-16,400,000","-10,100,000","-39,400,000","38,400,000","-13,800,000","13,000,000","-12,600,000","3,900,000","-8,500,000","-3,800,000","-100,000","5,400,000","2,700,000","-1,600,000","21,400,000","-6,600,000","-22,700,000","-100,000",,"-3,500,000","2,900,000","700,000","-1,400,000",,,"100,000",,"1,700,000","800,000","-3,000,000","-10,100,000"
		ChangeInWorkingCapital,"-1,363,000,000","273,000,000","-343,000,000","-1,130,000,000","-163,000,000","-158,000,000","345,000,000","265,000,000","849,000,000","1,031,000,000","197,000,000","3,984,000,000","101,000,000","870,000,000","-211,000,000","-5,000,000","1,068,000,000","197,000,000","-1,180,000,000","785,000,000","-75,000,000","-813,000,000","6,000,000","-412,000,000","-12,000,000","334,000,000","920,000,000","-619,000,000","194,000,000","135,000,000","468,000,000","-345,000,000","301,000,000","400,000,000","-404,000,000","458,000,000","-127,000,000","492,000,000","-556,000,000","182,000,000","-607,700,000","486,800,000","-480,000,000","166,900,000","-310,400,000","526,900,000","-172,500,000","-96,400,000","-63,000,000","555,200,000","222,900,000","159,300,000","328,100,000","352,400,000","-200,400,000","-743,400,000","-244,900,000","391,700,000","-457,000,000","10,200,000","-747,500,000","557,700,000","-510,400,000","263,900,000","-33,000,000","-247,900,000","192,500,000","291,900,000","328,600,000","165,700,000","33,800,000","579,800,000","721,000,000","276,600,000","-203,200,000","-100,200,000","223,800,000","-302,000,000","-63,700,000","-370,200,000","1,026,200,000","-79,800,000","-817,000,000","-797,600,000","384,200,000","-197,400,000","-138,000,000","-505,600,000","342,900,000","-74,800,000","-345,600,000","-371,900,000","152,400,000","-147,800,000","-258,400,000","-252,200,000","274,700,000","-139,800,000","-208,700,000","-110,600,000","318,500,000","-227,700,000","-63,700,000","-242,500,000","121,000,000","-59,800,000","-61,600,000","-30,800,000","102,000,000","-125,600,000","-126,400,000","12,700,000","87,900,000","-11,200,000","-31,200,000","54,400,000","-48,700,000","-9,300,000","33,000,000","93,400,000","-60,500,000","-49,900,000","-50,800,000","28,800,000","-8,500,000","-11,600,000","-33,600,000","5,200,000","4,000,000"
			ChangeInReceivables,"-1,586,000,000","-864,000,000","-115,000,000","-214,000,000","-393,000,000","-12,000,000","-111,000,000","-388,000,000","735,000,000","-774,000,000","-108,000,000","229,000,000","-595,000,000","35,000,000","111,000,000","-302,000,000","-239,000,000","-15,000,000","-258,000,000","-359,000,000","-558,000,000","39,000,000","160,000,000","-306,000,000","-145,000,000","-328,000,000","-45,000,000","-348,000,000","-152,000,000","-427,000,000","0","-291,000,000","-548,000,000","53,000,000","25,000,000","1,395,000,000","135,000,000","-147,000,000","299,000,000","-71,000,000","181,500,000","-477,600,000","236,400,000","-69,300,000","121,700,000","-470,400,000","163,800,000","-272,300,000","386,000,000","-634,600,000","985,300,000","-716,100,000","220,900,000","-716,200,000","628,900,000","-782,400,000","-17,900,000","-144,200,000","41,300,000","-191,900,000","36,500,000","-227,500,000","-713,100,000","121,000,000","-81,300,000","-733,300,000","160,000,000","-274,700,000","-158,200,000","-479,000,000","546,000,000","76,300,000","157,800,000","-126,600,000","-282,600,000","-205,700,000","59,500,000","-146,500,000","-62,900,000","-264,900,000","309,800,000","5,300,000","-321,400,000","151,700,000","428,600,000","-1,600,000","-316,200,000","-142,200,000","132,500,000","58,600,000","-143,600,000","-157,800,000","27,200,000","-125,200,000","-69,200,000","-46,900,000","-19,700,000","-61,700,000","-64,000,000","-22,000,000","86,500,000","-34,600,000","-57,000,000","-41,900,000","-7,000,000","45,400,000","-32,000,000","-53,800,000","2,900,000","-13,100,000","-42,000,000","-78,400,000","-19,100,000","-26,000,000","-10,900,000","100,000","3,400,000","-12,900,000","-1,900,000","11,000,000","-2,900,000","-6,400,000","-14,000,000","8,900,000","1,300,000","-20,600,000","-4,600,000","1,800,000","-1,400,000"
				ChangesInAccountReceivables,"-1,586,000,000","-864,000,000","-115,000,000","-214,000,000","-393,000,000","-12,000,000","-111,000,000","-388,000,000","735,000,000","-774,000,000","-108,000,000","229,000,000","-595,000,000","35,000,000","111,000,000","-302,000,000","-239,000,000","-15,000,000","-258,000,000","-359,000,000","-558,000,000","39,000,000","160,000,000","-306,000,000","-145,000,000","-328,000,000","-45,000,000","-348,000,000","-152,000,000","-427,000,000","0","-291,000,000","-548,000,000","53,000,000","25,000,000","1,395,000,000","135,000,000","-147,000,000","299,000,000","-71,000,000","181,500,000","-477,600,000","236,400,000","-69,300,000","121,700,000","-470,400,000","163,800,000","-272,300,000","386,000,000","-634,600,000","985,300,000","-716,100,000","220,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-1,183,000,000","-561,000,000","-232,000,000","-129,000,000","-261,000,000","-67,000,000","-1,011,000,000","-245,000,000","-401,000,000","983,000,000","-1,347,000,000","356,000,000","-206,000,000","408,000,000","-575,000,000","-178,000,000","-346,000,000","130,000,000","-614,000,000","-381,000,000","337,000,000","284,000,000","-996,000,000","-298,000,000","278,000,000","108,000,000","-1,070,000,000","-495,000,000","71,000,000","287,000,000","-1,336,000,000","199,000,000","-208,000,000","450,000,000","-1,198,000,000","1,098,000,000","-27,000,000","193,000,000","-329,000,000","-207,000,000","374,900,000","682,700,000","-1,391,700,000","-160,900,000","383,400,000","552,200,000","-868,500,000","-731,800,000","858,500,000","746,100,000","-1,099,100,000","-28,100,000","911,000,000","465,400,000","-844,600,000","-873,600,000","499,400,000","367,300,000","-486,100,000","232,500,000","206,000,000","-172,700,000","66,300,000","117,800,000","33,700,000","-497,200,000","98,200,000","-2,900,000","391,300,000","406,300,000","15,500,000","-723,000,000","1,205,600,000","-98,800,000","-231,000,000","-630,300,000","1,152,300,000","-434,400,000","-1,063,100,000","110,800,000","538,100,000","353,200,000","-551,400,000","-1,411,000,000","-158,200,000","-122,500,000","-732,800,000","-504,300,000","437,700,000","-261,700,000","-474,400,000","-627,900,000","213,100,000","-55,000,000","-381,000,000","-95,600,000","262,300,000","-219,300,000","-327,800,000","-174,500,000","113,900,000","158,600,000","-131,500,000","-310,400,000","12,400,000","-34,300,000","-77,600,000","-48,900,000","14,500,000","31,300,000","-156,200,000","-48,600,000","41,200,000","-77,200,000","-52,900,000","30,800,000","1,900,000","-66,500,000","33,200,000","59,200,000","-4,700,000","-70,100,000","-63,000,000","5,400,000","-200,000","300,000","-28,100,000","-14,600,000","12,700,000"
			ChangeInPayablesAndAccruedExpense,"1,406,000,000","1,698,000,000","4,000,000","-787,000,000","491,000,000","-79,000,000","1,467,000,000","898,000,000","515,000,000","822,000,000","1,652,000,000","3,399,000,000","902,000,000","427,000,000","253,000,000","475,000,000","1,653,000,000","82,000,000","-308,000,000","1,525,000,000","146,000,000","-1,136,000,000","842,000,000","192,000,000","-145,000,000","554,000,000","2,035,000,000","224,000,000","275,000,000","275,000,000","1,804,000,000","-253,000,000","1,057,000,000","-103,000,000","769,000,000","-2,035,000,000","-235,000,000","446,000,000","-526,000,000","460,000,000","-1,164,100,000","281,700,000","675,300,000","397,100,000","-815,500,000","445,100,000","532,200,000","907,700,000","-1,307,500,000","443,700,000","336,700,000","903,500,000","-811,900,000","271,900,000","312,900,000","982,600,000","-595,900,000","-37,300,000","-116,700,000","-63,200,000","-268,700,000","417,000,000","207,200,000","-131,100,000","46,100,000","965,800,000","33,700,000","470,500,000","5,300,000","381,100,000","-453,600,000","1,247,700,000","-597,300,000","647,600,000","97,400,000","866,900,000","-1,176,800,000","305,600,000","794,700,000","-204,700,000","233,900,000","-346,000,000","-51,600,000","342,900,000","178,100,000","-116,600,000","910,400,000","341,900,000","-111,300,000","114,600,000","232,900,000","442,600,000","65,600,000","-35,200,000","222,100,000","-22,000,000","9,300,000","179,400,000","194,000,000","103,500,000","103,700,000","-348,100,000","123,800,000","109,800,000","115,600,000","-70,900,000","48,000,000","71,900,000","84,600,000","-143,800,000","71,800,000","139,700,000","81,000,000","92,000,000","32,600,000","23,500,000","-56,400,000","66,900,000","1,700,000","23,200,000","-50,100,000","24,000,000","27,200,000","16,100,000","-13,900,000","8,700,000","-900,000","18,000,000","-8,200,000"
				ChangeInPayable,"2,179,000,000","62,000,000","1,351,000,000","-292,000,000","1,058,000,000","-594,000,000","1,548,000,000","313,000,000","-610,000,000","525,000,000","1,735,000,000","-1,812,000,000","1,018,000,000","-95,000,000","382,000,000","559,000,000","939,000,000","-472,000,000","811,000,000","1,296,000,000","339,000,000","-1,338,000,000","1,284,000,000","279,000,000","-24,000,000","408,000,000","2,006,000,000","425,000,000","291,000,000","219,000,000","1,595,000,000","-157,000,000","1,196,000,000","-304,000,000","764,000,000","-1,852,000,000","212,000,000","183,000,000","-433,000,000","464,000,000","-893,200,000","94,600,000","707,800,000","409,800,000","-629,900,000","223,600,000","729,700,000","1,033,100,000","-1,271,700,000","223,500,000","496,100,000","1,003,100,000","-886,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"2,179,000,000","62,000,000","1,351,000,000","-292,000,000","1,058,000,000","-594,000,000","1,548,000,000","313,000,000","-610,000,000","525,000,000","1,735,000,000","-1,812,000,000","1,018,000,000","-95,000,000","382,000,000","559,000,000","939,000,000","-472,000,000","811,000,000","1,296,000,000","339,000,000","-1,338,000,000","1,284,000,000","279,000,000","-24,000,000","408,000,000","2,006,000,000","425,000,000","291,000,000","219,000,000","1,595,000,000","-157,000,000","1,196,000,000","-304,000,000","764,000,000","-1,852,000,000","212,000,000","183,000,000","-433,000,000","464,000,000","-893,200,000","94,600,000","707,800,000","409,800,000","-629,900,000","223,600,000","729,700,000","1,033,100,000","-1,271,700,000","223,500,000","496,100,000","1,003,100,000","-886,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
