name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018
	TotalNonCurrentLiabilitiesNetMinorityInterest,"634,168,000","635,634,000","631,511,000","629,535,000","72,326,000","72,978,000","76,772,000","71,566,000","68,840,000","62,851,000","68,884,000","48,159,000","19,146,000","17,248,000","16,239,000","12,441,000","211,430,000"
		LongTermDebtAndCapitalLeaseObligation,"583,002,000","581,150,000","582,791,000","584,123,000","19,649,000","23,769,000","25,032,000","26,518,000","27,827,000","29,034,000","34,137,000","26,868,000",,,,,
			LongTermDebt,"566,520,000","566,271,000","566,045,000","565,842,000",,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"16,482,000","14,879,000","16,746,000","18,281,000","19,649,000","23,769,000","25,032,000","26,518,000","27,827,000","29,034,000","34,137,000","26,868,000",,,,,
		NonCurrentDeferredLiabilities,"33,518,000","33,395,000","36,165,000","36,074,000","44,895,000","44,321,000","46,959,000","40,250,000","28,021,000","20,586,000","21,175,000","16,511,000","12,423,000","11,632,000","11,024,000","7,814,000","6,632,000"
			NonCurrentDeferredRevenue,"33,518,000","33,395,000","36,165,000","36,074,000","44,895,000","44,321,000","46,959,000","40,250,000","28,021,000","20,586,000","21,175,000","16,511,000","12,423,000","11,632,000","11,024,000","7,814,000","6,632,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,"0","0","0","0","200,921,000"
		OtherNonCurrentLiabilities,"17,648,000","21,089,000","12,555,000","9,338,000","7,782,000","4,888,000","4,781,000","4,798,000","12,992,000","13,231,000","13,572,000","4,780,000","6,723,000","5,616,000","5,215,000","4,627,000","3,877,000"
TotalEquityGrossMinorityInterest,"415,433,000","432,309,000","449,800,000","455,663,000","450,831,000","455,581,000","442,657,000","432,379,000","413,647,000","418,442,000","433,156,000","255,050,000","263,012,000","272,099,000","283,886,000","34,602,000","-153,529,000"
	StockholdersEquity,"415,433,000","432,309,000","449,800,000","455,663,000","450,831,000","455,581,000","442,657,000","432,379,000","413,647,000","418,442,000","433,156,000","255,050,000","263,012,000","272,099,000","283,886,000","34,602,000","-153,529,000"
		CapitalStock,"990,000","982,000","972,000","963,000","948,000","937,000","908,000","890,000","856,000","842,000","829,000","782,000","754,000","727,000","722,000","624,000","33,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"990,000","982,000","972,000","963,000","948,000","937,000","908,000","890,000","856,000","842,000","829,000","782,000","754,000","727,000","722,000","624,000","33,000"
		AdditionalPaidInCapital,"1,250,108,000","1,197,570,000","1,153,408,000","1,112,845,000","1,071,675,000","1,033,598,000","986,075,000","946,178,000","898,788,000","871,675,000","843,997,000","614,532,000","581,135,000","556,143,000","546,219,000","272,257,000","62,542,000"
		RetainedEarnings,"-817,166,000","-751,556,000","-694,830,000","-647,807,000","-613,318,000","-570,017,000","-532,043,000","-502,885,000","-484,251,000","-453,100,000","-408,819,000","-358,846,000","-317,077,000","-282,242,000","-260,891,000","-236,211,000","-214,774,000"
		TreasuryStock,"369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000","369,000"
		GainsLossesNotAffectingRetainedEarnings,"-18,130,000","-14,318,000","-9,381,000","-9,969,000","-8,105,000","-8,568,000","-11,914,000","-11,435,000","-1,377,000","-606,000","-2,482,000","-1,049,000","-1,431,000","-2,160,000","-1,795,000","-1,699,000","-961,000"
TotalCapitalization,"981,953,000","998,580,000","1,015,845,000","1,021,505,000","450,831,000","455,581,000","442,657,000","432,379,000","413,647,000","418,442,000","433,156,000","255,050,000","263,012,000","272,099,000","283,886,000","34,602,000","-153,529,000"
CommonStockEquity,"415,433,000","432,309,000","449,800,000","455,663,000","450,831,000","455,581,000","442,657,000","432,379,000","413,647,000","418,442,000","433,156,000","255,050,000","263,012,000","272,099,000","283,886,000","34,602,000","-153,529,000"
CapitalLeaseObligations,"27,701,000","23,862,000","26,200,000","27,605,000","28,177,000","31,945,000","32,895,000","34,236,000","35,466,000","36,326,000","41,870,000","33,319,000",,,,,
NetTangibleAssets,"65,727,000","78,206,000","109,390,000","224,292,000","215,694,000","217,093,000","201,099,000","187,063,000","165,315,000","165,663,000","175,896,000","229,219,000","236,443,000","244,712,000","255,746,000","5,535,000","-181,008,000"
WorkingCapital,"570,378,000","601,499,000","629,518,000","745,300,000","187,199,000","202,619,000","195,994,000","180,532,000","158,815,000","157,950,000","168,356,000","214,907,000","226,061,000","240,033,000","250,198,000","-5,367,000","7,116,000"
InvestedCapital,"981,953,000","998,580,000","1,015,845,000","1,021,505,000","450,831,000","455,581,000","442,657,000","432,379,000","413,647,000","418,442,000","433,156,000","255,050,000","263,012,000","272,099,000","283,886,000","34,602,000","-153,529,000"
TangibleBookValue,"65,727,000","78,206,000","109,390,000","224,292,000","215,694,000","217,093,000","201,099,000","187,063,000","165,315,000","165,663,000","175,896,000","229,219,000","236,443,000","244,712,000","255,746,000","5,535,000","-181,008,000"
TotalDebt,"594,221,000","590,133,000","592,245,000","593,447,000","28,177,000","31,945,000","32,895,000","34,236,000","35,466,000","36,326,000","41,870,000","33,319,000",,,,,
ShareIssued,"94,210,851","93,456,864","92,566,025","91,806,165","90,569,922","89,680,877","87,240,928","85,773,582","82,892,915","81,574,811","80,448,779","76,295,298","73,711,020","71,370,042","70,984,924","69,492,729","69,492,729"
OrdinarySharesNumber,"94,174,914","93,420,927","92,566,025","91,770,228","90,533,985","89,644,940","87,204,991","85,737,645","82,856,978","81,574,811","80,412,842","76,259,361","73,675,083","71,334,105","70,948,987","69,492,729","69,492,729"
TreasurySharesNumber,"35,937","35,937",,"35,937","35,937","35,937","35,937","35,937","35,937",,"35,937","35,937","35,937","35,937","35,937",,
