name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
		NetPPEPurchaseAndSale,"-15,125,000","-2,745,000","-2,718,000","-4,741,000","-4,921,000","-1,265,000","-2,384,000","-1,658,000","-809,088","-608,912","-1,082,136","-1,163,000","-561,389","-337,611"
			PurchaseOfPPE,"-15,125,000","-2,745,000","-2,718,000","-4,741,000","-4,921,000","-1,265,000","-2,384,000","-1,658,000","-809,088","-608,912","-1,082,136","-1,163,000","-561,389","-337,611"
		NetInvestmentPurchaseAndSale,"-86,897,000","-70,766,000","61,000","-2,687,000","-13,505,000","-21,246,000",,,,,,,,
			PurchaseOfInvestment,"-230,897,000","-117,766,000","-28,939,000","-20,687,000","-63,505,000","-21,246,000",,,,,,,,
			SaleOfInvestment,"144,000,000","47,000,000","29,000,000","18,000,000",,,,,,,,,,
FinancingCashFlow,"178,401,000","176,542,000","-620,000","2,993,000","-514,000","2,214,000","226,000","-30,531,000","164,398,059","10,021,941","10,025,532","178,000","8,912","11,088"
	CashFlowFromContinuingFinancingActivities,"178,401,000","176,542,000","-620,000","2,993,000","-514,000","2,214,000","226,000","-30,531,000","164,398,059","10,021,941","10,025,532","178,000","8,912","11,088"
		NetIssuancePaymentsOfDebt,,,"0","0","0","0","0","-30,250,000","0","10,000,000","9,860,000","0","0","0"
			NetLongTermDebtIssuance,,,"0","0","0","0","0","-30,250,000","0","10,000,000","9,860,000","0","0","0"
				LongTermDebtIssuance,,,"0","0","0","0","0","0","0","10,000,000","20,000,000","0","0","0"
				LongTermDebtPayments,,,,,,,"0",,,,"-10,140,000",,,
		NetCommonStockIssuance,"174,394,000","174,394,000","0","0",,,"0","0",,,,"0",,
			CommonStockIssuance,"174,394,000","174,394,000","0","0",,,"0","0",,,,"0",,
		ProceedsFromStockOptionExercised,"7,936,000","3,772,000","137,000","3,835,000","192,000","2,263,000","241,000","159,000","49,059","21,941","36,209","71,000","8,912","11,088"
		NetOtherFinancingCharges,"-3,929,000","-1,624,000","-757,000","-842,000","-706,000","-49,000","-15,000","-440,000",,,"129,323",,,
EndCashPosition,"186,902,000","186,556,000","92,752,000","81,158,000","91,322,000","102,903,000","114,617,000","168,376,000","195,224,000","32,760,958","24,027,237","15,910,000","17,230,000","19,926,196"
	ChangesInCash,"83,999,000","93,931,000","11,730,000","-10,024,000","-11,638,000","-11,531,000","-53,759,000","-26,848,000","162,463,279","8,733,721","8,117,494","-1,320,000","-2,696,453","-1,957,547"
	EffectOfExchangeRateChanges,"-346,000","-127,000","-136,000","-140,000","57,000","-183,000",,,,,,,,
	BeginningCashPosition,"102,903,000","92,752,000","81,158,000","91,322,000","102,903,000","114,617,000","168,376,000","195,224,000","32,760,958","24,027,237","15,910,000","17,230,000","19,926,196","21,883,743"
IncomeTaxPaidSupplementalData,"443,000","89,000","201,000","113,000","40,000","118,000","72,000","1,000","59,226","21,774","2,806","1,000","10,000","0"
InterestPaidSupplementalData,"151,000","37,000","38,000","37,000","39,000","37,000","33,000","348,000","381,681","236,319","204,931","202,000","208,556","194,444"
CapitalExpenditure,"-15,125,000","-2,745,000","-2,718,000","-4,741,000","-4,921,000","-1,265,000","-2,384,000","-1,658,000","-809,088","-608,912","-1,082,136","-1,163,000","-561,389","-337,611"
IssuanceOfCapitalStock,"174,394,000","174,394,000","0","0",,,"0","0",,,"0","0",,
IssuanceOfDebt,,,"0","0","0","0","0","0","0","10,000,000","20,000,000","0","0","0"
RepaymentOfDebt,,,,,,,"0",,,,"-10,140,000",,,
FreeCashFlow,"-7,505,000","-11,845,000","12,289,000","-10,330,000","2,381,000","7,501,000","-4,008,000","3,683,000","-1,934,780","-1,288,220","-1,908,038","-1,498,000","-2,705,365","-1,968,635"
