name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
		StockBasedCompensation,"130,594,000","24,606,000","36,015,000","40,812,000","29,161,000","23,989,000","10,868,000","10,776,000","10,954,000","11,397,000","-1,574,000","8,850,000","14,684,000","17,123,000","19,316,000","23,771,000","26,570,000","18,134,000","17,296,000","7,667,000","4,524,000","12,318,000","6,939,000","4,841,000","10,606,000","15,179,000","14,149,000","12,493,000","15,683,000","15,336,000","14,300,000","17,138,000","11,630,000","4,793,000","-1,762,000","971,000","4,770,000","5,115,000","38,304,000","4,518,000","6,793,000","9,766,000","6,527,000","9,465,000","10,099,000","12,510,000","14,479,000","10,187,000","7,717,000","4,664,000","4,080,000","5,520,000","6,040,000","5,627,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,"-10,213,000","-4,965,000","-2,271,000","-1,463,000","-1,514,000","-7,853,000","-454,000","-5,128,000","-8,262,000","-3,737,000","-1,584,000","-1,555,000","-895,000","-4,458,000","-1,043,000","-1,843,000","-1,278,000","-6,224,000","-1,749,000","-1,325,000","-1,239,000","-9,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,469,000","42,000","531,000","451,000","445,000","488,000","1,992,000","763,000","11,553,000","788,000","641,000","-5,432,000","385,000","576,000","465,000","682,000","345,000","323,000","3,139,000","816,000","51,000","485,000","1,341,000","200,000","186,000","180,000","6,950,000","21,000","9,000","429,000","142,000","68,000","128,000","-1,476,000","87,000","89,000","103,000","40,000","-354,479,000","116,719,000","116,177,000","110,862,000","-321,727,000","115,059,000","209,255,000","-1,822,000","-5,891,000","4,573,000","15,014,000","2,637,000","5,940,000","6,151,000","2,637,000","2,600,000","-17,025,000","7,541,000","11,956,000","11,857,000","13,285,000","10,173,000","4,638,000","16,651,000","17,040,000","10,643,000","29,892,000","-3,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000"
		ChangeInWorkingCapital,"-912,484,000","-325,201,000","-119,321,000","-377,563,000","-90,399,000","-272,518,000","-3,795,000","-333,038,000","261,854,000","-59,785,000","83,481,000","-6,285,000","-5,333,000","55,932,000","40,018,000","-8,513,000","-94,575,000","15,195,000","-10,223,000","-83,685,000","-81,149,000","-56,844,000","4,469,000","-27,581,000","-32,668,000","-62,482,000","98,491,000","48,124,000","-21,394,000","-42,506,000","71,991,000","20,878,000","-35,221,000","-109,640,000","56,947,000","-5,630,000","-16,601,000","-209,946,000","183,296,000","22,483,000","-97,579,000","-56,807,000","2,227,000","78,908,000","-105,910,000","-64,639,000","80,430,000","2,464,000","-118,040,000","-98,058,000","24,503,000","41,362,000","-80,449,000","-42,408,000","168,416,000","3,217,000","-72,628,000","-80,106,000","31,518,000","-16,794,000","-53,073,000","-40,989,000","26,211,000","28,000,000","-26,393,000","-20,872,000","642,000","1,351,000","-4,925,000","-31,809,000","40,331,000","-15,354,000","-25,993,000","-25,414,000","-10,083,000","-15,197,000","7,834,000","-21,270,000","8,219,000","2,082,000","-12,452,000","-1,962,000","10,402,000","-4,429,000","-20,199,000","-25,542,000","10,136,000","9,832,000","-886,000","-32,957,000","5,500,000","-3,400,000","-1,000,000","-7,800,000","9,500,000","6,400,000","18,100,000","1,200,000","19,900,000"
			ChangeInReceivables,"-1,799,380,000","-475,464,000","-293,899,000","-697,880,000","-332,137,000","-481,357,000","-93,930,000","-352,281,000","53,041,000","-124,429,000","121,898,000","43,380,000","-42,004,000","111,799,000","119,980,000","-72,796,000","-225,783,000","-23,320,000","13,099,000","-132,598,000","-149,478,000","-95,204,000","-35,398,000","-43,783,000","-136,325,000","42,295,000","146,611,000","48,612,000","-60,064,000","-27,599,000","69,868,000","54,364,000","-92,611,000","-168,723,000","110,152,000","1,201,000","-124,402,000","-74,267,000","115,254,000","26,000,000","-168,773,000","-60,588,000","46,306,000","70,211,000","-137,084,000","-142,121,000","103,759,000","3,218,000","-151,974,000","-119,117,000","-4,872,000","44,205,000","-123,316,000","26,128,000","282,918,000","60,025,000","-145,317,000","-97,455,000","24,850,000","-58,629,000","-80,529,000","-38,924,000","19,579,000","-20,000","-82,850,000","7,802,000","-20,865,000","-21,941,000","-69,891,000","-38,091,000","6,445,000","-31,267,000","-50,472,000","-14,968,000","-21,106,000","-23,249,000","-638,000","-25,972,000","1,789,000","11,020,000","-50,225,000","14,431,000","16,502,000","-7,932,000","-17,734,000","-6,261,000","15,772,000","-607,000","-44,449,000","-52,912,000","9,500,000","-1,400,000","-23,900,000","-19,400,000","17,600,000","13,100,000","-36,300,000","-5,500,000","-4,800,000"
				ChangesInAccountReceivables,"-1,533,708,000","-424,025,000","-257,060,000","-573,145,000","-279,478,000","-437,862,000","-84,607,000","-318,601,000","84,205,000","-133,142,000","104,204,000","14,933,000","-28,545,000","117,720,000","78,204,000","-53,632,000","-204,564,000","-10,056,000","13,099,000","-132,598,000","-149,478,000","-95,204,000","-35,398,000","-43,783,000","-136,325,000","42,295,000","146,611,000","48,612,000","-60,064,000","-27,599,000","69,868,000","54,364,000","-92,611,000","-168,723,000","110,152,000","1,201,000","-124,402,000","-74,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-55,000",,,,"190,000",,,,,"13,000","1,550,000","-254,000","-1,383,000","1,400,000","1,500,000","900,000","-2,100,000","-100,000","800,000","-800,000","-200,000","300,000"
			ChangeInPrepaidAssets,"-29,051,000","-11,924,000","-5,294,000","446,000","-12,279,000","-26,692,000","14,906,000","3,587,000","19,782,000","-11,038,000","-10,931,000","-2,536,000","-10,037,000","-6,367,000","1,289,000","9,414,000","-1,001,000","6,327,000","-9,850,000","10,323,000","-3,597,000","-6,049,000","5,770,000","6,918,000","-11,688,000","-7,378,000","6,119,000","13,455,000","-7,163,000","-12,639,000","10,375,000","10,133,000","2,072,000","-16,286,000","5,211,000","1,681,000","12,000","-12,158,000","7,302,000","3,589,000","-6,431,000","800,000","-9,027,000","5,904,000","-4,373,000","-4,078,000","4,450,000","5,246,000","-3,415,000","-4,401,000","2,223,000","-647,000","-7,671,000","-6,809,000","2,975,000","2,238,000","5,254,000","-10,264,000","-955,000","3,775,000","550,000","-8,576,000","424,000","3,771,000","-1,085,000","-4,413,000","193,000","919,000","-1,060,000","-2,418,000","145,000","2,625,000","1,198,000","-3,325,000","-758,000","828,000","-181,000","-1,882,000","585,000","402,000","-743,000","601,000","1,337,000","638,000","-890,000","-1,061,000",,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"904,501,000","243,406,000","151,541,000","296,142,000","213,412,000","262,409,000","51,888,000","10,545,000","149,961,000","98,677,000","-37,009,000","-60,926,000","20,174,000","37,468,000","-112,374,000","33,473,000","99,573,000","68,962,000","-9,904,000","22,543,000","57,415,000","83,289,000","32,703,000","-462,000","93,558,000","-12,968,000","-77,021,000","-41,773,000","13,850,000","61,006,000","-25,540,000","-72,814,000","23,378,000","113,176,000","-66,342,000","-20,766,000","93,146,000","-73,606,000","79,291,000","-7,106,000","77,625,000","2,981,000","-35,052,000","2,793,000","35,547,000","81,560,000","-27,779,000","-6,000,000","37,349,000","25,460,000","27,152,000","-2,196,000","50,538,000","-61,727,000","-139,775,000","-81,552,000","85,317,000","54,535,000","-13,161,000","8,909,000","30,972,000","43,736,000","-11,121,000","3,388,000","51,624,000","13,699,000","-4,959,000","2,992,000","58,704,000","22,120,000","16,719,000","1,055,000","17,787,000","4,302,000","8,860,000","3,138,000","6,809,000","14,478,000","-10,311,000","-16,095,000","32,422,000","-1,563,000","-14,058,000","6,303,000","-2,245,000","-9,067,000","-10,374,000","451,000","37,159,000","25,639,000","-1,200,000","-1,100,000","13,100,000","14,900,000","-10,000,000","-11,700,000","31,500,000","10,200,000","3,300,000"
				ChangeInPayable,"684,851,000","192,482,000","131,257,000","198,992,000","162,120,000","240,324,000","28,308,000","-30,819,000","130,557,000","104,142,000","-27,433,000","-37,498,000","5,991,000","28,336,000","-72,640,000","16,061,000","56,857,000","56,981,000","-11,167,000","28,710,000","46,165,000","99,150,000","27,025,000","9,006,000","85,223,000","-3,878,000","-88,905,000","-37,310,000","8,626,000","69,495,000","-33,934,000","-63,992,000","13,532,000","120,275,000","-67,568,000","-21,651,000","91,417,000","-60,567,000","54,646,000","-18,829,000","87,319,000","43,138,000","-43,366,000","-19,288,000","48,992,000","81,701,000","-50,198,000","-26,342,000","54,260,000","36,964,000","13,847,000","-12,504,000","67,979,000","-47,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"87,080,000","48,502,000","66,265,000","10,831,000","-38,518,000","34,087,000","34,791,000","2,702,000","9,227,000","5,196,000","-5,594,000","-3,991,000","-42,129,000","39,078,000","11,929,000","-2,821,000","-23,116,000","35,184,000","10,944,000","-2,312,000","-41,764,000","51,949,000","4,618,000","-31,661,000","9,597,000","18,905,000","-12,596,000","-3,456,000","-27,160,000","48,390,000","-7,060,000","-10,008,000","-19,525,000","32,223,000","-11,830,000","-24,396,000","42,174,000","-111,805,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"87,080,000","48,502,000","66,265,000","10,831,000","-38,518,000","34,087,000","34,791,000","2,702,000","9,227,000","5,196,000","-5,594,000","-3,991,000","-42,129,000","39,078,000","11,929,000","-2,821,000","-23,116,000","35,184,000","10,944,000","-2,312,000","-41,764,000","51,949,000","4,618,000","-31,661,000","9,597,000","18,905,000","-12,596,000","-3,456,000","-27,160,000","48,390,000","-7,060,000","-10,008,000","-19,525,000","32,223,000","-11,830,000","-24,396,000","42,174,000","-111,805,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"597,771,000","143,980,000","64,992,000","188,161,000","200,638,000","206,237,000","-6,483,000","-33,521,000","121,330,000","98,946,000","-21,839,000","-33,507,000","48,120,000","-10,742,000","-84,569,000","18,882,000","79,973,000","21,797,000","-22,111,000","31,022,000","87,929,000","47,201,000","22,407,000","40,667,000","75,626,000","-22,783,000","-76,309,000","-33,854,000","35,786,000","21,105,000","-26,874,000","-53,984,000","33,057,000","88,052,000","-55,738,000","2,745,000","49,243,000","51,238,000","-49,896,000","-18,829,000","87,319,000","43,138,000","-42,646,000","-20,008,000","48,992,000","81,701,000","-50,198,000","-26,342,000","54,260,000","36,964,000","13,847,000","-12,504,000","67,979,000","-47,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"219,650,000","50,924,000","20,284,000","97,150,000","51,292,000","22,085,000","23,580,000","41,364,000","19,404,000","-5,465,000","-9,576,000","-23,428,000","14,183,000","9,132,000","-39,734,000","17,412,000","42,716,000","11,981,000","1,263,000","-6,167,000","11,250,000","-15,861,000","5,678,000","-9,468,000","8,335,000","-9,090,000","11,884,000","-4,463,000","5,224,000","-8,489,000","8,394,000","-8,822,000","9,846,000","-7,099,000","1,226,000","885,000","1,729,000","-13,039,000","24,645,000","11,723,000","-9,694,000","-40,157,000","8,314,000","22,081,000","-13,445,000","-141,000","22,419,000","20,342,000","-16,911,000","-11,504,000","13,305,000","10,308,000","-17,441,000","-14,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,891,000","-603,000","-403,000","-315,000","800,000","300,000","-100,000","2,900,000","-1,900,000","-200,000","-1,600,000","2,300,000","900,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,506,000","-17,882,000","-26,922,000","20,784,000","29,151,000","-4,066,000","-37,225,000","17,329,000","20,861,000","5,918,000","-37,960,000","26,273,000","19,381,000",,,"17,022,000","12,233,000","5,494,000","-11,423,000","2,921,000","4,086,000","1,789,000","-7,839,000","16,156,000","6,755,000","6,284,000","-15,621,000","7,422,000","-3,438,000","670,000","-9,153,000","2,834,000","9,041,000","7,061,000","-3,986,000","-5,000,000","-2,700,000","9,000,000","-4,100,000","3,900,000","4,400,000","25,300,000","-5,600,000","20,200,000"
			ChangeInOtherWorkingCapital,"11,446,000","-81,219,000","28,331,000","23,729,000","40,605,000","-26,878,000","23,341,000","5,111,000","39,070,000","-22,995,000","9,523,000","13,797,000","26,534,000","-86,968,000","31,123,000","21,396,000","32,636,000","-36,774,000","-3,568,000","16,047,000","14,511,000","-38,880,000","1,394,000","9,746,000","21,787,000","-84,431,000","22,782,000","27,830,000","31,983,000","-63,274,000","17,288,000","29,195,000","31,940,000","-37,807,000","7,926,000","12,254,000","14,643,000","-49,915,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,420,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-96,145,000","-23,979,000","-18,358,000","-22,728,000","-31,080,000","-13,506,000","-13,748,000","-15,222,000","-4,424,000","-238,320,000","-19,523,000","-3,571,000","-31,935,000","-58,000,000","-20,301,000","-19,563,000","-16,755,000","-16,189,000","-12,874,000","-58,815,000","-17,401,000","-18,444,000","-20,939,000","-247,668,000","-25,786,000","-18,595,000","-14,450,000","-10,997,000","-13,040,000","-15,959,000","-364,188,000","-6,152,000","-6,229,000","-12,327,000","-13,970,000","-11,545,000","6,790,000","-10,134,000","-320,381,000","-13,907,000","-10,962,000","-13,816,000","-23,704,000","-4,140,000","-9,184,000","-1,285,000","17,847,000","6,285,000","-9,081,000","-6,453,000","-42,419,000","-51,217,000","-19,389,000","-10,863,000","-6,928,000","-18,735,000","-18,739,000","75,882,000","1,540,000","-17,853,000","-18,888,000","-20,521,000","-4,342,000","-25,587,000","-36,933,000","-14,375,000","-6,942,000","-21,282,000","-4,603,000","-53,847,000","-23,288,000","-5,643,000","-6,864,000","-19,021,000","-6,147,000","-2,214,000","-2,773,000","-1,939,000","-22,419,000","-27,184,000","-3,255,000","-17,385,000","-1,785,000","-6,635,000","-830,000","-3,967,000","-2,588,000","-11,138,000","-4,278,000","-6,088,000","-71,700,000","-8,900,000","-3,400,000","-4,800,000","-15,600,000","2,900,000","-12,300,000","-6,600,000","27,300,000"
