name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,"30,557,000",,,"144,000","23,000","1,679,000","4,748,000","4,282,000","50,436,000","803,000",,,,"298,000","450,000","450,000","450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,"-2,271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"8,044,000","7,152,000","7,482,000","7,482,000","5,050,000","4,973,000","4,881,000","3,823,000","3,231,000","4,155,000","3,692,000","3,963,000","3,720,000","3,597,000","2,785,000","3,676,000","3,891,000","2,657,000","3,129,000","3,172,000","3,698,000","2,331,000","5,124,000","2,866,000",,,"23,402,000","19,816,000","16,789,000","9,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,"3,201,000","2,703,000","2,748,000","2,479,000","1,770,000","1,393,000","1,458,000","1,542,000","1,643,000","1,751,000","986,000","1,140,000","1,381,000","1,337,000","951,000","1,111,000","772,000","572,000","345,000","431,000",,"0","2,666,000","1,491,000",,,"19,349,000","16,038,000","10,075,000","4,856,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"3,276,000","2,522,000","1,790,000","3,095,000","331,000","2,484,000","1,827,000","1,683,000","495,000","1,432,000","1,675,000","1,333,000","1,585,000","1,605,000","732,000","1,502,000","2,519,000","1,273,000","2,329,000","2,391,000","3,296,000","2,120,000","1,774,000","1,155,000",,,"3,941,000","3,757,000","5,550,000","4,719,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"1,567,000","1,927,000","2,944,000","1,908,000","2,949,000","1,096,000","1,596,000","598,000","1,093,000","972,000","1,031,000","1,490,000","754,000","655,000","1,102,000","1,063,000","600,000","812,000","455,000","350,000","402,000","211,000","684,000","220,000",,,"112,000","21,000","1,164,000","95,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"3,952,000","3,482,000","3,227,000","3,624,000","2,766,000","3,122,000","4,616,000","1,856,000","1,901,000","2,889,000","3,584,000","2,704,000","2,392,000","2,556,000","3,015,000","2,570,000","2,354,000","3,010,000","3,061,000","2,563,000","3,508,000","4,364,000","4,534,000","1,423,000","2,807,000","4,018,000","13,227,000","14,076,000","16,375,000","20,206,000","20,253,000","3,696,000","3,640,000","5,485,000","5,228,000","3,183,000","3,830,000","4,520,000","21,082,000","18,356,000","3,004,000","2,625,000","2,960,000","1,593,000","2,479,000","2,849,000","3,309,000","2,451,000","3,217,000","3,672,000","5,247,000","4,533,000","4,907,000","5,983,000","7,709,000","7,253,000","8,004,000","9,596,000","11,876,000","10,664,000","13,714,000","10,650,000","11,702,000","6,952,000","5,907,000","3,044,000","3,451,000","2,457,000","3,027,000","3,265,000","2,046,000","2,653,000","1,917,000"
		RestrictedCash,,"0","0","0","158,000","158,000","316,000","316,000","316,000","316,000","316,000","5,316,000","527,000","527,000","527,000","527,000","527,000","4,409,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"674,000","0","0",,"1,500,000","0","0",,,,,,,,,,,,,,"18,000","18,000","585,000","583,000",,,
		CurrentDeferredAssets,,,,,,,,,,,,,,"0","0",,,"405,000","543,000","500,000","472,000","309,000","279,000","22,742,000","13,539,000","13,539,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,"0","0","0","16,730,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"124,053,000","101,417,000","79,001,000","72,888,000","31,040,000","29,132,000","29,335,000","30,198,000","30,864,000","32,968,000","33,397,000","31,961,000","31,269,000","25,851,000","25,831,000","26,356,000","26,849,000","27,359,000","27,854,000","28,443,000","29,091,000","29,575,000","47,527,000","48,670,000","49,129,000","49,758,000","206,778,000","206,724,000","201,732,000","193,286,000","193,297,000","191,396,000","185,154,000","182,371,000","188,279,000","180,267,000","182,911,000","184,504,000","187,134,000","190,047,000","191,711,000","193,732,000","196,990,000","201,498,000","204,138,000","203,302,000","203,121,000","206,334,000","208,498,000","209,731,000","225,341,000","228,626,000","240,575,000","228,484,000","228,690,000","211,541,000","188,319,000","164,731,000","144,916,000","119,627,000","99,358,000","90,190,000","86,989,000","85,728,000","82,451,000","78,499,000","72,918,000","69,369,000","69,598,000","67,602,000","69,380,000","66,865,000","67,544,000"
		NetPPE,"41,453,000","36,612,000","30,848,000","28,139,000","26,507,000","25,867,000","25,736,000","26,187,000","26,517,000","26,778,000","33,397,000","31,961,000","31,269,000","25,602,000","25,632,000","26,036,000","26,481,000","26,922,000","27,374,000","27,920,000","28,482,000","28,927,000","46,825,000","47,422,000","48,033,000","48,749,000","191,408,000","193,868,000","193,454,000","192,127,000","190,923,000","183,533,000","176,337,000","176,557,000","177,829,000","179,567,000","182,290,000","183,961,000","186,611,000","189,159,000","190,916,000","193,029,000","196,374,000","200,383,000","203,179,000","202,356,000","202,235,000","204,398,000","206,761,000","208,229,000","224,057,000","226,221,000","228,352,000","226,436,000","225,515,000","208,742,000","185,895,000","162,683,000","143,244,000","118,331,000","98,622,000","88,328,000","84,005,000","83,190,000","80,289,000","76,183,000","71,387,000","68,353,000","67,999,000","66,511,000","66,223,000","66,235,000","66,881,000"
			GrossPPE,"139,362,000","134,273,000","128,520,000","125,457,000","123,344,000","122,687,000","122,359,000","122,355,000","122,285,000","122,142,000","135,029,000","133,197,000","132,134,000","126,099,000","127,358,000","127,424,000","127,424,000","127,874,000","128,076,000","128,391,000","128,502,000","128,502,000","167,441,000","167,440,000","167,463,000","308,674,000","316,759,000","317,022,000","314,000,000","310,348,000","309,073,000","299,332,000","289,919,000","287,617,000","287,741,000","286,606,000","286,529,000","285,210,000","286,084,000","285,395,000","283,848,000","284,793,000","288,618,000","288,882,000","288,368,000","283,746,000","280,338,000","278,399,000","276,607,000","273,970,000","288,346,000","286,592,000","284,133,000","277,827,000","272,902,000","252,736,000","228,265,000","203,409,000","181,834,000","154,951,000","133,799,000","121,474,000","115,205,000","112,656,000","107,660,000","101,564,000","95,664,000","90,933,000","88,966,000","85,879,000","84,135,000","82,478,000","81,329,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","875,000","3,435,000","3,435,000","3,435,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000","5,273,000"
				BuildingsAndImprovements,"56,040,000","56,040,000","56,040,000","55,106,000","55,099,000","54,932,000","54,932,000","54,932,000","54,932,000","54,932,000","54,932,000","52,356,000","52,356,000","52,356,000","52,346,000","52,346,000","52,346,000","52,346,000","52,346,000","52,346,000","52,346,000","52,346,000","82,174,000","82,174,000","82,174,000","186,331,000","186,336,000","186,248,000","169,079,000","169,079,000","169,079,000","169,079,000","169,047,000","169,047,000","169,193,000","169,193,000","169,193,000","169,193,000","169,193,000","169,173,000","169,173,000","169,195,000","168,826,000","168,437,000","168,437,000","168,437,000","168,479,000","168,286,000","168,187,000","168,154,000","168,190,000","167,756,000","167,280,000","165,132,000","169,875,000","73,798,000","62,289,000","62,209,000","60,778,000","60,225,000","53,812,000","53,710,000","53,228,000","53,082,000","50,583,000","49,114,000","49,646,000","48,777,000","48,530,000","47,590,000","46,881,000","46,846,000","46,830,000"
				MachineryFurnitureEquipment,"66,623,000","66,466,000","66,343,000","66,404,000","66,097,000","66,377,000","66,489,000","66,379,000","66,302,000","66,221,000","72,934,000","72,526,000","72,526,000","72,526,000","74,137,000","74,203,000","74,203,000","74,653,000","74,855,000","75,079,000","75,079,000","75,079,000","81,629,000","81,394,000","81,394,000","109,026,000","117,689,000","118,366,000","97,634,000","96,399,000","98,490,000","98,312,000","98,541,000","98,524,000","99,382,000","98,366,000","98,511,000","98,461,000","99,778,000","99,714,000","99,611,000","101,774,000","105,520,000","95,310,000","95,579,000","95,487,000","95,616,000","95,412,000","94,882,000","94,110,000","100,996,000","99,951,000","96,777,000","92,073,000","67,556,000","46,986,000","47,601,000","41,388,000","40,922,000","38,754,000","36,427,000","35,424,000","35,387,000","34,213,000","39,224,000","36,879,000","35,011,000","33,515,000","30,911,000","29,690,000","23,125,000","23,001,000","28,237,000"
				OtherProperties,,,,,,,,,,,"6,271,000","4,815,000","5,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,947,000","4,946,000",,"4,882,000","8,211,000","7,962,000","7,702,000","6,903,000","6,788,000","6,528,000",,,,,,,"5,911,000","5,656,000",
				ConstructionInProgress,"15,824,000","10,892,000","5,262,000","3,072,000","1,273,000","503,000","63,000","169,000","176,000","114,000","17,000","2,625,000","858,000","342,000",,,,,"0","91,000","202,000","202,000","203,000","437,000","460,000","8,044,000","7,461,000","7,118,000","41,997,000","39,580,000","36,214,000","26,651,000","17,041,000","14,756,000","13,876,000","13,757,000","13,535,000","12,266,000","11,792,000","11,187,000","9,743,000","8,498,000","8,946,000","19,809,000","19,026,000","14,496,000","10,798,000","9,256,000","8,093,000","6,261,000","13,715,000","13,428,000","14,619,000","15,165,000","25,251,000","121,733,000","113,102,000","89,657,000","66,650,000","42,737,000","30,585,000","20,164,000","14,529,000","13,560,000","12,580,000","10,298,000","5,734,000","3,368,000","4,252,000","3,326,000","2,945,000","1,702,000","989,000"
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","48,000","48,000","48,000","53,000","53,000","53,000","53,000","53,000","172,000","172,000","172,000","172,000","172,000","184,000","184,000","184,000",,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-97,909,000","-97,661,000","-97,672,000","-97,318,000","-96,837,000","-96,820,000","-96,623,000","-96,168,000","-95,768,000","-95,364,000","-101,632,000","-101,236,000","-100,865,000","-100,497,000","-101,726,000","-101,388,000","-100,943,000","-100,952,000","-100,702,000","-100,471,000","-100,020,000","-99,575,000","-120,616,000","-120,018,000","-119,430,000","-259,925,000","-125,351,000","-123,154,000","-120,546,000","-118,221,000","-118,150,000","-115,799,000","-113,582,000","-111,060,000","-109,912,000","-107,039,000","-104,239,000","-101,249,000","-99,473,000","-96,236,000","-92,932,000","-91,764,000","-92,244,000","-88,499,000","-85,189,000","-81,390,000","-78,103,000","-74,001,000","-69,846,000","-65,741,000","-64,289,000","-60,371,000","-55,781,000","-51,391,000","-47,387,000","-43,994,000","-42,370,000","-40,726,000","-38,590,000","-36,620,000","-35,177,000","-33,146,000","-31,200,000","-29,466,000","-27,371,000","-25,381,000","-24,277,000","-22,580,000","-20,967,000","-19,368,000","-17,912,000","-16,243,000","-14,448,000"
		InvestmentsAndAdvances,"70,542,000","56,619,000","42,059,000","38,950,000","1,480,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,"56,619,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,"56,619,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"311,000","260,000","463,000","380,000","298,000","223,000","470,000","391,000","313,000","293,000","658,000","565,000","473,000","386,000","885,000","729,000","629,000","482,000","1,352,000","1,153,000","918,000",,,,"1,500,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,539,000","10,831,000","6,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"12,058,000","8,186,000","6,094,000","5,799,000","3,053,000","3,265,000","3,599,000","4,011,000","4,347,000","6,190,000",,,,"249,000","199,000","320,000","368,000","437,000","480,000","523,000","609,000","648,000","702,000","1,248,000","1,096,000","1,009,000","1,831,000","2,025,000","2,027,000","848,000","2,114,000","7,400,000","8,437,000","5,516,000","10,227,000","230,000","230,000","230,000","230,000","230,000","230,000","230,000","230,000","230,000","230,000","317,000","404,000","584,000","584,000","584,000","1,284,000","2,405,000","12,223,000","548,000","3,175,000","2,799,000","2,424,000","2,048,000","1,672,000","1,296,000","736,000","1,862,000","2,984,000","2,538,000","2,162,000","2,316,000","1,531,000","1,016,000","1,599,000","1,091,000","3,157,000","630,000","663,000"
TotalLiabilitiesNetMinorityInterest,"540,382,000","530,510,000","422,895,000","436,342,000","493,004,000","289,027,000","282,101,000","282,491,000","278,262,000","284,251,000","279,846,000","277,794,000","288,965,000","282,787,000","250,797,000","268,774,000","285,085,000","299,307,000","307,498,000","300,617,000","283,910,000","290,656,000","334,818,000","506,011,000","466,736,000","476,741,000","402,583,000","468,026,000","457,053,000","468,209,000","427,496,000","282,683,000","207,017,000","289,359,000","455,330,000","364,786,000","362,002,000","361,993,000","486,579,000","484,767,000","528,806,000","513,205,000","504,824,000","473,740,000","458,253,000","462,788,000","486,588,000","377,219,000","344,197,000","306,618,000","291,060,000","286,395,000","242,537,000","195,725,000","168,207,000","173,962,000","167,329,000","179,343,000","184,512,000","169,958,000","167,283,000","156,250,000","87,731,000","27,158,000","24,281,000","21,394,000","18,996,000","16,231,000","14,134,000","13,120,000","9,242,000","13,426,000","14,335,000"
	CurrentLiabilities,"53,494,000","48,349,000","50,033,000","60,429,000","73,116,000","73,705,000","106,124,000","67,939,000","68,248,000","65,618,000","64,287,000","76,978,000","77,868,000","75,241,000","59,627,000","74,901,000","80,669,000","87,597,000","91,468,000","85,869,000","93,049,000","92,051,000","105,832,000","289,706,000","249,211,000","268,319,000","267,307,000","342,254,000","380,753,000","403,353,000","293,778,000","119,233,000","44,515,000","127,794,000","217,169,000","266,782,000","264,211,000","144,775,000","51,764,000","55,441,000","34,407,000","25,360,000","17,313,000","21,558,000","24,395,000","18,134,000","25,565,000","22,189,000","26,300,000","28,853,000","28,425,000","38,889,000","40,159,000","53,472,000","56,079,000","61,958,000","55,447,000","67,558,000","72,847,000","58,411,000","55,853,000","44,959,000","87,707,000","27,134,000","24,257,000","21,365,000","18,960,000","16,188,000","14,086,000","13,044,000","9,184,000","8,048,000","8,636,000"
		PayablesAndAccruedExpenses,"32,172,000","31,015,000","26,701,000","25,894,000","30,331,000","23,008,000","18,057,000","17,177,000","21,442,000","17,962,000","24,183,000","20,983,000","22,514,000","19,109,000","18,443,000","22,240,000","19,944,000","18,843,000","17,053,000","15,121,000","11,377,000","10,845,000","18,797,000","9,987,000","6,466,000","22,114,000","15,435,000","16,083,000","12,289,000","26,061,000","32,384,000","25,665,000","12,920,000","19,788,000","23,846,000","30,695,000","28,259,000","29,035,000","44,004,000","48,650,000","34,407,000","25,360,000","15,946,000","21,558,000","24,395,000","18,134,000","25,565,000","22,189,000","26,300,000","28,853,000","28,425,000","38,889,000","40,159,000","53,472,000","56,079,000","61,958,000","25,669,000","64,037,000","49,709,000","23,136,000","41,518,000","36,905,000","37,707,000","27,134,000","24,257,000","21,365,000","18,960,000","16,188,000","12,713,000","11,671,000","7,811,000","6,675,000","7,276,000"
			Payables,"8,702,000","6,956,000","9,528,000","7,486,000","6,706,000","5,582,000","5,797,000","5,821,000","6,731,000","4,789,000","11,664,000","7,533,000","6,978,000","5,379,000","5,815,000","9,237,000","4,976,000","6,984,000","5,283,000","6,541,000","1,519,000","3,263,000","5,093,000","2,849,000","582,000","15,599,000","4,444,000","5,190,000","3,302,000","7,394,000","17,389,000","5,086,000","3,638,000","3,860,000","7,786,000","5,419,000","3,604,000","4,555,000","3,166,000","5,817,000","2,661,000","4,624,000","1,598,000","1,600,000","5,360,000","3,294,000","6,372,000","2,365,000","8,766,000","6,519,000","8,801,000","11,171,000","14,222,000","15,630,000","19,992,000","30,084,000","24,399,000","35,463,000","36,738,000","5,653,000","10,123,000","10,715,000","6,673,000","2,586,000","4,008,000","3,547,000","5,407,000","4,621,000","5,095,000","3,477,000","1,429,000","1,840,000","2,329,000"
				AccountsPayable,"8,702,000","6,956,000","9,528,000","7,486,000","6,706,000","5,582,000","5,797,000","5,821,000","6,731,000","4,789,000","11,664,000","7,533,000","6,978,000","5,379,000","5,815,000","9,237,000","4,976,000","6,984,000","5,283,000","6,541,000","1,519,000","3,263,000","5,093,000","2,849,000","582,000","15,599,000","4,444,000","5,190,000","3,302,000","7,394,000","17,389,000","5,086,000","3,638,000","3,860,000","7,786,000","5,419,000","3,604,000","4,555,000","3,166,000","5,817,000","2,661,000","4,624,000","1,598,000","1,600,000","5,360,000","3,294,000","6,372,000","2,365,000","8,766,000","6,519,000","8,801,000","11,171,000","14,222,000","15,630,000","19,992,000","30,084,000","24,399,000","35,463,000","36,738,000","5,653,000","10,123,000","10,715,000","6,673,000","2,586,000","4,008,000","3,547,000","5,407,000","4,621,000","5,095,000","3,477,000","1,429,000","1,840,000","2,329,000"
			CurrentAccruedExpenses,"23,470,000","24,059,000","17,173,000","18,408,000","23,625,000","17,426,000","12,260,000","11,356,000","14,711,000","13,173,000","12,519,000","13,450,000","15,536,000","13,730,000","12,628,000","13,003,000","14,968,000","11,859,000","11,770,000","8,580,000","9,858,000","7,582,000","13,704,000","7,138,000","5,884,000","6,515,000","10,991,000","10,893,000","8,987,000","18,667,000","14,995,000","20,579,000","9,282,000","15,928,000","16,060,000","25,276,000","24,655,000","24,480,000","40,838,000","42,833,000","31,746,000","20,736,000","14,348,000","19,958,000","19,035,000","14,840,000","19,193,000","19,824,000","17,534,000","22,334,000","19,624,000","27,718,000","25,937,000","37,842,000","36,087,000","31,874,000","1,270,000","28,574,000","12,971,000","17,483,000","31,395,000","26,190,000","31,034,000","24,548,000","20,249,000","17,818,000","13,553,000","11,567,000","7,618,000","8,194,000","6,382,000","4,835,000","4,947,000"
				InterestPayable,"729,000","2,166,000","721,000","2,132,000","4,489,000","519,000","350,000","410,000","337,000","409,000","319,000","733,000","494,000","492,000","767,000","1,501,000","226,000","567,000","234,000","624,000","221,000","619,000","212,000","602,000","199,000","615,000","473,000","2,396,000","1,022,000","2,396,000","958,000",,"958,000","2,082,000","3,265,000","7,911,000","5,863,000","4,533,000","4,347,000","2,461,000",,,"4,868,000","4,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
