name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
		AssetImpairmentCharge,"4,333,000","3,935,000","0","0","398,000","5,722,000","3,319,000","3,221,000","1,486,000","373,000","997,000","0","481,000","1,440,000","977,000","770,000","907,000","1,849,000","941,000","857,000","428,000","151,000"
		ProvisionandWriteOffofAssets,"-3,735,000","-508,000","28,000","16,000","-3,271,000","123,000","1,269,000","4,709,000","-2,015,000","468,000","568,000","0","21,000","4,000","74,000","181,000","77,000","53,000","127,000","878,000","428,000","0"
		StockBasedCompensation,"6,923,000","2,835,000","1,129,000","1,103,000","1,856,000","1,595,000","1,386,000","1,351,000","1,840,000","1,508,000","1,022,000","2,743,000","1,231,000","1,242,000","1,042,000","1,051,000","169,000","178,000","260,000","182,000","233,000","166,000"
		OtherNonCashItems,"-21,614,000","-5,004,000","-3,972,000","-8,051,000","-4,587,000","-1,825,000","-394,000","-8,104,000","1,719,000","-1,970,000","-2,720,000","-2,041,000","-2,071,000","-1,859,000","-2,130,000","-1,243,000","-1,247,000","-899,000","-837,000","53,000","-471,000","-520,000"
		ChangeInWorkingCapital,"14,601,000","-4,761,000","6,444,000","5,038,000","7,880,000","-2,713,000","2,221,000","5,839,000","-15,741,000","-134,000","2,594,000","3,212,000","-2,362,000","-1,012,000","708,000","-568,000","-248,000","-2,305,000","-719,000","1,771,000","935,000","-167,000"
			ChangeInReceivables,"3,098,000","-1,584,000","763,000","2,124,000","1,795,000","-2,466,000","540,000",,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"3,098,000","-1,584,000","763,000","2,124,000","1,795,000","-2,466,000","540,000",,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-7,539,000",,,,,,,,"-13,766,000","1,950,000","2,891,000","1,386,000","-2,736,000","-299,000","-946,000","-841,000","2,944,000","-1,924,000","-1,861,000","-377,000","-74,000","11,000"
			ChangeInPayablesAndAccruedExpense,"11,503,000","-3,177,000","5,681,000","2,914,000","6,085,000","-247,000","1,681,000","6,621,000","-1,975,000","-2,084,000","-297,000","1,826,000","374,000","-713,000","1,654,000","273,000","-3,192,000","-381,000","1,142,000","2,148,000","1,009,000","-178,000"
				ChangeInAccruedExpense,"11,503,000","-3,177,000","5,681,000","2,914,000",,,,"6,621,000","-1,975,000","-2,084,000","-297,000","1,826,000","374,000","-713,000","1,654,000","273,000","-3,192,000","-381,000","1,142,000","2,148,000","1,009,000","-178,000"
InvestingCashFlow,"-865,905,000","-211,565,000","-225,390,000","-219,057,000","-209,893,000","-175,344,000","-212,783,000","-140,360,000","-44,184,000","-148,182,000","-182,428,000","-160,236,000","-159,427,000","-105,748,000","-90,124,000","-114,594,000","-200,749,000","-56,396,000","-142,294,000","-120,166,000","-78,338,000","-123,585,000"
	CashFlowFromContinuingInvestingActivities,"-865,905,000","-211,565,000","-225,390,000","-219,057,000","-209,893,000","-175,344,000","-212,783,000","-140,360,000","-44,184,000","-148,182,000","-182,428,000","-160,236,000","-159,427,000","-105,748,000","-90,124,000","-114,594,000","-200,749,000","-56,396,000","-142,294,000","-120,166,000","-78,338,000","-123,585,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,"-1,276,000","-930,000","-431,000",,,"275,000","-275,000",,
		NetInvestmentPropertiesPurchaseAndSale,"-866,653,000","-167,837,000","-331,862,000","-219,572,000","-147,382,000","-151,149,000","-242,187,000","-114,967,000","-39,176,000","-158,925,000","-166,444,000","-144,409,000","-163,733,000","-112,767,000","-104,028,000","-126,573,000","-210,584,000","-64,136,000","-160,110,000","-139,400,000","-89,627,000","-128,628,000"
			PurchaseOfInvestmentProperties,"-860,927,000","-186,368,000","-277,954,000","-229,661,000","-166,944,000","-175,406,000","-200,063,000","-157,566,000","-39,176,000","-158,925,000","-166,444,000","-144,409,000","-163,733,000","-112,767,000","-104,028,000","-126,573,000","-210,584,000","-64,136,000","-160,110,000","-139,400,000","-89,627,000","-128,628,000"
			SaleOfInvestmentProperties,,"18,531,000",,"10,089,000","19,562,000","24,257,000","-42,124,000",,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,"3,363,000","19,601,000","15,053,000","19,485,000","21,746,000","10,481,000","19,540,000","19,406,000","13,778,000","7,722,000","17,798,000","19,492,000","11,315,000","5,021,000"
			PurchaseOfInvestment,,,,,,,,,,"-900,000","-95,000","-38,000","0","-2,000,000","-250,000",,,,"-275,000",,,
			SaleOfInvestment,,,,,,,,,"3,363,000","19,601,000","15,053,000","19,485,000","21,746,000","10,481,000","19,540,000","19,406,000","13,778,000","7,722,000","17,798,000","19,492,000","11,315,000","5,021,000"
		NetOtherInvestingChanges,"-57,633,000","-43,728,000","48,091,000","515,000","-62,511,000","-24,195,000","-53,485,000","-2,429,000","-8,371,000","-8,858,000","-31,037,000","-35,312,000","-18,716,000","-2,186,000","-4,706,000","-6,996,000","-3,615,000","18,000","-257,000","17,000","22,000","22,000"
FinancingCashFlow,"653,978,000","121,954,000","205,756,000","70,664,000","255,604,000","157,035,000","25,784,000","187,911,000","-70,489,000","314,586,000","149,868,000","143,440,000","44,493,000","186,550,000","15,148,000","33,436,000","321,255,000","42,916,000","129,155,000","129,461,000","77,254,000","113,547,000"
	CashFlowFromContinuingFinancingActivities,"653,978,000","121,954,000","205,756,000","70,664,000","255,604,000","157,035,000","25,784,000","187,911,000","-70,489,000","314,586,000","149,868,000","143,440,000","44,493,000","186,550,000","15,148,000","33,436,000","321,255,000","42,916,000","129,155,000","129,461,000","77,254,000","113,547,000"
		NetIssuancePaymentsOfDebt,"230,821,000","3,000,000","143,999,000","0","83,822,000","118,998,000","17,011,000","-977,000","-65,965,000","136,022,000","69,533,000","86,841,000","64,175,000","-35,965,000","32,059,000","-1,916,000","-226,893,000","-7,066,000","129,154,000","135,277,000","77,003,000","131,069,000"
			NetLongTermDebtIssuance,"221,821,000","0","-1,000","0","221,822,000","-1,002,000","-989,000","-977,000","-965,000","-62,978,000","-71,467,000","-1,159,000","-202,825,000","-1,965,000","-1,941,000","-1,916,000","-226,893,000","-7,066,000","129,154,000","135,277,000","77,003,000","131,069,000"
				LongTermDebtIssuance,,,"0","0",,,"0","0","0","249,000,000","288,000","855,000","564,000","0","0","0","109,000,000","45,000,000","131,000,000","347,100,000","98,000,000","215,000,000"
				LongTermDebtPayments,"-174,779,000","0","-1,000","0","-174,778,000","-1,002,000","-989,000","-977,000","-965,000","-62,978,000","-71,755,000","-2,014,000","-203,389,000","-1,965,000","-1,941,000","-1,916,000","-335,893,000","-52,066,000","-1,846,000","-211,823,000","-20,997,000","-83,931,000"
			NetShortTermDebtIssuance,"9,000,000","3,000,000","144,000,000","0","-138,000,000","120,000,000","18,000,000","0","-65,000,000","199,000,000","141,000,000","88,000,000","267,000,000","-34,000,000",,,,,,,,
				ShortTermDebtIssuance,"421,000,000","148,000,000","214,000,000","12,000,000","47,000,000","120,000,000","18,000,000","0","0","249,000,000","431,000,000","159,000,000","267,000,000","52,000,000",,,,,,,,
				ShortTermDebtPayments,"-412,000,000","-145,000,000","-70,000,000","-12,000,000","-185,000,000","0","0","0","-65,000,000","-50,000,000","-290,000,000","-71,000,000","0","-86,000,000",,,,,,,,
		NetCommonStockIssuance,"551,677,000","158,338,000","92,447,000","101,398,000","199,494,000","64,928,000","34,298,000","211,433,000","17,113,000","198,162,000","101,867,000","74,064,000","0","235,704,000","0","36,482,000",,,,,,
			CommonStockIssuance,"551,677,000","158,338,000","92,447,000","101,398,000","199,494,000","64,928,000","34,298,000","211,433,000","17,113,000","198,162,000","101,867,000","74,064,000","0","235,704,000","0","36,482,000",,,,,,
		CashDividendsPaid,"-119,241,000","-32,610,000","-30,535,000","-29,698,000","-26,398,000","-25,703,000","-24,242,000","-21,543,000","-21,295,000","-19,395,000","-17,652,000","-16,917,000","-16,145,000","-13,189,000","-14,068,000",,,"0","0","0","0","-101,222,000"
			CommonStockDividendPaid,,,,,,"-25,703,000","-24,242,000","-21,543,000","-21,295,000","-19,395,000","-17,652,000","-16,917,000","-16,145,000","-13,189,000","-14,068,000",,,"0","0","0","0","-101,222,000"
		NetOtherFinancingCharges,"-9,279,000","-6,774,000","-155,000","-1,036,000","-1,314,000","-1,188,000","-1,283,000","-1,002,000","-342,000","-203,000","-3,880,000","-548,000",,,"-2,843,000","-1,130,000","-4,552,000","49,982,000","1,000","-5,816,000","251,000","83,700,000"
EndCashPosition,"14,255,000","14,255,000","59,758,000","27,509,000","129,677,000","44,816,000","32,990,000","189,369,000","109,504,000","214,072,000","21,319,000","26,222,000","17,944,000","114,023,000","16,239,000","74,080,000","140,031,000","11,171,000","19,430,000","26,390,000","10,509,000","5,584,000"
	ChangesInCash,"-30,561,000","-45,503,000","32,249,000","-102,168,000","84,861,000","11,826,000","-156,379,000","79,865,000","-104,568,000","192,753,000","-4,903,000","8,278,000","-96,079,000","97,784,000","-57,841,000","-65,951,000","128,860,000","-8,259,000","-6,960,000","15,881,000","4,925,000","-6,338,000"
	BeginningCashPosition,"44,816,000","59,758,000","27,509,000","129,677,000","44,816,000","32,990,000","189,369,000","109,504,000","214,072,000","21,319,000","26,222,000","17,944,000","114,023,000","16,239,000","74,080,000","140,031,000","11,171,000","19,430,000","26,390,000","10,509,000","5,584,000","11,922,000"
IncomeTaxPaidSupplementalData,"495,000","100,000","218,000","0","177,000","242,000","157,000","337,000","0","52,000","0","60,000","0","0","7,000",,,,,,,
InterestPaidSupplementalData,"22,242,000","4,430,000","4,868,000","4,626,000","8,318,000","6,350,000","7,153,000","7,146,000","7,527,000","5,245,000","6,722,000","8,497,000","7,967,000","6,299,000","5,808,000","38,351,000","-23,958,000","7,700,000","6,667,000","21,632,000","-11,229,000","3,369,000"
CapitalExpenditure,,,,,,,,,,,,,,"-1,276,000","-930,000","-431,000",,,,"-275,000",,
IssuanceOfCapitalStock,"551,677,000","158,338,000","92,447,000","101,398,000","199,494,000","64,928,000","34,298,000","211,433,000","17,113,000","198,162,000","101,867,000","74,064,000","0","235,704,000","0","36,482,000",,,,,,
IssuanceOfDebt,"817,600,000","148,000,000","214,000,000","12,000,000","443,600,000","120,000,000","18,000,000","0","0","249,000,000","431,288,000","159,855,000","267,564,000","52,000,000","34,000,000","0","109,000,000","45,000,000","131,000,000","347,100,000","98,000,000","215,000,000"
RepaymentOfDebt,"-586,779,000","-145,000,000","-70,001,000","-12,000,000","-359,778,000","-1,002,000","-989,000","-977,000","-65,965,000","-112,978,000","-361,755,000","-73,014,000","-203,389,000","-87,965,000","-1,941,000","-1,916,000","-335,893,000","-52,066,000","-1,846,000","-211,823,000","-20,997,000","-83,931,000"
FreeCashFlow,"181,366,000","44,108,000","51,883,000","46,225,000","39,150,000","30,135,000","30,620,000","32,314,000","10,105,000","26,349,000","27,657,000","25,074,000","20,131,000","15,706,000","16,205,000","14,776,000","8,026,000","5,221,000","6,454,000","6,311,000","5,961,000","3,700,000"
