name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,04/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
			ChangeInOtherCurrentLiabilities,,,"4,730,000","652,000","3,210,000","-322,000","4,431,000","-1,129,000","2,990,000","-441,000","862,000","-89,000","-34,000","-899,000","2,825,000","-2,108,000","-440,000","2,831,000","280,000","-540,000","1,768,000","2,342,000","49,000","611,000","1,192,000","-1,285,000","1,420,000","1,123,000","441,000","164,000","1,475,000","-35,000","970,000","98,000","1,016,000","841,000","307,000","1,122,000",,,,,"169,000",,,"169,000",,,,,,,,,
			ChangeInOtherWorkingCapital,"7,516,000","-1,076,000","4,730,000","652,000","3,210,000","-322,000","4,431,000","-1,129,000","2,990,000","-441,000","862,000","-89,000","-34,000","-899,000","2,825,000","-2,108,000","-440,000","2,831,000","261,000","-130,000","2,091,000","2,092,000","145,000","516,000","872,000","-1,331,000","1,962,000","1,049,000","95,000","2,000","1,944,000","-131,000","644,000","-76,000","1,579,000","498,000","-11,000","1,019,000","3,581,000","-462,000","-587,000","-461,000","169,000","-623,000","-229,000","169,000","9,000","-185,000","-167,000","3,000","-511,000","6,000","0","-24,000","4,000"
InvestingCashFlow,"-1,289,715,000","-148,797,000","-617,437,000","-400,966,000","-122,515,000","-79,502,000","-440,582,000","-58,952,000","-19,109,000","-35,980,000","-456,899,000","-321,131,000","-267,728,000","-176,816,000","-113,951,000","-194,315,000","-162,823,000","-36,112,000","-103,342,000","-94,592,000","-267,173,000","-100,946,000","-127,096,000","-165,257,000","-55,359,000","600,000","-127,179,000","-98,450,000","-79,704,000","-66,705,000","-133,505,000","-167,599,000","-81,769,000","-38,840,000","-90,341,000","-79,916,000","-92,639,000","-62,335,000","-205,893,000","-100,446,000","-72,249,000","-38,615,000","-581,000","-50,225,000","-21,816,000","-581,000","-564,000","-528,000","-430,000","-412,000","-718,000","-198,000","-464,000","-361,000","-1,019,000"
	CashFlowFromContinuingInvestingActivities,"-1,289,715,000","-148,797,000","-617,437,000","-400,966,000","-122,515,000","-79,502,000","-440,582,000","-58,952,000","-19,109,000","-35,980,000","-456,899,000","-321,131,000","-267,728,000","-176,816,000","-113,951,000","-194,315,000","-162,823,000","-36,112,000","-103,342,000","-94,592,000","-267,173,000","-100,946,000","-127,096,000","-165,257,000","-55,359,000","600,000","-127,179,000","-98,450,000","-79,704,000","-66,705,000","-133,505,000","-167,599,000","-81,769,000","-38,840,000","-90,341,000","-79,916,000","-92,639,000","-62,335,000","-205,893,000","-100,446,000","-72,249,000","-38,615,000","-581,000","-50,225,000","-21,816,000","-581,000","-564,000","-528,000","-430,000","-412,000","-718,000","-198,000","-464,000","-361,000","-1,019,000"
		NetPPEPurchaseAndSale,,,"-5,627,000",,,,"-1,663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,959,000","-53,595,000","-30,181,000",,"-35,257,000","-14,524,000",,"-23,000",,"-497,000","-397,000","-364,000","-359,000","27,000","-292,000","-621,000"
			PurchaseOfPPE,,,"-5,627,000",,,,"-1,663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,959,000","-56,811,000","-30,181,000",,"-35,257,000","-14,524,000",,"-23,000",,"-497,000","-397,000","-364,000","-359,000","-23,000","-292,000","-621,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,"0","0","0","0","50,000","0","0"
		NetIntangiblesPurchaseAndSale,"-161,216,000","-19,617,000","-80,247,000","-46,826,000","-14,526,000","-13,156,000","-78,025,000","-12,273,000","-1,836,000","-18,706,000","-76,789,000","-52,644,000","-51,843,000","-24,345,000","-35,436,000","-33,096,000","-30,011,000","-11,744,000","-15,746,000","-17,179,000","-47,684,000","-15,098,000","-37,639,000","-36,945,000","-8,421,000","-6,571,000","-29,227,000","-23,195,000","-18,112,000","-14,795,000","-26,006,000","-35,941,000","-17,932,000","-7,540,000","-22,104,000","-16,420,000","-24,945,000","-13,477,000","-46,166,000","-28,289,000","-17,458,000","-8,492,000","0","-12,580,000",,"0",,"0",,,,,,,
			PurchaseOfIntangibles,"-161,216,000","-19,617,000","-80,247,000","-46,826,000","-14,526,000","-13,156,000","-78,025,000","-12,273,000","-1,836,000","-18,706,000","-76,789,000","-52,644,000","-51,843,000","-24,345,000","-35,436,000","-33,096,000","-30,011,000","-11,744,000","-15,746,000","-17,179,000","-47,684,000","-15,098,000","-37,639,000","-36,945,000","-8,421,000","-6,571,000","-29,227,000","-23,195,000","-18,112,000","-14,795,000","-26,006,000","-35,941,000","-17,932,000","-7,540,000","-22,104,000","-16,420,000","-24,945,000","-13,477,000","-46,166,000","-28,289,000","-17,458,000","-8,492,000","0","-12,580,000",,"0",,"0",,,,,,,
		NetBusinessPurchaseAndSale,,"-711,000",,"-3,605,000","-2,885,000","2,008,000","1,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,"-711,000",,"-3,605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,"2,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-1,120,535,000","-126,335,000","-538,002,000","-351,094,000","-105,104,000","-68,354,000","-363,708,000","-44,895,000","-18,215,000","-17,324,000","-384,923,000","-263,691,000","-221,024,000","-148,425,000","-74,294,000","-160,877,000","-132,512,000","-23,763,000","-88,104,000","-82,322,000","-220,768,000","-86,785,000","-89,670,000","-132,889,000","-40,372,000","6,966,000","-96,985,000","-75,643,000","-62,222,000","-51,265,000","-106,692,000","-129,869,000","-64,613,000","-31,127,000","-67,988,000","-63,424,000","-67,814,000","-47,801,000",,,,,"-39,000",,,"-39,000",,,,,,,,,
			PurchaseOfInvestmentProperties,"-1,319,949,000","-161,661,000","-648,075,000","-389,374,000","-120,839,000","-92,238,000","-515,929,000","-64,353,000","-20,418,000","-117,002,000","-403,251,000","-269,703,000","-222,110,000","-165,027,000","-192,830,000","-170,583,000","-162,582,000","-73,394,000","-109,725,000","-115,467,000","-227,158,000","-90,704,000","-191,448,000","-134,520,000","-57,152,000","-24,924,000","-109,962,000","-84,829,000","-62,222,000","-51,265,000","-112,180,000","-136,888,000","-64,613,000","-31,600,000","-77,326,000","-63,424,000","-72,657,000","-47,801,000",,,,,"-39,000",,,"-39,000",,,,,,,,,
			SaleOfInvestmentProperties,"199,414,000","35,326,000","110,073,000","38,280,000","15,735,000","23,884,000","152,221,000","19,458,000","2,203,000","99,678,000","18,328,000","6,012,000","1,086,000","16,602,000","118,536,000","9,706,000","30,070,000","49,631,000","21,621,000","33,145,000","6,390,000","3,919,000","101,778,000","1,631,000","16,780,000","31,890,000","12,977,000",,,,"5,488,000","7,019,000","0","473,000","9,338,000","0",,,,,,,"0",,,"0",,,,,,,,,
		NetOtherInvestingChanges,,"-2,134,000","1,957,000",,,,"1,663,000","1,661,000","942,000","50,000","4,813,000","-4,796,000","5,139,000","-4,046,000","-4,221,000","-342,000","-300,000","-605,000","508,000","4,909,000","1,279,000","937,000","213,000","4,577,000","-6,566,000","205,000","-967,000","388,000","630,000","-645,000","-807,000","-1,789,000","776,000","-173,000","-249,000","-72,000","120,000","-1,057,000","2,137,000","802,000","-1,196,000","58,000","-542,000","-2,388,000","-1,606,000","-542,000","-541,000","-286,000","67,000","-15,000","-354,000","161,000","-491,000","-69,000","-398,000"
FinancingCashFlow,"953,830,000","74,727,000","512,919,000","336,384,000","29,800,000","8,020,000","316,370,000","-56,933,000","-285,180,000","294,919,000","401,063,000","256,450,000","201,594,000","119,432,000","76,079,000","136,225,000","107,818,000","-16,277,000","74,819,000","53,865,000","222,499,000","64,678,000","89,497,000","131,411,000","12,191,000","-21,229,000","95,044,000","63,307,000","47,414,000","32,699,000","121,814,000","141,275,000","32,788,000","46,348,000","45,649,000","62,592,000","79,257,000","42,730,000","196,410,000","93,386,000","49,212,000","32,692,000","-3,070,000","40,135,000","32,008,000","-3,070,000","-2,035,000","-1,972,000","-2,500,000","-2,251,000","-1,728,000","-2,108,000","-1,910,000","-1,024,000","-1,879,000"
	CashFlowFromContinuingFinancingActivities,"953,830,000","74,727,000","512,919,000","336,384,000","29,800,000","8,020,000","316,370,000","-56,933,000","-285,180,000","294,919,000","401,063,000","256,450,000","201,594,000","119,432,000","76,079,000","136,225,000","107,818,000","-16,277,000","74,819,000","53,865,000","222,499,000","64,678,000","89,497,000","131,411,000","12,191,000","-21,229,000","95,044,000","63,307,000","47,414,000","32,699,000","121,814,000","141,275,000","32,788,000","46,348,000","45,649,000","62,592,000","79,257,000","42,730,000","196,410,000","93,386,000","49,212,000","32,692,000","-3,070,000","40,135,000","32,008,000","-3,070,000","-2,035,000","-1,972,000","-2,500,000","-2,251,000","-1,728,000","-2,108,000","-1,910,000","-1,024,000","-1,879,000"
		NetIssuancePaymentsOfDebt,"473,720,000","87,414,000","246,266,000","89,602,000","50,438,000","125,469,000","106,502,000","-492,000","-226,496,000","178,503,000","167,515,000","123,520,000","13,020,000","14,519,000","5,036,000","152,543,000","-26,460,000","21,538,000","25,557,000","27,006,000","54,134,000","30,833,000","11,640,000","63,871,000","42,173,000","-66,128,000","123,049,000","89,504,000","12,818,000","49,058,000","3,858,000","119,387,000","12,393,000","-9,601,000","59,432,000","43,814,000","29,080,000","-55,345,000","205,347,000","-18,393,000","-44,869,000","40,529,000","-391,000","45,373,000","-151,920,000","-391,000","-391,000","-1,165,000","-1,150,000","-1,137,000","-1,130,000","-1,109,000","-1,137,000","-1,084,000","-716,000"
			NetLongTermDebtIssuance,"322,720,000","-586,000","-734,000","324,602,000","-562,000","-531,000","-498,000","-492,000","-1,496,000","99,503,000","99,515,000","174,520,000","-480,000","-481,000","-464,000","74,543,000","174,540,000","74,538,000","-443,000","-87,994,000","-4,866,000","-12,167,000","112,640,000","-1,129,000","-15,827,000","-16,128,000","244,799,000","-1,246,000","-1,182,000","107,058,000","-21,142,000","48,887,000","-1,107,000","48,899,000","-1,068,000","23,814,000","49,080,000","23,955,000","-18,253,000","23,607,000","37,431,000","40,529,000","-391,000","4,935,000","-140,920,000","-391,000","-391,000","-1,165,000","-1,150,000","-1,137,000","-1,130,000","-1,109,000","-1,137,000","-1,084,000","-716,000"
				LongTermDebtIssuance,"1,150,000,000","0","825,000,000","325,000,000","0","300,000,000","0","0","300,000,000","100,000,000","100,000,000","175,000,000","0","0","0","75,000,000","175,000,000","75,000,000","139,500,000","182,000,000","215,000,000","141,000,000","377,000,000","134,000,000","0","0","250,000,000","0","0","120,000,000","280,000,000","50,000,000","0","50,000,000","0","25,000,000","50,000,000","25,000,000","106,815,000","149,000,000","54,052,000","42,500,000","789,000","6,100,000","22,400,000","789,000","789,000","0","0","0","0","0","4,384,000","-4,384,000","4,384,000"
				LongTermDebtPayments,"-827,280,000","-586,000","-825,734,000","-398,000","-562,000","-300,531,000","-498,000","-492,000","-301,496,000","-497,000","-485,000","-480,000","-480,000","-481,000","-464,000","-457,000","-460,000","-462,000","-443,000","-87,994,000","-4,866,000","-12,167,000","-37,360,000","-1,129,000","-15,827,000","-16,128,000","-5,201,000","-1,246,000","-1,182,000","-12,942,000","-301,142,000","-1,113,000","-1,107,000","-1,101,000","-1,068,000","-1,186,000","-920,000","-1,045,000","-125,068,000","-125,393,000","-16,621,000","-1,971,000","-1,180,000","-1,165,000","-163,320,000","-1,180,000","-1,180,000","-1,165,000","-1,150,000","-1,137,000","-1,130,000","-1,109,000","-5,521,000","3,300,000","-5,100,000"
			NetShortTermDebtIssuance,"151,000,000","88,000,000","247,000,000","-235,000,000","51,000,000","126,000,000","107,000,000","0","-225,000,000","79,000,000","68,000,000","-51,000,000","13,500,000","15,000,000","5,500,000","78,000,000","-201,000,000","-53,000,000","26,000,000","115,000,000","59,000,000","43,000,000","-101,000,000","65,000,000","58,000,000","-50,000,000","-121,750,000","90,750,000","14,000,000","-58,000,000","25,000,000","70,500,000","13,500,000","-58,500,000","60,500,000","20,000,000","-20,000,000","-79,300,000","223,600,000","-42,000,000",,,"0","40,438,000",,"0",,,,,,,,,
				ShortTermDebtIssuance,"2,947,000,000","675,000,000","1,025,000,000","875,000,000","372,000,000","393,000,000","527,000,000","0","0","387,000,000","800,000,000","387,000,000","173,000,000","208,000,000","251,500,000","394,000,000","139,000,000","110,000,000","139,500,000","182,000,000","215,000,000","141,000,000","227,000,000","134,000,000","98,000,000","54,000,000","110,000,000","90,750,000","38,000,000","62,000,000","239,000,000","136,000,000","13,500,000","38,000,000","68,500,000","25,000,000","45,000,000","20,000,000",,,,,"0",,,"0",,,,,,,,,
				ShortTermDebtPayments,"-2,796,000,000","-587,000,000","-778,000,000","-1,110,000,000","-321,000,000","-267,000,000","-420,000,000","0","-225,000,000","-308,000,000","-732,000,000","-438,000,000","-159,500,000","-193,000,000","-246,000,000","-316,000,000","-340,000,000","-163,000,000","-113,500,000","-67,000,000","-156,000,000","-98,000,000","-328,000,000","-69,000,000","-40,000,000","-104,000,000","-231,750,000","0","-24,000,000","-120,000,000","-214,000,000","-65,500,000","0","-96,500,000","-8,000,000","-5,000,000","-65,000,000","-99,300,000","8,300,000","-42,000,000",,,"0","0",,"0",,,,,,,,,
