name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
			OtherReceivables,"47,500,000","57,800,000","56,200,000","45,700,000","37,600,000","38,800,000","27,700,000","32,800,000","28,800,000","54,100,000","55,300,000","68,300,000","39,000,000","42,400,000","38,100,000","5,600,000","4,300,000","6,900,000","10,100,000","12,000,000","16,400,000","16,000,000","17,000,000","13,000,000","13,000,000","12,000,000","15,000,000","13,000,000","14,000,000","14,000,000","18,000,000",,"22,000,000","26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"977,300,000","929,100,000","928,200,000","803,000,000","759,000,000","866,000,000","887,000,000","773,200,000","736,200,000","904,600,000","1,012,500,000","988,600,000","817,800,000","914,500,000","994,600,000","890,000,000","761,300,000","825,400,000","864,600,000","859,900,000","791,500,000","984,000,000","1,173,000,000","1,242,000,000","1,125,000,000","1,271,000,000","1,380,000,000","1,270,000,000","1,042,000,000","1,211,000,000","1,292,000,000","1,180,000,000","1,020,000,000","1,117,000,000","1,215,000,000","1,053,000,000","896,100,000","981,100,000","1,060,200,000","964,100,000","841,600,000","894,700,000","988,400,000","896,300,000","702,100,000","697,700,000","732,500,000","629,600,000","504,000,000","545,100,000","610,400,000","612,400,000","525,100,000","585,100,000","619,300,000","568,100,000","514,900,000","581,200,000","635,700,000","604,700,000","526,900,000","483,900,000","586,400,000","525,600,000","485,500,000","443,267,000","513,101,000","467,610,000","430,082,000","425,071,000","444,176,000","418,049,000","363,691,000","422,248,000","400,736,000","430,101,000","363,771,000","340,077,000","401,521,000","384,865,000","349,818,000","355,152,000","419,511,000","448,123,000","425,594,000","401,863,000","433,610,000","446,624,000","390,953,000","343,200,000","420,800,000","426,500,000","376,900,000","380,100,000","398,300,000","357,700,000","298,500,000","280,000,000","288,900,000","291,700,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000","2,000,000","3,000,000","3,000,000","2,000,000","2,000,000","3,000,000","3,000,000","2,000,000","2,000,000","5,000,000","5,100,000","4,500,000","5,200,000","9,400,000","5,100,000","6,800,000","6,100,000","9,200,000","7,500,000","5,700,000","3,800,000","7,000,000","5,900,000","4,600,000","3,500,000","5,300,000","5,400,000","4,600,000","6,000,000","9,300,000","6,700,000","5,600,000","5,600,000","6,800,000","8,400,000","8,200,000","8,200,000","9,500,000","6,000,000","5,530,000","4,581,000","8,478,000","5,276,000","5,530,000","4,825,000","5,326,000","5,516,000","6,183,000","5,417,000","5,559,000","4,214,000","7,754,000","8,745,000","9,066,000","3,874,000","2,826,000","4,276,000","5,853,000","7,024,000",,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,000,000","1,000,000","2,000,000","1,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","2,000,000","1,300,000","2,100,000","1,100,000","1,500,000","1,100,000","800,000","1,100,000","1,500,000","1,800,000","1,400,000","500,000","2,400,000","1,300,000","1,400,000","1,000,000","1,400,000","1,700,000","1,400,000","400,000","1,800,000","1,700,000","1,200,000","500,000","1,900,000","1,100,000","35,200,000","5,700,000","22,600,000","22,000,000","18,045,000","24,054,000","42,499,000","8,283,000","7,215,000","5,297,000","7,416,000","4,669,000","7,279,000","6,184,000","6,442,000","4,536,000","5,440,000","6,299,000","8,541,000","5,469,000","5,868,000","7,366,000","8,476,000","6,251,000",,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,"1,268,000,000","1,376,000,000","1,266,000,000","1,037,000,000","1,208,000,000","1,288,000,000","1,175,000,000","1,015,000,000","1,114,000,000","1,212,000,000","1,046,000,000","889,700,000","974,500,000","1,053,900,000","953,200,000","835,400,000","887,100,000","981,200,000","885,600,000","692,800,000","690,600,000","728,200,000","620,200,000","496,800,000","539,100,000","605,900,000","605,700,000","518,000,000","579,100,000","612,900,000","557,000,000","506,500,000","574,400,000","629,600,000","596,000,000","517,400,000","440,500,000","572,500,000","493,500,000","457,500,000","419,692,000","484,466,000","416,633,000","416,523,000","412,326,000","434,054,000","405,307,000","353,506,000","408,786,000","389,135,000","418,100,000","355,021,000","326,883,000","386,477,000","367,258,000","340,475,000","346,458,000","407,869,000","433,794,000","412,319,000",,,,,,,,,,,,,,,
		PrepaidAssets,"77,800,000","87,300,000","81,000,000","93,500,000","78,500,000","87,300,000","86,600,000","122,000,000","83,300,000","94,800,000","101,000,000","101,800,000","111,500,000","109,100,000","104,600,000","127,700,000","120,200,000","129,900,000","117,700,000","124,400,000","103,400,000","117,000,000","120,000,000","127,000,000","110,000,000","122,000,000","113,000,000","121,000,000","107,000,000","120,000,000","97,000,000","202,000,000","122,000,000","128,000,000","119,000,000","186,000,000","115,000,000","179,900,000","177,500,000","181,900,000","181,000,000","177,800,000","156,900,000","155,600,000","136,300,000","152,200,000","153,200,000","168,900,000","139,700,000","139,100,000","116,000,000","137,200,000","135,000,000","145,400,000","125,900,000","132,500,000","167,800,000","108,100,000","96,700,000","99,200,000","83,200,000","74,500,000","69,000,000","102,300,000","90,700,000","79,295,000","101,372,000","111,220,000","102,693,000","105,767,000","71,232,000","74,593,000","100,862,000","88,017,000","106,114,000","84,174,000","67,072,000","64,078,000","58,986,000","52,859,000","47,960,000","43,006,000","52,954,000","55,414,000","73,654,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,"1,400,000","1,500,000","7,100,000","34,900,000","11,900,000","12,600,000","11,500,000","8,000,000","15,500,000","13,400,000","13,300,000","14,000,000","9,800,000","9,000,000","9,000,000","12,000,000","17,000,000","14,000,000","11,000,000","7,000,000","2,000,000","5,000,000",,,,,,,"1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,"7,700,000","8,200,000","7,900,000","7,900,000","9,300,000",,,,,,,,,,,,,,"0",,"0","0","154,000,000","147,000,000","146,000,000","145,000,000","149,000,000","150,000,000","152,000,000","150,000,000","125,000,000","142,000,000","117,000,000","119,700,000","125,900,000","123,500,000","126,800,000","125,600,000","101,900,000","103,600,000","102,000,000","92,100,000","82,300,000","98,700,000","101,700,000","103,000,000","112,600,000","116,600,000","117,500,000","101,800,000","83,000,000","80,300,000","77,300,000","76,600,000","57,500,000","57,400,000","36,100,000","44,400,000","37,800,000","32,400,000","33,600,000","32,400,000","70,392,000","70,947,000","70,730,000","74,821,000","36,008,000","22,269,000","24,854,000","21,565,000","31,078,000","23,430,000","20,493,000","15,735,000","8,901,000","18,989,000","21,091,000","17,897,000","34,276,000","34,765,000","28,608,000","31,244,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","154,000,000","147,000,000","146,000,000","145,000,000","149,000,000","150,000,000","152,000,000","150,000,000","125,000,000","119,000,000","117,000,000","119,700,000","125,900,000","123,500,000","126,800,000","125,600,000","101,900,000","103,600,000","102,000,000","92,100,000","82,300,000","98,700,000","101,700,000","103,000,000","112,600,000","116,600,000","117,500,000","101,800,000","83,000,000","80,300,000","77,300,000","76,600,000","57,500,000","57,400,000","36,100,000","44,400,000","37,800,000","32,400,000","33,600,000","32,400,000","70,392,000","70,947,000","70,730,000","74,821,000","36,008,000","22,269,000","24,854,000","21,565,000","31,078,000","23,430,000","20,493,000","15,735,000","8,901,000","18,989,000","21,091,000","17,897,000","34,276,000","34,765,000","28,608,000","31,244,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,"0","0","0","0","20,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"8,700,000","3,300,000","3,200,000","3,300,000","5,600,000","200,000","1,100,000","3,700,000","13,700,000","12,000,000","23,200,000","14,400,000","19,800,000","16,000,000","12,700,000","14,700,000","12,300,000","6,700,000","15,300,000","13,500,000","23,000,000","60,000,000","20,000,000","21,000,000","16,000,000","19,000,000","28,000,000","43,000,000","65,000,000","51,000,000","33,000,000",,"3,000,000","6,000,000","20,000,000",,"14,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"12,300,000","18,400,000","15,600,000","16,000,000","16,500,000","23,300,000","17,900,000","19,800,000","8,900,000","28,400,000","22,100,000","21,900,000","18,400,000","23,700,000","19,800,000","21,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,121,000","100,365,000","89,446,000","92,920,000","81,400,000","85,700,000","85,900,000","100,900,000","63,500,000","56,100,000","54,200,000","50,100,000","32,400,000","31,300,000","38,300,000"
	TotalNonCurrentAssets,"3,507,400,000","3,568,300,000","3,544,000,000","3,583,700,000","3,679,500,000","3,895,800,000","3,844,500,000","3,883,400,000","3,904,700,000","3,997,000,000","3,841,800,000","3,689,600,000","2,348,000,000","2,395,600,000","2,462,000,000","2,485,200,000","2,594,900,000","2,665,800,000","2,703,900,000","2,727,300,000","2,697,500,000","2,932,000,000","3,091,000,000","3,116,000,000","3,160,000,000","2,889,000,000","2,863,000,000","2,764,000,000","2,782,000,000","2,825,000,000","2,838,000,000","2,809,000,000","2,761,000,000","2,718,000,000","2,708,000,000","2,376,000,000","2,455,400,000","2,487,200,000","2,520,500,000","2,474,800,000","2,516,500,000","2,500,000,000","2,554,500,000","2,444,500,000","2,503,100,000","2,495,500,000","2,431,000,000","2,338,000,000","2,373,100,000","2,301,000,000","2,320,900,000","2,294,700,000","2,299,800,000","2,381,100,000","2,409,700,000","2,462,800,000","2,472,000,000","2,419,000,000","2,375,400,000","2,289,200,000","2,072,100,000","1,815,800,000","1,786,500,000","1,744,200,000","1,710,200,000","1,423,954,000","1,386,086,000","1,296,329,000","1,312,906,000","1,325,924,000","1,287,489,000","1,261,617,000","998,922,000","959,864,000","923,316,000","901,186,000","872,815,000","786,628,000","767,286,000","763,822,000","741,440,000","769,127,000","723,848,000","718,506,000","724,372,000","694,363,000","693,252,000","760,999,000","767,671,000","520,900,000","503,100,000","473,500,000","425,100,000","366,400,000","344,400,000","283,600,000","268,600,000","229,300,000","211,700,000","201,900,000"
		NetPPE,"2,080,800,000","2,097,000,000","2,120,300,000","2,155,900,000","2,253,500,000","2,426,000,000","2,327,800,000","2,409,900,000","2,491,100,000","2,601,600,000","2,578,100,000","2,402,800,000","1,039,200,000","1,079,300,000","1,130,500,000","1,141,700,000","1,186,300,000","1,215,900,000","1,240,500,000","1,273,300,000","1,316,000,000","1,514,000,000","1,564,000,000","1,565,000,000","1,583,000,000","1,564,000,000","1,519,000,000","1,419,000,000","1,436,000,000","1,454,000,000","1,411,000,000","1,363,000,000","1,322,000,000","1,299,000,000","1,280,000,000","944,000,000","932,200,000","926,400,000","911,900,000","869,700,000","884,100,000","826,500,000","833,500,000","785,100,000","788,800,000","756,400,000","716,400,000","675,200,000","697,200,000","644,000,000","643,700,000","631,700,000","651,600,000","693,600,000","692,400,000","706,300,000","709,900,000","677,300,000","647,000,000","622,200,000","629,800,000","557,300,000","549,100,000","541,600,000","548,800,000","517,860,000","494,144,000","488,728,000","487,894,000","467,340,000","443,560,000","420,151,000","397,328,000","372,721,000","357,924,000","352,233,000","354,996,000","343,539,000","344,032,000","341,519,000","343,836,000","334,821,000","325,327,000","324,357,000","328,929,000","310,735,000","306,124,000","375,071,000","372,977,000","334,900,000","326,100,000","299,300,000","261,800,000","247,600,000","229,800,000","185,300,000","175,300,000","131,900,000","121,700,000","117,300,000"
			GrossPPE,"4,329,900,000","4,403,500,000","4,400,800,000","4,404,200,000","4,545,200,000","4,761,100,000","4,591,300,000","4,605,900,000","4,619,500,000","4,729,000,000","4,727,100,000","4,515,000,000","3,142,000,000","3,326,100,000","3,411,400,000","3,368,300,000","3,379,800,000","3,366,100,000","3,329,000,000","3,340,400,000","3,336,700,000","3,514,000,000","3,559,000,000","3,517,000,000","3,487,000,000","3,404,000,000","3,299,000,000","3,168,000,000","3,115,000,000","3,113,000,000","3,027,000,000","2,947,000,000","2,848,000,000","2,778,000,000","2,704,000,000","2,310,000,000","2,253,500,000","2,239,000,000","2,175,700,000","2,080,300,000","2,058,500,000","1,964,400,000","1,939,600,000","1,860,900,000","1,810,300,000","1,909,700,000",,,"1,780,500,000",,,,"1,611,500,000","1,493,200,000","1,492,000,000","1,505,900,000","1,509,500,000","1,505,500,000","1,475,200,000","1,450,400,000","1,458,000,000","1,281,600,000","1,273,400,000","1,265,900,000","1,273,100,000","1,082,932,000","1,059,216,000","1,053,800,000","1,052,966,000","947,269,000","923,489,000","900,080,000","877,257,000","780,524,000","765,727,000","760,036,000","762,799,000","703,359,000","703,852,000","701,339,000","703,656,000","610,816,000","601,322,000","600,352,000","604,924,000","561,858,000","557,247,000","607,998,000","605,904,000","547,700,000","519,000,000","475,700,000","413,700,000","404,400,000","376,000,000","318,400,000","297,900,000","239,200,000","223,700,000","213,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,
