name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000
			PurchaseOfBusiness,,,,,,,,,,,,,,,"0",,,,"0","139,000",,,,,,,,,,,,,,,,,,,"-23,144,000",,,,"-8,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","20,945,000","-157,000","-198,000","27,646,000","4,021,000","-3,173,000","-5,887,000","1,546,000","5,349,000","11,315,000","5,591,000","-30,152,000","31,389,000","-7,528,000","-12,108,000","-8,807,000","1,955,000","-15,419,000","-5,691,000","4,588,000","-6,996,000","-17,383,000","0","54,000","32,576,000","-2,924,000","-1,884,000","-1,653,000","-3,584,000","-2,047,000",,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-478,000","-655,000","-505,000","-244,000","-10,827,000","-9,304,000","-9,779,000","-11,593,000","-14,557,000","-25,646,000","-57,516,000","-47,523,000","-12,573,000","-59,351,000","-18,100,000","-24,156,000","-21,156,000","-19,669,000","-6,405,000","-6,996,000",,,,"-30,965,000","-43,320,000","-26,241,000","-23,271,000","-37,397,000","-44,738,000",,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","20,945,000","321,000","457,000","28,151,000","4,265,000","7,654,000","3,417,000","11,325,000","16,942,000","25,872,000","31,237,000","27,364,000","78,912,000","5,045,000","47,243,000","9,293,000","26,111,000","5,737,000","13,978,000","10,993,000",,,"0","54,000","63,541,000","40,396,000","24,357,000","21,618,000","33,813,000","42,691,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","-55,000,000","0","0","0","0","0","0","-1,995,000","-2,950,000","0","0",,"0","0","0","0","0","0","0","0","0","0",,"-3,911,000","0","0","-272,000","272,000","0","0","0","0","-350,000","0","0","0","0","0","-49,334,000","0","0",,"2,206,000","0","-20,538,000","-2,206,000","0",,"0","0","-2,446,000",,"0","0","53,000","-53,000",,,"0","-2,662,000","0","0",,,"-299,000","-1,000","-1,331,000","-2,020,000","-2,358,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,777,000",,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"114,480,000","-5,928,000","134,652,000","-4,113,000","-10,131,000","-32,502,000","-24,782,000","-29,981,000","-37,820,000","24,243,000","340,367,000","-5,448,000","424,000","-14,412,000","-7,548,000","-6,514,000","299,000","-4,187,000","-13,987,000","-529,000","89,911,000","-1,339,000","-7,516,000","-6,600,000","4,394,000","11,756,000","-14,223,000","-6,731,000","2,463,000","-4,407,000","139,000","15,473,000","11,683,000","11,620,000","-13,066,000","-8,753,000","14,289,000","-12,301,000","10,480,000","8,074,000","-4,959,000","-81,000","-9,743,000","4,965,000","-2,460,000","-4,114,000","-390,000","-25,521,000","-5,453,000","-11,818,000","46,713,000","-9,924,000","461,000","-5,765,000","-4,788,000","374,000","150,000","-4,878,000","70,210,000","5,099,000","5,152,000","-9,885,000","-2,596,000","3,308,000","8,117,000","21,282,000","-2,475,000","1,089,000","6,677,000","-6,767,000","-1,110,000","3,014,000","377,000","1,378,000","-6,601,000","4,027,000","-6,417,000","-4,169,000","1,694,000","2,176,000","-26,000","-2,526,000","7,017,000","505,000","260,000","-897,000","2,370,000","2,125,000","2,256,000"
	CashFlowFromContinuingFinancingActivities,"114,480,000","-5,928,000","134,652,000","-4,113,000","-10,131,000","-32,502,000","-24,782,000","-29,981,000","-37,820,000","24,243,000","340,367,000","-5,448,000","424,000","-14,412,000","-7,548,000","-6,514,000","299,000","-4,187,000","-13,987,000","-529,000","89,911,000","-1,339,000","-7,516,000","-6,600,000","4,394,000","11,756,000","-14,223,000","-6,731,000","2,463,000","-4,407,000","139,000","15,473,000","11,683,000","11,620,000","-13,066,000","-8,753,000","14,289,000","-12,301,000","10,480,000","8,074,000","-4,959,000","-81,000","-9,743,000","4,965,000","-2,460,000","-4,114,000","-390,000","-25,521,000","-5,453,000","-11,818,000","46,713,000","-9,924,000","461,000","-5,765,000","-4,788,000","374,000","150,000","-4,878,000","70,210,000","5,099,000","5,152,000","-9,885,000","2,018,000","4,051,000","8,117,000","21,282,000","-2,475,000","1,089,000","6,677,000","-6,767,000","-1,110,000","3,014,000","377,000","1,378,000","-6,601,000","4,027,000","-6,417,000","-4,169,000","1,694,000","2,176,000","-26,000","-2,526,000","7,017,000","505,000","260,000","-897,000","2,370,000","2,125,000","2,256,000"
		NetIssuancePaymentsOfDebt,"116,342,000","-5,928,000","135,911,000","-4,112,000","-9,529,000","-30,543,000","-34,187,000","-20,914,000","-47,562,000","24,918,000","352,814,000","-4,672,000","-153,000","-5,610,000","-257,000","-5,954,000","-665,000","-4,679,000","-261,000","-496,000","82,380,000","-1,333,000","-6,325,000","-6,598,000","-14,750,000","11,802,000","-15,296,000","-2,471,000","3,781,000","-3,832,000","458,000","15,554,000","-2,081,000","12,862,000","-12,626,000","-8,837,000","17,550,000","-12,291,000","14,085,000","10,000,000","-73,000","0","-8,000,000","8,037,000","-19,000","-18,000","2,681,000","69,982,000","-5,018,000","-10,018,000","-18,000","-10,019,000","-19,000","-5,018,000","-5,202,000","166,000","-91,000","-4,971,000","34,715,000","5,064,000","5,046,000","-9,954,000","1,971,000","3,972,000","7,969,000","-6,272,000","-2,969,000","815,000","721,000","-1,329,000","-1,380,000","3,001,000","323,000","1,102,000","-6,723,000","4,045,000","-6,417,000","-4,174,000","4,510,000","2,176,000","-26,000","-2,526,000","6,063,000","551,000","260,000","-897,000","2,390,000","2,125,000","7,594,000"
			NetLongTermDebtIssuance,"-23,658,000","-5,928,000","-4,089,000","-4,112,000","-9,529,000","-30,543,000","-34,187,000","-20,914,000","-17,562,000","-5,082,000","-77,186,000","-4,672,000","-153,000","-5,610,000","-257,000","-5,954,000","-665,000","-4,679,000","-261,000","-496,000","82,380,000","-1,333,000","-6,325,000","-6,598,000","-14,750,000","11,802,000","-15,296,000","-2,471,000","3,781,000","-3,832,000","458,000","15,554,000","-2,081,000","12,862,000","-12,626,000","-8,837,000","17,550,000","-12,291,000","14,085,000","10,000,000","-73,000","0","-8,000,000","8,037,000","-19,000","-18,000","2,681,000","69,982,000","-5,018,000","-10,018,000","-18,000","-10,019,000","-19,000","-5,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,"-9,137,000",,,"30,000,000",,,,,"0",,,,"-3,532,000","0",,,"-15,871,000","0","5,000,000","14,000,000","16,592,000","0","79,088,000","65,840,000","92,761,000","86,817,000","84,482,000","66,278,000","66,228,000","58,585,000","58,325,000","35,888,000","55,012,000","17,000,000","2,000,000","1,000,000","2,500,000","14,000,000","1,000,000","1,000,000","2,700,000","0","25,000,000","30,000,000","48,000,000","40,000,000","50,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-23,658,000","-5,928,000","-4,089,000","-4,112,000","-9,529,000","-30,543,000","-25,050,000","-30,051,000","-17,562,000","-5,082,000","-77,186,000","-4,672,000","-153,000","-5,610,000","-257,000","-5,954,000","-665,000","-4,679,000","3,271,000","-496,000","-2,620,000","-1,333,000","9,546,000","-6,598,000","-19,750,000","-2,198,000","-31,888,000","-2,471,000","-75,307,000","-69,672,000","-92,303,000","-71,263,000","-86,563,000","-53,416,000","-78,854,000","-67,422,000","-40,775,000","-48,179,000","-40,927,000","-7,000,000","-2,073,000","-1,000,000","-10,500,000","-5,963,000","-1,019,000","-1,018,000","-19,000","69,982,000","-30,018,000","-40,018,000","-48,018,000","-50,019,000","-50,019,000","-55,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,"0",,,,"30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,"0",,,,"30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,"0","0","0","0","0","0","0","-3,201,000",,,,,,"0",,,"0","-2,000",,,,"0",,,"-32,000","28,000",,,,,,,"-68,000","21,000","47,000","0","156,000","-1,873,000","-1,523,000","-196,000",,,"99,000","24,000","46,882,000","95,000","130,000","11,000","-67,000","40,000","3,000","120,000","34,792,000","35,000","106,000","69,000","171,000","79,000","148,000","27,554,000","35,000","274,000","2,000","516,000","13,000","13,000","54,000","325,000","104,000","0","0","5,000",,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,"0",,,"0","-2,000",,,,"0",,,"-32,000","28,000",,,,,,,"0","21,000",,,,,"122,000","0",,,"99,000","24,000","46,882,000","95,000","130,000","11,000","75,000","40,000","3,000","120,000","34,792,000","35,000","106,000","69,000","171,000","79,000","148,000","27,554,000","35,000","274,000","2,000","516,000","13,000","13,000","54,000","325,000","104,000","0","0","5,000",,,,,,,,,,,
			CommonStockPayments,,,,,,,"0","0","0","0","0","0","0","-3,201,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-1,751,000","-1,645,000","-196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,704,000",,,"-1,624,000","-1,367,000","-918,000","-3,900,000",,"-1,018,000","-552,000","-1,824,000",,"0","0","-408,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"-1,259,000","-1,000","-602,000","-1,959,000",,,"9,742,000","-675,000","-12,447,000","-776,000","577,000","-5,601,000","-2,560,000","-560,000","964,000","492,000","-13,726,000","-33,000","7,531,000","-6,000","-1,191,000","0","0","-46,000","1,073,000","-4,260,000","-1,318,000","-575,000","-299,000","-109,000","-286,000","-1,242,000","-466,000","84,000","-3,261,000","-10,000","-10,194,000","-243,000","-48,000","-81,000","-275,000","168,000","0","0","-7,516,000","-94,362,000","18,000","0","-151,000","0","350,000","-350,000","481,000","168,000","238,000","-27,000","703,000","0","0",,"-124,000","0","0","0","459,000",,"5,954,000","-5,954,000","257,000","0","0","-49,000","18,000","-18,000",,,"-2,816,000","0","0","0","954,000","-46,000","0","0",,,"-5,338,000"
	CashFromDiscontinuedFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"81,558,000","80,395,000","81,840,000","117,702,000","93,630,000","61,402,000","66,185,000","72,593,000","70,612,000","73,905,000","45,733,000","76,530,000","71,730,000","56,764,000","94,095,000","89,336,000","66,585,000","55,462,000","83,953,000","66,541,000","60,058,000","37,147,000","42,785,000","43,021,000","42,635,000","14,919,000","4,426,000","11,488,000","14,336,000","17,196,000","22,843,000","17,000,000","14,281,000","1,287,000","1,872,000","5,014,000","1,029,000","4,154,000","3,142,000","1,034,000","19,112,000","16,610,000","16,371,000","16,650,000","10,267,000","12,370,000","49,441,000","13,076,000","36,823,000","46,867,000","54,406,000","62,239,000","78,571,000","57,712,000","55,305,000","62,094,000","85,197,000","72,202,000","80,649,000","14,894,000","15,596,000","15,153,000","28,466,000","18,996,000","15,945,000","35,419,000","22,267,000","20,138,000","6,451,000","1,005,000","3,518,000","3,352,000","3,672,000","2,869,000","2,765,000","7,238,000","2,790,000","855,000","2,406,000","1,648,000","1,479,000","976,000","307,000","65,000","86,000","155,000","349,000","308,000","152,000"
	ChangesInCash,"20,156,000","-1,308,000","-35,723,000","24,375,000","32,182,000","-4,783,000","-6,408,000","1,981,000","-3,293,000","28,172,000","-30,797,000","4,800,000","14,966,000","-37,331,000","4,759,000","22,751,000","11,123,000","-28,491,000","17,412,000","6,483,000","22,911,000","-5,638,000","-236,000","386,000","27,716,000","10,493,000","-7,062,000","-2,848,000","-2,860,000","-5,647,000","5,843,000","2,719,000","12,994,000","-585,000","-3,142,000","3,985,000","-3,125,000","1,012,000","2,108,000","-18,078,000","2,502,000","239,000","-279,000","6,383,000","-2,103,000","-37,071,000","36,365,000","-23,747,000","-10,044,000","-7,539,000","-7,833,000","-16,332,000","20,859,000","2,407,000","-6,789,000","-23,103,000","12,995,000","-8,447,000","65,755,000","-702,000","443,000","-13,313,000","9,469,000","3,052,000","-19,474,000","13,152,000","2,129,000","13,756,000","5,446,000","-2,513,000","166,000","-320,000","803,000","104,000","-4,473,000","4,448,000","1,935,000","-1,551,000","758,000","169,000","503,000","-1,908,000","242,000","-21,000","-69,000","-194,000","41,000","156,000","87,000"
	BeginningCashPosition,"61,402,000","88,693,000","117,702,000","93,630,000","61,402,000","66,185,000","72,593,000","70,612,000","73,905,000","45,733,000","76,530,000","71,730,000","56,764,000","94,095,000","89,336,000","66,585,000","55,462,000","83,953,000","66,541,000","60,058,000","37,147,000","42,785,000","43,021,000","42,635,000","14,919,000","4,426,000","11,488,000","14,336,000","17,196,000","22,843,000","17,000,000","14,281,000","1,287,000","1,872,000","5,014,000","1,029,000","4,154,000","3,142,000","1,034,000","19,112,000","16,610,000","16,371,000","16,650,000","10,267,000","12,370,000","49,441,000","13,076,000","36,823,000","46,867,000","54,406,000","62,239,000","78,571,000","57,712,000","55,305,000","62,094,000","85,197,000","72,202,000","80,649,000","14,894,000","15,596,000","15,153,000","28,466,000","18,996,000","15,945,000","35,419,000","22,267,000","20,138,000","6,451,000","1,005,000","3,518,000","3,352,000","3,672,000","2,869,000","2,765,000","7,238,000","2,790,000","855,000","2,406,000","1,648,000","1,479,000","976,000","2,884,000","65,000","86,000","155,000","349,000","308,000","152,000","65,000"
	OtherCashAdjustmentOutsideChangeinCash,"-8,016,000","-6,990,000","-139,000","-303,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,"67,000","5,000","0","0","0","5,000","105,000","437,000","-27,000","27,000","1,000","0","0","1,000","148,000","21,000","85,000","150,000","755,000","2,000,000","-947,000","362,000","364,000","1,665,000","1,240,000","2,500,000","0","0",,"4,500,000","1,500,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,"2,656,000","3,056,000",,,"2,983,000","113,000","199,000","489,000","1,120,000","820,000","996,000","1,144,000","373,000","376,000","315,000","227,000","268,000","265,000","55,000","274,000","84,000","182,000","-330,000","-116,000","414,000","120,000","67,000","168,000","62,000","2,000","4,000","8,000","7,000","25,000",,"13,000","13,000","13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-50,411,000","-14,969,000","-7,336,000","-17,165,000","-10,941,000","-11,209,000","-10,776,000","-7,514,000","-7,220,000","-7,354,000","-7,526,000","-3,017,000","-1,040,000","-3,814,000","-3,638,000","-4,270,000","-3,366,000","-1,897,000","-1,115,000","-2,435,000","-4,045,000","-1,825,000","-2,036,000","-2,782,000","-3,252,000","-2,818,000","-1,000,000","-3,819,000","-2,106,000","-1,161,000","895,000","-6,737,000","-5,384,000","-2,283,000","-3,567,000","-4,644,000","-1,791,000","-4,898,000","-9,541,000","-9,962,000","-11,946,000","-5,910,000","-4,397,000","-4,421,000","-6,738,000","-8,433,000","-5,611,000","-4,193,000","-1,958,000","-1,647,000","-885,000","-479,000","-2,315,000","-1,598,000","-2,924,000","-5,916,000","-6,589,000","-4,467,000","-3,286,000","-6,399,000","-9,583,000","-7,051,000","-4,555,000","-8,881,000","-5,759,000","-7,860,000","-1,444,000","-1,532,000","-5,416,000","-3,000,000","-1,038,000","-1,296,000","-724,000","-531,000","-553,000","-775,000","-2,145,000","-877,000","-769,000","-1,478,000","-1,087,000","-1,012,000",,,"-8,000","-1,000","-38,000","-12,000","275,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,"0",,,"0","-2,000",,,,"0",,,"-32,000","28,000",,,,,,,"0","21,000",,,,,"122,000","0",,,"99,000","24,000","46,882,000","95,000","130,000","11,000","75,000","40,000","3,000","120,000","34,792,000","35,000","106,000","69,000","171,000","79,000","148,000","27,554,000","35,000","274,000","2,000","516,000","13,000","13,000","54,000","325,000","104,000","0","0","5,000",,,,,,,,,,,
IssuanceOfDebt,,,,,,"0","-9,137,000",,,"30,000,000",,,,,"0",,,,"-3,532,000","0",,,"-15,871,000","0","5,000,000","14,000,000","16,592,000","0","79,088,000","65,840,000","92,761,000","86,817,000","84,482,000","66,278,000","66,228,000","58,585,000","58,325,000","35,888,000","55,012,000","17,000,000","2,000,000","1,000,000","2,500,000","14,000,000","1,000,000","1,000,000","2,700,000","0","25,000,000","30,000,000","48,000,000","40,000,000","50,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-23,658,000","-5,928,000","-4,089,000","-4,112,000","-9,529,000","-30,543,000","-25,050,000","-30,051,000","-17,562,000","-5,082,000","-77,186,000","-4,672,000","-153,000","-5,610,000","-257,000","-5,954,000","-665,000","-4,679,000","3,271,000","-496,000","-2,620,000","-1,333,000","9,546,000","-6,598,000","-19,750,000","-2,198,000","-31,888,000","-2,471,000","-75,307,000","-69,672,000","-92,303,000","-71,263,000","-86,563,000","-53,416,000","-78,854,000","-67,422,000","-40,775,000","-48,179,000","-40,927,000","-7,000,000","-2,073,000","-1,000,000","-10,500,000","-5,963,000","-1,019,000","-1,018,000","-19,000","69,982,000","-30,018,000","-40,018,000","-48,018,000","-50,019,000","-50,019,000","-55,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,"0","0","0","0","0","0","0","-3,201,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-1,751,000","-1,645,000","-196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"82,276,000","4,214,000","8,516,000","27,085,000","41,831,000","27,511,000","17,558,000","31,174,000","34,270,000","3,417,000","25,090,000","9,785,000","13,877,000","-23,056,000","12,017,000","29,073,000","10,403,000","-25,190,000","28,845,000","2,950,000","-13,319,000","-4,887,000","6,753,000","6,193,000","22,643,000","-1,978,000","4,477,000","3,297,000","-2,787,000","-4,104,000","4,500,000","-13,378,000","-679,000","-14,465,000","-13,291,000","10,464,000","-18,489,000","-15,146,000","10,202,000","-28,047,000","9,807,000","-4,532,000","11,954,000","-6,352,000","-5,616,000","-2,987,000","4,031,000","9,495,000","7,083,000","13,055,000","3,948,000","8,967,000","26,214,000","3,459,000","4,868,000","-6,594,000","12,362,000","-3,811,000","11,608,000","-2,920,000","-2,974,000","-2,491,000","8,524,000","1,666,000","-7,421,000","-6,117,000","4,454,000","12,657,000","-1,327,000","4,090,000","3,669,000","-3,381,000","425,000","-1,365,000","2,005,000","474,000","8,352,000","2,618,000","-948,000","632,000","458,000","618,000","2,579,000","-526,000","-30,000","704,000","-998,000","51,000","189,000"
