name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","174,967","514,629","730,499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"4,408","44,260","96,496","148,733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"4,020,000","2,884,000","2,502,000","2,950,000","4,804,000","1,083,000","641,000","1,536,000","1,944,000","611,000","864,000","987,000","1,464,000","439,000","526,000","816,000","978,000","436,789","796,283","927,657","1,057,715","216,397","500,564","649,738","730,523","308,327","457,918","548,776","701,862","173,952","258,721","197,855","359,885","47,804","118,437","136,712","225,440","29,128","64,652","89,488","79,030","87,176","100,759","116,826","65,807","141,622","147,435","157,706","119,704","245,729","86,609","55,311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,599","37,599","37,599","37,599",,,,,"100,000","100,000","100,000","100,000",,,"100,000","100,000",,"100,000",
	TotalNonCurrentAssets,"60,812,000","48,664,000","37,908,000","26,332,000","13,686,000","13,902,000","13,521,000","13,683,000","13,833,000","13,863,000","12,972,000","12,144,000","12,480,000","4,585,000","4,637,000","4,677,000","4,036,000","4,064,136","4,120,218","4,153,274","4,292,614","3,917,403","4,354,720","25,245,860","29,485,775","26,599,870","22,676,651","19,878,238","1,530,910","1,531,861","878,405","7,015,391","1,885,841","5,809,127","3,685,941","3,689,576","3,598,040","3,598,155","6,072,872","6,072,990","6,071,591","6,071,591","17,751,440","17,751,676","17,752,087","17,766,464","17,767,221","17,767,481","17,796,147","101,937","442,306","614,663","764,287","374,723","93,814","261,446","120,747","115,039","122,978","133,410","144,638","154,249","148,674","160,731","171,030","177,383","174,507","186,397","325,094","189,523","194,019","54,663","39,561","8,021","80,696","3,091,960","3,172,997","75,819","90,175","106,093","116,780","127,991","147,553","189,550","345,717","297,333","312,076","211,460","375,092","200,000","200,000","200,000","0","200,000","300,000","300,000","300,000","300,000","300,000","100,000","100,000","100,000","200,000","100,000"
		NetPPE,"11,276,000","11,068,000","11,296,000","11,515,000","11,627,000","11,844,000","11,465,000","11,629,000","11,782,000","11,813,000","10,925,000","10,099,000","10,437,000","2,545,000","2,599,000","2,641,000","2,649,000","2,677,454","2,734,568","2,768,654","2,798,943","2,370,429","2,845,445","2,302,593","323,003","47,122","69,225","34,833","24,821","20,357","7,763","7,326","8,177","5,718","3,829","2,527","1,049","1,164","1,281","1,399",,,"1,580","1,816","2,227","2,984","3,741","4,001","2,745","3,541","4,775","6,009","7,496","9,072","11,920","34,912","36,621","44,533","52,472","62,904","74,132","83,743","78,168","90,225","100,524","106,877","104,001","115,891","126,355","119,017","123,513","54,663","39,561","8,021","10,004","10,415","12,274","55,881","70,237","83,756","93,942","105,153","116,364","121,052","259,256","227,088","218,172","122,282","122,191","100,000","200,000","200,000","200,000","300,000","300,000","300,000","300,000","300,000","200,000","200,000","100,000","100,000","100,000","100,000"
			GrossPPE,"11,276,000","11,068,000","11,296,000","11,515,000","11,627,000","11,844,000","11,465,000","11,629,000","11,782,000","11,813,000","10,925,000","10,099,000","10,437,000","2,545,000","2,599,000","2,641,000","2,649,000","2,677,454","2,734,568","2,768,654","2,798,943","2,370,429","2,845,445","2,302,593",,,,"34,833","24,821","20,357","7,763","7,326","8,177","5,718","3,829","2,527","1,049","1,164",,,,,,,,"38,748",,,,"35,905",,,,"35,905","193,397","216,389","218,098","226,010","212,769","223,201","234,429","244,040","178,279","190,336","200,635","206,988","150,378","162,268","172,732","165,394","142,546","73,696","58,594","27,054","87,102","87,513","89,372","132,979","119,085","132,604","142,790","154,001","413,630","418,318","556,522","524,354","418,172","322,282","322,191","300,000","600,000","600,000","500,000","600,000","600,000","500,000","500,000","500,000","300,000","300,000","200,000","200,000","200,000",
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,785",,,,"28,635",,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,"378,000","331,000","320,000","282,000","275,000","237,000","241,000","251,000","268,000","265,000","252,000","248,020","268,366","289,305","307,732","328,148","327,674","333,859",,,,"34,833","24,821","20,357","7,763","7,326","8,177","5,718","3,829","2,527","1,049","1,164",,,,,,,,,,,,,,,,,,,,,,,,"244,040",,,,"206,988",,,,"165,394",,,,"27,054",,,,"108,194",,,,"125,366",,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"9,490,000","9,229,000","9,404,000","9,570,000","9,629,000","9,793,000","9,361,000","9,472,000","9,614,000","9,684,000","8,768,000","7,896,000","8,188,000","251,000","268,000","265,000","252,000","248,020","268,366","289,305","307,732","328,148","327,674","333,859",,,,"34,833","24,821","20,357","7,763","7,326","8,177","5,718","3,829","2,527","1,049","1,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"1,786,000","1,839,000","1,892,000","1,945,000","1,998,000","2,051,000","2,104,000","2,157,000","2,168,000","2,129,000","2,157,000","2,203,000","2,249,000","2,294,000","2,331,000","2,376,000","2,397,000","2,429,434","2,466,202","2,479,349","2,491,211","2,042,281","2,517,771","1,968,734",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,764",,,,"-32,364",,,,"-26,833","-181,477","-181,477","-181,477","-181,477","-160,297","-160,297","-160,297","-160,297","-100,111","-100,111","-100,111","-100,111","-46,377","-46,377","-46,377","-46,377","-19,033","-19,033","-19,033","-19,033","-77,098","-77,098","-77,098","-77,098","-48,848","-48,848","-48,848","-48,848","-297,266","-297,266","-297,266","-297,266","-200,000","-200,000","-200,000","-200,000","-400,000","-400,000","-300,000","-300,000","-300,000","-200,000","-200,000","-200,000","-100,000","-100,000","-100,000","-100,000","-100,000",
		GoodwillAndOtherIntangibleAssets,"799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","3,596,991","3,596,991","3,596,991","3,596,991","6,071,591","6,071,591","6,071,591","6,071,591","17,742,110","17,742,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,061,607","3,140,785",,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,000","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","799,391","629,752","629,752","629,752","629,752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,797,600","2,797,600","2,797,600","2,797,600","5,441,839","5,441,839","5,441,839","5,441,839","17,742,110","17,742,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,061,607","3,140,785",,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"47,472,000","35,533,000","24,550,000","12,757,000",,,,,,,,,,,,,,"0",,,,"0",,"21,435,015","26,458,226","25,003,032","21,088,192","18,311,340",,"0","0","6,110,309","1,001,858","4,918,897",,,,,,,,,,,,,,,,,"162,952","268,314","364,214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"47,472,000","35,533,000","24,550,000","12,757,000",,,,,,,,,,,,,,"0",,,,"0",,"21,435,015","26,458,226","25,003,032","21,088,192","18,311,340",,"0","0","6,110,309","1,001,858","4,918,897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"47,472,000","35,533,000","24,550,000","12,757,000",,,,,,,,,,,,,,"0",,,,"0",,"21,435,015","26,458,226","25,003,032","21,088,192","18,311,340",,"0","0","6,110,309","1,001,858","4,918,897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","29,922","77,026","253,209","305,445","357,682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,"1,151,163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,265,000","1,264,000","1,263,000","1,261,000","1,260,000","1,259,000","1,257,000","1,255,000","1,252,000","1,251,000","1,248,000","1,246,000","1,244,000","1,241,000","1,239,000","1,237,000","588,000","587,291","586,259","585,229","694,280","747,583","709,884","708,861","753,992","750,325","719,843","732,674","706,698","712,113","71,251","98,365","76,415","85,121","85,121","90,058",,,,,,,"7,750","7,750","17,749,860","17,763,480","17,763,480","17,763,480","17,763,480","21,370","21,370","34,895","34,895","365,651","81,894","226,534","84,126","70,506","70,506","70,506","70,506","70,506","70,506","70,506","70,506","70,506","70,506","70,506","198,739","70,506","70,506",,,,"70,692","19,938","19,938","19,938","19,938","22,337","22,838","22,838","31,189","68,498","86,461","70,245","93,904","89,178","252,901","100,000",,,,"-100,000",,,,,"100,000","-100,000",,,"100,000",
TotalLiabilitiesNetMinorityInterest,"132,642,000","142,476,000","98,170,000","98,270,000","103,414,000","106,292,000","103,198,000","100,394,000","103,202,000","124,399,000","119,118,000","93,380,000","98,284,000","59,580,000","42,630,000","39,339,000","35,762,000","30,388,481","22,235,748","23,222,733","22,214,673","18,913,745","18,932,373","16,096,455","10,616,751","11,899,899","11,095,326","10,655,549","11,038,739","6,645,006","10,464,061","4,206,484","3,742,394","8,057,898","9,661,555","7,583,453","6,687,698","6,523,736","7,337,918","6,744,147","5,886,792","6,271,056","18,359,097","20,510,557","19,956,829","23,999,942","24,770,122","25,375,831","27,599,378","7,150,612","7,326,956","7,446,425","6,564,830","5,624,888","4,962,802","4,420,322","1,786,438","1,871,662","1,791,146","2,530,255","2,192,910","1,943,325","1,414,281","2,214,838","2,246,946","1,665,817","1,808,695","1,775,427","1,270,584","1,195,705","1,474,839","624,414","757,786","966,020","1,265,593","1,054,374","1,063,284","577,732","503,945","427,737","484,706","508,613","748,359","706,878","779,246","2,080,453","1,061,784","542,482","495,944","600,000","200,000","400,000","300,000","600,000","600,000","600,000","200,000","400,000","300,000","300,000","300,000","300,000","400,000","400,000"
	CurrentLiabilities,"54,656,000","65,384,000","87,655,000","87,551,000","92,494,000","87,554,000","77,670,000","67,537,000","63,118,000","84,449,000","80,197,000","55,967,000","60,940,000","38,854,000","40,242,000","36,938,000","33,345,000","27,957,213","19,789,614","20,758,696","19,726,657","16,878,440","16,881,262","14,119,497","8,893,864","10,528,470","9,685,802","9,207,930","9,553,025","5,121,196","8,902,156","2,606,484","1,988,745","6,317,178","5,678,223","3,466,256","2,472,962","2,216,067","2,957,518","2,349,047","1,222,095","1,606,359","1,515,086","3,782,728","3,351,788","3,293,498","4,207,716","4,928,252","7,202,959","2,532,207","1,598,496","1,797,133","993,098","1,486,368","2,013,626","1,467,092","1,786,438","1,871,662","1,791,146","2,530,255","2,192,910","1,943,325","1,414,281","2,214,838","2,246,946","1,665,817","1,808,695","1,451,035","1,270,584","1,195,705","1,474,839","624,414","757,786","966,020","1,265,593","1,054,374","1,063,284","577,732","503,945","427,737","484,706","508,613","748,359","706,878","779,246","2,080,453","1,061,784","542,482","495,944","500,000","200,000","400,000","600,000","700,000","600,000","600,000","200,000","400,000","300,000","400,000","300,000","300,000","300,000","400,000"
		PayablesAndAccruedExpenses,"49,668,000","51,294,000","44,702,000","40,228,000","42,837,000","37,014,000","34,659,000","29,670,000","30,903,000","30,041,000","31,780,000","31,498,000","40,199,000","36,377,000","37,917,000","35,394,000","32,513,000","25,877,218","18,179,772","19,556,942","18,916,064","15,267,668","15,550,129","13,080,176","8,139,440","9,346,068","8,583,003","8,254,189","8,880,438","3,991,625","7,967,548","1,899,389","1,639,114","4,954,519","4,498,064","2,403,347","1,527,303","1,240,908","2,279,740","1,671,269","544,317","728,581","214,942","367,710","749,159","704,406","811,073","725,369","593,167","473,368","917,385","958,244","900,876","1,416,368","1,943,626","1,467,092","1,786,438","1,871,662","1,791,146","2,530,255","2,192,910","1,943,325","1,414,281","2,214,838","2,246,946","1,665,817","1,808,695","1,451,035","1,270,584","1,195,705","1,474,839","624,414","757,786","966,020","1,195,593","984,374","993,284","577,732","503,945","427,737","484,706","508,613","748,359","706,878","779,246","785,838","1,061,784","542,482","495,944","500,000",,,,,,,,,,,,,,
			Payables,,,,,,,"34,659,000","29,670,000",,,,,"40,199,000",,"37,917,000","35,394,000","32,513,000","25,877,218","18,179,772",,"18,916,064","15,267,668","15,550,129","13,080,176","8,139,440","9,346,068","8,583,003","8,254,189","8,880,438","3,991,625","7,967,548","1,899,389","1,639,114","4,764,502","4,325,313","2,247,518","1,387,882","1,117,397","2,172,171","1,579,325","467,524","666,640","167,719","207,649","183,280","223,516","395,817","373,795","302,728","215,400","143,065","172,911","144,476","542,296","705,323","617,346","986,223","1,279,485","852,490","1,001,849","1,523,663","1,393,296","1,085,548","1,962,732","1,991,037","1,617,489","1,713,516","1,302,961","1,112,095","1,143,603","1,386,614","413,507","569,445","548,595","760,524","573,978","473,705","577,732","503,945","427,737","484,706","508,613","748,359","706,878","779,246","785,838","1,061,784","542,482","495,944","500,000",,,,,,,,,,,,,,
				AccountsPayable,,,,,,,"34,659,000","29,670,000",,,,,"40,199,000",,"37,917,000","35,394,000","32,513,000","25,877,218","18,179,772",,"18,916,064","15,267,668","15,550,129","13,080,176","8,139,440","9,346,068","8,583,003","8,254,189","8,880,438","3,991,625","7,967,548","1,899,389","1,639,114","4,764,502","4,325,313","2,247,518","1,387,882","1,117,397","1,799,424","321,725","467,524","666,640","167,719","207,649","183,280","223,516","395,817","373,795","302,728","215,400","143,065","172,911","144,476","542,296","705,323","617,346","986,223","1,279,485","852,490","1,001,849","1,523,663","1,393,296","1,085,548","1,962,732","1,991,037","1,617,489","1,713,516","1,302,961","1,112,095","1,143,603","1,386,614","413,507","569,445","548,595","760,524","573,978","473,705","577,732","503,945","427,737","484,706","508,613","748,359","706,878","779,246","785,838","1,061,784","542,482","495,944","500,000",,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,257,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"372,747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","190,017","172,751","155,829","139,421","123,511","107,569","91,944","76,793","61,941","47,223","160,061","565,879","480,890","415,256","351,574","290,439","257,968","774,320","785,333","756,400","874,072","1,238,303","849,746","800,215","592,177","938,656","1,528,406","669,247","550,029","328,733","252,106","255,909","48,328","95,179","148,074","158,489","52,102","88,225","210,907","188,341","417,425","435,069","410,396","519,579",,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","190,017","172,751","155,829","139,421","123,511","107,569","91,944","76,793","61,941","47,223","160,061","565,879","480,890","415,256","351,574","290,439","182,193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
