name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
				ChangesInAccountReceivables,"-929,000","10,778,000","-10,048,000","7,499,000","-9,158,000","11,270,000","-8,269,000","6,414,000","-9,784,000","1,383,000","-5,969,000","2,684,000","-5,150,000","7,270,000","-4,831,000","4,644,000","-6,436,000","7,827,000","-6,454,000","4,428,000","-4,947,000","6,910,000","-7,725,000","4,736,000","-5,646,000","6,152,000","-5,557,000","5,523,000","-6,022,000","5,792,000","-5,240,000","6,291,000","-5,059,000","6,520,000","-5,272,000","4,182,000","-7,273,000","5,326,000",,,,,"-3,469,000",,,"2,818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-503,000","728,000","-1,034,000","-439,000","242,000","-1,026,000","439,000","-2,269,000","630,000","-2,034,000","514,000","-1,601,000","1,938,000","-321,000","2,096,000","-1,086,000","1,466,000","-1,219,000","1,493,000","-983,000","1,583,000","-1,523,000","1,608,000","348,000","87,000","291,000","101,000","80,000","14,000","-66,000","-30,000","-29,000","-5,000","-35,000","3,000","34,000","-237,000","-244,000","-327,000","-101,000","-169,000","-289,000","-27,000","-286,000","-166,000","-409,000","-183,000","-148,000","-118,000","-430,000","48,000","-499,000","-672,000","-498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"-503,000","728,000","-1,034,000","-439,000","242,000","-1,026,000","439,000","-2,269,000","630,000","-2,034,000","514,000","-1,601,000","1,938,000","-321,000","2,096,000","-1,086,000","1,466,000","-1,219,000","1,493,000","-983,000","1,583,000","-1,523,000","1,608,000","348,000","87,000","291,000","101,000","80,000","14,000","-66,000","-30,000","-29,000","-5,000","-35,000","3,000","34,000","-237,000","-244,000","-327,000","-101,000","-169,000","-289,000","-27,000","-286,000","-166,000","-409,000","-183,000","-148,000","-118,000","-430,000","48,000","-499,000","-672,000","-498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-503,000","728,000","-1,034,000","-439,000","242,000","-1,026,000","439,000","-2,269,000","630,000","-2,034,000","514,000","-1,601,000","1,938,000","-321,000","2,096,000","-1,086,000","1,466,000","-1,219,000","1,493,000","-983,000","1,583,000","-1,523,000","1,608,000","348,000","87,000","291,000","101,000","80,000","14,000","-66,000","-30,000","-29,000","-5,000","-35,000","3,000","34,000","-237,000","-244,000","-327,000","-101,000","-169,000","-289,000","-27,000","-286,000","-166,000","-409,000",,"-148,000","-118,000","-430,000",,"-499,000","-672,000","-498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-9,205,000","-74,000","131,000","-11,212,000","1,950,000","6,459,000","29,085,000","-25,726,000","-486,000","-9,318,000","3,005,000","-15,191,000","-3,394,000","3,305,000","-494,000","-18,284,000","14,737,000","1,875,000","-6,605,000","217,000","-4,940,000","7,419,000","3,917,000","505,000","-3,189,000","590,000","-1,799,000","54,000","-1,494,000","3,564,000","-3,388,000","-726,000","-1,456,000","-3,000","-2,422,000","187,000","-7,957,000","840,000","900,000","-1,198,000","-964,000","991,000","159,000","180,000","-294,000","-2,299,000","-4,561,000","-2,386,000","-2,344,000","1,002,000","-13,082,000","298,000","-1,767,000","670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"51,682,000","38,091,000","4,501,000","16,567,000","-7,477,000","10,891,000","-19,996,000","25,679,000","-4,274,000","-17,003,000","-5,753,000","10,903,000","-4,154,000","-14,373,000","-6,281,000","16,123,000","-13,985,000","5,501,000","3,576,000","1,296,000","-558,000","-5,377,000","1,338,000","4,054,000","-3,115,000","1,243,000","-711,000","2,537,000","-459,000","-3,142,000","-466,000","1,587,000","24,000","3,332,000","-2,479,000","2,592,000","2,252,000","-2,183,000","-2,269,000","710,000","-5,620,000","3,227,000","-1,925,000","1,919,000","1,046,000","1,356,000","-1,055,000","705,000","-1,581,000","4,380,000",,"-6,006,000","-3,133,000","8,708,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-261,557,000","-102,259,000","20,115,000","-74,277,000","-105,136,000","-34,710,000","200,016,000","110,727,000","-25,345,000","-509,133,000","-217,844,000","-183,644,000","-274,215,000","108,873,000","-66,407,000","97,857,000","78,811,000","151,643,000","81,296,000","21,200,000","57,324,000","12,917,000","-204,003,000","-299,194,000","-22,437,000","141,230,000","-331,216,000","23,190,000","-169,723,000","93,340,000","-159,396,000","38,464,000","47,574,000","6,068,000","-5,374,000","-103,950,000","-131,084,000","-127,395,000","-11,170,000","174,705,000","-186,968,000","160,593,000","-102,624,000","-98,651,000","-46,443,000","-93,630,000","-7,330,000","-2,254,000","40,449,000","-16,146,000","-71,851,000","-246,953,000","-1,977,000","24,282,000","-153,391,000","-224,729,000","-53,363,000","-73,945,000","-150,971,000","-78,868,000","789,000","67,352,000","-2,297,000","936,000","-71,144,000","-37,961,000","-45,667,000","-48,494,000","-36,163,000","-39,100,000","-69,879,000","-28,049,000","-47,444,000","-28,190,000","-56,438,000","-26,532,000","-79,642,000","30,755,000","-37,495,000","-391,000","-37,655,000","-5,508,000","-9,936,000","-21,961,000","-27,389,000","-131,411,000","-39,731,000","-41,601,000","-60,645,000","5,356,000","-35,800,000","-13,600,000","-41,500,000","-65,400,000","-77,200,000","-106,300,000"
	CashFlowFromContinuingInvestingActivities,"-261,557,000","-102,259,000","20,115,000","-74,277,000","-105,136,000","-34,710,000","200,016,000","110,727,000","-25,345,000","-509,133,000","-217,844,000","-183,644,000","-274,215,000","108,873,000","-66,407,000","97,857,000","78,811,000","151,643,000","81,296,000","21,200,000","57,324,000","12,917,000","-204,003,000","-299,194,000","-22,437,000","141,230,000","-331,216,000","23,190,000","-169,723,000","93,340,000","-159,396,000","38,464,000","47,574,000","6,068,000","-5,374,000","-103,950,000","-131,084,000","-127,395,000","-11,170,000","174,705,000","-186,968,000","160,593,000","-102,624,000","-98,651,000","-46,443,000","-93,630,000","-7,330,000","-2,254,000","40,449,000","-16,146,000","-71,851,000","-246,953,000","-1,977,000","24,282,000","-153,391,000","-224,729,000","-53,363,000","-73,945,000","-150,971,000","-78,868,000","789,000","67,352,000","-2,297,000","936,000","-71,144,000","-37,961,000","-45,667,000","-48,494,000","-36,163,000","-39,100,000","-69,879,000","-28,049,000","-47,444,000","-28,190,000","-56,438,000","-26,532,000","-79,642,000","30,755,000","-37,495,000","-391,000","-37,655,000","-5,508,000","-9,936,000","-21,961,000","-27,389,000","-131,411,000","-39,731,000","-41,601,000","-60,645,000","5,356,000","-35,800,000","-13,600,000","-41,500,000","-65,400,000","-77,200,000","-106,300,000"
		NetPPEPurchaseAndSale,"-7,005,000","-2,803,000","-1,866,000","-1,981,000","-355,000","-2,302,000","513,000","-2,302,000","-3,613,000","-4,187,000","-4,432,000","-3,489,000","-3,828,000","-4,038,000","-4,543,000","-3,709,000","-3,134,000","-115,000","-2,539,000","-3,161,000","-2,637,000","-1,284,000","-1,352,000","-1,793,000","-1,678,000","-1,598,000","-1,225,000","-692,000","-602,000","-1,220,000","-882,000","-1,402,000","-1,593,000","-1,277,000","-1,764,000","-1,980,000","-1,113,000","-805,000","-1,049,000","-603,000","-777,000","-656,000","-957,000","-782,000","-1,071,000","-1,092,000","-1,320,000","-1,982,000","-1,805,000","-1,757,000","-911,000","-1,210,000","-2,889,000","-1,804,000","1,018,000","-1,641,000","-549,000","-294,000","-551,000","-318,000","-718,000","-2,994,000","-121,000","-252,000","-430,000","-502,000","-694,000","-3,581,000","-638,000","-543,000","-408,000","-265,000","-769,000","-552,000","-443,000","-1,701,000","-520,000","-418,000","-218,000","-432,000","-1,160,000","-2,870,000","-2,798,000","-376,000","-422,000","-660,000","-2,058,000","-2,550,000","-1,055,000","-205,000","-1,100,000","-900,000","-1,800,000","-400,000","-1,600,000","-100,000"
			PurchaseOfPPE,"-8,775,000","-2,806,000","-1,874,000","-1,984,000","-2,111,000","-2,396,000","-1,219,000","-2,330,000","-3,627,000","-4,259,000","-4,434,000","-3,549,000","-3,860,000","-4,040,000","-4,581,000","-3,709,000","-3,136,000","-2,018,000","-2,543,000","-3,164,000","-2,639,000","-1,287,000","-1,360,000","-1,862,000","-1,679,000","-1,648,000","-1,241,000","-696,000","-605,000","-1,223,000","-882,000","-1,402,000","-1,593,000","-1,285,000","-1,764,000","-1,980,000","-1,113,000","-805,000","-1,073,000","-603,000","-777,000","-656,000","-964,000","-782,000","-1,077,000","-1,092,000","-1,320,000","-1,982,000","-1,805,000","-1,795,000","-911,000","-1,210,000","-2,889,000","-1,804,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,"1,770,000","3,000","8,000","3,000","1,756,000","94,000","1,732,000","28,000","14,000","72,000","2,000","60,000","32,000","2,000","38,000","0","2,000","1,903,000","4,000","3,000","2,000","3,000","8,000","69,000","1,000","50,000","16,000","4,000","3,000","3,000","0","0","0","8,000",,,,,,,,,"7,000","0",,,"0","0","0","38,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
