name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,06/30/1991
			SaleOfInvestment,"23,990,000","15,406,000","1,980,000","3,211,000","3,393,000","2,225,000","4,426,000","5,659,000","13,443,000","12,282,000","4,438,000","2,626,000","3,663,000","1,892,000","1,680,000","1,688,000","975,000","992,000","2,477,000","1,488,000","1,051,000","3,109,000","2,459,000","2,362,000","1,903,000","1,972,000","1,886,000","2,309,000","2,618,000","2,791,000","1,375,000","736,000","1,324,000","885,000","3,782,000","2,538,000","2,227,000","2,690,000","2,145,000","245,000","917,000","1,061,000","596,000","1,292,000","412,163",,,"576,000","96,000","480,000","1,275,000","927,000","735,000","0","3,300,000","0","0","1,750,000","1,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195,527","0","446,147",,,,,,,,,,,,,,,,,,,,,,,,"-7,466","7,465","278,000","-285,375",,,,,"-49,177","6,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-512,435","-126,000","-181,000","-409,800","204,616","-236,915","-94,336","-172,017","187,510","-428,652","166,429","-118,806","-257,152","7","139,281","-527,091","-1,321,829","-210,474","131,396","-1,734,965","-2,640,053","-20,910","159,191","-2,071,053","1,529,258","331,397","242,370","-613,856","104,192","-651,296","-63,279","-221,438","600,357","19,035","42,928","-190,665","39,529","-10,697","66,397","-5,423","169,388","12,875","107,986","133,700","87,288","11,071","48,252","27,140","0","280","-10,924","75,042","-15,692","-15,365","-15,044","-14,073","-18,133","-17,826","-17,525","-16,945","-3,679","41,974","-907,285","-3,864","-58,279","-18,148","-15,411","-7,024","-59,252","-14,056","-51,187","-110,769","-54,848","48,879","-102,133","-233,647","-29,841","-19,855","-17,574","-372,688","-15,794,006","-45,819","-116,636","15,495,897","-32,312","-158,978","19,641,953","15,059,435","5,062,343","700,000","1,200,000","-100,000","-55,130","-44,870","0","-100,000","0","2,900,000","-200,000","0","0","-200,000","700,000","1,800,000","0","0","1,700,000","0","200,000","0","0","0","-100,000","-100,000","300,000","0","-100,000","-100,000","-100,000"
	CashFlowFromContinuingFinancingActivities,"-512,435","-126,000","-181,000","-409,800","204,616","-236,915","-94,336","-172,017","187,510","-428,652","166,429","-118,806","-257,152","7","139,281","-527,091","-1,321,829","-210,474","131,396","-1,734,965","-2,640,053","-20,910","159,191","-2,071,053","1,529,258","331,397","242,370","-613,856","104,192","-651,296","-63,279","-221,438","600,357","19,035","42,928","-190,665","39,529","-10,697","66,397","-5,423","169,388","12,875","107,986","133,700","87,288","11,071","48,252","27,140","0","280","-10,924","75,042","-15,692","-15,365","-15,044","-14,073","-18,133","-17,826","-17,525","-16,945","-3,679","41,974","-907,285","-3,864","-58,279","-18,148","-15,411","-7,024","-59,252","-14,056","-51,187","-110,769","-54,848","48,879","-102,133","-233,647","-29,841","-19,855","-17,574","-372,688","-15,794,006","-45,819","-116,636","15,495,897","-32,312","-158,978","19,641,953","15,059,435","5,062,343","700,000","1,200,000","-100,000","-55,130","-44,870","0","-100,000","0","2,900,000","-200,000","0","0","-200,000","700,000","1,800,000","0","0","1,700,000","0","200,000","0","0","0","-100,000","-100,000","300,000","0","-100,000","-100,000","-100,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-16,715","-16,366","-16,025","-15,692","-15,365","-15,044","-14,731","-18,133","-17,826","-17,525","-16,945","-3,679","-774,046","-5,642","-89,487","-13,903","-15,889","28,541","-96,624","-13,291","-13,984","-5,856","-199,792","-10,221","-11,674","-106,381","-233,647","-435","-7,355","-7,026","-422,651","-12,328","-12,211","-15,893","-335,036","-15,106","-14,612","-18,232","-113,305","-33,350","0","0","-100,000","-527,673","327,673","-100,000","-100,000","-1,600,000","1,600,000",,,"0","1,600,000","200,000","1,600,000","0","0",,,,,"0","0","-100,000","-100,000","-700,000","0","-100,000","-100,000","-100,000"
			NetLongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-16,715","-16,366","-16,025","-15,692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-16,715","-16,366","-16,025","-15,692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,"0","0",,,"-1,404","8,386","-428,652","2,580","2,580","0","7","17","-386,190","-1,132,165","-210,474","-7,601","-1,244,253","-2,353,451","-20,910","17","75,193","388,913","-26,771","-222,252","1,418","12,721","-651,296","-168,894","27,605","517,814","75,707","25,327","49,070","3,025","4,346","7,625","142,284","72,237","-37,681","107,986","121,222","108,889","-10,530","48,252","27,140","0","16,995","5,442",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-4,704","-1,287","-15,758,999","15,744,608","-92,639","24,433","-25,526","24,622","19,700,318","15,110,216","4,780,946","600,000",,,,,,,"0",,,,"0","0","1,100,000","200,000","0","0",,,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,"-1,404","8,386","2","2,580","2,580","0","7","17","2,838","3,225","14,700","3,249","-1","259","28,442","17","75,193","388,913","49,748","34,990","1,418","12,721","27,691","1,276","27,605","517,814","75,707","25,327","49,070","3,025","4,346","7,625","142,284","72,237","-37,681","107,986","121,222","108,889","-10,530","48,252","27,140","0","16,995","5,442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,759,000","15,744,608","0","24,433","7,528","24,622","24,700,318","15,110,216","4,780,946","600,000",,,,,,,"0",,,,"0","0","800,000","500,000","0","0",,,,,,,,,,,,,
			CommonStockPayments,,,,"0","0",,,"0","0",,,"0","0","0","0","-389,028","-1,135,390","-225,174","-10,850","-1,244,252","-2,353,710","-49,352","0","0","0","-76,519","-257,242","0","0","-678,987","-170,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-4,704","-1,287","1","0",,,"-33,054","0",,,,,,,,,,,,,,,,,,"-300,000",,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"453,697","0","249,000","0","204,616","0","179,081","0","179,124","0","169,652","0","167,951","0","145,940","0","149,601","0","148,259","0","165,192","0","169,500","0","136,413","0","118,013","0","105,844","0","105,615","0","95,167","0","90,417","0","67,221","0","68,760",,"97,151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-966,132","-126,000","-430,000","-409,800","0","-236,915","-273,417","-170,613","0","0","-5,803","-121,386","-425,103","0","-6,676","-140,901","-339,265","0","-9,262","-490,712","-451,794","0","-10,326","-2,146,246","1,003,932","358,168","346,609","-615,274",,,,"-249,043","-12,624","-56,672","-72,816","-239,735","-30,717","-15,043","-9,988",,,,,,,,,,,,,,,,,,,,,,,,"-901,643","85,623","-44,376","-2,259","-43,952","89,600","-45,961","-72","-45,331","89,023","-44,627","60,553",,,"-29,406","-12,500","-5,844","51,250","-22,679","-15,778,216","-8,104","15,806,500","-24,734","-168,988","-7,079","62,524",,,,,,,,,"1,600,000",,,,"0","-1,800,000",,,,,,,,,,,,,,,,,
EndCashPosition,"13,923,645","13,923,000","12,682,000","13,216,281","21,305,392","22,338,721","19,151,076","16,449,636","9,278,968","8,575,556","10,586,850","10,081,721","6,030,842","7,905,627","15,358,334","8,547,777","9,287,640","9,141,197","20,453,030","18,536,111","19,748,097","22,483,013","22,057,906","28,014,321","24,587,571","20,550,592","20,699,033","18,071,210","17,161,041","17,061,497","17,174,024","18,191,493","18,240,523","17,127,004","17,734,304","9,807,957","6,866,755","6,814,133","6,136,169","5,678,143","5,980,743","6,652,539","7,375,003","11,281,027","8,229,087","7,399,767","6,971,695","5,285,719","4,886,316","3,995,564","4,375,289","4,731,735","3,769,843","3,133,588","7,609,966","4,333,709","3,262,745","2,717,306","1,158,117","6,509,106","6,763,369","7,014,017","6,804,335","8,143,946","8,947,777","7,928,759","8,880,807","10,051,889","10,813,492","11,772,849","12,363,455","13,043,040","13,544,910","15,040,465","16,653,485","18,309,434","22,235,686","27,721,495","28,967,391","30,121,157","31,606,403","32,813,014","33,884,252","35,469,255","21,225,492","38,293,785","39,280,873","20,024,351","5,941,906","1,700,000","2,100,000","1,900,000","2,800,000","3,532,075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300,000","0","0","0","0","0","0","0","0"
	ChangesInCash,"-8,415,355","1,241,000","-534,000","-8,089,111","-1,033,329","3,187,645","2,701,440","7,170,668","703,412","-2,011,294","505,129","4,050,879","-1,874,785","-7,452,707","6,810,557","-739,863","146,443","-11,311,833","1,916,919","-1,211,986","-2,734,916","425,107","-5,956,415","3,426,750","4,036,979","-148,441","2,627,823","910,169","99,544","-112,527","-1,017,469","-49,030","1,113,519","-607,300","7,926,347","2,941,202","52,622","677,964","458,026","-302,600","-671,796","-722,464","-3,906,024","3,051,940","829,320","428,072","1,685,976","399,403","890,752","-379,725","-356,446","961,892","636,255","-4,476,378","3,276,257","1,070,964","545,439","1,559,189","-2,146,528","-275,589","-248,725","207,759","-1,339,611","-803,831","1,019,018","-952,048","-1,171,082","-761,603","-959,357","-590,606","-679,585","-501,870","-1,495,555","-1,613,020","-1,655,949","-3,926,252","-5,485,809","-1,245,896","-1,153,766","-1,485,246","-1,206,611","-1,071,238","-1,585,003","14,243,763","-17,068,293","-987,088","19,256,522","14,082,445","4,229,057","-300,000","100,000","-900,000","-747,860","-652,140","-600,000","-400,000","-300,000","2,200,000","-200,000","-400,000","-400,000","-200,000","600,000","1,600,000","0","300,000","1,600,000","-100,000",,,"0","-100,000","0","-100,000",,"0","-100,000","-400,000","-300,000"
	EffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"22,339,000","12,682,000","13,216,000","21,305,392","22,338,721","19,151,076","16,449,636","9,278,968","8,575,556","10,586,850","10,081,721","6,030,842","7,905,627","15,358,334","8,547,777","9,287,640","9,141,197","20,453,030","18,536,111","19,748,097","22,483,013","22,057,906","28,014,321","24,587,571","20,550,592","20,699,033","18,071,210","17,161,041","17,061,497","17,174,024","18,191,493","18,240,523","17,127,004","17,734,304","9,807,957","6,866,755","6,814,133","6,136,169","5,678,143","5,980,743","6,652,539","7,375,003","11,281,027","8,229,087","7,399,767","6,971,695","5,285,719","4,886,316","3,995,564","4,375,289","4,731,735","3,769,843","3,133,588","7,609,966","4,333,709","3,262,745","2,717,306","1,158,117","3,304,645","6,763,369","7,014,017","6,804,335","8,143,946","8,947,777","7,928,759","8,880,807","10,051,889","10,813,492","11,772,849","12,363,455","13,043,040","13,544,910","15,040,465","16,653,485","18,309,434","22,235,686","27,721,495","28,967,391","30,121,157","31,606,403","32,813,014","33,884,252","35,469,255","21,225,492","38,293,785","39,280,873","20,024,351","5,941,906","1,700,000","2,100,000","1,900,000","2,800,000","3,532,075","0","0","5,200,000","0","0","0","3,900,000","0","0","0","2,300,000","0","0","0","400,000","0","300,000","0","0","0","500,000","0","0","0","500,000","400,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","-4,800,000","300,000","-2,200,000","200,000","-3,500,000","400,000","200,000","-600,000","-3,900,000","0","-300,000","-1,600,000","-300,000","-200,000","-300,000",,"100,000","0","-400,000",,,,"-100,000","-100,000"
IncomeTaxPaidSupplementalData,"10,107,985","6,934,000","0","1,945,483","1,228,500","2,314,002","17,000","972,550","113,872","325,750","29,907","602,045","29,352","1,050,673","1,043","768,681","-25,000","-26,487","2,500","577,720","476,733","404,500","12,250","1,469,546","-422,500","68,000","15,884","71,200","-25,100","4,750","0","31,955","66,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-6,206,004","-2,791,000","-2,051,000","-770,887","-593,108","-303,126","-378,883","-312,857","-310,005","-394,867","-788,469","-1,412,557","-547,482","-275,008","-276,599","-269,497","-404,015","-286,342","-229,999","-390,424","-566,191","-535,634","-529,302","-645,021","-560,608","-194,927","-226,710","-515,078","-699,543","-1,563,704","-1,764,875","-394,154","-729,260","-239,293","-92,298","-345,666","-141,875","-395,367","-154,398","-294,035","-115,702","-117,874","-63,430","-167,871","-410,145","-129,361","-38,413","-105,090","-136,504","-183,484","-50,696","-108,599","-34,612","-1,384","-36,338","-74,319","-27,544","-81,858","-1,719,951","-144,608","-256,774","-49,935","-98,923","-175,814","-120,622","-72,216","-113,534","-121,259","-121,607","-9,976","-27,786","-261,611","-242,889","-330,459",,"-526,366","-177,681","-115,856","-9,577","-56,360","-111,552","-79,038","-413,481","-446,203","-722,005","-308,763","-44,978","-52,707",,"-100,000",,,"-76,945","-23,055",,,,"-300,000","-200,000","-400,000","-1,000,000",,"-100,000","-200,000",,,,,,,,,,,,,,,"-100,000"
IssuanceOfCapitalStock,,,,,,,,"-1,404","8,386","2","2,580","2,580","0","7","17","2,838","3,225","14,700","3,249","-1","259","28,442","17","75,193","388,913","49,748","34,990","1,418","12,721","27,691","1,276","27,605","517,814","75,707","25,327","49,070","3,025","4,346","7,625","142,284","72,237","-37,681","107,986","121,222","108,889","-10,530","48,252","27,140","0","16,995","5,442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,759,000","15,744,608","0","24,433","7,528","24,622","24,700,318","15,110,216","4,780,946","600,000",,,,,,,"0",,,,"0","0","800,000","500,000","0","0",,,,,,,,,,,,,
RepaymentOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-16,715","-16,366","-16,025","-15,692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,"0","0",,,"0","0",,,"0","0","0","0","-389,028","-1,135,390","-225,174","-10,850","-1,244,252","-2,353,710","-49,352","0","0","0","-76,519","-257,242","0","0","-678,987","-170,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-4,704","-1,287","1","0",,,"-33,054","0",,,,,,,,,,,,,,,,,,"-300,000",,,,,,,,,,,,,,,
FreeCashFlow,"-13,284,165","-14,039,000","-2,085,000","2,014,795","824,400","3,679,864","2,337,776","3,902,685","-166,098","2,001,288","-888,300","4,410,685","-110,633","1,371,679","6,549,276","-20,772","1,632,220","-28,284","1,774,523","3,385,979","1,967,137","57,992","-1,134,606","5,765,074","2,292,721","184,237","1,683,453","1,992,089","726,352","277,769","-691,190","-604,500","677,162","3,293,665","6,707,419","2,207,367","989,093","203,661","-98,371","2,738,823","444,816","-570,339","621,990","2,058,995","904,577","-14,999","1,602,856","266,519","520,768","-369,194","-264,522","811,753","754,947","351,709","-8,699","1,085,037","563,572","-172,985","-1,355,627","-647,775","-427,496","108,020","-473,918","-1,144,967","-747,779","-933,900","-1,265,851","-756,079","-851,333","-576,550","-628,398","-391,101","-1,440,617","-1,661,988","128,184","-3,407,230","-1,558,013","-1,225,716","-1,122,341","-1,112,558","-1,122,428","-1,032,337","-1,396,928","-1,252,134","-1,168,789","-828,110","-385,431","-976,990","-833,286","-1,000,000","-1,100,000","-800,000","-692,730","-607,270","-600,000","-300,000","-300,000","-700,000","0","-400,000","-400,000","0","-100,000","-200,000","0","300,000","-100,000","-100,000","0","-100,000","0","-100,000","100,000","0","200,000","0","0","-300,000","-200,000"
