name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
PretaxIncome,"859,058,000","282,870,000","178,057,000","223,934,000","174,197,000","173,664,000","123,551,000","126,091,000","101,315,000","67,789,000","68,848,000","164,967,000","91,936,000","56,761,000","34,511,000","128,936,000","114,676,000","78,308,000","46,045,000","137,346,000","79,208,000","51,982,000","21,459,000","55,028,000","53,463,000","24,797,000","16,027,000","69,917,000","33,954,000","12,673,000","10,499,000","28,601,000","28,661,000","26,924,000","10,763,000","28,316,000","26,578,000","-4,173,000","-12,358,000","2,424,000","-7,439,000","-28,636,000","-45,402,000","11,411,000","-9,649,000","-68,804,000","-114,126,000","15,442,000","-6,697,000","-30,609,000","-54,504,000","-90,981,000","-77,048,000","-83,583,000","-59,572,000","-292,984,000","-151,745,000","-255,330,000","-267,872,000","-398,953,000","-785,720,000","-291,352,000","42,137,000","-127,042,000","238,114,000","320,272,000","268,361,000","482,243,000","352,721,000","275,013,000","186,044,000","278,534,000","175,954,000","152,506,000","110,708,000","207,136,000","146,015,000","121,474,000","78,839,000","184,732,000","125,192,000","95,662,000","63,664,000","134,008,000","91,487,000","59,904,000","39,118,000","111,107,000","66,439,000","42,700,000","77,414,000","99,300,000","58,800,000","44,000,000","24,900,000","64,400,000","43,300,000","26,200,000","12,700,000","43,600,000","23,800,000","16,700,000","6,900,000","31,100,000","20,700,000","-153,900,000","6,400,000","27,900,000","10,900,000","6,100,000","700,000","24,900,000","17,100,000","17,800,000","14,100,000","24,200,000","18,500,000","14,600,000","7,100,000","24,100,000","9,400,000","6,500,000","5,500,000","20,200,000","12,100,000","6,700,000","4,500,000","5,400,000","14,500,000","26,600,000","23,400,000",,,,,,,,,,,,,,,,,,
TaxProvision,"189,800,000","72,200,000","43,800,000","49,700,000","24,100,000","30,300,000","26,500,000","20,000,000","22,900,000","15,800,000","9,100,000","41,800,000","23,800,000","9,300,000","4,500,000","32,100,000","27,200,000","21,000,000","117,300,000","53,000,000","29,000,000","20,200,000","7,200,000","17,500,000","14,100,000","9,200,000","2,900,000","25,900,000","10,700,000","3,100,000","2,700,000","-824,200,000","300,000","300,000","200,000","200,000","-700,000","-1,200,000","100,000","-5,300,000","-10,700,000","-4,500,000","400,000","-2,500,000","0","-300,000","400,000","-2,000,000","-5,300,000","100,000","200,000","-191,700,000","-11,000,000","-5,200,000","-1,500,000","14,300,000","-7,000,000","600,000","300,000","373,700,000","-307,100,000","-117,200,000","14,600,000","-77,400,000","84,900,000","113,700,000","93,900,000","171,600,000","125,200,000","93,500,000","63,300,000","91,800,000","58,100,000","50,400,000","36,500,000","68,400,000","48,200,000","40,100,000","26,000,000","61,000,000","41,300,000","31,600,000","21,000,000","45,500,000","31,100,000","20,400,000","13,300,000","37,700,000","21,800,000","15,000,000","13,200,000","34,700,000","20,600,000","15,400,000","8,700,000","22,500,000","15,200,000","9,000,000","4,600,000","15,700,000","8,600,000","6,000,000","2,500,000","11,200,000","7,400,000","-55,400,000","2,300,000","9,900,000","4,000,000","2,300,000","300,000","9,200,000","6,300,000","6,600,000","5,200,000","9,200,000","7,000,000","5,500,000","2,700,000","9,200,000","3,500,000","2,500,000","2,100,000","7,000,000","5,200,000","2,900,000","1,900,000","2,300,000","6,200,000","11,500,000","10,100,000",,,,,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"667,733,000","210,670,000","133,608,000","173,397,000","149,410,000","142,714,000","96,607,000","105,569,000","78,013,000","51,715,000","59,423,000","122,440,000","67,723,000","47,167,000","29,821,000","96,283,000","86,992,000","56,986,000","-71,255,000","83,814,000","49,887,000","31,568,000","14,159,000","37,302,000","39,173,000","15,521,000","13,067,000","43,850,000","23,184,000","9,541,000","7,770,000","850,285,000","28,282,000","26,552,000","10,536,000","28,036,000","27,199,000","-2,973,000","-12,458,000","7,724,000","3,261,000","-24,136,000","-45,802,000","13,911,000","-9,649,000","-68,504,000","-114,526,000","17,442,000","-1,397,000","-30,709,000","-54,704,000","100,719,000","-66,048,000","-78,383,000","-58,072,000","-307,284,000","-144,745,000","-255,930,000","-268,172,000","-772,653,000","-35,612,000","-148,686,000","27,537,000","-49,642,000","153,214,000","206,572,000","174,461,000","310,643,000","227,521,000","181,513,000","122,744,000","186,734,000","117,854,000","102,106,000","74,208,000","138,736,000","97,815,000","81,374,000","52,839,000","123,732,000","83,892,000","64,062,000","42,664,000","88,508,000","60,387,000","39,504,000","25,818,000","73,407,000","44,639,000","27,700,000","64,214,000","64,600,000","38,200,000","28,600,000","16,200,000","41,900,000","28,100,000","17,200,000","8,100,000","27,900,000","15,200,000","10,700,000","4,400,000","19,900,000","13,300,000","-98,500,000","4,100,000","18,000,000","6,900,000","3,800,000","400,000","15,700,000","10,800,000","11,200,000","8,900,000","10,100,000","11,500,000","9,100,000","4,400,000","14,900,000","5,900,000","4,000,000","3,400,000","13,200,000","6,900,000","3,800,000","2,600,000","3,100,000","8,300,000","15,100,000","13,300,000",,,,,,,,,,,,,,,,,,
	NetIncome,"669,258,000","210,670,000","134,257,000","174,234,000","150,097,000","143,364,000","97,051,000","106,091,000","78,415,000","51,989,000","59,748,000","123,167,000","68,136,000","47,461,000","30,011,000","96,836,000","87,476,000","57,308,000","-71,255,000","84,346,000","50,208,000","31,782,000","14,259,000","37,528,000","39,363,000","15,597,000","13,127,000","44,017,000","23,254,000","9,573,000","7,799,000","852,801,000","28,361,000","26,624,000","10,563,000","28,116,000","27,278,000","-2,973,000","-12,458,000","7,724,000","3,261,000","-24,136,000","-45,802,000","13,911,000","-9,649,000","-68,504,000","-114,526,000","17,442,000","-1,397,000","-30,709,000","-54,704,000","100,719,000","-66,048,000","-78,383,000","-58,072,000","-307,284,000","-144,745,000","-255,930,000","-268,172,000","-772,653,000","-35,612,000","-148,686,000","27,537,000","-49,642,000","153,214,000","206,572,000","174,461,000","310,643,000","227,521,000","181,513,000","122,744,000","186,734,000","117,854,000","102,106,000","74,208,000","138,736,000","97,815,000","81,374,000","52,839,000","123,732,000","83,892,000","64,062,000","42,664,000","88,508,000","60,387,000","39,504,000","25,818,000","73,407,000","44,639,000","27,700,000","64,214,000","64,600,000","38,200,000","28,600,000","16,200,000","41,900,000","28,100,000","17,200,000","8,100,000","27,900,000","15,200,000","10,700,000","4,400,000","19,900,000","13,300,000","-98,500,000","4,100,000","18,000,000","6,900,000","3,800,000","400,000","15,700,000","10,800,000","11,200,000","8,900,000","15,000,000","11,500,000","9,100,000","4,400,000","14,900,000","5,900,000","4,000,000","3,400,000","13,200,000","6,900,000","3,800,000","2,600,000","3,100,000","8,300,000","15,100,000","13,300,000",,,,,,,,,,,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"669,258,000","210,670,000","134,257,000","174,234,000","150,097,000","143,364,000","97,051,000","106,091,000","78,415,000","51,989,000","59,748,000","123,167,000","68,136,000","47,461,000","30,011,000","96,836,000","87,476,000","57,308,000","-71,255,000","84,346,000","50,208,000","31,782,000","14,259,000","37,528,000","39,363,000","15,597,000","13,127,000","44,017,000","23,254,000","9,573,000","7,799,000","852,801,000","28,361,000","26,624,000","10,563,000","28,116,000","27,278,000","-2,973,000","-12,458,000","7,724,000","3,261,000","-24,136,000","-45,802,000","13,911,000","-9,649,000","-68,504,000","-114,526,000","17,442,000","-1,397,000","-30,709,000","-54,704,000","100,719,000","-66,048,000","-78,383,000","-58,072,000","-307,284,000","-144,745,000","-255,930,000","-268,172,000","-772,653,000","-35,612,000","-148,686,000","43,041,000","-27,311,000","169,337,000","224,701,000","186,178,000","332,923,000","249,642,000","200,579,000","137,104,000","214,609,000","136,389,000","116,039,000","82,914,000","152,935,000","101,810,000","87,994,000","54,914,000","132,137,000","88,194,000","66,490,000","44,523,000","96,166,000","68,341,000","45,902,000","31,740,000","84,106,000","53,056,000","34,422,000","70,016,000","72,900,000","46,800,000","35,900,000","21,400,000","46,100,000","30,500,000","17,400,000","8,400,000","28,100,000","15,200,000","10,800,000","4,500,000","19,900,000","13,300,000","-98,400,000","4,200,000","18,200,000","7,200,000","3,700,000","400,000","16,000,000","11,000,000","11,400,000","9,100,000","15,500,000","13,900,000","14,000,000","6,900,000","17,100,000","8,100,000","6,700,000","8,000,000","18,500,000","11,800,000","8,600,000","8,900,000","11,200,000","12,600,000","19,100,000","28,300,000","40,600,000","19,500,000","20,000,000","11,500,000","17,100,000","12,400,000","11,500,000","7,000,000","15,700,000","8,800,000","6,400,000","4,700,000","15,200,000","5,500,000","3,500,000","3,500,000","13,500,000","2,400,000"
			NetIncomeContinuousOperations,"669,258,000","210,670,000","134,257,000","174,234,000","150,097,000","143,364,000","97,051,000","106,091,000","78,415,000","51,989,000","59,748,000","123,167,000","68,136,000","47,461,000","30,011,000","96,836,000","87,476,000","57,308,000","-71,255,000","84,346,000","50,208,000","31,782,000","14,259,000","37,528,000","39,363,000","15,597,000","13,127,000","44,017,000","23,254,000","9,573,000","7,799,000","852,801,000","28,361,000","26,624,000","10,563,000","28,116,000","27,278,000","-2,973,000","-12,458,000","7,724,000","3,261,000","-24,136,000","-45,802,000","13,911,000","-9,649,000","-68,504,000","-114,526,000","17,442,000","-1,397,000","-30,709,000","-54,704,000","100,719,000","-66,048,000","-78,383,000","-58,072,000","-307,284,000","-144,745,000","-255,930,000","-268,172,000","-772,653,000","-478,620,000","-174,152,000","27,537,000","-49,642,000","153,214,000","206,572,000","174,461,000","310,643,000","227,521,000","181,513,000","122,744,000","186,734,000","117,854,000","102,106,000","74,208,000","138,736,000","97,815,000","81,374,000","52,839,000","123,732,000","83,892,000","64,062,000","42,664,000","88,508,000","60,387,000","39,504,000","25,818,000","73,407,000","44,639,000","27,700,000","64,214,000","64,600,000","38,200,000","28,600,000","16,200,000","41,900,000","28,100,000","17,200,000","8,100,000","27,900,000","15,200,000","10,700,000","4,400,000","19,900,000","13,300,000","-98,500,000","4,100,000","18,000,000","6,900,000","3,800,000","400,000","15,700,000","10,800,000","11,200,000","8,900,000","15,000,000","11,500,000","9,100,000","4,400,000","14,900,000","5,900,000","4,000,000","3,400,000","13,200,000","6,900,000","3,800,000","2,600,000","3,100,000","8,300,000","15,100,000","13,300,000","29,900,000","19,500,000","20,000,000","11,500,000","17,100,000","12,400,000","11,500,000","7,000,000","15,700,000","8,800,000","6,400,000","4,700,000","15,200,000","5,500,000","3,500,000","3,500,000","13,500,000","2,400,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","443,008,000","25,466,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,504,000","-22,331,000","-16,123,000","-18,129,000","-11,717,000","-22,280,000","-22,121,000","-19,066,000","-14,360,000","-27,875,000","-18,535,000","-13,933,000","-8,706,000","-14,199,000","-3,995,000","-6,620,000","-2,075,000","-8,405,000","-4,302,000","-2,428,000","-1,859,000","-7,658,000","-7,954,000","-6,398,000","-5,922,000","-10,699,000","-8,417,000","-6,722,000","-5,802,000","-8,300,000","-8,600,000","-7,300,000","-5,200,000","-4,200,000","-2,400,000","-200,000","-300,000","-200,000",,"-100,000","-100,000","0",,"-100,000","-100,000","-200,000","-300,000","100,000",,"-300,000","-200,000","-200,000","-200,000","-500,000","-2,400,000","-4,900,000","-2,500,000","-2,200,000","-2,200,000","-2,700,000","-4,600,000","-5,300,000","-4,900,000","-4,800,000","-6,300,000","-8,100,000","-4,300,000","-4,000,000","-15,000,000",,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,"649,000","837,000","687,000","650,000","444,000","522,000","402,000","274,000","325,000","727,000","413,000","294,000","190,000","553,000","484,000","322,000","0","532,000","321,000","214,000","100,000","226,000","190,000","76,000","60,000","167,000","70,000","32,000","29,000","2,516,000","79,000","72,000","27,000","80,000","79,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"18,000","26,000","21,000","20,000","13,000","19,000","14,000","8,000","13,000","37,000","11,000","15,000","559,000","870,000","852,000","837,000","0","732,000","704,000","689,000","673,000","690,000","686,000","674,000","672,000","685,000","673,000","669,000","669,000","919,000","674,000","674,000","669,000","2,237,000","675,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"667,780,000","210,670,000","133,626,000","173,423,000","149,431,000","142,734,000","96,620,000","105,588,000","78,027,000","51,723,000","59,436,000","122,477,000","67,734,000","47,182,000","30,380,000","97,153,000","87,844,000","57,823,000","-71,255,000","84,546,000","50,591,000","32,257,000","14,832,000","37,992,000","39,859,000","16,195,000","13,739,000","44,535,000","23,857,000","10,210,000","8,439,000","851,204,000","28,956,000","27,226,000","11,205,000","30,273,000","27,874,000","-2,973,000","-12,458,000","7,724,000","3,261,000","-24,136,000","-45,802,000","13,911,000","-9,649,000","-68,504,000","-114,526,000","17,442,000","-1,397,000","-30,709,000","-54,704,000","100,719,000","-66,048,000","-78,383,000","-58,072,000","-307,284,000","-144,745,000","-255,930,000","-268,172,000","-772,653,000","-35,612,000","-148,686,000","27,537,000","-49,642,000","153,214,000","206,572,000","174,461,000","310,643,000","227,521,000","181,513,000","122,744,000","186,734,000","117,854,000","102,106,000","74,208,000","138,736,000","97,815,000","81,374,000","52,839,000","123,732,000","83,892,000","64,062,000","42,664,000","88,508,000","60,387,000","39,504,000","25,818,000","73,407,000","44,639,000","27,700,000","64,214,000","64,600,000","38,200,000","28,600,000","16,200,000","41,900,000","28,100,000","17,200,000","8,100,000","27,900,000","15,200,000","10,700,000","4,400,000","19,900,000","13,300,000","-98,500,000","4,100,000","18,000,000","6,900,000","3,800,000","400,000","15,700,000","10,800,000","11,200,000","8,900,000","10,100,000","11,500,000","9,100,000","4,400,000","14,900,000","5,900,000","4,000,000","3,400,000","13,200,000","6,900,000","3,800,000","2,600,000","3,100,000","8,300,000","15,100,000","13,300,000",,,,,,,,,,,,,,,,,,
BasicEPS,,"2.39","1.51","1.98","1.66","1.55","1.05","1.16","0.86","0.57","0.66","1.37","0.77","0.54","0.34","1.09","0.99","0.65","-0.82","0.97","0.58","0.37","0.17","0.44","0.46","0.18","0.15","0.48","0.25","0.1","0.08","9.25","0.31","0.3","0.13","0.33","0.32","-0.04","-0.16","0.1","0.04","-0.31","-0.59","0.18","-0.13","-0.89","-1.49",,"-0.02","-0.4","-0.71",,"-0.87","-1.03","-0.75",,"-1.87","-3.3","-3.47",,"-0.46","-1.93","0.36",,"1.97","2.6","2.15",,"2.75","2.22","0.765",,"1.515","1.295","0.95",,"1.255","1.025","0.66",,"1.03","0.75","0.5",,"0.815","0.555","0.37",,"0.585","0.35","0.755",,"0.2","0.15","0.09",,"0.175","0.11","0.053",,"0.098","0.07","0.028",,"0.083","-0.618","0.025",,"0.043","0.025","0.003",,"0.068","0.07","0.055",,"0.065","0.055","0.03",,"0.04","0.028","0.025",,"0.053","0.028","0.02",,"0.065","0.115","0.1",,"0.143","0.143","0.105",,"0.113","0.105","0.065",,"0.08","0.06","0.043",,"0.055","0.035","0.035",,"0.025"
DilutedEPS,,"2.32","1.47","1.91","1.6","1.5","1.02","1.12","0.83","0.55","0.63","1.31","0.73","0.51","0.31","0.96","0.87","0.57","-0.82","0.84","0.51","0.33","0.15","0.4","0.42","0.17","0.14","0.43","0.23","0.1","0.08","8.36","0.28","0.27","0.12","0.31","0.3","-0.04","-0.16","0.1","0.04","-0.31","-0.59","0.18","-0.13","-0.89","-1.49",,"-0.02","-0.4","-0.71",,"-0.87","-1.03","-0.75",,"-1.87","-3.3","-3.47",,"-0.46","-1.93","0.34",,"1.9","2.46","2.02",,"2.55","2.06","0.705",,"1.42","1.2","0.875",,"1.165","0.97","0.625",,"0.975","0.71","0.475",,"0.79","0.535","0.35",,"0.57","0.34","0.735",,"0.195","0.145","0.088",,"0.17","0.105","0.05",,"0.095","0.068","0.028",,"0.083","-0.618","0.025",,"0.043","0.025","0.003",,"0.068","0.07","0.055",,"0.065","0.055","0.03",,"0.04","0.028","0.025",,"0.053","0.028","0.02",,"0.065","0.108","0.095",,"0.138","0.138","0.105",,"0.113","0.105","0.065",,"0.08","0.06","0.043",,"0.055","0.035","0.035",,"0.025"
BasicAverageShares,,"87,858,000","88,285,000","87,723,000","90,076,000","92,087,000","91,716,000","90,983,000","90,535,000","90,493,000","89,842,000","89,100,000","88,262,000","87,641,000","86,972,000","88,398,000","87,951,000","87,581,000","87,155,000","86,821,000","85,974,000","85,445,000","85,122,000","84,961,000","84,457,000","84,196,000","89,239,000","92,200,000","92,065,000","91,995,000","91,954,000","91,902,000","91,793,000","89,529,000","83,745,000","83,742,000","83,714,000","83,605,000","79,401,000","77,103,000","77,127,000","77,105,000","77,090,000","77,159,000","77,047,000","76,991,000","76,974,000",,"76,909,000","76,854,000","76,834,000",,"76,329,000","76,281,000","77,375,000",,"77,565,000","77,462,000","77,363,000",,"77,265,000","77,102,000","76,988,000",,"77,724,000","79,522,000","81,031,000",,"82,735,000","81,665,000","160,388,000",,"77,832,000","78,968,000","78,314,000",,"77,790,000","79,244,000","80,350,000",,"81,396,000","85,392,000","85,300,000",,"74,032,000","71,382,000","69,928,000",,"76,534,000","79,634,000","85,324,000",,"95,378,000","95,826,000","95,800,000",,"79,806,000","79,708,000","78,458,000",,"77,928,000","77,700,000","77,660,000",,"77,746,000","77,714,000","64,714,000",,"64,782,000","64,776,000","64,764,000",,"64,676,000","64,674,000","80,746,000",,"69,628,000","69,424,000","69,324,000",,"69,210,000","68,932,000","58,652,000",,"57,356,000","57,278,000","55,778,000",,"55,444,000","55,410,000","55,328,000",,"54,668,000","54,596,000","54,584,000",,"54,584,000","54,008,000","54,006,000",,"54,000,000","54,000,000","55,800,000",,"55,800,000","50,000,000","50,000,000",,"50,000,000"
DilutedAverageShares,,"90,316,000","91,067,000","90,800,000","93,264,000","95,379,000","94,903,000","94,557,000","94,105,000","93,472,000","94,205,000","93,682,000","92,842,000","92,366,000","96,962,000","100,809,000","101,072,000","101,159,000","87,155,000","100,235,000","98,912,000","97,732,000","96,273,000","95,744,000","95,203,000","94,720,000","99,427,000","102,844,000","101,874,000","101,544,000","101,700,000","101,831,000","102,070,000","99,508,000","93,946,000","93,784,000","94,047,000","83,605,000","79,401,000","78,282,000","77,358,000","77,105,000","77,090,000","77,197,000","77,047,000","76,991,000","76,974,000",,"76,909,000","76,854,000","76,834,000",,"76,329,000","76,281,000","77,375,000",,"77,565,000","77,462,000","77,363,000",,"77,265,000","77,102,000","80,593,000",,"80,618,000","83,978,000","86,248,000",,"89,243,000","88,044,000","174,192,000",,"82,988,000","85,156,000","84,712,000",,"83,892,000","83,958,000","84,558,000",,"86,140,000","90,350,000","89,886,000",,"76,398,000","73,606,000","73,784,000",,"78,436,000","81,424,000","87,532,000",,"95,378,000","95,826,000","95,800,000",,"79,806,000","79,708,000","78,458,000",,"77,928,000","77,700,000","77,660,000",,"77,746,000","77,714,000","64,714,000",,"64,782,000","64,776,000","64,764,000",,"64,676,000","64,674,000","80,746,000",,"69,628,000","69,424,000","69,324,000",,"69,210,000","68,932,000","58,652,000",,"57,356,000","57,278,000","55,778,000",,"55,444,000","55,410,000","55,328,000",,"54,668,000","54,596,000","54,584,000",,"54,584,000","54,008,000","54,006,000",,"54,000,000","54,000,000","55,800,000",,"55,800,000","50,000,000","50,000,000",,"50,000,000"
TotalOperatingIncomeAsReported,"818,368,000","264,460,000","169,562,000","214,417,000","169,929,000","162,902,000","114,094,000","115,745,000","88,943,000","51,589,000","60,195,000","162,467,000","85,475,000","52,099,000","31,339,000","121,907,000","105,613,000","74,198,000","44,003,000","131,876,000","76,691,000","49,559,000","25,277,000","55,994,000","51,477,000","25,938,000","18,992,000","70,379,000","35,982,000","17,862,000","14,398,000","30,048,000","33,910,000","34,292,000","17,719,000","46,976,000","35,963,000","8,691,000","454,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"5,426,909,000","1,451,728,000","1,225,939,000","1,456,041,000","1,293,201,000","1,274,386,000","1,025,114,000","1,075,329,000","907,261,000","859,574,000","1,013,149,000","1,392,143,000","1,072,383,000","967,612,000","778,473,000","1,223,124,000","1,117,207,000","1,025,432,000","826,155,000","1,268,189,000","1,064,986,000","951,329,000","791,788,000","1,133,830,000","859,525,000","783,395,000","657,609,000","912,621,000","805,132,000","603,870,000","564,454,000","763,584,000","553,180,000","528,956,000","431,400,000","568,405,000","510,601,000","513,733,000","403,197,000","559,569,000","411,397,000","316,834,000","283,879,000","445,177,000","363,922,000","328,260,000","220,401,000","419,297,000","491,169,000","390,825,000","299,636,000","762,604,000","494,936,000","450,198,000","353,753,000","1,189,135,000","788,028,000","897,407,000","1,043,195,000","2,390,097,000","2,304,217,000","1,670,665,000","1,723,175,000","3,597,148,000","2,436,577,000","2,250,284,000","1,917,483,000","2,657,326,000","2,151,254,000","1,835,574,000","1,439,897,000","2,045,066,000","1,572,338,000","1,403,569,000","1,231,900,000","1,656,671,000","1,304,913,000","1,317,842,000","1,004,516,000","1,454,976,000","1,154,612,000","1,029,306,000","841,408,000","1,277,007,000","1,120,560,000","983,948,000","763,268,000","1,109,425,000","894,415,000","847,769,000","747,434,000","1,104,100,000","962,300,000","802,000,000","656,200,000","752,300,000","606,300,000","501,300,000","404,400,000","594,400,000","436,400,000","387,500,000","328,900,000","477,900,000","448,800,000","450,500,000","285,000,000","438,600,000","349,500,000","298,900,000","220,000,000","370,100,000","321,800,000","298,800,000","234,100,000","341,800,000","286,300,000","288,700,000","204,200,000","345,900,000","268,300,000","217,300,000","166,500,000","278,300,000","246,000,000","284,500,000","295,000,000","348,700,000","292,200,000","305,100,000","264,600,000",,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"669,258,000","210,670,000","134,257,000","174,234,000","150,097,000","143,364,000","97,051,000","106,091,000","78,415,000","51,989,000","59,748,000","123,167,000","68,136,000","47,461,000","30,011,000","96,836,000","87,476,000","57,308,000","-71,255,000","84,346,000","50,208,000","31,782,000","14,259,000","37,528,000","39,363,000","15,597,000","13,127,000","44,017,000","23,254,000","9,573,000","7,799,000","852,801,000","28,361,000","26,624,000","10,563,000","28,116,000","27,278,000","-2,973,000","-12,458,000","7,724,000","3,261,000","-24,136,000","-45,802,000","13,911,000","-9,649,000","-68,504,000","-114,526,000","17,442,000","-1,397,000","-30,709,000","-54,704,000","100,719,000","-66,048,000","-78,383,000","-58,072,000","-307,284,000","-144,745,000","-255,930,000","-268,172,000","-772,653,000","-35,612,000","-148,686,000","27,537,000","-49,642,000","153,214,000","206,572,000","174,461,000","310,643,000","227,521,000","181,513,000","122,744,000","186,734,000","117,854,000","102,106,000","74,208,000","138,736,000","97,815,000","81,374,000","52,839,000","123,732,000","83,892,000","64,062,000","42,664,000","88,508,000","60,387,000","39,504,000","25,818,000","73,407,000","44,639,000","27,700,000","64,214,000","64,600,000","38,200,000","28,600,000","16,200,000","41,900,000","28,100,000","17,200,000","8,100,000","27,900,000","15,200,000","10,700,000","4,400,000","19,900,000","13,300,000","-98,500,000","4,100,000","18,000,000","6,900,000","3,800,000","400,000","15,700,000","10,800,000","11,200,000","8,900,000","15,000,000","11,500,000","9,100,000","4,400,000","14,900,000","5,900,000","4,000,000","3,400,000","13,200,000","6,900,000","3,800,000","2,600,000","3,100,000","8,300,000","15,100,000","13,300,000",,,,,,,,,,,,,,,,,,
