name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
			RawMaterials,"91,271,000","87,907,000","79,949,000","74,507,000","78,074,000","78,399,000","77,535,000","81,989,000","77,361,000","78,088,000","78,868,000","65,555,000","63,787,000","60,898,000","60,973,000","57,481,000","54,231,000","54,898,000","52,638,000","56,091,000","49,772,000","49,595,000","48,169,000","49,993,000","47,731,000","49,316,000","47,490,000","50,435,000","49,078,000","46,750,000","43,709,000","40,546,000","37,666,000","38,967,000","38,419,000","38,388,000","42,568,000","48,495,000","47,439,000","43,701,000","44,612,000","41,784,000","43,655,000","42,410,000","40,969,000","35,989,000","34,389,000","32,004,000","29,739,000","28,847,000","27,434,000","29,528,000","29,919,000","31,030,000","30,636,000","34,858,000","33,626,000","33,541,000","28,000,000","29,316,000","27,057,000","24,978,000","24,939,000","23,518,000","23,454,000","22,267,000","21,772,000","23,472,000","21,775,000",,"19,084,000","19,582,000","21,376,000","23,014,000","21,372,000","30,414,000","29,681,000","29,627,000","26,908,000","26,220,000","22,391,000","21,072,000","19,013,000","20,354,000","18,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"46,447,000","42,485,000","34,201,000","37,874,000","37,905,000","37,290,000","30,183,000","43,569,000","39,768,000","33,417,000","26,407,000","42,678,000","41,677,000","39,636,000","47,765,000","57,155,000","50,658,000","46,668,000","43,750,000","46,178,000","44,019,000","41,837,000","37,922,000","34,992,000","35,501,000","36,764,000","33,176,000","39,093,000","38,520,000","35,096,000","31,634,000","35,538,000","36,865,000","36,859,000","30,884,000","33,812,000","34,223,000","32,127,000","30,372,000","33,629,000","30,308,000","28,631,000","23,139,000","26,270,000","21,676,000","19,324,000","18,743,000","19,426,000","17,440,000","18,400,000","16,433,000","20,931,000","20,318,000","17,542,000","15,736,000","17,751,000","14,363,000","15,861,000","17,660,000","17,045,000","15,818,000","14,343,000","13,211,000","13,246,000","15,978,000","13,496,000","12,512,000","16,358,000","15,116,000",,"13,759,000","15,554,000","16,126,000","16,278,000","14,611,000","14,952,000","14,899,000","15,820,000","13,439,000","17,968,000","15,853,000","16,842,000","17,089,000","17,604,000","18,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"37,434,000","34,629,000","32,998,000","28,732,000","29,363,000","28,365,000","28,471,000","26,706,000","23,898,000","22,472,000","23,550,000","18,583,000","19,029,000","19,125,000","26,678,000","30,960,000","32,140,000","29,013,000","28,127,000","28,559,000","23,718,000","25,464,000","19,451,000","20,549,000","20,186,000","18,180,000","19,120,000","20,596,000","19,952,000","19,169,000","18,949,000","17,881,000","17,950,000","17,979,000","20,925,000","22,201,000","40,706,000","38,312,000","30,250,000","39,156,000","36,612,000","36,888,000","30,192,000","33,560,000","32,052,000","33,069,000","29,902,000","32,981,000","42,123,000","41,230,000","38,153,000","36,524,000","31,631,000","27,328,000","20,590,000","18,429,000","23,681,000","23,748,000","22,211,000","21,633,000","16,395,000","15,971,000","12,834,000","13,444,000","13,446,000","17,011,000","14,361,000","14,051,000","12,607,000",,"11,444,000","11,600,000","13,578,000","12,744,000","12,449,000","17,644,000","18,884,000","14,412,000","12,232,000","12,250,000","11,788,000","11,260,000","12,065,000","13,014,000","11,570,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"16,657,000","15,618,000","15,626,000","15,558,000","16,351,000","19,097,000","19,217,000","19,946,000","19,473,000","16,447,000","23,684,000","23,349,000","16,106,000","22,706,000","22,577,000","22,313,000","21,643,000","20,562,000","20,558,000","20,630,000","18,632,000","16,232,000","15,655,000","15,809,000","21,240,000","21,594,000","22,021,000","20,417,000","16,635,000","14,540,000","15,984,000","15,368,000","13,407,000","15,934,000","18,982,000","25,264,000","36,169,000","39,129,000","24,921,000","24,251,000","26,616,000","30,057,000","29,965,000","30,219,000","20,022,000","21,057,000","22,320,000","27,810,000","24,962,000","23,446,000","24,659,000","24,187,000",,"20,038,000","21,299,000","22,782,000","14,502,000","14,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"16,657,000","15,618,000","15,626,000","15,558,000","16,351,000","19,097,000","19,217,000","19,946,000","19,473,000","16,447,000","23,684,000","23,349,000","16,106,000","22,706,000","22,577,000","22,313,000","21,643,000","20,562,000","20,558,000","20,630,000","18,632,000","16,232,000","15,655,000","15,809,000","21,240,000","21,594,000","22,021,000","20,417,000","16,635,000","14,540,000","15,984,000","15,368,000","13,407,000","15,934,000","18,982,000","25,264,000","36,169,000","39,129,000","24,921,000","24,251,000","26,616,000","30,057,000","29,965,000","30,219,000","20,022,000","21,057,000","22,320,000","27,810,000","24,962,000","23,446,000","24,659,000","24,187,000",,"20,038,000","21,299,000","22,782,000","14,502,000","14,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,"0","0","0","119,547,000","108,867,000","105,134,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"31,972,000","27,329,000","22,662,000","21,282,000","17,523,000","13,392,000","17,053,000","16,868,000","17,228,000","13,417,000","14,824,000","16,260,000","16,048,000","14,880,000","13,356,000","17,861,000","18,336,000","13,301,000","14,895,000","20,980,000","16,600,000","11,669,000","13,884,000","18,188,000","15,594,000","9,074,000","12,502,000","14,781,000","12,330,000","12,209,000","13,337,000","18,544,000","23,270,000","7,344,000","15,930,000","22,543,000","38,699,000","25,551,000","17,237,000","18,658,000","22,463,000","20,047,000","19,523,000","11,923,000","27,672,000","20,552,000","17,169,000","26,460,000","26,446,000","21,274,000","24,508,000","25,505,000","21,454,000","11,540,000","15,108,000","15,770,000","15,985,000","15,222,000","34,063,000","19,967,000","15,863,000","11,296,000","10,042,000","11,487,000","10,840,000","8,369,000","8,394,000","9,184,000","8,933,000","8,408,000","8,947,000","4,459,000","28,222,000","29,658,000","28,189,000","26,293,000","11,051,000","11,389,000","8,650,000","7,448,000","6,828,000","21,058,000","20,769,000","6,066,000","6,465,000","10,258,000","9,150,000","9,544,000","12,361,000","9,700,000","7,600,000","3,600,000","3,700,000","3,900,000","2,800,000","4,200,000","3,500,000","3,900,000","2,900,000","3,800,000","3,200,000","2,900,000","3,100,000","4,600,000","4,100,000","3,400,000","4,100,000","57,400,000","50,000,000","50,200,000","6,600,000","4,600,000","48,500,000","61,700,000","52,200,000","63,300,000","2,900,000","1,700,000","2,200,000","2,800,000","3,900,000","23,800,000","19,500,000","47,800,000","47,300,000","48,700,000","45,600,000"
	TotalNonCurrentAssets,"1,112,389,000","1,119,414,000","1,111,191,000","937,818,000","929,302,000","931,330,000","926,893,000","931,101,000","929,979,000","933,271,000","971,479,000","875,889,000","858,004,000","856,292,000","870,946,000","868,975,000","873,669,000","864,721,000","867,618,000","830,831,000","741,582,000","736,780,000","654,929,000","606,388,000","607,704,000","577,557,000","565,909,000","565,760,000","569,124,000","550,202,000","549,990,000","548,534,000","548,383,000","700,036,000","698,390,000","742,269,000","734,048,000","735,200,000","690,309,000","687,118,000","684,673,000","681,771,000","683,483,000","686,924,000","685,329,000","676,519,000","677,930,000","641,240,000","642,153,000","643,169,000","643,492,000","642,877,000","644,688,000","653,091,000","657,437,000","645,993,000","646,001,000","634,129,000","315,757,000","301,156,000","292,292,000","283,367,000","281,437,000","276,823,000","270,561,000","199,652,000","163,767,000","166,667,000","167,994,000","170,118,000","168,910,000","176,102,000","186,593,000","187,305,000","187,246,000","221,231,000","227,071,000","228,105,000","226,300,000","233,128,000","231,428,000","221,103,000","224,147,000","214,317,000","205,728,000","212,117,000","212,924,000","222,082,000","204,081,000","202,900,000","204,900,000","237,600,000","242,300,000","246,800,000","242,200,000","219,000,000","221,900,000","222,400,000","221,200,000","215,200,000","219,000,000","144,000,000","145,100,000","192,600,000","163,400,000","165,700,000","166,100,000","156,900,000","161,600,000","160,400,000","158,400,000","156,000,000","155,300,000","157,100,000","149,300,000","328,000,000","328,200,000","324,500,000","324,800,000","301,800,000","299,300,000","302,200,000","304,000,000","301,000,000","303,600,000","306,700,000","308,400,000"
		NetPPE,"187,102,000","186,829,000","186,111,000","172,393,000","162,330,000","161,853,000","161,260,000","159,812,000","158,149,000","155,785,000","161,470,000","151,545,000","132,806,000","129,443,000","134,954,000","134,704,000","135,032,000","132,790,000","132,748,000","130,419,000","116,945,000","111,946,000","92,405,000","89,037,000","89,954,000","80,941,000","77,358,000","78,140,000","77,682,000","76,235,000","76,465,000","74,585,000","74,656,000","75,265,000","75,536,000","74,516,000","80,699,000","79,806,000","75,876,000","74,673,000","73,269,000","73,079,000","73,067,000","73,664,000","72,965,000","72,457,000","72,563,000","70,606,000","70,422,000","70,535,000","69,543,000","69,895,000","69,774,000","71,866,000","72,591,000","74,341,000","72,903,000","71,499,000","78,277,000","74,611,000","71,129,000","69,227,000","68,754,000","69,363,000","69,047,000","66,962,000","67,190,000","67,360,000","68,919,000","69,496,000","69,103,000","71,912,000","71,413,000","72,030,000","71,169,000","66,615,000","68,443,000","70,411,000","68,522,000","67,119,000","66,015,000","65,395,000","65,038,000","62,966,000","61,585,000","61,881,000","62,563,000","69,175,000","68,542,000","70,300,000","71,300,000","91,400,000","93,200,000","96,300,000","98,000,000","95,100,000","96,000,000","96,200,000","96,500,000","94,100,000","95,000,000","53,700,000","54,000,000","87,900,000","89,500,000","90,600,000","91,500,000","92,700,000","94,000,000","94,100,000","93,100,000","92,000,000","93,300,000","94,300,000","92,300,000","88,200,000","88,800,000","90,300,000","91,700,000","84,600,000","84,900,000","85,800,000","88,200,000","88,900,000","91,000,000","91,700,000","93,600,000"
			GrossPPE,"343,339,000","337,647,000","333,662,000","317,035,000","303,114,000","297,353,000","291,794,000","159,812,000","280,353,000","274,033,000","291,340,000","277,292,000","253,692,000","246,419,000","250,682,000","248,535,000","244,725,000","239,581,000","232,398,000","226,929,000","209,681,000","201,155,000","176,859,000","172,191,000","170,745,000","159,417,000","154,085,000","153,387,000","150,803,000","146,973,000","147,159,000","143,660,000","141,316,000","141,807,000","139,868,000","140,348,000",,,"157,060,000",,,,"145,853,000",,,,"136,995,000",,,,"128,240,000",,,"119,449,000","120,174,000","74,341,000","72,903,000","71,499,000","160,570,000","145,199,000","141,717,000","139,815,000","139,342,000","128,433,000","128,117,000","126,032,000","126,260,000","122,069,000","123,628,000","124,205,000","123,812,000","123,534,000","127,988,000","126,604,000","122,791,000","124,643,000","125,303,000","125,817,000","121,105,000","117,954,000","113,351,000","110,405,000","107,940,000","105,708,000","102,765,000","101,576,000","99,407,000","109,564,000","106,719,000","111,100,000","109,700,000","152,900,000","151,700,000","151,900,000","150,300,000","145,100,000","142,200,000","138,800,000","135,000,000","129,500,000","126,600,000","82,400,000","80,300,000","121,700,000","120,200,000","118,100,000","116,200,000","114,300,000","112,400,000","109,200,000","105,200,000","101,600,000","99,700,000","97,600,000","205,200,000","201,100,000","198,400,000","198,300,000","197,700,000","189,500,000","187,000,000","184,500,000","183,700,000","183,000,000","181,100,000","178,000,000","176,100,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
