name,03/31/2022,09/30/2021,06/30/2021,12/31/2020,06/30/2020,03/31/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016,12/31/2015,06/30/2015,12/31/2014,06/30/2014,12/31/2013,06/30/2013,12/31/2012,06/30/2012,06/30/2011,12/31/2010,06/30/2010,12/31/2009,06/30/2009,12/31/2008,06/30/2008,12/31/2007,06/30/2007,12/31/2006,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1997
CommonStockEquity,"274,797,186","171,045,224","180,410,711","79,865,909","24,035,493","13,466,637","15,107,403","4,639,074","10,183,906","6,067,514","11,535,791.896","3,265,378.231","964,661.865","1,388,188.159","1,514,712.692","1,796,612.158","2,196,837.928","3,252,275.595","4,436,921.622","5,888,101.518","7,927,319","9,225,474.343","11,685,340.829","13,200,862","11,963,417.329","11,470,882","8,950,593.182","9,968,623","15,627,463.381","14,873,197","12,682,956.743","5,467,606","2,049,846.396","1,018,696.435","-1,880,711.175","3,178,314.422","6,948,541.831","8,279,624.215","9,423,249.149","10,186,112.335","18,003,557.002"
CapitalLeaseObligations,"29,485","100,437","140,435","218,946","268,425","297,123","202,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,930.599","73,752.956","2,004,460.026","2,564,332.199","3,125,458.939","3,108,609.152"
NetTangibleAssets,"274,797,186","171,045,224","180,410,711","79,865,909","24,035,493","13,466,637","15,107,403","4,639,074","10,183,906","6,067,514","11,535,791.896","3,265,378.231","964,661.865","1,388,188.159","1,514,712.692","1,796,612.158","2,196,837.928","3,252,275.595","4,436,921.622","5,888,101.518","7,927,319","9,225,474.343","11,685,340.829","13,200,862","11,963,417.329","11,470,882","8,950,593.182","9,968,623","15,627,463.381","14,873,197","12,682,956.743","5,467,606","2,049,846.396","1,018,696.435","-1,880,711.175","3,178,314.422","6,672,671.996","6,461,934.141","7,446,414.711","7,778,934.861","16,762,374.148"
WorkingCapital,"161,488,506","76,494,279","137,688,456","67,306,901","17,299,728","7,630,851","10,571,251","2,347,758","8,624,837","5,321,515","10,649,370.929","3,083,860.234","760,169.968","1,348,376.497","1,472,849.924","1,741,378.914","2,119,965.639","3,113,345.698","4,327,730.013","5,769,876.89","7,783,033","8,862,100.62","10,862,157.194","10,591,362","9,347,570.645","5,843,979","4,638,106.498","7,152,500","7,578,928.636","9,960,610","9,782,131.467","2,409,905","2,049,107.315","1,018,696.435","-1,880,711.175","981,726.545","1,217,768.269","2,590,795.201","2,309,988.656","1,781,017.61","11,544,432.387"
InvestedCapital,"276,226,288","173,405,013","182,722,257","82,548,162","26,353,111","15,562,100","15,961,713","4,639,074","10,183,906","6,067,514","11,535,791.896","3,265,378.231","964,661.865","1,388,188.159","1,514,712.692","1,796,612.158","2,196,837.928","3,252,275.595","4,436,921.622","5,888,101.518","7,927,319","9,225,474.343","11,685,340.829","13,200,862","11,963,417.329","11,470,882","8,950,593.182","9,968,623","15,627,463.381","14,873,197","12,682,956.743","5,467,606","2,049,846.396","1,018,696.435","-132,838.336","5,511,009.891","6,948,541.831","9,810,525.456","12,109,976.715","12,886,343.306","18,676,523.784"
TangibleBookValue,"274,797,186","171,045,224","180,410,711","79,865,909","24,035,493","13,466,637","15,107,403","4,639,074","10,183,906","6,067,514","11,535,791.896","3,265,378.231","964,661.865","1,388,188.159","1,514,712.692","1,796,612.158","2,196,837.928","3,252,275.595","4,436,921.622","5,888,101.518","7,927,319","9,225,474.343","11,685,340.829","13,200,862","11,963,417.329","11,470,882","8,950,593.182","9,968,623","15,627,463.381","14,873,197","12,682,956.743","5,467,606","2,049,846.396","1,018,696.435","-1,880,711.175","3,178,314.422","6,672,671.996","6,461,934.141","7,446,414.711","7,778,934.861","16,762,374.148"
TotalDebt,"1,458,587","2,460,226","2,451,981","2,901,199","2,586,043","2,392,586","1,056,346",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,747,872.839","2,357,626.068","73,752.956","3,535,361.267","5,251,059.765","5,825,689.911","3,781,575.933"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,464,018.29","2,321,240.87",,"1,275,751.035","1,284,852.827","1,621,473.679",
ShareIssued,"17,929,526","15,869,395","15,764,533","1,390,704,858","1,035,320,206","824,320,206","824,320,206","670,380,352","666,821,261","559,030,352",,"454,030,352",,"397,808,129",,"397,808,129",,"397,808,129",,"397,808,129",,"394,058,129","394,058,129",,"393,908,129",,"232,133,566",,"232,133,566",,"228,849,725",,"159,041,652","14,773,940","6,403,760","6,403,760","6,403,760","6,403,760","6,403,760","6,403,760","8,775,513"
OrdinarySharesNumber,"17,929,526","15,869,395","15,764,533","1,390,704,858","1,035,320,206","824,320,206","824,320,206","670,380,352","666,821,261","559,030,352",,"454,030,352",,"397,808,129",,"397,808,129",,"397,808,129",,"397,808,129",,"394,058,129","394,058,129",,"393,908,129",,"232,133,566",,"232,133,566",,"228,849,725",,"159,041,652","14,773,940","6,403,760","6,403,760","6,403,760","6,403,760","6,403,760","6,403,760","8,775,513"
