name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
BasicAverageShares,,"39,500,000","39,400,000","37,500,000","35,200,000","35,000,000","34,800,000","34,200,000","34,100,000","34,000,000","33,500,000","33,000,000","34,300,000","34,400,000","34,500,000","35,100,000","34,900,000","34,500,000","34,100,000","33,500,000","34,400,000","34,800,000","35,100,000","34,800,000","36,600,000","36,800,000","36,400,000","36,800,000","37,156,000","36,726,000","36,500,000","36,998,000","36,411,000","35,685,000","33,990,000","32,958,000","32,979,000","32,234,000","32,478,000","32,941,000","33,321,000","33,389,000","32,569,000","32,875,000",,"33,992,000","33,954,000","34,402,000",,"33,526,000","33,611,000","34,341,000",,"34,062,000","33,833,000","33,640,000",,"37,140,000","40,240,500","39,315,000",,"38,734,500","38,352,000","37,701,000",,"37,105,500","36,448,500","37,153,500",,"39,472,500","38,724,000","37,647,972",,"37,007,037","36,169,293","36,020,223",,"35,305,500","35,080,500","34,890,000",,"26,479,500","10,063,705"
DilutedAverageShares,,"40,700,000","40,700,000","40,600,000","39,800,000","39,100,000","36,500,000","34,200,000","35,300,000","35,000,000","34,400,000","33,600,000","34,300,000","35,000,000","35,100,000","36,100,000","34,900,000","34,500,000","34,100,000","33,500,000","35,200,000","35,400,000","35,900,000","35,600,000","36,600,000","37,900,000","37,700,000","38,200,000","38,971,000","38,535,000","38,248,000","39,227,000","38,817,000","35,685,000","36,059,000","35,020,000","35,150,000","34,135,000","33,313,000","34,014,000","34,505,000","35,179,000","34,005,000","33,777,000",,"35,346,000","35,360,000","35,900,000",,"35,095,000","34,936,000","35,968,000",,"35,243,000","35,057,000","35,459,000",,"37,953,000","42,480,000","41,536,500",,"44,388,000","44,538,000","43,879,500",,"43,801,500","43,171,500","43,554,000",,"47,196,000","44,058,000","41,540,712",,"41,176,599","40,087,767","39,790,317",,"37,687,500","37,624,500","37,260,000",,"36,633,000","30,564,411"
TotalOperatingIncomeAsReported,"277,200,000","88,100,000","77,600,000","60,600,000","50,900,000","31,600,000","58,500,000","6,000,000","12,200,000","19,000,000","34,500,000","3,200,000","-33,300,000","-3,800,000","25,000,000","5,800,000","-8,700,000","-12,300,000","-24,000,000","-16,900,000","18,000,000","12,300,000","28,800,000","5,600,000","-25,000,000","21,100,000","45,300,000","33,800,000","44,100,000","51,853,000","28,470,000","36,231,000","39,358,000","-36,143,000","22,078,000","47,193,000","53,769,000","23,661,000","14,928,000","8,333,000","15,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"1,295,800,000","370,700,000","337,800,000","310,700,000","276,600,000","293,300,000","332,700,000","316,800,000","258,600,000","302,800,000","340,500,000","330,100,000","321,100,000","337,800,000","398,400,000","403,500,000","393,800,000","404,100,000","447,800,000","434,500,000","408,500,000","421,600,000","430,800,000","375,300,000","335,500,000","380,300,000","429,500,000","431,600,000","435,345,000","432,433,000","442,356,000","251,012,000","262,410,000","187,371,000","180,255,000","175,156,000","177,745,000","139,426,000","127,536,000","118,421,000","122,263,000","116,971,000","124,305,000","117,121,000","127,064,000","127,990,000","140,141,000","130,825,000","124,492,000","104,757,000","118,509,000","105,009,000","100,863,000","89,960,000","113,371,000","99,639,000","86,303,000","72,429,000","80,713,000","72,380,000","64,570,000","57,986,000","64,581,000","49,409,000","42,052,000","38,315,000","41,642,000","43,070,000","38,700,000","41,646,000","40,876,000","30,810,000","29,410,000","28,919,000","28,689,000","25,733,000","24,361,000","23,179,000","21,493,000","20,510,000","22,092,000","20,770,000","22,102,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"193,600,000","64,900,000","69,500,000","40,200,000","19,000,000","13,800,000","49,600,000","-2,800,000","90,000,000","5,000,000","19,800,000","4,000,000","-46,200,000","6,700,000","12,800,000","3,800,000","-1,500,000","-13,700,000","-82,400,000","-26,500,000","17,800,000","4,500,000","22,800,000","3,700,000","-7,100,000","20,500,000","35,000,000","23,800,000","31,359,000","31,478,000","19,972,000","26,586,000","34,472,000","-40,056,000","17,334,000","34,939,000","45,320,000","36,446,000","11,114,000","6,053,000","12,300,000","11,446,000","17,383,000","13,015,000","13,923,000","13,496,000","17,678,000","18,699,000","19,328,000","11,606,000","12,227,000","9,804,000","13,082,000","6,086,000","21,197,000","13,959,000","2,634,000","3,008,000","14,196,000","11,262,000","7,431,000","5,635,000","9,341,000","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,267,000","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
NormalizedIncome,"210,659,392.713","69,141,474.654","74,458,136.3","48,497,210.3","19,384,172.662","14,457,000","17,536,000","1,288,000","10,427,996.422","9,599,000","28,143,478.261","8,818,000","-42,915,000","6,700,000","14,139,130.435","9,859,000","982,000","-12,004,705.882","-78,440,000","-26,620,000","16,660,000","10,680,000","24,118,367.347","7,872,340.426","-320,000","21,529,680.365","31,617,977.528","27,117,575.758","30,858,377.859","27,340,732.357","15,628,190","23,551,652","45,810,678.29","-2,554,599","19,971,670","35,128,372","44,206,739.259","36,600,050","11,536,784","6,256,196","12,285,805.873","11,410,915.306","17,388,684.965","12,999,263.346","13,890,228.137","13,486,796.508","17,678,000","18,690,717.677","19,328,000","11,606,000","12,227,000","9,804,000","12,940,973.184","8,275,295.712","23,578,142.763","13,959,000","5,705,900","4,462,050","14,196,000","12,213,258.424","7,431,000","5,635,000","9,994,391.56","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,539,191.217","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
InterestIncome,"4,200,000",,,,,,,,"-5,500,000",,"-2,300,000","-3,600,000","14,400,000","-4,300,000","-4,300,000","-1,900,000","17,700,000","-4,700,000","-4,700,000","-6,000,000","2,500,000","-1,500,000","600,000","-900,000","3,900,000","800,000","-800,000","-800,000","130,000","349,000","497,000","624,000","560,000","516,000","476,000","430,000","419,000","197,000","225,000","218,000","240,000","231,000","251,000","200,000","232,000","242,000","226,000","211,000","205,000","200,000","241,000","331,000","452,000","538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"30,100,000","6,700,000","5,700,000","5,900,000","11,800,000","7,000,000","6,000,000","4,700,000","13,400,000","3,200,000","2,300,000","3,600,000","10,700,000","4,300,000","4,300,000","1,900,000","6,800,000","4,700,000","4,700,000","6,000,000","4,200,000","1,500,000",,"900,000","4,000,000",,"800,000","800,000","1,271,000","1,317,000","1,212,000","0","0","0","5,000","4,000","4,000","4,000","5,000","4,000","4,000","4,000","5,000","4,000","4,000","4,000","5,000","4,000","5,000","4,000","968,000","1,423,000","234,000","234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-27,200,000","-6,700,000","-5,700,000","-5,900,000","-8,900,000","-7,000,000","-6,000,000","-4,700,000","-5,500,000","-3,200,000","-2,300,000","-3,600,000","-6,800,000","-4,300,000","-4,300,000","-1,900,000","-4,500,000","-4,700,000","-4,700,000","-6,000,000","-3,500,000","-1,500,000","600,000","-900,000","-900,000","800,000","-800,000","-800,000","-1,141,000","-968,000","-715,000","624,000","560,000","516,000","471,000","426,000","415,000","193,000","220,000","214,000","236,000","227,000","246,000","196,000","228,000","238,000","221,000","207,000","200,000","196,000","-727,000","-1,092,000","218,000","304,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"277,100,000","93,500,000","77,600,000","52,500,000","53,500,000","31,600,000","58,500,000","6,000,000","125,200,000","19,000,000","34,500,000","3,200,000","-26,600,000","-3,800,000","25,000,000","5,800,000","-6,400,000","-12,300,000","-17,400,000","-17,100,000","3,300,000","22,600,000","30,500,000","5,600,000","-21,200,000","22,200,000","45,300,000","38,400,000","44,430,000","52,202,000","28,967,000","31,729,000","52,488,000","16,900,000","22,554,000","47,623,000","54,188,000","23,858,000","15,153,000","8,551,000","15,602,000","15,011,000","21,409,000","16,545,000","16,573,000","14,668,000","19,666,000","22,581,000","21,476,000","11,655,000","15,055,000","14,471,000","15,076,000","8,279,000","28,152,000","16,218,000","10,551,000","6,432,000","17,937,000","14,312,000","7,006,000","6,323,000","11,506,000","5,406,000","1,860,000","2,050,000","6,913,000","8,655,000","18,137,000","15,022,000","15,667,000","7,281,000","5,737,000","5,365,000","5,585,000","3,838,000","3,861,000","2,924,000","2,706,000","1,667,000","3,717,000","3,651,000","4,300,000"
EBITDA,"418,200,000"
ReconciledCostOfRevenue,"640,400,000","184,900,000","169,000,000","152,600,000","133,900,000","146,200,000","179,300,000","170,000,000","142,700,000","177,700,000","212,800,000","191,200,000","181,200,000","194,600,000","251,400,000","249,600,000","233,000,000","245,300,000","286,200,000","275,700,000","279,800,000","289,500,000","302,500,000","242,000,000","195,200,000","237,200,000","283,500,000","283,900,000","289,749,000","291,887,000","291,707,000","154,303,000","168,810,000","105,837,000","106,139,000","110,084,000","112,446,000","79,911,000","71,597,000","64,009,000","74,203,000","69,525,000","76,747,000","72,186,000","82,778,000","84,790,000","94,543,000","90,357,000","86,516,000","68,910,000","79,492,000","71,270,000","68,924,000","59,888,000","83,717,000","69,264,000","58,085,000","46,688,000","57,605,000","51,228,000","43,635,000","39,162,000","45,696,000","32,420,000","25,010,000","22,257,000","26,384,000","28,053,000","30,024,000","29,989,000","29,852,000","20,677,000","19,731,000","19,519,000","19,868,000","17,113,000","16,267,000","15,010,000","13,559,000","12,105,000","14,537,000","13,923,000","15,376,000"
ReconciledDepreciation,"141,100,000","43,400,000","35,600,000","30,400,000","31,700,000","32,800,000","36,600,000","30,600,000","15,800,000","17,700,000","19,200,000","25,400,000","26,400,000","26,400,000","27,200,000","30,000,000","32,200,000","27,200,000","32,000,000","31,400,000","22,300,000","22,400,000","22,500,000","25,300,000","25,200,000","25,600,000","26,400,000","27,000,000","26,495,000","26,024,000","51,370,000","8,511,000","6,524,000","6,266,000","5,340,000","3,506,000","2,878,000","2,592,000","2,674,000","2,702,000","2,431,000","2,445,000","2,665,000","2,868,000","2,985,000","2,889,000","2,758,000","2,537,000","2,357,000","2,149,000","2,083,000","2,088,000","1,880,000","1,377,000","1,669,000","1,412,000","1,262,000","1,202,000","1,123,000","1,070,000","926,000","881,000","732,000","669,000","656,000","642,000","619,000","592,000","601,000","563,000","388,000","324,000","347,000","335,000","398,000","450,000","541,000","512,000","484,000","478,000","419,000","424,000","183,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"193,600,000","64,900,000","69,500,000","40,200,000","19,000,000","13,800,000","49,600,000","-2,800,000","90,000,000","5,000,000","19,800,000","4,000,000","-46,200,000","6,700,000","12,800,000","3,800,000","-1,500,000","-13,700,000","-82,400,000","-26,500,000","17,800,000","4,500,000","22,800,000","3,700,000","-7,100,000","20,500,000","35,000,000","23,800,000","31,359,000","31,478,000","19,972,000","26,586,000","34,472,000","-40,056,000","17,334,000","34,939,000","45,320,000","36,446,000","11,114,000","6,053,000","12,300,000","11,446,000","17,383,000","13,015,000","13,923,000","13,496,000","17,678,000","18,699,000","19,328,000","11,606,000","12,227,000","9,804,000","13,082,000","6,086,000","21,197,000","13,959,000","2,634,000","3,008,000","14,196,000","11,262,000","7,431,000","5,635,000","9,341,000","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,267,000","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
TotalUnusualItemsExcludingGoodwill,"-21,100,000","-5,900,000","-5,100,000","-9,500,000","-600,000","-900,000","33,600,000","-5,600,000","98,300,000","-6,300,000","-13,300,000","-6,600,000","-4,500,000","0","-2,100,000","-8,300,000","-3,400,000","-2,200,000","-6,600,000","200,000","1,900,000","-10,300,000","-1,700,000","-5,300,000","-11,300,000","-1,100,000","4,300,000","-4,600,000","689,000","6,688,000","7,121,000","4,502,000","-13,130,000","-53,043,000","-3,430,000","-258,000","1,331,000","-237,000","-576,000","-287,000","18,000","46,000","-7,000","20,000","39,000","10,000","0","10,000","0","0","0","-443,000","160,000","-2,894,000","-2,909,000",,"-4,726,000","-2,237,000",,"-1,311,000","0",,"-915,000",,,,,,,,,,"0",,,"-432,000",,,,,,,
TotalUnusualItems,"-21,100,000","-5,900,000","-5,100,000","-9,500,000","-600,000","-900,000","33,600,000","-5,600,000","98,300,000","-6,300,000","-13,300,000","-6,600,000","-4,500,000","0","-2,100,000","-8,300,000","-3,400,000","-2,200,000","-6,600,000","200,000","1,900,000","-10,300,000","-1,700,000","-5,300,000","-11,300,000","-1,100,000","4,300,000","-4,600,000","689,000","6,688,000","7,121,000","4,502,000","-13,130,000","-53,043,000","-3,430,000","-258,000","1,331,000","-237,000","-576,000","-287,000","18,000","46,000","-7,000","20,000","39,000","10,000","0","10,000","0","0","0","-443,000","160,000","-2,894,000","-2,909,000",,"-4,726,000","-2,237,000",,"-1,311,000","0",,"-915,000",,,,,,,,,,"0",,,"-432,000",,,,,,,
NormalizedEBITDA,"439,300,000","142,800,000","118,300,000","92,400,000","85,800,000","65,300,000","61,500,000","42,200,000","42,700,000","43,000,000","67,000,000","35,200,000","4,300,000","22,600,000","54,300,000","44,100,000","29,200,000","17,100,000","21,200,000","14,100,000","23,700,000","55,300,000","54,700,000","36,200,000","15,300,000","48,900,000","67,400,000","70,000,000","70,236,000","71,538,000","73,216,000","35,738,000","72,142,000","76,209,000","31,324,000","51,387,000","55,735,000","26,687,000","18,403,000","11,540,000","18,015,000","17,410,000","24,081,000","19,393,000","19,519,000","17,547,000","22,424,000","25,108,000","23,833,000","13,804,000","17,138,000","16,559,000","16,796,000","12,550,000","32,730,000","17,630,000","16,539,000","9,871,000","19,060,000","16,693,000","7,932,000","7,204,000","13,153,000","6,075,000","2,516,000","2,692,000","7,532,000","9,247,000","18,738,000","15,585,000","16,055,000","7,605,000","6,084,000","5,700,000","5,983,000","4,720,000","4,402,000","3,436,000","3,190,000","2,145,000","4,136,000","4,075,000","4,483,000"
TaxRateForCalcs,"0.191","0.281","0.028","0.127","0.36","0.27","0.046","0.27","0.191","0.27","0.373","0.27","0.27","0.27","0.362","0.27","0.27","0.229","0.4","0.4","0.4","0.4","0.224","0.213","0.4","0.064","0.213","0.279","0.273","0.381","0.39","0.326","0.136","0.293","0.231","0.266","0.164","0.35","0.266","0.292","0.211","0.237","0.188","0.213","0.16","0.08","0.101","0.172","0.1","0.004","0.132","0.249","0.119","0.244","0.181","0.18","0.35","0.35","0.308","0.274","0.205","0.341","0.286","0.4","0.4","0.4","0.4","0.4","0.368","0.254","0.389","0.4","0.377","0.372","0.394","0.37","0.36","0.343","0.372","0.37","0.351","0.351","0.348"
TaxEffectOfUnusualItems,"-4,040,607.287","-1,658,525.346","-141,863.7","-1,202,789.7","-215,827.338","-243,000","1,536,000","-1,512,000","18,727,996.422","-1,701,000","-4,956,521.739","-1,782,000","-1,215,000","0","-760,869.565","-2,241,000","-918,000","-504,705.882","-2,640,000","80,000","760,000","-4,120,000","-381,632.653","-1,127,659.574","-4,520,000","-70,319.635","917,977.528","-1,282,424.242","188,377.859","2,550,732.357","2,777,190","1,467,652","-1,791,321.71","-15,541,599","-792,330","-68,628","217,739.259","-82,950","-153,216","-83,804","3,805.873","10,915.306","-1,315.035","4,263.346","6,228.137","796.508","0","1,717.677","0","0","0","0","18,973.184","-704,704.288","-527,857.237","0","-1,654,100","-782,950","0","-359,741.576","0","0","-261,608.44","0","0","0","0","0","0","0","0","0","0","0","0","-159,808.783","0","0","0","0","0","0","0"
