name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
		NetIncomeIncludingNoncontrollingInterests,"35,874,000","-8,406,000","47,725,000","7,896,000","-11,341,000","11,437,000","29,021,000","-3,686,000","-17,420,000","7,336,000","36,725,000","-17,472,000","-29,343,000","19,211,000","-3,603,000","-26,428,000","-62,504,000","16,817,000","89,685,000","-2,468,000","-24,222,000","22,310,000","21,245,000","-1,266,000","-8,998,000","-3,616,000","-24,507,000","-7,915,000","7,669,000","20,854,000","17,629,000","11,233,000","11,476,000","16,676,000","17,294,000","9,883,000","5,253,000","14,553,000","11,138,000","9,910,000","5,008,000","12,947,000","10,031,000","7,051,000","2,399,000","10,771,000","11,101,000","8,248,000","7,145,000","7,053,000","8,541,000","7,086,000","5,237,000","5,674,000","7,935,000","4,942,000","1,497,000","-4,913,000","-3,106,000","3,251,000","2,680,000","2,078,000","1,983,000","2,302,000","1,374,000","1,804,000","1,887,000","1,454,000","652,000","610,000","906,000","1,057,000","297,000","-177,000","184,000","0","-552,000","-354,000","-328,000","-710,000","-1,147,000","-1,741,000","-2,587,000","-2,945,000","-4,138,000","-2,507,000","2,670,000","-761,000","4,304,000","4,512,000","4,400,000","3,200,000","3,100,000"
			NetIncomeContinuousOperations,"35,874,000","-8,406,000","47,725,000","7,896,000","-11,341,000","11,437,000","29,021,000","-3,686,000","-17,420,000","7,336,000","36,725,000","-17,472,000","-29,343,000","19,211,000","-3,603,000","-26,428,000","-62,504,000","16,817,000","89,685,000","-2,468,000","-24,222,000","22,310,000","21,245,000","-1,266,000","-8,998,000","-3,616,000","-24,507,000","-7,915,000","7,669,000","20,854,000","17,629,000","11,233,000","11,476,000","16,676,000","17,294,000","9,883,000","5,253,000","14,553,000","11,138,000","9,910,000","5,008,000","12,947,000","10,031,000","7,051,000","2,399,000","10,771,000","11,101,000","8,248,000","7,145,000","7,053,000","8,541,000","7,086,000","5,237,000","5,674,000","7,935,000","4,942,000","1,497,000","-4,913,000","-3,106,000","3,251,000","2,680,000","2,078,000","1,983,000","2,302,000","1,304,000","1,804,000","1,887,000","1,454,000","652,000","610,000","906,000","1,057,000","297,000","-177,000","184,000","0","-552,000","-354,000","-328,000","-710,000","-1,147,000","-1,741,000","-2,587,000","-2,945,000","-4,138,000","-2,507,000","2,670,000","-761,000","4,304,000","4,512,000","4,400,000","3,200,000","3,100,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"70,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"35,874,000","-8,406,000","47,725,000","7,896,000","-11,341,000","11,437,000","29,021,000","-3,686,000","-17,420,000","7,336,000","36,725,000","-17,472,000","-29,343,000","19,211,000","-3,603,000","-26,428,000","-62,504,000","16,817,000","89,685,000","-2,468,000","-24,222,000","22,310,000","21,245,000","-1,266,000","-8,998,000","-3,616,000","-24,507,000","-7,915,000","7,669,000","20,854,000","17,629,000","11,233,000","11,476,000","16,676,000","17,294,000","9,883,000","5,253,000","14,553,000","11,138,000","9,910,000","5,008,000","12,947,000","10,031,000","7,051,000","2,399,000","10,771,000","11,101,000","8,248,000","7,145,000","7,053,000","8,541,000","7,086,000","5,237,000","5,674,000","7,935,000","4,942,000","1,497,000","-4,913,000","-3,106,000","3,251,000","2,680,000","2,078,000","1,983,000","2,302,000","1,374,000","1,804,000","1,887,000","1,454,000","652,000","610,000","906,000","1,057,000","297,000","-177,000","184,000","0","-552,000","-354,000","-328,000","-710,000","-1,147,000","-1,741,000","-2,587,000","-2,945,000","-4,138,000","-2,507,000","2,670,000","-761,000","4,304,000","4,512,000","4,400,000","3,200,000","3,100,000"
BasicEPS,,"-0.1","0.65","0.11","-0.15","0.16","0.39","-0.05","-0.24","0.1","0.49","-0.23","-0.38","0.25","-0.05","-0.34","-0.78","0.2","1.03","-0.03","-0.27","0.24","0.23","-0.01","-0.1","-0.04","-0.25","-0.09","0.19","0.51","0.43","0.27","0.28","0.4","0.42","0.24","0.13","0.35","0.27","0.24","0.12","0.31","0.24","0.17","0.06",,"0.26","0.2","0.17",,"0.21","0.18","0.13",,"0.2","0.13","0.04",,"-0.09","0.1","0.08",,"0.06","0.07","0.04",,"0.06","0.05","0.02",,"0.03","0.03","0.01",,"0.01","0","-0.02",,"-0.01","-0.02","-0.04",,"-0.09","-0.1","-0.14",,"0.09","-0.03","0.16",,"0.17","0.16","0.22"
DilutedEPS,,"-0.1","0.64","0.11","-0.15","0.15","0.39","-0.05","-0.24","0.1","0.49","-0.23","-0.38","0.24","-0.05","-0.34","-0.78","0.2","1.02","-0.03","-0.27","0.24","0.23","-0.01","-0.1","-0.04","-0.25","-0.09","0.19","0.5","0.42","0.27","0.27","0.4","0.41","0.24","0.12","0.34","0.26","0.23","0.12","0.3","0.24","0.17","0.06",,"0.26","0.19","0.17",,"0.2","0.17","0.13",,"0.2","0.12","0.04",,"-0.09","0.1","0.08",,"0.06","0.07","0.04",,"0.06","0.05","0.02",,"0.03","0.03","0.01",,"0.01","0","-0.02",,"-0.01","-0.02","-0.04",,"-0.09","-0.1","-0.14",,"0.09","-0.03","0.15",,"0.16","0.12","0.13"
BasicAverageShares,,"73,932,000","73,898,000","74,382,000","73,859,000","73,557,000","73,492,000","73,058,000","72,303,000","73,293,000","74,367,000","75,687,000","77,302,000","77,705,000","77,774,000","78,631,000","80,358,000","82,655,000","87,210,000","88,589,000","91,180,000","91,882,000","91,762,000","91,919,000","93,344,000","96,436,000","98,797,000","91,410,000","40,776,000","41,073,000","41,206,000","41,060,000","41,081,000","41,240,000","41,425,000","41,392,000","41,405,000","41,517,000","41,709,000","41,695,000","41,742,000","41,711,000","41,523,000","42,258,000","42,608,000",,"42,105,000","41,922,000","41,812,000",,"40,684,000","40,395,000","40,309,000",,"39,334,000","39,201,000","38,954,000",,"36,495,000","32,302,000","32,140,000",,"31,735,000","31,661,000","31,480,000",,"31,106,000","30,970,000","30,840,000",,"30,621,000","30,533,000","30,448,000",,"30,182,000","30,058,000","30,040,000",,"29,940,000","29,865,000","29,804,000",,"29,478,000","29,444,000","29,406,508",,"29,107,000","28,585,000","26,762,000",,"25,796,000","20,000,000","25,723,000"
DilutedAverageShares,,"73,932,000","74,899,000","75,093,000","73,859,000","74,766,000","73,878,000","73,058,000","72,303,000","74,134,000","74,700,000","75,687,000","77,302,000","78,562,000","77,774,000","78,631,000","80,358,000","83,359,000","87,860,000","88,589,000","91,180,000","92,801,000","92,402,000","91,919,000","93,344,000","96,436,000","98,797,000","91,410,000","41,371,000","41,531,000","41,536,000","41,652,000","41,808,000","41,899,000","41,884,000","41,950,000","42,068,000","42,199,000","42,298,000","42,344,000","42,453,000","42,530,000","42,303,000","42,720,000","43,343,000",,"43,173,000","42,778,000","42,482,000",,"42,041,000","41,590,000","41,119,000",,"40,506,000","41,008,000","40,504,000",,"36,495,000","33,600,000","33,253,000",,"33,026,000","32,673,000","33,049,000",,"31,736,000","31,614,000","31,413,000",,"31,702,000","31,288,000","31,710,000",,"31,440,000","30,585,000","30,040,000",,"29,940,000","29,865,000","29,804,000",,"29,478,000","29,444,000","29,406,508",,"30,594,000","28,585,000","27,954,000",,"28,154,000","26,666,667","25,723,000"
TotalOperatingIncomeAsReported,"48,634,000","-8,319,000","55,455,000","12,165,000","-10,667,000","16,068,000","31,770,000","3,779,000","-14,487,000","12,562,000","36,819,000","-7,295,000","-24,448,000","29,231,000","-641,000","-23,117,000","-77,053,000","-7,525,000","38,261,000","-1,239,000","-33,555,000","38,651,000","33,362,000","805,000","-10,754,000","-4,922,000","2,253,000","-35,270,000","12,389,000","30,588,000","27,939,000","18,644,000","19,602,000","25,985,000","27,264,000","15,882,000","8,883,000","21,864,000","17,562,000","16,887,000","8,216,000","20,443,000","17,446,000","11,502,000","4,292,000","16,953,000","16,245,000","13,302,000","11,565,000","11,536,000","13,836,000","11,681,000","8,850,000","10,025,000","13,266,000","9,071,000","4,015,000","-9,326,000","-2,445,000","3,570,000","2,859,000","1,809,000","1,910,000","2,594,000","1,055,000","2,019,000","2,243,000","1,752,000","522,000","539,000","1,073,000","845,000","323,000","-805,000","318,000","-123,000","-1,096,000","-679,000","-968,000","-1,406,000","-2,151,000","-2,498,000","-3,025,000","-3,482,000","-5,252,000","-3,369,000","3,764,000","828,000","5,587,000","6,000,000","6,000,000","4,400,000","4,700,000"
TotalExpenses,"806,941,000","199,510,000","206,739,000","199,753,000","200,939,000","197,321,000","196,969,000","201,591,000","198,209,000","214,581,000","223,012,000","223,566,000","210,349,000","204,297,000","232,754,000","235,265,000","245,146,000","241,361,000","227,320,000","257,811,000","259,144,000","277,998,000","269,029,000","271,348,000","277,672,000","290,809,000","304,854,000","296,380,000","88,354,000","88,797,000","94,894,000","84,955,000","88,250,000","86,332,000","83,164,000","76,215,000","72,922,000","76,213,000","74,006,000","66,505,000","68,232,000","68,788,000","65,479,000","61,122,000","59,004,000","61,027,000","60,091,000","56,111,000","55,246,000","60,338,000","56,879,000","48,010,000","49,212,000","56,061,000","58,784,000","59,790,000","56,592,000","67,016,000","56,186,000","26,042,000","25,053,000","25,509,000","24,589,000","22,486,000","22,520,000","23,795,000","22,668,000","21,898,000","22,836,000","22,089,000","20,927,000","19,644,000","19,774,000","20,331,000","18,572,000","17,638,000","16,699,000","18,396,000","19,123,000","19,343,000","20,000,000","25,401,000","24,508,000","23,214,000","23,418,000","20,758,000","28,709,000","27,723,000","19,582,000","17,959,000","16,800,000","15,900,000","14,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"35,874,000","-8,406,000","47,725,000","7,896,000","-11,341,000","11,437,000","29,021,000","-3,686,000","-17,420,000","7,336,000","36,725,000","-17,472,000","-29,343,000","19,211,000","-3,603,000","-26,428,000","-62,504,000","16,817,000","89,685,000","-2,468,000","-24,222,000","22,310,000","21,245,000","-1,266,000","-8,998,000","-3,616,000","-24,507,000","-7,915,000","7,669,000","20,854,000","17,629,000","11,233,000","11,476,000","16,676,000","17,294,000","9,883,000","5,253,000","14,553,000","11,138,000","9,910,000","5,008,000","12,947,000","10,031,000","7,051,000","2,399,000","10,771,000","11,101,000","8,248,000","7,145,000","7,053,000","8,541,000","7,086,000","5,237,000","5,674,000","7,935,000","4,942,000","1,497,000","-4,913,000","-3,106,000","3,251,000","2,680,000","2,078,000","1,983,000","2,302,000","1,304,000","1,804,000","1,887,000","1,454,000","652,000","610,000","906,000","1,057,000","297,000","-177,000","184,000","0","-552,000","-354,000","-328,000","-710,000","-1,147,000","-1,741,000","-2,587,000","-2,945,000","-4,138,000","-2,507,000","2,670,000","-761,000","4,304,000","4,512,000","4,400,000","3,200,000","3,100,000"
NormalizedIncome,"35,874,000","-8,406,000","47,725,000","7,896,000","-11,341,000","11,437,000","29,021,000","-3,708,630","-17,335,928","9,181,282.297","36,865,890","-17,362,500","-29,253,210","20,436,738.637","6,012,340","-15,839,059","-34,185,230","17,830,240","91,702,800","-2,293,400","-24,111,780","23,684,776.415","21,106,894","-1,347,795","-7,657,594","-3,616,000","-24,163,800","-7,915,000","7,669,000","20,854,000","17,629,000","11,233,000","11,476,000","16,676,000","17,294,000","9,883,000","5,253,000","14,553,000","11,137,362.012","10,659,450","4,952,567.939","12,705,048.111","10,779,711.171","7,354,403.862","2,397,767.531","10,764,462.215","11,103,100.738","8,249,927.103","7,142,431.011","7,063,900.091","8,605,515.03","7,078,245.851","5,178,388.882","5,690,147.548","8,054,034.92","5,240,084.783","1,770,204.154","-4,431,350","-2,897,730.729","3,255,212.049","2,680,000","2,078,000","1,983,000","2,302,000","1,304,000","1,804,000","1,887,000","1,454,000","741,996.139","610,000","906,000","1,057,000","297,000","-177,000","184,000","0","-552,000","-354,000","-328,000","-710,000","-1,147,000","-1,741,000","-2,587,000","-2,945,000","-4,138,000","-2,507,000","2,670,000","-600,200","4,304,000","4,512,000","4,400,000","3,200,000","2,910,204.082"
InterestIncome,"297,000","143,000","45,000","45,000","63,000","136,000","73,000","171,000","265,000","829,000","826,000","1,214,000","1,658,000","1,557,000","1,455,000","1,293,000","941,000","612,000","307,000","410,000","480,000","394,000","207,000","229,000","191,000","172,000","189,000","172,000","158,000","147,000","95,000","98,000","104,000","99,000","66,000","57,000","87,000","85,000","115,000","192,000","116,000","115,000","104,000","101,000","99,000","85,000","210,000","199,000","178,000","117,000","109,000","141,000","277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"8,048,000","1,734,000","1,748,000","2,411,000","2,154,000","2,382,000","2,708,000","2,715,000","3,074,000","4,430,000","4,629,000","5,173,000","6,365,000","6,823,000","7,005,000","6,427,000","5,888,000","4,719,000","2,798,000","2,565,000","2,550,000","2,401,000","2,260,000","2,193,000","2,331,000","2,282,000","2,070,000","1,786,000","192,000","193,000","191,000","196,000","194,000","193,000","198,000","187,000","190,000","206,000","293,000","401,000","296,000","317,000","472,000","477,000","500,000","573,000","599,000","658,000","622,000","636,000","873,000","868,000","1,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-7,751,000","-1,591,000","-1,703,000","-2,366,000","-2,091,000","-2,246,000","-2,635,000","-2,544,000","-2,809,000","-3,601,000","-3,803,000","-3,959,000","-4,707,000","-5,266,000","-5,550,000","-5,134,000","-4,947,000","-4,107,000","-2,491,000","-2,155,000","-2,070,000","-2,007,000","-2,053,000","-1,964,000","-2,140,000","-2,110,000","-1,881,000","-1,614,000","-34,000","-46,000","-96,000","-98,000","-90,000","-94,000","-132,000","-130,000","-103,000","-121,000","-178,000","-209,000","-180,000","-202,000","-368,000","-376,000","-401,000","-488,000","-389,000","-459,000","-444,000","-519,000","-764,000","-727,000","-810,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"50,940,000","-7,748,000","57,380,000","12,240,000","-10,933,000","15,381,000","30,895,000","3,100,000","-16,193,000","13,208,000","37,533,000","-5,738,000","-22,482,000","29,925,000","1,800,000","-22,636,000","-75,858,000","-7,842,000","37,952,000","-1,997,000","-34,140,000","39,255,000","32,874,000","568,000","-11,327,000","-5,652,000","1,420,000","-34,312,000","12,435,000","30,159,000","27,618,000","18,297,000","19,665,000","26,108,000","27,506,000","16,010,000","9,000,000","21,853,000","17,751,000","17,172,000","8,156,000","20,437,000","16,710,000","11,144,000","4,393,000","17,048,000","16,452,000","13,498,000","11,747,000","11,636,000","13,847,000","11,834,000","9,218,000","10,975,000","13,266,000","9,071,000","4,015,000","-9,326,000","-2,445,000","3,570,000","2,859,000","1,809,000","1,910,000","2,594,000","1,055,000","2,019,000","2,243,000","1,752,000","665,000","539,000","1,073,000","845,000","323,000","-805,000","318,000","-123,000","-1,096,000","-679,000","-968,000","-1,406,000","-2,151,000","-2,498,000","-3,025,000","-3,482,000","-5,252,000","732,000","3,764,000","1,096,000","5,587,000","6,000,000","6,000,000","4,400,000","4,700,000"
EBITDA,"146,724,000"
ReconciledCostOfRevenue,"178,143,000","38,771,000","51,588,000","42,605,000","45,179,000","43,986,000","44,062,000","47,120,000","42,232,000","50,135,000","52,974,000","45,933,000","41,551,000","43,593,000","54,066,000","47,750,000","45,145,000","47,685,000","45,080,000","55,045,000","47,232,000","70,438,000","58,885,000","61,662,000","64,432,000","68,920,000","71,493,000","63,219,000","17,119,000","18,940,000","23,107,000","17,574,000","18,582,000","20,660,000","20,200,000","15,908,000","12,917,000","18,202,000","15,253,000","12,892,000","13,074,000","15,099,000","13,590,000","11,875,000","10,597,000","13,356,000","13,074,000","11,381,000","11,580,000","12,714,000","12,207,000","9,784,000","9,059,000","12,730,000","13,237,000","14,021,000","12,308,000","15,316,000","12,813,000","6,703,000","5,261,000","4,922,000","5,027,000","4,813,000","4,306,000","5,428,000","5,032,000","4,599,000","5,017,000","5,785,000","5,154,000","4,978,000","4,718,000","3,638,000","4,528,000","4,380,000","3,096,000","3,250,000","3,614,000","3,711,000","3,465,000","4,872,000","4,502,000","4,023,000","4,239,000","4,518,000","7,515,000","7,135,000","5,920,000","5,421,000","5,100,000","4,800,000","4,600,000"
ReconciledDepreciation,"95,784,000","23,737,000","23,801,000","24,009,000","24,237,000","26,190,000","26,486,000","27,143,000","26,009,000","28,707,000","28,731,000","29,331,000","29,335,000","31,369,000","31,951,000","34,211,000","40,347,000","40,644,000","37,650,000","37,496,000","37,713,000","39,974,000","40,308,000","40,407,000","40,174,000","42,403,000","45,871,000","46,811,000","4,986,000","5,260,000","4,696,000","4,877,000","4,876,000","4,486,000","4,262,000","4,653,000","4,859,000","3,638,000","4,757,000","4,694,000","4,375,000","4,451,000","4,214,000","4,196,000","3,781,000","3,508,000","3,494,000","3,403,000","3,472,000","3,490,000","3,688,000","3,580,000","3,599,000","3,191,000","3,279,000","3,815,000","3,520,000","3,713,000","3,184,000","1,342,000","884,000","961,000","956,000","923,000","856,000","889,000","936,000","917,000","898,000","960,000","882,000","815,000","724,000","1,007,000","971,000","896,000","1,001,000","1,295,000","1,249,000","1,196,000","1,155,000","3,713,000","3,648,000","3,817,000","3,762,000","3,861,000","3,713,000","3,650,000","769,000","936,000","700,000","700,000","600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"35,874,000","-8,406,000","47,725,000","7,896,000","-11,341,000","11,437,000","29,021,000","-3,686,000","-17,420,000","7,336,000","36,725,000","-17,472,000","-29,343,000","19,211,000","-3,603,000","-26,428,000","-62,504,000","16,817,000","89,685,000","-2,468,000","-24,222,000","22,310,000","21,245,000","-1,266,000","-8,998,000","-3,616,000","-24,507,000","-7,915,000","7,669,000","20,854,000","17,629,000","11,233,000","11,476,000","16,676,000","17,294,000","9,883,000","5,253,000","14,553,000","11,138,000","9,910,000","5,008,000","12,947,000","10,031,000","7,051,000","2,399,000","10,771,000","11,101,000","8,248,000","7,145,000","7,053,000","8,541,000","7,086,000","5,237,000","5,674,000","7,935,000","4,942,000","1,497,000","-4,913,000","-3,106,000","3,251,000","2,680,000","2,078,000","1,983,000","2,302,000","1,304,000","1,804,000","1,887,000","1,454,000","652,000","610,000","906,000","1,057,000","297,000","-177,000","184,000","0","-552,000","-354,000","-328,000","-710,000","-1,147,000","-1,741,000","-2,587,000","-2,945,000","-4,138,000","-2,507,000","2,670,000","-761,000","4,304,000","4,512,000","4,400,000","3,200,000","3,100,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0","0","0","0","31,000","-93,000","-2,208,000","-193,000","-150,000","-123,000","-1,474,000","-13,895,000","-11,649,000","-37,018,000","-1,388,000","-3,363,000","-291,000","-167,000","-2,271,000","199,000","105,000","-2,034,000","0","-572,000","104,000",,,,,,"0","0","0","0","0","1,000","-1,153,000","87,000","376,000","-1,212,000","-459,000","2,000","10,000","-3,000","-3,000","4,000","-17,000","-98,000","12,000","91,000","-26,000","-180,000","-461,000","-413,000","-741,000","-254,000","-6,000",,,,,,"0",,,"-143,000",,,,,,,,,,,,,,,,,"0",,"-268,000",,,,,"300,000"
TotalUnusualItems,"0","0","0","0","0","0","0","31,000","-93,000","-2,208,000","-193,000","-150,000","-123,000","-1,474,000","-13,895,000","-11,649,000","-37,018,000","-1,388,000","-3,363,000","-291,000","-167,000","-2,271,000","199,000","105,000","-2,034,000","0","-572,000","104,000",,,,,,"0","0","0","0","0","1,000","-1,153,000","87,000","376,000","-1,212,000","-459,000","2,000","10,000","-3,000","-3,000","4,000","-17,000","-98,000","12,000","91,000","-26,000","-180,000","-461,000","-413,000","-741,000","-254,000","-6,000",,,,,,"0",,,"-143,000",,,,,,,,,,,,,,,,,"0",,"-268,000",,,,,"300,000"
NormalizedEBITDA,"146,724,000","15,989,000","81,181,000","36,249,000","13,304,000","41,571,000","57,381,000","30,212,000","9,909,000","44,123,000","66,457,000","23,743,000","6,976,000","62,768,000","47,646,000","23,224,000","1,507,000","34,190,000","78,965,000","35,790,000","3,740,000","81,500,000","72,983,000","40,870,000","30,881,000","36,751,000","47,863,000","12,499,000","17,421,000","35,419,000","32,314,000","23,174,000","24,541,000","30,594,000","31,768,000","20,663,000","13,859,000","25,491,000","22,507,000","23,019,000","12,444,000","24,512,000","22,136,000","15,799,000","8,172,000","20,546,000","19,949,000","16,904,000","15,215,000","15,143,000","17,633,000","15,402,000","12,726,000","14,192,000","16,725,000","13,347,000","7,948,000","-4,872,000","993,000","4,918,000","3,743,000","2,770,000","2,866,000","3,517,000","1,911,000","2,908,000","3,179,000","2,669,000","1,706,000","1,499,000","1,955,000","1,660,000","1,047,000","202,000","1,289,000","773,000","-95,000","616,000","281,000","-210,000","-996,000","1,215,000","623,000","335,000","-1,490,000","4,593,000","7,477,000","5,014,000","6,356,000","6,936,000","6,700,000","5,100,000","5,000,000"
TaxRateForCalcs,"0.164","0.113","0.142","0.197","0.133","0.12","0.27","0.27","0.096","0.164","0.27","0.27","0.27","0.168","0.308","0.091","0.235","0.27","0.4","0.4","0.34","0.395","0.306","0.221","0.341","0.4","0.4","0.4","0.374","0.304","0.357","0.379","0.35","0.357","0.367","0.375","0.4","0.328","0.362","0.35","0.363","0.357","0.382","0.339","0.384","0.346","0.3","0.358","0.358","0.359","0.342","0.354","0.356","0.379","0.339","0.353","0.338","0.35","0.18","0.298","0.307","0.231","0.299","0.372","0.37","0.373","0.356","0.374","0.371","0.347","0.362","0.4","0.4","0.4","0.4","0.4","0.388","0.179","0.4","0.343","0.376","0.186","0.025","0.013","0.094","0.004","0.4","0.4","0.35","0.36","0.362","0.36","0.367"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","8,370","-8,928","-362,717.703","-52,110","-40,500","-33,210","-248,261.363","-4,279,660","-1,060,059","-8,699,230","-374,760","-1,345,200","-116,400","-56,780","-896,223.585","60,894","23,205","-693,594","0","-228,800","0","0","0","0","0","0","0","0","0","0","0","362.012","-403,550","31,567.939","134,048.111","-463,288.829","-155,596.138","767.531","3,462.215","-899.262","-1,072.897","1,431.011","-6,099.909","-33,484.97","4,245.851","32,388.882","-9,852.452","-60,965.08","-162,915.217","-139,795.846","-259,350","-45,730.729","-1,787.951","0","0","0","0","0","0","0","0","-53,003.861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-107,200","0","0","0","0","110,204.082"
