name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
		DepreciationAndAmortizationInIncomeStatement,"17,835,000","4,412,000","4,403,000","4,588,000","4,432,000","4,351,000","4,680,000","5,137,000","4,398,000","5,114,000","6,037,000","5,939,000","7,561,000","8,585,000","10,830,000","11,287,000","13,021,000","13,903,000","18,738,000","21,133,000","23,922,000","26,915,000","29,040,000","29,184,000","37,331,000","36,251,000","37,143,000","40,522,000","53,637,000","62,699,000","58,839,000","57,213,000","59,831,000","51,649,000","48,924,000","52,150,000","67,389,000","66,523,000","57,389,000","63,437,000","63,552,000","61,351,000","59,616,000","56,389,000","51,973,000","53,841,000","60,015,000","48,520,000","49,658,000","49,780,000","49,522,000","48,165,000","49,604,000","48,390,000","49,032,000","46,584,000","45,228,000","48,363,000","47,582,000","46,116,000","45,786,000","43,511,000","40,717,000","41,064,000","40,379,000","37,666,000","35,578,000","34,595,000","33,519,000","32,721,000","33,097,000","29,192,000","25,048,000","25,043,000","24,330,000","27,774,000","20,895,000","20,274,000","19,019,000","16,928,000","17,444,000","17,221,000","16,334,000","16,471,000","16,225,000","16,157,000","16,014,000","15,885,000","16,040,000","15,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-142,702,000","-141,819,000","-137,831,000","-136,077,000","-132,090,000",,"-129,796,000","-124,878,000",,"-116,332,000","-113,232,000","-104,892,000","-103,051,000",,,"-82,415,000",,"-80,413,000","-82,759,000","-72,940,000","-70,799,000","-67,434,000","-58,183,000","-57,873,000","-56,551,000","-60,277,000","-54,779,000","-55,007,000","-51,330,000",,"-55,274,000",,,"-56,700,000","-77,800,000","-50,000,000","-47,600,000","-48,500,000","-42,600,000","-34,700,000","-29,700,000",,"-21,900,000","-18,900,000","-10,900,000",,"-7,300,000","-6,900,000","-6,700,000","-8,700,000","-7,100,000","-7,800,000","-6,000,000","-6,300,000","-5,400,000","-4,500,000","-3,600,000","-3,300,000","-3,300,000","-3,000,000","-3,000,000","-3,100,000","-3,200,000","-3,000,000","-2,800,000","-2,600,000","-2,700,000","-2,600,000","-2,200,000","-1,800,000","-2,800,000","-2,500,000","-2,100,000","-1,500,000","-1,500,000","-1,400,000","-1,300,000",,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,"6,621,000","6,976,000","6,444,000","6,677,000","8,761,000","9,741,000","9,923,000","10,974,000","15,780,000","15,539,000","20,257,000","19,521,000","24,599,000","30,674,000","32,380,000","37,284,000","41,087,000","42,742,000","49,313,000","51,393,000","57,258,000","63,820,000","73,571,000","89,686,000","97,871,000","94,158,000","99,392,000","92,701,000","101,731,000","83,219,000","94,632,000","109,754,000","109,659,000",,,,,,,,,,,,,,,,,,,"83,747,000","227,665,000","226,989,000","220,599,000","216,532,000","212,091,000","82,731,000","210,015,000","200,837,000","71,803,000","190,070,000","182,599,000","168,812,000","166,506,000","-370,629,000","220,670,000","133,952,000","53,882,000","131,481,000","132,793,000","120,113,000","118,575,000","110,826,000","95,522,000","94,151,000","92,156,000","100,400,000","89,026,000","90,149,000","82,410,000","35,965,000","90,181,000","34,238,000","33,827,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-11,520,000","-261,000","-3,343,000","-4,381,000","-3,535,000","-11,850,000","-4,084,000","-2,287,000","-3,112,000","-5,659,000","1,927,000","2,350,000","5,300,000","5,291,000","7,583,000","4,424,000","4,872,000","6,747,000","10,178,000","12,596,000","18,433,000","19,471,000","20,274,000","22,858,000","44,466,000","30,314,000","24,232,000","28,866,000","49,460,000","35,927,000","43,051,000","12,540,000","38,565,000","39,032,000","38,422,000","29,890,000","75,970,000","81,600,000","81,070,000","71,055,000","70,365,000","73,495,000","60,166,000","70,039,000","68,429,000","59,163,000","17,647,000","65,135,000","64,865,000","64,288,000","64,169,000","60,490,000","66,647,000","67,307,000","65,679,000","66,847,000","66,307,000","72,462,000","71,929,000","73,386,000","74,629,000","72,960,000","75,108,000","72,746,000","73,079,000","72,217,000","69,734,000","70,308,000","69,397,000","64,268,000","62,709,000","64,030,000","56,530,000","51,955,000","50,423,000","44,779,000","48,780,000","48,083,000","48,061,000","43,884,000","42,856,000","42,124,000","38,635,000","42,005,000","43,639,000","48,500,000","44,793,000","47,901,000","46,435,000","45,856,000","-296,149,000","189,300,000","152,800,000","149,200,000","-153,818,000","136,900,000","117,000,000","101,000,000","-64,902,000","78,200,000","70,600,000","47,100,000","-24,654,000","36,900,000","39,900,000","35,000,000","-18,885,000","34,500,000","36,600,000","30,600,000","-11,057,000","29,000,000","24,100,000","21,000,000","18,500,000","17,800,000","16,600,000","15,500,000","15,900,000","15,400,000","14,700,000","14,300,000","13,900,000","13,600,000","13,300,000","12,500,000","9,700,000","11,300,000","10,900,000","9,800,000","7,900,000","7,300,000","6,900,000","6,400,000","9,600,000","4,800,000","4,700,000","4,600,000","6,500,000","2,700,000","2,200,000","1,900,000","100,000","100,000","100,000","100,000"
NetNonOperatingInterestIncomeExpense,"6,531,000","1,574,000","1,732,000","1,599,000","1,626,000","1,843,000","2,284,000","2,597,000","4,141,000","11,586,000","14,210,000","19,080,000","16,625,000","13,569,000","10,706,000","7,541,000","6,318,000","-4,335,000","-2,403,000","-3,914,000","-8,844,000","-10,642,000","-16,108,000","-18,414,000","-19,096,000","-20,380,000","-23,214,000","-24,474,000","-27,245,000","-26,394,000","-31,661,000","-34,839,000","-37,618,000","-37,551,000","-37,889,000","-39,132,000","-43,512,000","-51,886,000","-53,435,000","-50,739,000","-49,824,000","-48,818,000","-49,697,000","-49,054,000","-47,808,000","-46,590,000","-41,114,000","-44,171,000","-45,834,000","-45,364,000","-43,191,000","-41,455,000","-43,904,000","-43,714,000","-45,077,000","-44,669,000","-44,294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"6,531,000","1,574,000","1,732,000","1,599,000","1,626,000","1,843,000","2,284,000","2,606,000","4,443,000","11,895,000","14,521,000","19,401,000","20,695,000","17,775,000","15,741,000","12,626,000","12,668,000","5,780,000","8,393,000","7,596,000","6,019,000","4,372,000","3,147,000","3,013,000","2,204,000","1,967,000","1,176,000","637,000","728,000","3,448,000","490,000","406,000","281,000","384,000","298,000","227,000","250,000","458,000","328,000","399,000","413,000","288,000","290,000","369,000","392,000","824,000","1,022,000","572,000","447,000","1,118,000","355,000","331,000","363,000","145,000","539,000","485,000","89,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,"0","0","0","0","0","9,000","302,000","309,000","311,000","321,000","4,070,000","4,206,000","5,035,000","5,085,000","6,350,000","10,115,000","10,796,000","11,510,000","14,863,000","15,014,000","19,255,000","21,427,000","21,300,000","22,347,000","24,390,000","25,111,000","27,973,000","29,842,000","32,151,000","35,245,000","37,899,000","37,935,000","38,187,000","39,359,000","43,762,000","52,344,000","53,763,000","51,138,000","50,237,000","49,106,000","49,987,000","49,423,000","48,200,000","47,414,000","42,136,000","44,743,000","46,281,000","46,482,000","43,546,000","41,786,000","44,267,000","43,859,000","45,616,000","45,154,000","44,383,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,"208,000","131,000","26,916,000","419,620,000","24,000","1,945,000","220,792,000","193,037,000","-2,327,000","20,877,000","25,401,000","188,257,000","-29,399,000","24,877,000","-15,355,000","15,168,000","8,374,000","82,169,000","62,639,000","36,543,000","42,114,000","26,097,000","-6,684,000","3,536,000","-169,095,000","178,453,000","-5,805,000","4,865,000","-14,919,000","10,928,000","14,000","9,900,000","9,365,000","1,582,000","-213,000","389,000","-8,064,000","9,450,000","495,000","67,000","-5,447,000","40,618,000","-8,785,000","18,447,000","-51,851,000","1,418,000","13,545,000","7,254,000",,,,,"-3,119,000","2,408,000","-711,000",,"1,745,000","1,172,000",,"116,287,000","7,055,000",,"10,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,"208,000",,"26,916,000","419,620,000","24,000","1,945,000","227,166,000","193,037,000","-1,608,000","20,877,000","26,937,000","205,211,000","-29,172,000","25,080,000","3,136,000","16,454,000","25,676,000","82,169,000","106,375,000","36,661,000","41,564,000","29,984,000","-1,852,000","5,868,000",,,,,,,,,,,,,"0","11,177,000",,,,,,,,,,,,,,,,,,,"0",,,"116,287,000","7,055,000",,"3,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","16,911,000","109,000","-14,913,000","10,492,000","159,000","4,262,000","10,011,000","2,868,000","2,829,000","2,958,000","2,987,000","2,768,000","2,910,000","2,712,000","-32,987,000","20,389,000","2,305,000","18,757,000","2,728,000","2,957,000","861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","0",,,"0","131,000","0",,"0","0","-6,374,000","0","-719,000","0","-1,536,000","-16,954,000","-227,000","-203,000","-18,491,000","-1,286,000","-17,302,000","0","-43,736,000","-118,000","550,000","-3,887,000","-4,832,000","-2,332,000","-169,095,000","178,453,000","-22,716,000","4,756,000","-6,000","436,000","-145,000","5,638,000","-646,000","-1,286,000","-3,042,000","-2,569,000","-11,051,000","-4,495,000","-2,415,000","-2,645,000","-7,268,000","20,229,000","-11,090,000","-310,000","-54,579,000","-1,539,000","12,684,000","7,254,000",,,,"0","-3,119,000","2,408,000","-711,000",,"1,745,000","1,172,000","0",,"0","0","7,592,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
