name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,03/31/1991
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"664,000","648,000","740,000","476,000","341,000","-61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"664,000","648,000","740,000","476,000","341,000","-61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,"1,973,000","1,851,000",,,"-3,137,000","1,501,000",,,"-1,487,000","1,609,000",,,"4,365,000","2,356,000",,,"-14,836,000","1,362,000",,,"-1,264,000","1,723,000",,,"-947,000","2,625,000",,,"-4,700,000",,,,"4,381,000",,,,"1,981,000",,,,"4,977,000","1,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"903,000","398,000","-37,000","-23,000","800,000",,,,"-100,000","-700,000",,,,,,,,,,,,"0","0","-100,000",,,,"-100,000",,,,"100,000",,,,,
			DeferredIncomeTax,,,"1,973,000","1,851,000",,,"-3,137,000","1,501,000",,,"-1,487,000","1,609,000",,,"4,365,000","2,356,000",,,"-14,836,000","1,362,000",,,"-1,264,000","1,723,000",,,"-947,000","2,625,000",,,"-4,700,000",,,,"4,381,000",,,,"1,981,000",,,,"4,977,000","1,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"903,000","398,000","-37,000","-23,000","800,000",,,,"-100,000","-700,000",,,,,,,,,,,,"0","0","-100,000",,,,"-100,000",,,,"100,000",,,,,
		ProvisionandWriteOffofAssets,"7,556,000","1,061,000",,,,"393,000",,,,"2,005,000",,,,"1,406,000",,,,"898,000",,,,"401,000","1,382,000","776,000","273,000","1,056,000","1,383,000","829,000","-812,000","1,288,000",,,"-511,000","927,000",,,"-974,000","1,160,000","1,430,000","262,000","-386,000","520,000","1,259,000","705,000","-505,000","915,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"27,447,000","7,974,000","6,706,000","6,308,000","6,459,000","5,892,000","6,327,000","5,662,000","5,228,000","4,912,000","5,040,000","3,818,000","4,325,000","3,849,000","3,739,000","4,433,000","3,746,000","3,590,000","3,694,000","3,335,000","3,237,000","3,027,000","3,960,000","2,885,000","2,689,000","2,785,000","3,734,000","3,022,000","3,009,000","2,831,000","3,623,000","2,671,000","2,691,000","2,488,000","3,514,000","2,179,000","1,976,000","2,298,000","2,330,000","1,643,000","1,804,000","2,162,000","2,005,000","1,672,000","1,489,000","1,497,000","1,376,000","892,000","1,430,000","1,477,000","1,473,000","1,132,000","1,264,000","1,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,"0","0","0","854,000","-854,000","-439,000","-209,000","-1,416,000","-358,000","-252,000","-133,000","-1,312,000","-131,000","-921,000","-474,000","-66,000","-50,000","-166,000","-171,000","-594,000","-148,000","-135,000","156,000","-155,000","-725,000","-633,000","-141,000","-115,000","-1,973,000","-551,000","-5,327,000","-1,259,000","-2,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,"1,417,000","18,169,000","-4,181,000","5,108,000","1,042,000","8,585,000","-4,699,000","5,807,000","668,000","9,868,000","-4,384,000","5,865,000","-221,000","14,627,000","-2,333,000","2,829,000","431,000","-5,207,000","-1,637,000","1,079,000","661,000","2,796,000","-5,331,000","-133,000","601,000","2,120,000","-2,102,000","-1,061,000","758,000","3,341,000","591,000","1,433,000","961,000",,"-1,354,000","2,095,000","769,000",,"-1,892,000","1,468,000","2,196,000","0","0","-11,424,000","13,142,000","-1,992,000","1,976,000","873,000","2,648,000","1,065,000","1,589,000","263,000","4,314,000","2,708,000","1,014,000","1,652,000","-309,000","5,185,000","1,075,000","140,000","473,000","3,487,000","2,205,000",,,,,,,,,,,,,,,,,,,,,,"-172,000",,,,,"200,000","-500,000","300,000","100,000",,,,"100,000",,,"-3,300,000","-2,100,000","-1,100,000","-500,000","600,000","-300,000","-200,000","1,900,000","-1,400,000","300,000","-700,000",,,"-400,000","-300,000","200,000","-200,000","100,000","400,000","0","600,000","-800,000","-100,000"
		ChangeInWorkingCapital,"-340,362,000","-257,249,000","-83,906,000","62,874,000","-62,081,000","-118,580,000","96,539,000","-24,087,000","106,675,000","-11,981,000","83,966,000","21,315,000","-100,988,000","-4,500,000","36,863,000","-16,743,000","-92,539,000","-95,755,000","74,366,000","63,678,000","-102,720,000","-11,333,000","79,712,000","18,609,000","-92,017,000","-3,215,000","74,601,000","90,323,000","-148,736,000","-59,186,000","65,137,000","25,302,000","-175,158,000","-9,940,000","58,715,000","54,785,000","-139,441,000","-48,754,000","75,090,000","55,371,000","-136,065,000","-11,850,000","86,582,000","-75,561,000","-54,742,000","-62,671,000","27,016,000","-8,899,000","9,742,000","-15,664,000","33,961,000","-16,122,000","-3,819,000","9,330,000","71,008,000","-37,194,000","-5,248,000","10,429,000","57,889,000","-18,051,000","-9,271,000","-7,373,000","67,979,000","-25,095,000","-22,835,000","-40,296,000","-9,929,000","4,985,000","-3,338,000","-43,992,000","36,459,000","-3,231,000","-9,117,000","-35,879,000","3,608,000","10,362,000","-3,113,000","-7,711,000","11,454,000","19,735,000","-7,997,000","-8,616,000","20,802,000","14,852,000","-5,156,000","-22,935,000","38,797,000","-5,005,000","-3,154,000","-25,781,000","28,000,000","13,400,000","-9,800,000","-34,900,000","23,200,000","-15,200,000","-18,800,000","-19,600,000","8,800,000","-12,300,000","-24,100,000","-13,300,000","2,300,000","-9,900,000","-4,900,000","-13,400,000","11,700,000","2,900,000","-7,500,000","-8,200,000","4,400,000","2,000,000","-3,000,000","-9,700,000","4,200,000","-1,000,000","-3,100,000","-5,500,000","2,100,000","2,200,000","-1,400,000","-2,700,000","-4,200,000"
			ChangeInReceivables,"-161,117,000","-91,775,000","67,597,000","85,066,000","-222,005,000","-61,072,000","109,458,000","33,495,000","-99,978,000","-46,534,000","111,270,000","43,628,000","-144,112,000","-2,329,000","97,350,000","56,924,000","-173,046,000","-10,059,000","87,718,000","45,558,000","-129,272,000","-5,680,000","69,751,000","57,010,000","-141,768,000","-11,934,000","56,671,000","85,547,000","-161,455,000","-6,884,000","65,822,000","43,868,000","-152,750,000","1,992,000","64,359,000","60,431,000","-145,257,000","-5,379,000","76,041,000","56,088,000","-125,647,000","-12,234,000","74,526,000","42,259,000","-126,011,000","21,213,000","31,781,000","47,463,000","-127,219,000","6,725,000","57,474,000","38,126,000","-40,611,000","12,254,000","41,610,000","34,813,000","-52,738,000","-269,000","47,013,000","6,705,000","-34,486,000","4,287,000","31,850,000","15,519,000","-42,765,000","5,112,000","12,992,000","3,149,000","-37,829,000","-4,312,000","15,174,000","12,932,000","-31,285,000","-4,676,000","18,173,000","10,615,000","-30,252,000","-5,008,000","25,406,000","6,836,000","-28,114,000","5,871,000","28,557,000","14,147,000","-30,626,000","2,072,000","27,900,000","10,571,000","-35,652,000","-5,181,000","23,400,000","3,300,000","-34,700,000","-2,000,000","16,100,000","9,900,000","-44,800,000","-2,400,000","20,300,000","-200,000","-26,100,000","-3,500,000","5,100,000","300,000","-12,600,000","-2,100,000","5,500,000","600,000",,,"2,000,000","1,400,000","-7,200,000","-1,400,000","2,900,000","1,100,000","-5,300,000","100,000","2,900,000","-600,000","-6,000,000","1,300,000","900,000"
				ChangesInAccountReceivables,"-161,117,000","-91,775,000","67,597,000","85,066,000","-222,005,000","-61,072,000","109,458,000","33,495,000","-99,978,000","-46,534,000","111,270,000","43,628,000","-144,112,000","-2,329,000","97,350,000","56,924,000","-173,046,000","-10,059,000","87,718,000","45,558,000","-129,272,000","-5,680,000","69,751,000","57,010,000","-141,768,000","-11,934,000","56,671,000","85,547,000","-161,455,000","-6,884,000","65,822,000","43,868,000","-152,750,000","1,992,000","64,359,000","60,431,000","-145,257,000","-5,379,000","76,041,000","56,088,000","-125,647,000","-12,234,000","74,526,000","42,259,000","-126,011,000","21,213,000","31,781,000","47,463,000","-127,219,000","6,725,000","57,474,000","38,126,000","-40,611,000","12,254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-312,770,000","-273,703,000","-72,998,000","2,877,000","31,054,000","-204,593,000","105,481,000","-28,984,000","90,712,000","-27,280,000","58,923,000","43,143,000","-62,031,000","-55,560,000","-28,388,000","63,265,000","-63,894,000","-49,937,000","24,282,000","-14,162,000","-17,422,000","-66,101,000","53,751,000","8,890,000","-3,252,000","-69,118,000","76,513,000","44,312,000","2,423,000","-126,900,000","50,344,000","27,499,000","-50,268,000","-126,316,000","59,080,000","49,203,000","-46,736,000","-102,122,000","71,349,000","56,239,000","-87,157,000","-67,083,000","74,131,000","85,188,000","-70,901,000","-110,907,000","64,843,000","65,777,000","-61,017,000","-48,156,000","45,495,000","-29,086,000","-5,822,000","-9,383,000","62,723,000","25,380,000","-34,130,000","-16,820,000","41,660,000","36,034,000","10,380,000","-41,658,000","36,490,000","15,754,000","-21,480,000","-48,790,000","-2,270,000","-9,929,000","-6,088,000","-14,984,000","37,097,000","-12,505,000","-29,461,000","-18,543,000","13,201,000","8,014,000","-16,556,000","-14,213,000","13,306,000","10,610,000","-5,994,000","-7,711,000","24,291,000","17,885,000","-3,101,000","-19,541,000","35,198,000","5,998,000","-10,185,000","-18,041,000","1,400,000","22,500,000","-8,600,000","-26,700,000","19,900,000","-12,100,000","-6,500,000","-13,600,000","-8,000,000","1,900,000","-10,600,000","-13,700,000","6,700,000","-3,100,000","-8,700,000","-10,900,000","6,700,000","6,800,000","-2,200,000","-10,700,000","11,500,000","-3,300,000","-1,800,000","-6,700,000","2,700,000","2,300,000","800,000","-4,300,000","1,700,000","3,900,000","-2,100,000","-2,500,000","-5,000,000"
			ChangeInPayablesAndAccruedExpense,"140,660,000","107,755,000","-80,933,000","-19,100,000","132,938,000","149,914,000","-124,158,000","-24,863,000","116,908,000","66,049,000","-86,893,000","-62,058,000","106,335,000","55,350,000","-34,112,000","-131,194,000","144,557,000","-36,649,000","-37,255,000","32,638,000","41,541,000","63,032,000","-43,790,000","-47,291,000","54,904,000","75,936,000","-58,583,000","-39,536,000","12,844,000","72,050,000","-53,933,000","-43,377,000","30,206,000","112,346,000","-67,534,000","-50,565,000","53,321,000","57,522,000","-75,823,000","-55,353,000","74,982,000","68,067,000","-71,806,000","-196,025,000","140,298,000","28,922,000","-72,708,000","-120,747,000","198,346,000","23,197,000","-68,714,000","-25,846,000","40,937,000","7,237,000","-36,292,000","-95,111,000","79,368,000","29,015,000","-30,082,000","-61,529,000","13,636,000","29,585,000","-4,081,000","-53,280,000","38,368,000","8,957,000","-22,929,000","10,727,000","41,655,000","-24,737,000","-6,284,000","-10,465,000","47,086,000","-10,838,000","-15,936,000","-8,853,000","35,257,000","8,704,000","-20,011,000","-4,958,000","18,888,000","447,000","-28,936,000","-15,875,000","23,538,000","-4,557,000","-25,820,000","-20,055,000","35,049,000","5,075,000","9,600,000","-12,400,000","26,000,000","1,300,000","-14,200,000","-12,700,000","33,300,000","-2,000,000","-6,300,000","-8,400,000","12,600,000","3,900,000","-9,500,000","-7,100,000","16,400,000","-400,000","-500,000","-4,500,000","4,000,000","2,500,000","-9,100,000","3,900,000","6,000,000","-1,600,000","-1,400,000","-5,500,000","2,500,000","-1,300,000","-2,500,000","-1,100,000","6,700,000","-1,500,000","-100,000"
				ChangeInPayable,"140,660,000","107,755,000","-80,933,000","-19,100,000","132,938,000","149,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-55,353,000","74,982,000","68,067,000","-71,806,000","-196,025,000","140,298,000","28,922,000","-72,708,000","-120,747,000","198,346,000","23,197,000","-68,714,000","-25,846,000","40,937,000","7,237,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"140,660,000","107,755,000","-80,933,000","-19,100,000","132,938,000","149,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-55,353,000","74,982,000","68,067,000","-71,806,000","-196,025,000","140,298,000","28,922,000","-72,708,000","-120,747,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,634,000",,,,"-7,500,000","1,400,000","-300,000","-800,000","-1,600,000","2,800,000",,,,,,,,,,,,,,,,,,,,,,,,
