name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995
					ChangeInAccountPayable,,,"-5,100,000","22,100,000","14,700,000","66,400,000","7,300,000","-20,400,000","-4,400,000","-89,200,000","25,900,000","-8,500,000","3,300,000","28,700,000","15,800,000","31,800,000","-21,300,000","-16,300,000","37,900,000","-3,300,000","-5,700,000","37,800,000","-43,300,000","24,200,000","-27,700,000","50,600,000","-3,800,000","-11,000,000","9,800,000","22,600,000","-6,600,000","2,900,000","-39,800,000","-59,500,000","20,900,000","-10,800,000","76,600,000","-24,700,000","22,900,000","-28,300,000","40,900,000","-39,100,000","34,300,000","-29,300,000","23,900,000","-18,700,000","17,300,000","2,700,000","4,200,000","-8,500,000","38,600,000","-3,300,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,"16,800,000","6,400,000","-23,100,000","15,200,000","32,300,000","1,000,000","-21,100,000","-5,200,000","18,100,000","800,000","-39,000,000","12,000,000","23,500,000","1,600,000","-39,300,000","20,200,000","25,800,000","5,100,000","-25,200,000","8,500,000","18,400,000","-2,000,000","-24,100,000","-4,000,000","29,100,000","3,600,000","-34,600,000","15,400,000","21,200,000","3,500,000","-16,700,000","8,100,000","4,200,000","4,700,000","-9,500,000","14,900,000","800,000","-3,300,000","-21,700,000","-4,300,000","31,200,000","-2,800,000","-37,400,000","5,800,000","14,900,000","1,800,000","-17,200,000","13,900,000","44,500,000","-400,000","-18,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,954,000",,,,"-14,890,000",,,,"22,325,000",,,,,,,,,,"1,734,000",,,,"6,700,000","-7,800,000","-2,200,000","68,500,000","1,200,000","-18,800,000","20,000,000","-20,900,000","6,800,000","-4,900,000","12,200,000","-7,300,000","4,800,000",,,"-2,100,000","6,500,000","5,900,000","-3,400,000"
			ChangeInOtherCurrentLiabilities,,,"-25,000,000","22,100,000","-125,700,000","90,100,000","16,100,000","21,100,000","35,500,000","-23,100,000","7,500,000","18,800,000","-26,000,000","22,800,000","-2,400,000","-18,100,000","-5,200,000","-5,600,000","13,000,000","-10,900,000","-21,900,000","54,200,000","1,800,000","-12,000,000","-4,000,000","9,700,000","-8,000,000","-20,400,000","-22,000,000","-7,900,000","19,000,000","-20,800,000","-15,000,000","-32,900,000","36,000,000","-8,600,000","-9,800,000","-18,800,000","22,800,000","-70,300,000","10,100,000","-29,200,000","51,000,000","-48,800,000","-36,100,000","-50,400,000","145,500,000","10,200,000","-20,700,000","-51,800,000","93,900,000","-2,500,000","-10,900,000","-38,400,000","105,400,000","-56,500,000","-15,200,000","-37,400,000","86,700,000","-31,700,000","-7,900,000","-34,100,000","97,824,000","-27,942,000","-6,982,000","57,895,000","3,908,000","2,792,000","969,000","50,607,000","5,885,000","1,932,000","629,000",,,"-7,421,000","394,000","30,189,000","30,713,000","-32,098,000","1,283,000","1,156,000","84,090,000","-30,086,000","9,455,000","-3,374,000","59,764,000","-19,502,000","-81,000","-22,871,000","49,200,000","-17,600,000","-9,100,000","-9,400,000","26,400,000","-14,000,000","-300,000","-16,000,000","22,700,000","-4,400,000","4,200,000","-3,600,000","10,400,000","-17,300,000","1,700,000","1,100,000","26,400,000","-31,200,000","4,000,000"
			ChangeInOtherWorkingCapital,,,"93,600,000","-28,900,000","500,000","-359,900,000","13,200,000","38,000,000","48,800,000","18,000,000","110,800,000","-46,100,000","12,800,000","-63,800,000","111,700,000","10,000,000","-17,000,000","18,300,000","50,500,000","9,300,000","-14,500,000","-66,600,000","151,200,000","-4,900,000","20,900,000","-70,700,000","138,000,000","-26,500,000","16,300,000","3,400,000","73,900,000","4,000,000","-40,900,000","-51,700,000","96,300,000","9,800,000","-10,400,000","-9,300,000","94,100,000","-9,200,000","10,400,000","-10,200,000","73,500,000",,,,,"-107,600,000","22,100,000",,,,,,"17,400,000","-1,400,000","8,000,000","-37,800,000","15,000,000","14,200,000","-8,400,000",,"-4,513,000","8,544,000","-6,831,000","-24,468,000","56,549,000",,,,"29,989,000",,,"2,183,000",,,,"-28,381,000",,,,,,,,,,"-5,291,000","5,249,000",,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"-8,500,000",,,"-400,000","800,000","-1,000,000","-2,000,000","1,300,000","2,200,000","-3,600,000","-2,900,000",,,"100,000","-5,900,000",,,"-3,300,000","-9,000,000","-1,600,000","-4,600,000","-4,500,000","-3,400,000","-3,400,000","-7,000,000","-9,200,000","-1,600,000","-3,200,000","-28,400,000","-186,700,000","7,000,000","-191,200,000","-32,400,000","-144,200,000","-200,000","0","-100,000","100,000","-100,000","-200,000","0","-100,000","-100,000","-100,000","-200,000","0","-800,000","-1,200,000","-100,000","-400,000","-400,000","-200,000","-400,000","600,000","800,000","-2,700,000","200,000","-700,000","-35,000,000","-2,700,000","-1,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-389,000,000","-100,000,000","-111,600,000","-93,700,000","-83,700,000","-82,300,000","-75,200,000","-62,200,000","-44,000,000","-96,600,000","-137,700,000","-142,100,000","-167,600,000","-112,900,000","-107,900,000","-132,700,000","-109,100,000","-108,800,000","-101,300,000","-144,100,000","-96,700,000","-849,400,000","-80,700,000","-77,600,000","-63,100,000","-61,200,000","-42,900,000","124,200,000","61,600,000","-24,100,000","-52,500,000","-70,800,000","1,898,500,000","258,200,000","-126,500,000","-172,000,000","-181,300,000","-170,800,000","-169,500,000","-790,600,000","-156,100,000","-161,800,000","-151,400,000","-268,000,000","-140,100,000","-162,500,000","-114,300,000","-164,900,000","-108,200,000","-106,900,000","-113,200,000","-113,800,000","-92,200,000","-127,700,000","-114,700,000","-182,600,000","-132,900,000","-96,000,000","-29,200,000","-1,309,200,000","-92,300,000","-82,300,000","-80,089,000","-50,743,000","-82,468,000","-93,660,000","-55,016,000","7,737,000","-183,677,000","-89,219,000","-80,094,000","-82,028,000","-61,800,000","-78,346,000","-77,471,000","-103,252,000","-84,188,000","-88,571,000","-121,468,000","-90,311,000","-120,039,000","-107,060,000","-91,868,000","-76,960,000","-97,908,000","-112,386,000","-87,933,000","-71,980,000","-80,078,000","-70,368,000","-84,800,000","-61,800,000","-32,800,000","-37,900,000","-23,100,000","-23,200,000","-12,300,000","-22,200,000","-20,400,000","-24,600,000","-26,400,000","-21,500,000","-32,800,000","-33,000,000","-37,200,000","-63,800,000","-48,900,000","-48,100,000","-38,700,000"
	CashFlowFromContinuingInvestingActivities,"-389,000,000","-108,100,000","-103,100,000","-94,100,000","-83,700,000","-82,300,000","-71,700,000","-65,700,000","-44,000,000","-96,600,000","-137,700,000","-142,800,000","-166,900,000","-112,900,000","-107,900,000","-132,600,000","-109,200,000","-108,800,000","-101,500,000","-144,100,000","-96,700,000","-849,400,000","-81,500,000","-77,600,000","-63,100,000","-61,200,000","-42,900,000","117,900,000","61,600,000","-26,300,000","-52,400,000","-75,900,000","-80,500,000","44,700,000","-127,700,000","-172,000,000","-181,300,000","-171,500,000","-169,500,000","-790,600,000","-158,800,000","-161,800,000","-151,700,000","-268,000,000","-140,100,000","-162,200,000","-114,600,000","-166,200,000","-109,700,000","-108,000,000","-114,100,000","-114,400,000","-92,200,000","-127,700,000","-114,700,000","-186,700,000","-133,300,000","-97,200,000","-115,000,000","-1,311,500,000","-92,000,000","-76,200,000","-80,089,000","-50,743,000","-82,468,000","-93,660,000","-55,016,000","7,737,000","-183,677,000","-89,219,000","-80,094,000","-82,028,000","-61,800,000","-78,346,000","-77,471,000","-103,252,000","-84,188,000","-88,571,000","-121,468,000","-90,311,000","-120,039,000","-107,060,000","-91,868,000","-76,960,000","-97,908,000","-112,386,000","-87,933,000","-71,980,000","-80,078,000","-70,368,000","-84,800,000","-61,800,000","-32,800,000","-37,900,000","-23,100,000","-23,200,000","-12,300,000","-22,200,000","-20,400,000","-24,600,000","-26,400,000","-21,500,000","-32,800,000","-33,000,000","-37,200,000","-63,800,000","-48,900,000","-48,100,000","-38,700,000"
		CapitalExpenditureReported,"-22,200,000","-3,900,000","-6,500,000","-6,300,000","-5,500,000","-4,800,000","-4,000,000","-2,900,000","-3,700,000","-7,700,000","-6,100,000","-5,400,000","-5,400,000","-8,500,000","-5,900,000","-6,100,000","-5,400,000","-8,100,000","-4,500,000","-5,300,000","-4,900,000","-6,500,000","-5,400,000","-6,600,000","-6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-366,800,000","-101,300,000","-98,200,000","-88,000,000","-79,300,000","-77,600,000","-69,100,000","-62,900,000","-39,900,000","-83,900,000","-118,000,000","-137,700,000","-114,500,000","-104,600,000","-102,000,000","-126,600,000","-105,600,000","-101,100,000","-97,000,000","-101,800,000","-92,800,000","-78,900,000","-77,400,000","-72,100,000","-56,300,000","-51,700,000","-40,600,000","123,900,000","65,300,000","-23,300,000","-48,600,000","-75,000,000","-81,700,000","54,700,000","-124,300,000","-168,100,000","-172,700,000","-166,700,000","-163,300,000","-205,900,000","-149,300,000","-156,300,000","-143,800,000","-199,300,000","-137,000,000","-147,900,000","-114,800,000","-166,200,000","-111,800,000","-113,200,000","-107,200,000","-115,300,000","-90,300,000","-111,700,000","-124,100,000","-160,100,000","-134,800,000","-103,300,000","-119,200,000","-114,300,000","-86,500,000","-73,700,000","-81,562,000","-49,806,000","-82,232,000","-92,566,000","-65,111,000","-78,817,000","-81,101,000","-88,016,000","-81,616,000","-80,097,000","-61,481,000","-77,185,000","-76,189,000","-100,980,000","-83,775,000","-99,069,000","-107,500,000","-99,862,000","-109,795,000","-90,741,000","-86,737,000","-70,356,000","-59,817,000","-108,856,000","-83,412,000","-71,733,000","-77,646,000","-72,248,000","-81,500,000","-60,700,000","-33,500,000","-30,700,000","-21,100,000","-22,200,000","-11,600,000","-20,600,000","-20,100,000","-23,300,000","-23,700,000","-23,400,000","-31,600,000","-33,700,000","-37,000,000","-62,800,000","-51,100,000","-47,500,000","-36,200,000"
			PurchaseOfPPE,"-376,900,000","-101,300,000","-102,300,000","-90,600,000","-82,700,000","-77,600,000","-69,100,000","-66,000,000","-42,200,000","-85,400,000","-118,000,000","-139,400,000","-117,100,000","-105,100,000","-113,900,000","-126,600,000","-106,400,000","-101,100,000","-97,200,000","-102,000,000","-95,700,000","-79,000,000","-78,700,000","-75,200,000","-60,100,000","-55,500,000","-50,600,000","-57,300,000","-64,900,000","-66,400,000","-62,700,000","-85,700,000","-81,700,000","53,500,000","-124,300,000","-169,700,000","-174,300,000","-167,100,000","-163,300,000","-205,900,000","-149,300,000","-156,300,000","-145,000,000","-199,800,000","-138,600,000","-149,100,000","-116,300,000","-166,200,000","-116,100,000","-114,400,000","-109,700,000","-118,700,000","-95,700,000","-112,300,000","-125,100,000","-162,500,000","-135,400,000","-106,200,000","-121,600,000","-114,700,000","-86,700,000","-74,900,000","-88,017,000","-86,714,000","-95,569,000","-99,083,000","-72,900,000","-85,071,000","-81,101,000","-98,577,000","-83,879,000","-84,117,000","-62,665,000","-82,501,000","-81,632,000","-103,520,000","-86,673,000","-102,598,000","-108,513,000","-101,917,000","-110,245,000","-94,618,000","-91,092,000","-72,496,000","-60,186,000","-110,425,000","-86,522,000","-75,971,000","-82,221,000","-76,546,000","-85,500,000","-66,300,000","-40,600,000","-39,300,000","-28,900,000","-31,100,000","-24,400,000","-25,000,000","-31,100,000","-27,500,000","-28,600,000","-33,800,000","-42,500,000","-44,400,000","-39,000,000","-65,700,000","-62,300,000","-46,500,000","-39,400,000"
			SaleOfPPE,"10,100,000","0","4,100,000","2,600,000","3,400,000","0","0","3,100,000","2,300,000","1,500,000","0","1,700,000","2,600,000","500,000","11,900,000","0","800,000","0","200,000","200,000","2,900,000","100,000","1,300,000","3,100,000","3,800,000","3,800,000","10,000,000","181,200,000","130,200,000","43,100,000","14,100,000","10,700,000","0","1,200,000","0","1,600,000","1,600,000","400,000","0","0","0","0","1,200,000","500,000","1,600,000","1,200,000","1,500,000","0","4,300,000","1,200,000","2,500,000","3,400,000","5,400,000","600,000","1,000,000","2,400,000","600,000","2,900,000","2,400,000","400,000","200,000","1,200,000","6,455,000","36,908,000","13,337,000","6,517,000","7,789,000",,,"10,561,000","2,263,000","4,020,000","1,184,000","5,316,000","5,443,000","2,540,000","2,898,000","3,529,000","1,013,000","2,055,000","450,000","3,877,000","4,355,000","2,140,000","369,000","1,569,000","3,110,000","4,238,000","4,575,000","4,298,000","4,000,000","5,600,000","7,100,000","8,600,000","7,800,000","8,900,000","12,800,000","4,400,000","11,000,000","4,200,000","4,900,000","10,400,000","10,900,000","10,700,000","2,000,000","2,900,000","11,200,000","-1,000,000","3,200,000"
		NetIntangiblesPurchaseAndSale,,,,,,"-3,600,000","-4,000,000","-2,900,000","-3,700,000","-7,700,000","-6,100,000","-5,400,000","-5,400,000","-8,500,000","-5,900,000","-6,100,000","-5,400,000","-8,100,000","-4,500,000","-5,300,000","-4,900,000","-6,500,000","-5,400,000","-6,600,000","-6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,"-3,600,000","-4,000,000","-2,900,000","-3,700,000","-7,700,000","-6,100,000","-5,400,000","-5,400,000","-8,500,000","-5,900,000","-6,100,000","-5,400,000","-8,100,000","-4,500,000","-5,300,000","-4,900,000","-6,500,000","-5,400,000","-6,600,000","-6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,"0","0","0","0","-5,700,000","-13,100,000","0","-37,000,000","0","0",,,"0","0",,,,,,,,,,,,,,"1,985,900,000","0","0",,,"0","1,000,000",,,"100,000","600,000",,,,,,,,,,,,,,,"200,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,"0","0","0","0","-5,700,000","-13,100,000","0","-37,000,000","0","0",,,"0","0",,,,,,,,,,,,,,,"0","0",,,"0","1,000,000",,,"100,000","600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,985,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,"3,400,000","1,000,000","400,000","1,300,000",,,"1,000,000","0","800,000","0","0","2,000,000","2,600,000","5,100,000","0","2,400,000","3,300,000","0","4,300,000","4,900,000","-100,000","4,000,000","0","-4,100,000","-3,600,000","-3,100,000","-3,700,000","200,000","0","2,100,000","0","-4,400,000",,,"-14,300,000","11,300,000",,,"0",,,,,,,,,,"90,000,000","-100,000,000",,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,"0",,,,"0","-3,000,000","0","0","-5,300,000","0","0","-7,600,000","0","-5,400,000","-21,200,000","-5,500,000","-4,200,000","0","0","-2,300,000","0","-15,500,000",,,"-16,900,000","0",,,,,,,,,,,,,"90,000,000","-100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,"3,400,000","1,000,000","400,000","1,300,000",,,"1,000,000","0","800,000","0","0","2,000,000","2,600,000","5,100,000","0","5,400,000","3,300,000","0","9,600,000","4,900,000","-100,000","11,600,000","0","1,300,000","17,600,000","2,400,000","500,000","200,000","0","4,400,000","0","11,100,000",,,"2,600,000",,,,"0",,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"1,600,000","200,000","1,100,000","100,000","1,400,000","100,000","-400,000","700,000","-500,000","300,000","-10,000,000","200,000","0","100,000","1,800,000","400,000",,,,,,,,"-9,500,000","-2,300,000","-6,800,000","-3,700,000","-3,000,000","-5,800,000","-3,500,000","-3,900,000","-10,000,000","-5,800,000","-7,200,000","-8,600,000","-9,100,000","-12,100,000","-6,200,000","-13,500,000","-5,600,000","-4,400,000",,,,,"-3,200,000","-800,000",,"-2,500,000","-800,000","-1,900,000","-1,700,000",,,"1,500,000","5,900,000","-3,800,000","2,800,000","-5,500,000","-2,500,000","1,473,000","-937,000","-236,000","-1,094,000","95,000","-3,446,000","-2,576,000","-1,203,000","1,522,000","-1,931,000","-319,000","-1,161,000","-1,282,000","-2,272,000","-413,000","10,498,000","-13,968,000","-449,000","-10,244,000","-6,415,000","-5,131,000","-6,604,000","-38,091,000","-3,530,000","-4,521,000","-247,000","-2,432,000","1,880,000","-3,300,000","-1,100,000","700,000","-7,200,000","-2,000,000","-1,000,000","-700,000","-1,600,000","-300,000","-1,300,000","-2,700,000","1,900,000","-1,200,000","700,000","-200,000","-1,000,000","2,200,000","-600,000","-2,500,000"
	CashFromDiscontinuedInvestingActivities,,,"-8,500,000",,,,"-2,000,000",,,,,,"-700,000","0",,,"100,000","0",,,,"0","800,000",,,"0","0","6,300,000","0","2,200,000","-100,000","5,100,000","1,979,000,000","213,500,000","1,200,000","0","0","700,000","0","0","2,700,000","0","300,000","0","0","-300,000","300,000","1,300,000","1,500,000","1,100,000","900,000","600,000","0","0","0","4,100,000","400,000","1,200,000","85,800,000","2,300,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-1,609,700,000","-374,300,000","-514,400,000","-408,200,000","-312,800,000","-143,400,000","-27,100,000","-34,800,000","-273,600,000","746,800,000","-174,300,000","-241,100,000","-192,700,000","-80,400,000","-209,100,000","-102,300,000","-92,400,000","-156,600,000","-294,500,000","-21,100,000","-164,400,000","480,600,000","-50,200,000","-38,100,000","-263,100,000","-93,800,000","-1,003,900,000","-6,100,000","-17,000,000","-7,800,000","-33,900,000","-115,100,000","-1,627,700,000","-31,100,000","-194,800,000","61,700,000","-15,000,000","-104,500,000","-210,300,000","786,300,000","-116,100,000","-67,800,000","-280,400,000","282,100,000","25,700,000","-88,700,000","-228,700,000","74,300,000","-277,900,000","-55,000,000","-125,100,000","-41,100,000","-68,800,000","-156,800,000","-163,700,000","141,800,000","-26,100,000","-96,600,000","-268,500,000","1,219,700,000","-49,100,000","-121,300,000","-179,528,000","5,696,000","-27,768,000","-117,434,000","-234,080,000","-221,973,000","180,546,000","-119,422,000","-85,390,000","-10,034,000","-49,148,000","-100,293,000","-134,691,000","57,943,000","-17,049,000","-108,244,000","-21,565,000","-23,849,000","-39,490,000","47,168,000","-139,412,000","100,048,000","-51,089,000","-43,869,000","-44,682,000","70,380,000","-14,310,000","-98,210,000","-44,700,000","53,900,000","-13,200,000","-57,600,000","-51,800,000","-50,900,000","-83,900,000","-39,300,000","-64,800,000","34,200,000","-64,600,000","-41,500,000","-45,400,000","41,300,000","-24,000,000","-3,600,000","-81,100,000","28,100,000","-27,700,000"
	CashFlowFromContinuingFinancingActivities,"-1,609,700,000","-374,300,000","-514,400,000","-408,200,000","-312,800,000","-143,400,000","-27,100,000","-34,800,000","-273,600,000","746,800,000","-174,300,000","-241,100,000","-192,700,000","-80,400,000","-209,100,000","-102,300,000","-92,400,000","-156,600,000","-294,500,000","-21,100,000","-164,400,000","480,600,000","-50,200,000","-38,100,000","-263,100,000","-93,800,000","-1,003,900,000","-6,100,000","-17,000,000","-7,800,000","-33,900,000","-115,100,000","-1,627,700,000","-31,100,000","-194,800,000","61,700,000","-15,000,000","-104,500,000","-210,300,000","786,300,000","-116,100,000","-67,800,000","-280,400,000","282,100,000","25,700,000","-88,700,000","-228,700,000","74,300,000","-277,900,000","-55,000,000","-125,100,000","-41,100,000","-68,800,000","-156,800,000","-163,700,000","141,800,000","-26,100,000","-96,600,000","-268,500,000","1,219,700,000","-49,100,000","-121,300,000","-179,528,000","5,696,000","-27,768,000","-117,434,000","-234,080,000","-221,973,000","180,546,000","-119,422,000","-85,390,000","-10,034,000","-49,148,000","-100,293,000","-134,691,000","57,943,000","-17,049,000","-108,244,000","-21,565,000","-23,849,000","-39,490,000","47,168,000","-139,412,000","100,048,000","-51,089,000","-43,869,000","-44,682,000","70,380,000","-14,310,000","-98,210,000","-44,700,000","53,900,000","-13,200,000","-57,600,000","-51,800,000","-50,900,000","-83,900,000","-39,300,000","-64,800,000","34,200,000","-64,600,000","-41,500,000","-45,400,000","41,300,000","-24,000,000","-3,600,000","-81,100,000","28,100,000","-27,700,000"
		NetIssuancePaymentsOfDebt,"0","9,000,000","-3,400,000","-3,000,000","-2,600,000","-2,100,000","-2,100,000","-1,700,000","-271,200,000","268,600,000","-1,300,000","-1,200,000","-1,300,000","39,600,000","-46,700,000","43,400,000","-1,600,000","-52,100,000","-212,700,000","152,200,000","-1,000,000","504,800,000","-1,200,000","-800,000","-1,000,000","-8,900,000","-819,700,000","-255,800,000","-15,800,000","-500,000","-27,000,000","-90,200,000","-1,064,900,000","25,600,000","-143,200,000","111,700,000","47,000,000","-57,900,000","-159,500,000","829,600,000","-17,900,000","-26,000,000","-168,000,000","523,700,000","143,800,000","44,500,000","-104,300,000","162,000,000","-144,700,000","-400,000","-102,600,000","-11,200,000","-37,100,000","-169,600,000","-143,000,000","226,500,000","56,700,000","-70,100,000","-129,700,000","1,223,200,000","-31,900,000","-57,300,000","-21,300,000","60,860,000","35,140,000","-3,580,000","-106,000,000","-149,012,000","293,681,000","0","0","-17,050,000","2,550,000","-5,127,000","-56,300,000",,,,,,,"83,030,000","-49,340,000","107,000,000","-12,007,000","1,888,000","-8,975,000","80,589,000","37,294,000","-45,086,000","14,200,000","109,500,000","2,900,000","19,300,000","3,800,000","-19,300,000","-45,600,000","44,000,000","-29,700,000","62,600,000","-45,200,000","-34,500,000","-12,000,000","53,300,000","-22,200,000","23,900,000","-55,600,000","31,700,000","-28,100,000"
			NetLongTermDebtIssuance,,,"-3,400,000","-3,000,000","-2,600,000","-2,100,000","-2,100,000","-1,700,000","-1,200,000","-1,400,000","-1,300,000","-1,200,000","-1,300,000","39,600,000","-1,700,000","-1,600,000","-1,600,000","-1,500,000","-109,800,000","-1,300,000","-1,000,000","504,800,000","-1,200,000","-800,000","-1,000,000","-8,900,000","-819,700,000","-255,800,000","-15,800,000","-500,000","-7,000,000","-110,200,000","-857,300,000","-500,000","-500,000","-500,000","-500,000","-5,500,000","-400,000","699,300,000","-1,000,000","-1,000,000","-700,000","254,200,000","143,800,000","-77,000,000","-300,000","0","-150,700,000","-2,200,000","-300,000","-300,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,"40,900,000",,,,"0",,,,,,,,,,"0","0","0","0","0","93,100,000","0","0",,,"0","0",,,"0","0","255,000,000","145,000,000",,"700,000","500,000","300,000",,"300,000","600,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"-3,400,000","-3,000,000","-2,600,000","-2,100,000","-2,100,000","-1,700,000","-1,200,000","-1,400,000","-1,300,000","-1,200,000","-1,300,000","-1,300,000","-1,700,000","-1,600,000","-1,600,000","-1,500,000","-409,800,000","-1,300,000","-1,000,000","-900,000","-1,200,000","-800,000","-1,000,000","-8,900,000","-819,700,000","-255,800,000","-15,800,000","-500,000","-7,000,000","-110,200,000","-950,400,000","-500,000","-500,000","-500,000","-500,000","-5,500,000","-400,000","-350,700,000","-1,000,000","-1,000,000","-700,000","-800,000","-1,200,000","-75,500,000","-1,000,000","-800,000","-150,700,000","-1,000,000","-600,000","-900,000","-600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"0","0","0","0","0","0","0","0","-270,000,000","270,000,000","0",,,"0","-45,000,000",,,"-50,600,000","-102,900,000",,,,,,,,,"0","0","0","-20,000,000","20,000,000","-207,600,000","26,100,000","-142,700,000","112,200,000","47,500,000","-52,400,000","-159,100,000","130,300,000","-16,900,000","-25,000,000","-167,300,000",,,"121,500,000","-104,000,000","162,000,000","6,000,000","1,800,000","-102,300,000","-10,900,000","-36,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,"1,020,000,000","0",,,"0","5,500,000",,,"147,800,000","218,600,000",,,,,,,,,"0","0","0","0","20,000,000","377,400,000","783,500,000","659,500,000","664,600,000","508,700,000","485,400,000","432,300,000","1,190,000,000","562,600,000","529,300,000","529,900,000",,,,,"162,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","0","0","0","0","-270,000,000","-750,000,000","0",,,"0","-50,500,000",,,"-198,400,000","-321,500,000",,,,,,,,,"0","0","0","-20,000,000","0","-585,000,000","-757,400,000","-802,200,000","-552,400,000","-461,200,000","-537,800,000","-591,400,000","-1,059,700,000","-579,500,000","-554,300,000","-697,200,000",,,,"-168,000,000","162,000,000","6,000,000","0","-102,300,000","-10,900,000","-36,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
