name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000
				Depreciation,"85,966,000","21,500,000","22,231,000","20,994,000","21,241,000","21,476,000","23,775,000","25,669,000","28,871,000","42,632,000","42,018,000","41,719,000","41,235,000","41,602,000","41,543,000","41,092,000","40,298,000","39,775,000","41,090,000","37,496,000","36,146,000","36,077,000","38,539,000","37,006,000","40,457,000","40,227,000","39,105,000","40,091,000","29,776,000","24,536,000","24,318,000","23,887,000","23,437,000","23,707,000","23,338,000","22,527,000","23,118,000","23,137,000","23,962,000","21,046,000","20,214,000","19,064,000","19,946,000","17,231,000","16,826,000","15,695,000","16,634,000","14,931,000","13,299,000","3,883,000","4,649,000","4,652,000","4,965,000","4,874,000","5,411,000","5,348,000","5,269,000","5,280,000","5,563,000","5,637,000","5,744,000","5,860,000","5,046,000","2,276,000","2,445,000","2,411,000","2,571,000","2,307,000","2,259,000","2,153,000","2,125,000","2,073,000","2,055,000","1,960,000","1,979,000","1,902,000","1,960,000","1,933,000","2,039,000","2,092,000","2,354,000","2,276,000","2,127,000","2,119,000","2,092,000","1,956,000",
				AmortizationCashFlow,"40,142,000","9,658,000","10,401,000","9,658,000","10,425,000","10,905,000","10,973,000","11,510,000","11,079,000","11,620,000","11,489,000","11,355,000","12,447,000","18,005,000","18,902,000","18,774,000","19,489,000","5,861,000","5,907,000","5,905,000","5,910,000","5,912,000","6,407,000","5,949,000","5,949,000","5,947,000","6,683,000","6,421,000","3,910,000","1,874,000","1,935,000","1,980,000","2,236,000","2,236,000","2,348,000","2,329,000","2,327,000","2,328,000","2,515,000","4,104,000","4,120,000","3,945,000","4,546,000","4,343,000","4,350,000","4,188,000","4,643,000","3,682,000","4,650,000","820,000","889,000","890,000","900,000","888,000","3,630,000","-1,304,000","2,925,000","1,315,000","5,141,000","1,483,000","2,061,000","2,606,000","2,519,000","330,000","329,000","330,000","276,000","330,000","329,000","330,000","609,000","330,000","329,000","330,000","270,000","484,000","374,000","368,000","388,000","322,000","325,000","326,000","1,226,000","1,224,000","1,226,000","1,225,000",
					AmortizationOfIntangibles,"40,142,000","9,658,000","10,401,000","9,658,000","10,425,000","10,905,000","10,973,000","11,510,000","11,079,000","11,620,000","11,489,000","11,355,000","12,447,000","18,005,000","18,902,000","18,774,000","19,489,000","5,861,000","5,907,000","5,905,000","5,910,000","5,912,000","6,407,000","5,949,000","5,949,000","5,947,000","6,683,000","6,421,000","3,910,000","1,874,000","1,935,000","1,980,000","2,236,000","2,236,000","2,348,000","2,329,000","2,327,000","2,328,000","2,515,000","4,104,000","4,120,000","3,945,000","4,546,000","4,343,000","4,350,000","4,188,000","4,643,000","3,682,000","4,650,000","820,000","889,000","890,000","900,000","888,000","3,630,000","-1,304,000","2,925,000","1,315,000","5,141,000","1,483,000","2,061,000","2,606,000","2,519,000","330,000","329,000","330,000","276,000","330,000","329,000","330,000","609,000","330,000","329,000","330,000","270,000","484,000","374,000","368,000","388,000","322,000","325,000","326,000","1,226,000","1,224,000","1,226,000","1,225,000",
		DeferredTax,"5,764,000","-3,298,000","6,041,000","2,297,000","724,000","683,000","-1,386,000","-26,167,000","34,559,000","-353,000","-10,001,000","-225,000","-966,000","-1,262,000","-33,775,000","253,000",,,"-4,254,000","-5,031,000",,,"3,596,000","713,000","-2,180,000","-1,229,000","12,899,000","-962,000","9,700,000","2,255,000","3,228,000","-199,000","-2,277,000","1,266,000","6,197,000","388,000","274,000","1,257,000","-2,647,000","18,000","579,000","1,506,000","-4,631,000","601,000","3,402,000","4,797,000","9,098,000","3,325,000","1,137,000","2,334,000","-3,763,000","-3,706,000","1,134,000","1,494,000","-42,425,000","2,342,000","962,000","2,095,000","-373,000","1,442,000","483,000","279,000","1,928,000","127,000","-322,000","3,192,000","-13,871,000","1,723,000","2,533,000","1,051,000","-1,560,000","3,456,000","3,616,000","3,699,000","3,143,000","1,309,000","215,000","-440,000","-325,000","1,509,000","841,000","979,000","729,000","701,000","1,088,000","-5,000","3,049,000"
			DeferredIncomeTax,"5,764,000","-3,298,000","6,041,000","2,297,000","724,000","683,000","-1,386,000","-26,167,000","34,559,000","-353,000","-10,001,000","-225,000","-966,000","-1,262,000","-33,775,000","253,000",,,"-4,254,000","-5,031,000",,,"3,596,000","713,000","-2,180,000","-1,229,000","12,899,000","-962,000","9,700,000","2,255,000","3,228,000","-199,000","-2,277,000","1,266,000","6,197,000","388,000","274,000","1,257,000","-2,647,000","18,000","579,000","1,506,000","-4,631,000","601,000","3,402,000","4,797,000","9,098,000","3,325,000","1,137,000","2,334,000","-3,763,000","-3,706,000","1,134,000","1,494,000","-42,425,000","2,342,000","962,000","2,095,000","-373,000","1,442,000","483,000","279,000","1,928,000","127,000","-322,000","3,192,000","-13,871,000","1,723,000","2,533,000","1,051,000","-1,560,000","3,456,000","3,616,000","3,699,000","3,143,000","1,309,000","215,000","-440,000","-325,000","1,509,000","841,000","979,000","729,000","701,000","1,088,000","-5,000","3,049,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,977,000","2,065,000","1,835,000","1,947,000","1,909,000","1,882,000","1,846,000","1,833,000","1,788,000","1,719,000","1,440,000","-4,059,000","1,381,000","1,353,000","1,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0",,,,"0",,,,,,,,,,,,"0","0","0","0","0","0","0","3,346,000","0","0",,,"0","0",,,"0",,,,"0","218,417,000",,,"15,184,000","0","48,125,000","0","0","0","266,000","500,000","2,125,000","10,293,000","0","343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,000","1,226,000","31,000","253,000","124,000","414,000","283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"17,736,000","4,234,000","5,208,000","4,944,000","3,350,000","4,209,000","4,112,000","4,479,000","2,647,000","4,835,000","4,626,000","4,662,000","3,602,000","3,926,000","5,733,000","5,459,000","5,867,000","3,622,000","4,984,000","4,678,000","5,000,000","3,628,000","3,200,000","2,799,000","2,845,000","2,246,000","2,635,000","2,672,000","2,314,000","2,040,000","1,747,000","1,954,000","1,931,000","2,168,000","2,241,000","1,831,000","2,583,000","2,330,000","2,821,000","2,457,000","2,783,000","2,205,000","2,143,000","2,053,000","2,125,000","1,754,000","2,253,000","1,654,000","1,594,000","1,412,000","1,567,000","1,526,000","1,565,000","1,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-45,000","-391,000","-7,000","-17,000","-644,000","644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-8,370,000","-827,000","-5,148,000","-1,952,000","-443,000","3,000","5,173,000","6,932,000","2,886,000","4,428,000","3,951,000","9,644,000","-971,000","-501,000","-94,000","4,578,000","3,824,000","2,590,000","6,004,000","6,168,000","5,785,000","2,995,000","-999,000","4,929,000","2,595,000","7,896,000","4,928,000","2,334,000","-6,148,000","1,210,000","1,964,000","2,273,000","1,627,000","4,859,000","-23,052,000","224,000","2,095,000","2,054,000","7,907,000","15,000","17,000","17,000","21,000","22,000","257,000","371,000","-177,000","991,000","240,000","30,000","5,495,000","36,000","38,000","38,000","122,115,000","3,882,000","1,331,000","991,000","-2,422,000","795,000","824,000","584,000","-1,127,000","112,000",,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-44,612,000","-12,522,000","15,249,000","-40,690,000","-6,649,000","-8,156,000","-26,116,000","34,604,000","95,007,000","-34,075,000","52,806,000","-24,283,000","27,352,000","-21,594,000","66,977,000","-17,165,000","-33,074,000","-76,206,000","49,644,000","-153,000","-14,573,000","-32,153,000","950,000","25,571,000","11,626,000","-33,391,000","63,923,000","-33,683,000","11,772,000","34,497,000","5,277,000","6,257,000","-37,478,000","14,433,000","-21,171,000","-39,695,000","31,656,000","-26,777,000","27,181,000","1,914,000","736,000","-7,682,000","-20,519,000","-9,884,000","11,205,000","-21,375,000","18,153,000","-41,760,000","-16,560,000","-8,028,000","7,889,000","4,262,000","11,239,000","3,641,000","2,366,000","-615,000","-12,975,000","2,593,000","-2,872,000","-2,685,000","-1,411,000","10,478,000","-13,475,000","-1,583,000","-2,152,000","-4,561,000","4,592,000","756,000","-4,900,000","-2,944,000","-1,531,000","3,752,000","303,000","-5,089,000","-6,424,000","-5,909,000","3,971,000","6,955,000","1,265,000","-1,747,000","-349,000","559,000","802,000","857,000","1,250,000","8,476,000","2,650,000"
			ChangeInReceivables,"-92,675,000","-19,936,000","2,798,000","-34,548,000","-40,989,000","15,891,000","2,273,000","44,976,000","3,614,000","46,591,000","6,585,000","-54,673,000","36,090,000","31,005,000","55,146,000","-23,748,000","-6,326,000","-27,208,000","-8,847,000","-22,229,000","-33,487,000","13,448,000","17,136,000","-25,410,000","7,738,000","23,748,000","32,693,000","-23,296,000","-12,535,000","69,200,000","-33,648,000","-34,784,000","-25,368,000","71,315,000","-23,106,000","-46,132,000","-27,901,000","745,000","-23,921,000","-3,438,000","-16,443,000","22,875,000","-15,221,000","-6,308,000","-2,256,000","-4,208,000","-1,919,000","-42,502,000","-26,660,000","-8,839,000","12,175,000","4,917,000","5,355,000","6,855,000","-3,363,000","5,241,000","-1,856,000","3,330,000","-3,856,000","-5,170,000","10,421,000","4,214,000","-2,856,000","-359,000","-2,415,000","-3,791,000","686,000","-1,534,000","-1,622,000","-226,000","1,924,000","-1,216,000","-857,000","-6,437,000","-4,034,000","-2,902,000","-2,144,000","3,430,000","1,691,000","-585,000","475,000","1,587,000","5,479,000","-3,434,000","7,679,000","12,758,000","310,000"
				ChangesInAccountReceivables,"-45,664,000","-26,085,000","1,886,000","-9,471,000","-11,994,000","14,337,000","-6,134,000","39,358,000","44,304,000","45,019,000","26,278,000","-47,202,000","34,088,000","6,337,000","46,051,000","-27,629,000","-4,216,000","-12,840,000","-8,847,000","-22,229,000","-33,487,000","13,448,000","17,136,000","-25,410,000","7,738,000","23,748,000","32,693,000","-23,296,000","-12,535,000","69,200,000","-33,648,000","-34,784,000","-25,368,000","71,315,000","-23,106,000","-46,132,000","-27,901,000","745,000",,,,,,,,,,,,"-8,839,000","6,394,000","6,436,000","5,821,000","7,035,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-16,219,000","-9,731,000","12,443,000","-13,700,000","-5,231,000","-5,473,000","11,937,000","-4,087,000","1,103,000","-7,573,000","4,305,000","-4,175,000","-7,349,000","-5,423,000","12,855,000","-286,000","16,789,000","-11,104,000","691,000","-12,794,000","-7,393,000","-5,880,000","11,957,000","-10,379,000","-6,235,000","4,368,000","23,248,000","-2,890,000","-3,143,000","-8,733,000","6,379,000","-5,524,000","-6,799,000","-1,169,000","6,964,000","-10,340,000","-1,347,000","-4,609,000","-4,137,000","-9,921,000","1,347,000","-3,870,000","18,266,000","-6,379,000","3,557,000","-9,171,000","-1,868,000","-5,848,000","711,000","-1,825,000","1,577,000","817,000","6,473,000","1,983,000","5,907,000","1,438,000","-4,559,000","-7,640,000","755,000","-1,539,000","2,173,000","239,000","1,750,000","-1,051,000","-1,019,000","-303,000","-790,000","-600,000","-1,215,000","-966,000","-1,735,000","2,151,000","944,000","-1,736,000","-451,000","-93,000","1,329,000","1,154,000","1,827,000","99,000","113,000","-243,000","942,000","-214,000","2,279,000","760,000","-906,000"
			ChangeInPrepaidAssets,"-14,376,000","-15,848,000","7,417,000","844,000","-6,789,000","-6,495,000","11,556,000","-434,000","-8,615,000","-5,959,000","7,851,000","2,885,000","-335,000","-8,599,000","7,652,000","-2,809,000","-659,000","1,015,000","5,157,000","-3,633,000","53,000","-3,582,000","474,000","-1,350,000","-2,503,000","6,985,000","3,979,000","762,000","7,440,000","3,600,000","-328,000","-4,248,000","4,483,000","2,385,000","-7,411,000","-4,035,000","-818,000","1,917,000","12,240,000","-10,473,000","-3,325,000","-4,121,000","10,210,000","-3,773,000","2,410,000","-4,309,000","-1,195,000","-3,019,000","-6,595,000","415,000","-255,000","230,000","-93,000","17,000","1,543,000","433,000","-404,000","-468,000","-322,000","-583,000","5,000","1,084,000","-483,000","-750,000","75,000","728,000","-170,000","-772,000","-59,000","-212,000","-17,000","-74,000","174,000","-2,000","-411,000","401,000","1,355,000","1,178,000","-1,779,000","26,000","-136,000","72,000","143,000","139,000","-119,000","-9,000",
			ChangeInPayablesAndAccruedExpense,"60,969,000","23,658,000","-14,393,000","11,682,000","40,022,000","-4,182,000","5,052,000","-28,371,000","99,341,000","-66,872,000","32,974,000","31,319,000","-1,053,000","-37,744,000","-6,871,000","12,333,000","-42,780,000","-38,909,000","52,643,000","38,503,000","26,254,000","-36,139,000","-28,617,000","62,710,000","12,626,000","-68,492,000","4,003,000","-8,259,000","20,010,000","-29,570,000","32,874,000","50,813,000","-9,794,000","-58,098,000","2,382,000","20,812,000","61,722,000","-24,830,000","42,999,000","25,746,000","19,157,000","-22,566,000","-33,774,000","6,576,000","7,494,000","-3,687,000","23,135,000","9,609,000","15,984,000","2,221,000","-5,608,000","-1,702,000","-496,000","-5,214,000","2,721,000","-4,311,000","-10,387,000","6,282,000","1,516,000","4,666,000","-8,879,000","5,005,000","-10,330,000","1,597,000","-455,000","1,257,000","3,560,000","1,542,000","-2,098,000","732,000","-1,006,000","1,089,000","319,000","1,266,000","-1,559,000","-385,000","-1,734,000","-395,000","-577,000","-715,000","-1,147,000","-732,000","-636,000","1,401,000","-1,416,000","-3,472,000","574,000"
				ChangeInPayable,"54,178,000","24,112,000","-18,735,000","14,342,000","34,459,000","10,885,000","-14,692,000","-8,281,000","76,974,000","-52,791,000","20,610,000","32,094,000","-4,683,000","-5,976,000","-20,141,000","8,180,000","-42,435,000","8,657,000","16,747,000","27,346,000","19,984,000","-9,475,000","-20,679,000","35,119,000","26,455,000","-48,691,000","-1,554,000","-22,846,000","16,113,000","-23,629,000","33,264,000","32,457,000","-4,865,000","-36,919,000","-4,110,000","14,998,000","49,445,000","-24,971,000","38,450,000","25,393,000","16,600,000","-14,520,000","-28,958,000","423,000","9,595,000","1,097,000","19,349,000","-10,025,000","11,926,000","2,150,000","133,000","-4,172,000","-3,080,000","-2,877,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"54,178,000","24,112,000","-18,735,000","14,342,000","34,459,000","10,885,000","-14,692,000","-8,281,000","76,974,000","-52,791,000","20,610,000","32,094,000","-4,683,000","-5,976,000","-20,141,000","8,180,000","-42,435,000","8,657,000","16,747,000","27,346,000","19,984,000","-9,475,000","-20,679,000","35,119,000","26,455,000","-48,691,000","-1,554,000","-22,846,000","16,113,000","-23,629,000","33,264,000","32,457,000","-4,865,000","-36,919,000","-4,110,000","14,998,000","49,445,000","-24,971,000","38,450,000","25,393,000","16,600,000","-14,520,000","-28,958,000","423,000","9,595,000","1,097,000","19,349,000","-10,025,000","11,926,000","2,150,000","133,000","-4,172,000","-3,080,000","-2,877,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"6,791,000","-454,000","4,342,000","-2,660,000","5,563,000","-15,067,000","19,744,000","-20,090,000","22,367,000","-14,081,000","12,364,000","-775,000","3,630,000","-31,768,000","13,270,000","4,153,000","-345,000","-47,566,000","35,896,000","11,157,000","6,270,000","-26,664,000","-7,938,000","27,591,000","-13,829,000","-19,801,000","5,557,000","14,587,000","3,897,000","-5,941,000","-390,000","18,356,000","-4,929,000","-21,179,000","6,492,000","5,814,000","12,277,000","141,000","4,549,000","353,000","2,557,000","-8,046,000","-4,816,000","6,153,000","-2,101,000","-4,784,000","3,786,000","19,634,000","4,058,000","71,000","-5,741,000","2,470,000","2,584,000","-2,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"771,000"
			ChangeInOtherCurrentLiabilities,"-1,349,000","1,000,000","-4,829,000","-5,278,000","7,758,000","-7,129,000","-58,189,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,442,000","-1,712,000","2,527,000","1,089,000","-965,000","-59,000","-5,131,000","-64,000","-1,556,000","-1,020,000","1,662,000","-2,452,000","1,306,000","2,120,000","94,000","-2,272,000","-697,000","1,802,000","-277,000","1,820,000","31,000","2,300,000","-65,000","1,588,000","103,000","-572,000","346,000","-125,000","-815,000","2,965,000","-7,173,000","-1,561,000","1,901,000"
			ChangeInOtherWorkingCapital,"19,038,000","8,335,000","11,813,000","310,000","-1,420,000","-768,000","1,255,000","-141,000","-436,000","-262,000","1,091,000","361,000","-1,000","-833,000","-1,805,000","-2,655,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
