name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,728,000","558,000","1,107,000","63,000","2,800,000","1,529,000","4,690,000","3,263,000","5,615,000","1,412,000","5,823,000","195,664,000","4,398,000","6,634,000","4,153,000","5,507,000","4,411,000","4,496,000","12,152,000","629,000",,,,,"0","85,000","14,128,000","43,346,000","2,431,000","89,000","4,035,000","1,968,000","10,593,000","1,514,000","4,702,000","28,278,000","14,415,000","2,404,000","5,288,000","3,833,000","1,253,000","57,000","1,304,000","594,000","1,568,000","443,000","1,774,000","5,510,000","3,053,000","2,694,000","3,765,000","2,997,000","1,300,000","1,400,000","1,700,000","600,000","1,200,000","300,000","1,100,000","600,000","1,100,000","-400,000","35,200,000"
			CommonStockPayments,,,"0","-13,000",,,,,,,"0","0","0","0","-2,000","0","-31,000","-50,000,000","-2,000","0",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-99,823,000","-68,812,000","-26,473,000",,,,,"-14,305,000","-10,000,000","0","-24,921,000",,,,,"0","0","1,000","-20,956,000","-13,166,000","0","0","-75,000,000",,,,,"-2,000","-15,124,000","0","-14,703,000",,"-7,625,000","-7,926,000","-4,990,000","-3,389,000",,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"-46,790,000","-54,827,000","3,955,000","816,000","3,266,000","920,000","3,404,000","203,000","3,875,000","4,005,000","3,356,000","1,529,000","5,363,000","4,856,000","2,136,000","3,416,000","4,792,000","1,058,000","28,207,000","2,447,000","6,098,000","2,247,000","3,159,000","4,018,000","4,460,000","3,799,000","3,702,000","1,028,000","7,629,000","1,424,000","2,743,000","2,481,000","4,503,000","1,352,000","3,781,000","1,556,000","3,054,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-30,950,000","-19,041,000","-3,306,000","-4,125,000","-4,478,000","-11,176,000","-4,667,000","-3,674,000","-4,494,000","-9,769,000","-5,407,000","-3,244,000","-1,725,000","-5,026,000","-802,000","-769,000","-302,000","-4,893,000","-38,374,000","-701,000","-231,000","-2,593,000","-9,937,000","336,000","106,000","485,000",,,,,"-1,717,000","0","-28,000","-28,000","-1,745,000","-3,631,000","-28,000","-28,000",,,,,"0","-97,336,000","-353,000","6,489,000",,,,,,,,,,,,"-1,250,000","0","3,151,000","-400,000","-7,001,000","-400,000","0","0","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,"500,000","0"
EndCashPosition,"179,996,000","179,503,000","108,264,000","152,242,000","205,093,000","109,917,000","136,503,000","89,825,000","103,609,000","175,777,000","102,518,000","92,178,000","114,528,000","143,350,000","116,252,000","134,534,000","248,284,000","122,361,000","225,844,000","182,345,000","167,207,000","177,455,000","135,294,000","89,479,000","188,011,000","136,629,000","143,764,000","216,553,000","201,477,000","171,567,000","154,126,000","125,686,000","99,571,000","346,576,000","338,696,000","307,961,000","155,276,000","157,215,000","148,984,000","152,206,000","152,584,000","188,548,000","162,244,000","160,844,000","179,804,000","182,234,000","215,262,000","218,197,000","334,536,000","400,921,000","289,073,000","367,291,000","317,986,000","125,838,000","116,241,000","106,786,000","131,792,000","124,861,000","119,391,000","269,258,000","87,061,000","56,776,000","73,304,000","134,771,000","121,020,000","98,223,000","42,391,000","56,144,000","69,929,000","208,021,000","48,310,000","28,443,000","42,967,000","63,084,000","42,005,000","11,872,000","59,357,000","21,475,000","28,656,000","21,454,000","30,982,000","34,344,000","29,465,000","44,195,000","57,741,000","92,243,000","71,212,000","63,093,000","28,261,000","7,512,000","5,500,000","15,000,000","9,900,000","17,900,000","31,900,000","25,800,000","27,600,000","9,000,000","3,800,000","0","0"
	ChangesInCash,"70,079,000","71,463,000","-43,927,000","-52,657,000","95,200,000","-19,263,000","46,415,000","-14,046,000","-72,201,000","73,711,000","2,795,000","-21,853,000","-21,277,000","27,098,000","-18,090,000","-113,511,000","126,964,000","-103,966,000","42,996,000","14,759,000","-11,132,000","41,788,000","46,589,000","-98,306,000","51,947,000","-7,135,000","-72,672,000","15,076,000","29,910,000","17,441,000","28,537,000","26,115,000","-247,005,000","7,880,000","30,703,000","152,855,000","-1,939,000","8,231,000","-3,222,000","-378,000","-35,964,000","26,304,000","1,400,000","-18,960,000","-2,430,000","-33,028,000","-2,935,000","-116,339,000","-66,385,000","111,848,000","-78,218,000","49,305,000","192,148,000","9,597,000","9,455,000","-25,006,000","7,016,000","5,325,000","-149,790,000","182,083,000","30,275,000","-16,550,000","-61,453,000","13,762,000","22,799,000","55,829,000","-13,706,000","-13,760,000","-138,056,000","159,763,000","19,779,000","-14,498,000","-20,088,000","21,064,000","30,093,000","-47,563,000","37,879,000","-7,171,000","7,169,000","-9,507,000","-3,454,000","4,888,000","-14,643,000","-13,590,000","-34,504,000","21,112,000","8,171,000","34,852,000","20,779,000","1,994,000","-9,500,000","5,000,000","-8,000,000","-13,900,000","5,900,000","-1,800,000","18,500,000","5,200,000","-16,700,000","11,700,000","7,700,000"
	EffectOfExchangeRateChanges,"-493,000","-224,000","-51,000","-194,000","-24,000","-144,000","263,000","262,000","33,000","-452,000","0","-497,000","0","0","-192,000","-239,000","-1,041,000","483,000","503,000","379,000","884,000","373,000","-774,000","-226,000",,,,,,,"-97,000",,,,"32,000",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-85,000","145,000","-77,000","114,000","10,000","22,000","-14,000","-11,000","-2,000","3,000","-47,000","-25,000","-36,000","-52,000","88,000","-26,000","-29,000","15,000","40,000","78,000","3,000","-10,000","33,000","-21,000","92,000","-9,000","-87,000","44,000","2,000","-81,000","-52,000","-20,000","-30,000",,,"100,000","0","0","100,000",,"0","0","-100,000",,
	BeginningCashPosition,"109,917,000","108,264,000","152,242,000","205,093,000","109,917,000","129,324,000","89,825,000","103,609,000","175,777,000","102,518,000","92,178,000","114,528,000","143,350,000","116,252,000","134,534,000","248,284,000","122,361,000","225,844,000","182,345,000","167,207,000","177,455,000","135,294,000","89,479,000","188,011,000","136,629,000","143,764,000","216,553,000","201,477,000","171,567,000","154,126,000","125,686,000","99,571,000","346,576,000","338,696,000","307,961,000","155,276,000","157,215,000","148,984,000","152,206,000","152,584,000","188,548,000","162,244,000","160,844,000","179,804,000","182,234,000","215,262,000","218,197,000","334,536,000","400,921,000","289,073,000","367,291,000","317,986,000","125,838,000","116,241,000","106,786,000","131,792,000","124,861,000","119,391,000","269,258,000","87,061,000","56,776,000","73,304,000","134,771,000","121,020,000","98,223,000","42,391,000","56,144,000","69,929,000","208,021,000","48,310,000","28,443,000","42,967,000","63,084,000","42,005,000","11,872,000","59,357,000","21,475,000","28,656,000","21,454,000","30,982,000","34,344,000","29,465,000","44,195,000","57,741,000","92,243,000","71,212,000","63,093,000","28,261,000","7,512,000","5,500,000","15,000,000","9,900,000","17,900,000","31,900,000","25,800,000","27,600,000","9,000,000","3,800,000","20,600,000","0","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,"-11,700,000","-7,800,000"
CapitalExpenditure,"-14,958,000","-4,683,000","-6,265,000","-2,260,000","-1,750,000","-3,517,000","-8,929,000","-8,019,000","-10,830,000","-1,950,000","-2,311,000","-1,378,000","-2,119,000","-664,000","-3,263,000","-2,562,000","-3,599,000","-1,688,000","-3,941,000","-2,082,000","-1,564,000","-1,918,000","-3,806,000","-1,193,000","-1,958,000","-1,599,000","-1,383,000","-1,632,000","-2,022,000","-1,095,000","-1,611,000","-1,300,000","-1,148,000","-3,145,000","-1,152,000","-633,000","-2,231,000","-5,578,000","-6,007,000","-7,529,000","-6,680,000","-3,293,000","-5,481,000","-4,145,000","-4,537,000","-6,478,000","-15,860,000","-13,807,000","-4,259,000","-534,000","-1,344,000","-761,000","-802,000","-2,258,000","-1,674,000","-2,685,000","-3,828,000","-1,984,000","-2,860,000","-1,197,000","-3,300,000","-2,289,000","-7,528,000","-468,000","-1,516,000","-5,692,000","-1,001,000","-1,212,000","-3,169,000","-2,524,000","-1,421,000","-6,497,000","-3,676,000","-665,000","-1,224,000","-880,000","-1,067,000","-1,033,000","-402,000","-1,090,000","-662,000","-68,000","-599,000","-674,000","-1,699,000","-5,172,000","-6,042,000","-3,451,000","-1,088,000","-623,000","-600,000","-600,000","-600,000","-1,600,000","-500,000","-400,000","-300,000","-900,000","-600,000","-1,300,000","-1,000,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,728,000","558,000","1,107,000","63,000","2,800,000","1,529,000","4,690,000","3,263,000","5,615,000","1,412,000","5,823,000","195,664,000","4,398,000","6,634,000","4,153,000","5,507,000","4,411,000","4,496,000","12,152,000","629,000",,,,,"0","85,000","14,128,000","43,346,000","2,431,000","89,000","4,035,000","1,968,000","10,593,000","1,514,000","4,702,000","28,278,000","14,415,000","2,404,000","5,288,000","3,833,000","1,253,000","57,000","1,304,000","594,000","1,568,000","443,000","1,774,000","5,510,000","3,053,000","2,694,000","3,765,000","2,997,000","1,300,000","1,400,000","1,700,000","600,000","1,200,000","300,000","1,100,000","600,000","1,100,000","-400,000","35,200,000"
IssuanceOfDebt,"0","72,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"0","0",,,"0","22,500,000","150,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-8,379,000","-174,454,000",,,,,,,,,"0","0","0","0","-294,000","-81,494,000","-258,000","-241,000","-72,492,000","-230,000","-205,000","-190,000","-185,000","-181,000","-155,000","-140,000","-137,000","-133,000","-110,000","-98,000","-96,000","-94,000","-172,572,000","-60,000","-59,000","-57,000","-36,000","-26,000","-356,000","-150,000","-13,000","-3,000","-1,673,000","-874,000","-23,000","-417,000","-2,724,000","-1,550,000","400,000","-137,350,000","4,313,000","-563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,"0","-13,000",,,,,,,"0","0","0","0","-2,000","0","-31,000","-50,000,000","-2,000","0",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-99,823,000","-68,812,000","-26,473,000",,,,,"-14,305,000","-10,000,000","0","-24,921,000",,,,,"0","0","1,000","-20,956,000","-13,166,000","0","0","-75,000,000",,,,,"-2,000","-15,124,000","0","-14,703,000",,"-7,625,000","-7,926,000","-4,990,000","-3,389,000",,,,,,,,,,,,,,,,,,
FreeCashFlow,"197,415,000","37,931,000","65,903,000","43,737,000","49,844,000","35,941,000","33,138,000","36,100,000","51,185,000","35,308,000","33,100,000","24,286,000","36,580,000","28,097,000","31,790,000","29,072,000","61,000","15,082,000","55,649,000","13,232,000","23,792,000","15,259,000","29,104,000","9,746,000","30,473,000","14,659,000","20,801,000","13,786,000","21,779,000","13,944,000","24,922,000","22,661,000","8,795,000","13,366,000","19,359,000","25,037,000","-12,382,000","9,734,000","-3,764,000","3,363,000","-26,324,000","-14,285,000","-3,500,000","31,419,000","15,455,000","-11,023,000","39,977,000","-10,866,000","-5,317,000","176,964,000","-16,288,000","-8,147,000","-18,427,000","-2,895,000","-6,078,000","-9,764,000","-17,057,000","-15,746,000","-16,399,000","384,000","-2,523,000","15,440,000","16,899,000","5,448,000","12,510,000","13,364,000","9,966,000","1,850,000","8,557,000","4,853,000","7,038,000","3,798,000","2,684,000","17,924,000","9,943,000","3,965,000","575,000","4,727,000","17,609,000","12,600,000","4,928,000","7,913,000","5,383,000","8,294,000","-6,294,000","6,295,000","8,689,000","32,572,000","-2,705,000","3,184,000","-3,600,000","400,000","-2,900,000","2,100,000","1,200,000","3,600,000","12,000,000","6,300,000","-7,800,000","16,800,000","9,600,000"
