name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,10/31/1993,07/31/1993,07/31/1991,10/31/1990,07/31/1990,04/30/1990
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,072,000","683,000","526,000","4,222,000","6,307,000","4,289,000","3,080,000","6,765,000","3,489,000","2,965,000","2,243,000","-241,000","3,278,000","2,557,000","2,178,000","4,073,000","1,803,000","965,000","972,000","936,000","998,000","866,000","775,000","700,000","704,000","734,000","651,000","863,000","877,000","758,000","1,596,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,072,000","683,000","526,000","4,222,000","6,307,000","4,289,000","3,080,000","6,765,000","3,489,000","2,965,000","2,243,000","-241,000","3,278,000","2,557,000","2,178,000","4,073,000","1,803,000","965,000","972,000","936,000","998,000","866,000","775,000","700,000","704,000","734,000","651,000","863,000","877,000","758,000","1,596,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-8,138,000","4,527,000","-13,756,000","2,112,000","-1,021,000","-1,116,000","4,388,000","3,958,000","1,172,000","748,000","-4,687,000","2,102,000","2,580,000","842,000","-5,041,000","981,000","7,291,000","-9,799,000","-120,275,000","3,441,000","-1,558,000","-938,000","2,811,000","-6,671,000","-1,988,000","-8,365,000","53,658,000","15,638,000","10,421,000","9,309,000","9,943,000","11,742,000","15,235,000","32,620,000","-6,439,000","13,556,000","3,143,000","2,593,000","-11,789,000","-16,223,000","-9,359,000","5,773,000","-3,247,000","1,270,000","6,501,000","-2,900,000","-13,481,000","-12,245,000","4,493,000","-8,546,000","-39,827,000","410,000","4,099,000","-4,809,000","-91,810,000","1,849,000","-6,853,000","-8,462,000","14,095,000","3,887,000","-35,753,000","6,994,000","4,521,000","-655,000","2,288,000","-7,028,000","-3,972,000","-13,692,000","616,000","4,000","-2,646,000","-1,681,000","-1,202,000","-572,000","-2,927,000","-218,000","-221,000","-219,000","1,579,000","-992,000","-993,000","-992,000","1,924,000","-992,000",,,"-5,638,000",,,,"-1,700,000",,,,,"11,200,000",,,,"800,000",,,,"32,600,000","-1,300,000","-800,000","-600,000","-800,000","-1,400,000","1,300,000","-8,100,000","-300,000","100,000","3,200,000",,,"-1,300,000","-1,700,000","3,100,000","-6,000,000"
			DeferredIncomeTax,"-8,138,000","4,527,000","-13,756,000","2,112,000","-1,021,000","-1,116,000","4,388,000","3,958,000","1,172,000","748,000","-4,687,000","2,102,000","2,580,000","842,000","-5,041,000","981,000","7,291,000","-9,799,000","-120,275,000","3,441,000","-1,558,000","-938,000","2,811,000","-6,671,000","-1,988,000","-8,365,000","53,658,000","15,638,000","10,421,000","9,309,000","9,943,000","11,742,000","15,235,000","32,620,000","-6,439,000","13,556,000","3,143,000","2,593,000","-11,789,000","-16,223,000","-9,359,000","5,773,000","-3,247,000","1,270,000","6,501,000","-2,900,000","-13,481,000","-12,245,000","4,493,000","-8,546,000","-39,827,000","410,000","4,099,000","-4,809,000","-91,810,000","1,849,000","-6,853,000","-8,462,000","14,095,000","3,887,000","-35,753,000","6,994,000","4,521,000","-655,000","2,288,000","-7,028,000","-3,972,000","-13,692,000","616,000","4,000","-2,646,000","-1,681,000","-1,202,000","-572,000","-2,927,000","-218,000","-221,000","-219,000","1,579,000","-992,000","-993,000","-992,000","1,924,000","-992,000",,,"-5,638,000",,,,"-1,700,000",,,,,"11,200,000",,,,"800,000",,,,"32,600,000","-1,300,000","-800,000","-600,000","-800,000","-1,400,000","1,300,000","-8,100,000","-300,000","100,000","3,200,000",,,"-1,300,000","-1,700,000","3,100,000","-6,000,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"2,290,000",,,,,,,,,,,,,,,"1,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"2,232,000","616,000","420,000","566,000","630,000","635,000","3,310,000","23,000","117,000","4,587,000","5,315,000","0","198,000","1,486,000","2,541,000","347,000","1,603,000","206,000","2,293,000","1,041,000","253,000","510,000","3,250,000","361,000","5,525,000","7,105,000","11,533,000","1,513,000","10,018,000","1,937,000","7,245,000","3,408,000","0","332,000","19,949,000","5,327,000","0","0","13,316,000","0","3,270,000","4,511,000","10,837,000","0","208,000","9,612,000","28,053,000","27,409,000","2,414,000","11,601,000","51,024,000","15,528,000","8,700,000","6,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"430,000","436,000","665,000","903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,"723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"23,216,000","6,348,000","5,284,000","5,702,000","5,882,000","5,151,000","3,818,000","5,786,000","4,787,000","4,539,000","4,687,000","3,981,000","4,986,000","5,022,000","3,517,000","4,810,000","5,133,000","4,458,000","4,572,000","4,984,000","7,813,000","3,559,000","3,881,000","4,335,000","4,844,000","5,081,000","4,447,000","6,542,000","7,174,000","5,068,000","3,035,000","10,050,000","4,574,000","10,584,000","8,049,000","4,604,000","3,950,000","3,010,000","3,143,000","3,166,000","2,567,000","2,597,000","3,932,000","7,096,000","3,419,000","3,241,000","3,185,000","3,868,000","3,132,000","3,519,000","3,640,000","3,894,000","3,389,000","4,371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-706,000","-602,000","-841,000","-933,000","257,000","-3,496,000","-19,396,000","-26,978,000","2,616,000","5,688,000","477,000","-18,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-53,972,000","-3,503,000","-30,672,000","-3,948,000","-15,849,000","6,228,000","-10,358,000","-3,555,000","7,042,000","-5,465,000","-14,244,000","-5,791,000","-641,000","7,166,000","-6,785,000","183,000","-7,529,000","9,140,000","-5,182,000","-4,353,000","40,212,000","9,365,000","-27,147,000","-39,750,000","-5,972,000","7,399,000","7,093,000","-3,347,000","1,190,000","-1,819,000","-13,457,000","7,400,000","-2,376,000","15,014,000","-11,478,000","18,980,000","34,729,000","-7,734,000","-2,995,000","2,619,000","15,617,000","6,356,000","-21,875,000","-2,845,000","4,191,000","35,718,000","2,940,000","-2,106,000","774,000","42,198,000","-12,704,000","1,095,000","-7,825,000","47,997,000","497,389,000","-7,932,000","-73,595,000","84,533,000","-88,510,000","276,000","66,045,000","-4,577,000","-55,196,000","546,818,000","176,012,000","-698,931,000","-76,613,000",,,,,,,,,,,,,,"895,000","-420,000",,,,,,,,,,,,"-100,000",,,,"-100,000",,"-37,500,000","39,700,000","-100,000","40,200,000","5,700,000","30,100,000","-3,400,000","-1,700,000","1,600,000","0","-1,400,000","10,300,000","-15,900,000","-900,000","-900,000","9,400,000","100,000",,"3,100,000","2,700,000",
		ChangeInWorkingCapital,"-28,548,000","-58,537,000","3,968,000","40,172,000","-14,151,000","615,000","3,568,000","96,341,000","-23,887,000","-69,445,000","14,180,000","3,018,000","19,362,000","-17,989,000","-54,791,000","103,459,000","8,884,000","-163,000","-4,474,000","6,432,000","6,431,000","-26,666,000","8,037,000","-7,254,000","-7,213,000","-23,179,000","-33,433,000","-298,000","-33,711,000","-30,500,000","14,330,000","3,747,000","-19,267,000","-42,480,000","6,353,000","25,992,000","-2,340,000","-21,290,000","-7,848,000","-1,077,000","14,610,000","-55,779,000","21,865,000","2,316,000","23,093,000","-35,577,000","7,486,000","1,690,000","274,000","-57,575,000","-1,598,000","18,997,000","21,975,000","-42,109,000","-15,204,000","-2,374,000","-2,133,000","-7,184,000","39,898,000","-14,455,000","10,690,000","-32,665,000","-4,094,000","11,516,000","-6,170,000","-8,491,000","9,531,000","20,957,000","2,660,000","-14,419,000","7,914,000","9,129,000","2,188,000","-15,036,000","-4,522,000","6,794,000","6,175,000","-17,504,000","-2,171,000","7,592,000","6,311,000","-15,516,000","-752,000","7,708,000","15,649,000","-26,311,000","-581,000","54,519,000","-8,367,000","-41,919,000","24,200,000","-7,800,000","20,400,000","-58,000,000","19,200,000","-13,600,000","10,600,000","-21,600,000","-9,200,000","18,000,000","-4,800,000","-5,600,000","7,100,000","-3,500,000","-11,300,000","2,700,000","11,400,000","-11,900,000","10,000,000","-35,000,000","11,700,000","-12,400,000","10,300,000","-51,600,000","-22,800,000","-18,200,000","16,900,000","-20,700,000","9,200,000","15,500,000"
			ChangeInReceivables,,,,,,,,,,,,,,,"1,844,000","3,067,000","5,381,000","2,934,000","-3,147,000","-4,636,000","-7,739,000","-1,818,000","-5,397,000","-3,240,000","-28,177,000","-1,843,000","-23,574,000","-14,170,000","-9,836,000","-5,040,000","3,311,000","3,576,000","-9,310,000","-340,000","1,817,000","186,000","-3,687,000","1,858,000","552,000","6,562,000","-3,041,000","-74,000","3,860,000","-975,000","-7,917,000","2,342,000","2,241,000","45,000","-8,778,000","1,762,000",,,"4,414,000","-3,667,000","-1,679,000","-706,000","721,000","-2,523,000","-306,000","-1,186,000","232,000","16,282,000","-15,287,000","7,518,000","1,901,000","8,639,000","-19,317,000","3,494,000","-100,000","7,667,000","-7,814,000","-388,000","862,000","-1,766,000","-791,000","-492,000","199,000","-192,000","484,000","974,000","202,000","-38,000","1,465,000","-656,000","4,407,000","-4,122,000","-4,321,000","46,313,000","-21,868,000","-22,791,000","25,500,000","10,700,000","-13,900,000","-35,900,000","28,900,000","9,300,000","-22,600,000","-8,000,000","13,300,000","16,000,000","-6,900,000","-5,000,000","-6,800,000","6,900,000","5,300,000","-17,600,000","-12,700,000","9,500,000","13,700,000","-23,300,000","-4,600,000","4,900,000","1,200,000","-19,600,000","5,400,000","1,700,000","8,800,000","-7,700,000","14,500,000","9,100,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,"-4,636,000",,,,,,,,,,,,,,,"1,817,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,"-352,000","68,000","-157,000","7,000","-261,000","27,000","-201,000","130,000","-92,000","-22,000","-283,000","431,000","-265,000","35,000","-723,000","891,000","-219,000","-275,000","44,000","1,156,000","-760,000","697,000","255,000","1,285,000","-1,526,000","235,000","-190,000","920,000","-307,000","540,000","-380,000","-370,000","-1,430,000","1,208,000","-679,000","1,295,000",,,"-24,000","348,000","-204,000","-723,000","-177,000","964,000","-1,312,000","-151,000","-837,000","1,313,000","-1,800,000","439,000","348,000","2,085,000","-2,692,000","1,302,000","-261,000","97,000","105,000","157,000","-122,000","54,000","-38,000","-30,000","-201,000","127,000",,,,,,,,,,,"-18,006,000","-5,079,000","6,900,000","3,300,000","-8,800,000","-13,500,000","24,500,000","5,100,000","-24,900,000","5,900,000","14,300,000","-8,700,000","1,000,000","-800,000","3,000,000","-2,100,000","-9,500,000","-7,200,000","16,300,000","-14,700,000","-4,900,000","800,000","-300,000","-1,200,000","5,100,000","-1,100,000","-7,500,000","-8,900,000","-4,700,000","-4,400,000","-9,500,000","12,700,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,"4,070,000","3,645,000","-895,000","4,000","-2,207,000","835,000","-788,000","-1,328,000","682,000","680,000","-973,000","-3,665,000","1,121,000","-2,661,000","1,772,000","-5,641,000","5,913,000","-1,692,000","-1,140,000","-6,057,000","1,336,000","-3,573,000","-2,537,000","148,000","2,859,000","2,521,000","-4,082,000","-2,658,000","558,000","4,009,000","-3,471,000","-8,676,000","8,367,000","609,000","-2,162,000","-5,300,000",,,"3,931,000","-15,577,000","8,656,000","-9,002,000","3,868,000","5,286,000","4,014,000","-7,547,000","1,415,000","-1,005,000","-1,717,000","-1,122,000","-2,734,000","2,854,000","-2,127,000","-1,217,000","-3,853,000","-294,000",,"1,682,000","-2,379,000","753,000","-548,000","2,028,000","-697,000","-231,000","-934,000","1,484,000","527,000","-496,000","-1,544,000","291,000","-1,582,000","77,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
