name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","-7,443,000","-964,000","-2,590,000","-1,041,000","-3,079,000","-105,000","-302,000","-81,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"118,009,000","525,000","333,000","39,000","117,112,000","360,000","2,085,000","2,354,000","1,771,000","-499,000","1,194,000","1,479,000","1,359,000","-1,008,000","90,000","162,000","-159,000","67,000","588,000","417,000","265,000","978,000","426,000","10,000","176,000","171,000","575,000","156,000","151,000","145,000","146,000",,,,,,,,,"5,815,000","3,371,000","3,308,000","3,637,000","-3,773,000","156,000","408,000","1,021,000","815,000","676,000","1,388,000","964,000","666,000","540,000","-6,809,000","2,296,000","4,157,000","2,238,000","6,206,000","2,060,000","690,000","2,588,000","1,196,000","552,000","2,707,000","1,682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-49,000",,,,"-27,000",,,,,,,,,"0","-100,000",,,,,"-300,000","100,000","-100,000","100,000","0","100,000","0","0",,
		ChangeInWorkingCapital,"-30,196,000","1,974,000","14,417,000","-19,806,000","-26,781,000","6,262,000","-6,153,000","2,540,000","-20,035,000","21,078,000","4,560,000","-3,419,000","-14,194,000","-5,711,000","-9,923,000","-8,468,000","-14,739,000","-3,267,000","-3,747,000","-2,811,000","-9,102,000","10,579,000","1,481,000","-3,582,000","-3,145,000","466,000","277,000","-6,799,000","-9,544,000","1,791,000","-3,522,000","-2,519,000","-474,000","1,189,000","1,541,000","71,000","-3,331,000","85,000","1,895,000","-2,117,000","-2,672,000","-1,740,000","-661,000","-1,737,000","-7,607,000","-1,099,000","3,225,000","-1,947,000","318,000","3,104,000","190,000","902,000","-632,000","5,063,000","720,000","-2,693,000","-6,613,000","-2,998,000","-851,000","4,161,000","-8,337,000","-2,510,000","306,000","1,949,000","-2,211,000","2,132,000","544,000","-1,007,000","1,096,000","-1,285,000","249,000","-2,435,000","-671,000","-1,581,000","86,000","428,000","-1,048,000","-922,000","1,264,000","1,335,000","-1,872,000","-4,142,000","541,000","1,582,000","1,583,000","-827,000","367,000","-1,747,000","-1,319,000","1,236,262","1,168,609","1,257,657","-2,199,528","-741,548","71,673","458,306","-1,892,637","722,236","2,019,720","-789,471","-1,009,014","-270,342","-413,973","-395,831","-321,622","-414,354","229,282","-197,281","108,381","1,000,000","400,000","900,000","-1,200,000","-500,000","-200,000","-500,000","-600,000","100,000","-600,000","100,000","-400,000","400,000","200,000","700,000","-400,000"
			ChangeInReceivables,"5,335,000","-2,327,000","218,000","-1,319,000","8,763,000","-5,134,000","-11,692,000","1,753,000","3,014,000","15,884,000","-6,505,000","-8,629,000","4,801,000","-2,755,000","-14,137,000","-7,061,000","1,930,000","-4,947,000","-7,518,000","-3,619,000","795,000","-3,995,000","-3,748,000","-5,324,000","1,517,000","-5,846,000","130,000","-2,758,000","-2,456,000","-3,650,000","-5,428,000","-440,000","1,548,000","-1,435,000","-1,789,000","-59,000","1,971,000","-3,075,000","-1,117,000","-426,000","2,032,000","-3,160,000","-1,889,000","-1,082,000","847,000","-2,416,000","2,075,000","-2,349,000","767,000","783,000","-1,081,000","1,091,000","1,417,000","-1,838,000","355,000","-1,194,000","138,000","-2,228,000","-2,870,000","5,244,000","-2,943,000","-1,913,000","-612,000","1,328,000","-723,000","-517,000","-222,000","-1,019,000","2,016,000","-1,324,000","-463,000","-1,366,000","590,000","-2,127,000","-502,000","921,000","1,121,000","-1,078,000","1,057,000","958,000","542,000","-2,293,000","143,000","2,306,000","2,027,000","-1,567,000","-412,000","-1,555,000","197,000","170,591","54,564","864,168","-1,343,323","-1,237,739","-244,799","1,256,917","-855,256","-1,027,532","1,663,516","-397,708","-1,043,589","-1,602,665","-270,260","-531,698","194,412","-229,175","-36,343","-326,421","-238,616","100,000","-600,000","1,100,000","-700,000","0","-300,000","-400,000","-200,000","100,000","-400,000",,,"0","0","400,000","-300,000"
				ChangesInAccountReceivables,"5,335,000","-2,327,000","218,000","-1,319,000","8,763,000","-5,134,000","-11,692,000","1,753,000","3,014,000","15,884,000","-6,505,000","-8,629,000","4,801,000","-2,755,000","-14,137,000","-7,061,000","1,930,000","-4,947,000","-7,518,000","-3,619,000","795,000","-3,995,000","-3,748,000","-5,324,000","1,517,000","-5,846,000","130,000","-2,758,000","-2,456,000","-3,650,000","-5,428,000","-440,000","1,548,000","-1,435,000","-1,789,000","-59,000","1,971,000","-3,075,000","-1,117,000","-426,000","2,032,000","-3,160,000","-1,889,000","-1,082,000","847,000","-2,416,000","2,075,000","-2,349,000","767,000","783,000","-1,081,000","1,091,000","1,417,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-29,323,000","-9,754,000","-7,896,000","-5,903,000","-5,770,000","-4,061,000","525,000","6,282,000","-211,000","24,000","-1,057,000","-4,965,000","-7,239,000","-10,659,000","-9,772,000","-8,956,000","-7,794,000","-3,712,000","-6,611,000","-4,061,000","-1,302,000","-3,669,000","-2,331,000","-2,891,000","-3,393,000","-1,381,000","-3,237,000","-2,306,000","-4,549,000","-3,385,000","-2,929,000","-419,000","-234,000","-553,000","807,000","813,000","-1,689,000","-417,000","-690,000","-2,226,000","-1,982,000","-2,192,000","-1,475,000","-961,000","-1,601,000","-844,000","-1,115,000","-194,000","645,000","1,339,000","157,000","85,000","-654,000","2,187,000","510,000","-1,054,000","-3,241,000","-2,595,000","-2,121,000","-3,872,000","-2,490,000","-1,679,000","-1,366,000","-1,809,000","759,000","1,055,000","-286,000","-424,000","-522,000","535,000","248,000","-515,000","-1,434,000","340,000","325,000","-309,000","-158,000","569,000","649,000","113,000","46,000","777,000","-881,000","-657,000","72,000","132,000","106,000","-163,000","-203,000","71,114","-57,859","-494,311","-168,944","528,361","-214,645","-377,944","-504,187","-563,362","-268,501","166,320","-193,161","229,116","-231,796","-135,924","-28,667","-113,442","-286,719","16,851","139,078","500,000","600,000","-100,000","-200,000","-200,000","-200,000","-100,000","-200,000","-300,000","-200,000","0","-200,000","0","100,000","100,000","100,000"
			ChangeInPrepaidAssets,"-8,406,000","3,468,000","8,426,000","-11,603,000","-8,697,000","6,029,000","-8,805,000","1,259,000","485,000","-1,083,000","-173,000","-660,000","-3,417,000","-3,205,000","2,665,000","144,000","-2,131,000","-3,433,000","-164,000","46,000","-915,000","1,557,000","-1,894,000","-2,036,000","7,000","-2,633,000","-113,000","-7,000","463,000","-1,281,000","-59,000","116,000","-255,000","-694,000","417,000","-1,054,000","292,000","-685,000","452,000","-28,000","-65,000","-310,000","-43,000","-106,000","220,000","-627,000","321,000","175,000","292,000","-570,000","158,000","4,000","-152,000","-120,000","428,000","560,000","124,000","-645,000","337,000","338,000","-207,000","-240,000","573,000","145,000","-319,000","-547,000","599,000","215,000","-94,000","-811,000","332,000","110,000","-96,000","-564,000","363,000","283,000","-371,000","-259,000","237,000","655,000","-677,000","165,000","8,000","112,000","-582,000",,,,"-311,000","233,758","177,303","41,438","-257,499","-669,272","201,217","-150,610","-9,186",,,"-705,584","-2,990","10,259","20,922","-24,996","-87,077","114,991","32,583","-101,128","-84,896",,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-119,000","8,951,000","12,786,000","-1,057,000","-20,799,000","6,144,000","13,969,000","-8,074,000","-24,042,000","6,223,000","12,521,000","7,619,000","-8,106,000","9,564,000","10,231,000","5,479,000","-3,892,000","5,665,000","9,344,000","3,952,000","-6,827,000","15,206,000","9,519,000","6,160,000","-1,097,000","8,483,000","3,383,000","-661,000","-3,830,000","9,654,000","4,042,000","-2,345,000","-1,968,000","3,459,000","1,897,000","227,000","-3,699,000","3,160,000","3,048,000","356,000","-2,324,000","2,788,000","2,672,000","300,000","-6,803,000","2,815,000","1,473,000","261,000","-1,464,000","1,345,000","1,089,000","-298,000","-1,224,000","3,915,000","-1,729,000","-794,000","-1,846,000","1,583,000","1,543,000","1,746,000","-1,635,000","98,000","1,085,000","1,137,000","-748,000","1,251,000","184,000","-606,000","497,000","68,000","89,000","-337,000","-58,000","344,000","232,000","-130,000","-132,000","240,000","-238,000","-203,000","-724,000","-660,000","601,000","-202,000","107,000","469,000","201,000","63,000","-157,000","-392,506","216,190","918,937","-64,621","-291,509","-78,253","-294,434","-518,629","616,961","307,782","-83,495","-72,799","454,794","-92,645","318,569","-169,637","-174,901","250,509","228,445","275,610",,,"-200,000","-100,000","0","200,000","-100,000","-200,000","200,000","0","0","-100,000","200,000",,,
				ChangeInPayable,"641,000","3,122,000","3,785,000","-1,504,000","-4,762,000","10,776,000","1,981,000","-5,670,000","-4,458,000","1,740,000","60,000","2,244,000","-1,463,000","3,067,000","4,148,000","-1,923,000","2,684,000","1,817,000","2,296,000","4,690,000","-4,391,000","4,023,000","1,636,000","2,051,000","-145,000","-905,000","77,000","-50,000","-1,767,000","3,004,000","949,000","468,000","-1,049,000","1,625,000","-185,000","-192,000","-1,302,000","1,469,000","869,000","-855,000","-300,000","1,195,000","946,000","-494,000","-1,360,000","2,590,000","-118,000","-697,000","705,000","-1,005,000","-212,000","152,000","-322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"641,000","3,122,000","3,785,000","-1,504,000","-4,762,000","10,776,000","1,981,000","-5,670,000","-4,458,000","1,740,000","60,000","2,244,000","-1,463,000","3,067,000","4,148,000","-1,923,000","2,684,000","1,817,000","2,296,000","4,690,000","-4,391,000","4,023,000","1,636,000","2,051,000","-145,000","-905,000","77,000","-50,000","-1,767,000","3,004,000","949,000","468,000","-1,049,000","1,625,000","-185,000","-192,000","-1,302,000","1,469,000","869,000","-855,000","-300,000","1,195,000","946,000","-494,000","-1,360,000","2,590,000","-118,000","-697,000","705,000","-1,005,000","-212,000","152,000","-322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-760,000","5,829,000","9,001,000","447,000","-16,037,000","-4,632,000","11,988,000","-2,404,000","-19,584,000","4,483,000","12,461,000","5,375,000","-6,643,000","6,497,000","6,083,000","7,402,000","-6,576,000","3,848,000","7,048,000","-738,000","-2,436,000","11,183,000","7,883,000","4,109,000","-952,000","9,388,000","3,306,000","-611,000","-2,063,000","6,650,000","3,093,000","-2,813,000","-919,000","1,834,000","2,082,000","419,000","-2,397,000","1,691,000","2,179,000","1,211,000","-2,024,000","1,593,000","1,726,000","794,000","-5,443,000","225,000","1,591,000","958,000","-2,169,000","2,350,000","1,301,000","-450,000","-902,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
