name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,934,000",,,,,,,,,,,,"13,145,000",,,,,,,,,,,,"8,025,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,083,000",,,,,,,,,,,,"-1,626,000",,,,,,,,,,,,"156,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,083,000",,,,,,,,,,,,"-1,626,000",,,,,,,,,,,,"156,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,120,000","2,523,000","2,859,000","1,684,000","1,653,000","2,167,000","2,180,000","1,342,000","1,348,000","1,715,000","1,761,000","993,000","994,000","1,342,000","1,397,000",,,,"1,143,000","832,000","829,000","1,373,000","823,000","6,000","6,000","5,000","6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"43,285,000","7,038,000","7,990,000","11,011,000","17,246,000","2,720,000","23,790,000","105,095,000","13,869,000","4,478,000","8,950,000","13,503,000","13,061,000","4,672,000","1,235,000","6,862,000","3,951,000","14,221,000","6,679,000","366,000","2,273,000","5,433,000","3,709,000","8,763,000","6,269,000","1,923,000","1,378,000","3,865,000","3,230,000","2,087,000","1,450,000","494,000","499,000","1,683,000",,,,,"2,804,000",,,,,,,"164,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"43,078,000","5,002,000","29,289,000","4,315,000","4,472,000","3,697,000","3,083,000","3,020,000","4,882,000","5,518,000","3,184,000","3,187,000","4,527,000","2,764,000","14,740,000","3,870,000","4,995,000","3,662,000","3,305,000","3,426,000","4,462,000","2,753,000","2,803,000","2,652,000","3,947,000","2,605,000","2,793,000","2,236,000","2,810,000","2,552,000","4,306,000","2,204,000","2,752,000","2,697,000","6,550,000","6,737,000","3,653,000","3,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-56,141,000","-30,036,000","-19,626,000","-1,902,000","-4,577,000","1,211,000","4,105,000","-2,375,000","1,824,000","875,000","-762,000","-92,000","-586,000","-513,000","21,000","-238,000","-1,022,000","-351,000","2,309,000","576,000","1,463,000","417,000","-922,000","-992,000","-750,000","-2,000,000","-1,781,000","-3,010,000","-71,000","-2,183,000","-3,198,000","-4,373,000","-2,091,000","-1,742,000","-1,532,000","302,000","-2,494,000","-1,947,000","-2,871,000","888,000","703,000","314,000","3,674,000","198,000","303,000","382,000",,,,,,,,,,,"13,026,000","16,503,000","25,702,000","-1,163,000","54,600,000","8,972,000","-96,656,000","6,145,000","4,740,000","-664,000","23,379,000","-44,982,000","-8,435,000","-1,070,000","8,161,000","2,009,000","23,373,000","20,313,000","-62,109,000","-24,386,000","-939,000","1,812,000","-638,000","-12,632,000","8,633,000","-1,080,000","-22,998,000","-13,925,000","678,000","2,682,000","-10,059,000","-23,630,000","-938,000","-662,000",,"-3,900,000","1,700,000","-3,600,000","4,500,000","-2,300,000","1,200,000","-3,700,000","6,665,000","-3,600,000","-4,000,000","1,100,000","778,000","-1,200,000","0","-900,000","-237,000","800,000","100,000","-600,000","-5,500,000"
		ChangeInWorkingCapital,"-44,876,000","-63,189,000","-27,651,000","46,405,000","-441,000","-53,386,000","6,309,000","12,143,000","-47,026,000","-30,946,000","8,978,000","22,053,000","21,129,000","-37,058,000","17,384,000","-26,093,000","33,699,000","-13,196,000","18,279,000","-35,841,000","37,308,000","6,258,000","22,940,000","22,627,000","35,813,000","-48,144,000","37,336,000","-24,918,000","34,113,000","-43,004,000","35,199,000","-14,933,000","30,249,000","-33,347,000","31,539,000","-7,145,000","34,582,000","-49,261,000","33,968,000","-23,510,000","27,670,000","-26,509,000","20,898,000","-9,105,000","26,173,000","-23,613,000","25,784,000","-9,158,000","19,256,000","-18,095,000","20,306,000","-13,336,000","16,493,000","-19,000,000","17,623,000","-12,369,000","17,773,000","-22,282,000","21,671,000","-3,365,000","11,424,000","-8,104,000","6,403,000","-3,352,000","3,999,000","750,000","-2,371,000","5,803,000","-2,421,000","3,987,000","-3,842,000","5,085,000","-3,364,000","2,165,000","2,004,000","1,305,000","572,000","3,064,000","-3,582,000","3,300,000","-586,000","3,095,000","-2,378,000","2,427,000","-2,424,000","3,451,000","-4,103,000","5,324,000","-852,000","2,270,000","-8,293,000","5,400,000","-3,400,000","7,200,000","-6,894,000","4,800,000","-3,200,000","7,000,000","-10,957,000","6,200,000","7,800,000","-2,800,000","-1,450,000","1,600,000","-400,000","1,000,000","400,000","-1,600,000","-200,000","1,200,000","-8,600,000"
			ChangeInReceivables,"-34,623,000","-17,698,000","8,378,000","21,300,000","-46,603,000","-21,367,000","-19,493,000","1,344,000","-64,096,000","3,005,000","-1,068,000","3,364,000","-5,065,000","-6,185,000","-5,361,000","-4,325,000","5,258,000","-2,473,000","2,250,000","-4,288,000","1,807,000","139,000","-4,196,000","-3,982,000","1,865,000","5,081,000","-4,992,000","573,000","886,000","892,000","-16,731,000","-325,000","3,145,000","9,600,000","-4,612,000","3,905,000","-463,000","-1,961,000","-2,829,000","3,784,000","1,986,000","-166,000","-3,463,000","846,000","317,000","7,509,000","-1,753,000","948,000","414,000","5,661,000","-1,399,000","2,060,000","-1,051,000","3,997,000","-2,265,000","1,567,000","-61,000","-171,000","-777,000","-262,000","961,000","29,000","-615,000","505,000","1,423,000","3,105,000","-3,909,000","1,005,000","-2,030,000","1,642,000","-2,504,000","1,061,000","1,140,000","1,397,000","-981,000","285,000","761,000","1,686,000","-3,130,000","836,000","549,000","1,947,000","-1,506,000","337,000","358,000","1,936,000","-1,247,000","618,000","598,000","516,000","-2,075,000","600,000","200,000","1,300,000","-1,800,000","200,000","400,000","1,300,000","-1,744,000","300,000","-100,000","700,000","-1,700,000","400,000","100,000","600,000",,"-1,400,000","300,000","300,000","-3,600,000"
				ChangesInAccountReceivables,"-34,623,000","-17,698,000","8,378,000","21,300,000","-46,603,000","-21,367,000","-19,493,000","1,344,000","-64,096,000","3,005,000","-1,068,000","3,364,000","-5,065,000","-6,185,000","-5,361,000","-4,325,000","5,258,000","-2,473,000","2,250,000","-4,288,000","1,807,000","139,000","-4,196,000","-3,982,000","1,865,000","5,081,000","-4,992,000","573,000","886,000","892,000","-16,731,000","-325,000","3,145,000","9,600,000","-4,612,000","3,905,000","-463,000","-1,961,000","-2,829,000","3,784,000","1,986,000","-166,000","-3,463,000","846,000","317,000","7,509,000","-1,753,000","948,000","414,000","5,661,000","-1,399,000","2,060,000","-1,051,000","3,997,000","-2,265,000","1,567,000","-61,000","-171,000","-777,000","-262,000","961,000","29,000","-615,000","505,000","1,423,000","3,105,000","-3,909,000","1,005,000","-2,030,000","1,642,000","-2,504,000","1,061,000","1,140,000","1,397,000","-981,000","285,000","761,000","1,686,000","-3,130,000","836,000","549,000","1,947,000","-1,506,000","337,000","358,000","1,936,000","-1,247,000","618,000","598,000","516,000","-2,075,000","600,000","200,000","1,300,000","-1,800,000","200,000","400,000","1,300,000","-1,744,000","300,000","-100,000","700,000","-1,700,000","400,000","100,000","600,000",,"-1,400,000","300,000","300,000","-3,600,000"
			ChangeInPayablesAndAccruedExpense,"-10,253,000","-45,491,000","-36,029,000","25,105,000","46,162,000","-32,019,000","25,802,000","10,799,000","17,070,000","-33,951,000","10,046,000","18,689,000","26,194,000","-30,873,000","22,745,000","-21,768,000","28,441,000","-10,723,000","16,029,000","-31,553,000","35,501,000","6,119,000","27,136,000","26,609,000","33,948,000","-53,225,000","42,328,000","-25,491,000","33,227,000","-43,896,000","51,930,000","-14,608,000","27,104,000","-42,947,000","36,151,000","-11,050,000","35,045,000","-47,300,000","36,797,000","-27,294,000","25,684,000","-26,343,000","24,361,000","-9,951,000","25,856,000","-31,122,000","27,537,000","-10,106,000","18,842,000","-23,756,000","21,705,000","-15,396,000","17,544,000","-22,997,000","19,888,000","-13,936,000","17,834,000","-22,111,000","22,448,000","-3,103,000","10,463,000","-8,133,000","7,018,000","-3,857,000","2,576,000","-2,355,000","1,538,000","4,798,000","-391,000","2,345,000","-1,338,000","4,024,000","-4,504,000","768,000","2,985,000","1,020,000","-189,000","1,378,000","-452,000","2,464,000","-1,135,000","1,148,000","-872,000","2,090,000","-2,782,000","1,515,000","-2,856,000","4,706,000","-1,450,000","1,754,000","-1,618,000","2,100,000","-1,900,000","2,300,000","-838,000","2,200,000","-2,000,000","2,200,000","-3,613,000","2,800,000","4,000,000","-2,100,000",,,"-300,000","-100,000","-600,000","600,000","-400,000","300,000","-700,000"
				ChangeInPayable,"-10,253,000","-45,491,000","-36,029,000","25,105,000","46,162,000","-32,019,000","25,802,000","10,799,000","17,070,000","-33,951,000","10,046,000","18,689,000","26,194,000","-30,873,000","22,745,000","-21,768,000","28,441,000","-10,723,000","16,029,000","-31,553,000","35,501,000","6,119,000","27,136,000","26,609,000","33,948,000","-53,225,000","42,328,000","-25,491,000","33,227,000","-43,896,000","51,930,000","-14,608,000","27,104,000","-42,947,000","36,151,000","-11,050,000","35,045,000","-47,300,000",,,,,,,,,,,,,,,,,,,,"-22,111,000","22,448,000","-3,103,000","10,463,000","-8,133,000","7,018,000","-3,857,000","2,576,000","-2,355,000",,,"-391,000","2,345,000","-1,338,000","4,024,000","-4,504,000","768,000",,"1,020,000","-189,000","1,378,000",,,"-1,135,000","1,148,000",,"2,090,000","-2,782,000","1,515,000",,"4,706,000","-1,450,000","1,754,000",,"2,100,000","-1,900,000","2,300,000","-838,000","2,200,000","-2,000,000","2,200,000",,"2,800,000","4,000,000","-2,100,000",,,"-300,000","-100,000","-600,000","600,000","-400,000","300,000","-700,000"
					ChangeInAccountPayable,"-10,253,000","-45,491,000","-36,029,000","25,105,000","46,162,000","-32,019,000","25,802,000","10,799,000","17,070,000","-33,951,000","10,046,000","18,689,000","26,194,000","-30,873,000","22,745,000","-21,768,000","28,441,000","-10,723,000","16,029,000","-31,553,000","35,501,000","6,119,000","27,136,000","26,609,000","33,948,000","-53,225,000","42,328,000","-25,491,000","33,227,000","-43,896,000","51,930,000","-14,608,000","27,104,000","-42,947,000","36,151,000","-11,050,000","35,045,000","-47,300,000",,,,,,,,,,,,,,,,,,,,"-22,111,000","22,448,000","-3,103,000","10,463,000","-8,133,000","7,018,000","-3,857,000","2,576,000","-2,355,000",,,"-391,000","2,345,000","-1,338,000","4,024,000","-4,504,000","768,000",,"1,020,000","-189,000","1,378,000",,,"-1,135,000","1,148,000",,"2,090,000","-2,782,000","1,515,000",,"4,706,000","-1,450,000","1,754,000",,"2,100,000","-1,900,000","2,300,000","-800,000","2,200,000","-2,000,000","2,200,000",,"2,800,000","4,000,000","-2,100,000",,,"-300,000","-100,000","-600,000","600,000","-400,000","300,000","-700,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-171,000","-777,000","-262,000","961,000","29,000","-615,000","505,000","1,423,000","3,105,000",,,"-2,030,000","1,642,000","-2,504,000","1,061,000","1,140,000","1,397,000",,"285,000","761,000","1,686,000",,,"549,000","1,947,000",,"337,000","358,000","1,936,000",,"618,000","598,000","516,000",,"600,000","200,000","1,300,000","-1,800,000","200,000","400,000","1,300,000",,"300,000","-100,000","700,000","-1,700,000","400,000","100,000","600,000",,"-1,400,000","300,000","300,000","-3,600,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-22,111,000","22,448,000","-3,103,000","10,463,000","-8,133,000","7,018,000","-3,857,000","2,576,000","-2,355,000",,,"-391,000","2,345,000","-1,338,000","4,024,000","-4,504,000","768,000",,"1,020,000","-189,000","1,378,000",,,"-1,135,000","1,148,000",,"2,090,000","-2,782,000","1,515,000",,"4,706,000","-1,450,000","1,754,000",,"2,100,000","-1,900,000","2,300,000","-800,000","2,200,000","-2,000,000","2,200,000",,"2,800,000","4,000,000","-2,100,000",,,"-300,000","-100,000","-600,000","600,000","-400,000","300,000","-700,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,282,000","-21,671,000","3,365,000","-11,424,000","8,104,000","-6,403,000","3,352,000","-3,999,000","-750,000",,,"2,421,000","-3,987,000","3,842,000","-5,085,000","3,364,000","-2,165,000",,"-1,305,000","-572,000","-3,064,000",,,"586,000","-3,095,000",,"-2,427,000","2,424,000","-3,451,000",,"-5,324,000","852,000","-2,270,000",,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"1,094,000","729,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-63,000","0","20,000","1,290,000","2,773,000","2,480,000","1,281,000","1,496,000",,,,,,,,,,"679,000","222,000","155,000","2,843,000",,,"223,000","335,000","32,238,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-6,861,977,000","-1,418,008,000","-2,834,743,000","-1,577,376,000","-1,031,850,000","-993,726,000","-920,553,000","-308,693,000","-451,722,000","-351,411,000","-1,531,737,000","-395,163,000","-1,076,395,000","-498,514,000","-272,012,000","-577,466,000","-297,371,000","-492,835,000","-340,826,000","-248,416,000","-299,953,000","-365,312,000","-727,742,000","-382,281,000","-296,395,000","-294,693,000","-183,798,000","-120,014,000","-711,474,000","-163,769,000","-120,502,000","-167,011,000","-294,227,000","-593,119,000","-120,606,000","-512,046,000","-610,149,000","-89,210,000","-382,799,000","-411,921,000","-204,366,000","-9,288,000","-178,360,000","-451,787,000","-149,024,000","-155,692,000","-402,350,000","-10,318,000","-256,165,000","-28,525,000","-41,799,000","-7,258,000","4,679,000","-1,346,000","12,664,000","1,908,000","-4,199,000","-180,246,000","-125,574,000","-277,743,000","-34,389,000","-60,915,000","-409,561,000","-94,750,000","-54,814,000","-86,155,000","-65,568,000","-210,519,000","-53,964,000","-74,490,000","-22,072,000","-26,572,000","-10,979,000","-101,246,000","-179,508,000","-23,182,000","-28,999,000","-28,125,000","-13,822,000","-20,525,000","-75,300,000","-5,052,000","-80,717,000","-17,267,000","-4,276,000","9,512,000","14,202,000","-5,686,000","-22,797,000","-19,775,000","-18,338,000","-61,400,000","-45,200,000","-41,400,000","-55,818,000","-34,800,000","-49,100,000","-50,100,000","-25,657,000","-56,200,000","-37,500,000","-16,600,000","-35,000,000","-13,000,000","-1,600,000","-1,700,000","-10,655,000","-14,300,000","-29,000,000","-12,300,000","-1,100,000"
