name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,06/30/1991,03/31/1991,03/31/1990,03/31/1989
			RawMaterials,"47,961,000","35,216,000","23,071,833","16,881,148","11,932,008","11,475,903","12,287,134","11,340,314","8,795,376","8,384,548","7,115,298","6,601,647","5,755,357","5,775,216","6,013,166","5,136,429","5,399,534","6,012,095","5,991,863","7,096,105","7,190,262","5,997,636","5,702,762","5,421,596","5,310,196","4,741,099","4,811,993","5,057,154","3,681,674","3,691,417","3,729,160","3,609,891","3,047,476","3,490,880","4,110,224","3,215,170","2,323,447","2,410,733","2,300,380","2,278,483","2,431,253","2,102,051","2,158,647","1,976,871","1,544,366","1,394,406","1,289,869","1,186,027","1,075,719","1,018,000","873,439","1,075,832","1,088,927","1,397,606","1,815,777","1,562,531","1,312,537","1,419,828","1,462,410","1,146,161","1,447,312","1,654,448",,"429,954",,,,"266,051",,,,"371,536",,,,"702,233","95,298","10,665","14,932","21,448","44,795","244,050","339,587","405,238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"4,727,000","3,629,000","2,481,890","2,866,264","2,191,469","966,731","1,033,021","1,384,876","942,023","778,957","540,962","773,652","712,003","529,767","560,988","773,652","805,616","431,495","724,248","653,701","610,219","650,736","471,305","842,726","811,203","368,302","310,149","311,626","383,235","483,593","292,557","519,621","486,754","591,728","494,980","651,454","380,436","357,127","336,298","344,586","370,286","162,077","304,793","36,037","28,947","34,168","26,233","15,182","8,654","13,579","23,031","13,843","8,318","7,560","14,483","24,794","14,219","30,793","61,839","33,783","47,034","36,682",,"48,474",,,,"9,661",,,,"46,222",,,,"155,138","11,029","4,926",,"18,627","13,892","74,543","64,257","10,078",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"9,907,000","6,238,000","3,361,576","2,373,251","1,541,111","2,233,090","2,048,514","2,156,763","1,950,704","1,466,936","1,356,720","2,048,963","1,806,162","3,321,133","3,475,981","3,777,971","4,673,999","1,696,794","1,737,456","1,588,807","2,170,396","2,066,273","2,199,088","1,842,062","1,981,130","1,834,118","2,060,712","1,365,548","1,099,312","1,184,145","1,368,625","1,169,058","1,321,669","1,044,483","1,021,560","1,099,524","1,038,369","858,049","334,936","377,238","275,849","263,939","293,711","184,661","240,395","176,681","196,204","230,583","238,897","209,735","257,392","458,113","456,011","495,607","258,511","154,183","114,078","114,724","95,685","310,346","249,377","284,074",,"1,358,415",,,,"994,941",,,,"1,156,430",,,,"540,832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-540","-2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-1,677,000","-1,509,000","-1,390,988","-1,141,524","-1,037,412","-988,135","-960,131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136,373","155,472","140,900","115,038","171,492","173,040","320,377","398,120","220,135","264,372","148,195","140,059","128,888","174,503","182,897","182,642","166,882","134,045","120,033","40,820","65,267","103,588","63,396","46,641","18,968","30,064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,146,899","1,451,948","2,053,528","1,986,037","2,249,435","3,292,140","3,920,112","4,450,135","4,615,110","2,369,942","1,639,902","1,491,478","1,491,478","994,000","994,000","994,000","994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,146,899","1,451,948","2,053,528","1,986,037","2,249,435","3,292,140","3,920,112","4,450,135","4,615,110","2,369,942","1,639,902","1,491,478","1,491,478","994,000","994,000","994,000","994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,601,000","1,085,000","953,945","652,320","717,599","449,596","585,436","602,699","687,881","825,065","769,161","883,613","1,253,635","653,202","742,136","698,448","1,069,504","939,326","978,933","869,150","974,990","976,558","1,198,917","752,443","582,186","556,127","416,766","499,231","917,542","771,970","543,257","534,575","976,582","504,512","317,829","361,858","415,631","349,702","473,726","521,686","454,772","228,551","170,243","254,417","898,786","126,034","129,079","213,553","313,213","217,376","180,635","160,063","218,084","182,632","115,344","196,196","246,129","167,557","29,886",,,"1,285,646",,"126,385",,,"42,828","131,548","87,010","88,368","44,174","133,865","84,282","40,000",,"75,000","50,000","37,500","18,750","70,000","52,500","35,000","17,500","65,000","89,399","44,536","37,195","84,803",,"100,000",,"100,000","62,189","100,000","200,000","100,000","100,000","100,000","100,000","100,000",,"100,000","200,000","300,000","100,000",,"100,000","100,000",,"200,000",,"200,000","200,000","100,000","300,000","200,000","300,000","300,000","300,000","100,000","300,000",,"100,000"
	TotalNonCurrentAssets,"60,951,000","53,720,000","54,404,953","44,073,580","42,980,881","43,976,255","42,774,621","45,906,354","43,477,014","39,572,026","39,381,792","37,143,201","33,199,749","33,188,749","33,137,111","33,632,250","35,789,450","28,681,743","28,350,635","25,719,950","24,049,161","22,195,412","19,482,635","17,071,254","16,081,763","15,234,692","16,873,988","16,212,216","15,218,047","15,186,955","13,813,515","13,843,590","14,177,880","12,824,595","12,216,136","14,321,536","14,277,296","13,470,598","14,995,741","12,038,436","12,315,089","12,552,360","10,021,806","7,980,157","7,468,672","8,910,032","9,424,610","10,088,427","10,556,928","10,469,940","9,530,547","7,067,813","6,424,588","4,813,294","7,927,868","7,971,876","8,179,178","5,119,349","5,101,140","5,490,367","6,245,933","6,385,462","6,656,096","6,617,043","7,506,600","7,703,294","7,986,775","8,147,701","8,240,613","8,461,233","8,654,619","8,868,509","8,180,261","8,121,996","8,153,555","7,522,186","4,185,255","4,239,546","4,412,613","4,555,731","4,573,395","4,667,781","4,352,783","4,048,720","3,429,778","3,047,469","3,078,299","3,097,820","3,500,000","3,500,000","3,500,000","3,600,000","3,585,892","3,600,000","3,800,000","3,900,000","3,900,000","5,400,000","5,200,000","4,900,000","4,300,000","4,100,000","4,200,000","1,700,000","1,800,000","1,800,000","1,900,000","2,000,000","2,100,000","2,100,000","2,400,000","2,400,000","2,600,000","2,700,000","2,800,000","2,900,000","3,600,000","3,700,000","3,900,000","4,000,000","4,000,000","2,500,000","1,300,000"
		NetPPE,"22,115,000","8,335,000","7,303,071","7,440,988","7,473,763","7,933,661","7,649,088","8,064,155","8,475,391","7,897,269","5,413,241","4,470,145","4,412,001","4,592,435","4,744,584","4,907,410","5,053,859","5,201,901","5,434,172","5,511,450","6,024,930","5,904,333","5,780,814","5,560,484","5,377,459","5,551,700","5,689,673","5,628,045","5,258,571","3,997,151","2,462,250","2,332,882","1,783,233","1,735,695","1,796,812","1,581,564","1,565,718","1,293,037","1,107,468","934,954","924,291","930,690","986,031","910,422","611,380","1,215,634","1,273,107","1,385,062","1,317,075","1,255,763","1,319,492","1,352,372","1,425,291","1,531,825","1,604,202","1,635,161","1,735,330","1,798,226","1,668,160","2,210,891","2,421,545","2,566,259","2,644,810","2,623,412","3,418,366","3,571,453","3,823,244","3,946,998","3,968,103","4,213,792","4,383,201","4,550,956","4,402,452","4,283,499","4,333,534","3,989,344","3,565,919","3,593,535","3,647,813","3,748,004","3,784,027","3,846,209","3,547,816","3,248,191","2,631,690","2,406,881","2,437,677","2,459,760","2,500,000","2,500,000","2,600,000","2,600,000","2,566,638","2,600,000","2,700,000","2,700,000","2,700,000","2,600,000","2,400,000","2,100,000","1,400,000","1,200,000","1,300,000","1,200,000","1,200,000","1,300,000","1,400,000","1,500,000","1,600,000","1,700,000","1,900,000","2,000,000","2,200,000","2,300,000","2,400,000","2,500,000","2,600,000","2,700,000","2,800,000","3,000,000","3,000,000","1,900,000","1,300,000"
			GrossPPE,"22,115,000","8,335,000","17,371,756","7,440,988","7,473,763","7,933,661","17,833,985","8,064,155","8,475,391","7,897,269","13,793,462",,,,"11,656,153",,,,"11,569,001",,,,"10,714,795",,,,"9,365,791",,,,"5,555,613",,,,"4,550,472",,,,"3,439,676",,,,"3,170,053",,,,"4,454,684",,,,"4,007,979",,,"3,941,791","4,014,168","1,635,161","3,646,878","3,709,774","4,793,950","5,336,681","8,536,230","8,680,944","8,759,495","8,738,097","9,008,993","9,162,080","9,413,871","9,537,625","9,000,643","9,246,332","9,415,741","9,583,496","9,542,210","9,423,257","9,473,292","9,129,102","8,116,984","8,144,600","8,198,878","8,299,069","8,224,190","8,286,372","7,987,979","7,688,354","6,888,088","6,663,279","6,694,075","6,641,368","9,100,000","6,500,000","6,500,000","6,500,000","6,338,755","6,300,000","6,200,000","6,200,000","2,800,000","2,700,000","2,500,000","5,300,000","1,600,000","1,400,000","1,400,000","4,000,000","1,500,000","1,500,000","3,900,000","4,000,000","3,800,000","3,900,000","4,100,000","3,800,000","4,000,000","4,100,000","4,200,000","3,800,000","3,900,000","4,000,000","4,100,000","3,900,000","3,900,000","2,500,000","1,700,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"56,195",,,,"56,195",,,,"56,195",,,,,"116,195",,,,"116,195",,,,"127,760",,,,"127,760",,,,"127,760",,,,"60,000",,,,"60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,679,424",,,,"1,679,424",,,,"1,867,410",,,,,"3,063,799",,,,"2,945,609",,,,"2,814,856",,,,"2,799,040",,,,"2,745,069",,,,"2,647,497",,,,"2,485,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,"3,147,288",,,,"4,527,384",,,,"4,242,154",,,,"4,035,835",,,,"3,793,708",,,,"3,706,704",,,,"2,848,790",,,,"2,177,730",,,,"2,017,792",,,,"3,311,793",,,,"3,042,170",,,,"2,518,808",,,,"2,076,978",,,,"2,090,572",,,,,"2,156,687",,,,"5,676,293",,,,"6,595,009",,,,"6,656,696",,,,"6,256,273",,,,"5,591,572",,,,"5,142,711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"22,115,000","8,335,000","11,484,348","7,440,988","7,473,763","7,933,661","10,710,597","8,064,155","8,475,391","7,897,269","7,106,041",,,,"5,202,532",,,,"5,370,962",,,,"4,585,422",,,,"4,102,868",,,,"3,057,665",,,,"2,404,797",,,,,,,,,,,,,,,,"-1",,,,"-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,"150,343",,,,"19,143",,,,"8,921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,"2,589,777",,,,"2,576,861",,,,"2,436,346",,,,"2,417,786",,,,"2,404,331",,,,"2,422,669",,,,"2,414,133",,,,"320,218",,,,"127,883",,,,"127,883",,,,"127,883",,,,"200,257",,,,"195,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
