name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020
			GrossPPE,"9,985,000","18,567,000","19,100,000","19,888,000","19,811,000","9,781,000","9,038,000","8,483,000","7,705,000","15,026,000"
				Properties,,"0","0","0","0","0","0","0","0","0"
				LandAndImprovements,,"87,000","90,000","93,000",,,,,,
				BuildingsAndImprovements,,"311,000","322,000","331,000",,,,,,
				MachineryFurnitureEquipment,,"9,055,000","8,536,000","8,275,000","7,666,000","7,365,000","6,746,000","6,261,000","5,646,000","12,906,000"
				OtherProperties,"9,985,000","6,110,000","7,162,000","8,210,000","9,247,000",,,,,
				Leases,,"3,004,000","2,990,000","2,979,000","2,898,000","2,416,000","2,292,000","2,222,000","2,059,000","2,120,000"
			AccumulatedDepreciation,,"-7,497,000","-7,074,000","-6,580,000","-6,119,000","-5,625,000","-5,086,000","-4,733,000","-4,365,000","-12,033,000"
		GoodwillAndOtherIntangibleAssets,"115,484,000","121,188,000","126,236,000","132,214,000","59,791,000","61,328,000","62,970,000","64,676,000","66,381,000","68,087,000"
			Goodwill,"93,603,000","94,967,000","95,815,000","97,184,000","50,672,000","50,672,000","50,672,000","50,672,000","50,672,000","50,672,000"
			OtherIntangibleAssets,"21,881,000","26,221,000","30,421,000","35,030,000","9,119,000","10,656,000","12,298,000","14,004,000","15,709,000","17,415,000"
		InvestmentsAndAdvances,"50,777,000","65,866,000","73,153,000","82,454,000","117,859,000",,,,,
			InvestmentinFinancialAssets,"50,777,000","65,866,000","73,153,000","82,454,000","117,859,000",,,,,
				AvailableForSaleSecurities,"50,777,000","65,866,000","73,153,000","82,454,000","117,859,000",,,,,
		NonCurrentDeferredAssets,"31,579,000","32,689,000","29,736,000","28,809,000","29,125,000","27,857,000","24,605,000","18,510,000","17,701,000","17,479,000"
		OtherNonCurrentAssets,"1,106,000","1,469,000","1,507,000","1,659,000","1,668,000","1,856,000","840,000","4,960,000","4,162,000","3,885,000"
TotalLiabilitiesNetMinorityInterest,"194,951,000","183,162,000","172,354,000","154,591,000","157,840,000","139,095,000","125,275,000","477,696,000","482,192,000","458,335,000"
	CurrentLiabilities,"182,083,000","169,128,000","158,457,000","139,638,000","144,958,000","130,773,000","118,624,000","107,244,000","112,968,000","112,237,000"
		PayablesAndAccruedExpenses,"34,886,000","22,409,000","35,177,000","26,995,000","28,327,000","15,521,000","30,012,000","17,447,000","17,239,000","20,260,000"
			Payables,"9,920,000","9,777,000","9,338,000","6,711,000","6,532,000","6,214,000","8,678,000","9,099,000","8,192,000","7,924,000"
				AccountsPayable,"9,920,000","7,755,000","9,338,000","6,711,000","6,532,000","4,832,000","8,678,000","5,232,000","7,574,000","6,151,000"
				TotalTaxPayable,,"2,022,000",,,,"1,382,000",,"3,867,000","618,000","1,773,000"
			CurrentAccruedExpenses,"24,966,000","12,632,000","25,839,000","20,284,000","21,795,000","9,307,000","21,334,000","8,348,000","9,047,000","12,336,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"10,771,000",,,,"12,627,000",,"8,665,000","8,455,000","6,262,000"
		CurrentDebtAndCapitalLeaseObligation,"4,614,000","4,619,000","4,612,000","4,608,000","4,553,000",,,,,
			CurrentCapitalLeaseObligation,"4,614,000","4,619,000","4,612,000","4,608,000","4,553,000",,,,,
		CurrentDeferredLiabilities,"142,583,000","131,329,000","118,668,000","108,035,000","112,078,000","102,625,000","88,612,000","81,132,000","87,274,000","85,715,000"
			CurrentDeferredRevenue,"142,583,000","131,329,000","118,668,000","108,035,000","112,078,000","102,625,000","88,612,000","81,132,000","87,274,000","85,715,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"12,868,000","14,034,000","13,897,000","14,953,000","12,882,000","8,322,000","6,651,000","370,452,000","369,224,000","346,098,000"
		LongTermDebtAndCapitalLeaseObligation,"1,157,000","2,346,000","3,514,000","4,666,000","5,849,000",,,"24,250,000","24,250,000",
			LongTermDebt,,,,,,,,"24,250,000","24,250,000",
			LongTermCapitalLeaseObligation,"1,157,000","2,346,000","3,514,000","4,666,000","5,849,000",,,,,
		NonCurrentDeferredLiabilities,"6,141,000","5,944,000","5,594,000","4,687,000","3,800,000","4,076,000","1,768,000","1,420,000","1,513,000","2,970,000"
			NonCurrentDeferredRevenue,"6,141,000","5,944,000","5,594,000","4,687,000","3,800,000","4,076,000","1,768,000","1,420,000","1,513,000","2,970,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","340,494,000","340,423,000","340,437,000"
		OtherNonCurrentLiabilities,"5,570,000","5,744,000","4,789,000","5,600,000","3,233,000","4,246,000","4,883,000","4,288,000","3,038,000","2,691,000"
TotalEquityGrossMinorityInterest,"400,997,000","418,969,000","431,725,000","447,222,000","424,654,000","431,412,000","438,297,000","-244,208,000","-238,203,000","-220,574,000"
	StockholdersEquity,"400,997,000","418,969,000","431,725,000","447,222,000","424,654,000","431,412,000","438,297,000","-244,208,000","-238,203,000","-220,574,000"
		CapitalStock,"12,000","11,000","11,000","11,000","11,000","10,000","10,000","2,000","2,000","2,000"
			CommonStock,"12,000","11,000","11,000","11,000","11,000","10,000","10,000","2,000","2,000","2,000"
		AdditionalPaidInCapital,"964,761,000","944,447,000","921,710,000","904,076,000","849,438,000","829,238,000","815,735,000","109,261,000","103,195,000","97,131,000"
		RetainedEarnings,"-555,906,000","-521,156,000","-487,590,000","-456,754,000","-424,705,000","-397,791,000","-377,202,000","-353,276,000","-341,059,000","-317,494,000"
		GainsLossesNotAffectingRetainedEarnings,"-7,870,000","-4,333,000","-2,406,000","-111,000","-90,000","-45,000","-246,000","-195,000","-341,000","-213,000"
TotalCapitalization,"400,997,000","418,969,000","431,725,000","447,222,000","424,654,000","431,412,000","438,297,000","-219,958,000","-213,953,000","-220,574,000"
CommonStockEquity,"400,997,000","418,969,000","431,725,000","447,222,000","424,654,000","431,412,000","438,297,000","-244,208,000","-238,203,000","-220,574,000"
CapitalLeaseObligations,"5,771,000","6,965,000","8,126,000","9,274,000","10,402,000",,,,,
NetTangibleAssets,"285,513,000","297,781,000","305,489,000","315,008,000","364,863,000","370,084,000","375,327,000","-308,884,000","-304,584,000","-288,661,000"
WorkingCapital,"204,934,000","200,721,000","202,964,000","203,731,000","215,401,000","344,537,000","352,581,000","34,348,000","39,437,000","33,080,000"
InvestedCapital,"400,997,000","418,969,000","431,725,000","447,222,000","424,654,000","431,412,000","438,297,000","-219,958,000","-213,953,000","-220,574,000"
TangibleBookValue,"285,513,000","297,781,000","305,489,000","315,008,000","364,863,000","370,084,000","375,327,000","-308,884,000","-304,584,000","-288,661,000"
TotalDebt,"5,771,000","6,965,000","8,126,000","9,274,000","10,402,000",,,"24,250,000","24,250,000",
ShareIssued,"115,646,000","113,813,000","111,847,000","110,133,000","106,192,000","102,484,000","102,244,000","98,689,892","98,689,892","98,689,892"
OrdinarySharesNumber,"115,646,000","113,813,000","111,847,000","110,133,000","106,192,000","102,484,000","102,244,000","98,689,892","98,689,892","98,689,892"
