name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
		NetIssuancePaymentsOfDebt,"363,957,000","53,861,000","412,246,000","-203,075,000","100,925,000","-30,000,000","459,898,000","-28,120,000","-17,416,000","-57,692,000","-38,271,000","-1,182,000"
			NetLongTermDebtIssuance,"311,957,000","1,861,000","412,246,000","-101,075,000","-1,075,000","-30,000,000","460,000,000","-23,822,000","-21,736,000","-57,702,000","-5,000,000","-5,000,000"
				LongTermDebtIssuance,"419,550,000","6,229,000","413,321,000",,,,"575,000,000",,,,,
				LongTermDebtPayments,"-107,593,000","-4,368,000","-1,075,000","-101,075,000","-1,075,000","-30,000,000","-115,000,000","-23,822,000","-21,736,000","-57,702,000","-5,000,000","-5,000,000"
			NetShortTermDebtIssuance,"52,000,000","52,000,000","0","-102,000,000","102,000,000","0","-102,000","-4,298,000","4,320,000","10,000","-33,271,000","3,818,000"
				ShortTermDebtIssuance,"178,033,000","52,000,000","24,033,000","0","102,000,000","0",,,,"10,000",,
				ShortTermDebtPayments,,,"-24,033,000",,,,"0",,,,,
		NetCommonStockIssuance,"136,530,000","15,885,000","0","120,645,000",,,"145,532,000",,,,,
			CommonStockIssuance,"136,530,000","15,885,000","0","120,645,000",,,"145,532,000",,,,,
		NetPreferredStockIssuance,"258,085,000","33,098,000","0","224,987,000",,,,,,,,
			PreferredStockIssuance,"258,085,000","33,098,000","0","224,987,000",,,,,,,,
		CashDividendsPaid,,,"-8,051,000",,,,,,,,,
			PreferredStockDividendPaid,,,"-8,051,000",,,,,,,,,
		NetOtherFinancingCharges,"-75,447,000","-2,108,000","-54,461,000","-11,068,000","-7,810,000","-6,590,000","-627,700,000",,,,"0","0"
EndCashPosition,"42,136,000","49,491,000","367,670,000","116,391,000","17,682,000","19,133,000","108,441,000","27,144,000","37,984,000","102,821,000","361,257,000","2,848,000"
	ChangesInCash,"23,003,000","-325,534,000","251,279,000","98,709,000","-1,451,000","-89,308,000","81,297,000","-10,840,000","-64,837,000","-258,436,000","358,409,000","-10,209,000"
	EffectOfExchangeRateChanges,,"7,355,000",,,,,,,,,,
	BeginningCashPosition,"19,133,000","367,670,000","116,391,000","17,682,000","19,133,000","108,441,000","27,144,000","37,984,000","102,821,000","361,257,000","2,848,000","13,057,000"
CapitalExpenditure,"-5,144,000","-2,357,000","-1,105,000","-1,052,000","-630,000","-570,000","-728,000","-345,000","-97,000","-168,000","-913,000","-350,000"
IssuanceOfCapitalStock,"394,615,000","48,983,000","0","345,632,000",,,"145,532,000",,,,,
IssuanceOfDebt,"597,583,000","58,229,000","437,354,000","0","102,000,000","0","575,000,000",,,"10,000",,
RepaymentOfDebt,"-233,626,000","-4,368,000","-25,108,000","-203,075,000","-1,075,000","-30,000,000","-115,000,000","-23,822,000","-21,736,000","-57,702,000","-5,000,000","-5,000,000"
FreeCashFlow,"-276,280,000","-52,454,000","-98,455,000","-32,780,000","-92,591,000","-42,718,000","103,567,000","21,055,000","-47,421,000","-200,744,000","396,680,000","-9,027,000"
