name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
		GainsLossesNotAffectingRetainedEarnings,"35,669,000","40,953,000","40,486,000","41,310,000","41,654,000","43,993,000","42,285,000","42,866,000","35,884,000","50,932,000","52,377,000","57,124,000","55,798,000","58,660,000","67,920,000","68,134,000","75,310,000","69,924,000","65,271,000","55,981,000","40,067,000","36,138,000","40,248,000","32,627,000","33,457,000","29,729,000","39,510,000","45,901,000","39,362,000","55,896,000","69,681,000","74,962,000","80,115,000","75,449,000","69,287,000","60,285,000","70,544,000","79,675,000","62,183,000","12,287,000","10,863,000","-3,998,000","-9,465,000","5,479,000","3,086,000","8,203,000","10,198,000","-1,943,000","-447,000"
	MinorityInterest,"629,958,000","576,271,000","359,402,000","374,345,000","377,923,000","373,678,000","371,812,000","372,559,000","369,293,000","436,589,000","257,818,000","265,544,000","295,888,000","296,757,000","261,040,000","254,869,000","246,155,000","100,787,000","42,942,000","43,286,000","41,746,000","37,799,000","36,534,000","39,629,000","36,385,000","30,627,000","30,407,000","25,294,000","22,544,000","22,056,000","14,951,000","13,392,000","11,504,000","44,605,000","43,106,000","41,847,000","34,948,000","77,859,000","5,489,000","5,562,000","5,597,000","5,659,000","454,000","443,000","8,793,000","9,669,000","11,232,000","10,929,000","10,666,000"
TotalCapitalization,"14,027,256,000","12,213,440,000","11,641,294,000","11,281,788,000","9,822,019,000","10,144,004,000","16,994,259,000","16,190,424,000","16,997,008,000","10,622,895,000","15,757,413,000","15,847,305,000","15,778,784,000","9,519,169,000","15,306,642,000","12,991,473,000","12,339,752,000","12,450,890,000","12,130,210,000","11,307,172,000","10,984,910,000","10,722,944,000","9,633,905,000","9,965,777,000","9,954,415,000","9,572,594,000","9,317,180,000","9,225,881,000","8,988,531,000","8,546,108,000","7,706,622,000","7,509,370,000","6,949,082,000","7,719,177,000","6,759,121,000","5,998,241,000","4,421,217,000","4,113,051,000",,,,,,,,,,"1,332,414,000","1,080,673,000"
CommonStockEquity,"6,279,695,000","6,072,536,000","4,487,710,000","4,477,355,000","4,476,862,000","4,488,898,000","4,513,881,000","4,492,237,000","4,448,058,000","4,700,425,000","4,655,196,000","4,637,707,000","4,621,079,000","4,603,432,000","4,621,237,000","4,444,822,000","4,458,532,000","4,478,414,000","4,496,792,000","4,517,163,000","4,501,609,000","4,522,274,000","4,068,848,000","4,060,464,000","4,054,478,000","4,140,316,000","4,170,773,000","4,193,831,000","3,857,572,000","3,860,856,000","3,849,012,000","3,801,441,000","3,204,143,000","4,282,528,000","4,270,323,000","3,546,486,000","2,745,451,000","2,719,346,000","2,295,749,000","2,243,506,000","1,786,834,000","1,759,488,000","1,755,773,000","1,799,990,000","1,327,235,000","1,327,560,000","903,422,000","882,866,000","884,323,000"
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,309,450,000","1,065,388,000","1,308,860,000","1,103,517,000","604,335,000","697,668,000","804,558,000","579,659,000","452,731,000",,
NetTangibleAssets,"5,957,701,000","5,749,126,000","4,162,742,000","4,152,316,000","4,150,244,000","4,158,935,000","4,179,896,000","4,156,098,000","4,106,207,000","4,354,879,000","4,275,403,000","4,248,384,000","4,224,398,000","4,198,553,000","4,210,864,000","4,137,699,000","4,138,466,000","4,154,885,000","4,174,490,000","4,185,360,000","4,159,078,000","4,162,589,000","3,773,019,000","3,742,974,000","3,733,565,000","3,798,309,000","3,839,256,000","3,877,787,000","3,578,333,000","3,576,267,000","3,562,785,000","3,504,158,000","2,895,650,000","3,964,918,000","3,975,492,000","3,254,990,000","2,745,451,000","2,719,346,000","2,295,749,000","2,243,506,000","1,786,834,000","1,759,488,000","1,755,773,000","1,799,990,000","1,327,235,000","1,327,560,000","903,422,000","882,866,000","884,323,000"
InvestedCapital,"15,011,309,000","13,552,058,000","12,332,766,000","12,241,951,000","11,092,142,000","11,489,355,000","16,994,259,000","16,190,424,000","16,997,008,000","11,853,698,000","15,757,413,000","15,847,305,000","15,778,784,000","11,070,317,000","15,306,642,000","12,991,473,000","12,339,752,000","12,450,890,000","12,130,210,000","11,307,172,000","10,984,910,000","10,722,944,000","9,633,905,000","9,965,777,000","9,954,415,000","9,572,594,000","9,317,180,000","9,225,881,000","8,988,531,000","8,546,108,000","7,706,622,000","7,509,370,000","6,949,082,000","7,719,177,000","6,759,121,000","5,998,241,000","4,421,217,000","4,113,051,000",,,,,,,,,,"1,332,414,000","1,080,673,000"
TangibleBookValue,"5,957,701,000","5,749,126,000","4,162,742,000","4,152,316,000","4,150,244,000","4,158,935,000","4,179,896,000","4,156,098,000","4,106,207,000","4,354,879,000","4,275,403,000","4,248,384,000","4,224,398,000","4,198,553,000","4,210,864,000","4,137,699,000","4,138,466,000","4,154,885,000","4,174,490,000","4,185,360,000","4,159,078,000","4,162,589,000","3,773,019,000","3,742,974,000","3,733,565,000","3,798,309,000","3,839,256,000","3,877,787,000","3,578,333,000","3,576,267,000","3,562,785,000","3,504,158,000","2,895,650,000","3,964,918,000","3,975,492,000","3,254,990,000","2,745,451,000","2,719,346,000","2,295,749,000","2,243,506,000","1,786,834,000","1,759,488,000","1,755,773,000","1,799,990,000","1,327,235,000","1,327,560,000","903,422,000","882,866,000","884,323,000"
TotalDebt,"8,731,614,000","7,479,522,000","7,845,056,000","7,764,596,000","6,615,280,000","7,000,457,000","12,480,378,000","11,698,187,000","12,548,950,000","7,153,273,000","11,102,217,000","11,209,598,000","11,157,705,000","6,466,885,000","10,685,405,000","8,546,651,000","7,881,220,000","7,972,476,000","7,633,418,000","6,790,009,000","6,483,301,000","6,200,670,000","5,565,057,000","5,905,313,000","5,899,937,000","5,432,278,000","5,146,407,000","5,032,050,000","5,130,959,000","4,685,252,000","3,857,610,000","3,707,929,000","3,744,939,000","3,436,649,000","2,488,798,000","2,451,755,000","1,675,766,000","1,393,705,000","1,309,450,000","1,065,388,000","1,308,860,000","1,103,517,000","604,335,000","697,668,000","804,558,000","579,659,000","452,731,000","449,548,000","196,350,000"
NetDebt,"8,467,405,000","7,262,160,000","7,571,740,000","7,510,029,000","6,264,090,000","6,437,240,000","12,100,508,000","11,350,453,000","11,737,294,000","6,674,885,000","10,818,100,000","10,875,310,000","10,745,435,000","6,227,061,000","10,419,648,000","8,311,232,000","7,595,065,000","7,603,028,000","7,219,573,000","6,528,115,000","6,260,783,000","5,585,148,000","5,063,500,000","5,500,493,000","5,564,718,000","5,063,463,000","4,773,639,000","4,585,572,000","4,770,239,000","4,430,065,000","3,530,288,000","3,189,302,000","3,518,468,000","3,119,022,000","1,951,964,000","2,084,968,000","1,502,692,000","1,216,034,000",,,,,,,,,,"239,079,000","88,356,000"
ShareIssued,"314,360,996","312,268,944","296,072,090","295,257,898","294,300,251","292,091,601","291,787,327","291,573,083","289,349,439","287,380,891","287,117,159","286,451,361","285,481,485","280,839,692","279,302,395","267,541,825","267,135,302","265,983,309","265,406,623","265,161,169","264,834,330","263,893,806","242,995,917","242,653,861","242,218,855","241,044,775","240,665,588","240,194,174","225,550,418","224,752,053","223,602,551","223,224,144","197,337,372","196,139,045","195,887,275","166,963,546","136,326,045","136,125,356","117,516,201","117,281,153","94,004,892","93,811,351","93,635,310","93,217,486","71,032,424","71,021,342","47,934,884","47,583,800","47,583,800"
OrdinarySharesNumber,"306,912,305","304,820,253","288,623,399","287,809,207","286,851,560","284,642,910","284,681,766","284,467,522","282,243,878","282,200,751","281,937,019","281,271,221","280,301,345","275,659,552","274,122,255","262,361,685","261,955,162","261,376,424","260,799,738","260,554,284","260,227,445","259,286,921","238,389,032","238,046,976","237,611,970","237,490,779","237,658,615","238,580,424","224,336,668","223,538,303","222,388,801","222,598,294","196,711,522","195,513,195","195,261,425","166,337,696","135,700,195","135,499,506","116,890,351","116,655,303","93,379,042","93,185,501","93,293,310","93,217,486","71,032,424","71,021,342","47,934,884","47,583,800","47,583,800"
TreasurySharesNumber,"7,448,691","7,448,691","7,448,691","7,448,691","7,448,691","7,448,691","7,105,561","7,105,561","7,105,561","5,180,140","5,180,140","5,180,140","5,180,140","5,180,140","5,180,140","5,180,140","5,180,140","4,606,885","4,606,885","4,606,885","4,606,885","4,606,885","4,606,885","4,606,885","4,606,885","3,553,996","3,006,973","1,613,750","1,213,750","1,213,750","1,213,750","625,850","625,850","625,850","625,850","625,850","625,850","625,850","625,850","625,850","625,850","625,850","342,000",,,,,,
