name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
TotalLiabilitiesNetMinorityInterest,"1,124,183,000","1,129,594,000","1,153,388,000","1,142,524,000","1,198,035,000","1,250,057,000","1,382,728,000","1,403,140,000","495,558,000","502,845,000","475,189,000","496,248,000","550,791,000","616,960,000","597,966,000","601,682,000","615,999,000","674,448,000","663,521,000","668,555,000","646,317,000","678,651,000","20,070,000","21,514,000","20,970,000","24,195,000","24,699,000","26,177,000","24,590,000","35,764,000","42,549,000","42,874,000","46,902,000","44,316,000","39,588,000","47,473,000","52,324,000","62,677,000","51,992,000","48,831,000","43,636,000","45,847,000","41,314,000","37,786,000","37,291,000","47,271,000","51,743,000","46,131,000","46,864,000","44,133,000","48,315,000","51,717,000","80,250,000","54,685,000","49,889,000","39,325,000","37,868,000","26,112,000","37,850,000","25,689,000","22,327,000","15,433,000","51,236,000","17,520,000","10,326,000","10,169,000","6,246,000","6,196,000","4,357,000","4,706,000","5,845,000","6,214,000","4,536,000","4,092,000","4,379,000"
	CurrentLiabilities,"196,440,000","189,747,000","208,623,000","179,890,000","187,892,000","224,671,000","207,947,000","214,455,000","43,262,000","48,119,000","37,741,000","40,595,000","39,608,000","54,150,000","41,191,000","38,653,000","45,702,000","96,822,000","61,583,000","59,435,000","51,461,000","51,017,000","17,395,000","18,185,000","17,714,000","20,778,000","22,067,000","24,271,000","22,452,000","34,026,000","39,921,000","39,950,000","42,007,000","38,489,000","33,068,000","41,721,000","46,314,000","53,172,000","42,502,000","39,490,000","34,536,000","36,747,000","31,942,000","28,414,000","26,788,000","36,768,000","38,684,000","34,102,000","35,433,000","32,702,000","35,116,000","39,118,000","67,651,000","42,086,000","37,777,000","27,213,000","25,756,000","18,365,000","37,850,000","25,689,000","22,327,000","15,433,000","42,246,000","17,519,000","10,326,000","10,169,000","6,246,000","6,196,000","4,357,000","4,706,000","5,845,000","6,214,000","4,536,000","4,092,000","4,379,000"
		PayablesAndAccruedExpenses,"70,121,000","58,053,000","79,601,000","56,118,000","65,998,000","69,189,000","67,107,000","76,211,000","23,670,000","23,150,000","18,225,000","21,546,000","20,674,000","24,162,000","24,048,000","19,220,000","20,012,000","22,629,000","23,264,000","24,642,000","24,213,000","25,538,000","9,650,000","9,863,000","10,022,000","7,125,000","8,700,000","8,575,000","8,129,000","10,202,000","9,916,000","19,590,000","20,458,000","36,933,000","21,483,000","22,948,000","27,703,000","32,425,000","27,097,000","24,682,000","21,113,000","22,285,000","30,517,000","25,902,000","22,884,000","31,014,000","34,917,000","28,976,000","30,037,000","27,368,000","28,477,000","32,586,000","58,387,000","36,001,000","33,523,000","24,174,000","17,876,000","16,622,000","14,934,000","11,444,000","13,460,000","14,411,000","9,599,000","16,856,000","9,653,000","9,845,000","6,097,000","6,092,000","4,302,000","4,599,000","5,815,000","6,166,000","4,454,000","3,890,000","693,000"
			Payables,"11,835,000","7,811,000","35,603,000","14,352,000","24,474,000","13,045,000","18,829,000","21,242,000","3,890,000","4,650,000","3,390,000","4,485,000","1,773,000","2,764,000","3,361,000","2,790,000","3,624,000","4,233,000","6,273,000","6,580,000","4,239,000","7,531,000","803,000","1,221,000","845,000","1,090,000","892,000","1,364,000","1,454,000","3,509,000","2,124,000","4,559,000","10,512,000","3,209,000","5,885,000","6,135,000","11,243,000","15,537,000","13,086,000","9,280,000","10,600,000","10,803,000","4,395,000","3,767,000","4,584,000","4,765,000","6,342,000","2,469,000","9,280,000","2,671,000","3,535,000","10,771,000","29,367,000","4,309,000","3,654,000","2,841,000","2,877,000","2,301,000","2,775,000","2,675,000","3,870,000","3,895,000","3,031,000","2,015,000","2,275,000","3,043,000","1,673,000","1,798,000","1,360,000","984,000","1,033,000","1,051,000","1,411,000","876,000","693,000"
				AccountsPayable,"11,835,000","7,811,000","16,081,000","14,352,000","24,474,000","13,045,000","18,829,000","21,242,000","3,890,000","4,650,000","3,390,000","4,485,000","1,773,000","2,764,000","3,361,000","2,790,000","3,624,000","4,233,000","6,273,000","6,580,000","4,239,000","7,531,000","803,000","1,221,000","845,000","1,090,000","892,000","1,364,000","1,454,000","3,509,000","2,124,000","800,000","1,447,000","3,209,000","5,885,000","6,135,000","10,743,000","14,437,000","13,086,000","9,280,000","5,408,000","7,203,000","4,395,000","2,725,000","2,137,000","4,765,000","2,776,000","2,469,000","2,810,000","2,354,000","3,523,000","2,440,000","2,669,000","2,924,000","3,654,000","2,841,000","2,877,000","2,301,000","2,775,000","2,675,000","3,870,000","3,895,000","3,031,000","2,015,000","2,275,000","3,043,000","1,673,000","1,798,000","1,360,000","984,000","1,033,000","1,051,000","1,411,000","876,000","693,000"
				TotalTaxPayable,,,"19,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,042,000","2,447,000","0","3,566,000","0","6,470,000","317,000","12,000","8,331,000","26,698,000","1,385,000",,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,"19,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,042,000","2,447,000","0","3,566,000","0","6,470,000","317,000","12,000","8,331,000","26,698,000","1,385,000",,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,759,000","9,065,000",,,,"500,000","1,100,000",,,,"3,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"58,286,000","50,242,000","43,998,000","41,766,000","41,524,000","56,144,000","48,278,000","54,969,000","19,780,000","18,500,000","14,835,000","17,061,000","18,901,000","21,398,000","20,687,000","16,430,000","16,388,000","18,396,000","16,991,000","18,062,000","19,974,000","18,007,000","8,847,000","8,642,000","9,177,000","6,035,000","7,808,000","7,211,000","6,675,000","6,693,000","7,792,000","15,031,000","9,946,000","33,724,000","15,598,000","16,813,000","16,460,000","16,888,000","14,011,000","15,402,000","10,513,000","11,482,000","26,122,000","22,135,000","18,300,000","26,249,000","28,575,000","26,507,000","20,757,000","24,697,000","24,942,000","21,815,000","29,020,000","31,692,000","29,869,000","21,333,000","14,999,000","14,321,000","12,159,000","8,769,000","9,590,000","10,516,000","6,568,000","14,841,000","7,378,000","6,802,000","4,424,000","4,294,000","2,942,000","3,615,000","4,782,000","5,115,000","3,043,000","3,014,000",
				InterestPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"24,977,000","43,996,000","32,552,000","35,001,000","28,622,000","60,781,000","42,514,000","37,976,000","11,885,000","18,404,000","13,022,000","12,566,000","11,251,000","26,858,000","16,691,000","15,327,000","21,093,000","37,056,000","27,741,000","24,825,000","18,421,000","18,584,000","5,811,000","5,605,000","4,007,000","6,848,000","5,610,000","5,401,000","4,404,000","10,734,000","9,092,000","7,942,000","6,567,000",,"7,630,000","9,302,000","13,032,000","15,878,000","11,182,000","11,643,000","8,278,000","11,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"52,429,000","52,562,000","52,481,000","52,863,000","60,744,000","61,582,000","61,281,000","61,629,000","5,536,000","5,845,000","5,784,000","5,648,000","4,855,000",,,,,"34,451,000","6,000,000","6,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"36,152,000","36,095,000","36,037,000","36,028,000","43,825,000","43,689,000","43,704,000","43,612,000",,,,,,,,,,"34,451,000","6,000,000","6,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"36,152,000","36,095,000","36,037,000","36,028,000","43,825,000","43,689,000","43,704,000","43,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"16,277,000","16,467,000","16,444,000","16,835,000","16,919,000","17,893,000","17,577,000","18,017,000","5,536,000","5,845,000","5,784,000","5,648,000","4,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"48,913,000","35,136,000","43,989,000","35,908,000","32,528,000","33,119,000","37,045,000","38,639,000","2,171,000","720,000","710,000","835,000","2,828,000","3,130,000","452,000","4,106,000","4,597,000","2,686,000","4,578,000","3,968,000","2,827,000","895,000","1,934,000","2,717,000","3,685,000","6,805,000","7,757,000","10,295,000","9,919,000","10,217,000","9,406,000","1,121,000","1,096,000","1,149,000","1,197,000","4,597,000","5,579,000","4,869,000","4,223,000","3,165,000","5,145,000","2,610,000","1,425,000","2,512,000","3,904,000","5,754,000","3,767,000","5,126,000","5,396,000","5,334,000","6,639,000","6,532,000","9,264,000","6,085,000","2,676,000","696,000","502,000","469,000","1,028,000","466,000","620,000","646,000","859,000","663,000","673,000","324,000","149,000","104,000","55,000","107,000","30,000","48,000","82,000","202,000","463,000"
			CurrentDeferredRevenue,"48,913,000","35,136,000","43,989,000","35,908,000","32,528,000","33,119,000","37,045,000","38,639,000","2,171,000","720,000","710,000","835,000","2,828,000","3,130,000","452,000","4,106,000","4,597,000","2,686,000","4,578,000","3,968,000","2,827,000","895,000","1,934,000","2,717,000","3,685,000","6,805,000","7,757,000","10,295,000","9,919,000","10,217,000","9,406,000","1,121,000","1,096,000","1,149,000","1,197,000","4,597,000","5,579,000","4,869,000","4,223,000","3,165,000","5,145,000","2,610,000","1,425,000","2,512,000","3,904,000","5,754,000","3,767,000","5,126,000","5,396,000","5,334,000","6,639,000","6,532,000","9,264,000","6,085,000","2,676,000","696,000","502,000","469,000","1,028,000","466,000","620,000","646,000","859,000","663,000","673,000","324,000","149,000","104,000","55,000","107,000","30,000","48,000","82,000","202,000","463,000"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,873,000","11,507,000","11,297,000","13,886,000","407,000","2,758,000","4,874,000",,,,,,,,,,,,,,,,,,,"1,578,000","2,343,000","7,378,000","1,274,000","21,888,000","13,779,000","8,247,000","376,000","31,788,000",,,,,,,,,,,,"3,223,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"927,743,000","939,847,000","944,765,000","962,634,000","1,010,143,000","1,025,386,000","1,174,781,000","1,188,685,000","452,296,000","454,726,000","437,448,000","455,653,000","511,183,000","562,810,000","556,775,000","563,029,000","570,297,000","577,626,000","601,938,000","609,120,000","594,856,000","627,634,000","2,675,000","3,329,000","3,256,000","3,417,000","2,632,000","1,906,000","2,138,000","1,738,000","2,628,000","2,924,000","4,895,000","5,827,000","6,520,000","5,752,000","6,010,000","9,505,000","9,490,000","9,341,000","9,100,000","9,100,000","9,372,000","9,372,000","10,503,000","10,503,000","13,059,000","12,029,000","11,431,000","11,431,000","13,199,000","12,599,000","12,599,000","12,599,000","12,112,000","12,112,000","12,112,000","7,747,000",,,,,"8,990,000","1,000",,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"772,263,000","784,050,000","795,562,000","808,748,000","846,133,000","861,904,000","1,025,993,000","1,040,945,000","347,638,000","348,093,000","398,448,000","398,805,000","446,414,000","482,193,000","481,574,000","480,952,000","480,330,000","545,211,000","574,557,000","575,451,000","576,345,000","577,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"720,333,000","729,392,000","738,438,000","747,469,000","784,666,000","795,661,000","956,530,000","967,471,000","335,293,000","334,679,000","384,065,000","383,450,000","432,834,000","482,193,000","481,574,000","480,952,000","480,330,000","545,211,000","574,557,000","575,451,000","576,345,000","577,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"51,930,000","54,658,000","57,124,000","61,279,000","61,467,000","66,243,000","69,463,000","73,474,000","12,345,000","13,414,000","14,383,000","15,355,000","13,580,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"53,213,000","56,955,000","47,782,000","53,726,000","63,674,000","64,529,000","53,151,000","51,500,000","29,585,000","29,735,000","23,092,000","41,035,000","49,051,000","64,994,000","58,112,000","64,545,000","72,564,000","15,085,000","9,589,000","15,972,000","803,000","32,565,000","2,675,000","3,329,000","3,256,000","255,000","2,632,000","1,906,000","2,138,000","187,000","520,000","520,000","520,000","520,000","537,000","0","0","3,102,000","4,083,000","4,083,000","4,083,000","4,083,000","4,627,000","4,627,000","4,627,000","4,627,000","6,733,000","6,733,000","6,684,000","6,684,000","8,991,000","8,991,000","8,991,000","8,991,000","10,934,000","10,934,000","10,934,000","7,747,000",,,,,"8,990,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"19,085,000","19,848,000","19,181,000","24,441,000","25,794,000","24,754,000","29,751,000","28,876,000","29,585,000","29,735,000","23,092,000","41,035,000","49,051,000","64,994,000","58,112,000","64,545,000","72,564,000","15,085,000","9,589,000","15,972,000","803,000","32,565,000","2,675,000","3,329,000","3,256,000","255,000","2,632,000","1,906,000","2,138,000","187,000","520,000","520,000","520,000","520,000","537,000","0","0","3,102,000","4,083,000","4,083,000","4,083,000","4,083,000","4,627,000","4,627,000","4,627,000","4,627,000","6,733,000","6,733,000","6,684,000","6,684,000","8,991,000","8,991,000","8,991,000","8,991,000","10,934,000","10,934,000","10,934,000","7,747,000",,,,,"8,990,000",,,,,,,,,,,,
			NonCurrentDeferredRevenue,"34,128,000","37,107,000","28,601,000","29,285,000","37,880,000","39,775,000","23,400,000","22,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"95,238,000","91,614,000","96,291,000","95,952,000","95,954,000","94,397,000","91,676,000","92,941,000","74,943,000","76,767,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","197,000","197,000","197,000","197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"7,029,000","7,228,000","5,130,000","4,208,000","4,382,000","4,556,000","3,961,000","3,299,000","130,000","131,000","15,908,000","15,813,000","15,718,000","15,623,000","17,089,000","17,532,000","17,403,000","17,330,000","17,792,000","17,697,000","17,708,000","17,830,000",,,,"3,162,000",,,,"1,551,000","1,911,000","2,207,000","4,178,000","5,110,000","5,983,000","5,752,000","6,010,000","6,403,000","5,407,000","5,258,000","5,017,000","5,017,000","4,745,000","4,745,000","5,876,000","5,876,000","6,326,000","5,296,000","4,747,000","4,747,000","4,208,000","3,608,000","3,608,000","3,608,000","1,178,000","1,178,000","1,178,000",,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,354,647,000","1,340,428,000","1,371,154,000","1,434,270,000","1,436,877,000","1,451,119,000","1,285,967,000","1,349,467,000","561,651,000","545,100,000","562,959,000","578,489,000","588,070,000","618,147,000","541,810,000","571,348,000","610,361,000","435,576,000","436,175,000","456,851,000","496,986,000","507,785,000","504,463,000","485,814,000","492,067,000","515,157,000","526,224,000","539,701,000","543,448,000","541,359,000","513,974,000","404,194,000","454,217,000","440,437,000","517,985,000","583,292,000","599,526,000","642,425,000","666,997,000","670,156,000","665,292,000","670,679,000","669,900,000","707,513,000","685,980,000","664,583,000","644,470,000","616,412,000","591,537,000","572,185,000","557,753,000","530,530,000","495,991,000","446,904,000","431,327,000","428,017,000","416,830,000","418,324,000","365,700,000","347,262,000","324,938,000","305,855,000","246,482,000","192,490,000","188,921,000","179,958,000","171,312,000","162,753,000","152,122,000","134,976,000","99,099,000","82,288,000","70,305,000","65,989,000","27,233,000"
	StockholdersEquity,"1,364,816,000","1,349,633,000","1,379,726,000","1,441,542,000","1,443,393,000","1,456,877,000","1,290,574,000","1,353,311,000","565,010,000","547,911,000","565,363,000","580,490,000","589,734,000","619,442,000","541,810,000","571,348,000","610,361,000","435,576,000","436,175,000","456,851,000","496,986,000","507,785,000","504,463,000","485,814,000","492,067,000","515,157,000","526,224,000","539,701,000","543,448,000","541,359,000","513,974,000","404,194,000","454,217,000","440,437,000","517,985,000","583,292,000","599,526,000","642,425,000","666,997,000","670,156,000","665,292,000","670,679,000","669,900,000","707,513,000","685,980,000","664,583,000","644,470,000","616,412,000","591,537,000","572,185,000","557,753,000","530,530,000","495,991,000","446,904,000","431,327,000","428,017,000","416,830,000","418,324,000","365,700,000","347,262,000","324,938,000","305,855,000","246,482,000","192,490,000","188,921,000","179,958,000","171,312,000","162,753,000","152,122,000","134,976,000","99,099,000","82,288,000","70,305,000","65,989,000","27,233,000"
		CapitalStock,"116,000","113,000","113,000","112,000","112,000","110,000","110,000","109,000","65,000","64,000","63,000","63,000","63,000","62,000","62,000","62,000","61,000","60,000","60,000","60,000","60,000","59,000","59,000","59,000","59,000","58,000","58,000","58,000","58,000","58,000","57,000","57,000","56,000","55,000","55,000","54,000","53,000","53,000","53,000","52,000","52,000","52,000","52,000","52,000","52,000","51,000","51,000","51,000","51,000","50,000","50,000","50,000","49,000","49,000","49,000","48,000","48,000","48,000","48,000","48,000","48,000","47,000","47,000","46,000","46,000","45,000","44,000","44,000","43,000","42,000","41,000","40,000","38,000","38,000","121,264,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,"121,257,000"
			CommonStock,"116,000","113,000","113,000","112,000","112,000","110,000","110,000","109,000","65,000","64,000","63,000","63,000","63,000","62,000","62,000","62,000","61,000","60,000","60,000","60,000","60,000","59,000","59,000","59,000","59,000","58,000","58,000","58,000","58,000","58,000","57,000","57,000","56,000","55,000","55,000","54,000","53,000","53,000","53,000","52,000","52,000","52,000","52,000","52,000","52,000","51,000","51,000","51,000","51,000","50,000","50,000","50,000","49,000","49,000","49,000","48,000","48,000","48,000","48,000","48,000","48,000","47,000","47,000","46,000","46,000","45,000","44,000","44,000","43,000","42,000","41,000","40,000","38,000","38,000","7,000"
		AdditionalPaidInCapital,"1,365,277,000","1,340,480,000","1,324,763,000","1,303,768,000","1,288,400,000","1,268,471,000","1,255,856,000","1,245,717,000","779,500,000","768,284,000","759,541,000","749,187,000","741,703,000","730,695,000","721,939,000","712,687,000","698,297,000","686,660,000","677,133,000","665,633,000","656,670,000","644,194,000","621,113,000","610,042,000","604,704,000","599,186,000","596,132,000","591,530,000","584,883,000","576,341,000","564,231,000","552,989,000","543,277,000","530,762,000","524,975,000","508,751,000","487,339,000","480,347,000","478,770,000","475,740,000","470,331,000","462,697,000","464,630,000","456,906,000","447,064,000","437,027,000","429,989,000","421,233,000","411,536,000","402,330,000","394,229,000","379,093,000","356,690,000","347,568,000","341,226,000","331,915,000","320,709,000","313,387,000","273,569,000","265,470,000","253,007,000","245,019,000","199,483,000","192,847,000","188,066,000","182,720,000","181,230,000","178,200,000","172,671,000","167,359,000","163,617,000","160,627,000","157,338,000","157,178,000","359,000"
		RetainedEarnings,"207,539,000","187,814,000","207,600,000","257,905,000","264,273,000","264,250,000","89,709,000","124,887,000","157,617,000","148,317,000","174,243,000","199,759,000","215,444,000","253,208,000","180,127,000","211,722,000","249,781,000","68,556,000","72,737,000","94,777,000","143,731,000","163,794,000","182,813,000","168,689,000","154,967,000","146,863,000","134,261,000","112,197,000","96,581,000","71,524,000","39,741,000","-63,692,000","-35,016,000","-50,595,000","8,975,000","85,448,000","122,668,000","172,548,000","198,388,000","204,722,000","205,131,000","218,411,000","215,773,000","260,509,000","248,923,000","237,711,000","224,203,000","205,175,000","190,192,000","180,365,000","174,008,000","161,874,000","150,038,000","110,569,000","102,880,000","108,237,000","108,153,000","105,927,000","92,925,000","81,743,000","71,883,000","60,789,000","46,952,000","-403,000","809,000","-562,000","-7,313,000","-12,343,000","-20,068,000","-32,011,000","-64,508,000","-78,313,000",,"-91,074,000","-94,169,000"
		TreasuryStock,"206,350,000","178,022,000","152,453,000","120,542,000","109,577,000","77,218,000","55,920,000","17,572,000","371,845,000","368,701,000","368,477,000","368,459,000","367,326,000","364,195,000","359,936,000","352,667,000","337,258,000","319,397,000","313,645,000","303,525,000","303,365,000","300,114,000","299,555,000","293,369,000","267,689,000","229,513,000","203,715,000","163,577,000","138,257,000","106,231,000","89,910,000","85,252,000","54,150,000","39,918,000","16,080,000","10,854,000","10,681,000","10,642,000","10,588,000","10,528,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","10,505,000","544,000","544,000",,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,766,000","-752,000","-297,000","299,000","185,000","1,264,000","819,000","170,000","-327,000","-53,000","-7,000","-60,000","-150,000","-328,000","-382,000","-456,000","-520,000","-303,000","-110,000","-94,000","-110,000","-148,000","33,000","393,000","26,000","-1,437,000","-512,000","-507,000","183,000","-333,000","-145,000","92,000","50,000","133,000","60,000","-107,000","147,000","119,000","374,000","170,000","283,000","24,000","-50,000","551,000","446,000","299,000","732,000","458,000","263,000","-55,000","-29,000","18,000","-281,000","-777,000","-2,323,000","-1,678,000","-1,575,000","-494,000","-298,000","1,000",,,,,,"-2,245,000","-2,649,000","-3,148,000","-524,000","-414,000","-51,000","-66,000","-87,071,000","-153,000",
			UnrealizedGainLoss,"-243,000",,"-79,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"-1,523,000",,"-218,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,975,000",,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-96,000",,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-221,000"
	MinorityInterest,"-10,169,000","-9,205,000","-8,572,000","-7,272,000","-6,516,000","-5,758,000","-4,607,000","-3,844,000","-3,359,000","-2,811,000","-2,404,000","-2,001,000","-1,664,000","-1,295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"2,085,149,000","2,079,025,000","2,118,164,000","2,189,011,000","2,228,059,000","2,252,538,000","2,247,104,000","2,320,782,000","900,303,000","882,590,000","949,428,000","963,940,000","1,022,568,000","1,101,635,000","1,023,384,000","1,052,300,000","1,090,691,000","980,787,000","1,010,732,000","1,032,302,000","1,073,331,000","1,085,024,000","504,463,000","485,814,000","492,067,000","515,157,000","526,224,000","539,701,000","543,448,000","541,359,000","513,974,000","404,194,000","454,217,000","440,437,000","517,985,000","583,292,000","599,526,000","642,425,000","666,997,000","670,156,000","665,292,000","670,679,000","669,900,000","707,513,000","685,980,000","664,583,000","644,470,000","616,412,000","591,537,000","572,185,000","557,753,000","530,530,000","495,991,000","446,904,000","431,327,000","428,017,000","416,830,000","418,324,000","365,700,000","347,262,000","324,938,000","305,855,000","246,482,000","192,490,000","188,921,000","179,958,000","171,312,000","162,753,000","152,122,000","134,976,000","99,099,000","82,288,000","70,305,000","65,989,000","27,233,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,257,000"
CommonStockEquity,"1,364,816,000","1,349,633,000","1,379,726,000","1,441,542,000","1,443,393,000","1,456,877,000","1,290,574,000","1,353,311,000","565,010,000","547,911,000","565,363,000","580,490,000","589,734,000","619,442,000","541,810,000","571,348,000","610,361,000","435,576,000","436,175,000","456,851,000","496,986,000","507,785,000","504,463,000","485,814,000","492,067,000","515,157,000","526,224,000","539,701,000","543,448,000","541,359,000","513,974,000","404,194,000","454,217,000","440,437,000","517,985,000","583,292,000","599,526,000","642,425,000","666,997,000","670,156,000","665,292,000","670,679,000","669,900,000","707,513,000","685,980,000","664,583,000","644,470,000","616,412,000","591,537,000","572,185,000","557,753,000","530,530,000","495,991,000","446,904,000","431,327,000","428,017,000","416,830,000","418,324,000","365,700,000","347,262,000","324,938,000","305,855,000","246,482,000","192,490,000","188,921,000","179,958,000","171,312,000","162,753,000","152,122,000","134,976,000","99,099,000","82,288,000","70,305,000","65,989,000","-94,024,000"
CapitalLeaseObligations,"68,207,000","71,125,000","73,568,000","78,114,000","78,386,000","84,136,000","87,040,000","91,491,000","17,881,000","19,259,000","20,167,000","21,003,000","18,435,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-263,964,000","-319,371,000","-335,847,000","-317,791,000","-355,632,000","-394,531,000","-561,861,000","-549,868,000","-30,540,000","-70,148,000","-72,223,000","-82,242,000","-98,311,000","-94,062,000","-197,821,000","-192,491,000","-179,836,000","-381,787,000","-406,804,000","-414,736,000","-402,752,000","-417,057,000","427,500,000","402,799,000","403,000,000","420,068,000","429,722,000","473,212,000","473,619,000","468,434,000","439,319,000","325,475,000","372,928,000","359,235,000","424,643,000","485,695,000","495,733,000","515,329,000","534,025,000","534,907,000","530,177,000","529,353,000","583,498,000","573,682,000","550,463,000","524,974,000","513,290,000","487,899,000","470,498,000","449,282,000","437,389,000","414,710,000","386,857,000","335,148,000","316,360,000","310,148,000","299,311,000","331,499,000","277,050,000","256,724,000","232,481,000","242,901,000","181,755,000","156,085,000","152,384,000","143,047,000","171,312,000","162,753,000","152,122,000","134,976,000","99,099,000","82,288,000","70,305,000","65,989,000","27,233,000"
