name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"105,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"310,109,000","74,520,000","87,220,000","78,726,000","69,837,000","60,577,000","66,252,000","69,085,000","63,575,000","45,959,000","63,302,000","39,828,000","64,841,000","47,573,000","55,711,000","45,427,000","55,688,000","44,634,000","48,589,000","54,873,000","45,884,000","35,807,000","39,855,000","49,820,000","40,090,000","34,383,000","33,931,000","40,715,000","40,721,000","27,285,000","36,612,000","947,000","30,262,000","24,843,000","39,088,000","39,729,000","-51,000,000","37,667,000","41,809,000","48,471,000","46,261,000","35,543,000","36,093,000","43,433,000","39,408,000","29,256,000","34,325,000","37,125,000","32,706,000","23,527,000","31,117,000","32,693,000","32,751,000","27,830,000","28,616,000","30,809,000","28,050,000","24,829,000","22,711,000","24,469,000","22,085,000","18,378,000","21,365,000","20,008,000","16,140,000","16,224,000","17,123,000","17,448,000","15,342,000","-162,285,000","15,828,000","-15,163,000","17,439,000","23,965,000","23,941,000","29,141,000","25,564,000","21,324,000","17,123,000","15,416,000","14,036,000","10,171,000","20,801,000","26,251,000","-15,520,000","20,361,000","18,150,000","23,858,000","19,673,000","15,980,000","14,700,000","17,900,000","15,500,000","12,000,000","10,100,000","12,300,000","11,400,000","8,900,000","7,200,000","9,100,000","6,100,000","4,800,000","4,300,000","4,400,000","4,800,000","4,400,000","4,000,000","3,600,000","3,000,000","2,800,000","2,400,000","2,800,000","2,300,000","2,100,000","2,100,000","2,200,000","1,800,000","1,500,000","1,300,000","1,700,000","7,400,000","1,200,000","1,000,000","-35,100,000","12,900,000","12,900,000","12,800,000"
NetNonOperatingInterestIncomeExpense,"-12,030,000","-3,144,000","-2,904,000","-3,246,000","-2,737,000","-2,823,000","-3,026,000","-2,688,000","-3,564,000","-3,501,000","-3,349,000","-4,019,000","-3,546,000","-3,164,000","-2,897,000","-3,927,000","-4,345,000","-4,092,000","-3,160,000","-2,779,000","-2,795,000","-3,099,000","-2,908,000","-2,888,000","-2,590,000","-4,251,000","-1,660,000","-1,742,000","-2,026,000","-1,804,000","-1,790,000","-2,117,000","-2,454,000","-2,496,000","-2,424,000","-2,356,000","-2,010,000","-2,136,000","-1,185,000","-1,389,000","-1,419,000","-1,453,000","-1,311,000","-1,452,000","-1,703,000","-1,471,000","-1,305,000","-444,000","-336,000","-352,000","-256,000","-444,000","-473,000","-852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,"254,000",,,,"293,000",,,,,,,,,,,,,,,,,,,,,,,,"201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"12,947,000","3,144,000","2,904,000","4,163,000","2,737,000","2,823,000","3,026,000","4,063,000","3,564,000","3,501,000","3,349,000","5,751,000","3,546,000","3,164,000","2,897,000","5,751,000","4,345,000","4,092,000","3,160,000","3,508,000","2,795,000","3,099,000","2,908,000","3,884,000","2,590,000","4,251,000","1,660,000","2,422,000","2,026,000","1,804,000","1,790,000","2,921,000","2,454,000","2,496,000","2,424,000","3,359,000","2,010,000","2,136,000","1,185,000","2,262,000","1,419,000","1,453,000","1,311,000","1,452,000","1,703,000","1,471,000","1,305,000","1,245,000","336,000","352,000","256,000","998,000","473,000","852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,"3,110,000","-30,000","230,000",,"-2,350,000","-50,000","1,571,000",,"-19,163,000",,"-28,000",,"-2,142,000","-192,000","-1,918,000",,"-226,000",,"7,149,000",,"-2,632,000","-1,005,000","-17,733,000","-1,001,000","-60,763,000",,"3,113,000",,"23,816,000","8,905,000","21,343,000","4,630,000","898,000","-48,884,000",,,"17,287,000",,,,,,,,,,,,,,,,,,,,"0",,,"-4,226,000",,,,,"0",,"-105,612,000",,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","900,000","-200,000","-200,000","-200,000","600,000","200,000","100,000","100,000","200,000","100,000","100,000","100,000","100,000",,"100,000",,,"-6,000,000",,,,,,
	SpecialIncomeCharges,,,,"3,110,000","-30,000","230,000",,"-2,350,000","-50,000","1,571,000",,"-19,163,000","0","-28,000",,"-2,142,000","-192,000","-1,918,000",,"-226,000","0","7,149,000","0","-2,632,000","-1,005,000","-17,733,000","-1,001,000","-60,763,000","0","3,113,000","0","23,816,000","8,905,000","21,343,000","4,630,000","898,000","-48,884,000",,,"17,287,000",,,,,,,,,,,,,,,,,,,,"0",,,"-4,226,000",,,,,"0",,"-105,612,000",,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","900,000","-200,000","-200,000","-200,000","600,000","200,000","100,000","100,000","200,000","100,000","100,000","100,000","100,000",,"100,000",,,"-6,000,000",,,,,,
		RestructuringAndMergernAcquisition,,,,"-3,110,000","30,000","-230,000",,"-13,450,000","50,000","-1,571,000",,"11,408,000","0","28,000",,"2,142,000","192,000","1,918,000",,"226,000","0","-7,149,000","0","2,632,000","1,005,000","17,733,000","1,001,000","0","0","-3,113,000","0","-23,816,000","-8,905,000","-21,343,000","-4,630,000","-898,000","-7,716,000",,,"-17,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,"0",,,,"15,800,000",,,,"7,755,000",,,,,,,,,,,,,,,,"60,763,000",,,,"0","0",,,"0","56,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"301,352,000","71,376,000","84,316,000","78,590,000","67,070,000","57,984,000","63,226,000","64,047,000","59,961,000","44,029,000","59,953,000","16,646,000","61,295,000","44,381,000","52,814,000","39,358,000","51,151,000","38,624,000","45,429,000","51,868,000","43,089,000","39,857,000","36,947,000","44,300,000","36,495,000","12,399,000","31,270,000","-21,790,000","38,695,000","28,594,000","34,822,000","22,646,000","36,713,000","43,690,000","41,294,000","38,271,000","-101,894,000","35,531,000","40,624,000","47,082,000","44,842,000","34,090,000","34,782,000","41,981,000","37,705,000","27,785,000","33,020,000","36,681,000","32,370,000","23,175,000","30,861,000","32,249,000","32,278,000","26,978,000","27,700,000","30,422,000","27,567,000","23,373,000","22,051,000","24,080,000","21,428,000","17,883,000","16,390,000","20,227,000","14,928,000","14,351,000","14,891,000","15,045,000","11,887,000","-165,112,000","13,350,000","-17,873,000","15,052,000","21,716,000","21,569,000","26,586,000","23,018,000","19,043,000","15,231,000","15,881,000","11,801,000","8,691,000","18,596,000","24,180,000","-17,798,000","18,161,000","16,156,000","21,491,000","17,715,000","14,507,000","13,500,000","16,400,000","15,000,000","11,400,000","9,500,000","11,600,000","9,700,000","8,100,000","7,200,000","9,000,000","6,200,000","5,000,000","4,400,000","5,400,000","4,400,000","3,800,000","3,400,000","4,100,000","3,200,000","2,800,000","2,600,000","3,000,000","2,400,000","2,100,000","2,000,000","2,400,000","1,800,000","1,600,000","1,400,000","1,700,000","1,500,000","1,200,000","800,000",,,,
TaxProvision,"44,949,000","18,327,000","15,817,000","-4,341,000","15,146,000","12,456,000","10,778,000","19,391,000","14,458,000","7,616,000","12,636,000","5,112,000","12,044,000","-11,563,000","10,782,000","10,545,000","17,806,000","9,877,000","-623,000","17,382,000","13,114,000","12,990,000","10,358,000","13,116,000","10,805,000","8,661,000","8,030,000","9,891,000","12,443,000","9,584,000","9,176,000","-83,000","10,002,000","11,781,000","13,967,000","12,930,000","-23,779,000","10,659,000","14,228,000","16,542,000","15,674,000","11,769,000","12,079,000","14,582,000","12,957,000","9,704,000","10,266,000","13,540,000","11,731,000","8,846,000","12,152,000","11,754,000","1,267,000","7,764,000","11,392,000","12,224,000","11,432,000","9,700,000","9,151,000","9,947,000","9,026,000","7,500,000","6,964,000","8,735,000","6,549,000","6,246,000","6,403,000","5,197,000","4,483,000","-41,279,000","5,447,000","-6,613,000","6,021,000","8,687,000","8,627,000","10,852,000","9,207,000","7,618,000","6,092,000","8,716,000","3,701,000","3,389,000","7,253,000","9,430,000","-13,969,000","7,627,000","6,786,000","6,657,000","7,795,000","6,383,000","5,900,000","7,700,000","6,500,000","4,900,000","4,100,000","5,100,000","4,200,000","3,600,000","3,100,000","3,800,000","2,600,000","2,100,000","1,800,000","2,300,000","1,800,000","1,500,000","1,400,000","1,600,000","1,300,000","1,100,000","1,000,000","1,200,000","1,000,000","800,000","800,000","1,000,000","700,000","600,000","600,000","700,000","600,000","500,000","300,000",,,,
NetIncomeCommonStockholders,"256,386,000","53,040,000","68,489,000","82,954,000","51,903,000","45,517,000","52,436,000","44,654,000","45,497,000","36,397,000","47,310,000","11,527,000","49,233,000","55,911,000","41,997,000","28,801,000","33,322,000","28,725,000","46,034,000","34,467,000","29,983,000","26,862,000","26,562,000","31,105,000","25,694,000","3,744,000","23,239,000","-31,724,000","26,206,000","19,017,000","25,575,000","22,586,000","26,657,000","31,709,000","27,315,000","25,201,000","-78,385,000","24,820,000","26,224,000","30,432,000","29,054,000","22,284,000","22,610,000","26,400,000","23,839,000","17,500,000","22,301,000","23,141,000","20,639,000","14,329,000","18,709,000","20,495,000","31,011,000","19,214,000","16,308,000","18,198,000","16,135,000","13,673,000","12,900,000","14,090,000","12,428,000","10,409,000","9,426,000","11,771,000","7,846,000","8,964,000","8,023,000","9,057,000","7,404,000","-123,833,000","7,903,000","-11,260,000","9,031,000","13,029,000","12,942,000","15,734,000","13,811,000","11,425,000","9,139,000","7,165,000","8,100,000","5,302,000","11,343,000","14,750,000","-3,829,000","10,534,000","9,370,000","14,834,000","9,920,000","8,124,000","7,600,000","8,700,000","8,500,000","6,500,000","5,400,000","6,500,000","5,500,000","4,500,000","4,100,000","5,200,000","3,600,000","2,900,000","2,600,000","3,100,000","2,600,000","2,300,000","2,000,000","2,500,000","1,900,000","1,700,000","1,600,000","1,800,000","1,400,000","1,300,000","1,200,000","1,400,000","1,100,000","1,000,000","800,000","1,000,000","900,000","700,000","500,000","600,000","600,000","600,000","500,000"
	NetIncome,"256,386,000","53,040,000","68,489,000","82,954,000","51,903,000","45,517,000","52,436,000","44,654,000","45,497,000","36,397,000","47,310,000","11,527,000","49,233,000","55,911,000","41,997,000","28,801,000","33,322,000","28,725,000","46,034,000","34,467,000","29,983,000","26,862,000","26,562,000","31,105,000","25,694,000","3,744,000","23,239,000","-31,724,000","26,206,000","19,017,000","25,575,000","22,586,000","26,657,000","31,709,000","27,315,000","25,201,000","-78,385,000","24,820,000","26,224,000","30,432,000","29,054,000","22,284,000","22,610,000","26,400,000","23,839,000","17,500,000","22,301,000","23,141,000","20,639,000","14,329,000","18,709,000","20,495,000","31,011,000","19,214,000","16,308,000","18,198,000","16,135,000","13,673,000","12,900,000","14,090,000","12,428,000","10,409,000","9,426,000","11,771,000","7,846,000","8,964,000","8,023,000","9,057,000","7,404,000","-123,833,000","7,903,000","-11,260,000","9,031,000","13,029,000","12,942,000","15,734,000","13,811,000","11,425,000","9,139,000","7,165,000","8,100,000","5,302,000","11,343,000","14,750,000","-3,829,000","10,534,000","9,370,000","14,834,000","9,920,000","8,124,000","7,600,000","8,700,000","8,500,000","6,500,000","5,400,000","6,500,000","5,500,000","4,500,000","4,100,000","5,200,000","3,600,000","2,900,000","2,600,000","3,100,000","2,600,000","2,300,000","2,000,000","2,500,000","1,900,000","1,700,000","1,600,000","1,800,000","1,400,000","1,300,000","1,200,000","1,400,000","1,100,000","1,000,000","800,000","1,000,000","900,000","700,000","500,000","600,000","600,000","600,000","500,000"
