name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
		DeferredTax,"-67,000,000","-62,000,000","111,000,000","89,000,000","-205,000,000","95,000,000","-54,000,000","-48,000,000","75,000,000","149,000,000","-187,000,000","25,000,000","22,000,000","-629,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-136,800,000","-214,600,000","236,900,000","-735,300,000","-3,000,000",,,,,,,,
			DeferredIncomeTax,"-67,000,000","-62,000,000","111,000,000","89,000,000","-205,000,000","95,000,000","-54,000,000","-48,000,000","75,000,000","149,000,000","-187,000,000","25,000,000","22,000,000","-629,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-136,800,000","-214,600,000","236,900,000","-735,300,000","-3,000,000",,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,"484,000,000",,,,"0",,,,"0","0","0","0","0","0","0","11,000,000",,,,,"0",,,,"178,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"176,000,000","36,000,000","38,000,000","53,000,000","49,000,000","52,000,000","83,000,000","46,000,000","57,000,000","88,000,000","174,000,000","42,000,000","36,000,000","39,000,000","41,000,000","14,000,000","47,000,000","44,000,000","50,000,000","44,000,000","45,000,000","40,000,000","31,000,000","46,000,000","45,000,000","43,000,000","46,000,000","39,000,000","43,000,000","46,000,000","37,000,000","33,000,000","42,000,000","42,000,000","60,000,000","60,000,000","49,000,000","60,000,000","34,000,000","38,000,000","39,000,000","42,000,000","30,000,000","35,000,000","41,000,000","34,000,000","29,000,000","37,100,000","37,000,000","32,600,000","27,400,000","41,400,000","33,900,000","32,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"13,160,000,000","-42,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,141,000,000","363,000,000","427,000,000","363,000,000","-918,000,000","338,000,000",,,,,,,"7,700,000","150,000,000","0","-300,000,000","-12,767,500,000","12,766,400,000","39,100,000","33,100,000","25,800,000","24,300,000","37,900,000","18,600,000","77,800,000","20,900,000",,,,"-15,800,000","7,900,000","-1,700,000","17,979,400,000","206,300,000","27,500,000","26,500,000","1,118,300,000","19,700,000","21,100,000","58,200,000","-7,100,000","28,200,000","21,100,000","1,522,300,000","-40,300,000","331,100,000","16,700,000","51,000,000","323,000,000","48,300,000","1,206,300,000","18,100,000","-1,102,800,000","440,500,000","442,100,000","311,300,000",,,,"-3,078,300,000","507,400,000",,,"-2,268,200,000","367,200,000",,
		ChangeInWorkingCapital,"-16,109,000,000","-269,000,000","-14,156,000,000","-912,000,000","-772,000,000","348,000,000","-11,857,000,000","659,000,000","-268,000,000","-514,000,000","-12,839,000,000","-435,000,000","-687,000,000","-76,000,000","-462,000,000","-442,000,000","-195,000,000","92,000,000","-127,000,000","-507,000,000","-279,000,000","112,000,000","-195,000,000","-580,000,000","-318,000,000","426,000,000","-152,000,000","-776,000,000","14,000,000","-104,000,000","-218,000,000","-610,000,000","-426,000,000","-115,000,000","-545,000,000","-205,000,000","-189,000,000","-40,000,000","-706,000,000","-345,000,000","1,000,000","118,000,000","-945,000,000","-440,000,000","120,000,000","503,000,000","-610,400,000","-183,600,000","174,900,000","542,500,000","-111,200,000","-565,400,000","189,400,000","145,900,000","-185,000,000","-223,700,000","17,400,000","624,300,000","-209,400,000","-133,500,000","129,600,000","495,300,000","-412,700,000","53,800,000","36,600,000","289,500,000","-81,700,000","106,300,000","81,400,000","134,600,000","-295,500,000","-107,700,000","103,800,000","-59,900,000","-55,300,000","-132,400,000","84,200,000","-43,100,000","275,700,000","-567,600,000","337,100,000","-166,800,000","847,100,000","-381,000,000","140,100,000","-335,700,000","44,100,000","-152,700,000","-374,400,000","-214,700,000","104,900,000","-102,600,000","-194,100,000","-869,600,000",,,,"1,227,100,000","-416,100,000","-11,700,000","-694,000,000","432,300,000","-343,600,000","-286,600,000","-801,100,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,200,000","76,200,000","-181,700,000","-161,200,000","328,400,000",,,,"127,700,000","-545,300,000","-61,700,000","174,700,000","135,300,000","-392,100,000","-84,400,000","-72,100,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-181,700,000","-161,200,000","328,400,000",,,,,"-545,300,000",,,,"-392,100,000",,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-267,000,000","-151,400,000","-115,200,000",,,,,"74,500,000",,,,"-98,300,000",,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-36,300,000",,,,,,,,,,,"-180,800,000",,,,"-76,700,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-341,400,000","202,500,000","613,100,000","139,600,000","-974,900,000",,,,"316,900,000","-79,100,000","124,200,000","-369,600,000","426,600,000","57,700,000","22,600,000","-505,900,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"613,100,000","139,600,000","-974,900,000",,,,,"-79,100,000","124,200,000","-369,600,000",,"57,700,000","22,600,000","-505,900,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"9,800,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"9,800,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"613,100,000","139,600,000","-974,900,000",,,,,"-79,100,000",,,,"57,700,000",,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000","-34,900,000","-132,300,000",,,,,"295,600,000",,,,"39,700,000",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-333,100,000","13,800,000","24,400,000",,,,,"-161,800,000",,,,"49,400,000",,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-264,500,000","-223,700,000","17,400,000","624,300,000","-514,800,000","-133,500,000","129,600,000","495,300,000","-237,500,000","53,800,000","36,600,000","289,500,000",,,,,,,,,,,,,,,,,,,,,,,,"-29,200,000","-1,118,600,000",,,,,,,,,,"-318,300,000",,,,"-146,400,000"
	CashFromDiscontinuedOperatingActivities,"148,000,000","102,000,000","-6,000,000","35,000,000","17,000,000","72,000,000",,,,,"0","0",,,"0","3,000,000",,"0","42,000,000","23,000,000","-12,000,000","41,000,000","233,000,000","0",,,"2,000,000","-9,000,000","-18,000,000","0","13,000,000","21,000,000","51,000,000","-20,000,000","41,000,000","-190,000,000","1,000,000","-23,000,000",,,,,,,,,,,,,,,,,,,,,"-13,100,000",,,,"-40,100,000","-384,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"2,229,000,000","-80,000,000","2,411,000,000","-145,000,000","43,000,000","86,000,000","325,000,000","-82,000,000","-236,000,000","49,000,000","-708,000,000","-29,000,000","-53,000,000","635,000,000","-129,000,000","-36,000,000","-93,000,000","-90,000,000","-130,000,000","-265,000,000","-63,000,000","-89,000,000","-159,000,000","-39,000,000","-44,000,000","-98,000,000","260,000,000","-64,000,000","-44,000,000","2,000,000","-133,000,000","-319,000,000","-84,000,000","-65,000,000","-156,000,000","114,000,000","-176,000,000","-54,000,000","-232,000,000","-25,000,000","-54,000,000","-140,000,000","-140,000,000","-78,000,000","-68,000,000","-103,000,000","-167,700,000","-52,500,000","-73,700,000","-73,600,000","-63,700,000","300,000","-78,100,000","-107,700,000","-199,000,000","-166,400,000","-1,831,300,000","42,600,000","-2,900,000","-89,200,000","-320,900,000","277,900,000","-121,400,000","-171,900,000","1,272,000,000","-163,700,000","5,025,100,000","237,900,000","-490,200,000","-5,000,000","-567,300,000","308,200,000","-141,000,000","-133,600,000","-210,200,000","-155,000,000","-1,349,200,000","-159,600,000","-278,400,000","-260,000,000","-777,300,000","-138,000,000","-311,300,000","-163,400,000","-206,800,000","-509,000,000","-662,300,000","-1,566,900,000","-438,000,000","-193,700,000","-251,500,000","-181,100,000","-382,100,000","-292,900,000",,,,"1,442,600,000","1,018,200,000","-217,000,000","-338,000,000","-291,700,000","1,595,600,000","-201,900,000","-262,400,000"
	CashFlowFromContinuingInvestingActivities,"2,236,000,000","-80,000,000","2,415,000,000","-144,000,000","45,000,000","86,000,000","332,000,000","-82,000,000","-236,000,000","49,000,000","-706,000,000","-29,000,000","-53,000,000","635,000,000","-129,000,000","-36,000,000","-93,000,000","-67,000,000","-124,000,000","-260,000,000","-57,000,000","-82,000,000","-153,000,000","-39,000,000","-44,000,000","-98,000,000","259,000,000","-63,000,000","-44,000,000","5,000,000","-119,000,000","-71,000,000","-62,000,000","-64,000,000","-156,000,000","123,000,000","-172,000,000","-50,000,000","-210,000,000","-25,000,000","-54,000,000","-140,000,000","-140,000,000","-78,000,000","-68,000,000","-103,000,000","-167,700,000","-52,500,000","-73,700,000","-73,600,000","-63,700,000","300,000","-78,100,000","-107,700,000","-199,000,000","-166,400,000","-1,831,300,000","42,600,000","-2,900,000","-89,200,000","-320,900,000","277,900,000","-121,400,000","-171,900,000","1,306,500,000","-163,700,000","5,190,200,000","237,900,000","-490,200,000","-5,000,000","-567,300,000","308,200,000","-141,000,000","-133,600,000","-210,200,000","-155,000,000","-1,349,200,000","-159,600,000","-278,400,000","-260,000,000","-777,300,000","-138,000,000","-311,300,000","-163,400,000","-206,800,000","-509,000,000","-662,300,000","-1,566,900,000","-438,000,000","-193,700,000","-251,500,000","-181,100,000","-382,100,000","-292,900,000",,,,"1,442,600,000","1,018,200,000","-217,000,000","-338,000,000","-291,700,000","1,595,600,000","-201,900,000","-262,400,000"
		CapitalExpenditureReported,"-344,000,000","-52,000,000","-123,000,000","-93,000,000","-76,000,000","-62,000,000","-111,000,000","-81,000,000","-81,000,000","-51,000,000","-259,000,000","-34,000,000","-33,000,000","-27,000,000","-66,000,000","-37,000,000","-32,000,000","-30,000,000","-73,000,000","-44,000,000","-41,000,000","-27,000,000","-71,000,000","-46,000,000","-41,000,000","-38,000,000","-89,000,000","-58,000,000","-29,000,000","-17,000,000","-94,000,000","-43,000,000","-33,000,000","-36,000,000","-130,000,000","-57,000,000","-49,000,000","-34,000,000","-102,000,000","-59,000,000","-54,000,000","-39,000,000","-113,000,000","-57,000,000","-54,000,000","-41,000,000","-121,200,000","-63,400,000","-58,800,000","-40,900,000","-76,100,000","-46,200,000","-65,100,000","-74,200,000",,,,,,,,,,,,,,"-128,500,000","-146,600,000","-83,700,000","-164,000,000","-1,500,000","-137,500,000","-112,000,000","-175,400,000","-129,600,000","-121,500,000","-107,900,000","-207,500,000","-125,100,000","-113,300,000","-91,200,000","-185,900,000","-121,700,000","-102,800,000","-105,000,000","-236,900,000","-130,200,000","-186,200,000","-105,700,000",,,,,,,,,,,"-129,900,000",,,,"-148,000,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-123,100,000","39,500,000","100,700,000","49,000,000","250,700,000","-355,200,000","148,600,000","-55,900,000","-82,500,000","-50,700,000","-62,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-215,300,000","-351,700,000","-246,100,000",,,,,"1,007,400,000",,,,"1,684,800,000",,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-129,400,000","-131,400,000","-88,800,000","-166,900,000","-95,600,000","-111,500,000","-95,100,000","-198,400,000","-82,500,000","-50,700,000","-62,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-215,300,000","-351,700,000","-246,100,000",,,,,"-104,500,000",,,,"-57,500,000",,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,300,000","170,900,000","189,500,000","215,900,000",,,"243,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"2,792,000,000","31,000,000","2,583,000,000","-17,000,000",,,"442,000,000","-1,000,000","5,000,000","0","-272,000,000","4,000,000","-35,000,000","660,000,000","-50,000,000","-5,000,000","-60,000,000","-40,000,000","-55,000,000","-229,000,000","-16,000,000","-69,000,000","-86,000,000","0","-14,000,000","-53,000,000","262,000,000","6,000,000","-16,000,000","20,000,000","-30,000,000","-28,000,000","-26,000,000","-34,000,000","-36,000,000","178,000,000","-129,000,000","-28,000,000","-164,000,000","44,000,000","1,000,000","-69,000,000","7,000,000","-18,000,000","-2,000,000","-40,000,000","16,200,000","-1,300,000","-6,300,000","-1,600,000","-14,300,000","-2,500,000","-2,600,000","-6,700,000","-93,200,000","-63,600,000","-1,837,800,000","-48,400,000","-80,900,000","-325,100,000","24,100,000","-28,100,000","-52,100,000","-60,000,000","1,314,700,000","-58,400,000","74,500,000","-49,400,000","-458,600,000","-29,400,000","-82,500,000","-299,400,000","-19,700,000","-26,100,000","-40,500,000","-32,500,000","-1,229,900,000","-42,100,000","-104,700,000","-123,100,000","-668,500,000","-29,700,000","-115,600,000","-31,500,000","-103,800,000","-635,200,000","-528,700,000","-1,564,400,000","-285,000,000","-1,900,000",,,,,,,,,,,"-33,300,000",,,,"-99,600,000"
