name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			SaleOfInvestment,,,,,,,,"80,154,000",,,"8,346,000"
		DividendsReceivedCFI,,"13,116,000",,,,,,,,,
		NetOtherInvestingChanges,,,"-138,470,000",,,,,,,,
FinancingCashFlow,"157,415,000","-59,492,000","-111,477,000","-98,909,000","427,293,000","-55,717,000","-157,406,000","-148,222,000","-27,048,000","136,976,000","-94,425,000"
	CashFlowFromContinuingFinancingActivities,"157,415,000","-59,492,000","-111,477,000","-98,909,000","427,293,000","-55,717,000","-157,406,000","-148,222,000","-27,048,000","136,976,000","-94,425,000"
		NetIssuancePaymentsOfDebt,"382,921,000","14,771,000","-7,054,000","-3,381,000","378,585,000","-26,311,000","-138,342,000","-142,107,000","-20,614,000","145,312,000","-88,249,000"
			NetLongTermDebtIssuance,"398,921,000","-229,000","-54,000","-381,000","399,585,000","449,689,000","-202,000","-747,000","-614,000","-68,688,000","-46,749,000"
				LongTermDebtIssuance,"400,000,000","0","0","0","400,000,000","450,000,000",,,"0","0",
				LongTermDebtPayments,"-1,079,000","-229,000","-54,000","-381,000","-415,000","-311,000","-202,000","-747,000","-614,000","-68,688,000","-46,749,000"
			NetShortTermDebtIssuance,"-16,000,000","15,000,000","-7,000,000","-3,000,000","-21,000,000","-476,000,000","-138,140,000","-141,360,000","-20,000,000","214,000,000","-41,500,000"
				ShortTermDebtIssuance,"255,000,000","15,000,000","15,000,000","15,000,000","210,000,000","159,500,000","-252,000,000","390,189,000","32,000,000","545,000,000","331,000,000"
				ShortTermDebtPayments,"-271,000,000","0","-22,000,000","-18,000,000","-231,000,000","-635,500,000","113,860,000","-531,549,000","-52,000,000","-331,000,000","-372,500,000"
		NetCommonStockIssuance,"-17,665,000","-4,132,000","-85,565,000","-65,000","72,097,000","0","-105,000","-25,000","-318,000","-2,308,000","-231,000"
			CommonStockIssuance,,,"-125,000","-65,000",,,,,,,
			CommonStockPayments,"-104,132,000","-4,132,000","-85,440,000","0","-14,560,000","0","-105,000","-25,000","-318,000","-2,308,000","-231,000"
		CashDividendsPaid,"-174,949,000","-70,579,000","-9,782,000","-87,084,000","-7,504,000","-7,535,000",,,"0","0",
		ProceedsFromStockOptionExercised,"1,892,000","457,000","1,194,000","68,000",,,,,,,
		NetOtherFinancingCharges,"-34,784,000","-9,000","-10,270,000","-8,447,000","-16,058,000","-21,871,000","-18,959,000","-6,090,000","-6,116,000","-6,028,000","-5,945,000"
EndCashPosition,"410,174,000","410,174,000",,,"788,915,000","113,054,000","40,780,000",,,"134,002,000","20,019,000"
	ChangesInCash,"297,120,000","235,391,000",,,"675,861,000","92,828,000","-64,039,000",,,"113,983,000","594,000"
	BeginningCashPosition,"113,054,000","174,783,000",,,"113,054,000","20,226,000","84,265,000",,"134,002,000","20,019,000","19,425,000"
CapitalExpenditure,"-242,619,000","-48,831,000","-69,760,000","-58,411,000","-65,617,000","-21,958,000","-50,036,000","-21,493,000","-122,682,000","-147,601,000","-154,951,000"
IssuanceOfCapitalStock,,,"-125,000","-65,000",,,,,,,
IssuanceOfDebt,"655,000,000","15,000,000","15,000,000","15,000,000","610,000,000","609,500,000","-252,000,000","390,189,000","32,000,000","545,000,000","331,000,000"
RepaymentOfDebt,"-272,079,000","-229,000","-22,054,000","-18,381,000","-231,415,000","-635,811,000","113,658,000","-532,296,000","-52,614,000","-399,688,000","-419,249,000"
RepurchaseOfCapitalStock,"-104,132,000","-4,132,000","-85,440,000","0","-14,560,000","0","-105,000","-25,000","-318,000","-2,308,000","-231,000"
FreeCashFlow,"746,684,000","216,749,000","199,630,000","235,972,000","94,333,000","168,455,000","93,250,000","73,517,000","-170,562,000","-39,826,000","98,008,000"
